sheet_id,tick_key,section_id,video_id,competition,sport,offset_s,source_duration,window_start_s,window_end_s,container_bytes,container_sha256,width,height,frame_count,avg_frame_rate,codec_name,frame_index,sheet_bytes,sheet_sha256,evidence_status,absent_reason,pinned_utc
g385_0223,KO5gQVMZlrw_s9549:000627,KO5gQVMZlrw_s9549,KO5gQVMZlrw,nba,nba,9549,135.686,9549,9685,101970268,32aa94e2079fa2a54040983f124c59a20581ea9758ec997fc838afc6d4910a18,1920,1080,8153,764370000/12752239,h264,627,99763,d66019246f647c38767cc6d1ba4e124d6db4a5cba66e345a0d0a72a3558bfd64,READABLE,,2026-09-11T02:20:43Z
g385_0037,KO5gQVMZlrw_s9549:001254,KO5gQVMZlrw_s9549,KO5gQVMZlrw,nba,nba,9549,135.686,9549,9685,101970268,32aa94e2079fa2a54040983f124c59a20581ea9758ec997fc838afc6d4910a18,1920,1080,8153,764370000/12752239,h264,1254,137384,7af8ea81690f33712df9a928e4836041fdfa638c305611183895b24084a05250,READABLE,,2026-09-11T02:20:43Z
g385_0215,KO5gQVMZlrw_s9549:001881,KO5gQVMZlrw_s9549,KO5gQVMZlrw,nba,nba,9549,135.686,9549,9685,101970268,32aa94e2079fa2a54040983f124c59a20581ea9758ec997fc838afc6d4910a18,1920,1080,8153,764370000/12752239,h264,1881,171975,e27a2fc4159f48fa86acebcfa29000d901523105f042584e8efbb9c93bff0499,READABLE,,2026-09-11T02:20:43Z
g385_0169,KO5gQVMZlrw_s9549:002508,KO5gQVMZlrw_s9549,KO5gQVMZlrw,nba,nba,9549,135.686,9549,9685,101970268,32aa94e2079fa2a54040983f124c59a20581ea9758ec997fc838afc6d4910a18,1920,1080,8153,764370000/12752239,h264,2508,172659,eb23ce2f692ec618dd8bf595d1751cff788010f96ef3f24844216c503b923525,READABLE,,2026-09-11T02:20:43Z
g385_0061,KO5gQVMZlrw_s9549:003135,KO5gQVMZlrw_s9549,KO5gQVMZlrw,nba,nba,9549,135.686,9549,9685,101970268,32aa94e2079fa2a54040983f124c59a20581ea9758ec997fc838afc6d4910a18,1920,1080,8153,764370000/12752239,h264,3135,162344,cbf4b0ea61c81d1ce5f83c354dd6e05f01d660aebb3858e8b6e5cccf1b242d42,READABLE,,2026-09-11T02:20:43Z
g385_0337,KO5gQVMZlrw_s9549:003762,KO5gQVMZlrw_s9549,KO5gQVMZlrw,nba,nba,9549,135.686,9549,9685,101970268,32aa94e2079fa2a54040983f124c59a20581ea9758ec997fc838afc6d4910a18,1920,1080,8153,764370000/12752239,h264,3762,171861,3596fa8b07a5a6f51f402d1b8d65ab287dc9896522fc188bfa16f22478e2f703,READABLE,,2026-09-11T02:20:43Z
g385_0134,KO5gQVMZlrw_s9549:004389,KO5gQVMZlrw_s9549,KO5gQVMZlrw,nba,nba,9549,135.686,9549,9685,101970268,32aa94e2079fa2a54040983f124c59a20581ea9758ec997fc838afc6d4910a18,1920,1080,8153,764370000/12752239,h264,4389,136639,d1e2ec9bc28c0362396197d889e9309dc6acaf1c7da716f3eaa244b02e381a66,READABLE,,2026-09-11T02:20:43Z
g385_0220,KO5gQVMZlrw_s9549:005016,KO5gQVMZlrw_s9549,KO5gQVMZlrw,nba,nba,9549,135.686,9549,9685,101970268,32aa94e2079fa2a54040983f124c59a20581ea9758ec997fc838afc6d4910a18,1920,1080,8153,764370000/12752239,h264,5016,99155,d87fc7d985c9bd69c517196cf168bf9a9a2f765902a3e5f81d0fb71f7cf98f43,READABLE,,2026-09-11T02:20:43Z
g385_0200,KO5gQVMZlrw_s9549:005643,KO5gQVMZlrw_s9549,KO5gQVMZlrw,nba,nba,9549,135.686,9549,9685,101970268,32aa94e2079fa2a54040983f124c59a20581ea9758ec997fc838afc6d4910a18,1920,1080,8153,764370000/12752239,h264,5643,165272,bd00a8316b0cccb63ab47fecae46e50673b1b290c84b2f2e17f1582ada4f869c,READABLE,,2026-09-11T02:20:43Z
g385_0055,KO5gQVMZlrw_s9549:006270,KO5gQVMZlrw_s9549,KO5gQVMZlrw,nba,nba,9549,135.686,9549,9685,101970268,32aa94e2079fa2a54040983f124c59a20581ea9758ec997fc838afc6d4910a18,1920,1080,8153,764370000/12752239,h264,6270,192430,6196012b53b00cf7e61f9da93cca7410fab108e0480bd0cc6ac112ba37c0b9a6,READABLE,,2026-09-11T02:20:43Z
g385_0330,KO5gQVMZlrw_s9549:006897,KO5gQVMZlrw_s9549,KO5gQVMZlrw,nba,nba,9549,135.686,9549,9685,101970268,32aa94e2079fa2a54040983f124c59a20581ea9758ec997fc838afc6d4910a18,1920,1080,8153,764370000/12752239,h264,6897,197345,220c4d0cfc4796f92344cda023ce34a118384e7d763b374609e31ad93f1c8308,READABLE,,2026-09-11T02:20:43Z
g385_0164,KO5gQVMZlrw_s9549:007524,KO5gQVMZlrw_s9549,KO5gQVMZlrw,nba,nba,9549,135.686,9549,9685,101970268,32aa94e2079fa2a54040983f124c59a20581ea9758ec997fc838afc6d4910a18,1920,1080,8153,764370000/12752239,h264,7524,170841,537ee2d5ad8fe4593358fdb39ae8136681d64bfe81bbd9a0a46d7d74c5529d2f,READABLE,,2026-09-11T02:20:43Z
g385_0048,LPDnemFoqVk_s3306:000313,LPDnemFoqVk_s3306,LPDnemFoqVk,nba,nba,3306,135.369,3306,3442,74702905,2260a1315b351c66739e2f33ac156596fd8ed459c78b6fd774455d35b782e16a,1920,1080,4077,30000/1001,h264,313,133033,12a90b0fd39b81522ce258fb39ce740c512f0f1ec28a1b862b24dce77ac5b66e,READABLE,,2026-09-11T02:21:47Z
g385_0325,LPDnemFoqVk_s3306:000627,LPDnemFoqVk_s3306,LPDnemFoqVk,nba,nba,3306,135.369,3306,3442,74702905,2260a1315b351c66739e2f33ac156596fd8ed459c78b6fd774455d35b782e16a,1920,1080,4077,30000/1001,h264,627,120017,f473745246a82c230c0751af06094a86b5943bf9b8bf1e98e705308e2c9f4679,READABLE,,2026-09-11T02:21:47Z
g385_0033,LPDnemFoqVk_s3306:000940,LPDnemFoqVk_s3306,LPDnemFoqVk,nba,nba,3306,135.369,3306,3442,74702905,2260a1315b351c66739e2f33ac156596fd8ed459c78b6fd774455d35b782e16a,1920,1080,4077,30000/1001,h264,940,156968,67b0266f4a682902acbfafeb2ccc7da0c75bbfa99cd7518ce3be1ec05b6772bc,READABLE,,2026-09-11T02:21:47Z
g385_0194,LPDnemFoqVk_s3306:001254,LPDnemFoqVk_s3306,LPDnemFoqVk,nba,nba,3306,135.369,3306,3442,74702905,2260a1315b351c66739e2f33ac156596fd8ed459c78b6fd774455d35b782e16a,1920,1080,4077,30000/1001,h264,1254,130065,037dbb95231fc94b5bd7258d418a1628efb2f2c78e6bb052c0b60d5b94752bf4,READABLE,,2026-09-11T02:21:47Z
g385_0307,LPDnemFoqVk_s3306:001567,LPDnemFoqVk_s3306,LPDnemFoqVk,nba,nba,3306,135.369,3306,3442,74702905,2260a1315b351c66739e2f33ac156596fd8ed459c78b6fd774455d35b782e16a,1920,1080,4077,30000/1001,h264,1567,121634,1118fada0b61ed914ad96e256273bdce404ef96ba7e5cb6a27b56a9bed239f85,READABLE,,2026-09-11T02:21:47Z
g385_0014,LPDnemFoqVk_s3306:001881,LPDnemFoqVk_s3306,LPDnemFoqVk,nba,nba,3306,135.369,3306,3442,74702905,2260a1315b351c66739e2f33ac156596fd8ed459c78b6fd774455d35b782e16a,1920,1080,4077,30000/1001,h264,1881,158135,7ca619543850cd108ce612c7b832f4b21c1dbe7755856d74f132bd61e47ffacb,READABLE,,2026-09-11T02:21:47Z
g385_0070,LPDnemFoqVk_s3306:002194,LPDnemFoqVk_s3306,LPDnemFoqVk,nba,nba,3306,135.369,3306,3442,74702905,2260a1315b351c66739e2f33ac156596fd8ed459c78b6fd774455d35b782e16a,1920,1080,4077,30000/1001,h264,2194,168307,dee7e2cd7b16779c3034c49eb62d366ab4f73a35a61e62019c2c9da02220f300,READABLE,,2026-09-11T02:21:47Z
g385_0190,LPDnemFoqVk_s3306:002508,LPDnemFoqVk_s3306,LPDnemFoqVk,nba,nba,3306,135.369,3306,3442,74702905,2260a1315b351c66739e2f33ac156596fd8ed459c78b6fd774455d35b782e16a,1920,1080,4077,30000/1001,h264,2508,102369,a28604a173545944306b21b7a217f8e4a33c409a70b12e4bfef23a25225fa59a,READABLE,,2026-09-11T02:21:47Z
g385_0199,LPDnemFoqVk_s3306:002821,LPDnemFoqVk_s3306,LPDnemFoqVk,nba,nba,3306,135.369,3306,3442,74702905,2260a1315b351c66739e2f33ac156596fd8ed459c78b6fd774455d35b782e16a,1920,1080,4077,30000/1001,h264,2821,117026,6e232c70bb62fc4dfc6f7dd0e3c1e32fb5ebc8a50524130dccc5bb6d5769fa9c,READABLE,,2026-09-11T02:21:47Z
g385_0180,LPDnemFoqVk_s3306:003135,LPDnemFoqVk_s3306,LPDnemFoqVk,nba,nba,3306,135.369,3306,3442,74702905,2260a1315b351c66739e2f33ac156596fd8ed459c78b6fd774455d35b782e16a,1920,1080,4077,30000/1001,h264,3135,128712,18255d6a0aee7f07190089479bf9ae619c27eb0376673f40143adebd65ff02e1,READABLE,,2026-09-11T02:21:47Z
g385_0130,LPDnemFoqVk_s3306:003448,LPDnemFoqVk_s3306,LPDnemFoqVk,nba,nba,3306,135.369,3306,3442,74702905,2260a1315b351c66739e2f33ac156596fd8ed459c78b6fd774455d35b782e16a,1920,1080,4077,30000/1001,h264,3448,166284,9b36f28f91d6e40863f107c6d7b92738f8fd5d78c52b9766725717e199030e58,READABLE,,2026-09-11T02:21:47Z
g385_0161,LPDnemFoqVk_s3306:003762,LPDnemFoqVk_s3306,LPDnemFoqVk,nba,nba,3306,135.369,3306,3442,74702905,2260a1315b351c66739e2f33ac156596fd8ed459c78b6fd774455d35b782e16a,1920,1080,4077,30000/1001,h264,3762,105522,2f46d63919a058f6996e0c15437d5964da8808eecf264dab4d16be965e0fd17b,READABLE,,2026-09-11T02:21:47Z
g385_0010,RWO5tGSbLDI_s2926:000622,RWO5tGSbLDI_s2926,RWO5tGSbLDI,nba,nba,2926,134.701,2926,3061,60484344,9928aaed711bf0a3e34045c56b1bfe198d890ea0b39506d0e9f0d28fce5ba1e2,1920,1080,8093,18841500/314339,h264,622,163439,d0a6ebe0bbd53a7af8608464a483b1b902e36042355757be7b454710c16870dc,READABLE,,2026-09-11T02:22:30Z
g385_0355,RWO5tGSbLDI_s2926:001244,RWO5tGSbLDI_s2926,RWO5tGSbLDI,nba,nba,2926,134.701,2926,3061,60484344,9928aaed711bf0a3e34045c56b1bfe198d890ea0b39506d0e9f0d28fce5ba1e2,1920,1080,8093,18841500/314339,h264,1244,190302,d3c08f2d97ec789ac988381b6c412aa0b5d75d82b40c136af78c68e65d93300d,READABLE,,2026-09-11T02:22:30Z
g385_0278,RWO5tGSbLDI_s2926:001867,RWO5tGSbLDI_s2926,RWO5tGSbLDI,nba,nba,2926,134.701,2926,3061,60484344,9928aaed711bf0a3e34045c56b1bfe198d890ea0b39506d0e9f0d28fce5ba1e2,1920,1080,8093,18841500/314339,h264,1867,23959,ce094d4a8067a39fd55e51ebaad0ff91bdd408914d83b2974934bcd220bfe902,READABLE,,2026-09-11T02:22:30Z
g385_0304,RWO5tGSbLDI_s2926:002489,RWO5tGSbLDI_s2926,RWO5tGSbLDI,nba,nba,2926,134.701,2926,3061,60484344,9928aaed711bf0a3e34045c56b1bfe198d890ea0b39506d0e9f0d28fce5ba1e2,1920,1080,8093,18841500/314339,h264,2489,68201,cbedbb39902a4ba1c4ffd14038f22edbd0f4586ed24653b12f62ee262b2a0c24,READABLE,,2026-09-11T02:22:30Z
g385_0085,RWO5tGSbLDI_s2926:003112,RWO5tGSbLDI_s2926,RWO5tGSbLDI,nba,nba,2926,134.701,2926,3061,60484344,9928aaed711bf0a3e34045c56b1bfe198d890ea0b39506d0e9f0d28fce5ba1e2,1920,1080,8093,18841500/314339,h264,3112,135471,a1527f4532ebaeff45f091899d9a53a5e8240d1a3a939f9d3d0e8669c3c56acd,READABLE,,2026-09-11T02:22:30Z
g385_0017,RWO5tGSbLDI_s2926:003734,RWO5tGSbLDI_s2926,RWO5tGSbLDI,nba,nba,2926,134.701,2926,3061,60484344,9928aaed711bf0a3e34045c56b1bfe198d890ea0b39506d0e9f0d28fce5ba1e2,1920,1080,8093,18841500/314339,h264,3734,135475,571c833c1526313fbb05af55df0088b0b1af94f46c12e7b7acb8989fc03ce28e,READABLE,,2026-09-11T02:22:30Z
g385_0243,RWO5tGSbLDI_s2926:004357,RWO5tGSbLDI_s2926,RWO5tGSbLDI,nba,nba,2926,134.701,2926,3061,60484344,9928aaed711bf0a3e34045c56b1bfe198d890ea0b39506d0e9f0d28fce5ba1e2,1920,1080,8093,18841500/314339,h264,4357,138256,879dd91cb549ce6bcf7f843fac83b662d01ccb22062de4b26f2b213050158862,READABLE,,2026-09-11T02:22:30Z
g385_0253,RWO5tGSbLDI_s2926:004979,RWO5tGSbLDI_s2926,RWO5tGSbLDI,nba,nba,2926,134.701,2926,3061,60484344,9928aaed711bf0a3e34045c56b1bfe198d890ea0b39506d0e9f0d28fce5ba1e2,1920,1080,8093,18841500/314339,h264,4979,177999,a82cad892a3ac68f235105521bb16c29bf2687833892118e91bae2ee9a6217e4,READABLE,,2026-09-11T02:22:30Z
g385_0126,RWO5tGSbLDI_s2926:005602,RWO5tGSbLDI_s2926,RWO5tGSbLDI,nba,nba,2926,134.701,2926,3061,60484344,9928aaed711bf0a3e34045c56b1bfe198d890ea0b39506d0e9f0d28fce5ba1e2,1920,1080,8093,18841500/314339,h264,5602,197266,50b0f9e3005a5c41e7adacbc6a2536cc58b9b3770ff2dccbb975cdb46c94ce6a,READABLE,,2026-09-11T02:22:30Z
g385_0125,RWO5tGSbLDI_s2926:006224,RWO5tGSbLDI_s2926,RWO5tGSbLDI,nba,nba,2926,134.701,2926,3061,60484344,9928aaed711bf0a3e34045c56b1bfe198d890ea0b39506d0e9f0d28fce5ba1e2,1920,1080,8093,18841500/314339,h264,6224,197655,e40554c77d02b00cbe9eb46177a10bc38d13f9086e3b4a81a03c6ec444a49f76,READABLE,,2026-09-11T02:22:30Z
g385_0057,RWO5tGSbLDI_s2926:006847,RWO5tGSbLDI_s2926,RWO5tGSbLDI,nba,nba,2926,134.701,2926,3061,60484344,9928aaed711bf0a3e34045c56b1bfe198d890ea0b39506d0e9f0d28fce5ba1e2,1920,1080,8093,18841500/314339,h264,6847,155487,4149c2be96e963f48e82a92aa6b9247ac543dc125f873689fc064ac7431ab626,READABLE,,2026-09-11T02:22:30Z
g385_0073,RWO5tGSbLDI_s2926:007469,RWO5tGSbLDI_s2926,RWO5tGSbLDI,nba,nba,2926,134.701,2926,3061,60484344,9928aaed711bf0a3e34045c56b1bfe198d890ea0b39506d0e9f0d28fce5ba1e2,1920,1080,8093,18841500/314339,h264,7469,120013,7c92c227d4ea8493dc1bb4adc917ff91eac44e340d822f051493b69921327dee,READABLE,,2026-09-11T02:22:30Z
g385_0109,cRqEjm_OF1E_s3309:000308,cRqEjm_OF1E_s3309,cRqEjm_OF1E,nba,nba,3309,133.734,3309,3443,70302560,d75b5b30a487c2d7ed93f5f34bec10a802cf788347a03da7138bcdb2ce314a64,1920,1080,4017,30000/1001,h264,308,187783,1a7cf37379b16bf76080a464a352b6c68fc13bd10c6cce295524103e673edcb0,READABLE,,2026-09-11T02:23:15Z
g385_0297,cRqEjm_OF1E_s3309:000617,cRqEjm_OF1E_s3309,cRqEjm_OF1E,nba,nba,3309,133.734,3309,3443,70302560,d75b5b30a487c2d7ed93f5f34bec10a802cf788347a03da7138bcdb2ce314a64,1920,1080,4017,30000/1001,h264,617,184016,12d6a7a1afba0214c0378d7bdf5b81e879d5fd81a31bf4350b6f5373e65124cb,READABLE,,2026-09-11T02:23:15Z
g385_0137,cRqEjm_OF1E_s3309:000926,cRqEjm_OF1E_s3309,cRqEjm_OF1E,nba,nba,3309,133.734,3309,3443,70302560,d75b5b30a487c2d7ed93f5f34bec10a802cf788347a03da7138bcdb2ce314a64,1920,1080,4017,30000/1001,h264,926,158939,b6820ca4ebadb679de4d671c580563a6c0bf65b80dd65229c64e080d346fe5b0,READABLE,,2026-09-11T02:23:15Z
g385_0309,cRqEjm_OF1E_s3309:001235,cRqEjm_OF1E_s3309,cRqEjm_OF1E,nba,nba,3309,133.734,3309,3443,70302560,d75b5b30a487c2d7ed93f5f34bec10a802cf788347a03da7138bcdb2ce314a64,1920,1080,4017,30000/1001,h264,1235,179869,034c88335ed299f01a1e6636a7fe4adcbe3c0023f3652020b3d3e89cf1a8b145,READABLE,,2026-09-11T02:23:15Z
g385_0275,cRqEjm_OF1E_s3309:001544,cRqEjm_OF1E_s3309,cRqEjm_OF1E,nba,nba,3309,133.734,3309,3443,70302560,d75b5b30a487c2d7ed93f5f34bec10a802cf788347a03da7138bcdb2ce314a64,1920,1080,4017,30000/1001,h264,1544,177381,80bd62034f0e3875416ef7cca40bfc5a168a1297bd9b6688bad30e741722b333,READABLE,,2026-09-11T02:23:15Z
g385_0260,cRqEjm_OF1E_s3309:001853,cRqEjm_OF1E_s3309,cRqEjm_OF1E,nba,nba,3309,133.734,3309,3443,70302560,d75b5b30a487c2d7ed93f5f34bec10a802cf788347a03da7138bcdb2ce314a64,1920,1080,4017,30000/1001,h264,1853,153675,e50f932401d8878ab219a6efa4e9fc9d5602b1196e0ff11dba2f58d48b56b2ef,READABLE,,2026-09-11T02:23:15Z
g385_0050,cRqEjm_OF1E_s3309:002162,cRqEjm_OF1E_s3309,cRqEjm_OF1E,nba,nba,3309,133.734,3309,3443,70302560,d75b5b30a487c2d7ed93f5f34bec10a802cf788347a03da7138bcdb2ce314a64,1920,1080,4017,30000/1001,h264,2162,96570,7feb15c366d23a0ffca080dbd47a456d0e40a7e43d75dde6353f02349e4254f0,READABLE,,2026-09-11T02:23:15Z
g385_0081,cRqEjm_OF1E_s3309:002471,cRqEjm_OF1E_s3309,cRqEjm_OF1E,nba,nba,3309,133.734,3309,3443,70302560,d75b5b30a487c2d7ed93f5f34bec10a802cf788347a03da7138bcdb2ce314a64,1920,1080,4017,30000/1001,h264,2471,110991,04d6143c4f75dc3daf3bb290586ce4367dd9626c51390eda3583f49468db869f,READABLE,,2026-09-11T02:23:15Z
g385_0248,cRqEjm_OF1E_s3309:002780,cRqEjm_OF1E_s3309,cRqEjm_OF1E,nba,nba,3309,133.734,3309,3443,70302560,d75b5b30a487c2d7ed93f5f34bec10a802cf788347a03da7138bcdb2ce314a64,1920,1080,4017,30000/1001,h264,2780,130079,1af6a594a0ad55ca36912c0b7da277afcf0e1ed1ceee8241ad101c72924eb39c,READABLE,,2026-09-11T02:23:15Z
g385_0059,cRqEjm_OF1E_s3309:003089,cRqEjm_OF1E_s3309,cRqEjm_OF1E,nba,nba,3309,133.734,3309,3443,70302560,d75b5b30a487c2d7ed93f5f34bec10a802cf788347a03da7138bcdb2ce314a64,1920,1080,4017,30000/1001,h264,3089,92074,16f2366b37a04dd0d30d3abfd250ea842256736898d88ca8e258f107f10a58c8,READABLE,,2026-09-11T02:23:15Z
g385_0195,cRqEjm_OF1E_s3309:003398,cRqEjm_OF1E_s3309,cRqEjm_OF1E,nba,nba,3309,133.734,3309,3443,70302560,d75b5b30a487c2d7ed93f5f34bec10a802cf788347a03da7138bcdb2ce314a64,1920,1080,4017,30000/1001,h264,3398,93583,26b6bebfa7fcaefdd9b7ea91f246579192002568268c2a424a6156888dfa980f,READABLE,,2026-09-11T02:23:15Z
g385_0209,cRqEjm_OF1E_s3309:003707,cRqEjm_OF1E_s3309,cRqEjm_OF1E,nba,nba,3309,133.734,3309,3443,70302560,d75b5b30a487c2d7ed93f5f34bec10a802cf788347a03da7138bcdb2ce314a64,1920,1080,4017,30000/1001,h264,3707,160111,4d6005b8c41b978bcd561ef366ff7522b050c6e98d657808dfd6db15033f026a,READABLE,,2026-09-11T02:23:15Z
g385_0191,can0TljVjRg_s7347:000313,can0TljVjRg_s7347,can0TljVjRg,nba,nba,7347,135.869,7347,7483,57454236,080faa7a942dc49a22ed60ff2370b0385d71ef2d758d843111ee1aecc74959f4,1920,1080,4077,30000/1001,h264,313,99048,41e990dc8e395ae114194bb65e02935c688abca0e2b826edc64ebbcb2e7bace8,READABLE,,2026-09-11T02:23:52Z
g385_0127,can0TljVjRg_s7347:000627,can0TljVjRg_s7347,can0TljVjRg,nba,nba,7347,135.869,7347,7483,57454236,080faa7a942dc49a22ed60ff2370b0385d71ef2d758d843111ee1aecc74959f4,1920,1080,4077,30000/1001,h264,627,115912,427e3b530a0c53854df29fd59360a9ac197699af48cb1d0d46f790be4f70e4ad,READABLE,,2026-09-11T02:23:52Z
g385_0165,can0TljVjRg_s7347:000940,can0TljVjRg_s7347,can0TljVjRg,nba,nba,7347,135.869,7347,7483,57454236,080faa7a942dc49a22ed60ff2370b0385d71ef2d758d843111ee1aecc74959f4,1920,1080,4077,30000/1001,h264,940,78074,a1525b6128a904fbb077ed3cea2a9fa55d1528a2def72b2494b5054be3987524,READABLE,,2026-09-11T02:23:52Z
g385_0020,can0TljVjRg_s7347:001254,can0TljVjRg_s7347,can0TljVjRg,nba,nba,7347,135.869,7347,7483,57454236,080faa7a942dc49a22ed60ff2370b0385d71ef2d758d843111ee1aecc74959f4,1920,1080,4077,30000/1001,h264,1254,163543,bbeb939c575975d0e7210bf3d0369d3290c1b96b08ef06adb3cfc763ee54b1b9,READABLE,,2026-09-11T02:23:52Z
g385_0258,can0TljVjRg_s7347:001567,can0TljVjRg_s7347,can0TljVjRg,nba,nba,7347,135.869,7347,7483,57454236,080faa7a942dc49a22ed60ff2370b0385d71ef2d758d843111ee1aecc74959f4,1920,1080,4077,30000/1001,h264,1567,138463,a97119c0b3b14ca54df32d17cf39dec1cf3a573b9d1cee8d0ae686ab9d8a3bfd,READABLE,,2026-09-11T02:23:52Z
g385_0222,can0TljVjRg_s7347:001881,can0TljVjRg_s7347,can0TljVjRg,nba,nba,7347,135.869,7347,7483,57454236,080faa7a942dc49a22ed60ff2370b0385d71ef2d758d843111ee1aecc74959f4,1920,1080,4077,30000/1001,h264,1881,124061,fdb3f481279dc9924746ee8b108b974f9f743e803de477632cfdeb4ee59d2b22,READABLE,,2026-09-11T02:23:52Z
g385_0296,can0TljVjRg_s7347:002194,can0TljVjRg_s7347,can0TljVjRg,nba,nba,7347,135.869,7347,7483,57454236,080faa7a942dc49a22ed60ff2370b0385d71ef2d758d843111ee1aecc74959f4,1920,1080,4077,30000/1001,h264,2194,89374,d52b1a617e74c6d0584a4b6024001a3396f195040946e8e1dee83a0606379d66,READABLE,,2026-09-11T02:23:52Z
g385_0112,can0TljVjRg_s7347:002508,can0TljVjRg_s7347,can0TljVjRg,nba,nba,7347,135.869,7347,7483,57454236,080faa7a942dc49a22ed60ff2370b0385d71ef2d758d843111ee1aecc74959f4,1920,1080,4077,30000/1001,h264,2508,122661,cf15c012723edd1517abc8581ea0d990a36cd911d485239c2212238853570814,READABLE,,2026-09-11T02:23:52Z
g385_0139,can0TljVjRg_s7347:002821,can0TljVjRg_s7347,can0TljVjRg,nba,nba,7347,135.869,7347,7483,57454236,080faa7a942dc49a22ed60ff2370b0385d71ef2d758d843111ee1aecc74959f4,1920,1080,4077,30000/1001,h264,2821,105388,12718ca609d4c34d806ec5e6fb7de1fc64ce6ec8450313ce359e02aaf6d74119,READABLE,,2026-09-11T02:23:52Z
g385_0111,can0TljVjRg_s7347:003135,can0TljVjRg_s7347,can0TljVjRg,nba,nba,7347,135.869,7347,7483,57454236,080faa7a942dc49a22ed60ff2370b0385d71ef2d758d843111ee1aecc74959f4,1920,1080,4077,30000/1001,h264,3135,145658,935958c0cc95c88269cbc916ca0b2044f0fbf2735745d8ca5f2bdba97e2e9e8f,READABLE,,2026-09-11T02:23:52Z
g385_0256,can0TljVjRg_s7347:003448,can0TljVjRg_s7347,can0TljVjRg,nba,nba,7347,135.869,7347,7483,57454236,080faa7a942dc49a22ed60ff2370b0385d71ef2d758d843111ee1aecc74959f4,1920,1080,4077,30000/1001,h264,3448,111662,273b020ba64db8202b0edb1aa1df7b3d864dc11506a12ae7ca9d16aca2f62d09,READABLE,,2026-09-11T02:23:52Z
g385_0349,can0TljVjRg_s7347:003762,can0TljVjRg_s7347,can0TljVjRg,nba,nba,7347,135.869,7347,7483,57454236,080faa7a942dc49a22ed60ff2370b0385d71ef2d758d843111ee1aecc74959f4,1920,1080,4077,30000/1001,h264,3762,90907,fd82eb285cae8b19ee69795d9860f9de999d4dfe6622ae61eff9c25c38ef2e18,READABLE,,2026-09-11T02:23:52Z
g385_0350,coYlCAzzpjI_s5424:000613,coYlCAzzpjI_s5424,coYlCAzzpjI,nba,nba,5424,132.349,5424,5557,81046614,fccc4c5aa1b0ae9dd689d2866cddc5586fb0c2bfc9f916a0890485165bba8614,1920,1080,7973,730080000/12180167,h264,613,177059,b1e58370438af71e43970d527b545a86c7f057b6d583e3c9d684c799df0b1edc,READABLE,,2026-09-11T02:24:25Z
g385_0062,coYlCAzzpjI_s5424:001226,coYlCAzzpjI_s5424,coYlCAzzpjI,nba,nba,5424,132.349,5424,5557,81046614,fccc4c5aa1b0ae9dd689d2866cddc5586fb0c2bfc9f916a0890485165bba8614,1920,1080,7973,730080000/12180167,h264,1226,157569,764539ba1c08d6cbfbabf35d20a406203970924bbeca27bbd86be14eabe096f8,READABLE,,2026-09-11T02:24:25Z
g385_0353,coYlCAzzpjI_s5424:001839,coYlCAzzpjI_s5424,coYlCAzzpjI,nba,nba,5424,132.349,5424,5557,81046614,fccc4c5aa1b0ae9dd689d2866cddc5586fb0c2bfc9f916a0890485165bba8614,1920,1080,7973,730080000/12180167,h264,1839,103255,acff7ce3614c28257264eb03705c3c2e605181c68a6f6f8185a7864984053e0d,READABLE,,2026-09-11T02:24:25Z
g385_0295,coYlCAzzpjI_s5424:002452,coYlCAzzpjI_s5424,coYlCAzzpjI,nba,nba,5424,132.349,5424,5557,81046614,fccc4c5aa1b0ae9dd689d2866cddc5586fb0c2bfc9f916a0890485165bba8614,1920,1080,7973,730080000/12180167,h264,2452,81648,ecb1ec09d2beb60d90d0aa806724d28690565fa5e079eb1137adcb241ff39e0f,READABLE,,2026-09-11T02:24:25Z
g385_0066,coYlCAzzpjI_s5424:003066,coYlCAzzpjI_s5424,coYlCAzzpjI,nba,nba,5424,132.349,5424,5557,81046614,fccc4c5aa1b0ae9dd689d2866cddc5586fb0c2bfc9f916a0890485165bba8614,1920,1080,7973,730080000/12180167,h264,3066,157917,661cde11c9924962750f55cefbbc892a6001fd54566c82713417fef4bb7c6893,READABLE,,2026-09-11T02:24:25Z
g385_0322,coYlCAzzpjI_s5424:003679,coYlCAzzpjI_s5424,coYlCAzzpjI,nba,nba,5424,132.349,5424,5557,81046614,fccc4c5aa1b0ae9dd689d2866cddc5586fb0c2bfc9f916a0890485165bba8614,1920,1080,7973,730080000/12180167,h264,3679,175759,da53ab18e47249ae99f27893178385cedd14d7825d09d2df4df5e37ca8c90aa1,READABLE,,2026-09-11T02:24:25Z
g385_0058,coYlCAzzpjI_s5424:004292,coYlCAzzpjI_s5424,coYlCAzzpjI,nba,nba,5424,132.349,5424,5557,81046614,fccc4c5aa1b0ae9dd689d2866cddc5586fb0c2bfc9f916a0890485165bba8614,1920,1080,7973,730080000/12180167,h264,4292,151538,cb2316c1468abf82f702872b4314c4f7f5cd3eed9d728d78dcb1da4f7a70c15e,READABLE,,2026-09-11T02:24:25Z
