game_id,prefix,sport,status,video_id,offset_s,source_duration,source_resolution,finished_at,eligible,ineligible_reason
WeheQidCPXI_s155,ncaa_basketball,ncaa_basketball,tracked,WeheQidCPXI,155,134.901,1920x1080,1789069771,1,
WeheQidCPXI_s2688,ncaa_basketball,ncaa_basketball,tracked,WeheQidCPXI,2688,130.364,1920x1080,1788871257,1,
WeheQidCPXI_s2753,ncaa_basketball,ncaa_basketball,tracked,WeheQidCPXI,2753,130.297,1920x1080,1789069729,1,
WeheQidCPXI_s3987,ncaa_basketball,ncaa_basketball,tracked,WeheQidCPXI,3987,133.066,1920x1080,1788871320,1,
WeheQidCPXI_s4052,ncaa_basketball,ncaa_basketball,tracked,WeheQidCPXI,4052,133.000,1920x1080,1789069771,1,
WeheQidCPXI_s5286,ncaa_basketball,ncaa_basketball,tracked,WeheQidCPXI,5286,130.764,1920x1080,1788871509,1,
WeheQidCPXI_s5351,ncaa_basketball,ncaa_basketball,tracked,WeheQidCPXI,5351,125.692,1920x1080,1789070258,1,
WeheQidCPXI_s90,ncaa_basketball,ncaa_basketball,tracked,WeheQidCPXI,90,134.968,1920x1080,1788872425,1,
X5w3V6rh26s_s1376,ncaa_basketball,ncaa_basketball,tracked,X5w3V6rh26s,1376,134.668,1920x1080,1788877255,1,
X5w3V6rh26s_s2662,ncaa_basketball,ncaa_basketball,tracked,X5w3V6rh26s,2662,134.401,1920x1080,1788878518,1,
X5w3V6rh26s_s3948,ncaa_basketball,ncaa_basketball,tracked,X5w3V6rh26s,3948,134.101,1920x1080,1788877442,1,
X5w3V6rh26s_s5234,ncaa_basketball,ncaa_basketball,tracked,X5w3V6rh26s,5234,133.834,1920x1080,1788877650,1,
X5w3V6rh26s_s90,ncaa_basketball,ncaa_basketball,tracked,X5w3V6rh26s,90,134.968,1920x1080,1788877380,1,
XCaGht2GmPg_s1416,nba,nba,tracked,XCaGht2GmPg,1416,131.014,1920x1080,1788864583,1,
XCaGht2GmPg_s1481,nba,nba,tracked,XCaGht2GmPg,1481,135.152,1920x1080,1789067808,1,
XCaGht2GmPg_s155,nba,nba,tracked,XCaGht2GmPg,155,132.866,1920x1080,1789067849,1,
XCaGht2GmPg_s2742,nba,nba,tracked,XCaGht2GmPg,2742,133.283,1920x1080,1788864563,1,
XCaGht2GmPg_s2807,nba,nba,tracked,XCaGht2GmPg,2807,132.349,1920x1080,1789068133,1,
XCaGht2GmPg_s4068,nba,nba,tracked,XCaGht2GmPg,4068,130.497,1920x1080,1788864828,1,
XCaGht2GmPg_s4133,nba,nba,tracked,XCaGht2GmPg,4133,134.634,1920x1080,1789068174,1,
XCaGht2GmPg_s5394,nba,nba,tracked,XCaGht2GmPg,5394,132.766,1920x1080,1788865051,1,
XCaGht2GmPg_s5459,nba,nba,tracked,XCaGht2GmPg,5459,131.832,1920x1080,1789068154,1,
XCaGht2GmPg_s6720,nba,nba,thin,XCaGht2GmPg,6720,135.052,1920x1080,1788864665,1,
XCaGht2GmPg_s90,nba,nba,tracked,XCaGht2GmPg,90,133.800,1920x1080,1788865237,1,
XzIzQZBrPBY_s155,nba,nba,tracked,XzIzQZBrPBY,155,130.163,1920x1080,1789064327,1,
XzIzQZBrPBY_s229,nba,nba,tracked,XzIzQZBrPBY,229,130.397,1920x1080,1788854427,1,
XzIzQZBrPBY_s244,nba,nba,tracked,XzIzQZBrPBY,244,134.951,1920x1080,1789053757,1,
XzIzQZBrPBY_s309,nba,nba,tracked,XzIzQZBrPBY,309,130.714,1920x1080,1789064367,1,
XzIzQZBrPBY_s398,nba,nba,tracked,XzIzQZBrPBY,398,130.397,1920x1080,1788854468,1,
XzIzQZBrPBY_s463,nba,nba,tracked,XzIzQZBrPBY,463,131.331,1920x1080,1789064428,1,
XzIzQZBrPBY_s60,nba,nba,tracked,XzIzQZBrPBY,60,131.832,1920x1080,1788854510,1,
XzIzQZBrPBY_s90,nba,nba,tracked,XzIzQZBrPBY,90,134.768,1920x1080,1789053797,1,
Ze8frxZxNyk_s1368,ncaa_basketball,ncaa_basketball,tracked,Ze8frxZxNyk,1368,131.698,1920x1080,1788877980,1,
Ze8frxZxNyk_s2646,ncaa_basketball,ncaa_basketball,tracked,Ze8frxZxNyk,2646,133.400,1920x1080,1788877505,1,
Ze8frxZxNyk_s3924,ncaa_basketball,ncaa_basketball,tracked,Ze8frxZxNyk,3924,135.135,1920x1080,1788877567,1,
Ze8frxZxNyk_s5202,ncaa_basketball,ncaa_basketball,tracked,Ze8frxZxNyk,5202,131.865,1920x1080,1788879248,1,
Ze8frxZxNyk_s90,ncaa_basketball,ncaa_basketball,tracked,Ze8frxZxNyk,90,134.968,1920x1080,1788881260,1,
acb-6NGcNkDDK9o_s1336,acb,basketball,tracked,6NGcNkDDK9o,1336,130.500,1920x1080,1788902704,1,
acb-6NGcNkDDK9o_s2582,acb,basketball,tracked,6NGcNkDDK9o,2582,131.533,1920x1080,1788902810,1,
acb-6NGcNkDDK9o_s3828,acb,basketball,tracked,6NGcNkDDK9o,3828,136.000,1920x1080,1788902893,1,
acb-6NGcNkDDK9o_s5074,acb,basketball,tracked,6NGcNkDDK9o,5074,135.467,1920x1080,1788902976,1,
acb-6NGcNkDDK9o_s6320,acb,basketball,tracked,6NGcNkDDK9o,6320,134.167,1920x1080,1788902976,1,
acb-6NGcNkDDK9o_s90,acb,basketball,tracked,6NGcNkDDK9o,90,131.667,1920x1080,1788903682,1,
acb-8Oh7-GrvKvE_s1360,acb,basketball,tracked,8Oh7-GrvKvE,1360,132.150,1920x1080,1788909881,1,
acb-8Oh7-GrvKvE_s2630,acb,basketball,tracked,8Oh7-GrvKvE,2630,130.417,1920x1080,1788910180,1,
acb-8Oh7-GrvKvE_s3900,acb,basketball,tracked,8Oh7-GrvKvE,3900,133.750,1920x1080,1788910286,1,
acb-8Oh7-GrvKvE_s5170,acb,basketball,tracked,8Oh7-GrvKvE,5170,132.017,1920x1080,1788910327,1,
acb-8Oh7-GrvKvE_s6440,acb,basketball,tracked,8Oh7-GrvKvE,6440,130.283,1920x1080,1788910410,1,
acb-8Oh7-GrvKvE_s90,acb,basketball,thin,8Oh7-GrvKvE,90,133.883,1920x1080,1788909817,1,
acb-DCA1PAsKVJs_s1465,acb,basketball,tracked,DCA1PAsKVJs,1465,133.700,1920x1080,1788882516,1,
acb-DCA1PAsKVJs_s2840,acb,basketball,tracked,DCA1PAsKVJs,2840,132.700,1920x1080,1788882847,1,
acb-DCA1PAsKVJs_s4215,acb,basketball,thin,DCA1PAsKVJs,4215,131.700,1920x1080,1788882722,1,
acb-DCA1PAsKVJs_s5590,acb,basketball,tracked,DCA1PAsKVJs,5590,130.700,1920x1080,1788882557,1,
acb-DCA1PAsKVJs_s6965,acb,basketball,tracked,DCA1PAsKVJs,6965,135.033,1920x1080,1788882909,1,
acb-DCA1PAsKVJs_s90,acb,basketball,thin,DCA1PAsKVJs,90,134.700,1920x1080,1788882073,1,
acb-IZW8vZFesBI_s1423,acb,basketball,tracked,IZW8vZFesBI,1423,134.800,1920x1080,1788888766,1,
acb-IZW8vZFesBI_s2756,acb,basketball,tracked,IZW8vZFesBI,2756,131.480,1920x1080,1788888660,1,
acb-IZW8vZFesBI_s4089,acb,basketball,tracked,IZW8vZFesBI,4089,133.280,1920x1080,1788889314,1,
acb-IZW8vZFesBI_s5422,acb,basketball,tracked,IZW8vZFesBI,5422,135.080,1920x1080,1788889252,1,
acb-IZW8vZFesBI_s6755,acb,basketball,thin,IZW8vZFesBI,6755,131.760,1920x1080,1788889252,1,
acb-IZW8vZFesBI_s90,acb,basketball,tracked,IZW8vZFesBI,90,133.000,1920x1080,1788889377,1,
acb-_a72WK36Its_s1376,acb,basketball,tracked,_a72WK36Its,1376,135.367,1920x1080,1788893958,1,
acb-_a72WK36Its_s2662,acb,basketball,tracked,_a72WK36Its,2662,130.700,1920x1080,1788893811,1,
acb-_a72WK36Its_s3948,acb,basketball,tracked,_a72WK36Its,3948,131.367,1920x1080,1788894144,1,
acb-_a72WK36Its_s5234,acb,basketball,tracked,_a72WK36Its,5234,132.033,1920x1080,1788894249,1,
acb-_a72WK36Its_s6520,acb,basketball,thin,_a72WK36Its,6520,132.700,1920x1080,1788893663,1,
acb-_a72WK36Its_s90,acb,basketball,tracked,_a72WK36Its,90,134.700,1920x1080,1788895002,1,
atl_ind_2025,nba,nba,thin,,,966.616,1280x720,1788824046,0,no_video_id_or_offset
bleague-oW8psSa2hf4_s1344,bleague,basketball,tracked,oW8psSa2hf4,1344,133.360,1920x1080,1788894521,1,
bleague-oW8psSa2hf4_s2598,bleague,basketball,tracked,oW8psSa2hf4,2598,136.360,1920x1080,1788894689,1,
bleague-oW8psSa2hf4_s3852,bleague,basketball,tracked,oW8psSa2hf4,3852,133.360,1920x1080,1788894981,1,
bleague-oW8psSa2hf4_s5106,bleague,basketball,tracked,oW8psSa2hf4,5106,132.320,1920x1080,1788895002,1,
bleague-oW8psSa2hf4_s6360,bleague,basketball,tracked,oW8psSa2hf4,6360,135.320,1920x1080,1788895439,1,
bleague-oW8psSa2hf4_s90,bleague,basketball,tracked,oW8psSa2hf4,90,133.360,1920x1080,1788895085,1,
bos_mia_2025,nba,nba,thin,,,908.458,1280x720,1788824046,0,no_video_id_or_offset
bos_mia_playoffs,nba,nba,tracked,,,920.136,1280x720,1788818362,0,no_video_id_or_offset
bt3NwN7k8bY_s1701,nba,nba,thin,bt3NwN7k8bY,1701,131.531,1920x1080,1788876421,1,
bt3NwN7k8bY_s3312,nba,nba,thin,bt3NwN7k8bY,3312,134.985,1920x1080,1788876462,1,
bt3NwN7k8bY_s90,nba,nba,tracked,bt3NwN7k8bY,90,134.601,1920x1080,1788876964,1,
bzahHiNvCUE_s430,nba,nba,tracked,bzahHiNvCUE,430,132.632,1920x1080,1788853278,1,
bzahHiNvCUE_s60,nba,nba,tracked,bzahHiNvCUE,60,133.266,1920x1080,1788853278,1,
bzahHiNvCUE_s800,nba,nba,tracked,bzahHiNvCUE,800,131.298,1920x1080,1788854094,1,
cRqEjm_OF1E_s1163,nba,nba,tracked,cRqEjm_OF1E,1163,131.565,1920x1080,1789079122,1,
cRqEjm_OF1E_s2236,nba,nba,tracked,cRqEjm_OF1E,2236,132.199,1920x1080,1789079264,1,
cRqEjm_OF1E_s3309,nba,nba,tracked,cRqEjm_OF1E,3309,133.734,1920x1080,1789079326,1,
cRqEjm_OF1E_s4382,nba,nba,tracked,cRqEjm_OF1E,4382,130.464,1920x1080,1789079326,1,
cRqEjm_OF1E_s5455,nba,nba,tracked,cRqEjm_OF1E,5455,134.368,1920x1080,1789079875,1,
cRqEjm_OF1E_s90,nba,nba,tracked,cRqEjm_OF1E,90,132.432,1920x1080,1789080018,1,
can0TljVjRg_s12185,nba,nba,tracked,can0TljVjRg,12185,133.967,1920x1080,1789078816,1,
can0TljVjRg_s2509,nba,nba,tracked,can0TljVjRg,2509,130.230,1920x1080,1789078714,1,
can0TljVjRg_s4928,nba,nba,tracked,can0TljVjRg,4928,131.098,1920x1080,1789079021,1,
can0TljVjRg_s7347,nba,nba,tracked,can0TljVjRg,7347,135.869,1920x1080,1789080099,1,
can0TljVjRg_s90,nba,nba,tracked,can0TljVjRg,90,130.797,1920x1080,1789080222,1,
can0TljVjRg_s9766,nba,nba,tracked,can0TljVjRg,9766,133.834,1920x1080,1789080263,1,
cavs_broadcast_2025,nba,nba,tracked,,,937.053,1280x720,1788820846,0,no_video_id_or_offset
cavs_vs_celtics_2025,nba,nba,tracked,,,1076.208,1280x720,1788853863,0,no_video_id_or_offset
cba-8R8t7v2N-zQ_s1452,cba,basketball,tracked,8R8t7v2N-zQ,1452,132.033,1920x1080,1788900130,1,
cba-8R8t7v2N-zQ_s2814,cba,basketball,thin,8R8t7v2N-zQ,2814,134.033,1920x1080,1788900029,1,
cba-8R8t7v2N-zQ_s4176,cba,basketball,tracked,8R8t7v2N-zQ,4176,131.033,1920x1080,1788900709,1,
cba-8R8t7v2N-zQ_s5538,cba,basketball,tracked,8R8t7v2N-zQ,5538,133.033,1920x1080,1788900730,1,
cba-8R8t7v2N-zQ_s6900,cba,basketball,tracked,8R8t7v2N-zQ,6900,135.033,1920x1080,1788900772,1,
cba-8R8t7v2N-zQ_s90,cba,basketball,tracked,8R8t7v2N-zQ,90,135.033,1920x1080,1788900355,1,
cba-FaMCJR6tFm0_s1333,cba,basketball,tracked,FaMCJR6tFm0,1333,133.020,1920x1080,1788896049,1,
cba-FaMCJR6tFm0_s2576,cba,basketball,tracked,FaMCJR6tFm0,2576,133.700,1920x1080,1788895686,1,
cba-FaMCJR6tFm0_s3819,cba,basketball,tracked,FaMCJR6tFm0,3819,131.020,1920x1080,1788895916,1,
cba-FaMCJR6tFm0_s5062,cba,basketball,tracked,FaMCJR6tFm0,5062,132.020,1920x1080,1788896386,1,
cba-FaMCJR6tFm0_s6305,cba,basketball,tracked,FaMCJR6tFm0,6305,132.580,1920x1080,1788896049,1,
cba-FaMCJR6tFm0_s90,cba,basketball,tracked,FaMCJR6tFm0,90,132.180,1920x1080,1788896049,1,
cba-ZVdR8Q9AE0Q_s1437,cba,basketball,tracked,ZVdR8Q9AE0Q,1437,130.964,1920x1080,1788882826,1,
cba-ZVdR8Q9AE0Q_s2784,cba,basketball,tracked,ZVdR8Q9AE0Q,2784,132.599,1920x1080,1788883201,1,
cba-ZVdR8Q9AE0Q_s4131,cba,basketball,tracked,ZVdR8Q9AE0Q,4131,134.267,1920x1080,1788883533,1,
cba-ZVdR8Q9AE0Q_s5478,cba,basketball,tracked,ZVdR8Q9AE0Q,5478,130.564,1920x1080,1788884765,1,
cba-ZVdR8Q9AE0Q_s6825,cba,basketball,tracked,ZVdR8Q9AE0Q,6825,132.232,1920x1080,1788883347,1,
cba-ZVdR8Q9AE0Q_s90,cba,basketball,tracked,ZVdR8Q9AE0Q,90,134.635,1920x1080,1788883492,1,
coYlCAzzpjI_s1868,nba,nba,tracked,coYlCAzzpjI,1868,131.631,1920x1080,1789080139,1,
coYlCAzzpjI_s3646,nba,nba,tracked,coYlCAzzpjI,3646,134.518,1920x1080,1789080201,1,
coYlCAzzpjI_s5424,nba,nba,tracked,coYlCAzzpjI,5424,132.349,1920x1080,1789080242,1,
coYlCAzzpjI_s7202,nba,nba,tracked,coYlCAzzpjI,7202,130.163,1920x1080,1789080611,1,
coYlCAzzpjI_s90,nba,nba,tracked,coYlCAzzpjI,90,133.800,1920x1080,1789080712,1,
den_phx_2025,nba,nba,tracked,,,587.704,1280x720,1788817781,0,no_video_id_or_offset
eaKqXq9dfig_s155,nba,nba,tracked,eaKqXq9dfig,155,130.550,1920x1080,1789064105,1,
eaKqXq9dfig_s244,nba,nba,tracked,eaKqXq9dfig,244,131.583,1920x1080,1788853989,1,
eaKqXq9dfig_s259,nba,nba,tracked,eaKqXq9dfig,259,134.550,1920x1080,1789059392,1,
eaKqXq9dfig_s324,nba,nba,tracked,eaKqXq9dfig,324,131.017,1920x1080,1789064145,1,
eaKqXq9dfig_s428,nba,nba,tracked,eaKqXq9dfig,428,133.017,1920x1080,1788854073,1,
eaKqXq9dfig_s493,nba,nba,tracked,eaKqXq9dfig,493,127.250,1920x1080,1789064185,1,
eaKqXq9dfig_s60,nba,nba,tracked,eaKqXq9dfig,60,131.517,1920x1080,1788854345,1,
eaKqXq9dfig_s90,nba,nba,tracked,eaKqXq9dfig,90,131.917,1920x1080,1789059453,1,
eurocup-DyCvYr221F8_s1333,eurocup,basketball,tracked,DyCvYr221F8,1333,133.033,1920x1080,1788897504,1,
eurocup-DyCvYr221F8_s2576,eurocup,basketball,tracked,DyCvYr221F8,2576,131.033,1920x1080,1788897484,1,
eurocup-DyCvYr221F8_s3819,eurocup,basketball,tracked,DyCvYr221F8,3819,134.033,1920x1080,1788897443,1,
eurocup-DyCvYr221F8_s5062,eurocup,basketball,tracked,DyCvYr221F8,5062,132.033,1920x1080,1788897625,1,
eurocup-DyCvYr221F8_s6305,eurocup,basketball,tracked,DyCvYr221F8,6305,135.033,1920x1080,1788897969,1,
eurocup-DyCvYr221F8_s90,eurocup,basketball,tracked,DyCvYr221F8,90,135.033,1920x1080,1788897585,1,
eurocup-RuYvEezE47Y_s1423,eurocup,basketball,tracked,RuYvEezE47Y,1423,134.367,1920x1080,1788890394,1,
eurocup-RuYvEezE47Y_s2756,eurocup,basketball,tracked,RuYvEezE47Y,2756,134.033,1920x1080,1788890712,1,
eurocup-RuYvEezE47Y_s4089,eurocup,basketball,tracked,RuYvEezE47Y,4089,133.700,1920x1080,1788890775,1,
eurocup-RuYvEezE47Y_s5422,eurocup,basketball,tracked,RuYvEezE47Y,5422,133.367,1920x1080,1788890608,1,
eurocup-RuYvEezE47Y_s6755,eurocup,basketball,tracked,RuYvEezE47Y,6755,133.033,1920x1080,1788890733,1,
eurocup-RuYvEezE47Y_s90,eurocup,basketball,thin,RuYvEezE47Y,90,134.700,1920x1080,1788890037,1,
eurocup-Y6POC6V1Y5E_s1221,eurocup,basketball,tracked,Y6POC6V1Y5E,1221,132.567,1920x1080,1788907315,1,
eurocup-Y6POC6V1Y5E_s2352,eurocup,basketball,tracked,Y6POC6V1Y5E,2352,133.567,1920x1080,1788908713,1,
eurocup-Y6POC6V1Y5E_s3483,eurocup,basketball,tracked,Y6POC6V1Y5E,3483,134.500,1920x1080,1788909288,1,
eurocup-Y6POC6V1Y5E_s4614,eurocup,basketball,tracked,Y6POC6V1Y5E,4614,130.567,1920x1080,1788908030,1,
eurocup-Y6POC6V1Y5E_s5745,eurocup,basketball,tracked,Y6POC6V1Y5E,5745,131.567,1920x1080,1788908651,1,
eurocup-Y6POC6V1Y5E_s90,eurocup,basketball,tracked,Y6POC6V1Y5E,90,134.967,1920x1080,1788908566,1,
eurocup-mhi_fuXUPRE_s1438,eurocup,basketball,tracked,mhi_fuXUPRE,1438,133.367,1920x1080,1788883800,1,
eurocup-mhi_fuXUPRE_s2786,eurocup,basketball,tracked,mhi_fuXUPRE,2786,132.033,1920x1080,1788883471,1,
eurocup-mhi_fuXUPRE_s4134,eurocup,basketball,tracked,mhi_fuXUPRE,4134,130.700,1920x1080,1788884136,1,
eurocup-mhi_fuXUPRE_s5482,eurocup,basketball,tracked,mhi_fuXUPRE,5482,134.700,1920x1080,1788884030,1,
eurocup-mhi_fuXUPRE_s6830,eurocup,basketball,tracked,mhi_fuXUPRE,6830,133.367,1920x1080,1788884094,1,
eurocup-mhi_fuXUPRE_s90,eurocup,basketball,thin,mhi_fuXUPRE,90,134.700,1920x1080,1788883492,1,
eurocup-qrWmO434a0k_s1447,eurocup,basketball,tracked,qrWmO434a0k,1447,132.033,1920x1080,1788873616,1,
eurocup-qrWmO434a0k_s2804,eurocup,basketball,tracked,qrWmO434a0k,2804,134.033,1920x1080,1788873949,1,
eurocup-qrWmO434a0k_s4161,eurocup,basketball,tracked,qrWmO434a0k,4161,131.033,1920x1080,1788873888,1,
eurocup-qrWmO434a0k_s5518,eurocup,basketball,tracked,qrWmO434a0k,5518,133.033,1920x1080,1788874155,1,
eurocup-qrWmO434a0k_s6875,eurocup,basketball,tracked,qrWmO434a0k,6875,134.500,1920x1080,1788874073,1,
eurocup-qrWmO434a0k_s90,eurocup,basketball,thin,qrWmO434a0k,90,135.033,1920x1080,1788873555,1,
euroleague--1Pc0v6x4xU_s1452,euroleague,basketball,tracked,-1Pc0v6x4xU,1452,133.080,1920x1080,1788903529,1,
euroleague--1Pc0v6x4xU_s2814,euroleague,basketball,tracked,-1Pc0v6x4xU,2814,133.160,1920x1080,1788903897,1,
euroleague--1Pc0v6x4xU_s4176,euroleague,basketball,tracked,-1Pc0v6x4xU,4176,133.240,1920x1080,1788903507,1,
euroleague--1Pc0v6x4xU_s5538,euroleague,basketball,tracked,-1Pc0v6x4xU,5538,133.320,1920x1080,1788904002,1,
euroleague--1Pc0v6x4xU_s6900,euroleague,basketball,tracked,-1Pc0v6x4xU,6900,133.400,1920x1080,1788903938,1,
euroleague--1Pc0v6x4xU_s90,euroleague,basketball,tracked,-1Pc0v6x4xU,90,133.000,1920x1080,1788904688,1,
euroleague-8ue528gaVyY_s1228,euroleague,basketball,tracked,8ue528gaVyY,1228,133.760,1920x1080,1789054059,1,
euroleague-8ue528gaVyY_s1293,euroleague,basketball,thin,8ue528gaVyY,1293,131.480,1920x1080,1789064528,1,
euroleague-8ue528gaVyY_s155,euroleague,basketball,tracked,8ue528gaVyY,155,134.200,1920x1080,1789064710,1,
euroleague-8ue528gaVyY_s2366,euroleague,basketball,tracked,8ue528gaVyY,2366,131.360,1920x1080,1789054162,1,
euroleague-8ue528gaVyY_s2431,euroleague,basketball,tracked,8ue528gaVyY,2431,133.200,1920x1080,1789064549,1,
euroleague-8ue528gaVyY_s2937,euroleague,basketball,tracked,8ue528gaVyY,2937,133.200,1920x1080,1788859591,1,
euroleague-8ue528gaVyY_s3504,euroleague,basketball,tracked,8ue528gaVyY,3504,132.200,1920x1080,1789054182,1,
euroleague-8ue528gaVyY_s3569,euroleague,basketball,tracked,8ue528gaVyY,3569,131.200,1920x1080,1789064791,1,
euroleague-8ue528gaVyY_s4642,euroleague,basketball,tracked,8ue528gaVyY,4642,131.200,1920x1080,1789054141,1,
euroleague-8ue528gaVyY_s4707,euroleague,basketball,tracked,8ue528gaVyY,4707,133.200,1920x1080,1789064932,1,
euroleague-8ue528gaVyY_s5780,euroleague,basketball,tracked,8ue528gaVyY,5780,133.680,1920x1080,1789054182,1,
euroleague-8ue528gaVyY_s5784,euroleague,basketball,tracked,8ue528gaVyY,5784,132.560,1920x1080,1788859409,1,
euroleague-8ue528gaVyY_s5845,euroleague,basketball,tracked,8ue528gaVyY,5845,130.000,1920x1080,1789064851,1,
euroleague-8ue528gaVyY_s90,euroleague,basketball,tracked,8ue528gaVyY,90,132.960,1920x1080,1788859490,1,
euroleague-AIPW_g_VZN0_s1153,euroleague,basketball,tracked,AIPW_g_VZN0,1153,131.880,1920x1080,1788911562,1,
euroleague-AIPW_g_VZN0_s2216,euroleague,basketball,tracked,AIPW_g_VZN0,2216,131.400,1920x1080,1788911628,1,
euroleague-AIPW_g_VZN0_s3279,euroleague,basketball,tracked,AIPW_g_VZN0,3279,133.640,1920x1080,1788911733,1,
euroleague-AIPW_g_VZN0_s4342,euroleague,basketball,tracked,AIPW_g_VZN0,4342,135.160,1920x1080,1788911733,1,
euroleague-AIPW_g_VZN0_s5405,euroleague,basketball,tracked,AIPW_g_VZN0,5405,135.720,1920x1080,1788911733,1,
euroleague-AIPW_g_VZN0_s90,euroleague,basketball,tracked,AIPW_g_VZN0,90,135.640,1920x1080,1788911918,1,
euroleague-FbtN6DBw5Y0_s199,euroleague,basketball,tracked,FbtN6DBw5Y0,199,132.680,1920x1080,1788903875,1,
euroleague-FbtN6DBw5Y0_s308,euroleague,basketball,tracked,FbtN6DBw5Y0,308,134.880,1920x1080,1788903746,1,
euroleague-FbtN6DBw5Y0_s90,euroleague,basketball,tracked,FbtN6DBw5Y0,90,132.920,1920x1080,1788904258,1,
euroleague-HkwnT6jwtNs_s1276,euroleague,basketball,tracked,HkwnT6jwtNs,1276,135.360,1920x1080,1788887534,1,
euroleague-HkwnT6jwtNs_s2462,euroleague,basketball,tracked,HkwnT6jwtNs,2462,135.400,1920x1080,1788888087,1,
euroleague-HkwnT6jwtNs_s3648,euroleague,basketball,tracked,HkwnT6jwtNs,3648,130.280,1920x1080,1788888150,1,
euroleague-HkwnT6jwtNs_s4834,euroleague,basketball,tracked,HkwnT6jwtNs,4834,133.040,1920x1080,1788888108,1,
euroleague-HkwnT6jwtNs_s90,euroleague,basketball,tracked,HkwnT6jwtNs,90,132.520,1920x1080,1788888296,1,
euroleague-Rwt3m7deGg0_s1402,euroleague,basketball,tracked,Rwt3m7deGg0,1402,134.280,1920x1080,1788881219,1,
euroleague-Rwt3m7deGg0_s2714,euroleague,basketball,tracked,Rwt3m7deGg0,2714,130.440,1920x1080,1788881466,1,
euroleague-Rwt3m7deGg0_s4026,euroleague,basketball,tracked,Rwt3m7deGg0,4026,131.720,1920x1080,1788881239,1,
euroleague-Rwt3m7deGg0_s5338,euroleague,basketball,tracked,Rwt3m7deGg0,5338,133.000,1920x1080,1788881281,1,
euroleague-Rwt3m7deGg0_s6650,euroleague,basketball,tracked,Rwt3m7deGg0,6650,134.280,1920x1080,1788882536,1,
euroleague-Rwt3m7deGg0_s90,euroleague,basketball,tracked,Rwt3m7deGg0,90,133.000,1920x1080,1788881383,1,
euroleague-a_GxgklBtEs_s1404,euroleague,basketball,tracked,a_GxgklBtEs,1404,130.550,1920x1080,1788872446,1,
euroleague-a_GxgklBtEs_s1469,euroleague,basketball,tracked,a_GxgklBtEs,1469,134.750,1920x1080,1789070338,1,
euroleague-a_GxgklBtEs_s155,euroleague,basketball,tracked,a_GxgklBtEs,155,133.017,1920x1080,1789070379,1,
euroleague-a_GxgklBtEs_s2718,euroleague,basketball,tracked,a_GxgklBtEs,2718,132.283,1920x1080,1788872713,1,
euroleague-a_GxgklBtEs_s2783,euroleague,basketball,tracked,a_GxgklBtEs,2783,131.417,1920x1080,1789070419,1,
euroleague-a_GxgklBtEs_s4032,euroleague,basketball,tracked,a_GxgklBtEs,4032,134.017,1920x1080,1788872733,1,
euroleague-a_GxgklBtEs_s4097,euroleague,basketball,tracked,a_GxgklBtEs,4097,133.150,1920x1080,1789070460,1,
euroleague-a_GxgklBtEs_s5346,euroleague,basketball,tracked,a_GxgklBtEs,5346,130.683,1920x1080,1788872713,1,
euroleague-a_GxgklBtEs_s5411,euroleague,basketball,tracked,a_GxgklBtEs,5411,134.883,1920x1080,1789070460,1,
euroleague-a_GxgklBtEs_s6660,euroleague,basketball,thin,a_GxgklBtEs,6660,132.417,1920x1080,1788872425,1,
euroleague-a_GxgklBtEs_s90,euroleague,basketball,tracked,a_GxgklBtEs,90,133.883,1920x1080,1788872895,1,
euroleague-d3_0714DiHo_s217,euroleague,basketball,tracked,d3_0714DiHo,217,135.360,1920x1080,1788894730,1,
euroleague-d3_0714DiHo_s344,euroleague,basketball,tracked,d3_0714DiHo,344,133.000,1920x1080,1788894668,1,
euroleague-d3_0714DiHo_s90,euroleague,basketball,tracked,d3_0714DiHo,90,131.840,1920x1080,1788894730,1,
euroleague-krbfJW7sYUk_s1466,euroleague,basketball,tracked,krbfJW7sYUk,1466,135.017,1920x1080,1788900812,1,
euroleague-krbfJW7sYUk_s2842,euroleague,basketball,tracked,krbfJW7sYUk,2842,132.017,1920x1080,1788901059,1,
euroleague-krbfJW7sYUk_s4218,euroleague,basketball,tracked,krbfJW7sYUk,4218,133.017,1920x1080,1788900976,1,
euroleague-krbfJW7sYUk_s5594,euroleague,basketball,tracked,krbfJW7sYUk,5594,134.017,1920x1080,1788901144,1,
euroleague-krbfJW7sYUk_s6970,euroleague,basketball,thin,krbfJW7sYUk,6970,135.017,1920x1080,1788900709,1,
euroleague-krbfJW7sYUk_s90,euroleague,basketball,tracked,krbfJW7sYUk,90,135.017,1920x1080,1788901124,1,
euroleague-xyoAURYLnQM_s1301,euroleague,basketball,tracked,xyoAURYLnQM,1301,133.950,1920x1080,1788874406,1,
euroleague-xyoAURYLnQM_s2512,euroleague,basketball,tracked,xyoAURYLnQM,2512,134.017,1920x1080,1788874237,1,
euroleague-xyoAURYLnQM_s3723,euroleague,basketball,tracked,xyoAURYLnQM,3723,134.083,1920x1080,1788874697,1,
euroleague-xyoAURYLnQM_s4934,euroleague,basketball,tracked,xyoAURYLnQM,4934,134.150,1920x1080,1788874758,1,
euroleague-xyoAURYLnQM_s6145,euroleague,basketball,tracked,xyoAURYLnQM,6145,134.217,1920x1080,1788874738,1,
