game_id,shot_id,frame,timestamp,player_id,player_name,team,x_position,y_position,x_norm,y_norm,court_zone,defender_distance,defender_dist_norm,team_spacing,possession_id,possession_duration,made,shot_clock,contest_arm_angle,closeout_speed,fatigue_proxy,dribble_count,ball_shot_arc_angle,catch_and_shoot,shot_distance,second_chance,shot_creation
0022400690,15,11604,193.4,3,WAS#?,MIN,890,158,0.2615,0.0923,corner_3,75.8,0.0223,0.0,78,104,,,0.284090905647383,,23710.9,0,-88.03876887778841,1,1014.6,1,catch_and_shoot
0022400690,16,12084,201.4,1,WAS#?,MIN,43,497,0.0126,0.2905,paint,682.0,0.2004,58.1,82,10,,,0.0,,16450.1,0,-34.818276197470134,1,375.0,0,catch_and_shoot
0022400690,17,12822,213.7,10,WAS#?,WAS,1402,321,0.4119,0.1876,mid_range,942.1,0.2768,0.0,82,118,,,0.0,,15461.2,0,65.81639935016145,1,1358.4,1,catch_and_shoot
0022400690,18,13554,225.9,8,WAS#?,WAS,215,241,0.0632,0.1409,3pt_arc,386.2,0.1135,0.0,85,79,,,0.48975712115217407,,8967.0,0,-87.12141697796775,1,617.6,0,catch_and_shoot
0022400690,19,14220,237.0,3,WAS#?,MIN,1216,361,0.3572,0.211,mid_range,1039.4,0.3053,0.0,86,101,,,0.03653726337172829,,29375.8,0,-88.29785394466238,1,1172.2,0,catch_and_shoot
0022400690,20,15462,257.7,3,WAS#?,MIN,261,316,0.0767,0.1847,3pt_arc,172.3,0.0506,0.0,91,17,,,0.0,,32570.1,0,-84.90648318819366,1,550.2,0,catch_and_shoot
0022400690,21,16518,275.3,8,WAS#?,WAS,590,294,0.1733,0.1718,3pt_arc,132.9,0.039,0.0,107,0,,,0.0,,11697.8,0,-87.99230938760611,1,711.4,0,catch_and_shoot
0022400690,22,17406,290.1,9,WAS#?,WAS,938,25,0.2756,0.0146,corner_3,270.2,0.0794,0.0,117,38,,,0.0,,21807.9,0,-87.64478909714335,1,1142.7,0,catch_and_shoot
0022400690,23,18084,301.4,2,Anthony Edwards,MIN,3049,170,0.8957,0.0994,corner_3,2731.8,0.8025,0.0,123,32,,,0.0,,24372.6,0,-88.73669670299903,1,714.6,0,catch_and_shoot
0022400690,24,18780,313.0,1,WAS#?,MIN,155,287,0.0455,0.1677,3pt_arc,278.2,0.0817,0.0,127,51,,,0.0,,25771.3,0,-86.26024061305466,1,568.5,0,catch_and_shoot
0022400690,25,19290,321.5,1,WAS#?,MIN,256,509,0.0752,0.2975,paint,236.6,0.0695,121.2,129,61,,,0.0,,27128.9,0,-89.29890488077953,1,361.4,0,catch_and_shoot
0022400690,26,20124,335.4,10,WAS#?,WAS,245,12,0.072,0.007,corner_3,249.0,0.0731,279.6,131,13,,,0.37716262453754157,,25709.1,0,-88.46481052166128,1,848.5,0,catch_and_shoot
0022400690,27,21396,356.6,9,WAS#?,WAS,1606,305,0.4718,0.1783,backcourt,671.1,0.1972,0.0,134,157,,,0.0,,24104.1,0,-88.45809159141348,1,1553.6,0,catch_and_shoot
0022400690,28,22554,375.9,2,Anthony Edwards,MIN,3049,170,0.8957,0.0994,corner_3,1449.3,0.4258,434.6,139,33,,,0.0,,24372.6,0,87.61739070638974,1,714.6,0,catch_and_shoot
0022400690,29,23040,384.0,5,WAS#?,MIN,429,227,0.126,0.1327,corner_3,134.2,0.0394,0.0,141,7,,,0.1825224630674194,,29497.1,0,-87.11209517684347,1,686.4,0,catch_and_shoot
0022400690,30,23520,392.0,1,WAS#?,MIN,636,446,0.1868,0.2607,3pt_arc,279.8,0.0822,0.0,146,3,,,0.0,,32990.8,0,87.07551621996392,1,633.1,0,catch_and_shoot
0022400690,31,24036,400.6,10,WAS#?,WAS,274,452,0.0805,0.2642,3pt_arc,235.2,0.0691,0.0,150,11,,,0.3332147228871225,,32740.7,0,-77.55202580235671,1,421.2,0,catch_and_shoot
0022400690,32,24636,410.6,9,WAS#?,WAS,1606,305,0.4718,0.1783,backcourt,326.5,0.0959,0.0,155,7,,,0.0,,24104.1,0,-85.77915597691747,1,1553.6,0,catch_and_shoot
0022400690,33,25164,419.4,2,Anthony Edwards,MIN,3049,170,0.8957,0.0994,corner_3,2748.3,0.8074,0.0,156,8,,,0.26413501634187314,,24372.6,0,-85.00637371979694,1,714.6,0,catch_and_shoot
0022400690,34,25734,428.9,9,WAS#?,WAS,1606,305,0.4718,0.1783,backcourt,827.8,0.2432,0.0,159,43,,,0.0,,24104.1,0,-68.6121789016051,1,1553.6,0,catch_and_shoot
0022400690,35,26580,443.0,4,WAS#?,MIN,2378,359,0.6986,0.2098,mid_range,773.9,0.2274,110.5,161,14,,,0.0,,14642.5,0,-83.32491468468463,1,1004.2,0,catch_and_shoot
0022400690,36,27504,458.4,3,WAS#?,MIN,1339,493,0.3934,0.2881,mid_range,326.5,0.0959,0.0,165,113,,,0.0,,45879.1,0,-88.13332286856948,1,1240.0,0,catch_and_shoot
0022400690,37,28770,479.5,4,WAS#?,MIN,2378,359,0.6986,0.2098,mid_range,1653.3,0.4857,176.9,172,6,,,0.0,,14642.5,0,-88.46887361679141,1,1004.2,0,catch_and_shoot
0022400690,38,29880,498.0,2,Anthony Edwards,MIN,3049,170,0.8957,0.0994,corner_3,2244.5,0.6594,0.0,177,7,,,0.0,,24372.6,0,80.69107747331033,1,714.6,0,catch_and_shoot
0022400690,39,30828,513.8,2,Anthony Edwards,MIN,3049,170,0.8957,0.0994,corner_3,1449.3,0.4258,0.0,179,39,,,0.0,,24372.6,0,-85.70977596915236,1,714.6,0,catch_and_shoot
0022400690,40,32202,536.7,2,Anthony Edwards,MIN,3049,170,0.8957,0.0994,corner_3,2511.0,0.7377,0.0,184,3,,,0.04444444384812486,,24372.6,0,-87.74008357521545,1,714.6,0,catch_and_shoot
0022400690,41,33036,550.6,2,Anthony Edwards,MIN,3049,170,0.8957,0.0994,corner_3,2473.6,0.7267,43.0,187,51,,,0.0,,24372.6,0,-73.80408122859208,1,714.6,0,catch_and_shoot
