audit_id,sport,role,group_index,signed_first_corner_distance_px,signed_second_corner_distance_px,mean_signed_distance_px,mean_abs_distance_px,angle_error_deg,midpoint_offset_px,endpoint_angle_component_px
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,ncaa_basketball,lane_left,602,-1.785263697666,-1.008675450500,-1.396969574083,1.396969574083,0.060038314675,-1.396969574083,0.388294123583
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,ncaa_basketball,lane_right,56,-4.734248990978,17.979430944811,6.622590976916,11.356839967894,1.807099875913,6.622590976916,11.356839967894
wnba__wnba_01_1080p__s01__f001600,wnba,near_baseline,417,-1.720419318715,-0.166706174460,-0.943562746587,0.943562746587,0.183393327330,-0.943562746587,0.776856572128
wnba__wnba_01_1080p__s01__f001600,wnba,near_free_throw,438,-10.170045087471,7.829842334039,-1.170101376716,8.999943710755,1.716366227012,-1.170101376716,8.999943710755
wnba__wnba_01_1080p__s01__f001600,wnba,lane_left,92,10.873478513023,-30.878873337948,-10.002697412463,20.876175925486,8.035386676968,-10.002697412463,20.876175925486
wnba__wnba_01_1080p__s01__f001600,wnba,lane_right,535,28.912217658925,-90.474281335664,-30.781031838369,59.693249497295,20.148822056148,-30.781031838369,59.693249497295
wnba__wnba_01_1080p__s03__f004062,wnba,near_baseline,602,-17.148282307774,-0.790581293907,-8.969431800840,8.969431800840,5.689510783630,-8.969431800840,8.178850506933
wnba__wnba_01_1080p__s03__f004062,wnba,near_free_throw,289,5.831636361669,-23.142038515361,-8.655201076846,14.486837438515,11.904270291547,-8.655201076846,14.486837438515
wnba__wnba_01_1080p__s03__f004062,wnba,lane_left,516,0.470598673355,-2.031697768140,-0.780549547393,1.251148220747,0.190686190511,-0.780549547393,1.251148220747
wnba__wnba_01_1080p__s03__f004062,wnba,lane_right,402,5.310864430715,-7.672550955301,-1.180843262293,6.491707693008,1.077917481751,-1.180843262293,6.491707693008
wnba__wnba_01_1080p__s06__f007539,wnba,near_baseline,52,-13.700250725963,-0.175804573960,-6.938027649961,6.938027649961,3.107915295530,-6.938027649961,6.762223076002
wnba__wnba_01_1080p__s06__f007539,wnba,near_free_throw,110,7.299466513628,7.649330638295,7.474398575961,7.474398575961,0.130167240193,7.474398575961,0.174932062333
wnba__wnba_01_1080p__s06__f007539,wnba,lane_left,466,-3.862988009198,23.952983425678,10.044997708240,13.907985717438,2.240520367567,10.044997708240,13.907985717438
wnba__wnba_01_1080p__s06__f007539,wnba,lane_right,20,-2.228089450339,-9.975540759939,-6.101815105139,6.101815105139,0.616533889445,-6.101815105139,3.873725654800
wnba__wnba_02__s11__f021983,wnba,near_baseline,309,-11.087771255975,31.442137611237,10.177183177631,21.264954433606,3.694232766668,10.177183177631,21.264954433606
wnba__wnba_02__s11__f021983,wnba,near_free_throw,20,8.824267859810,-7.076045664668,0.874111097571,7.950156762239,1.319190461406,0.874111097571,7.950156762239
wnba__wnba_02__s11__f021983,wnba,lane_left,198,13.861858338001,15.441897665816,14.651878001908,14.651878001908,0.247193478574,14.651878001908,0.790019663907
wnba__wnba_02__s11__f021983,wnba,lane_right,53,-7.632171158820,8.767683921862,0.567756381521,8.199927540341,2.412233283024,0.567756381521,8.199927540341
wnba__wnba_04__s06__f012223,wnba,near_baseline,381,2.435958756348,15.925810857128,9.180884806738,9.180884806738,1.355277688502,9.180884806738,6.744926050390
wnba__wnba_04__s06__f012223,wnba,near_free_throw,305,1.223623700287,10.935425175273,6.079524437780,6.079524437780,1.011102847321,6.079524437780,4.855900737493
wnba__wnba_04__s06__f012223,wnba,lane_left,428,27.772479697168,-29.021560082333,-0.624540192582,28.397019889751,10.143308679744,-0.624540192582,28.397019889751
wnba__wnba_04__s06__f012223,wnba,lane_right,479,-0.339057451131,-31.039069286424,-15.689063368778,15.689063368778,5.494529082794,-15.689063368778,15.350005917646
wnba__wnba_06__s03__f007237,wnba,near_baseline,635,0.723335946428,-19.859007470821,-9.567835762197,10.291171708624,4.069909370585,-9.567835762197,10.291171708624
wnba__wnba_06__s03__f007237,wnba,near_free_throw,667,-15.902296960957,-21.454121648524,-18.678209304740,18.678209304740,1.979815130836,-18.678209304740,2.775912343783
wnba__wnba_06__s03__f007237,wnba,lane_left,412,-3.179410359932,-33.879544858439,-18.529477609186,18.529477609186,2.340722291198,-18.529477609186,15.350067249253
wnba__wnba_06__s03__f007237,wnba,lane_right,224,-34.527516972762,4.364904600500,-15.081306186131,19.446210786631,3.051431707161,-15.081306186131,19.446210786631
wnba__wnba_06__s07__f014099,wnba,near_baseline,632,12.913909869694,19.725130660613,16.319520265154,16.319520265154,1.393902511906,16.319520265154,3.405610395459
wnba__wnba_06__s07__f014099,wnba,near_free_throw,506,16.827677698447,23.028823328080,19.928250513264,19.928250513264,1.731373249335,19.928250513264,3.100572814817
wnba__wnba_06__s07__f014099,wnba,lane_left,336,-1.643587924314,-12.351497888230,-6.997542906272,6.997542906272,0.795127672192,-6.997542906272,5.353954981958
wnba__wnba_06__s07__f014099,wnba,lane_right,431,2.969938938828,10.427956757947,6.698947848387,6.698947848387,0.547564267727,6.698947848387,3.729008909559
wnba__wnba_06__s09__f018997,wnba,near_baseline,490,0.747403980230,9.128046687307,4.937725333768,4.937725333768,1.500719890492,4.937725333768,4.190321353538
wnba__wnba_06__s09__f018997,wnba,near_free_throw,556,-9.404271609312,-6.779595407288,-8.091933508300,8.091933508300,0.791513959348,-8.091933508300,1.312338101012
wnba__wnba_06__s09__f018997,wnba,lane_left,620,36.909137358490,-5.418828224395,15.745154567048,21.163982791443,2.276315575435,15.745154567048,21.163982791443
wnba__wnba_06__s09__f018997,wnba,lane_right,386,-1.086323913255,-19.758580560822,-10.422452237038,10.422452237038,1.009157006164,-10.422452237038,9.336128323784
wnba__wnba_07__s08__f016801,wnba,near_baseline,82,-2.989184610661,-1.131894006028,-2.060539308344,2.060539308344,0.343275966503,-2.060539308344,0.928645302316
wnba__wnba_07__s08__f016801,wnba,near_free_throw,223,-9.847123966476,-23.750460847580,-16.798792407028,16.798792407028,3.065317932351,-16.798792407028,6.951668440552
wnba__wnba_07__s08__f016801,wnba,lane_left,460,22.084815886436,-9.381156419331,6.351829733552,15.732986152883,2.001617601582,6.351829733552,15.732986152883
wnba__wnba_07__s08__f016801,wnba,lane_right,132,-4.957710408304,-15.072383025621,-10.015046716963,10.015046716963,0.643893866704,-10.015046716963,5.057336308658
