source_frame,foot_x_px,foot_y_px
21060,1692.0,840.0
21060,1323.0,366.375
21060,1848.0,667.5
21060,505.875,728.625
21060,462.09375,296.0625
21060,1485.0,347.625
21060,1153.5,250.5
21060,729.75,217.875
21060,176.4375,728.25
21060,197.25,452.625
21060,333.375,414.0
21060,1861.5,196.5
21060,1505.25,234.0
21060,89.90625,268.875
21063,1659.375,843.0
21063,1346.25,358.875
21063,1474.5,363.0
21063,76.3125,266.25
21063,179.4375,449.25
21063,1851.0,683.25
21063,321.75,412.875
21063,1011.0,450.375
21063,1851.0,537.375
21063,1863.0,240.75
21066,1851.0,547.125
21066,1857.0,240.375
21072,1345.5,519.75
21072,537.0,564.375
21072,678.75,675.0
21072,999.0,499.125
21072,894.0,459.75
21072,1345.5,519.75
21075,545.625,563.25
21075,724.5,675.0
21075,1351.5,541.5
21075,1002.75,489.375
21075,890.25,461.25
21078,554.25,556.5
21078,1353.0,548.25
21078,736.5,663.0
21078,1011.0,501.75
21078,885.0,466.125
21081,575.625,547.5
21081,777.0,618.75
21081,1019.25,512.25
21081,1360.5,585.75
21084,790.5,607.5
21084,1031.25,526.875
21084,1357.5,577.875
21084,607.125,534.75
21084,871.5,540.0
21084,959.25,383.625
21087,1048.5,530.25
21087,1368.0,577.5
21087,799.3125,589.125
21087,656.25,534.75
21087,633.75,534.0
21087,956.25,387.75
21087,874.5,584.25
21090,1377.75,608.625
21090,1064.25,523.5
21090,684.0,530.25
21093,1379.25,625.875
21093,1104.0,585.0
21093,875.25,579.75
21096,1377.0,630.75
21096,639.75,433.5
21096,1110.0,588.0
21099,1377.0,627.75
21099,1143.75,583.5
21099,639.75,438.0
21099,773.25,458.25
21102,1371.75,636.75
21102,1158.0,592.5
21102,800.8125,543.375
21102,637.5,440.625
21102,944.25,584.625
21102,264.9375,516.75
21105,1383.0,667.5
21105,1186.5,576.0
21105,808.6875,540.75
21105,973.5,583.125
21105,633.75,454.5
21108,1386.0,690.75
21108,837.0,546.75
21108,1226.25,593.625
21108,630.75,453.75
21108,973.5,573.75
21111,1391.25,701.25
21111,1252.5,627.375
21111,837.0,558.75
21111,936.0,475.5
21111,629.25,459.0
21111,1023.75,509.25
21114,1416.0,700.5
21114,850.5,549.375
21114,1277.25,663.75
21114,625.5,449.625
21114,954.0,484.125
21117,856.5,524.25
21117,1450.5,698.25
21117,1096.5,658.875
21117,1295.25,688.5
21117,979.5,466.125
21120,1474.5,709.5
21120,864.75,552.375
21120,1007.25,468.0
21120,605.25,465.0
21123,871.5,561.0
21123,1227.0,738.0
21123,1034.25,496.5
21123,1492.5,745.5
21123,602.25,464.25
21123,661.5,395.25
21126,1504.5,778.5
21126,882.0,565.875
21126,1066.5,518.625
21126,600.75,462.375
21126,1224.0,729.0
21126,951.0,386.625
21126,528.0,394.875
21126,663.75,375.375
21129,1512.75,796.5
21129,888.75,572.625
21129,598.125,465.0
21129,527.625,396.0
21129,1087.5,503.25
21129,957.0,389.625
21132,1518.0,800.25
21132,893.25,576.0
21132,1260.0,688.5
21132,526.875,397.125
21132,595.125,471.375
21132,1189.5,699.0
21132,388.125,438.375
21132,1117.5,490.125
21132,960.75,390.0
21135,1533.75,794.25
21135,909.0,574.125
21135,1153.5,726.0
21135,593.625,472.5
21135,1243.5,681.0
21135,923.25,532.125
21135,526.5,397.875
21138,1543.5,801.75
21138,1155.0,732.75
21138,927.75,552.0
21138,593.625,470.625
21138,1119.0,436.875
21138,946.5,542.25
21138,1237.5,648.0
21141,1547.625,800.25
21141,957.0,535.5
21141,1179.0,648.0
21141,593.25,472.5
21144,1533.0,817.5
21144,1153.5,626.25
21144,981.0,525.75
21144,597.75,474.0
21144,610.5,444.75
21147,1510.5,819.75
21147,1140.0,636.75
21147,1002.0,518.25
21147,615.75,443.25
21147,1257.0,598.5
21147,1272.0,585.0
21147,613.5,450.0
21147,1234.5,608.25
21150,1512.0,824.25
21150,1302.0,573.375
21150,1027.5,514.5
21150,618.75,447.75
21150,1137.75,604.5
21150,1263.0,594.0
21150,1161.0,621.75
21150,1114.5,594.75
21150,610.5,474.375
21153,1501.5,828.0
21153,1284.75,603.75
21153,615.75,448.125
21153,1170.75,621.0
21153,514.5,399.0
21156,1451.25,808.5
21156,1120.5,636.375
21156,514.5,398.625
21156,617.25,450.75
21156,1306.5,614.25
21159,1360.5,798.0
21159,617.25,456.375
21159,1272.75,620.25
21159,1023.0,397.5
21159,515.625,398.625
21162,1332.75,868.5
21162,1401.0,621.0
21162,619.5,450.75
21162,1129.5,644.25
21162,1029.0,398.25
21162,1291.5,555.0
21165,1417.5,645.375
21165,1272.0,881.25
21165,620.25,452.25
21165,1195.5,670.125
21165,1305.75,624.75
21165,1036.5,403.125
21165,706.5,370.875
21168,1174.5,882.0
21168,620.25,462.375
21168,1410.0,669.0
21168,1056.0,405.75
21168,708.75,377.625
21168,1324.5,629.25
21168,1439.25,435.375
21168,1176.75,524.25
21171,624.75,468.375
21171,1203.0,880.5
21171,1065.0,409.875
21171,1369.5,710.25
21171,1111.5,877.5
21171,712.5,384.0
21171,1411.5,712.5
21171,518.25,398.25
21174,1023.0,865.5
21174,624.0,469.5
21174,1399.5,729.0
21174,1071.0,405.0
21174,1216.5,706.875
21174,1401.75,711.75
21177,997.5,839.25
21177,1404.75,726.75
21177,625.125,474.0
21177,1072.5,413.25
21177,516.75,398.625
21180,947.25,780.75
21180,1377.75,750.75
21180,623.625,474.375
21180,736.875,384.0
21180,1080.75,408.75
21180,516.75,399.0
21183,858.75,780.75
21183,624.375,475.5
21183,1479.0,638.25
21183,1089.75,413.25
21183,1242.75,832.5
21183,747.0,382.5
21183,1359.0,832.5
21186,1263.75,848.25
21186,819.75,747.75
21186,1450.5,658.5
21186,627.75,477.75
21186,1092.0,404.625
21189,804.0,732.0
21189,1245.0,819.0
21189,1468.5,662.25
21189,633.75,489.0
21189,1095.0,404.25
21189,1251.0,511.5
21192,1185.0,796.5
21192,639.75,498.75
21192,798.0,691.125
21192,1101.75,405.75
21192,1478.25,654.75
21192,1501.5,659.625
21192,1486.5,659.625
21192,1551.0,563.25
21195,1132.5,812.25
21195,769.3125,672.75
21195,1202.25,713.25
21195,642.375,513.0
21195,1511.25,646.5
21195,1101.0,404.25
21198,744.75,664.875
21198,1009.5,786.0
21198,1182.75,623.25
21198,1537.5,659.25
21198,644.25,510.75
21198,1285.5,479.625
21198,1366.5,441.375
21201,651.0,511.5
21201,756.0,673.5
21201,1293.0,475.125
21201,973.5,779.25
21201,1563.0,660.75
21201,1180.5,657.0
21201,1365.75,441.75
21204,1569.0,650.625
21204,658.5,531.375
21204,1303.5,480.0
21204,925.5,729.75
21204,782.25,672.75
21204,1164.0,489.75
21204,1167.0,711.0
21207,1584.0,646.5
21207,1314.0,478.5
21207,791.25,677.25
21207,665.25,542.25
21207,894.0,699.0
21207,834.75,693.0
21207,1530.0,495.0
21210,1062.0,614.625
21210,810.75,678.75
21210,1608.0,643.5
21210,1324.5,480.75
21210,1531.5,493.5
21210,754.5,679.5
21213,1018.5,630.75
21213,1110.0,397.875
21213,1330.5,477.75
21213,1527.0,494.25
21213,88.96875,915.0
21213,754.125,682.5
21213,791.25,681.75
21216,990.0,680.25
21216,770.25,695.625
21216,1108.5,402.75
21216,1342.5,480.375
21216,1526.25,496.875
21216,88.828125,913.5
21216,1629.0,648.75
21216,831.0,684.0
21219,957.75,707.25
21219,1108.5,399.375
21219,1347.75,480.0
21219,756.75,687.75
21219,88.59375,915.0
21219,1530.75,493.125
21219,818.25,685.5
21219,1348.5,462.75
21222,918.0,714.75
21222,1354.5,482.25
21222,777.75,701.25
21222,1110.0,399.0
21222,1651.5,623.25
21222,88.5,915.0
21222,1526.25,494.25
21225,1359.0,490.875
21225,906.0,717.75
21225,1110.75,397.125
21225,88.3125,909.75
21225,1647.0,615.75
21225,762.375,695.25
21225,773.8125,696.0
21225,1528.5,493.5
21228,885.0,706.875
21228,1356.0,490.5
21228,1112.25,395.25
21228,770.25,696.75
21228,758.625,699.75
21228,751.5,696.0
21228,1530.0,494.625
21228,88.21875,912.75
21231,882.0,700.5
21231,1113.0,395.625
21231,1356.75,490.5
21231,772.5,694.125
21234,882.0,694.5
21234,1113.75,395.625
21234,1357.5,489.0
21234,763.5,700.875
21234,691.125,496.5
21237,911.25,667.5
21237,1359.75,489.75
21237,1114.5,393.75
21237,744.0,697.5
21240,910.5,657.75
21240,833.25,632.25
21240,740.25,690.0
21240,1359.0,491.25
21240,1115.25,391.125
21243,738.75,691.5
21243,926.25,630.0
21243,841.5,661.5
21243,1356.0,492.0
21243,1116.0,392.625
21246,945.0,608.625
21246,856.5,614.25
21246,750.0,682.5
21246,1356.75,491.625
21246,1116.0,391.5
21249,971.25,600.75
21249,740.25,673.5
21249,874.5,606.75
21249,1117.5,386.25
21249,1360.5,490.875
21249,822.0,387.0
21249,516.75,397.5
21252,889.5,613.5
21252,994.5,610.5
21252,735.375,682.5
21252,1359.0,491.25
21252,1119.0,382.875
21252,1356.0,492.0
21252,823.5,386.625
21255,705.0,671.25
21255,996.75,611.25
21255,891.0,601.875
21255,1360.5,490.875
21255,1119.0,381.0
21255,823.5,387.375
21255,1373.25,490.875
21258,687.0,663.75
21258,906.75,612.0
21258,1000.5,612.0
21258,1119.0,376.125
21258,714.75,663.0
21258,822.0,387.75
21261,890.25,603.75
21261,1002.75,606.75
21261,700.875,658.875
21261,1365.0,492.75
21261,90.609375,905.25
21261,1118.25,372.375
21264,919.5,610.5
21264,1012.5,606.375
21264,677.625,668.25
21264,1119.0,372.0
21264,703.875,646.5
21264,1365.0,485.25
21264,87.75,900.75
21264,697.875,669.375
21267,918.0,621.0
21267,994.5,639.75
21267,658.5,662.25
21267,91.03125,897.75
21267,707.25,636.0
21267,1366.5,479.25
21267,1122.0,367.875
21267,693.0,671.25
21267,674.25,671.25
21270,656.25,654.75
21270,97.5,882.75
21270,979.5,650.25
21270,708.0,569.25
21270,912.0,624.0
21270,1365.0,477.75
21270,1123.5,360.0
21270,1330.5,429.75
21273,627.0,628.875
21273,953.25,641.25
21273,706.5,560.25
21273,1366.5,476.625
21273,1125.0,358.125
21273,1326.0,427.5
21273,99.65625,877.5
21276,605.25,619.5
21276,689.625,560.25
21276,948.75,642.75
21276,1366.5,474.0
21276,1126.5,359.25
21276,101.90625,877.5
21279,589.125,618.0
21279,668.25,546.0
21279,931.5,711.0
21279,1371.0,465.75
21279,1413.0,451.875
21282,912.0,801.75
21282,579.375,603.0
21282,660.0,548.25
21282,1374.0,465.0
21282,1311.0,428.25
21285,906.0,803.25
21285,564.0,576.75
21285,652.5,555.0
21285,1372.5,464.25
21288,558.75,560.25
21288,971.25,580.5
21288,641.25,549.75
21288,1377.0,463.125
21288,862.6875,799.5
21291,819.75,869.25
21291,558.0,555.0
21291,970.5,584.25
21291,637.5,543.0
21291,1378.5,463.5
21291,135.9609375,855.75
21291,1294.5,411.75
21294,785.25,909.0
21294,966.0,543.75
21294,552.75,528.375
21294,1378.5,456.0
21294,1285.5,413.25
21294,627.0,498.0
21294,135.9375,831.75
21300,1222.5,354.0
21300,1773.0,740.25
21300,498.375,450.0
21303,1782.0,758.25
21303,1224.0,366.0
21303,906.0,442.5
21306,904.5,444.0
21306,1789.5,802.5
21306,1236.75,389.25
21306,477.0,456.375
21309,471.0,455.25
21309,1257.0,396.75
21309,1785.0,834.0
21309,898.5,430.875
21312,1263.75,402.75
21312,471.0,458.25
21312,1785.0,850.5
21312,952.5,438.75
21312,862.5,418.5
21315,1786.5,863.25
21315,468.75,466.875
21315,1282.5,420.0
21318,1791.0,868.5
21318,1295.25,426.75
21318,909.0,430.875
21318,1209.75,397.125
21318,816.75,385.875
21318,387.75,445.875
21321,1201.5,389.625
21321,1310.25,440.25
21321,1791.0,886.5
21324,1198.5,394.5
21324,1323.0,467.25
21324,835.5,467.25
21324,1785.0,898.5
21327,1201.5,440.625
21327,1330.5,487.5
21327,787.3125,471.0
21327,952.5,340.875
21330,1222.5,468.75
21330,1351.5,505.5
21330,840.0,510.75
21330,767.25,500.25
21330,1208.25,461.25
21330,955.5,330.0
21330,1752.0,917.25
21330,451.5,482.25
21333,1362.0,504.0
21333,757.5,476.25
21333,831.0,524.625
21333,958.5,330.1875
21333,1233.0,464.25
21333,1749.0,924.0
21333,919.5,308.25
21333,454.5,481.5
21336,1755.0,903.75
21336,960.75,333.1875
21336,762.0,530.25
21336,463.125,489.0
21336,1368.75,503.625
21336,1249.5,456.75
21336,918.0,307.125
21336,1390.5,504.0
21336,822.0,534.0
21339,1225.5,471.75
21339,1404.0,509.625
21339,782.25,539.25
21339,1752.0,894.0
21339,470.25,491.625
21339,963.0,337.6875
21339,917.25,307.125
21342,1410.75,522.0
21342,789.0,529.5
21342,1232.25,486.75
21342,963.0,339.0
21342,1752.0,858.0
21342,472.5,491.25
21342,918.0,307.875
21345,813.75,527.625
21345,1245.0,507.0
21345,1431.75,547.875
21345,963.0,337.5
21345,475.5,490.5
21345,1750.5,903.0
21345,919.5,307.5
21345,1440.0,530.25
21348,823.6875,537.375
21348,1453.5,534.75
21348,477.75,490.5
21348,1255.5,527.625
21348,964.5,337.125
21348,924.0,305.8125
21348,1254.0,523.5
21351,481.5,489.0
21351,1457.25,567.75
21351,1258.5,552.0
21351,825.1875,545.25
21351,963.0,339.375
21351,879.75,541.875
21351,923.25,306.75
21354,826.6875,594.0
21354,487.875,495.75
21354,1458.0,592.5
21354,1269.0,564.0
21354,1366.5,375.0
21354,417.0,427.125
21357,842.25,592.5
21357,493.5,510.0
21357,1278.0,567.375
21357,1453.5,591.375
21357,1462.5,585.0
21357,1749.0,912.0
21357,958.5,338.25
21360,841.6875,587.25
21360,496.5,509.625
21360,1444.5,591.0
21360,1284.0,568.125
21360,421.5,416.625
21360,1747.5,915.75
21360,923.25,325.5
21360,957.75,332.625
21363,501.75,511.5
21363,1443.0,602.25
21363,822.75,540.75
21363,1749.0,915.0
21363,924.75,310.875
21363,424.5,421.5
21363,1294.5,577.5
21363,861.0,566.25
21363,936.0,330.0
21366,508.5,513.75
21366,1455.0,623.25
21366,850.5,530.625
21366,1747.5,918.75
21366,1294.5,568.125
21369,1438.5,622.125
21369,516.0,513.75
21369,1303.5,566.25
21369,853.5,555.0
21369,1749.0,909.75
21369,439.5,414.75
21372,1433.25,620.25
21372,882.75,549.75
21372,519.0,515.625
21372,1305.75,564.375
21372,1750.5,904.5
21375,542.25,512.625
21375,1371.0,645.0
21375,887.25,581.25
21375,1749.0,909.0
21378,227.4375,684.75
21378,1146.0,856.5
21378,739.875,514.5
21378,1006.5,644.625
21378,1855.5,972.0
21378,1756.5,964.5
21378,1629.0,968.25
21378,533.25,870.0
21378,958.5,817.5
21378,862.5,744.75
21378,1005.0,347.625
21378,100.21875,927.0
21381,224.25,685.5
21381,1141.5,858.0
21381,1008.75,643.5
21381,1857.0,972.0
21381,1756.5,964.5
21381,531.75,868.5
21381,1629.0,967.5
21381,736.5,533.25
21381,958.5,818.25
21381,861.0,744.75
21381,1005.0,347.625
21381,99.75,927.0
21384,220.078125,682.875
21384,1126.5,861.0
21384,1854.0,972.75
21384,1755.0,963.0
21384,1629.0,967.5
21384,720.0,517.5
21384,531.75,868.5
21384,1014.0,642.375
21384,858.0,753.0
21384,1005.75,348.0
21384,957.0,804.0
21384,101.8125,930.0
21387,217.3125,673.875
21387,1014.0,631.5
21387,1110.75,857.25
21387,867.0,583.5
21387,726.375,507.375
21387,1851.0,975.0
21387,1629.0,969.0
21387,531.375,869.25
21387,1753.5,964.5
21387,1005.0,348.0
21387,100.8515625,929.25
21387,849.0,747.75
21390,211.546875,675.0
21390,1018.5,616.5
21390,1098.75,853.5
21390,723.75,509.625
21390,836.25,742.5
21390,1854.0,972.0
21390,1629.0,970.5
21390,1749.0,969.0
21390,874.5,585.75
21390,533.25,870.0
21390,1008.0,347.625
21390,99.75,928.5
21390,505.5,393.0
21393,211.5,676.5
21393,1016.25,646.5
21393,829.5,744.0
21393,888.75,586.5
21393,1854.0,972.0
21393,1629.0,972.0
21393,533.625,869.25
21393,1746.0,969.0
21393,722.25,516.0
21393,1093.5,849.0
21393,1011.0,345.75
21393,100.59375,925.5
21396,213.421875,676.5
21396,1015.5,633.75
21396,534.75,870.0
21396,1858.5,972.0
21396,1755.0,967.5
21396,1630.5,972.0
21396,828.75,756.75
21396,708.0,504.75
21396,888.0,627.0
21396,1011.0,343.6875
21396,1089.75,858.0
21396,102.0,924.0
21399,212.625,676.5
21399,539.25,870.0
21399,1127.25,858.75
21399,1758.0,960.0
21399,823.5,759.75
21399,1630.5,972.0
21399,1854.0,973.5
21399,701.25,511.5
21399,894.0,626.625
21399,1018.5,633.0
21399,1010.25,345.0
21399,950.25,789.0
21402,214.875,670.5
21402,1758.0,960.0
21402,834.0,756.0
21402,1854.0,972.0
21402,1632.0,969.75
21402,909.0,624.0
21402,544.125,870.0
21402,701.25,507.0
21402,1015.5,624.75
21402,1008.0,343.875
21402,1153.5,847.5
21405,216.375,671.25
21405,1635.0,970.5
21405,1852.5,973.5
21405,1761.0,958.5
21405,831.0,755.25
21405,557.25,867.75
21405,1160.25,847.5
21405,1011.0,342.1875
21408,219.1875,666.75
21408,865.5,481.125
21408,1638.0,966.0
21408,1762.5,960.0
21408,1854.0,972.0
21408,1171.5,843.75
21408,718.875,503.25
21408,564.75,866.25
21408,1017.0,341.25
21408,997.5,626.25
21408,840.75,767.25
21411,225.046875,664.5
21411,1639.5,963.0
21411,722.625,504.0
21411,1864.5,969.0
21411,1014.0,341.25
21411,1765.5,960.0
21411,579.75,868.5
21411,972.0,627.0
21411,869.25,480.75
21411,996.0,623.625
21411,930.0,600.0
21414,229.6875,665.25
21414,874.5,480.75
21414,1644.0,964.5
21414,705.75,493.5
21414,969.0,617.25
21414,589.125,867.0
21414,1765.5,964.5
21414,1869.0,967.5
21414,844.5,760.5
21414,1216.5,853.5
21417,230.0625,665.25
21417,973.5,620.25
21417,876.0,476.25
21417,695.625,480.375
21417,600.0,866.25
21417,1228.5,856.5
21417,1644.0,966.0
21417,855.0,775.5
21417,1863.0,969.75
21417,1764.0,966.0
21417,1491.0,330.1875
21417,984.0,777.75
21417,135.46875,907.5
21420,234.046875,663.75
21420,687.375,477.0
21420,877.5,480.375
21420,1241.25,851.25
21420,972.0,619.5
21420,1642.5,966.0
21420,609.0,864.0
21420,1872.0,967.5
21420,991.5,775.5
21423,241.5,666.0
21423,616.125,864.0
21423,1644.0,964.5
21423,1255.5,860.25
21423,1872.0,964.5
21423,1491.75,328.875
21423,877.5,487.875
21423,677.25,480.75
21426,246.375,666.0
21426,1644.0,964.5
21426,1872.0,966.0
21426,619.875,864.0
21426,1491.0,330.5625
21426,673.5,472.5
21426,1266.0,860.25
21429,247.875,665.25
21429,1026.0,629.25
21429,1270.5,855.0
21429,1644.0,963.0
21429,1872.0,967.5
21429,666.75,475.5
21429,943.5,603.75
21429,1492.5,331.5
21429,622.5,862.5
21429,873.75,775.5
21432,247.125,666.0
21432,1048.5,627.0
21432,1644.0,964.5
21432,1873.5,966.75
21432,1274.25,819.0
21432,1492.5,331.5
21432,624.75,861.75
21432,870.0,776.25
21432,940.5,593.25
21432,664.5,468.0
21435,247.125,667.5
21435,1078.5,621.375
21435,1644.0,964.5
21435,1872.0,963.0
21435,666.75,453.0
21435,1291.5,825.75
21435,1491.75,332.25
21435,886.5,461.25
21435,867.0,770.25
21435,625.875,861.0
21438,248.625,664.125
21438,1870.5,964.5
21438,1118.25,646.5
21438,927.75,779.25
21438,1644.0,964.5
21438,624.375,861.75
21438,1299.0,835.5
21438,1491.0,332.25
21441,241.921875,659.25
21441,1863.0,970.5
21441,1306.5,833.25
21441,1641.0,965.25
21441,621.75,860.25
21441,887.25,477.0
21441,1137.75,645.0
21441,1491.75,331.125
21444,1182.0,649.5
21444,231.703125,669.0
21444,616.875,859.5
21444,1857.0,969.75
21444,886.5,478.5
21444,1638.0,966.0
21444,1313.25,828.0
21444,638.25,433.125
21444,1491.75,331.875
21444,1017.0,339.75
21444,1764.0,960.0
21444,852.0,750.0
21447,1191.75,657.375
21447,223.3125,672.0
21447,886.5,478.5
21447,982.5,725.25
21447,612.0,859.5
21447,851.25,745.5
21447,1860.0,969.0
21447,1636.5,963.0
21447,1323.0,830.25
21447,1017.0,340.5
21447,985.5,636.0
21447,1491.0,332.25
21447,162.0,897.0
21447,1761.0,946.5
21450,1195.5,651.75
21450,217.875,674.25
21450,1000.5,639.0
21450,609.0,858.75
21450,1860.0,969.0
21450,853.5,745.5
21450,888.0,478.125
21450,1638.0,939.0
21450,1332.0,830.25
21453,1203.0,649.5
21453,211.453125,680.625
21453,605.25,859.5
21453,639.75,441.375
21453,1869.0,958.5
21453,1011.0,638.25
21453,890.25,476.25
21453,1635.0,942.0
21453,853.5,732.75
21453,1761.0,957.0
21453,1339.5,826.5
21453,1490.25,333.375
21453,161.8125,897.0
21456,202.5,684.0
21456,1212.0,648.0
21456,1026.0,639.75
21456,1870.5,958.5
21456,643.125,461.625
21456,601.5,859.5
21456,895.5,473.25
21456,1638.0,963.0
21456,856.5,733.5
21456,1761.0,959.25
21456,1347.0,827.25
21456,161.71875,897.75
21456,939.0,771.0
21456,1490.25,333.375
21459,1213.5,645.0
21459,193.875,686.625
21459,901.5,478.125
21459,1872.0,955.5
21459,1033.5,629.25
21459,642.0,460.125
21459,1638.0,963.0
21459,599.25,858.75
21459,1355.25,827.25
21459,1761.0,959.25
21459,1491.0,333.75
21462,194.296875,684.75
21462,906.0,474.75
21462,1221.0,643.5
21462,1040.25,628.5
21462,1360.5,827.25
21462,906.0,765.75
21462,1872.0,954.0
21462,1638.0,963.0
21462,599.625,858.75
21462,1761.0,953.25
21465,1042.5,617.25
21465,194.25,687.375
21465,910.5,476.25
21465,1234.5,640.5
21465,1363.5,829.5
21465,601.875,859.5
21465,38.0625,723.75
21465,1872.0,960.0
21465,1641.0,946.5
21465,630.75,449.25
21465,1491.0,334.875
21465,900.75,744.0
21465,162.0,897.75
21465,1761.0,954.75
21468,1038.75,613.875
21468,1242.75,634.5
21468,181.78125,690.75
21468,1363.5,833.25
21468,914.25,472.125
21468,903.75,737.25
21468,605.25,859.5
21468,1872.0,957.75
21468,1491.0,334.5
21468,1641.0,964.5
21468,45.140625,725.25
21468,1762.5,954.0
21468,1030.5,342.375
21471,1038.0,611.25
21471,175.40625,692.25
21471,657.375,463.125
21471,901.5,724.875
21471,1241.25,632.25
21471,922.5,474.0
21471,609.0,862.5
21471,42.140625,725.25
21471,1362.0,829.5
21471,1872.0,961.5
21471,1641.0,964.5
21471,1491.0,334.125
21471,1761.0,960.0
21474,1039.5,609.75
21474,166.40625,696.0
21474,1236.75,633.0
21474,923.25,474.0
21474,666.0,481.5
21474,1359.75,833.25
21474,880.5,715.5
21474,615.0,861.75
21474,1872.0,960.0
21474,43.828125,727.5
21474,1641.0,964.5
21474,1761.0,965.25
21474,1491.0,335.25
21477,1041.0,611.25
21477,1227.0,633.75
21477,1357.5,834.0
21477,681.0,481.875
21477,924.0,478.5
21477,619.875,862.5
21477,1872.0,958.5
21477,157.96875,702.75
21477,197.4375,698.25
21477,1641.0,963.0
21477,1491.0,335.25
21477,1761.0,965.25
21480,1224.75,635.25
21480,1042.5,603.375
21480,686.25,480.75
21480,1355.25,833.25
21480,1873.5,957.0
21480,625.5,862.5
21480,938.25,479.625
21480,1641.0,963.75
21480,1761.0,967.5
21480,205.5,676.875
21480,1491.0,335.625
21480,842.8125,675.75
21480,181.21875,684.75
21483,1226.25,636.0
21483,1353.75,828.0
21483,1040.25,598.5
21483,225.328125,700.5
21483,677.25,492.0
21483,1873.5,958.5
21483,632.25,862.5
21483,946.5,485.25
21483,1639.5,964.5
21483,1761.0,969.0
21483,848.25,666.0
21483,1491.0,336.75
21483,74.25,721.125
21486,1353.0,820.5
21486,1228.5,645.75
21486,666.75,507.0
21486,1038.75,594.0
21486,214.453125,717.75
21486,824.25,652.5
21486,949.5,487.125
21486,79.359375,722.25
21486,1873.5,958.5
21486,636.75,862.5
21486,1639.5,964.5
21486,1761.0,969.0
21486,1491.75,338.25
21489,1228.5,646.5
21489,1354.5,831.0
21489,1035.0,598.125
21489,212.671875,717.0
21489,1873.5,960.0
21489,639.375,862.5
21489,1638.0,965.25
21489,1762.5,970.5
21489,960.0,482.25
21489,792.0,641.25
21489,661.875,494.25
21489,1491.0,339.5625
21489,76.828125,724.125
21492,1223.25,636.75
21492,1032.0,605.25
21492,1354.5,834.0
21492,657.0,502.5
21492,639.75,863.25
21492,756.0,631.875
21492,1873.5,961.5
21492,200.203125,718.5
21492,1641.0,966.0
21492,1761.0,971.25
21492,85.6875,723.75
21495,1210.5,626.25
21495,1029.0,604.125
21495,1354.5,832.5
21495,979.5,477.0
21495,640.5,863.25
21495,1873.5,961.5
21495,654.0,485.625
21495,1641.0,966.0
21498,1201.5,619.5
21498,1029.0,604.125
21498,1353.0,825.0
21498,640.5,863.25
21498,984.0,481.5
21498,655.5,504.75
21498,1875.0,962.25
21498,544.5,583.5
21498,1641.0,966.0
21498,163.6875,899.25
21501,1198.5,616.5
21501,1030.5,603.75
21501,678.0,639.75
21501,1347.75,820.5
21501,991.5,483.375
21501,637.5,863.25
21501,505.5,639.0
21501,1875.0,963.0
21501,1641.0,967.5
21501,176.0859375,732.0
21504,1204.5,610.5
21504,197.8125,732.0
21504,1345.5,822.75
21504,1037.25,597.75
21504,634.5,864.0
21504,996.0,489.75
21504,479.25,647.25
21504,648.0,615.375
21504,1875.0,963.0
21504,1644.0,967.5
21507,1203.75,601.125
21507,211.5,733.5
21507,418.125,654.0
21507,1041.75,584.25
21507,1344.0,824.25
21507,628.5,861.0
21507,1875.0,963.0
21507,690.375,492.75
21507,1653.0,971.25
21507,618.0,618.0
21507,1767.0,970.5
21510,714.0,483.75
21510,1203.0,597.375
21510,373.875,654.75
21510,1047.75,572.25
21510,580.5,618.75
21510,1339.5,836.25
21510,622.5,862.5
21510,228.9375,731.25
21510,1656.0,969.75
21510,1876.5,963.0
21510,1770.0,969.0
21510,1006.5,489.0
21513,1210.5,598.5
21513,533.25,617.625
21513,1051.5,570.0
21513,354.5625,646.5
21513,736.5,478.125
21513,615.75,864.0
21513,1338.0,835.5
21513,1656.0,969.75
21513,1878.0,963.0
21513,241.125,733.5
21513,1006.5,479.625
21516,505.5,619.875
21516,1215.0,595.5
21516,755.625,489.375
21516,1335.0,840.0
21516,1057.5,567.375
21516,1184.25,597.75
21516,1654.5,969.0
21516,252.375,733.5
21516,1878.0,964.5
21516,1773.0,954.0
21516,609.0,863.25
21519,498.375,619.5
21519,1335.0,832.5
21519,776.25,526.5
21519,1185.75,578.625
21519,1656.0,966.75
21519,1206.75,579.0
21519,1773.0,954.0
21519,1064.25,551.25
21519,1878.0,966.0
21519,270.75,733.5
21522,1203.0,566.25
21522,479.25,614.25
21522,1326.0,841.5
21522,1653.0,964.5
21522,782.25,502.5
21522,1071.0,552.75
21522,1779.0,963.0
21522,1878.0,966.0
21522,595.875,863.25
21525,786.1875,498.75
21525,1200.75,567.75
21525,1314.75,843.0
21525,1653.0,964.5
21525,1074.0,531.0
21525,1777.5,958.5
21525,589.5,864.0
21525,1879.5,966.75
21525,326.625,738.75
21528,1656.0,971.25
21528,1078.5,536.25
21528,1309.5,842.25
21528,784.5,484.5
21528,1200.75,570.375
21528,1776.0,951.0
21528,586.875,865.5
21528,1884.0,967.5
21528,429.375,537.375
21528,360.5625,752.25
21531,783.75,507.0
21531,1197.0,552.75
21531,1662.0,969.75
21531,588.375,865.5
21531,1311.0,843.75
21531,374.25,742.5
21531,1782.0,951.0
21531,1080.0,540.0
21531,1885.5,966.0
21534,1201.5,534.75
21534,1312.5,843.75
