frame,evaluated,status,calibration_provenance,emitted_player_rows,camera_lock_id,fresh_solve_count,drift_residual_px,drift_evidence_count
209,True,emitted_players,solved,2,5,2,0.9568964242935181,4
210,True,calibration_unavailable,unavailable,0,5,2,,0
211,True,calibration_unavailable,unavailable,0,5,2,,0
212,True,emitted_players,solved,2,6,1,5.326330184936523,4
213,True,emitted_players,solved,2,6,2,0.49696236848831177,4
214,True,emitted_players,solved,2,6,3,4.122906684875488,4
215,True,emitted_players,solved,2,6,4,1.364387035369873,4
216,True,emitted_players,solved,2,6,5,2.038644790649414,4
217,True,emitted_players,solved,2,6,6,2.8112449645996094,4
218,True,emitted_players,solved,2,6,7,4.031527519226074,4
219,True,emitted_players,solved,2,6,8,4.437845230102539,4
220,True,emitted_players,solved,2,7,1,5.533564567565918,4
221,True,emitted_players,solved,2,7,2,0.2201588749885559,4
222,True,emitted_players,solved,2,7,3,0.8702467679977417,4
223,True,emitted_players,camera_lock_drift_checked,2,7,3,2.127347767353058,6
224,True,emitted_players,solved,2,7,4,3.494061231613159,4
225,True,emitted_players,solved,2,7,5,2.9174141883850098,4
226,True,emitted_players,camera_lock_drift_checked,2,7,5,2.809823155403137,6
227,True,emitted_players,solved,2,7,6,4.120861053466797,4
228,True,emitted_players,solved,2,7,7,3.99403715133667,4
229,True,emitted_players,solved,2,7,8,3.851168394088745,4
230,True,emitted_players,solved,2,7,9,3.2518272399902344,4
231,True,emitted_players,camera_lock_drift_checked,2,7,9,2.3921454548835754,6
232,True,emitted_players,solved,2,7,10,3.587905168533325,4
233,True,emitted_players,solved,2,7,11,4.098557472229004,4
234,True,emitted_players,solved,2,7,12,4.216255187988281,4
235,True,emitted_players,solved,2,8,1,5.1198272705078125,4
236,True,emitted_players,solved,2,8,2,0.26440882682800293,4
237,True,emitted_players,solved,2,8,3,1.007918357849121,4
238,True,emitted_players,solved,2,8,4,1.149308204650879,4
239,True,emitted_players,solved,2,8,5,0.7168741822242737,4
240,True,emitted_players,camera_lock_drift_checked,2,8,5,1.2959830462932587,6
