geometry,sigma_px,draw,seed,n_candidates,n_classes,geometry_status,heldout_status,orientation_status,winner_objective_j,runner_up_objective_j,margin,labelled_gap_px,modulo_gap_px,modulo_form,attaining_element,probe_err_m_median,probe_err_m_p95,probe_err_modulo_m_median,probe_err_modulo_m_p95,n_probes_in_frame,candidate_hypotheses_count,deduplicated_symmetry_images_count
G4_OFF_AXIS,0.25,9,9498137825708635268,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7760164653835584,,,0.9559674263000488,0.9559674263000488,form_two,identity,0.06860304644301747,0.15084935033423322,0.06860304644301747,0.15084935033423322,180,116044,18827
G4_OFF_AXIS,0.25,12,1680747513352360122,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7168827536118091,,,0.894791841506958,0.894791841506958,form_two,identity,0.026483538359665597,0.04931681242540057,0.026483538359665597,0.04931681242540057,180,93240,11381
G4_OFF_AXIS,0.25,15,8043764682059360110,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7716996849481784,,,0.6106985807418823,0.6106985807418823,form_two,identity,0.017711089857647303,0.0620524998466261,0.017711089857647303,0.0620524998466261,180,106188,13704
G4_OFF_AXIS,0.25,18,3362222491844107591,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7696321573688756,,,1.0024961233139038,1.0024961233139038,form_two,identity,0.024090294714832282,0.08844754704423627,0.024090294714832282,0.08844754704423627,180,115848,17667
G4_OFF_AXIS,0.25,21,428591564121912822,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7543377900243404,,,1.1059544086456299,1.1059544086456299,form_two,identity,0.04236102581482708,0.10823746427772031,0.04236102581482708,0.10823746427772031,180,110524,11359
G4_OFF_AXIS,0.25,24,13103086349191520067,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7999878696460819,,,1.3369641304016113,1.3369641304016113,form_two,identity,0.056849158528071486,0.09462656494208259,0.056849158528071486,0.09462656494208259,180,112384,14733
G4_OFF_AXIS,0.25,27,993680342918695179,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7683731155778895,,,1.001042366027832,1.001042366027832,form_two,identity,0.03259773339947203,0.09555396865439521,0.03259773339947203,0.09555396865439521,180,110824,9064
G4_OFF_AXIS,0.50,0,15301093087241309200,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7541351318359375,,,1.2275848388671875,1.2275848388671875,form_two,identity,0.07448164708916916,0.17008700532927667,0.07448164708916916,0.17008700532927667,180,99272,5754
G4_OFF_AXIS,0.50,3,12459394475403010601,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7844742818094378,,,0.8099545240402222,0.8099545240402222,form_two,identity,0.038547261927065764,0.09587219267283854,0.038547261927065764,0.09587219267283854,180,112144,12337
G4_OFF_AXIS,0.50,6,10934882400177644127,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7943887375107962,,,1.2423515319824219,1.2423515319824219,form_two,identity,0.039238258657541485,0.1069182659505539,0.039238258657541485,0.1069182659505539,180,111684,11878
G4_OFF_AXIS,0.50,9,8307755844480592185,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7761291810615578,,,0.9361305236816406,0.9361305236816406,form_two,identity,0.03246997735563256,0.0916858236406697,0.03246997735563256,0.0916858236406697,180,116132,15860
G4_OFF_AXIS,0.50,12,1075345765898708568,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7675417799446451,,,1.3385664224624634,1.3385664224624634,form_two,identity,0.040006162720621324,0.1171451731774073,0.040006162720621324,0.1171451731774073,180,118424,12224
G4_OFF_AXIS,0.50,15,3643238927222373725,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.80682373046875,,,0.8026695251464844,0.8026695251464844,form_two,identity,0.04451746655909339,0.10297331284401186,0.04451746655909339,0.10297331284401186,180,113368,12051
G4_OFF_AXIS,0.50,18,10405345226022177568,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7520745052165122,,,0.8446266651153564,0.8446266651153564,form_two,identity,0.0268382363861972,0.06717826435044717,0.0268382363861972,0.06717826435044717,180,111240,18086
G4_OFF_AXIS,0.50,21,11974864888911523744,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7462421973146985,,,0.5819445848464966,0.5819445848464966,form_two,identity,0.018071445357897002,0.07547899023969361,0.018071445357897002,0.07547899023969361,180,112604,13534
G4_OFF_AXIS,0.50,24,16522165580934585418,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7784453732284469,,,0.9294437170028687,0.9294437170028687,form_two,identity,0.09227367937697477,0.28806526461147414,0.09227367937697477,0.28806526461147414,180,109260,14751
G4_OFF_AXIS,0.50,27,6837242369444239196,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7729066628307554,,,1.3662101030349731,1.3662101030349731,form_two,identity,0.04017735488221233,0.16096394696212532,0.04017735488221233,0.16096394696212532,180,106408,19060
G4_OFF_AXIS,1.00,0,3854928501699364558,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.664467663022142,,,1.678795337677002,1.678795337677002,form_two,identity,0.06410046354803489,0.10841727793035466,0.06410046354803489,0.10841727793035466,180,110532,13723
G4_OFF_AXIS,1.00,3,15329917225032897237,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7957921627178863,,,1.1047031879425049,1.1047031879425049,form_two,identity,0.05056231544289358,0.16835573968889384,0.05056231544289358,0.16835573968889384,180,113452,11930
G4_OFF_AXIS,1.00,6,12729939036708892222,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7887076373076319,,,1.156144618988037,1.156144618988037,form_two,identity,0.05512527619684372,0.2406547513742468,0.05512527619684372,0.2406547513742468,180,117004,14521
G4_OFF_AXIS,1.00,9,13939079985574657517,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8034365860062029,,,0.7301934957504272,0.7301934957504272,form_two,identity,0.053739140704625925,0.17753514777804522,0.053739140704625925,0.17753514777804522,180,119880,5734
G4_OFF_AXIS,1.00,12,3426403528621616580,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7194045177057161,,,416.7044677734375,1.2919467687606812,form_two,mirror_x,9.113268984550684,15.269256647356643,0.050166256985389825,0.13189295270801737,180,111568,9642
G4_OFF_AXIS,1.00,15,11210788628795419062,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8000105661363458,,,0.970460057258606,0.970460057258606,form_two,identity,0.035160998974149496,0.07948246739086949,0.035160998974149496,0.07948246739086949,180,116848,11435
G4_OFF_AXIS,1.00,18,1753714369643448006,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7622080280553156,,,0.6619961857795715,0.6619961857795715,form_two,identity,0.031956209766127265,0.21579670835806802,0.031956209766127265,0.21579670835806802,180,110392,9503
G4_OFF_AXIS,1.00,21,815376994225237776,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7786790090589667,,,1.5771219730377197,1.5771219730377197,form_two,identity,0.049666235104522366,0.08135837296405415,0.049666235104522366,0.08135837296405415,180,118176,11490
G4_OFF_AXIS,1.00,24,8277113745147751548,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7875748830824042,,,1.2718991041183472,1.2718991041183472,form_two,identity,0.04896922739595097,0.12263167009792683,0.04896922739595097,0.12263167009792683,180,112164,15575
G4_OFF_AXIS,1.00,27,9512251300031635616,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7644036067790122,,,417.01275634765625,1.0341098308563232,form_two,mirror_x,9.124045146452062,15.262456611001197,0.038031838953702615,0.16478965862288605,180,112076,10605
G1_SYNTH_QUAD,0.25,1,2990522210191983716,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7275366088253769,,,0.5908432006835938,0.5908432006835938,form_two,identity,0.013932330637387146,0.028753729020136055,0.013932330637387146,0.028753729020136055,154,109136,16958
G1_SYNTH_QUAD,0.25,4,2143818626082924250,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8151627737074042,,,1.2443633079528809,1.2443633079528809,form_two,identity,0.05239865867583088,0.11378348378669746,0.05239865867583088,0.11378348378669746,154,110420,9598
G1_SYNTH_QUAD,0.25,7,15221169078688462852,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.8091778779149654,,,415.67449951171875,1.250579833984375,form_two,mirror_x,9.136251781663102,15.265345773961805,0.0638147318984511,0.10645308597222547,154,111280,17013
G1_SYNTH_QUAD,0.25,10,2557565766665452730,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7924727243394708,,,1.2710314989089966,1.2710314989089966,form_two,identity,0.052108853340013084,0.11359686689178407,0.052108853340013084,0.11359686689178407,154,113460,15812
G1_SYNTH_QUAD,0.25,13,2629533664875494113,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.793551191013662,,,1.2189593315124512,1.2189593315124512,form_two,identity,0.05009060185759252,0.0866331510151501,0.05009060185759252,0.0866331510151501,154,103704,19360
G1_SYNTH_QUAD,0.25,16,61295571693951814,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7334080988438285,,,415.79559326171875,1.0660293102264404,form_two,mirror_x,9.142173391936897,15.24898320191295,0.041913301117784026,0.07210134278099709,154,109064,12458
G1_SYNTH_QUAD,0.25,19,3453417809836272496,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7884745382184359,,,0.9854061603546143,0.9854061603546143,form_two,identity,0.03864293937866898,0.09637856919877023,0.03864293937866898,0.09637856919877023,154,116548,11952
G1_SYNTH_QUAD,0.25,22,12080285783952403871,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7477512072079145,,,1.238767385482788,1.238767385482788,form_two,identity,0.037029548504653134,0.14342627313440648,0.037029548504653134,0.14342627313440648,154,115404,8473
G1_SYNTH_QUAD,0.25,25,11812069333390633019,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6841685232804648,,,1.107551097869873,1.107551097869873,form_two,identity,0.040091969714314904,0.058963218553581685,0.040091969714314904,0.058963218553581685,154,101228,4836
G1_SYNTH_QUAD,0.25,28,3189036999516027887,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7873717648300094,,,1.2096956968307495,1.2096956968307495,form_two,identity,0.046478195301476774,0.07473952959037045,0.046478195301476774,0.07473952959037045,154,108416,17771
G1_SYNTH_QUAD,0.50,1,11395517888536810128,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7740997621162453,,,0.8659372925758362,0.8659372925758362,form_two,identity,0.059700773375640476,0.16957281478897251,0.059700773375640476,0.16957281478897251,154,112908,16408
G1_SYNTH_QUAD,0.50,4,1858454997297359602,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7654372938913316,,,0.9926247596740723,0.9926247596740723,form_two,identity,0.02397861169198267,0.04959874783312934,0.02397861169198267,0.04959874783312934,154,112620,13878
G1_SYNTH_QUAD,0.50,7,6496847491168596223,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7700176909940326,,,1.612685203552246,1.612685203552246,form_two,identity,0.06790667773146664,0.19199225316275786,0.06790667773146664,0.19199225316275786,154,108096,14697
G1_SYNTH_QUAD,0.50,10,2690710958903062654,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.823461254637445,,,1.0578134059906006,1.0578134059906006,form_two,identity,0.038144851754350076,0.082412271087405,0.038144851754350076,0.082412271087405,154,112428,9089
G1_SYNTH_QUAD,0.50,13,12947474724477046304,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7761150724324749,,,1.1480159759521484,1.1480159759521484,form_two,identity,0.06372975592833213,0.18328534213257758,0.06372975592833213,0.18328534213257758,154,115128,11844
G1_SYNTH_QUAD,0.50,16,14034119337614922884,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7829349843700927,,,1.4517300128936768,1.4517300128936768,form_two,identity,0.045502322562611996,0.10700602677269648,0.045502322562611996,0.10700602677269648,154,111288,7828
G1_SYNTH_QUAD,0.50,19,9551425457169527732,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7712931417340609,,,1.0959651470184326,1.0959651470184326,form_two,identity,0.05414007863784407,0.14051064802673652,0.05414007863784407,0.14051064802673652,154,116088,12809
G1_SYNTH_QUAD,0.50,22,15164410641245110972,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7869269596272378,,,416.45904541015625,0.9666829705238342,form_two,mirror_x,9.117632723035282,15.243193802580446,0.038448080796852996,0.12731186230011707,154,106752,18150
G1_SYNTH_QUAD,0.50,25,18441063204459165124,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7862323396769001,,,1.1517927646636963,1.1517927646636963,form_two,identity,0.04965521090219307,0.0860628963838066,0.04965521090219307,0.0860628963838066,154,111792,17472
G1_SYNTH_QUAD,0.50,28,10336094155032000741,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7288795356175408,,,0.843437910079956,0.843437910079956,form_two,identity,0.02805016807836947,0.09826302873171294,0.02805016807836947,0.09826302873171294,154,114624,9728
G1_SYNTH_QUAD,1.00,1,8295555483489766260,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7703338316337547,,,1.1590644121170044,1.1590644121170044,form_two,identity,0.03358798889830816,0.08817236997326498,0.03358798889830816,0.08817236997326498,154,110312,14062
G1_SYNTH_QUAD,1.00,4,10757388036389970451,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.5763309804638427,,,2.092785358428955,2.092785358428955,form_two,identity,0.057989071575222345,0.16789448646424363,0.057989071575222345,0.16789448646424363,154,105248,1152
G1_SYNTH_QUAD,1.00,7,9055632410637546212,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.6950689727936558,,,1.0610496997833252,1.0610496997833252,form_two,identity,0.04081808100144953,0.15712290060557524,0.04081808100144953,0.15712290060557524,154,117176,11417
G1_SYNTH_QUAD,1.00,10,2007253695706661963,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7846560070862123,,,1.7658493518829346,1.7658493518829346,form_two,identity,0.05393167125316296,0.13262861022160294,0.05393167125316296,0.13262861022160294,154,110776,10433
G1_SYNTH_QUAD,1.00,13,16088862375936280356,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7226343202830559,,,2.4480085372924805,2.4480085372924805,form_two,identity,0.09753144797122007,0.1740355090344633,0.09753144797122007,0.1740355090344633,154,120160,9119
G1_SYNTH_QUAD,1.00,16,13003315357583541165,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.761604960839353,,,0.6811701655387878,0.6811701655387878,form_two,identity,0.021453495609499686,0.0614348196609362,0.021453495609499686,0.0614348196609362,154,110200,13139
G1_SYNTH_QUAD,1.00,19,4500815849779530209,8,2,REFUSED_VALIDATION,REFUSED_VALIDATION,UNKNOWN,0.7435558836663788,0.5102213183839117,0.3138090497407192,1.5958287715911865,1.5958287715911865,form_two,identity,0.0476259442053157,0.1449337174279318,0.0476259442053157,0.1449337174279318,154,106772,6166
G1_SYNTH_QUAD,1.00,22,18418377026277878506,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7896134266302214,,,1.3506226539611816,1.3506226539611816,form_two,identity,0.07236579618494704,0.1971937407867259,0.07236579618494704,0.1971937407867259,154,115656,9856
G1_SYNTH_QUAD,1.00,25,13700075792856537324,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6639923402412453,,,1.6033835411071777,1.6033835411071777,form_two,identity,0.05928144564367775,0.13786719270404604,0.05928144564367775,0.13786719270404604,154,113012,2829
G1_SYNTH_QUAD,1.00,28,15268956672296436947,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8077220054128063,,,1.5265262126922607,1.5265262126922607,form_two,identity,0.06398459952536806,0.16719893350984938,0.06398459952536806,0.16719893350984938,154,120116,10975
G2_WIDE,0.25,1,717914022899230360,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6874432587743404,,,1.0409835577011108,1.0409835577011108,form_two,identity,0.04182737907195233,0.11503515449086138,0.04182737907195233,0.11503515449086138,176,98908,3683
G2_WIDE,0.25,4,13617241209572423120,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7924950374430747,,,1.289937973022461,1.289937973022461,form_two,identity,0.028506206190154697,0.0703239203241539,0.028506206190154697,0.0703239203241539,176,108408,10983
G2_WIDE,0.25,7,18392430280333012610,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6908385310340767,,,469.30926513671875,0.6222357153892517,form_two,mirror_x,9.129226846105109,15.24390733977732,0.01789548050039899,0.05276754616683706,176,105248,11408
G2_WIDE,0.25,10,8299668565259845632,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7704236207894943,,,0.6791807413101196,0.6791807413101196,form_two,identity,0.018352647354979792,0.02903091561980604,0.018352647354979792,0.02903091561980604,176,110236,16197
G2_WIDE,0.25,13,11674199236056064428,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.8075780820606941,,,468.4322814941406,1.3482946157455444,form_two,mirror_x,9.121729981889622,15.27422387885914,0.06288256214860445,0.12826280312218924,176,110512,11688
G2_WIDE,0.25,16,8450811086231493170,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7953383862672738,,,468.615966796875,1.1726479530334473,form_two,mirror_x,9.139602801379148,15.261706439820854,0.0638831751993163,0.11241768927442025,176,112780,14201
G2_WIDE,0.25,19,14187783906576505558,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7119733340776147,,,1.2319294214248657,1.2319294214248657,form_two,identity,0.03754364794129371,0.10541620839411284,0.03754364794129371,0.10541620839411284,176,100572,12141
G2_WIDE,0.25,22,18121350289611225997,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.8098271815621074,,,1.2994773387908936,1.2994773387908936,form_two,identity,0.07827351227738252,0.15574658524287793,0.07827351227738252,0.15574658524287793,176,106884,13721
G2_WIDE,0.25,25,10716210711334842199,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.8137426328419441,,,0.9347004890441895,0.9347004890441895,form_two,identity,0.026762728229097518,0.11129430211244641,0.026762728229097518,0.11129430211244641,176,108800,11491
G2_WIDE,0.25,28,6315040404776841653,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.6814447910941426,,,1.8369090557098389,1.8369090557098389,form_two,identity,0.04007162328239433,0.09101943524486238,0.04007162328239433,0.09101943524486238,176,102172,2245
G2_WIDE,0.50,1,1102905599268833000,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.8078485996878926,,,0.9239602088928223,0.9239602088928223,form_two,identity,0.045228364119664986,0.06380480125169136,0.045228364119664986,0.06380480125169136,176,110228,10027
G2_WIDE,0.50,4,4413118584284612825,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7796890028757066,,,0.6404105424880981,0.6404105424880981,form_two,identity,0.015084529667774288,0.04656235651458121,0.015084529667774288,0.04656235651458121,176,103780,13032
G2_WIDE,0.50,7,501965532340191808,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.818880780857412,,,0.7180370092391968,0.7180370092391968,form_two,identity,0.03254559451702195,0.04557692030334015,0.03254559451702195,0.04557692030334015,176,107132,11976
G2_WIDE,0.50,10,14714645363540426583,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8244355934948179,,,1.5551289319992065,1.5551289319992065,form_two,identity,0.05002053243942438,0.11433097023388519,0.05002053243942438,0.11433097023388519,176,109608,9522
G2_WIDE,0.50,13,18416598947164836801,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7887064104703203,,,468.9006042480469,0.8794546127319336,form_two,mirror_x,9.133218506010957,15.244097515206391,0.0341636175275212,0.07657450388731299,176,108684,8532
G2_WIDE,0.50,16,16318994569528220255,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8060688421354821,,,0.8744319677352905,0.8744319677352905,form_two,identity,0.022257003246145275,0.04908621285731083,0.022257003246145275,0.04908621285731083,176,112464,8971
G2_WIDE,0.50,19,16084963892341851034,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.6972527432082286,,,2.09665846824646,2.09665846824646,form_two,identity,0.17729586356783217,0.4254060638553656,0.17729586356783217,0.4254060638553656,176,107828,5987
G2_WIDE,0.50,22,3521907053661927066,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.8100225554039729,,,1.158895492553711,1.158895492553711,form_two,identity,0.058102543080138805,0.10719739383427021,0.058102543080138805,0.10719739383427021,176,109008,14760
G2_WIDE,0.50,25,17303347867343147887,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7907755482735945,,,1.3981269598007202,1.3981269598007202,form_two,identity,0.06309374140223831,0.19729383202814135,0.06309374140223831,0.19729383202814135,176,109752,8476
G2_WIDE,0.50,28,5290595312098805915,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7892965192171797,,,469.36871337890625,0.9398345947265625,form_two,mirror_x,9.118052356427178,15.225053283643646,0.08242945086970235,0.2441543163398182,176,113428,13052
G2_WIDE,1.00,1,8960699142016777890,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6323182762567722,,,1.2321662902832031,1.2321662902832031,form_two,identity,0.06214897100430096,0.20618779800691947,0.06214897100430096,0.20618779800691947,176,102048,11667
G2_WIDE,1.00,4,802189257934831019,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.6757110135639133,,,2.0195441246032715,2.0195441246032715,form_two,identity,0.1784739399361218,0.5492677515557702,0.1784739399361218,0.5492677515557702,176,99620,6282
G2_WIDE,1.00,7,13748416485967221029,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.79091027034587,,,469.13299560546875,0.911862850189209,form_two,mirror_x,9.12674929350235,15.232542413480733,0.058287095234725333,0.1764361213111306,176,106760,15494
G2_WIDE,1.00,10,12712372870059623826,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.78611065275106,,,2.083277463912964,2.083277463912964,form_two,identity,0.10289447951022429,0.15097926561199165,0.10289447951022429,0.15097926561199165,176,112000,12840
G2_WIDE,1.00,13,13205494273197099951,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8334735506144001,,,1.4080209732055664,1.4080209732055664,form_two,identity,0.04227469032576345,0.08739270836446972,0.04227469032576345,0.08739270836446972,176,107096,10396
G2_WIDE,1.00,16,9281738788777746225,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8266678239831973,,,469.09539794921875,1.5966789722442627,form_two,mirror_x,9.102218632987192,15.268403614978858,0.044429060655539254,0.08148130453024924,176,108600,8667
G2_WIDE,1.00,19,17922659625090825415,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7321699132871389,,,467.84197998046875,2.0080790519714355,form_two,mirror_x,9.142052939275876,15.289167792414876,0.07815454347646777,0.10742450947358816,176,116972,7850
G2_WIDE,1.00,22,15212142904741959502,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7025393385383951,,,468.1998291015625,1.5518916845321655,form_two,mirror_x,9.105608979443812,15.274440557930596,0.05746307178469924,0.22120544064709466,176,110664,12412
G2_WIDE,1.00,25,9680583707592683084,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7980102845771828,,,469.29010009765625,1.1435420513153076,form_two,mirror_x,9.125573674894602,15.23672807809282,0.054948245148995475,0.11938728860574477,176,106688,16344
G2_WIDE,1.00,28,10943165948577472773,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7603449989203832,,,2.3442773818969727,2.3442773818969727,form_two,identity,0.09158589009231283,0.2793751491946696,0.09158589009231283,0.2793751491946696,176,109124,7353
G3_TIGHT,0.25,1,10383244837050681644,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7072480934948179,,,340.05364990234375,1.5675594806671143,form_two,mirror_x,9.122727487454304,15.290256896333076,0.06438292702506143,0.24282021412671945,187,105884,12031
G3_TIGHT,0.25,4,12562920947602354287,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7675580355390232,,,1.3449996709823608,1.3449996709823608,form_two,identity,0.10872145906299509,0.557979199989299,0.10872145906299509,0.557979199989299,187,101272,9030
G3_TIGHT,0.25,7,1964090305496169124,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7744171295932789,,,0.8685181140899658,0.8685181140899658,form_two,identity,0.08474422683694671,0.2554654389888026,0.08474422683694671,0.2554654389888026,187,100756,8769
G3_TIGHT,0.25,10,15793787401990691884,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7393012118698964,,,340.95184326171875,1.3220160007476807,form_two,mirror_x,9.051301749115117,15.209729864738168,0.07847893556274489,0.35146656284646133,187,105244,6973
G3_TIGHT,0.25,13,8859258777148024289,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6811120114733825,,,1.1665329933166504,1.1665329933166504,form_two,identity,0.12896505643487874,0.5672199196088212,0.12896505643487874,0.5672199196088212,187,103088,11477
G3_TIGHT,0.25,16,13345663687739524996,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6578711121525597,,,2.1498935222625732,2.1498935222625732,form_two,identity,0.09849578703169098,0.23043763867338177,0.09849578703169098,0.23043763867338177,187,107664,7385
G3_TIGHT,0.25,19,14095957528119873077,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.775359954067211,,,0.9774976968765259,0.9774976968765259,form_two,identity,0.07295017241257004,0.22549147833063823,0.07295017241257004,0.22549147833063823,187,103848,11724
G3_TIGHT,0.25,22,1822846690044582051,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7502956677920855,,,1.8571761846542358,1.8571761846542358,form_two,identity,0.06497326596228797,0.09555045621563937,0.06497326596228797,0.09555045621563937,187,99872,6331
