geometry,sigma_px,draw,probe_index,err_m,err_modulo_m
G4_OFF_AXIS,0.50,28,160,3.034223,0.068009
G4_OFF_AXIS,0.50,28,161,6.086233,0.080252
G4_OFF_AXIS,0.50,28,162,9.140262,0.092846
G4_OFF_AXIS,0.50,28,163,12.196195,0.105994
G4_OFF_AXIS,0.50,28,164,15.254010,0.119888
G4_OFF_AXIS,0.50,28,165,15.242137,0.006877
G4_OFF_AXIS,0.50,28,166,12.200695,0.011549
G4_OFF_AXIS,0.50,28,167,9.157433,0.025562
G4_OFF_AXIS,0.50,28,168,6.112384,0.039454
G4_OFF_AXIS,0.50,28,169,3.065709,0.053035
G4_OFF_AXIS,0.50,28,170,0.066419,0.066419
G4_OFF_AXIS,0.50,28,171,3.035233,0.079772
G4_OFF_AXIS,0.50,28,172,6.087468,0.093276
G4_OFF_AXIS,0.50,28,173,9.141793,0.107117
G4_OFF_AXIS,0.50,28,174,12.198042,0.121482
G4_OFF_AXIS,0.50,28,175,15.256183,0.136549
G4_OFF_AXIS,0.50,28,176,15.243361,0.003369
G4_OFF_AXIS,0.50,28,177,12.201606,0.017822
G4_OFF_AXIS,0.50,28,178,9.158038,0.033346
G4_OFF_AXIS,0.50,28,179,6.112705,0.048452
G4_OFF_AXIS,1.00,1,0,0.028428,0.028428
G4_OFF_AXIS,1.00,1,1,0.014857,0.014857
G4_OFF_AXIS,1.00,1,2,0.006388,0.006388
G4_OFF_AXIS,1.00,1,3,0.009894,0.009894
G4_OFF_AXIS,1.00,1,4,0.016022,0.016022
G4_OFF_AXIS,1.00,1,5,0.020413,0.020413
G4_OFF_AXIS,1.00,1,6,0.022623,0.022623
G4_OFF_AXIS,1.00,1,7,0.022590,0.022590
G4_OFF_AXIS,1.00,1,8,0.020357,0.020357
G4_OFF_AXIS,1.00,1,9,0.016125,0.016125
G4_OFF_AXIS,1.00,1,10,0.010797,0.010797
G4_OFF_AXIS,1.00,1,11,0.025834,0.025834
G4_OFF_AXIS,1.00,1,12,0.012903,0.012903
G4_OFF_AXIS,1.00,1,13,0.006489,0.006489
G4_OFF_AXIS,1.00,1,14,0.011372,0.011372
G4_OFF_AXIS,1.00,1,15,0.017271,0.017271
G4_OFF_AXIS,1.00,1,16,0.021304,0.021304
G4_OFF_AXIS,1.00,1,17,0.023140,0.023140
G4_OFF_AXIS,1.00,1,18,0.022728,0.022728
G4_OFF_AXIS,1.00,1,19,0.020119,0.020119
G4_OFF_AXIS,1.00,1,20,0.015528,0.015528
G4_OFF_AXIS,1.00,1,21,0.010016,0.010016
G4_OFF_AXIS,1.00,1,22,0.031332,0.031332
G4_OFF_AXIS,1.00,1,23,0.022019,0.022019
G4_OFF_AXIS,1.00,1,24,0.018496,0.018496
G4_OFF_AXIS,1.00,1,25,0.019853,0.019853
G4_OFF_AXIS,1.00,1,26,0.022728,0.022728
G4_OFF_AXIS,1.00,1,27,0.024892,0.024892
G4_OFF_AXIS,1.00,1,28,0.025456,0.025456
G4_OFF_AXIS,1.00,1,29,0.024096,0.024096
G4_OFF_AXIS,1.00,1,30,0.020737,0.020737
G4_OFF_AXIS,1.00,1,31,0.015580,0.015580
G4_OFF_AXIS,1.00,1,32,0.009922,0.009922
G4_OFF_AXIS,1.00,1,33,0.040928,0.040928
G4_OFF_AXIS,1.00,1,34,0.033274,0.033274
G4_OFF_AXIS,1.00,1,35,0.029660,0.029660
G4_OFF_AXIS,1.00,1,36,0.028963,0.028963
G4_OFF_AXIS,1.00,1,37,0.029419,0.029419
G4_OFF_AXIS,1.00,1,38,0.029586,0.029586
G4_OFF_AXIS,1.00,1,39,0.028606,0.028606
G4_OFF_AXIS,1.00,1,40,0.026047,0.026047
G4_OFF_AXIS,1.00,1,41,0.021767,0.021767
G4_OFF_AXIS,1.00,1,42,0.015991,0.015991
G4_OFF_AXIS,1.00,1,43,0.010446,0.010446
G4_OFF_AXIS,1.00,1,44,0.051731,0.051731
G4_OFF_AXIS,1.00,1,45,0.044381,0.044381
G4_OFF_AXIS,1.00,1,46,0.039983,0.039983
G4_OFF_AXIS,1.00,1,47,0.037611,0.037611
G4_OFF_AXIS,1.00,1,48,0.036107,0.036107
G4_OFF_AXIS,1.00,1,49,0.034453,0.034453
G4_OFF_AXIS,1.00,1,50,0.031931,0.031931
G4_OFF_AXIS,1.00,1,51,0.028124,0.028124
G4_OFF_AXIS,1.00,1,52,0.022890,0.022890
G4_OFF_AXIS,1.00,1,53,0.016591,0.016591
G4_OFF_AXIS,1.00,1,54,0.011610,0.011610
G4_OFF_AXIS,1.00,1,55,0.062594,0.062594
G4_OFF_AXIS,1.00,1,56,0.054893,0.054893
G4_OFF_AXIS,1.00,1,57,0.049469,0.049469
G4_OFF_AXIS,1.00,1,58,0.045576,0.045576
G4_OFF_AXIS,1.00,1,59,0.042360,0.042360
G4_OFF_AXIS,1.00,1,60,0.039055,0.039055
G4_OFF_AXIS,1.00,1,61,0.035073,0.035073
G4_OFF_AXIS,1.00,1,62,0.030055,0.030055
G4_OFF_AXIS,1.00,1,63,0.023941,0.023941
G4_OFF_AXIS,1.00,1,64,0.017358,0.017358
G4_OFF_AXIS,1.00,1,65,0.013512,0.013512
G4_OFF_AXIS,1.00,1,66,0.073068,0.073068
G4_OFF_AXIS,1.00,1,67,0.064677,0.064677
G4_OFF_AXIS,1.00,1,68,0.058124,0.058124
G4_OFF_AXIS,1.00,1,69,0.052791,0.052791
G4_OFF_AXIS,1.00,1,70,0.048015,0.048015
G4_OFF_AXIS,1.00,1,71,0.043188,0.043188
G4_OFF_AXIS,1.00,1,72,0.037843,0.037843
G4_OFF_AXIS,1.00,1,73,0.031710,0.031710
G4_OFF_AXIS,1.00,1,74,0.024872,0.024872
G4_OFF_AXIS,1.00,1,75,0.018390,0.018390
G4_OFF_AXIS,1.00,1,76,0.016248,0.016248
G4_OFF_AXIS,1.00,1,77,0.082953,0.082953
G4_OFF_AXIS,1.00,1,78,0.073687,0.073687
G4_OFF_AXIS,1.00,1,79,0.065954,0.065954
G4_OFF_AXIS,1.00,1,80,0.059237,0.059237
G4_OFF_AXIS,1.00,1,81,0.053001,0.053001
G4_OFF_AXIS,1.00,1,82,0.046763,0.046763
G4_OFF_AXIS,1.00,1,83,0.040161,0.040161
G4_OFF_AXIS,1.00,1,84,0.033042,0.033042
G4_OFF_AXIS,1.00,1,85,0.025726,0.025726
G4_OFF_AXIS,1.00,1,86,0.019867,0.019867
G4_OFF_AXIS,1.00,1,87,0.019876,0.019876
G4_OFF_AXIS,1.00,1,88,0.092156,0.092156
G4_OFF_AXIS,1.00,1,89,0.081903,0.081903
G4_OFF_AXIS,1.00,1,90,0.072965,0.072965
G4_OFF_AXIS,1.00,1,91,0.064908,0.064908
G4_OFF_AXIS,1.00,1,92,0.057296,0.057296
G4_OFF_AXIS,1.00,1,93,0.049744,0.049744
G4_OFF_AXIS,1.00,1,94,0.042001,0.042001
G4_OFF_AXIS,1.00,1,95,0.034076,0.034076
G4_OFF_AXIS,1.00,1,96,0.026629,0.026629
G4_OFF_AXIS,1.00,1,97,0.022005,0.022005
G4_OFF_AXIS,1.00,1,98,0.024420,0.024420
G4_OFF_AXIS,1.00,1,99,0.100624,0.100624
G4_OFF_AXIS,1.00,1,100,0.089315,0.089315
G4_OFF_AXIS,1.00,1,101,0.079168,0.079168
G4_OFF_AXIS,1.00,1,102,0.069811,0.069811
G4_OFF_AXIS,1.00,1,103,0.060891,0.060891
G4_OFF_AXIS,1.00,1,104,0.052125,0.052125
G4_OFF_AXIS,1.00,1,105,0.043380,0.043380
G4_OFF_AXIS,1.00,1,106,0.034888,0.034888
G4_OFF_AXIS,1.00,1,107,0.027765,0.027765
G4_OFF_AXIS,1.00,1,108,0.024992,0.024992
G4_OFF_AXIS,1.00,1,109,0.029877,0.029877
G4_OFF_AXIS,1.00,1,110,0.108329,0.108329
G4_OFF_AXIS,1.00,1,111,0.095925,0.095925
G4_OFF_AXIS,1.00,1,112,0.084569,0.084569
G4_OFF_AXIS,1.00,1,113,0.073952,0.073952
G4_OFF_AXIS,1.00,1,114,0.063799,0.063799
G4_OFF_AXIS,1.00,1,115,0.053924,0.053924
G4_OFF_AXIS,1.00,1,116,0.044351,0.044351
G4_OFF_AXIS,1.00,1,117,0.035603,0.035603
G4_OFF_AXIS,1.00,1,118,0.029367,0.029367
G4_OFF_AXIS,1.00,1,119,0.028949,0.028949
G4_OFF_AXIS,1.00,1,120,0.036243,0.036243
G4_OFF_AXIS,1.00,1,121,0.115258,0.115258
G4_OFF_AXIS,1.00,1,122,0.101735,0.101735
G4_OFF_AXIS,1.00,1,123,0.089182,0.089182
G4_OFF_AXIS,1.00,1,124,0.077350,0.077350
G4_OFF_AXIS,1.00,1,125,0.066042,0.066042
G4_OFF_AXIS,1.00,1,126,0.055182,0.055182
G4_OFF_AXIS,1.00,1,127,0.044997,0.044997
G4_OFF_AXIS,1.00,1,128,0.036400,0.036400
G4_OFF_AXIS,1.00,1,129,0.031677,0.031677
G4_OFF_AXIS,1.00,1,130,0.033932,0.033932
G4_OFF_AXIS,1.00,1,131,0.043508,0.043508
G4_OFF_AXIS,1.00,1,132,0.121402,0.121402
G4_OFF_AXIS,1.00,1,133,0.106750,0.106750
G4_OFF_AXIS,1.00,1,134,0.093021,0.093021
G4_OFF_AXIS,1.00,1,135,0.080025,0.080025
G4_OFF_AXIS,1.00,1,136,0.067649,0.067649
G4_OFF_AXIS,1.00,1,137,0.055959,0.055959
G4_OFF_AXIS,1.00,1,138,0.045440,0.045440
G4_OFF_AXIS,1.00,1,139,0.037499,0.037499
G4_OFF_AXIS,1.00,1,140,0.034898,0.034898
G4_OFF_AXIS,1.00,1,141,0.039946,0.039946
G4_OFF_AXIS,1.00,1,142,0.051659,0.051659
G4_OFF_AXIS,1.00,1,143,0.126763,0.126763
G4_OFF_AXIS,1.00,1,144,0.110980,0.110980
G4_OFF_AXIS,1.00,1,145,0.096102,0.096102
G4_OFF_AXIS,1.00,1,146,0.082001,0.082001
G4_OFF_AXIS,1.00,1,147,0.068664,0.068664
G4_OFF_AXIS,1.00,1,148,0.056337,0.056337
G4_OFF_AXIS,1.00,1,149,0.045845,0.045845
G4_OFF_AXIS,1.00,1,150,0.039151,0.039151
G4_OFF_AXIS,1.00,1,151,0.039170,0.039170
G4_OFF_AXIS,1.00,1,152,0.046978,0.046978
G4_OFF_AXIS,1.00,1,153,0.060695,0.060695
G4_OFF_AXIS,1.00,1,154,0.131340,0.131340
G4_OFF_AXIS,1.00,1,155,0.114434,0.114434
G4_OFF_AXIS,1.00,1,156,0.098443,0.098443
G4_OFF_AXIS,1.00,1,157,0.083312,0.083312
G4_OFF_AXIS,1.00,1,158,0.069147,0.069147
G4_OFF_AXIS,1.00,1,159,0.056426,0.056426
G4_OFF_AXIS,1.00,1,160,0.046411,0.046411
G4_OFF_AXIS,1.00,1,161,0.041601,0.041601
G4_OFF_AXIS,1.00,1,162,0.044563,0.044563
G4_OFF_AXIS,1.00,1,163,0.054998,0.054998
G4_OFF_AXIS,1.00,1,164,0.070609,0.070609
G4_OFF_AXIS,1.00,1,165,0.135137,0.135137
G4_OFF_AXIS,1.00,1,166,0.117129,0.117129
G4_OFF_AXIS,1.00,1,167,0.100072,0.100072
G4_OFF_AXIS,1.00,1,168,0.083997,0.083997
G4_OFF_AXIS,1.00,1,169,0.069170,0.069170
G4_OFF_AXIS,1.00,1,170,0.056371,0.056371
G4_OFF_AXIS,1.00,1,171,0.047381,0.047381
G4_OFF_AXIS,1.00,1,172,0.045055,0.045055
G4_OFF_AXIS,1.00,1,173,0.051084,0.051084
G4_OFF_AXIS,1.00,1,174,0.063984,0.063984
G4_OFF_AXIS,1.00,1,175,0.081396,0.081396
G4_OFF_AXIS,1.00,1,176,0.138161,0.138161
G4_OFF_AXIS,1.00,1,177,0.119080,0.119080
G4_OFF_AXIS,1.00,1,178,0.101016,0.101016
G4_OFF_AXIS,1.00,1,179,0.084111,0.084111
G4_OFF_AXIS,1.00,4,0,0.041279,0.041279
G4_OFF_AXIS,1.00,4,1,0.039997,0.039997
G4_OFF_AXIS,1.00,4,2,0.038618,0.038618
G4_OFF_AXIS,1.00,4,3,0.037296,0.037296
G4_OFF_AXIS,1.00,4,4,0.036231,0.036231
G4_OFF_AXIS,1.00,4,5,0.035672,0.035672
G4_OFF_AXIS,1.00,4,6,0.035896,0.035896
G4_OFF_AXIS,1.00,4,7,0.037157,0.037157
G4_OFF_AXIS,1.00,4,8,0.039631,0.039631
G4_OFF_AXIS,1.00,4,9,0.043386,0.043386
G4_OFF_AXIS,1.00,4,10,0.048387,0.048387
G4_OFF_AXIS,1.00,4,11,0.037474,0.037474
G4_OFF_AXIS,1.00,4,12,0.035691,0.035691
G4_OFF_AXIS,1.00,4,13,0.033819,0.033819
G4_OFF_AXIS,1.00,4,14,0.032047,0.032047
G4_OFF_AXIS,1.00,4,15,0.030642,0.030642
G4_OFF_AXIS,1.00,4,16,0.029941,0.029941
G4_OFF_AXIS,1.00,4,17,0.030308,0.030308
G4_OFF_AXIS,1.00,4,18,0.032033,0.032033
G4_OFF_AXIS,1.00,4,19,0.035241,0.035241
G4_OFF_AXIS,1.00,4,20,0.039883,0.039883
G4_OFF_AXIS,1.00,4,21,0.045816,0.045816
G4_OFF_AXIS,1.00,4,22,0.033414,0.033414
G4_OFF_AXIS,1.00,4,23,0.031059,0.031059
G4_OFF_AXIS,1.00,4,24,0.028608,0.028608
G4_OFF_AXIS,1.00,4,25,0.026305,0.026305
G4_OFF_AXIS,1.00,4,26,0.024521,0.024521
G4_OFF_AXIS,1.00,4,27,0.023758,0.023758
G4_OFF_AXIS,1.00,4,28,0.024521,0.024521
G4_OFF_AXIS,1.00,4,29,0.027090,0.027090
G4_OFF_AXIS,1.00,4,30,0.031396,0.031396
G4_OFF_AXIS,1.00,4,31,0.037185,0.037185
G4_OFF_AXIS,1.00,4,32,0.044186,0.044186
G4_OFF_AXIS,1.00,4,33,0.029225,0.029225
G4_OFF_AXIS,1.00,4,34,0.026214,0.026214
G4_OFF_AXIS,1.00,4,35,0.023062,0.023062
G4_OFF_AXIS,1.00,4,36,0.020083,0.020083
G4_OFF_AXIS,1.00,4,37,0.017850,0.017850
G4_OFF_AXIS,1.00,4,38,0.017227,0.017227
G4_OFF_AXIS,1.00,4,39,0.018938,0.018938
G4_OFF_AXIS,1.00,4,40,0.022956,0.022956
G4_OFF_AXIS,1.00,4,41,0.028751,0.028751
G4_OFF_AXIS,1.00,4,42,0.035835,0.035835
G4_OFF_AXIS,1.00,4,43,0.043911,0.043911
G4_OFF_AXIS,1.00,4,44,0.025170,0.025170
G4_OFF_AXIS,1.00,4,45,0.021425,0.021425
G4_OFF_AXIS,1.00,4,46,0.017408,0.017408
G4_OFF_AXIS,1.00,4,47,0.013477,0.013477
G4_OFF_AXIS,1.00,4,48,0.010624,0.010624
G4_OFF_AXIS,1.00,4,49,0.010800,0.010800
G4_OFF_AXIS,1.00,4,50,0.014658,0.014658
G4_OFF_AXIS,1.00,4,51,0.020767,0.020767
G4_OFF_AXIS,1.00,4,52,0.028136,0.028136
G4_OFF_AXIS,1.00,4,53,0.036380,0.036380
G4_OFF_AXIS,1.00,4,54,0.045349,0.045349
G4_OFF_AXIS,1.00,4,55,0.021768,0.021768
G4_OFF_AXIS,1.00,4,56,0.017342,0.017342
G4_OFF_AXIS,1.00,4,57,0.012402,0.012402
G4_OFF_AXIS,1.00,4,58,0.007072,0.007072
G4_OFF_AXIS,1.00,4,59,0.002895,0.002895
G4_OFF_AXIS,1.00,4,60,0.007060,0.007060
G4_OFF_AXIS,1.00,4,61,0.014043,0.014043
G4_OFF_AXIS,1.00,4,62,0.021800,0.021800
G4_OFF_AXIS,1.00,4,63,0.030177,0.030177
G4_OFF_AXIS,1.00,4,64,0.039139,0.039139
G4_OFF_AXIS,1.00,4,65,0.048678,0.048678
G4_OFF_AXIS,1.00,4,66,0.019921,0.019921
G4_OFF_AXIS,1.00,4,67,0.015347,0.015347
G4_OFF_AXIS,1.00,4,68,0.010423,0.010423
G4_OFF_AXIS,1.00,4,69,0.005856,0.005856
G4_OFF_AXIS,1.00,4,70,0.005693,0.005693
G4_OFF_AXIS,1.00,4,71,0.011176,0.011176
G4_OFF_AXIS,1.00,4,72,0.018319,0.018319
G4_OFF_AXIS,1.00,4,73,0.026270,0.026270
G4_OFF_AXIS,1.00,4,74,0.034873,0.034873
G4_OFF_AXIS,1.00,4,75,0.044081,0.044081
G4_OFF_AXIS,1.00,4,76,0.053877,0.053877
G4_OFF_AXIS,1.00,4,77,0.020668,0.020668
G4_OFF_AXIS,1.00,4,78,0.017005,0.017005
G4_OFF_AXIS,1.00,4,79,0.013956,0.013956
G4_OFF_AXIS,1.00,4,80,0.012769,0.012769
G4_OFF_AXIS,1.00,4,81,0.014659,0.014659
G4_OFF_AXIS,1.00,4,82,0.019315,0.019315
G4_OFF_AXIS,1.00,4,83,0.025738,0.025738
G4_OFF_AXIS,1.00,4,84,0.033312,0.033312
G4_OFF_AXIS,1.00,4,85,0.041754,0.041754
G4_OFF_AXIS,1.00,4,86,0.050930,0.050930
G4_OFF_AXIS,1.00,4,87,0.060776,0.060776
G4_OFF_AXIS,1.00,4,88,0.024332,0.024332
G4_OFF_AXIS,1.00,4,89,0.022144,0.022144
G4_OFF_AXIS,1.00,4,90,0.021029,0.021029
G4_OFF_AXIS,1.00,4,91,0.021624,0.021624
G4_OFF_AXIS,1.00,4,92,0.024256,0.024256
G4_OFF_AXIS,1.00,4,93,0.028780,0.028780
G4_OFF_AXIS,1.00,4,94,0.034831,0.034831
G4_OFF_AXIS,1.00,4,95,0.042080,0.042080
G4_OFF_AXIS,1.00,4,96,0.050302,0.050302
G4_OFF_AXIS,1.00,4,97,0.059358,0.059358
G4_OFF_AXIS,1.00,4,98,0.069162,0.069162
G4_OFF_AXIS,1.00,4,99,0.030354,0.030354
G4_OFF_AXIS,1.00,4,100,0.029503,0.029503
G4_OFF_AXIS,1.00,4,101,0.029724,0.029724
G4_OFF_AXIS,1.00,4,102,0.031334,0.031334
G4_OFF_AXIS,1.00,4,103,0.034470,0.034470
G4_OFF_AXIS,1.00,4,104,0.039080,0.039080
G4_OFF_AXIS,1.00,4,105,0.045009,0.045009
G4_OFF_AXIS,1.00,4,106,0.052080,0.052080
G4_OFF_AXIS,1.00,4,107,0.060145,0.060145
G4_OFF_AXIS,1.00,4,108,0.069090,0.069090
G4_OFF_AXIS,1.00,4,109,0.078834,0.078834
G4_OFF_AXIS,1.00,4,110,0.038053,0.038053
G4_OFF_AXIS,1.00,4,111,0.038253,0.038253
G4_OFF_AXIS,1.00,4,112,0.039423,0.039423
G4_OFF_AXIS,1.00,4,113,0.041745,0.041745
G4_OFF_AXIS,1.00,4,114,0.045303,0.045303
G4_OFF_AXIS,1.00,4,115,0.050093,0.050093
G4_OFF_AXIS,1.00,4,116,0.056043,0.056043
G4_OFF_AXIS,1.00,4,117,0.063061,0.063061
G4_OFF_AXIS,1.00,4,118,0.071052,0.071052
G4_OFF_AXIS,1.00,4,119,0.079931,0.079931
G4_OFF_AXIS,1.00,4,120,0.089633,0.089633
G4_OFF_AXIS,1.00,4,121,0.046981,0.046981
G4_OFF_AXIS,1.00,4,122,0.048018,0.048018
G4_OFF_AXIS,1.00,4,123,0.049921,0.049921
G4_OFF_AXIS,1.00,4,124,0.052813,0.052813
G4_OFF_AXIS,1.00,4,125,0.056761,0.056761
G4_OFF_AXIS,1.00,4,126,0.061777,0.061777
G4_OFF_AXIS,1.00,4,127,0.067837,0.067837
G4_OFF_AXIS,1.00,4,128,0.074889,0.074889
G4_OFF_AXIS,1.00,4,129,0.082877,0.082877
G4_OFF_AXIS,1.00,4,130,0.091745,0.091745
G4_OFF_AXIS,1.00,4,131,0.101437,0.101437
G4_OFF_AXIS,1.00,4,132,0.056897,0.056897
G4_OFF_AXIS,1.00,4,133,0.058628,0.058628
G4_OFF_AXIS,1.00,4,134,0.061140,0.061140
G4_OFF_AXIS,1.00,4,135,0.064527,0.064527
G4_OFF_AXIS,1.00,4,136,0.068843,0.068843
G4_OFF_AXIS,1.00,4,137,0.074117,0.074117
G4_OFF_AXIS,1.00,4,138,0.080340,0.080340
G4_OFF_AXIS,1.00,4,139,0.087492,0.087492
G4_OFF_AXIS,1.00,4,140,0.095539,0.095539
G4_OFF_AXIS,1.00,4,141,0.104441,0.104441
G4_OFF_AXIS,1.00,4,142,0.114161,0.114161
G4_OFF_AXIS,1.00,4,143,0.067668,0.067668
G4_OFF_AXIS,1.00,4,144,0.070001,0.070001
G4_OFF_AXIS,1.00,4,145,0.073048,0.073048
G4_OFF_AXIS,1.00,4,146,0.076882,0.076882
G4_OFF_AXIS,1.00,4,147,0.081557,0.081557
G4_OFF_AXIS,1.00,4,148,0.087106,0.087106
G4_OFF_AXIS,1.00,4,149,0.093530,0.093530
G4_OFF_AXIS,1.00,4,150,0.100826,0.100826
G4_OFF_AXIS,1.00,4,151,0.108975,0.108975
G4_OFF_AXIS,1.00,4,152,0.117956,0.117956
G4_OFF_AXIS,1.00,4,153,0.127739,0.127739
G4_OFF_AXIS,1.00,4,154,0.079218,0.079218
G4_OFF_AXIS,1.00,4,155,0.082091,0.082091
G4_OFF_AXIS,1.00,4,156,0.085623,0.085623
G4_OFF_AXIS,1.00,4,157,0.089879,0.089879
G4_OFF_AXIS,1.00,4,158,0.094908,0.094908
G4_OFF_AXIS,1.00,4,159,0.100740,0.100740
G4_OFF_AXIS,1.00,4,160,0.107392,0.107392
G4_OFF_AXIS,1.00,4,161,0.114867,0.114867
G4_OFF_AXIS,1.00,4,162,0.123158,0.123158
G4_OFF_AXIS,1.00,4,163,0.132250,0.132250
G4_OFF_AXIS,1.00,4,164,0.142129,0.142129
G4_OFF_AXIS,1.00,4,165,0.091505,0.091505
G4_OFF_AXIS,1.00,4,166,0.094874,0.094874
G4_OFF_AXIS,1.00,4,167,0.098858,0.098858
G4_OFF_AXIS,1.00,4,168,0.103517,0.103517
G4_OFF_AXIS,1.00,4,169,0.108895,0.108895
G4_OFF_AXIS,1.00,4,170,0.115023,0.115023
G4_OFF_AXIS,1.00,4,171,0.121920,0.121920
G4_OFF_AXIS,1.00,4,172,0.129600,0.129600
G4_OFF_AXIS,1.00,4,173,0.138057,0.138057
G4_OFF_AXIS,1.00,4,174,0.147292,0.147292
G4_OFF_AXIS,1.00,4,175,0.157292,0.157292
G4_OFF_AXIS,1.00,4,176,0.104502,0.104502
G4_OFF_AXIS,1.00,4,177,0.108337,0.108337
G4_OFF_AXIS,1.00,4,178,0.112751,0.112751
G4_OFF_AXIS,1.00,4,179,0.117797,0.117797
G4_OFF_AXIS,1.00,7,0,0.000734,0.000734
G4_OFF_AXIS,1.00,7,1,0.004423,0.004423
G4_OFF_AXIS,1.00,7,2,0.008648,0.008648
G4_OFF_AXIS,1.00,7,3,0.012337,0.012337
G4_OFF_AXIS,1.00,7,4,0.015638,0.015638
G4_OFF_AXIS,1.00,7,5,0.018744,0.018744
G4_OFF_AXIS,1.00,7,6,0.021884,0.021884
G4_OFF_AXIS,1.00,7,7,0.025304,0.025304
G4_OFF_AXIS,1.00,7,8,0.029245,0.029245
G4_OFF_AXIS,1.00,7,9,0.033915,0.033915
G4_OFF_AXIS,1.00,7,10,0.039476,0.039476
G4_OFF_AXIS,1.00,7,11,0.009019,0.009019
G4_OFF_AXIS,1.00,7,12,0.005022,0.005022
G4_OFF_AXIS,1.00,7,13,0.003602,0.003602
G4_OFF_AXIS,1.00,7,14,0.005074,0.005074
G4_OFF_AXIS,1.00,7,15,0.007174,0.007174
G4_OFF_AXIS,1.00,7,16,0.009212,0.009212
G4_OFF_AXIS,1.00,7,17,0.011291,0.011291
G4_OFF_AXIS,1.00,7,18,0.013696,0.013696
G4_OFF_AXIS,1.00,7,19,0.016740,0.016740
G4_OFF_AXIS,1.00,7,20,0.020666,0.020666
G4_OFF_AXIS,1.00,7,21,0.025624,0.025624
G4_OFF_AXIS,1.00,7,22,0.015824,0.015824
G4_OFF_AXIS,1.00,7,23,0.011673,0.011673
G4_OFF_AXIS,1.00,7,24,0.008808,0.008808
G4_OFF_AXIS,1.00,7,25,0.007110,0.007110
G4_OFF_AXIS,1.00,7,26,0.006188,0.006188
G4_OFF_AXIS,1.00,7,27,0.005539,0.005539
G4_OFF_AXIS,1.00,7,28,0.004952,0.004952
G4_OFF_AXIS,1.00,7,29,0.004825,0.004825
G4_OFF_AXIS,1.00,7,30,0.006099,0.006099
G4_OFF_AXIS,1.00,7,31,0.009127,0.009127
G4_OFF_AXIS,1.00,7,32,0.013612,0.013612
G4_OFF_AXIS,1.00,7,33,0.021166,0.021166
G4_OFF_AXIS,1.00,7,34,0.016928,0.016928
G4_OFF_AXIS,1.00,7,35,0.013995,0.013995
G4_OFF_AXIS,1.00,7,36,0.012139,0.012139
G4_OFF_AXIS,1.00,7,37,0.010918,0.010918
G4_OFF_AXIS,1.00,7,38,0.009826,0.009826
G4_OFF_AXIS,1.00,7,39,0.008444,0.008444
G4_OFF_AXIS,1.00,7,40,0.006493,0.006493
G4_OFF_AXIS,1.00,7,41,0.003823,0.003823
G4_OFF_AXIS,1.00,7,42,0.000958,0.000958
G4_OFF_AXIS,1.00,7,43,0.004473,0.004473
G4_OFF_AXIS,1.00,7,44,0.025163,0.025163
G4_OFF_AXIS,1.00,7,45,0.020699,0.020699
G4_OFF_AXIS,1.00,7,46,0.017711,0.017711
G4_OFF_AXIS,1.00,7,47,0.015980,0.015980
G4_OFF_AXIS,1.00,7,48,0.015065,0.015065
G4_OFF_AXIS,1.00,7,49,0.014445,0.014445
G4_OFF_AXIS,1.00,7,50,0.013693,0.013693
G4_OFF_AXIS,1.00,7,51,0.012548,0.012548
G4_OFF_AXIS,1.00,7,52,0.010918,0.010918
G4_OFF_AXIS,1.00,7,53,0.008956,0.008956
G4_OFF_AXIS,1.00,7,54,0.007393,0.007393
G4_OFF_AXIS,1.00,7,55,0.027998,0.027998
G4_OFF_AXIS,1.00,7,56,0.023090,0.023090
G4_OFF_AXIS,1.00,7,57,0.019889,0.019889
G4_OFF_AXIS,1.00,7,58,0.018239,0.018239
G4_OFF_AXIS,1.00,7,59,0.017690,0.017690
G4_OFF_AXIS,1.00,7,60,0.017657,0.017657
G4_OFF_AXIS,1.00,7,61,0.017647,0.017647
G4_OFF_AXIS,1.00,7,62,0.017347,0.017347
G4_OFF_AXIS,1.00,7,63,0.016619,0.016619
G4_OFF_AXIS,1.00,7,64,0.015489,0.015489
G4_OFF_AXIS,1.00,7,65,0.014195,0.014195
G4_OFF_AXIS,1.00,7,66,0.029945,0.029945
G4_OFF_AXIS,1.00,7,67,0.024305,0.024305
G4_OFF_AXIS,1.00,7,68,0.020613,0.020613
G4_OFF_AXIS,1.00,7,69,0.018864,0.018864
G4_OFF_AXIS,1.00,7,70,0.018633,0.018633
G4_OFF_AXIS,1.00,7,71,0.019220,0.019220
G4_OFF_AXIS,1.00,7,72,0.019998,0.019998
G4_OFF_AXIS,1.00,7,73,0.020565,0.020565
G4_OFF_AXIS,1.00,7,74,0.020723,0.020723
G4_OFF_AXIS,1.00,7,75,0.020429,0.020429
G4_OFF_AXIS,1.00,7,76,0.019782,0.019782
G4_OFF_AXIS,1.00,7,77,0.031424,0.031424
G4_OFF_AXIS,1.00,7,78,0.024700,0.024700
G4_OFF_AXIS,1.00,7,79,0.020097,0.020097
G4_OFF_AXIS,1.00,7,80,0.017903,0.017903
G4_OFF_AXIS,1.00,7,81,0.017851,0.017851
G4_OFF_AXIS,1.00,7,82,0.019075,0.019075
G4_OFF_AXIS,1.00,7,83,0.020704,0.020704
G4_OFF_AXIS,1.00,7,84,0.022190,0.022190
