geometry,sigma_px,draw,symmetry_class,objective_j,source_element,enumeration_rank,candidate_hypotheses_count,deduplicated_symmetry_images_count
G2_WIDE,1.00,16,0,0.8260942775400439,identity,5,108600,8667
G2_WIDE,1.00,16,0,0.8260942775400439,mirror_x,7,108600,8667
G2_WIDE,1.00,19,0,0.7321699132871389,mirror_x,2,116972,7850
G2_WIDE,1.00,19,0,0.7321699132871389,identity,4,116972,7850
G2_WIDE,1.00,19,0,0.7321699132871389,identity,5,116972,7850
G2_WIDE,1.00,19,0,0.7321699132871389,mirror_x,6,116972,7850
G2_WIDE,1.00,19,0,0.7306835998841865,identity,1,116972,7850
G2_WIDE,1.00,19,0,0.7306835998841865,mirror_x,3,116972,7850
G2_WIDE,1.00,19,0,0.7306835998841865,identity,7,116972,7850
G2_WIDE,1.00,19,0,0.7306835998841865,identity,8,116972,7850
G2_WIDE,1.00,22,0,0.7025393385383951,mirror_x,7,110664,12412
G2_WIDE,1.00,22,0,0.7003737406514997,identity,5,110664,12412
G2_WIDE,1.00,22,0,0.697695478123037,mirror_x,3,110664,12412
G2_WIDE,1.00,22,0,0.697695478123037,mirror_x,6,110664,12412
G2_WIDE,1.00,22,0,0.6953563594338882,identity,4,110664,12412
G2_WIDE,1.00,22,0,0.6953563594338882,identity,8,110664,12412
G2_WIDE,1.00,22,0,0.6943376244013034,mirror_x,1,110664,12412
G2_WIDE,1.00,22,0,0.6921116047768138,identity,2,110664,12412
G2_WIDE,1.00,25,0,0.7980102845771828,mirror_x,3,106688,16344
G2_WIDE,1.00,25,0,0.7980102845771828,mirror_x,8,106688,16344
G2_WIDE,1.00,25,0,0.7976104122909469,mirror_x,2,106688,16344
G2_WIDE,1.00,25,0,0.7976104122909469,identity,5,106688,16344
G2_WIDE,1.00,25,0,0.7976104122909469,mirror_x,6,106688,16344
G2_WIDE,1.00,25,0,0.7965842395571608,identity,4,106688,16344
G2_WIDE,1.00,25,0,0.796184290593593,identity,1,106688,16344
G2_WIDE,1.00,25,0,0.796184290593593,identity,7,106688,16344
G2_WIDE,1.00,28,0,0.7603449989203832,identity,3,109124,7353
G2_WIDE,1.00,28,0,0.7603449989203832,identity,7,109124,7353
G2_WIDE,1.00,28,0,0.7603449989203832,identity,8,109124,7353
G2_WIDE,1.00,28,0,0.7585719122958543,identity,1,109124,7353
G2_WIDE,1.00,28,0,0.7585719122958543,identity,5,109124,7353
G2_WIDE,1.00,28,0,0.7583075288552136,mirror_x,4,109124,7353
G2_WIDE,1.00,28,0,0.7561344932671168,mirror_x,2,109124,7353
G2_WIDE,1.00,28,0,0.7561344932671168,mirror_x,6,109124,7353
G3_TIGHT,0.25,1,0,0.7072480934948179,mirror_x,4,105884,12031
G3_TIGHT,0.25,1,0,0.7072480934948179,mirror_x,6,105884,12031
G3_TIGHT,0.25,1,0,0.7062822658212939,identity,3,105884,12031
G3_TIGHT,0.25,1,0,0.7062822658212939,identity,5,105884,12031
G3_TIGHT,0.25,1,0,0.7057012816769394,mirror_x,2,105884,12031
G3_TIGHT,0.25,1,0,0.7051354029669834,identity,1,105884,12031
G3_TIGHT,0.25,1,0,0.7036487828547032,mirror_x,8,105884,12031
G3_TIGHT,0.25,1,0,0.7030829808220791,identity,7,105884,12031
G3_TIGHT,0.25,4,0,0.7675580355390232,identity,4,101272,9030
G3_TIGHT,0.25,4,0,0.7675580355390232,identity,8,101272,9030
G3_TIGHT,0.25,4,0,0.7675509045471498,identity,5,101272,9030
G3_TIGHT,0.25,4,0,0.7675509045471498,mirror_x,6,101272,9030
G3_TIGHT,0.25,4,0,0.7675509045471498,mirror_x,7,101272,9030
G3_TIGHT,0.25,4,0,0.7609257530327418,identity,1,101272,9030
G3_TIGHT,0.25,4,0,0.7609257530327418,mirror_x,2,101272,9030
G3_TIGHT,0.25,4,0,0.7605330117383794,identity,3,101272,9030
G3_TIGHT,0.25,7,0,0.7744171295932789,identity,8,100756,8769
G3_TIGHT,0.25,7,0,0.7739040815650519,mirror_x,7,100756,8769
G3_TIGHT,0.25,7,0,0.7721910332914573,identity,4,100756,8769
G3_TIGHT,0.25,7,0,0.7721910332914573,identity,5,100756,8769
G3_TIGHT,0.25,7,0,0.771617640202968,identity,2,100756,8769
G3_TIGHT,0.25,7,0,0.7711046688520728,mirror_x,3,100756,8769
G3_TIGHT,0.25,7,0,0.7711046688520728,mirror_x,6,100756,8769
G3_TIGHT,0.25,7,0,0.7709312247271514,mirror_x,1,100756,8769
G3_TIGHT,0.25,10,0,0.7393012118698964,identity,1,105244,6973
G3_TIGHT,0.25,10,0,0.7393012118698964,mirror_x,2,105244,6973
G3_TIGHT,0.25,10,0,0.7393012118698964,mirror_x,5,105244,6973
G3_TIGHT,0.25,10,0,0.7391878060959093,identity,3,105244,6973
G3_TIGHT,0.25,10,0,0.7391878060959093,identity,6,105244,6973
G3_TIGHT,0.25,10,0,0.7379808282133323,mirror_x,7,105244,6973
G3_TIGHT,0.25,10,0,0.7378674991166772,identity,4,105244,6973
G3_TIGHT,0.25,10,0,0.7378674991166772,identity,8,105244,6973
G3_TIGHT,0.25,13,0,0.6811120114733825,identity,1,103088,11477
G3_TIGHT,0.25,13,0,0.6811120114733825,identity,3,103088,11477
G3_TIGHT,0.25,13,0,0.6811120114733825,identity,5,103088,11477
G3_TIGHT,0.25,13,0,0.6811120114733825,identity,7,103088,11477
G3_TIGHT,0.25,13,0,0.6811120114733825,identity,8,103088,11477
G3_TIGHT,0.25,13,0,0.6788256467886307,mirror_x,2,103088,11477
G3_TIGHT,0.25,13,0,0.6788256467886307,mirror_x,4,103088,11477
G3_TIGHT,0.25,13,0,0.6788256467886307,mirror_x,6,103088,11477
G3_TIGHT,0.25,16,0,0.6578711121525597,identity,1,107664,7385
G3_TIGHT,0.25,16,0,0.6565658339303941,identity,3,107664,7385
G3_TIGHT,0.25,16,0,0.6551847985042399,mirror_x,4,107664,7385
G3_TIGHT,0.25,16,0,0.6538794436047425,mirror_x,7,107664,7385
G3_TIGHT,0.25,16,0,0.6430602720634422,identity,2,107664,7385
G3_TIGHT,0.25,16,0,0.6430602720634422,identity,6,107664,7385
G3_TIGHT,0.25,16,0,0.6397400669117069,mirror_x,5,107664,7385
G3_TIGHT,0.25,16,0,0.6397400669117069,mirror_x,8,107664,7385
G3_TIGHT,0.25,19,0,0.775359954067211,identity,1,103848,11724
G3_TIGHT,0.25,19,0,0.775359954067211,identity,2,103848,11724
G3_TIGHT,0.25,19,0,0.775359954067211,identity,5,103848,11724
G3_TIGHT,0.25,19,0,0.7749600051036433,identity,7,103848,11724
G3_TIGHT,0.25,19,0,0.7731794041005811,mirror_x,3,103848,11724
G3_TIGHT,0.25,19,0,0.7731794041005811,mirror_x,4,103848,11724
G3_TIGHT,0.25,19,0,0.7731794041005811,mirror_x,6,103848,11724
G3_TIGHT,0.25,19,0,0.7727794551370132,mirror_x,8,103848,11724
G3_TIGHT,0.25,22,0,0.7502956677920855,identity,8,99872,6331
G3_TIGHT,0.25,22,0,0.7502427604330245,identity,1,99872,6331
G3_TIGHT,0.25,22,0,0.7502427604330245,identity,2,99872,6331
G3_TIGHT,0.25,22,0,0.7502427604330245,identity,3,99872,6331
G3_TIGHT,0.25,22,0,0.7492694183809674,mirror_x,4,99872,6331
G3_TIGHT,0.25,22,0,0.7492694183809674,mirror_x,5,99872,6331
G3_TIGHT,0.25,22,0,0.7492694183809674,identity,6,99872,6331
G3_TIGHT,0.25,22,0,0.7492694183809674,mirror_x,7,99872,6331
G3_TIGHT,0.25,25,0,0.7858791638858355,identity,1,109892,7716
G3_TIGHT,0.25,25,0,0.7858791638858355,mirror_x,2,109892,7716
G3_TIGHT,0.25,25,0,0.78312537418538,identity,3,109892,7716
G3_TIGHT,0.25,25,0,0.78312537418538,mirror_x,4,109892,7716
G3_TIGHT,0.25,25,0,0.7813594952300565,identity,6,109892,7716
G3_TIGHT,0.25,25,0,0.7794732328635364,identity,8,109892,7716
G3_TIGHT,0.25,25,0,0.7736934489341237,identity,5,109892,7716
G3_TIGHT,0.25,25,0,0.7710677870553941,mirror_x,7,109892,7716
G3_TIGHT,0.25,28,0,0.7124011935900204,identity,7,103500,7672
G3_TIGHT,0.25,28,0,0.7108545351268059,mirror_x,5,103500,7672
G3_TIGHT,0.25,28,0,0.6868079104016175,identity,2,103500,7672
G3_TIGHT,0.25,28,0,0.6862874246721891,identity,4,103500,7672
G3_TIGHT,0.25,28,0,0.6856082168655779,mirror_x,1,103500,7672
G3_TIGHT,0.25,28,0,0.684914287011228,mirror_x,8,103500,7672
G3_TIGHT,0.25,28,0,0.6778215571264525,identity,3,103500,7672
G3_TIGHT,0.25,28,0,0.6758674353211369,mirror_x,6,103500,7672
G3_TIGHT,0.50,1,0,0.708681806248037,mirror_x,1,105884,10080
G3_TIGHT,0.50,1,0,0.7082743429059359,identity,2,105884,10080
G3_TIGHT,0.50,1,0,0.708274266228604,identity,5,105884,10080
G3_TIGHT,0.50,1,0,0.708274266228604,mirror_x,6,105884,10080
G3_TIGHT,0.50,1,0,0.7078819083209014,identity,3,105884,10080
G3_TIGHT,0.50,1,0,0.7078819083209014,mirror_x,4,105884,10080
G3_TIGHT,0.50,1,0,0.7041696519707915,identity,7,105884,10080
G3_TIGHT,0.50,1,0,0.7041696519707915,mirror_x,8,105884,10080
G3_TIGHT,0.50,4,0,0.7503930480036903,identity,2,103568,8954
G3_TIGHT,0.50,4,0,0.7499401916810615,identity,3,103568,8954
G3_TIGHT,0.50,4,0,0.7494197059516332,mirror_x,1,103568,8954
G3_TIGHT,0.50,4,0,0.7489668496290044,identity,4,103568,8954
G3_TIGHT,0.50,4,0,0.748793328826751,identity,8,103568,8954
G3_TIGHT,0.50,4,0,0.7485669006654365,mirror_x,5,103568,8954
G3_TIGHT,0.50,4,0,0.7479935075769473,mirror_x,7,103568,8954
G3_TIGHT,0.50,4,0,0.7478200634520258,mirror_x,6,103568,8954
G3_TIGHT,0.50,7,0,0.7626080536962154,mirror_x,3,103820,15991
G3_TIGHT,0.50,7,0,0.7626080536962154,identity,4,103820,15991
G3_TIGHT,0.50,7,0,0.7613629671796482,identity,1,103820,15991
G3_TIGHT,0.50,7,0,0.7613629671796482,mirror_x,2,103820,15991
G3_TIGHT,0.50,7,0,0.7607819830352937,identity,7,103820,15991
G3_TIGHT,0.50,7,0,0.7607819830352937,identity,8,103820,15991
G3_TIGHT,0.50,7,0,0.7591898549142195,identity,5,103820,15991
G3_TIGHT,0.50,7,0,0.7591898549142195,mirror_x,6,103820,15991
G3_TIGHT,0.50,10,0,0.7335957282751648,identity,7,106420,11262
G3_TIGHT,0.50,10,0,0.7327959070253611,identity,2,106420,11262
G3_TIGHT,0.50,10,0,0.73255483349364,mirror_x,8,106420,11262
G3_TIGHT,0.50,10,0,0.7317550122438363,mirror_x,1,106420,11262
G3_TIGHT,0.50,10,0,0.7267367875755731,identity,4,106420,11262
G3_TIGHT,0.50,10,0,0.7264427300074592,mirror_x,3,106420,11262
G3_TIGHT,0.50,10,0,0.7263368386120054,identity,6,106420,11262
G3_TIGHT,0.50,10,0,0.7260427810438913,mirror_x,5,106420,11262
G3_TIGHT,0.50,13,0,0.6371893954636464,identity,1,104644,8675
G3_TIGHT,0.50,13,0,0.6339825194085663,mirror_x,2,104644,8675
G3_TIGHT,0.50,13,0,0.6279624670594182,identity,3,104644,8675
G3_TIGHT,0.50,13,0,0.6271784796786668,identity,5,104644,8675
G3_TIGHT,0.50,13,0,0.6271784796786668,mirror_x,6,104644,8675
G3_TIGHT,0.50,13,0,0.6236923064418773,identity,7,104644,8675
G3_TIGHT,0.50,13,0,0.6236923064418773,mirror_x,8,104644,8675
G3_TIGHT,0.50,13,0,0.6236763958954931,mirror_x,4,104644,8675
G3_TIGHT,0.50,16,0,0.7706897678087704,identity,6,101216,7119
G3_TIGHT,0.50,16,0,0.7699958379544205,identity,5,101216,7119
G3_TIGHT,0.50,16,0,0.7685696395797346,mirror_x,8,101216,7119
G3_TIGHT,0.50,16,0,0.7681697672934987,identity,2,101216,7119
G3_TIGHT,0.50,16,0,0.7678756330480527,mirror_x,7,101216,7119
G3_TIGHT,0.50,16,0,0.7668493836369347,mirror_x,4,101216,7119
G3_TIGHT,0.50,16,0,0.7662759905484453,identity,1,101216,7119
G3_TIGHT,0.50,16,0,0.7651292043714667,mirror_x,3,101216,7119
G3_TIGHT,0.50,19,0,0.6904597450141332,identity,1,105832,11794
G3_TIGHT,0.50,19,0,0.6901202944654915,identity,6,105832,11794
G3_TIGHT,0.50,19,0,0.6901202944654915,identity,7,105832,11794
G3_TIGHT,0.50,19,0,0.689380894953282,mirror_x,5,105832,11794
G3_TIGHT,0.50,19,0,0.6890413677273084,mirror_x,8,105832,11794
G3_TIGHT,0.50,19,0,0.6875927795716865,identity,2,105832,11794
G3_TIGHT,0.50,19,0,0.6875927795716865,mirror_x,3,105832,11794
G3_TIGHT,0.50,19,0,0.6865137761561715,mirror_x,4,105832,11794
G3_TIGHT,0.50,22,0,0.763491529915201,identity,3,107412,7204
G3_TIGHT,0.50,22,0,0.7630389803019001,identity,4,107412,7204
G3_TIGHT,0.50,22,0,0.7630389803019001,mirror_x,5,107412,7204
G3_TIGHT,0.50,22,0,0.7522191186646121,identity,1,107412,7204
G3_TIGHT,0.50,22,0,0.7513826456501256,mirror_x,6,107412,7204
G3_TIGHT,0.50,22,0,0.7509827733638897,identity,8,107412,7204
G3_TIGHT,0.50,22,0,0.7503857636571529,mirror_x,2,107412,7204
G3_TIGHT,0.50,22,0,0.7502430671423523,identity,7,107412,7204
G3_TIGHT,0.50,25,0,0.6564548818310302,identity,6,90912,2182
G3_TIGHT,0.50,25,0,0.6534218332875315,mirror_x,5,90912,2182
G3_TIGHT,0.50,25,1,0.5233644265026304,identity,7,90912,2182
G3_TIGHT,0.50,25,1,0.5233644265026304,mirror_x,8,90912,2182
G3_TIGHT,0.50,25,1,0.5208746368561558,identity,2,90912,2182
G3_TIGHT,0.50,25,1,0.518807109276853,identity,1,90912,2182
G3_TIGHT,0.50,25,1,0.515630290735906,mirror_x,3,90912,2182
G3_TIGHT,0.50,25,1,0.5139627121201712,mirror_x,4,90912,2182
G3_TIGHT,0.50,28,0,0.7610393888387249,identity,1,103852,7712
G3_TIGHT,0.50,28,0,0.7610393888387249,identity,3,103852,7712
G3_TIGHT,0.50,28,0,0.7610393888387249,identity,5,103852,7712
G3_TIGHT,0.50,28,0,0.7609717594319253,mirror_x,2,103852,7712
G3_TIGHT,0.50,28,0,0.7609717594319253,mirror_x,4,103852,7712
G3_TIGHT,0.50,28,0,0.7609717594319253,mirror_x,6,103852,7712
G3_TIGHT,0.50,28,0,0.7609717594319253,identity,7,103852,7712
G3_TIGHT,0.50,28,0,0.7609717594319253,mirror_x,8,103852,7712
G3_TIGHT,1.00,1,0,0.7172465108746859,identity,1,108088,14627
G3_TIGHT,1.00,1,0,0.7167335395237908,mirror_x,2,108088,14627
G3_TIGHT,1.00,1,0,0.7113918898692683,identity,8,108088,14627
G3_TIGHT,1.00,1,0,0.7106524903570587,mirror_x,7,108088,14627
G3_TIGHT,1.00,1,0,0.7087058062529444,mirror_x,5,108088,14627
G3_TIGHT,1.00,1,0,0.7086454611926821,identity,3,108088,14627
G3_TIGHT,1.00,1,0,0.6995679385698022,identity,4,108088,14627
G3_TIGHT,1.00,1,0,0.6988813697393216,mirror_x,6,108088,14627
G3_TIGHT,1.00,4,0,0.7289180276381909,identity,1,101932,14058
G3_TIGHT,1.00,4,0,0.7286915994768766,identity,3,101932,14058
G3_TIGHT,1.00,4,0,0.7269187428843435,mirror_x,2,101932,14058
G3_TIGHT,1.00,4,0,0.7264658865617148,identity,4,101932,14058
G3_TIGHT,1.00,4,0,0.7264658865617148,mirror_x,5,101932,14058
G3_TIGHT,1.00,4,0,0.7214255021445116,identity,7,101932,14058
G3_TIGHT,1.00,4,0,0.7197731823178392,mirror_x,6,101932,14058
G3_TIGHT,1.00,4,0,0.7195468308338567,identity,8,101932,14058
G3_TIGHT,1.00,7,0,0.7656641821166379,identity,1,110972,14772
G3_TIGHT,1.00,7,0,0.7656641821166379,identity,2,110972,14772
G3_TIGHT,1.00,7,0,0.7656641821166379,identity,7,110972,14772
G3_TIGHT,1.00,7,0,0.7652643098304021,identity,6,110972,14772
G3_TIGHT,1.00,7,0,0.7628719770728644,identity,3,110972,14772
G3_TIGHT,1.00,7,0,0.7628719770728644,mirror_x,4,110972,14772
G3_TIGHT,1.00,7,0,0.7628719770728644,mirror_x,5,110972,14772
G3_TIGHT,1.00,7,0,0.7624720281092965,mirror_x,8,110972,14772
G3_TIGHT,1.00,10,0,0.7523161154895571,identity,1,106120,15874
G3_TIGHT,1.00,10,0,0.7521426713646356,identity,2,106120,15874
G3_TIGHT,1.00,10,0,0.7521426713646356,mirror_x,7,106120,15874
G3_TIGHT,1.00,10,0,0.7517427224010679,identity,5,106120,15874
G3_TIGHT,1.00,10,0,0.7513280513897613,mirror_x,3,106120,15874
G3_TIGHT,1.00,10,0,0.7511546072648398,mirror_x,4,106120,15874
G3_TIGHT,1.00,10,0,0.7511546072648398,identity,8,106120,15874
G3_TIGHT,1.00,10,0,0.750754658301272,mirror_x,6,106120,15874
G3_TIGHT,1.00,13,0,0.7326303606656328,identity,7,106684,10915
G3_TIGHT,1.00,13,0,0.7326303606656328,mirror_x,8,106684,10915
G3_TIGHT,1.00,13,0,0.7302308969162218,identity,3,106684,10915
G3_TIGHT,1.00,13,0,0.728005260678392,mirror_x,5,106684,10915
G3_TIGHT,1.00,13,0,0.7107408993208228,identity,1,106684,10915
G3_TIGHT,1.00,13,0,0.7107408993208228,mirror_x,2,106684,10915
G3_TIGHT,1.00,13,0,0.7101149055826005,mirror_x,4,106684,10915
G3_TIGHT,1.00,13,0,0.7086353397848618,identity,6,106684,10915
G3_TIGHT,1.00,16,0,0.7592498932651539,identity,3,101312,16109
G3_TIGHT,1.00,16,0,0.7590309794823727,identity,4,101312,16109
G3_TIGHT,1.00,16,0,0.7584500720153502,identity,5,101312,16109
G3_TIGHT,1.00,16,0,0.7576502507655465,identity,8,101312,16109
G3_TIGHT,1.00,16,0,0.7572503784793106,identity,7,101312,16109
G3_TIGHT,1.00,16,0,0.7570239503179962,identity,1,101312,16109
G3_TIGHT,1.00,16,0,0.7569562442338647,mirror_x,6,101312,16109
G3_TIGHT,1.00,16,0,0.7555301225365106,mirror_x,2,101312,16109
G3_TIGHT,1.00,19,0,0.6901507353662846,identity,3,101096,11505
G3_TIGHT,1.00,19,0,0.6901507353662846,identity,6,101096,11505
G3_TIGHT,1.00,19,0,0.6880835144963097,identity,2,101096,11505
G3_TIGHT,1.00,19,0,0.6858647792183574,mirror_x,1,101096,11505
G3_TIGHT,1.00,19,0,0.6858647792183574,identity,7,101096,11505
G3_TIGHT,1.00,19,0,0.6858647792183574,mirror_x,8,101096,11505
G3_TIGHT,1.00,19,0,0.6852236033684045,identity,4,101096,11505
G3_TIGHT,1.00,19,0,0.6852236033684045,mirror_x,5,101096,11505
G3_TIGHT,1.00,22,0,0.6629891707070509,identity,1,100064,11298
G3_TIGHT,1.00,22,0,0.6629891707070509,mirror_x,2,100064,11298
G3_TIGHT,1.00,22,0,0.6623628702595006,identity,7,100064,11298
G3_TIGHT,1.00,22,0,0.6615629723323649,identity,5,100064,11298
G3_TIGHT,1.00,22,0,0.6605897069576397,identity,8,100064,11298
G3_TIGHT,1.00,22,0,0.6593974511228015,identity,3,100064,11298
G3_TIGHT,1.00,22,0,0.6593974511228015,mirror_x,4,100064,11298
G3_TIGHT,1.00,22,0,0.6578053230017273,mirror_x,6,100064,11298
G3_TIGHT,1.00,25,0,0.6833223122448179,identity,7,105416,8074
G3_TIGHT,1.00,25,0,0.6804245225149184,identity,1,105416,8074
G3_TIGHT,1.00,25,0,0.6804245225149184,identity,3,105416,8074
G3_TIGHT,1.00,25,0,0.6786514358903895,mirror_x,2,105416,8074
G3_TIGHT,1.00,25,0,0.6786514358903895,identity,4,105416,8074
G3_TIGHT,1.00,25,0,0.6786514358903895,mirror_x,5,105416,8074
G3_TIGHT,1.00,25,0,0.6767729946117306,identity,6,105416,8074
G3_TIGHT,1.00,25,0,0.6749998313098696,identity,8,105416,8074
G3_TIGHT,1.00,28,0,0.7397759212321372,identity,5,102184,23240
G3_TIGHT,1.00,28,0,0.7386291350551586,identity,7,102184,23240
G3_TIGHT,1.00,28,0,0.7381085726483982,identity,2,102184,23240
G3_TIGHT,1.00,28,0,0.7375427706157742,mirror_x,6,102184,23240
G3_TIGHT,1.00,28,0,0.7375352562372409,identity,3,102184,23240
G3_TIGHT,1.00,28,0,0.7363959077614636,mirror_x,8,102184,23240
G3_TIGHT,1.00,28,0,0.7359960354752277,mirror_x,1,102184,23240
G3_TIGHT,1.00,28,0,0.735249121584485,mirror_x,4,102184,23240
G4_OFF_AXIS,0.25,1,0,0.680117353123037,mirror_x,2,92912,10198
G4_OFF_AXIS,0.25,1,0,0.680117353123037,identity,6,92912,10198
G4_OFF_AXIS,0.25,1,0,0.680117353123037,mirror_x,7,92912,10198
G4_OFF_AXIS,0.25,1,0,0.680117353123037,mirror_x,8,92912,10198
G4_OFF_AXIS,0.25,1,0,0.6785706179824906,mirror_x,1,92912,10198
G4_OFF_AXIS,0.25,1,0,0.6785706179824906,mirror_x,3,92912,10198
G4_OFF_AXIS,0.25,1,0,0.6770389115990106,identity,4,92912,10198
G4_OFF_AXIS,0.25,1,0,0.6770389115990106,mirror_x,5,92912,10198
G4_OFF_AXIS,0.25,4,0,0.7888882891017588,identity,1,118908,16577
G4_OFF_AXIS,0.25,4,0,0.7888882891017588,mirror_x,2,118908,16577
G4_OFF_AXIS,0.25,4,0,0.7888882891017588,identity,6,118908,16577
G4_OFF_AXIS,0.25,4,0,0.7865492470899419,identity,3,118908,16577
G4_OFF_AXIS,0.25,4,0,0.7865492470899419,mirror_x,4,118908,16577
G4_OFF_AXIS,0.25,4,0,0.7865492470899419,identity,5,118908,16577
G4_OFF_AXIS,0.25,4,0,0.7865492470899419,identity,7,118908,16577
G4_OFF_AXIS,0.25,4,0,0.7865492470899419,mirror_x,8,118908,16577
G4_OFF_AXIS,0.25,7,0,0.7245348446333228,mirror_x,5,99344,8886
G4_OFF_AXIS,0.25,7,0,0.7240290809516332,identity,2,99344,8886
G4_OFF_AXIS,0.25,7,0,0.7240290809516332,mirror_x,4,99344,8886
G4_OFF_AXIS,0.25,7,0,0.7240290809516332,mirror_x,8,99344,8886
G4_OFF_AXIS,0.25,7,0,0.7239085441857727,identity,6,99344,8886
G4_OFF_AXIS,0.25,7,0,0.7238556368267117,mirror_x,1,99344,8886
G4_OFF_AXIS,0.25,7,0,0.7238556368267117,mirror_x,7,99344,8886
G4_OFF_AXIS,0.25,7,0,0.7228898091531878,identity,3,99344,8886
G4_OFF_AXIS,0.25,10,0,0.8103174564227387,identity,1,116460,9279
G4_OFF_AXIS,0.25,10,0,0.8103174564227387,identity,4,116460,9279
G4_OFF_AXIS,0.25,10,0,0.8103174564227387,mirror_x,5,116460,9279
G4_OFF_AXIS,0.25,10,0,0.8088913347253848,mirror_x,2,116460,9279
G4_OFF_AXIS,0.25,10,0,0.8088913347253848,mirror_x,3,116460,9279
G4_OFF_AXIS,0.25,10,0,0.8088913347253848,identity,6,116460,9279
G4_OFF_AXIS,0.25,10,0,0.8088913347253848,mirror_x,7,116460,9279
G4_OFF_AXIS,0.25,10,0,0.8054127142057946,mirror_x,8,116460,9279
G4_OFF_AXIS,0.25,13,0,0.7879371834759736,mirror_x,4,108844,13404
G4_OFF_AXIS,0.25,13,0,0.7869109340648556,identity,2,108844,13404
G4_OFF_AXIS,0.25,13,0,0.7869109340648556,mirror_x,3,108844,13404
G4_OFF_AXIS,0.25,13,0,0.7869109340648556,mirror_x,6,108844,13404
G4_OFF_AXIS,0.25,13,0,0.7869109340648556,mirror_x,7,108844,13404
G4_OFF_AXIS,0.25,13,0,0.7869109340648556,mirror_x,8,108844,13404
G4_OFF_AXIS,0.25,13,0,0.7865109851012877,mirror_x,1,108844,13404
G4_OFF_AXIS,0.25,13,0,0.7810787028403737,identity,5,108844,13404
G4_OFF_AXIS,0.25,16,0,0.7690064703399812,mirror_x,5,105840,11596
G4_OFF_AXIS,0.25,16,0,0.7686065213764133,identity,6,105840,11596
G4_OFF_AXIS,0.25,16,0,0.7686065213764133,mirror_x,7,105840,11596
G4_OFF_AXIS,0.25,16,0,0.7640339453615735,identity,1,105840,11596
G4_OFF_AXIS,0.25,16,0,0.7640339453615735,mirror_x,2,105840,11596
G4_OFF_AXIS,0.25,16,0,0.7640339453615735,identity,3,105840,11596
G4_OFF_AXIS,0.25,16,0,0.7640339453615735,mirror_x,4,105840,11596
G4_OFF_AXIS,0.25,16,0,0.763913408595713,identity,8,105840,11596
G4_OFF_AXIS,0.25,19,0,0.7651196963823022,identity,1,106688,20987
G4_OFF_AXIS,0.25,19,0,0.7651196963823022,identity,2,106688,20987
G4_OFF_AXIS,0.25,19,0,0.7651196963823022,mirror_x,3,106688,20987
G4_OFF_AXIS,0.25,19,0,0.7651196963823022,identity,6,106688,20987
G4_OFF_AXIS,0.25,19,0,0.7651196963823022,mirror_x,7,106688,20987
G4_OFF_AXIS,0.25,19,0,0.7634599388544284,identity,4,106688,20987
G4_OFF_AXIS,0.25,19,0,0.7634599388544284,mirror_x,5,106688,20987
G4_OFF_AXIS,0.25,19,0,0.7634599388544284,identity,8,106688,20987
G4_OFF_AXIS,0.25,22,0,0.7466947469279994,identity,1,112032,9328
G4_OFF_AXIS,0.25,22,0,0.7466947469279994,mirror_x,2,112032,9328
G4_OFF_AXIS,0.25,22,0,0.7427560624165751,identity,3,112032,9328
G4_OFF_AXIS,0.25,22,0,0.7427560624165751,mirror_x,4,112032,9328
G4_OFF_AXIS,0.25,22,0,0.7363204572668027,identity,7,112032,9328
G4_OFF_AXIS,0.25,22,0,0.7363204572668027,mirror_x,8,112032,9328
G4_OFF_AXIS,0.25,22,0,0.7312656575111888,identity,6,112032,9328
G4_OFF_AXIS,0.25,22,0,0.702464808171718,identity,5,112032,9328
G4_OFF_AXIS,0.25,25,0,0.7902393436911118,identity,6,111588,6245
G4_OFF_AXIS,0.25,25,0,0.7902393436911118,mirror_x,7,111588,6245
G4_OFF_AXIS,0.25,25,0,0.7877342952555747,identity,8,111588,6245
G4_OFF_AXIS,0.25,25,0,0.7823469459111966,identity,1,111588,6245
G4_OFF_AXIS,0.25,25,0,0.7798418974756596,mirror_x,2,111588,6245
G4_OFF_AXIS,0.25,25,0,0.7788535266665358,identity,3,111588,6245
G4_OFF_AXIS,0.25,25,0,0.7788535266665358,mirror_x,4,111588,6245
G4_OFF_AXIS,0.25,25,0,0.7788535266665358,identity,5,111588,6245
G4_OFF_AXIS,0.25,28,0,0.7610002833994189,identity,3,118916,4140
G4_OFF_AXIS,0.25,28,0,0.7610002833994189,identity,6,118916,4140
G4_OFF_AXIS,0.25,28,0,0.7610002833994189,identity,7,118916,4140
G4_OFF_AXIS,0.25,28,0,0.7594009476091395,mirror_x,4,118916,4140
G4_OFF_AXIS,0.25,28,0,0.7594009476091395,mirror_x,5,118916,4140
G4_OFF_AXIS,0.25,28,0,0.7594009476091395,mirror_x,8,118916,4140
G4_OFF_AXIS,0.25,28,0,0.7591742127384972,identity,1,118916,4140
G4_OFF_AXIS,0.25,28,0,0.7575218929118247,mirror_x,2,118916,4140
G4_OFF_AXIS,0.50,1,0,0.7822253356626885,identity,1,119348,5113
G4_OFF_AXIS,0.50,1,0,0.7796071114851602,mirror_x,2,119348,5113
G4_OFF_AXIS,0.50,1,0,0.7332266802763819,identity,7,119348,5113
G4_OFF_AXIS,0.50,1,0,0.7332266802763819,mirror_x,8,119348,5113
