clip_id,status,tracking_path,tracking_bytes,ball_path,ball_bytes,player_x_p01,player_x_p99,player_y_p01,player_y_p99,ball_x_p01,ball_x_p99,ball_y_p01,ball_y_p99,ratio_x,ratio_y,source_width,source_height,league,daemon_code_version,ball_frame,anomalous
0022500609,OK,data\tracking\0022500609\tracking_data.csv,12702608,data\tracking\0022500609\ball_tracking.csv,170284,-70.531177,727.448014,-39.329853,323.489941,15.000000,2519.760000,33.000000,1749.000000,3.138879,4.729621,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500621,OK,data\tracking\0022500621\tracking_data.csv,9911200,data\tracking\0022500621\ball_tracking.csv,176050,-97.778310,721.482394,-58.360184,324.998959,18.000000,3289.000000,122.000000,1974.000000,3.992624,4.830979,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500622,OK,data\tracking\0022500622\tracking_data.csv,8425064,data\tracking\0022500622\ball_tracking.csv,142990,-29.911729,716.688950,-40.107689,315.000000,13.000000,1774.240000,11.000000,1852.000000,2.359012,5.184343,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500623,OK,data\tracking\0022500623\tracking_data.csv,11201953,data\tracking\0022500623\ball_tracking.csv,158776,-66.155958,718.140446,-42.914753,322.212186,33.000000,2873.350000,8.000000,1700.380000,3.621526,4.635046,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500624,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022500624\tracking_data.csv,,data\tracking\0022500624\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022500629,OK,data\tracking\0022500629\tracking_data.csv,12035457,data\tracking\0022500629\ball_tracking.csv,167340,-15.000000,709.772367,-37.252970,338.192058,6.000000,3096.300000,8.000000,1501.390000,4.263822,3.977653,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500630,OK,data\tracking\0022500630\tracking_data.csv,10351983,data\tracking\0022500630\ball_tracking.csv,167503,-91.256289,807.840476,-49.967041,347.518666,10.000000,2158.000000,9.040000,1734.000000,2.389064,4.339678,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500634,OK,data\tracking\0022500634\tracking_data.csv,8014855,data\tracking\0022500634\ball_tracking.csv,163269,-30.328876,712.134753,-31.984851,325.773835,20.000000,3783.120000,12.000000,1380.000000,5.068423,3.823807,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500702,OK,data\tracking\0022500702\tracking_data.csv,12394489,data\tracking\0022500702\ball_tracking.csv,161299,88.054172,1462.470194,-20.124459,711.270534,883.000000,4032.000000,427.000000,879.620000,2.291155,0.618845,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500710,OK,data\tracking\0022500710\tracking_data.csv,4961704,data\tracking\0022500710\ball_tracking.csv,186658,-49.997456,1492.150430,-13.000000,691.606225,18.420000,2094.000000,5.000000,512.830000,1.345902,0.720729,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500712,OK,data\tracking\0022500712\tracking_data.csv,4648178,data\tracking\0022500712\ball_tracking.csv,187891,-136.135830,1363.446751,-15.000000,674.000000,31.460000,1733.760000,394.000000,2920.440000,1.135183,3.666821,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500713,OK,data\tracking\0022500713\tracking_data.csv,12020764,data\tracking\0022500713\ball_tracking.csv,139050,-15.000000,1359.786250,-13.000000,690.339192,3.000000,2734.000000,33.670000,732.000000,1.986491,0.992878,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500715,OK,data\tracking\0022500715\tracking_data.csv,11439516,data\tracking\0022500715\ball_tracking.csv,188284,-15.000000,1369.834881,-25.800219,688.044365,7.000000,935.340000,53.330000,1004.860000,0.670362,1.332965,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500717,OK,data\tracking\0022500717\tracking_data.csv,7701646,data\tracking\0022500717\ball_tracking.csv,194057,-113.911061,1451.716934,-15.000000,721.122808,116.040000,3184.400000,25.680000,2271.960000,1.959827,3.051502,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500718,OK,data\tracking\0022500718\tracking_data.csv,10379338,data\tracking\0022500718\ball_tracking.csv,143571,-15.000000,1463.223117,-15.000000,675.000000,14.720000,2493.000000,392.800000,2132.000000,1.676526,2.520580,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500719,OK,data\tracking\0022500719\tracking_data.csv,5654299,data\tracking\0022500719\ball_tracking.csv,197636,-76.226251,1327.999388,-15.000000,675.000000,36.000000,8422.000000,57.000000,2847.680000,5.971975,4.044464,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500720,OK,data\tracking\0022500720\tracking_data.csv,13110931,data\tracking\0022500720\ball_tracking.csv,139939,-155.536614,1492.774843,-20.209886,699.527688,37.780000,2797.920000,83.300000,1115.000000,1.674526,1.433439,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500721,OK,data\tracking\0022500721\tracking_data.csv,8344955,data\tracking\0022500721\ball_tracking.csv,186745,-17.117260,1403.593887,-15.000000,714.917373,13.260000,3193.960000,61.300000,2024.480000,2.238808,2.689592,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500722,OK,data\tracking\0022500722\tracking_data.csv,7370704,data\tracking\0022500722\ball_tracking.csv,191676,-62.326512,1432.154418,-26.203681,700.110821,16.000000,2524.000000,36.000000,1344.000000,1.678175,1.800873,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500723,OK,data\tracking\0022500723\tracking_data.csv,12196057,data\tracking\0022500723\ball_tracking.csv,201207,189.958330,1396.067115,-14.000000,696.098930,48.820000,2950.000000,59.000000,482.000000,2.405405,0.595692,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500724,OK,data\tracking\0022500724\tracking_data.csv,4922430,data\tracking\0022500724\ball_tracking.csv,189201,-122.097190,1479.403494,4.235338,679.892594,6.000000,3270.110000,7.770000,525.000000,2.038157,0.765521,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500725,OK,data\tracking\0022500725\tracking_data.csv,12784969,data\tracking\0022500725\ball_tracking.csv,129377,102.359734,1437.530034,-17.273280,699.072461,0.000000,3122.300000,2.050000,499.000000,2.338503,0.693729,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500728,OK,data\tracking\0022500728\tracking_data.csv,26718114,data\tracking\0022500728\ball_tracking.csv,327441,-31.707398,1455.399723,-19.247403,701.806591,115.000000,1306.000000,96.460000,885.000000,0.800884,1.093594,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500729,OK,data\tracking\0022500729\tracking_data.csv,27857250,data\tracking\0022500729\ball_tracking.csv,844782,-27.362104,1418.323496,-15.000000,676.868211,94.000000,2382.000000,79.100000,634.000000,1.582640,0.802031,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500732,OK,data\tracking\0022500732\tracking_data.csv,11334520,data\tracking\0022500732\ball_tracking.csv,930044,-93.095584,1439.276819,-15.000000,687.852096,44.000000,1557.840000,6.000000,497.000000,0.987906,0.698582,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500733,OK,data\tracking\0022500733\tracking_data.csv,23256603,data\tracking\0022500733\ball_tracking.csv,964813,-15.000000,1340.556600,-15.000000,675.000000,93.490000,919.000000,148.490000,739.000000,0.608982,0.855812,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500734,OK,data\tracking\0022500734\tracking_data.csv,9893346,data\tracking\0022500734\ball_tracking.csv,1008475,34.244528,1447.737781,-19.008249,695.749692,36.320000,2972.000000,25.000000,850.060000,2.076897,1.154321,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500735,OK,data\tracking\0022500735\tracking_data.csv,10579511,data\tracking\0022500735\ball_tracking.csv,198340,53.871976,1496.552215,-14.000000,710.443425,103.220000,2157.000000,141.180000,485.000000,1.423586,0.474599,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500736,OK,data\tracking\0022500736\tracking_data.csv,8399435,data\tracking\0022500736\ball_tracking.csv,196437,-191.145760,1444.770039,-15.000000,750.024884,76.560000,671.000000,472.000000,1323.000000,0.363368,1.112382,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500737,OK,data\tracking\0022500737\tracking_data.csv,13407885,data\tracking\0022500737\ball_tracking.csv,972549,-32.307556,1480.006384,-19.058760,719.944788,11.000000,2005.000000,72.180000,497.820000,1.318509,0.575965,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500737.f298,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022500737.f298\tracking_data.csv,,data\tracking\0022500737.f298\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022500738,OK,data\tracking\0022500738\tracking_data.csv,5802384,data\tracking\0022500738\ball_tracking.csv,184168,-175.400752,1311.252261,-15.000000,695.904495,95.960000,3063.000000,26.980000,1897.040000,1.995785,2.630536,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500739,OK,data\tracking\0022500739\tracking_data.csv,13914844,data\tracking\0022500739\ball_tracking.csv,886227,-32.314649,1442.656895,-18.893985,704.516310,11.970000,2759.000000,220.940000,576.000000,1.862429,0.490814,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500740,OK,data\tracking\0022500740\tracking_data.csv,20600142,data\tracking\0022500740\ball_tracking.csv,625632,-28.581229,1509.825565,-56.246239,685.109509,30.000000,1572.000000,93.610000,578.000000,1.002336,0.653384,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500741,OK,data\tracking\0022500741\tracking_data.csv,4448093,data\tracking\0022500741\ball_tracking.csv,190167,-17.104095,1455.211025,-60.870293,680.485133,165.160000,1506.000000,4.780000,1528.220000,0.910702,2.054939,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500742,OK,data\tracking\0022500742\tracking_data.csv,7132231,data\tracking\0022500742\ball_tracking.csv,189844,-123.226415,1523.867113,-15.000000,667.941056,7.000000,1112.000000,16.000000,1260.000000,0.670879,1.821533,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500743,OK,data\tracking\0022500743\tracking_data.csv,8573234,data\tracking\0022500743\ball_tracking.csv,178705,-137.210300,1444.116333,-66.689218,688.847870,0.000000,912.830000,46.000000,492.000000,0.577256,0.590309,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500744,OK,data\tracking\0022500744\tracking_data.csv,18167066,data\tracking\0022500744\ball_tracking.csv,923141,7.362331,1411.119465,-15.000000,712.007135,74.000000,3367.000000,140.000000,1498.000000,2.345847,1.867932,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500745,OK,data\tracking\0022500745\tracking_data.csv,22861265,data\tracking\0022500745\ball_tracking.csv,994791,26.008261,1445.724919,-19.362612,704.536198,11.000000,2106.000000,81.000000,499.000000,1.475647,0.577429,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500746,OK,data\tracking\0022500746\tracking_data.csv,15935180,data\tracking\0022500746\ball_tracking.csv,853190,-92.852515,1426.103719,-15.000000,692.675351,4.000000,1057.000000,23.770000,508.000000,0.693239,0.684254,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500747,OK,data\tracking\0022500747\tracking_data.csv,21449063,data\tracking\0022500747\ball_tracking.csv,913649,-90.996539,1430.093050,-15.000000,708.013037,24.000000,1850.600000,59.000000,1916.300000,1.200850,2.568833,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500748,OK,data\tracking\0022500748\tracking_data.csv,9058275,data\tracking\0022500748\ball_tracking.csv,901848,192.801656,1451.020479,-26.771471,736.072551,742.000000,919.000000,398.000000,658.000000,0.140675,0.340830,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500749,OK,data\tracking\0022500749\tracking_data.csv,21693349,data\tracking\0022500749\ball_tracking.csv,914520,-144.656337,1414.061551,-15.000000,680.538548,10.000000,1058.210000,23.000000,740.000000,0.672482,1.030856,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500750,OK,data\tracking\0022500750\tracking_data.csv,27217335,data\tracking\0022500750\ball_tracking.csv,690303,-15.000000,1332.790063,-15.000000,693.542548,10.000000,2507.000000,116.000000,1876.000000,1.852662,2.483972,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500751,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022500751\tracking_data.csv,,data\tracking\0022500751\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022500752,OK,data\tracking\0022500752\tracking_data.csv,14153932,data\tracking\0022500752\ball_tracking.csv,955789,-79.434747,1444.109019,-21.746704,675.000000,107.200000,1910.800000,43.400000,955.000000,1.183819,1.308366,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500753,OK,data\tracking\0022500753\tracking_data.csv,25636897,data\tracking\0022500753\ball_tracking.csv,855742,-211.214602,1463.960277,-56.368936,707.768668,6.000000,1385.190000,1.000000,495.000000,0.823311,0.646480,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500756,OK,data\tracking\0022500756\tracking_data.csv,12801362,data\tracking\0022500756\ball_tracking.csv,984720,-117.193940,1488.615976,-15.000000,713.730391,6.000000,1705.770000,13.230000,508.000000,1.058513,0.678948,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500792,OK,data\tracking\0022500792\tracking_data.csv,16761450,data\tracking\0022500792\ball_tracking.csv,916750,-36.068608,1377.015300,-15.000000,675.000000,17.050000,2299.900000,14.000000,539.950000,1.615509,0.762246,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500793,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022500793\tracking_data.csv,,data\tracking\0022500793\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022500794,OK,data\tracking\0022500794\tracking_data.csv,16273601,data\tracking\0022500794\ball_tracking.csv,976861,-15.000000,1452.485778,-15.000000,705.663639,6.630000,1901.370000,59.000000,1639.780000,1.291147,2.193506,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500795,OK,data\tracking\0022500795\tracking_data.csv,22838010,data\tracking\0022500795\ball_tracking.csv,920030,-15.000000,1439.012505,-15.000000,675.000000,213.000000,2124.000000,72.000000,1037.000000,1.314294,1.398551,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500796,OK,data\tracking\0022500796\tracking_data.csv,22503497,data\tracking\0022500796\ball_tracking.csv,892956,35.666344,1438.839558,-15.000000,737.926359,7.000000,2447.250000,13.000000,1744.000000,1.739094,2.299030,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500797,OK,data\tracking\0022500797\tracking_data.csv,25435924,data\tracking\0022500797\ball_tracking.csv,381577,-200.973642,1439.762776,-20.276743,706.121147,3.000000,1981.960000,23.840000,1440.000000,1.206141,1.949565,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500799,OK,data\tracking\0022500799\tracking_data.csv,22448525,data\tracking\0022500799\ball_tracking.csv,998652,-14.000000,1406.298527,-15.000000,690.310760,4.000000,2295.750000,16.000000,618.000000,1.613569,0.853524,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500800,OK,data\tracking\0022500800\tracking_data.csv,22195414,data\tracking\0022500800\ball_tracking.csv,978948,-49.477417,1450.981317,-15.000000,687.767734,608.000000,2388.000000,199.000000,829.000000,1.186304,0.896455,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500802,OK,data\tracking\0022500802\tracking_data.csv,19994275,data\tracking\0022500802\ball_tracking.csv,876196,-134.968395,1439.833574,-15.000000,680.463442,63.860000,3442.330000,30.930000,1920.070000,2.145330,2.716376,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500805,OK,data\tracking\0022500805\tracking_data.csv,27179690,data\tracking\0022500805\ball_tracking.csv,548204,-15.000000,1425.591377,-14.000000,675.000000,9.000000,2466.000000,8.000000,1573.000000,1.705550,2.271408,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500807,OK,data\tracking\0022500807\tracking_data.csv,9155327,data\tracking\0022500807\ball_tracking.csv,942418,-6.176288,1509.325244,-21.557335,680.282235,154.000000,1426.000000,127.220000,1681.000000,0.839326,2.213868,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500809,OK,data\tracking\0022500809\tracking_data.csv,10333259,data\tracking\0022500809\ball_tracking.csv,156540,-105.779444,702.935992,-94.727593,342.085594,124.000000,3334.000000,33.000000,1706.000000,3.969258,3.830013,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500879,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022500879\tracking_data.csv,,data\tracking\0022500879\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022500880,OK,data\tracking\0022500880\tracking_data.csv,10563011,data\tracking\0022500880\ball_tracking.csv,196752,-15.000000,1428.176874,-29.549964,704.610692,51.020000,2006.840000,21.000000,579.000000,1.355219,0.760052,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500881,OK,data\tracking\0022500881\tracking_data.csv,10755092,data\tracking\0022500881\ball_tracking.csv,158456,-15.000000,1454.129766,-53.000702,681.558956,22.000000,1210.000000,25.000000,585.000000,0.808642,0.762361,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500882,OK,data\tracking\0022500882\tracking_data.csv,11840606,data\tracking\0022500882\ball_tracking.csv,215943,-51.983930,1563.662227,-113.359412,711.185631,141.450000,1851.550000,25.000000,669.000000,1.058462,0.781037,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500891,OK,data\tracking\0022500891\tracking_data.csv,12768733,data\tracking\0022500891\ball_tracking.csv,157324,-83.422427,1492.656398,-136.244141,731.265669,39.840000,2384.000000,30.000000,589.000000,1.487337,0.644373,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500892,OK,data\tracking\0022500892\tracking_data.csv,6134381,data\tracking\0022500892\ball_tracking.csv,196773,-164.068567,1471.297156,-81.706293,730.674377,0.000000,143.840000,365.000000,462.000000,0.087956,0.119402,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500894,OK,data\tracking\0022500894\tracking_data.csv,11930313,data\tracking\0022500894\ball_tracking.csv,153957,-213.951830,1552.768730,-134.012398,712.360409,6.000000,2732.180000,4.000000,701.260000,1.543074,0.823821,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500897,OK,data\tracking\0022500897\tracking_data.csv,6211205,data\tracking\0022500897\ball_tracking.csv,197806,-79.074089,1402.098354,-53.979643,695.649416,26.000000,1260.020000,48.000000,538.000000,0.833137,0.653657,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500898,OK,data\tracking\0022500898\tracking_data.csv,12344621,data\tracking\0022500898\ball_tracking.csv,144823,-5.425473,1627.412544,-170.475626,768.919348,3.000000,2873.880000,37.000000,491.240000,1.758215,0.483545,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500904,OK,data\tracking\0022500904\tracking_data.csv,11210713,data\tracking\0022500904\ball_tracking.csv,140752,-49.835130,1511.527956,-118.760933,708.005662,3.000000,1560.350000,3.000000,512.000000,0.997430,0.615651,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500906,OK,data\tracking\0022500906\tracking_data.csv,8726592,data\tracking\0022500906\ball_tracking.csv,170239,-23.342862,711.419295,-68.291715,324.787207,33.000000,3781.520000,39.000000,2198.040000,5.101678,5.492637,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500908,OK,data\tracking\0022500908\tracking_data.csv,10914100,data\tracking\0022500908\ball_tracking.csv,146455,-31.166208,1561.584535,-122.343105,709.386112,6.000000,1598.000000,58.960000,520.920000,0.999529,0.555421,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500913,OK,data\tracking\0022500913\tracking_data.csv,11363263,data\tracking\0022500913\ball_tracking.csv,184390,-15.000000,1465.241720,-90.287971,692.699258,18.580000,2493.000000,9.000000,556.100000,1.671632,0.698734,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500914,OK,data\tracking\0022500914\tracking_data.csv,9647338,data\tracking\0022500914\ball_tracking.csv,205828,-15.000000,1405.727755,-62.464915,675.000000,283.000000,3954.000000,329.000000,513.000000,2.583887,0.249503,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500915,OK,data\tracking\0022500915\tracking_data.csv,11011902,data\tracking\0022500915\ball_tracking.csv,153968,-110.301106,1557.330800,-107.185909,713.641288,17.000000,1725.000000,10.000000,531.000000,1.024207,0.634726,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500917,OK,data\tracking\0022500917\tracking_data.csv,5270367,data\tracking\0022500917\ball_tracking.csv,159013,-208.225923,1606.251664,-77.618399,675.000000,13.000000,2381.000000,1.330000,1429.000000,1.305059,1.896937,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500920,OK,data\tracking\0022500920\tracking_data.csv,9958610,data\tracking\0022500920\ball_tracking.csv,206168,-110.962952,1447.770086,-83.577691,687.505899,13.000000,3968.000000,350.700000,981.000000,2.537317,0.817421,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500921,OK,data\tracking\0022500921\tracking_data.csv,10169321,data\tracking\0022500921\ball_tracking.csv,210631,-72.282887,1481.590097,-61.152579,673.000000,10.500000,1422.500000,0.000000,516.000000,0.908697,0.702851,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500922,OK,data\tracking\0022500922\tracking_data.csv,11485485,data\tracking\0022500922\ball_tracking.csv,151147,-15.000000,1465.689260,-71.709215,687.683314,14.000000,2550.240000,2.000000,539.960000,1.712878,0.708408,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500927,OK,data\tracking\0022500927\tracking_data.csv,8671532,data\tracking\0022500927\ball_tracking.csv,191114,14.925738,1395.526335,-81.873660,694.541792,9.000000,1910.900000,2.000000,1238.800000,1.377589,1.592962,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500928,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022500928\tracking_data.csv,,data\tracking\0022500928\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022500931,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022500931\tracking_data.csv,,data\tracking\0022500931\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022500933,OK,data\tracking\0022500933\tracking_data.csv,5140206,data\tracking\0022500933\ball_tracking.csv,198560,-15.000000,1400.473511,-17.551092,698.632672,45.980000,2380.000000,30.280000,1028.000000,1.648932,1.393106,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500934,OK,data\tracking\0022500934\tracking_data.csv,3263553,data\tracking\0022500934\ball_tracking.csv,187425,-15.000000,1327.264400,-41.820080,676.581995,749.000000,2468.610000,415.000000,1654.000000,1.281126,1.724661,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500935,OK,data\tracking\0022500935\tracking_data.csv,6695567,data\tracking\0022500935\ball_tracking.csv,198579,-95.490757,1462.780804,-78.294267,675.000000,17.000000,1594.000000,18.000000,1470.340000,1.012019,1.927985,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500937,OK,data\tracking\0022500937\tracking_data.csv,17026754,data\tracking\0022500937\ball_tracking.csv,491927,-42.849103,1472.138380,-85.360454,687.639380,18.000000,1361.750000,66.250000,515.250000,0.886971,0.580854,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500938,OK,data\tracking\0022500938\tracking_data.csv,11368041,data\tracking\0022500938\ball_tracking.csv,146779,-15.000000,1317.152935,-9.000000,675.000000,63.200000,3491.000000,3.000000,1660.200000,2.573128,2.422807,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500939,OK,data\tracking\0022500939\tracking_data.csv,12674743,data\tracking\0022500939\ball_tracking.csv,153466,-163.532351,1486.897434,-84.785338,722.874968,16.000000,1908.470000,4.000000,789.150000,1.146653,0.972129,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500942,OK,data\tracking\0022500942\tracking_data.csv,10907930,data\tracking\0022500942\ball_tracking.csv,158070,-67.557863,1496.260608,-130.476878,696.524893,67.000000,4219.000000,433.000000,913.000000,2.655040,0.580410,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500943,OK,data\tracking\0022500943\tracking_data.csv,10294620,data\tracking\0022500943\ball_tracking.csv,158669,-56.278228,1506.453979,-81.006979,675.000000,124.000000,2115.000000,52.000000,841.000000,1.274051,1.043641,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500946,OK,data\tracking\0022500946\tracking_data.csv,3898968,data\tracking\0022500946\ball_tracking.csv,184770,131.644713,1450.035677,-61.883982,712.467189,756.000000,1138.510000,367.000000,399.000000,0.290134,0.041325,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500947,OK,data\tracking\0022500947\tracking_data.csv,3201359,data\tracking\0022500947\ball_tracking.csv,175408,-233.235156,1598.695556,-119.989138,739.457292,41.180000,1955.000000,26.090000,1275.640000,1.044701,1.453901,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500948,OK,data\tracking\0022500948\tracking_data.csv,10472389,data\tracking\0022500948\ball_tracking.csv,204192,-33.668484,1513.536520,-100.470155,689.541795,19.060000,1316.190000,15.000000,499.000000,0.838370,0.612649,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500950,OK,data\tracking\0022500950\tracking_data.csv,5400623,data\tracking\0022500950\ball_tracking.csv,176667,183.811345,1474.240654,-92.761032,717.380421,0.000000,3220.490000,25.990000,7479.000000,2.495673,9.199640,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500952,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022500952\tracking_data.csv,,data\tracking\0022500952\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022500953,OK,data\tracking\0022500953\tracking_data.csv,11879297,data\tracking\0022500953\ball_tracking.csv,437795,-50.286941,1544.923324,-194.498291,738.125578,8.000000,1896.000000,12.000000,495.000000,1.183543,0.517894,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500956,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022500956\tracking_data.csv,,data\tracking\0022500956\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022500957,OK,data\tracking\0022500957\tracking_data.csv,14855301,data\tracking\0022500957\ball_tracking.csv,531426,-131.927547,1523.253606,-108.310697,705.440822,17.000000,1966.800000,5.400000,512.400000,1.177998,0.623040,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500958,OK,data\tracking\0022500958\tracking_data.csv,20223962,data\tracking\0022500958\ball_tracking.csv,750834,-160.744423,1510.244197,-15.000000,679.328694,24.000000,2202.000000,79.000000,1621.710000,1.303420,2.221873,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500960,OK,data\tracking\0022500960\tracking_data.csv,8673373,data\tracking\0022500960\ball_tracking.csv,186594,-0.564077,1392.312885,-64.547116,675.000000,17.000000,2497.790000,3.000000,1456.470000,1.781055,1.965351,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
