source_name,arm,draw_j,endpoint_definition,float_extent_s,rational_extent_s,rational_extent_exact,extent_delta_s,float_within_bar,rational_within_bar,bar_outcome_changed,serialization_explains_change,float_reason,rational_reason
ncaa_basketball__IpR4pT8iN0Y_s3603.mp4,A_legacy_frame_cap_3000,22,last_admitted,50.033311000000,50.033311111111,2251499/45000,0.000000111111,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__IpR4pT8iN0Y_s3603.mp4,B_g401_fps_frame_cap,22,first_excluded,100.016578000000,100.016577777778,2250373/22500,-0.000000222222,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__IpR4pT8iN0Y_s3603.mp4,B_g401_fps_frame_cap,22,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__IpR4pT8iN0Y_s3603.mp4,C_proposed_pts_stop,22,first_excluded,100.016578000000,100.016577777778,2250373/22500,-0.000000222222,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__IpR4pT8iN0Y_s3603.mp4,C_proposed_pts_stop,22,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__KZK9rv9TnGE_s2858.mp4,A_legacy_frame_cap_3000,23,first_excluded,50.050000000000,50.050000000000,1001/20,0.000000000000,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__KZK9rv9TnGE_s2858.mp4,A_legacy_frame_cap_3000,23,last_admitted,50.033311000000,50.033311111111,2251499/45000,0.000000111111,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__KZK9rv9TnGE_s2858.mp4,B_g401_fps_frame_cap,23,first_excluded,100.016578000000,100.016577777778,2250373/22500,-0.000000222222,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__KZK9rv9TnGE_s2858.mp4,B_g401_fps_frame_cap,23,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__KZK9rv9TnGE_s2858.mp4,C_proposed_pts_stop,23,first_excluded,100.016578000000,100.016577777778,2250373/22500,-0.000000222222,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__KZK9rv9TnGE_s2858.mp4,C_proposed_pts_stop,23,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__KZK9rv9TnGE_s7010.mp4,A_legacy_frame_cap_3000,24,first_excluded,50.050000000000,50.050000000000,1001/20,0.000000000000,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__KZK9rv9TnGE_s7010.mp4,A_legacy_frame_cap_3000,24,last_admitted,50.033322000000,50.033322222222,4502999/90000,0.000000222222,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__KZK9rv9TnGE_s7010.mp4,B_g401_fps_frame_cap,24,first_excluded,100.016589000000,100.016588888889,9001493/90000,-0.000000111111,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__KZK9rv9TnGE_s7010.mp4,B_g401_fps_frame_cap,24,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__KZK9rv9TnGE_s7010.mp4,C_proposed_pts_stop,24,first_excluded,100.016589000000,100.016588888889,9001493/90000,-0.000000111111,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__KZK9rv9TnGE_s7010.mp4,C_proposed_pts_stop,24,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__dAy3tnlu3EQ_s2914.mp4,A_legacy_frame_cap_3000,25,first_excluded,50.050000000000,50.050000000000,1001/20,0.000000000000,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__dAy3tnlu3EQ_s2914.mp4,A_legacy_frame_cap_3000,25,last_admitted,50.033322000000,50.033322222222,4502999/90000,0.000000222222,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__dAy3tnlu3EQ_s2914.mp4,B_g401_fps_frame_cap,25,first_excluded,100.016589000000,100.016588888889,9001493/90000,-0.000000111111,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__dAy3tnlu3EQ_s2914.mp4,B_g401_fps_frame_cap,25,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__dAy3tnlu3EQ_s2914.mp4,C_proposed_pts_stop,25,first_excluded,100.016589000000,100.016588888889,9001493/90000,-0.000000111111,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__dAy3tnlu3EQ_s2914.mp4,C_proposed_pts_stop,25,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__qTXrSRHHR2M_s1176.mp4,A_legacy_frame_cap_3000,26,first_excluded,50.050000000000,50.050000000000,1001/20,0.000000000000,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__qTXrSRHHR2M_s1176.mp4,A_legacy_frame_cap_3000,26,last_admitted,50.033322000000,50.033322222222,4502999/90000,0.000000222222,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__qTXrSRHHR2M_s1176.mp4,B_g401_fps_frame_cap,26,first_excluded,100.016589000000,100.016588888889,9001493/90000,-0.000000111111,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__qTXrSRHHR2M_s1176.mp4,B_g401_fps_frame_cap,26,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__qTXrSRHHR2M_s1176.mp4,C_proposed_pts_stop,26,first_excluded,100.016589000000,100.016588888889,9001493/90000,-0.000000111111,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__qTXrSRHHR2M_s1176.mp4,C_proposed_pts_stop,26,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__qTXrSRHHR2M_s4434.mp4,A_legacy_frame_cap_3000,27,first_excluded,50.050000000000,50.050000000000,1001/20,0.000000000000,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__qTXrSRHHR2M_s4434.mp4,A_legacy_frame_cap_3000,27,last_admitted,50.033311000000,50.033311111111,2251499/45000,0.000000111111,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__qTXrSRHHR2M_s4434.mp4,B_g401_fps_frame_cap,27,first_excluded,100.016578000000,100.016577777778,2250373/22500,-0.000000222222,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__qTXrSRHHR2M_s4434.mp4,B_g401_fps_frame_cap,27,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__qTXrSRHHR2M_s4434.mp4,C_proposed_pts_stop,27,first_excluded,100.016578000000,100.016577777778,2250373/22500,-0.000000222222,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__qTXrSRHHR2M_s4434.mp4,C_proposed_pts_stop,27,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__s-0Y7aLxXgM_s1275.mp4,A_legacy_frame_cap_3000,28,first_excluded,50.050000000000,50.050000000000,1001/20,0.000000000000,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__s-0Y7aLxXgM_s1275.mp4,A_legacy_frame_cap_3000,28,last_admitted,50.033322000000,50.033322222222,4502999/90000,0.000000222222,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__s-0Y7aLxXgM_s1275.mp4,B_g401_fps_frame_cap,28,first_excluded,100.016589000000,100.016588888889,9001493/90000,-0.000000111111,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__s-0Y7aLxXgM_s1275.mp4,B_g401_fps_frame_cap,28,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__s-0Y7aLxXgM_s1275.mp4,C_proposed_pts_stop,28,first_excluded,100.016589000000,100.016588888889,9001493/90000,-0.000000111111,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__s-0Y7aLxXgM_s1275.mp4,C_proposed_pts_stop,28,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__s-0Y7aLxXgM_s4830.mp4,A_legacy_frame_cap_3000,29,first_excluded,50.050000000000,50.050000000000,1001/20,0.000000000000,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__s-0Y7aLxXgM_s4830.mp4,A_legacy_frame_cap_3000,29,last_admitted,50.033311000000,50.033311111111,2251499/45000,0.000000111111,False,False,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__s-0Y7aLxXgM_s4830.mp4,B_g401_fps_frame_cap,29,first_excluded,100.016578000000,100.016577777778,2250373/22500,-0.000000222222,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__s-0Y7aLxXgM_s4830.mp4,B_g401_fps_frame_cap,29,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,FRAME_CAP,FRAME_CAP
ncaa_basketball__s-0Y7aLxXgM_s4830.mp4,C_proposed_pts_stop,29,first_excluded,100.016578000000,100.016577777778,2250373/22500,-0.000000222222,True,True,False,False,DEADLINE,DEADLINE
ncaa_basketball__s-0Y7aLxXgM_s4830.mp4,C_proposed_pts_stop,29,last_admitted,99.999900000000,99.999900000000,999999/10000,0.000000000000,True,True,False,False,DEADLINE,DEADLINE
