frame_key,section_id,game_id,frame_index,source_sha256,raw_state,raw_reason,raw_forward_median_px,raw_inverse_median_px,presence_prediction,selection_status,orientation_status,selection_margin,winner_objective_j,runner_up_objective_j,validation_status,forward_median_px,inverse_median_px,n_strokes,n_fit_strokes,n_val_strokes,n_val_families,n_val_points,n_template_inframe,n_template_penalty,candidate_hypotheses_count,deduplicated_symmetry_images_count,seconds
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:376,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,376,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,8.4686,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.048944989,0.490408394,0.466405361,REFUSED,8.4686,64.0,116,82,34,11,2948,398,0,132092,4447,69.704
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:564,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,564,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,10.2522,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.022502653,0.442241458,0.432289852,REFUSED,13.7843,64.0,137,98,39,11,2070,398,0,114448,1102,59.296
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:752,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,752,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,11.7479,64.0,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.205327186,0.463407354,0.368257225,REFUSED,7.5136,64.0,131,94,37,12,1681,398,0,98512,269,48.588
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:940,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,940,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,9.09005,64.0,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.209994249,0.507096602,0.400609232,REFUSED,26.199299,64.0,102,73,29,10,1152,398,0,111744,370,51.738
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1128,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,1128,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,20.342899,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.007769666,0.442754161,0.439314109,REFUSED,20.342899,64.0,147,106,41,11,2529,398,0,114712,1045,59.078
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1316,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,1316,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,17.5411,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.060877431,0.323729472,0.304021653,REFUSED,12.97325,64.0,144,103,41,11,2487,398,0,104868,30,51.819
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1504,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,1504,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,9.9643,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.024759748,0.378221905,0.368857226,REFUSED,9.9643,64.0,175,128,47,12,1841,398,0,116744,241,52.931
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1692,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,1692,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,23.063951,64.0,NON_COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.286743682,,REFUSED,23.783703,64.0,165,118,47,12,1716,394,4,130668,4,71.031
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1880,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,1880,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,11.12645,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.384680053,,REFUSED,11.46,64.0,152,108,44,12,2897,398,0,103532,176,53.707
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2069,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,2069,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,15.42395,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.1014439,0.617937788,0.555251768,REFUSED,15.5679,64.0,149,108,41,12,2608,343,55,105620,4519,55.029
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2257,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,2257,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,57.738859,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.024394822,0.377051234,0.367853136,REFUSED,57.054211,64.0,120,84,36,12,2648,398,0,121920,283,65.679
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2445,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,2445,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,15.6943,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.025999461,0.363259014,0.353814475,REFUSED,16.5861,64.0,115,82,33,10,2233,398,0,73596,77,44.635
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2633,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,2633,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,5.1893,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.052705759,0.409005592,0.387448642,REFUSED,5.1893,64.0,110,78,32,10,2258,398,0,94572,102,57.61
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2821,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,2821,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,no_valid_h,nan,nan,COURT,REFUSED_MARGIN,UNKNOWN,0.001962749,0.389237102,0.388473127,REFUSED,14.6761,64.0,113,80,33,10,1525,398,0,87020,196,49.947
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3009,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,3009,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,45.236124,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.042705124,0.477025708,0.456654266,REFUSED,21.045101,64.0,151,109,42,12,912,384,14,101352,1931,44.864
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3197,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,3197,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,16.6493,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.031894374,0.408543496,0.395513257,REFUSED,23.207899,64.0,205,147,58,12,2374,398,0,117992,260,74.222
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3385,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,3385,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,no_valid_h,nan,nan,NON_COURT,NO_CANDIDATES,UNKNOWN,,,,NO_CANDIDATES,nan,nan,125,89,36,12,1499,0,0,109824,0,43.303
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3573,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,3573,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,11.6847,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.019323993,0.443610915,0.435038581,REFUSED,11.3336,64.0,144,103,41,12,2859,398,0,128868,998,58.677
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3761,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,3761,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,REFUSED,heldout_residual,9.4236,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.038274645,0.836450778,0.804435922,REFUSED,11.3336,64.0,131,97,34,10,3272,398,0,84480,51772,68.276
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:190,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,190,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,11.0176,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.005274436,0.39034022,0.388281396,REFUSED,10.9193,64.0,121,86,35,11,2237,398,0,106092,782,43.743
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:380,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,380,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,11.8743,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.053329169,0.419103575,0.396753129,REFUSED,13.7843,64.0,128,91,37,11,2078,398,0,109004,122,61.16
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:571,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,571,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,13.38755,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.029233733,0.372880178,0.361979499,REFUSED,12.6397,64.0,102,71,31,11,1942,398,0,116836,1140,45.804
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:761,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,761,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,18.28895,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.001538848,0.354599191,0.354053516,REFUSED,22.927003,64.0,120,86,34,11,1746,398,0,106052,228,43.059
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:952,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,952,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,4.2343,64.0,ABSTAIN,REFUSED_MARGIN,UNKNOWN,0.0210451,0.544605044,0.533143777,REFUSED,2.865,64.0,112,80,32,10,2567,398,0,113312,468,50.946
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1142,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,1142,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,no_valid_h,nan,nan,NON_COURT,NO_CANDIDATES,UNKNOWN,,,,NO_CANDIDATES,nan,nan,81,55,26,12,1198,0,0,100656,0,37.14
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1333,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,1333,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,19.1,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.008677509,0.431195206,0.427453506,REFUSED,19.1,64.0,196,143,53,12,1887,398,0,130636,1005,59.501
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1523,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,1523,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,35.766853,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.248285686,0.405232952,0.304619411,REFUSED,22.540801,64.0,88,61,27,11,1677,398,0,118816,8,44.118
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1713,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,1713,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,11.60395,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.494651488,,REFUSED,12.2886,64.0,86,61,25,9,1529,398,0,107056,436,45.91
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1904,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,1904,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,17.063601,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.001865313,0.561685303,0.560637584,REFUSED,17.000401,64.0,131,94,37,11,1963,386,12,124556,1662,51.325
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2094,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,2094,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,11.00005,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.106219847,0.261033561,0.233306616,REFUSED,20.170851,64.0,86,60,26,11,1167,322,76,95496,55,42.777
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2285,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,2285,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,7.24325,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.032589859,0.437052089,0.422808623,REFUSED,7.30645,64.0,97,68,29,12,2020,398,0,119564,487,49.918
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2475,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,2475,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,12.2886,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.044390552,0.377969291,0.361191026,REFUSED,12.099,64.0,116,82,34,11,1909,398,0,95640,123,42.154
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2666,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,2666,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,14.94645,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.041316727,0.61143417,0.586171711,REFUSED,14.1986,64.0,108,75,33,12,2044,392,6,127900,620,53.851
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2856,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,2856,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,5.1893,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.484892802,,REFUSED,5.39645,64.0,107,76,31,11,1720,398,0,105040,330,44.174
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3046,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,3046,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,15.6943,64.0,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.1498473,0.606741747,0.515823134,REFUSED,10.3786,64.0,141,101,40,12,1448,398,0,128452,7300,61.446
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3237,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,3237,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,33.235399,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.024019524,0.498141188,0.486176074,REFUSED,27.091099,64.0,122,86,36,12,1592,398,0,109728,2397,51.556
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3427,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,3427,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,18.9736,64.0,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.241235985,0.438522876,0.332735378,REFUSED,18.9736,64.0,160,116,44,12,1889,291,107,84196,60,45.138
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3618,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,3618,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,17.4779,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.017734514,0.442390825,0.434545239,REFUSED,18.559299,64.0,164,118,46,12,2199,398,0,79116,1486,41.095
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3808,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,3808,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,REFUSED,heldout_residual,9.4236,56.316933,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.041862262,0.421209824,0.403577028,REFUSED,9.9643,55.576065,81,57,24,12,496,364,34,77676,456,34.844
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:378,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,378,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,15.0904,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.026634593,0.355523689,0.346054461,REFUSED,28.793949,64.0,120,86,34,12,1464,398,0,77536,138,35.171
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:757,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,757,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,34.380005,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.024570328,0.363705352,0.354768993,REFUSED,18.45045,64.0,117,84,33,12,705,398,0,111052,218,51.223
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:1135,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,1135,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,8.4686,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.041100488,0.518328873,0.497025303,REFUSED,7.5136,64.0,136,99,37,11,2667,326,72,122348,269,64.208
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:1514,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,1514,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,38.200012,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.035064619,0.366865609,0.354001606,REFUSED,37.964758,64.0,91,63,28,12,2091,398,0,89384,121,43.892
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:1892,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,1892,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,11.6847,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.023335185,0.415462321,0.405767431,REFUSED,11.4951,64.0,103,74,29,10,1768,398,0,120904,499,57.484
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:2271,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,2271,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,28.730749,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.009063165,0.423811563,0.419970488,REFUSED,27.712549,64.0,116,83,33,11,1697,398,0,117540,4718,54.83
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:2649,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,2649,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,8.4686,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.069781012,0.459656797,0.42758148,REFUSED,8.4054,64.0,114,80,34,11,2228,379,19,111392,860,57.773
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:3028,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,3028,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,12.7029,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.010763437,0.491429506,0.486140036,REFUSED,12.7029,64.0,139,99,40,12,2204,398,0,107672,6881,49.04
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:3406,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,3406,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,63.992531,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.04811262,0.463144274,0.440861189,REFUSED,56.281845,64.0,123,86,37,12,2579,398,0,126356,509,50.365
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:3785,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,3785,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,36.577904,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.21492167,0.369724255,0.2902625,REFUSED,8.4686,64.0,95,66,29,11,1298,358,40,123448,170,56.806
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:4163,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,4163,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,18.28895,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.021491825,0.355554245,0.347912736,REFUSED,11.3336,64.0,122,88,34,10,1794,398,0,108528,123,47.501
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:4542,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,4542,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,7.64,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.020018635,0.598595087,0.58661203,REFUSED,14.1986,64.0,139,101,38,12,1619,382,16,102884,904,52.961
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:4920,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,4920,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,4.6486,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.179144276,0.704927531,0.578643799,REFUSED,20.8836,64.0,145,106,39,11,2277,304,94,97040,4601,49.857
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:5299,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,5299,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,7.64,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.146975224,0.333507672,0.284490307,REFUSED,8.0543,64.0,99,70,29,12,2198,398,0,104316,44,49.491
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:5677,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,5677,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,29.956099,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.034932048,0.412599957,0.398186995,REFUSED,25.244299,64.0,102,72,30,11,1303,398,0,119032,3261,54.359
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:6056,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,6056,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,REFUSED,heldout_residual,11.8743,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.396545909,,REFUSED,12.1622,64.0,134,96,38,11,2591,398,0,105076,1649,46.115
