frame_key,section_id,game_id,source_sha256,frame_index,path,state,scale,native_width,native_height,presence_prediction
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:532,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,532,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000532.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:599,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,599,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000599.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:665,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,665,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000665.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:732,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,732,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000732.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:798,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,798,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000798.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:865,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,865,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000865.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:931,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,931,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000931.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:998,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,998,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000998.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1064,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1064,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001064.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1131,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1131,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001131.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1198,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1198,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001198.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1264,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1264,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001264.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1331,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1331,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001331.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1397,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1397,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001397.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1464,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1464,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001464.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1530,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1530,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001530.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1597,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1597,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001597.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1663,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1663,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001663.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1730,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1730,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001730.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1797,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1797,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001797.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1863,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1863,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001863.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1930,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1930,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001930.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1996,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,1996,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_001996.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2063,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2063,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002063.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2129,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2129,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002129.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2196,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2196,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002196.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2262,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2262,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002262.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2329,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2329,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002329.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2396,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2396,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002396.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2462,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2462,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002462.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2529,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2529,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002529.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2595,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2595,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002595.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2662,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2662,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002662.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2728,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002728.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2795,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002795.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2861,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2861,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002861.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2928,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2928,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002928.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2995,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,2995,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_002995.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3061,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3061,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_003061.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3128,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3128,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_003128.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3194,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3194,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_003194.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3261,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3261,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_003261.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3327,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3327,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_003327.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3394,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3394,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_003394.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3460,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3460,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_003460.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3527,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3527,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_003527.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3594,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3594,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_003594.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3660,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3660,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_003660.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3727,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3727,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_003727.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3793,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3793,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_003793.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3860,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3860,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_003860.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3926,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3926,,DECODE_FAILED,,,,
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3993,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,3993,,DECODE_FAILED,,,,
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:66,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,66,/workspace/g379_scratch/frames/ncaa_basketball__UzaYBYy3GZg_s155_000066.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:132,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,132,/workspace/g379_scratch/frames/ncaa_basketball__UzaYBYy3GZg_s155_000132.png,DECODED,0.6666666666666666,1920,1080,COURT
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:198,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,198,/workspace/g379_scratch/frames/ncaa_basketball__UzaYBYy3GZg_s155_000198.png,DECODED,0.6666666666666666,1920,1080,ABSTAIN
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:265,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,265,/workspace/g379_scratch/frames/ncaa_basketball__UzaYBYy3GZg_s155_000265.png,DECODED,0.6666666666666666,1920,1080,ABSTAIN
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:331,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,331,/workspace/g379_scratch/frames/ncaa_basketball__UzaYBYy3GZg_s155_000331.png,DECODED,0.6666666666666666,1920,1080,ABSTAIN
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:397,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,397,/workspace/g379_scratch/frames/ncaa_basketball__UzaYBYy3GZg_s155_000397.png,DECODED,0.6666666666666666,1920,1080,ABSTAIN
