frame_key,section_id,prediction,recomputed_prediction,court_probability,recomputed_court_probability,margin,top_two_margin,legacy_margin_reproduces,prediction_reproduces,pool
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:2713,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.995375783,0.995375783,0.004343695,0.990930597,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:2843,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.998825908,0.998825908,0.001026682,0.997730824,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:2972,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000113291,0.000113291,0.003879963,0.957330969,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:3101,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.002167517,0.002167517,0.029888857,0.861915635,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:3230,ncaa_basketball__g7dzEFLiemQ_s1258,ABSTAIN,ABSTAIN,0.000013341,0.000013341,-0.416971697,0.137564764,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:3359,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000007539,0.000007539,-0.337165159,0.311277903,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:3489,ncaa_basketball__g7dzEFLiemQ_s1258,ABSTAIN,ABSTAIN,0.000053423,0.000053423,-0.333251837,0.263349644,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:3618,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000009395,0.000009395,-0.214506893,0.536495041,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:3747,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000001999,0.000001999,-0.122806752,0.737552321,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:3876,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000019099,0.000019099,-0.067383888,0.829006007,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:4006,ncaa_basketball__g7dzEFLiemQ_s1258,ABSTAIN,ABSTAIN,0.509100539,0.509100539,-0.456490555,0.035688917,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:4135,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.834957565,0.834957565,-0.143694853,0.680640546,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:4264,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.830995831,0.830995831,-0.137208902,0.678076927,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:4393,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.984088043,0.984088043,0.007560220,0.972491636,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:4523,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.999286229,0.999286229,0.000545730,0.998657960,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:4652,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000022233,0.000022233,-0.061287852,0.870339379,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:4781,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000005697,0.000005697,-0.008181487,0.979624692,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:4910,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000015703,0.000015703,-0.030897003,0.929808224,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:5039,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000253292,0.000253292,-0.054506451,0.846788621,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:5169,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000053397,0.000053397,-0.018118135,0.955753457,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:5298,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000017630,0.000017630,-0.047133975,0.891207099,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:5427,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000012057,0.000012057,0.000338768,0.995244454,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:5556,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000000371,0.000000371,0.000252999,0.995970587,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:5686,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000051313,0.000051313,-0.059958058,0.861011459,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:5815,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000186753,0.000186753,-0.972308976,0.972308976,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:5944,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000000141,0.000000141,0.000186533,0.999067129,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:6073,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000022969,0.000022969,-0.012035543,0.964447707,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:6203,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000004331,0.000004331,-0.000598164,0.993626257,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:6332,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.998366238,0.998366238,0.001377123,0.996888678,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:6461,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.998553821,0.998553821,0.001120063,0.997274118,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:6590,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.982599225,0.982599225,-0.005286706,0.971365988,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:6719,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.989712702,0.989712702,-0.004552638,0.982324463,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:6849,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.981748403,0.981748403,-0.007854447,0.968730337,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:6978,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.999091484,0.999091484,0.000223203,0.998526556,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:7107,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.979752458,0.979752458,0.001845080,0.968751791,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:7236,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.981361433,0.981361433,-0.000719745,0.971827171,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:7366,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.995525463,0.995525463,0.003141450,0.991750294,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:7495,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.987682155,0.987682155,0.007088276,0.978030965,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:7624,ncaa_basketball__g7dzEFLiemQ_s1258,COURT,COURT,0.998093786,0.998093786,0.001699694,0.996301430,0,1,screen_frames
1004e488b869e87650d94f6d979c262e2d18105abdd367d71c6b3af7e7f59957:ncaa_basketball__g7dzEFLiemQ_s1258:7753,ncaa_basketball__g7dzEFLiemQ_s1258,NON_COURT,NON_COURT,0.000009672,0.000009672,-0.001895822,0.992417976,0,1,screen_frames
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:188,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000000002,0.000000002,0.004761593,0.990330408,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:376,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000000000,0.000000000,0.000043179,0.999796345,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:564,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000000001,0.000000001,0.000257394,0.998067558,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:752,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.011087339,0.011087339,-0.979365537,0.973003183,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:940,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000024905,0.000024905,-0.998391913,0.998328038,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:1128,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000030691,0.000030691,-0.998259147,0.998259147,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:1316,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000016159,0.000016159,-0.998551184,0.998551184,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:1504,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.003973941,0.003973941,-0.985220849,0.985220849,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:1692,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000628451,0.000628451,-0.006549748,0.962021851,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:1880,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.009976915,0.009976915,0.009270796,0.952516136,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:2068,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000000000,0.000000000,0.000785330,0.998339689,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:2256,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000001319,0.000001319,0.008960438,0.966954667,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:2444,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000000002,0.000000002,-0.001850952,0.993927302,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:2632,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000048691,0.000048691,-0.817271970,0.776235936,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:2820,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000050551,0.000050551,0.031092638,0.896111469,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:3008,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000021123,0.000021123,-0.996397228,0.996397228,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:3196,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.005265528,0.005265528,-0.983849137,0.983840245,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:3384,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000827064,0.000827064,-0.993077916,0.993077916,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:3572,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.000949403,0.000949403,-0.978631815,0.978631815,0,1,negatives_pool
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:3760,basketball__fiba-7HQqWMaKxpA_s6980,NON_COURT,NON_COURT,0.003683369,0.003683369,-0.966589096,0.966589096,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:192,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.001358652,0.001358652,0.032091418,0.873306062,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:385,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000536954,0.000536954,-0.012369482,0.928435409,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:578,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000010380,0.000010380,0.001409350,0.996820949,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:771,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000332305,0.000332305,-0.002245808,0.988759959,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:964,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000000114,0.000000114,0.000030951,0.999937870,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:1157,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000228483,0.000228483,0.001765410,0.996123663,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:1350,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000078643,0.000078643,0.088669598,0.798071061,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:1542,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000001028,0.000001028,0.000279537,0.999395560,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:1735,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000002235,0.000002235,0.001092251,0.996869436,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:1928,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000092761,0.000092761,-0.999335526,0.999335526,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:2121,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000003248,0.000003248,-0.999778761,0.999778761,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:2314,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000005491,0.000005491,-0.999837918,0.999837918,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:2507,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000002654,0.000002654,-0.999937318,0.999937318,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:2700,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000005116,0.000005116,-0.999925138,0.999925138,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:2892,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000279069,0.000279069,-0.998321427,0.998321427,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:3085,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000327978,0.000327978,-0.998830358,0.998830358,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:3278,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000338331,0.000338331,-0.998389768,0.998389768,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:3471,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000469504,0.000469504,-0.998509831,0.998509831,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:3664,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.000332818,0.000332818,-0.998955762,0.998955762,0,1,negatives_pool
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:3857,basketball__fiba-Y1cgaIWW8gk_s6825,NON_COURT,NON_COURT,0.005060876,0.005060876,0.027363294,0.940184043,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:192,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.009503125,0.009503125,-0.777446648,0.701290303,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:385,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.007885629,0.007885629,0.041892334,0.902345348,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:578,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.000001843,0.000001843,0.000919907,0.997851873,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:771,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.000127605,0.000127605,-0.911597826,0.880606967,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:964,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.000574536,0.000574536,-0.969329921,0.969329921,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:1157,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.002156348,0.002156348,-0.953754658,0.953754658,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:1350,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.000104978,0.000104978,-0.945629022,0.933400551,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:1542,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.000006200,0.000006200,-0.999067976,0.999067976,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:1735,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.000259068,0.000259068,-0.972599123,0.972599123,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:1928,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.000338606,0.000338606,-0.986138111,0.986138111,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:2121,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.003440108,0.003440108,-0.983030919,0.983030919,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:2314,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.000042770,0.000042770,-0.244130519,0.458754073,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:2507,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.000102231,0.000102231,-0.981608299,0.976296131,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:2700,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.000002297,0.000002297,-0.999067987,0.999067987,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:2892,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.000016521,0.000016521,0.006492729,0.971491924,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:3085,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.000000000,0.000000000,0.000045608,0.999904832,0,1,negatives_pool
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:3278,basketball__fiba-Y1cgaIWW8gk_s90,NON_COURT,NON_COURT,0.000000979,0.000000979,-0.003519031,0.986539430,0,1,negatives_pool
