frame_key,section_id,frame_index,stroke_id,side,family,n_supports,length_px
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,a6998937b537e120,FIT,0,123,731.9332
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,a77b6c0e9ebe3f90,FIT,0,131,779.5409
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,ab1525578b942bcb,FIT,0,66,385.235
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,ac6d0d6b99b20277,FIT,6,10,51.2494
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,ae295a7c18ca90f2,FIT,0,146,866.8814
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,ae4518fb316ad7e4,FIT,0,208,1237.0229
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,aed7589374560bdb,FIT,0,169,1007.8389
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,af98929153074e87,FIT,11,8,40.9387
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,b19246dfbbba685a,FIT,6,14,75.494
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,b3f0fa17a85b0a99,FIT,1,8,41.5015
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,b5fde40bee17b717,FIT,1,12,61.0267
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,b8af3f044a0c9ebd,FIT,0,91,535.0002
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,ba7d66c692560c54,FIT,6,9,46.262
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,bb374cee2cabc128,FIT,10,12,65.999
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,bbeba20cf2dbc31e,FIT,6,10,52.8706
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,bc0a6c37435d1369,FIT,7,12,63.4896
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,c0a3bc90f3beaed0,FIT,1,9,45.4148
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,c0b15e8dca493b67,FIT,0,90,533.7237
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,c0ecbbec2c3399f8,FIT,11,54,312.4405
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,c374d9111df57f20,FIT,7,54,316.6109
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,caf581f1d92bd8ca,FIT,10,9,43.513
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,cb127be2f2008af6,FIT,0,90,533.8099
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,cd3e0bcde416d3de,FIT,1,172,1022.1261
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,d2aa3382254d2aa1,FIT,2,12,60.0941
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,d4913ed04eac8044,FIT,10,53,310.2167
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,d4e43b007d0991b5,FIT,0,117,692.9371
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,d6789086c12c398c,FIT,6,19,107.7842
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,d6b9d86d552bcc72,FIT,0,16,87.5002
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,d7125668abb671fa,FIT,11,10,49.0175
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,d77af5ef49a5d622,FIT,10,9,43.7231
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,d97bf3d0fb70085f,FIT,11,15,81.6517
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,da199d514df33c0e,FIT,0,165,983.9651
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,daa3c20fbfe6289c,FIT,6,70,410.3267
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,dbf830b2eae01204,FIT,2,10,49.5294
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,dd14939bd2f72391,FIT,6,8,41.2579
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,dd6fb655f4966e2f,FIT,6,104,617.7538
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,dec66f9c94dd7940,FIT,11,17,91.9233
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,e1b1cb410735b1b6,FIT,1,18,100.2905
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,e27d4a6f2f6b068f,FIT,6,115,679.9093
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,e419cc788555c051,FIT,0,173,1030.808
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,e767e331b3b8d495,FIT,1,205,1223.8925
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,e825002a81a24a7d,FIT,0,159,946.9554
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,e88188e972f57e80,FIT,1,203,1206.9279
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,ef1bf8ecc4402c78,FIT,1,39,227.3146
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,f08fc7e4a3301900,FIT,0,111,656.5536
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,f1293d395d9ee9e1,FIT,0,13,70.6985
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,f27f32c1c0712800,FIT,0,181,1079.5298
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,f3e11bb2ea1e92e9,FIT,6,9,46.2574
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,f443625cf90fc155,FIT,1,93,549.3784
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,f63a8a3dbd07e913,FIT,10,118,698.3047
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,f6f6d765de67835e,FIT,0,170,1010.8659
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,fb425efce19e0340,FIT,0,127,753.8777
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,fc631d1a4914c256,FIT,0,29,163.8728
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,fcf9aee543646dc7,FIT,1,201,1194.4229
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,2728,fe370d3ca5c22d9f,FIT,1,165,982.8196
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,0250ead724e6e705,VALIDATION,11,17,93.0794
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,03291fd43104d438,VALIDATION,0,216,1288.725
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,035cb16c4082e44e,VALIDATION,10,13,71.5695
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,07383968f4080585,VALIDATION,0,186,1106.48
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,0ab9297dcec32189,VALIDATION,6,73,427.1408
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,0b0ea105feee090e,VALIDATION,0,176,1044.4854
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,0ca921ee8f54a5ce,VALIDATION,0,8,40.0159
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,0cb17e48bf808c83,VALIDATION,11,17,95.9879
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,0e99c7ee46dd96f9,VALIDATION,11,14,72.4062
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,12c9a0b2f303d8ae,VALIDATION,2,36,204.2978
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,13cf3b85b1cfda34,VALIDATION,0,11,56.5685
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,185ac9d0f8920e48,VALIDATION,0,115,678.534
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,199be844c58fadb2,VALIDATION,0,133,790.9677
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,1ba4fe9e7ef470ec,VALIDATION,0,105,618.3698
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,1e45afd9c0c747c8,VALIDATION,0,169,1004.4067
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,1e8d5551f6b544d4,VALIDATION,6,9,45.0055
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,1f335abb634f4d11,VALIDATION,11,42,244.6331
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,1f80c91b44d9ed29,VALIDATION,0,75,440.1692
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,20fd45c555628e73,VALIDATION,0,172,1024.2743
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,261f7fe5e872879a,VALIDATION,1,159,943.7071
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,26e709be30bc0560,VALIDATION,1,214,1277.5438
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,273df7f359f2b467,VALIDATION,2,11,56.4844
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,2bbdfa4ca163f12e,VALIDATION,6,10,48.7627
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,2c59ac61199a6722,FIT,11,10,53.9528
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,3370adac3738584d,VALIDATION,0,188,1120.7237
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,352eba62ce13eaf1,VALIDATION,6,10,51.2501
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,36481e524593537b,VALIDATION,9,17,95.8125
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,36706f1daf1ae73f,VALIDATION,6,54,316.1786
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,37c1cb8c82b6d0c9,VALIDATION,1,102,600.9006
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,3815bcde5fa4834f,VALIDATION,0,90,530.7617
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,3918d117be32aa26,VALIDATION,6,87,513.9238
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,393038dd1ebbbec7,VALIDATION,10,113,671.9535
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,3a76f13a91a158f3,FIT,2,8,40.3042
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,3aefa3d40828d26b,VALIDATION,0,8,40.3111
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,3b28275416ef1d64,VALIDATION,0,132,781.5629
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,3be76e39d9484eb9,FIT,0,40,231.834
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,3c74bda01bdb1e08,VALIDATION,10,98,579.5845
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,3dffff75d8f720bc,FIT,0,142,842.4566
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,3f9033b031a66611,FIT,0,135,799.4333
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,45909d92e9d49afb,VALIDATION,1,191,1139.9849
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,47551ba5c675e26e,FIT,0,180,1070.5075
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,47b18ebad5d779b8,FIT,0,186,1108.674
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,480b932cd1c8804c,FIT,0,92,544.4813
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,48ebbc451c07285b,FIT,0,110,648.8625
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,4aa2373176693232,VALIDATION,6,90,530.9432
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,4ad8f1aee07c0dde,FIT,10,87,511.8164
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,4ef79d84df8765f6,VALIDATION,1,17,92.7526
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,54a551e9e0bf339c,FIT,11,10,51.2407
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,55df10046a742a1e,FIT,9,24,133.6013
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,5615fb229a1fd583,FIT,11,54,313.5033
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,585d6da617543e38,VALIDATION,1,164,975.425
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,5a17d9144e0705dd,FIT,0,145,862.4473
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,62f9966a9ce3e5d6,FIT,6,86,506.2663
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,2795,6aebf890907f6395,FIT,0,93,546.3739
