frame_key,section_id,game_id,frame_index,source_sha256,raw_state,raw_reason,raw_forward_median_px,raw_inverse_median_px,presence_prediction,selection_status,orientation_status,selection_margin,winner_objective_j,runner_up_objective_j,validation_status,forward_median_px,inverse_median_px,n_strokes,n_fit_strokes,n_val_strokes,n_val_families,n_val_points,n_template_inframe,n_template_penalty,candidate_hypotheses_count,deduplicated_symmetry_images_count,seconds
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6269,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,6269,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,REFUSED,heldout_residual,13.99145,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.000261694,0.5498224,0.549678515,REFUSED,13.45075,64.0,105,74,31,10,2407,377,21,89384,11398,50.417
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6402,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,6402,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,REFUSED,heldout_residual,21.965,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.103495749,0.566252014,0.507647337,REFUSED,21.965,64.0,104,73,31,11,2149,398,0,101168,708,87.496
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6536,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,6536,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,REFUSED,heldout_residual,20.125202,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.04571514,0.459489794,0.438484154,REFUSED,20.090101,64.0,98,68,30,11,1900,398,0,91404,813,57.911
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6669,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,6669,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,REFUSED,heldout_residual,15.28,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.024787762,0.503417125,0.490938541,REFUSED,15.2168,64.0,102,72,30,12,1822,398,0,87984,9361,51.495
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6803,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,6803,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,REFUSED,heldout_residual,33.425003,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.135084823,0.62899278,0.544025402,REFUSED,33.298599,64.0,141,100,41,12,1639,347,51,111000,3994,106.377
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6936,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,6936,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,REFUSED,heldout_residual,9.55,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.042275216,0.464174357,0.444551286,REFUSED,9.55,64.0,130,94,36,11,1990,398,0,113888,3344,51.723
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7069,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,7069,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,REFUSED,heldout_residual,21.297899,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.036037227,0.474572186,0.457469921,REFUSED,21.424299,64.0,108,75,33,11,1965,398,0,101300,12205,48.012
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7203,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,7203,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,REFUSED,heldout_residual,32.856201,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.025692949,0.585883059,0.570829995,REFUSED,32.90185,64.0,112,80,32,10,2192,398,0,97220,37874,64.419
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7336,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,7336,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,REFUSED,heldout_residual,11.9094,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.143901347,0.604875382,0.517833,REFUSED,10.1258,64.0,106,74,32,11,2592,351,47,111600,1802,54.297
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7470,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,7470,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,REFUSED,heldout_residual,14.3601,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.127767052,0.5573446,0.486134323,REFUSED,29.008104,64.0,97,68,29,10,1458,385,13,93940,9298,50.749
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7603,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,7603,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,REFUSED,heldout_residual,14.7393,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.146019846,0.45678224,0.390082968,REFUSED,18.145,64.0,92,64,28,11,1398,395,3,99428,1326,63.963
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7736,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,7736,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,REFUSED,heldout_residual,11.8111,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.012607284,0.398023442,0.393005448,REFUSED,11.46,64.0,81,55,26,10,994,398,0,92140,180,39.12
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7870,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,7870,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,DECODE_FAILED,,,,,,,,,,DECODE_FAILED,,,,,,,,,,,,
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:8003,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,8003,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,DECODE_FAILED,,,,,,,,,,DECODE_FAILED,,,,,,,,,,,,
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:66,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,66,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,64.0,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.018019751,0.347488863,0.341227201,REFUSED,64.0,64.0,102,74,28,12,1283,298,100,88100,76,41.887
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:133,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,133,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,12.6397,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.014516344,0.482378054,0.475375688,REFUSED,12.3518,64.0,136,97,39,11,2274,375,23,104020,2047,42.807
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:199,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,199,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,7.5136,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.009530034,0.425859384,0.42180093,REFUSED,15.6943,64.0,98,67,31,10,2313,398,0,91892,1399,39.53
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:266,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,266,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,5.6036,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.008918769,0.583726586,0.578520463,REFUSED,5.6036,64.0,121,86,35,10,3267,398,0,85492,61993,49.345
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:332,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,332,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,45.236122,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.010626375,0.621197226,0.614596151,REFUSED,20.458752,64.0,131,95,36,10,2813,398,0,89252,65186,52.174
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:399,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,399,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,7.0993,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.034311262,0.622549661,0.601189196,REFUSED,5.1893,64.0,125,90,35,7,2987,398,0,117044,30768,60.384
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:465,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,465,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,12.8293,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.0108498,0.60650769,0.599927203,REFUSED,8.26145,64.0,132,95,37,9,3271,398,0,91884,33798,52.595
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:532,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,532,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,14.0722,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.021852071,0.643968898,0.629896844,REFUSED,14.0722,64.0,134,96,38,9,3087,398,0,112096,38139,56.78
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:599,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,599,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,20.469299,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.013785062,0.593825297,0.585639379,REFUSED,20.7572,64.0,130,92,38,10,3063,398,0,116244,15201,57.071
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:665,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,665,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,20.090101,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.680105698,,REFUSED,16.171801,64.0,126,89,37,11,3189,398,0,118108,31916,60.689
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:732,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,732,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,8.0543,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.017175134,0.620186427,0.609534642,REFUSED,20.423651,64.0,132,96,36,8,2626,398,0,118128,31807,58.688
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:798,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,798,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,12.8293,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.583398905,,REFUSED,16.3965,64.0,133,95,38,9,3373,398,0,118664,37889,57.753
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:865,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,865,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,9.9643,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.010196931,0.580877755,0.574954584,REFUSED,8.5318,64.0,131,92,39,11,3230,398,0,88900,29600,55.466
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:931,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,931,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,15.99975,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.072876271,0.634561587,0.588317104,REFUSED,16.54045,64.0,129,91,38,11,2622,398,0,113300,34014,63.391
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:998,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,998,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,12.2886,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.029189492,0.364536266,0.353895638,REFUSED,6.9729,64.0,141,100,41,12,2519,398,0,101136,106,45.337
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1064,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1064,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,22.8568,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.530491393,,REFUSED,23.207899,64.0,144,104,40,10,2620,387,11,116580,6888,63.301
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1131,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1131,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,20.406099,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.029787642,0.529087162,0.513326904,REFUSED,18.09935,64.0,147,105,42,12,2141,398,0,90688,9227,54.011
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1198,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1198,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,no_valid_h,nan,nan,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.013928307,0.361302591,0.356270258,REFUSED,15.1536,64.0,91,65,26,12,1050,398,0,127408,9,47.658
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1264,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1264,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,12.8293,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.010972005,0.580478304,0.574109293,REFUSED,13.51395,64.0,131,94,37,9,2173,398,0,103956,5163,54.797
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1331,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1331,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,13.37,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.014278718,0.662233746,0.652777897,REFUSED,13.2436,64.0,126,90,36,9,2096,398,0,107180,6417,61.328
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1397,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1397,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,11.7479,48.101128,COURT,REFUSED_MARGIN,UNKNOWN,0.014995335,0.561018057,0.552605404,REFUSED,9.21645,64.0,121,87,34,9,2788,398,0,120180,12557,58.878
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1464,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1464,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,8.0543,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.067752564,0.566157202,0.5277986,REFUSED,6.28825,64.0,124,89,35,11,2887,398,0,107536,8615,69.892
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1530,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1530,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,9.0093,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.013726404,0.507339746,0.500375796,REFUSED,14.7393,64.0,129,92,37,9,2335,398,0,107596,8496,64.684
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1597,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1597,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,9.55,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.046330684,0.520952963,0.496816856,REFUSED,8.0543,64.0,139,102,37,9,2469,398,0,122628,2156,63.745
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1663,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1663,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,7.24325,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.026723679,0.364498579,0.354757836,REFUSED,6.0179,64.0,163,119,44,12,2428,346,52,92040,114,57.977
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1730,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1730,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,46.945957,64.0,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.139537,0.401123277,0.345151738,REFUSED,46.773911,64.0,168,120,48,12,1558,398,0,103036,148,56.33
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1797,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1797,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,19.40545,64.0,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.729447543,0.66948098,0.181129724,REFUSED,19.514299,64.0,142,102,40,12,1881,393,5,85744,308,49.507
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1863,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1863,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,5.1893,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.059285233,0.496476178,0.467042472,REFUSED,8.5318,64.0,140,99,41,11,2483,389,9,123560,4978,67.927
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1930,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1930,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,10.189,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.011079718,0.668909121,0.661497797,REFUSED,10.3786,64.0,144,104,40,9,2312,366,32,122244,39397,63.905
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1996,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,1996,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,16.85645,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.020957546,0.592987137,0.580559582,REFUSED,17.063601,64.0,139,102,37,10,2338,398,0,121436,22489,72.144
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2063,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2063,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,5.4772,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.003898246,0.557537673,0.555364254,REFUSED,5.4772,64.0,141,100,41,11,2484,398,0,117140,3693,52.629
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2129,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2129,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,8.9461,52.560127,COURT,REFUSED_MARGIN,UNKNOWN,0.008218722,0.403906051,0.400586459,REFUSED,5.0629,64.0,125,91,34,9,2277,398,0,100380,76,47.853
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2196,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2196,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,45.840014,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.216377004,0.501168678,0.392727301,REFUSED,56.524071,64.0,126,91,35,8,2535,358,40,129148,8340,73.642
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2262,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2262,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,17.190001,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.044403533,0.44490381,0.425148509,REFUSED,14.6761,64.0,167,120,47,12,2398,383,15,117004,2215,62.082
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2329,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2329,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,no_valid_h,nan,nan,NON_COURT,NO_CANDIDATES,UNKNOWN,,,,NO_CANDIDATES,nan,nan,105,75,30,10,1950,0,0,121424,0,46.012
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2396,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2396,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,12.2254,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.006527928,0.685182044,0.680709225,REFUSED,11.8743,64.0,119,87,32,8,2835,398,0,97352,51688,52.843
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2462,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2462,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,10.2522,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.012715174,0.549527422,0.542540085,REFUSED,12.7661,64.0,139,100,39,10,2690,398,0,118472,37267,63.456
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2529,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2529,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,18.145,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.001428084,0.559448396,0.558649456,REFUSED,15.90145,64.0,147,107,40,12,3250,398,0,117300,41398,67.582
