frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence
65,1.084,1,green,861,1391,5.0,5.0,180.0,3pt_arc,0,,,,none,0.0,861.0,1391.0,0,0,,0.0,493,88,1076,474,,,0.0,887.6,3.99,0,0,66,0,1.0
66,1.101,1,green,866,1391,5.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,-4.0,0,0,67,0,1.0
67,1.118,1,green,866,1391,0.0,-5.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,68,0,1.0
68,1.134,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,69,0,1.0
69,1.151,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,70,0,1.0
70,1.168,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,71,0,1.0
71,1.185,1,green,861,1391,5.0,5.0,180.0,3pt_arc,0,,,,none,0.0,861.0,1391.0,0,0,,0.0,493,88,1076,474,,,0.0,887.6,3.99,0,0,72,0,1.0
72,1.201,1,green,866,1391,5.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,-4.0,0,0,73,0,1.0
73,1.218,1,green,866,1391,0.0,-5.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,74,0,1.0
74,1.235,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,75,0,1.0
75,1.251,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,76,0,1.0
76,1.268,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,77,0,1.0
77,1.285,1,green,861,1391,5.0,5.0,180.0,3pt_arc,0,,,,none,0.0,861.0,1391.0,0,0,,0.0,493,88,1076,474,,,0.0,887.6,3.99,0,0,78,0,1.0
78,1.301,1,green,866,1391,5.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,-4.0,0,0,79,0,1.0
79,1.318,1,green,861,1391,5.0,0.0,180.0,3pt_arc,0,,,,none,0.0,861.0,1391.0,0,0,,0.0,493,88,1076,474,,,0.0,887.6,3.99,0,0,80,0,1.0
80,1.335,1,green,866,1391,5.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,-4.0,0,0,81,0,1.0
81,1.351,1,green,871,1391,5.0,0.0,0.0,3pt_arc,0,,,,none,0.0,871.0,1391.0,0,0,,0.0,493,88,1079,474,,,0.0,895.6,-4.01,0,0,82,0,1.0
82,1.368,1,green,887,1390,16.03,11.03,356.4,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,-12.34,0,0,83,0,1.0
83,1.385,1,green,887,1390,0.0,-16.03,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,84,0,1.0
84,1.401,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,85,0,1.0
85,1.418,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,86,0,1.0
86,1.435,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,87,0,1.0
87,1.451,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,88,0,1.0
88,1.468,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,89,0,1.0
89,1.485,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,90,0,1.0
90,1.502,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,91,0,1.0
91,1.518,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,92,0,1.0
92,1.535,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,93,0,1.0
93,1.552,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,94,0,1.0
94,1.568,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,95,0,1.0
95,1.585,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,96,0,1.0
96,1.602,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,97,0,1.0
97,1.618,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,98,0,1.0
98,1.635,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,99,0,1.0
99,1.652,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,100,0,1.0
100,1.668,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,101,0,1.0
101,1.685,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,102,0,1.0
102,1.702,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,103,0,1.0
103,1.718,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,104,0,1.0
104,1.735,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,105,0,1.0
105,1.752,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,106,0,1.0
106,1.768,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,107,0,1.0
107,1.785,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,108,0,1.0
108,1.802,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,109,0,1.0
109,1.818,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,110,0,1.0
110,1.835,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,111,0,1.0
111,1.852,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,112,0,1.0
112,1.869,1,green,887,1390,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,887.0,1390.0,0,0,,0.0,493,88,1085,474,,,0.0,907.8,0.0,0,0,113,0,1.0
113,1.885,1,green,876,1391,11.05,11.05,174.8,3pt_arc,0,,,,none,0.0,876.0,1391.0,0,0,,0.0,493,88,1082,474,,,0.0,899.6,8.24,0,0,114,0,1.0
