game_id,source_id,competition,requested_start_s,source_path,source_sha256,source_bytes,codec,fps,width,height,nb_frames,first_pts,crop_rule,producer_config,pixel_transform,ledger_row_json
XCaGht2GmPg_s5394,XCaGht2GmPg,untagged,5394,data/footage_corpus/nba__XCaGht2GmPg_s5394.mp4,1187dad26c60b42729ec5f0768c514aebb004bf911543fb1814101ddf0947f7d,72668504,h264,59.940064956411184,1920,1080,7958,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.064, ""decoded_frames"": 7793, ""degenerate"": false, ""evaluated_at"": 1789055732, ""evaluated_frames"": 1299, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/XCaGht2GmPg_s5394/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/XCaGht2GmPg_s5394/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789055736, ""fresh_solves"": null, ""game_id"": ""XCaGht2GmPg_s5394"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 2347, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 283, ""source_duration"": 132.76595555555554, ""source_fps"": 59.940064956411184, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""nba"", ""status"": ""tracked"", ""stride"": 6, ""verdict"": null}"
XCaGht2GmPg_s90,XCaGht2GmPg,untagged,90,data/footage_corpus/nba__XCaGht2GmPg_s90.mp4,ab2da9ac739cdd442430ac982a54c48277dc2a4f030d129195b38a2cb80d606d,83992550,h264,59.9400649176314,1920,1080,8020,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.0638, ""decoded_frames"": 7793, ""degenerate"": false, ""evaluated_at"": 1789055698, ""evaluated_frames"": 1299, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/XCaGht2GmPg_s90/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/XCaGht2GmPg_s90/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789055716, ""fresh_solves"": null, ""game_id"": ""XCaGht2GmPg_s90"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 989, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 262, ""source_duration"": 133.80032222222223, ""source_fps"": 59.9400649176314, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""nba"", ""status"": ""tracked"", ""stride"": 6, ""verdict"": null}"
euroleague-8ue528gaVyY_s1228,8ue528gaVyY,euroleague,1228,data/footage_corpus/basketball__euroleague-8ue528gaVyY_s1228.mp4,5da2f7575239fb0e46c3fa65b464d95f4764e23ec47092af6e4fe0b643d4dc04,57776429,h264,25.0,1920,1080,3344,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.2304, ""decoded_frames"": 3251, ""degenerate"": false, ""evaluated_at"": 1789054043, ""evaluated_frames"": 1626, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/euroleague-8ue528gaVyY_s1228/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/euroleague-8ue528gaVyY_s1228/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789054059, ""fresh_solves"": null, ""game_id"": ""euroleague-8ue528gaVyY_s1228"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 3686, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 363, ""source_duration"": 133.76, ""source_fps"": 25.0, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""basketball"", ""status"": ""tracked"", ""stride"": 2, ""verdict"": null}"
euroleague-8ue528gaVyY_s2366,8ue528gaVyY,euroleague,2366,data/footage_corpus/basketball__euroleague-8ue528gaVyY_s2366.mp4,8ff9b0ecf301a56f916b0efdff214d1397cd374f9af107c3bc91c35ee7571ca1,68592425,h264,25.0,1920,1080,3284,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.3027, ""decoded_frames"": 3251, ""degenerate"": false, ""evaluated_at"": 1789054144, ""evaluated_frames"": 1626, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/euroleague-8ue528gaVyY_s2366/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/euroleague-8ue528gaVyY_s2366/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789054162, ""fresh_solves"": null, ""game_id"": ""euroleague-8ue528gaVyY_s2366"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 3069, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 425, ""source_duration"": 131.36, ""source_fps"": 25.0, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""basketball"", ""status"": ""tracked"", ""stride"": 2, ""verdict"": null}"
euroleague-8ue528gaVyY_s3504,8ue528gaVyY,euroleague,3504,data/footage_corpus/basketball__euroleague-8ue528gaVyY_s3504.mp4,425d12f9346a8ee1a4b758c7419194f76c41d791d7776e3061e35825ee4f7a18,58190830,h264,25.0,1920,1080,3305,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.2544, ""decoded_frames"": 3251, ""degenerate"": false, ""evaluated_at"": 1789054180, ""evaluated_frames"": 1626, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/euroleague-8ue528gaVyY_s3504/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/euroleague-8ue528gaVyY_s3504/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789054182, ""fresh_solves"": null, ""game_id"": ""euroleague-8ue528gaVyY_s3504"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 4664, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 425, ""source_duration"": 132.2, ""source_fps"": 25.0, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""basketball"", ""status"": ""tracked"", ""stride"": 2, ""verdict"": null}"
euroleague-8ue528gaVyY_s4642,8ue528gaVyY,euroleague,4642,data/footage_corpus/basketball__euroleague-8ue528gaVyY_s4642.mp4,0d1e3b501b20e1bc4676fc8a4582e37cedaaaf22f89ae064084b5b5ed86d3ac9,64496508,h264,25.0,1920,1080,3280,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.2498, ""decoded_frames"": 3251, ""degenerate"": false, ""evaluated_at"": 1789054141, ""evaluated_frames"": 1626, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/euroleague-8ue528gaVyY_s4642/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/euroleague-8ue528gaVyY_s4642/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789054141, ""fresh_solves"": null, ""game_id"": ""euroleague-8ue528gaVyY_s4642"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 3281, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 364, ""source_duration"": 131.2, ""source_fps"": 25.0, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""basketball"", ""status"": ""tracked"", ""stride"": 2, ""verdict"": null}"
euroleague-8ue528gaVyY_s5780,8ue528gaVyY,euroleague,5780,data/footage_corpus/basketball__euroleague-8ue528gaVyY_s5780.mp4,865c76d4ffb18347265455152d364514c69d0d01deb695472870f998158687d7,61895488,h264,25.0,1920,1080,3342,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.2421, ""decoded_frames"": 3251, ""degenerate"": false, ""evaluated_at"": 1789054181, ""evaluated_frames"": 1626, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/euroleague-8ue528gaVyY_s5780/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/euroleague-8ue528gaVyY_s5780/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789054182, ""fresh_solves"": null, ""game_id"": ""euroleague-8ue528gaVyY_s5780"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 2355, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 405, ""source_duration"": 133.68, ""source_fps"": 25.0, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""basketball"", ""status"": ""tracked"", ""stride"": 2, ""verdict"": null}"
euroleague-8ue528gaVyY_s90,8ue528gaVyY,euroleague,90,data/footage_corpus/basketball__euroleague-8ue528gaVyY_s90.mp4,3f79229d3c1b38abc075a24a208d6c515620112ea0bdd4ca9fea29f8497889c1,65381443,h264,25.0,1920,1080,3350,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.2691, ""decoded_frames"": 3251, ""degenerate"": false, ""evaluated_at"": 1789054417, ""evaluated_frames"": 1626, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/euroleague-8ue528gaVyY_s90/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/euroleague-8ue528gaVyY_s90/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789054424, ""fresh_solves"": null, ""game_id"": ""euroleague-8ue528gaVyY_s90"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 3220, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 404, ""source_duration"": 134.0, ""source_fps"": 25.0, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""basketball"", ""status"": ""tracked"", ""stride"": 2, ""verdict"": null}"
fXLNra4sjjU_s3534,fXLNra4sjjU,untagged,3534,data/footage_corpus/ncaa_basketball__fXLNra4sjjU_s3534.mp4,c875a88b58c22ea0936246c826fe34fdf14554f19ac153790a644c4410b00629,72940937,h264,29.97002997002997,1920,1080,3912,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.253, ""decoded_frames"": 3897, ""degenerate"": false, ""evaluated_at"": 1789054548, ""evaluated_frames"": 1299, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/fXLNra4sjjU_s3534/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/fXLNra4sjjU_s3534/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789054566, ""fresh_solves"": null, ""game_id"": ""fXLNra4sjjU_s3534"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 4475, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 486, ""source_duration"": 130.53040000000001, ""source_fps"": 29.97002997002997, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""ncaa_basketball"", ""status"": ""tracked"", ""stride"": 3, ""verdict"": null}"
fXLNra4sjjU_s4682,fXLNra4sjjU,untagged,4682,data/footage_corpus/ncaa_basketball__fXLNra4sjjU_s4682.mp4,db5fa1c406696eb809e0413d2f273e9e1cf6ead0f1818495e3b9320b99fc942a,73221927,h264,29.97002997002997,1920,1080,3967,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.1083, ""decoded_frames"": 3897, ""degenerate"": false, ""evaluated_at"": 1789054615, ""evaluated_frames"": 1299, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/fXLNra4sjjU_s4682/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/fXLNra4sjjU_s4682/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789054627, ""fresh_solves"": null, ""game_id"": ""fXLNra4sjjU_s4682"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 2186, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 526, ""source_duration"": 132.36556666666667, ""source_fps"": 29.97002997002997, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""ncaa_basketball"", ""status"": ""tracked"", ""stride"": 3, ""verdict"": null}"
fXLNra4sjjU_s5830,fXLNra4sjjU,untagged,5830,data/footage_corpus/ncaa_basketball__fXLNra4sjjU_s5830.mp4,4144a8b6d2260910fab06a5932d23dbd401b111f56441adb5ecea290189db903,69479328,h264,29.97002997002997,1920,1080,4023,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.2435, ""decoded_frames"": 3897, ""degenerate"": false, ""evaluated_at"": 1789054608, ""evaluated_frames"": 1299, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/fXLNra4sjjU_s5830/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/fXLNra4sjjU_s5830/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789054627, ""fresh_solves"": null, ""game_id"": ""fXLNra4sjjU_s5830"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 3959, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 526, ""source_duration"": 134.2341, ""source_fps"": 29.97002997002997, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""ncaa_basketball"", ""status"": ""tracked"", ""stride"": 3, ""verdict"": null}"
fiba--x4DRmtYn4Q_s1466,-x4DRmtYn4Q,fiba,1466,data/footage_corpus/basketball__fiba--x4DRmtYn4Q_s1466.mp4,f7b0d371659a44eb9894fa68b7593f21d4f557398744a50c8aeb36fd29933217,52225175,h264,30.0,1920,1080,3979,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.2443, ""decoded_frames"": 3901, ""degenerate"": false, ""evaluated_at"": 1789055482, ""evaluated_frames"": 1301, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/fiba--x4DRmtYn4Q_s1466/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/fiba--x4DRmtYn4Q_s1466/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789055493, ""fresh_solves"": null, ""game_id"": ""fiba--x4DRmtYn4Q_s1466"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 3571, ""rows_per_decoded_frame_step_change"": {""direction"": ""increase"", ""factor"": 6.176, ""previous_game_id"": ""gleague-_fl2i6vToTM_s90""}, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 483, ""source_duration"": 132.63333333333333, ""source_fps"": 30.0, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""basketball"", ""status"": ""tracked"", ""stride"": 3, ""verdict"": null}"
fiba--x4DRmtYn4Q_s2842,-x4DRmtYn4Q,fiba,2842,data/footage_corpus/basketball__fiba--x4DRmtYn4Q_s2842.mp4,e394273d21394a5fa76d1449574808f21a0e58b544c3893255ebbeac9e9e0d8e,49252336,h264,30.0,1920,1080,3921,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.2428, ""decoded_frames"": 3901, ""degenerate"": false, ""evaluated_at"": 1789055483, ""evaluated_frames"": 1301, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/fiba--x4DRmtYn4Q_s2842/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/fiba--x4DRmtYn4Q_s2842/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789055493, ""fresh_solves"": null, ""game_id"": ""fiba--x4DRmtYn4Q_s2842"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 4527, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 463, ""source_duration"": 130.7, ""source_fps"": 30.0, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""basketball"", ""status"": ""tracked"", ""stride"": 3, ""verdict"": null}"
fiba--x4DRmtYn4Q_s5594,-x4DRmtYn4Q,fiba,5594,data/footage_corpus/basketball__fiba--x4DRmtYn4Q_s5594.mp4,46106d7ddccd9e03aea0737a44648702f872e07cca1d99156c077afc42e61e86,47341055,h264,30.0,1920,1080,4001,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.2535, ""decoded_frames"": 3901, ""degenerate"": false, ""evaluated_at"": 1789055538, ""evaluated_frames"": 1301, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/fiba--x4DRmtYn4Q_s5594/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/fiba--x4DRmtYn4Q_s5594/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789055555, ""fresh_solves"": null, ""game_id"": ""fiba--x4DRmtYn4Q_s5594"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 4764, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 464, ""source_duration"": 133.36666666666667, ""source_fps"": 30.0, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""basketball"", ""status"": ""tracked"", ""stride"": 3, ""verdict"": null}"
fiba--x4DRmtYn4Q_s6970,-x4DRmtYn4Q,fiba,6970,data/footage_corpus/basketball__fiba--x4DRmtYn4Q_s6970.mp4,86ba731c5d4a81f836caf08ec5fd4f4067ea1783b6650e55a7daddf30cd1b3e2,46377532,h264,30.0,1920,1080,4001,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.2346, ""decoded_frames"": 3901, ""degenerate"": false, ""evaluated_at"": 1789055516, ""evaluated_frames"": 1301, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/fiba--x4DRmtYn4Q_s6970/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/fiba--x4DRmtYn4Q_s6970/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789055535, ""fresh_solves"": null, ""game_id"": ""fiba--x4DRmtYn4Q_s6970"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 3739, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 444, ""source_duration"": 133.36666666666667, ""source_fps"": 30.0, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""basketball"", ""status"": ""tracked"", ""stride"": 3, ""verdict"": null}"
fiba--x4DRmtYn4Q_s90,-x4DRmtYn4Q,fiba,90,data/footage_corpus/basketball__fiba--x4DRmtYn4Q_s90.mp4,f2f85385af08fcf3cd0412a4f7b110aa806e67d276b5ad171fadb39dd836da1a,43415104,h264,30.0,1920,1080,3921,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.2256, ""decoded_frames"": 3901, ""degenerate"": false, ""evaluated_at"": 1789055602, ""evaluated_frames"": 1301, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/fiba--x4DRmtYn4Q_s90/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/fiba--x4DRmtYn4Q_s90/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789055615, ""fresh_solves"": null, ""game_id"": ""fiba--x4DRmtYn4Q_s90"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 4738, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 484, ""source_duration"": 130.7, ""source_fps"": 30.0, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""basketball"", ""status"": ""tracked"", ""stride"": 3, ""verdict"": null}"
fiba-7HQqWMaKxpA_s1455,7HQqWMaKxpA,fiba,1455,data/footage_corpus/basketball__fiba-7HQqWMaKxpA_s1455.mp4,445c242e51103ab28878d3114add321a4baed7057cfaf3bab1ce60efe00cb5f2,68048159,h264,30.0,1920,1080,4031,0.000000,TOPCUT = 60,"src/tracking/video_handler.py:11,61","(x, y) -> (x, y-60) after frame[TOPCUT:]","{""adjudicated"": true, ""adjudication_timed_out"": false, ""coordinate_space"": ""image_px"", ""coverage_pct"": 0.2563, ""decoded_frames"": 3901, ""degenerate"": false, ""evaluated_at"": 1789055941, ""evaluated_frames"": 1301, ""failure_heads"": [""coordinate_contract: no court calibration sidecar at data/tracking/fiba-7HQqWMaKxpA_s1455/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""failures"": [""coordinate_contract: no court calibration sidecar at data/tracking/fiba-7HQqWMaKxpA_s1455/court_calibration.json; NBA production x_position/y_position are map_2d pixels and ft_x/ft_y are an image-affine rescale, so no court anchor is available""], ""finished_at"": 1789055956, ""fresh_solves"": null, ""game_id"": ""fiba-7HQqWMaKxpA_s1455"", ""harness_coverage_pct"": 0.0, ""passed"": false, ""probe_status"": ""ok"", ""resumed_partial"": false, ""rows"": 4404, ""rows_per_decoded_frame_step_change"": null, ""rung"": ""IMAGE_PX_DECLARED"", ""seconds"": 421, ""source_duration"": 134.36666666666667, ""source_fps"": 30.0, ""source_height"": 1080, ""source_resolution"": ""1920x1080"", ""source_variants"": [], ""sport"": ""basketball"", ""status"": ""tracked"", ""stride"": 3, ""verdict"": null}"
