game_id,landmark,archived_frame,archived_timestamp,refetched_pts,mode,error_frames,within_bar
XCaGht2GmPg_s2742,5,480,8.008000,8.008000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,6,576,9.610000,9.610000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,7,672,11.211000,11.211000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,8,768,12.813000,12.813000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,9,864,14.414000,14.414000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,10,960,16.016000,16.016000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,11,1056,17.618000,17.618000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,12,1152,19.219000,19.219000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,13,1248,20.821000,20.821000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,14,1344,22.422000,22.422000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,15,1440,24.024000,24.024000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,16,1536,25.626000,25.626000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,17,1632,27.227000,27.227000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,18,1728,28.829000,28.829000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,19,1824,30.430000,30.430000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,20,1920,32.032000,32.032000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,21,2016,33.634000,33.634000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,22,2112,35.235000,35.235000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,23,2208,36.837000,36.837000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,24,3744,62.462000,62.462000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,25,3840,64.064000,64.064000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,26,3936,65.666000,65.666000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,27,4032,67.267000,67.267000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,28,4128,68.869000,68.869000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,29,4224,70.470000,70.470000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,30,4320,72.072000,72.072000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s2742,31,4416,73.674000,73.674000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,0,0,0.000000,0.000000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,1,126,2.102000,2.102000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,2,222,3.704000,3.704000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,3,318,5.305000,5.305000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,4,414,6.907000,6.907000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,5,510,8.508000,8.508000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,6,606,10.110000,10.110000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,7,702,11.712000,11.712000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,8,798,13.313000,13.313000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,9,894,14.915000,14.915000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,10,990,16.516000,16.516000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,11,1086,18.118000,18.118000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,12,1182,19.720000,19.720000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,13,1278,21.321000,21.321000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,14,1374,22.923000,22.923000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,15,1470,24.524000,24.524000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,16,1566,26.126000,26.126000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,17,1662,27.728000,27.728000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,18,1758,29.329000,29.329000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,19,1854,30.931000,30.931000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,20,1950,32.532000,32.532000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,21,2046,34.134000,34.134000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,22,2142,35.736000,35.736000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,23,2238,37.337000,37.337000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,24,2334,38.939000,38.939000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,25,2430,40.540000,40.540000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,26,2526,42.142000,42.142000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,27,2622,43.744000,43.744000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,28,2718,45.345000,45.345000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,29,2814,46.947000,46.947000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s4068,30,2910,48.548000,48.548000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,0,0,0.000000,0.000000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,1,96,1.602000,1.602000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,2,198,3.303000,3.303000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,3,294,4.905000,4.905000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,4,390,6.506000,6.506000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,5,486,8.108000,8.108000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,6,582,9.710000,9.710000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,7,678,11.311000,11.311000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,8,774,12.913000,12.913000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,9,870,14.514000,14.514000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,10,966,16.116000,16.116000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,11,1062,17.718000,17.718000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,12,1158,19.319000,19.319000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,13,1254,20.921000,20.921000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,14,1350,22.522000,22.522000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,15,1446,24.124000,24.124000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,16,1542,25.726000,25.726000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,17,1638,27.327000,27.327000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,18,1734,28.929000,28.929000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,19,1830,30.530000,30.530000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,20,1926,32.132000,32.132000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,21,2022,33.734000,33.734000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,22,2118,35.335000,35.335000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,23,2214,36.937000,36.937000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,24,2310,38.538000,38.538000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,25,2406,40.140000,40.140000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,26,2502,41.742000,41.742000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,27,2598,43.343000,43.343000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,28,2694,44.945000,44.945000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,29,2790,46.546000,46.546000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,30,2886,48.148000,48.148000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s5394,31,2982,49.750000,49.750000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,0,90,1.501000,1.501000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,1,186,3.103000,3.103000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,2,282,4.705000,4.705000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,3,378,6.306000,6.306000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,4,474,7.908000,7.908000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,5,576,9.610000,9.610000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,6,672,11.211000,11.211000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,7,774,12.913000,12.913000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,8,870,14.514000,14.514000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,9,972,16.216000,16.216000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,10,1158,19.319000,19.319000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,11,1524,25.425000,25.425000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,12,1620,27.027000,27.027000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,13,1716,28.629000,28.629000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,14,1812,30.230000,30.230000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,15,1908,31.832000,31.832000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,16,2004,33.433000,33.433000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,17,2100,35.035000,35.035000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,18,2196,36.637000,36.637000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,19,2292,38.238000,38.238000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,20,2388,39.840000,39.840000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,21,2484,41.441000,41.441000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,22,2580,43.043000,43.043000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,23,2676,44.645000,44.645000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,24,2772,46.246000,46.246000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,25,2868,47.848000,47.848000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,26,2964,49.449000,49.449000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,27,3060,51.051000,51.051000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,28,3156,52.653000,52.653000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,29,3252,54.254000,54.254000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,30,3348,55.856000,55.856000,EXACT_BY_CONSTRUCTION,0.0000,1
XCaGht2GmPg_s90,31,3444,57.457000,57.457000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,0,6,0.240000,0.240000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,1,192,7.680000,7.680000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,2,264,10.560000,10.560000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,3,336,13.440000,13.440000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,4,498,19.920000,19.920000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,5,570,22.800000,22.800000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,6,642,25.680000,25.680000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,7,1326,53.040000,53.040000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,8,1398,55.920000,55.920000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,9,1470,58.800000,58.800000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,10,1542,61.680000,61.680000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,11,1614,64.560000,64.560000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,12,1686,67.440000,67.440000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,13,1758,70.320000,70.320000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,14,1830,73.200000,73.200000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,15,1995,79.800000,79.800000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,16,2067,82.680000,82.680000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,17,2139,85.560000,85.560000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,18,2211,88.440000,88.440000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,19,2283,91.320000,91.320000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,20,2355,94.200000,94.200000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,21,2427,97.080000,97.080000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,22,2499,99.960000,99.960000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,23,2571,102.840000,102.840000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,24,2643,105.720000,105.720000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,25,2805,112.200000,112.200000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,26,2877,115.080000,115.080000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,27,2949,117.960000,117.960000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,28,3021,120.840000,120.840000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,29,3093,123.720000,123.720000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,30,3165,126.600000,126.600000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s1228,31,3237,129.480000,129.480000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,0,0,0.000000,0.000000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,1,96,3.840000,3.840000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,2,192,7.680000,7.680000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,3,288,11.520000,11.520000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,4,387,15.480000,15.480000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,5,483,19.320000,19.320000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,6,579,23.160000,23.160000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,7,675,27.000000,27.000000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,8,777,31.080000,31.080000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,9,963,38.520000,38.520000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,10,1059,42.360000,42.360000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,11,1155,46.200000,46.200000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,12,1260,50.400000,50.400000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,13,1356,54.240000,54.240000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,14,1452,58.080000,58.080000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,15,1548,61.920000,61.920000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,16,1644,65.760000,65.760000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,17,1740,69.600000,69.600000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,18,1836,73.440000,73.440000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,19,1932,77.280000,77.280000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,20,2046,81.840000,81.840000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,21,2148,85.920000,85.920000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,22,2244,89.760000,89.760000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,23,2340,93.600000,93.600000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,24,2436,97.440000,97.440000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,25,2532,101.280000,101.280000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,26,2628,105.120000,105.120000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,27,2727,109.080000,109.080000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,28,2826,113.040000,113.040000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,29,2922,116.880000,116.880000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s2366,30,3018,120.720000,120.720000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,0,90,3.600000,3.600000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,1,270,10.800000,10.800000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,2,351,14.040000,14.040000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,3,432,17.280000,17.280000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,4,513,20.520000,20.520000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,5,684,27.360000,27.360000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,6,765,30.600000,30.600000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,7,846,33.840000,33.840000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,8,1017,40.680000,40.680000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,9,1098,43.920000,43.920000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,10,1179,47.160000,47.160000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,11,1260,50.400000,50.400000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,12,1341,53.640000,53.640000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,13,1422,56.880000,56.880000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,14,1503,60.120000,60.120000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,15,1584,63.360000,63.360000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,16,1668,66.720000,66.720000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,17,1749,69.960000,69.960000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,18,1830,73.200000,73.200000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,19,1911,76.440000,76.440000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,20,1992,79.680000,79.680000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,21,2073,82.920000,82.920000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,22,2154,86.160000,86.160000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,23,2235,89.400000,89.400000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,24,2316,92.640000,92.640000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,25,2397,95.880000,95.880000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,26,2478,99.120000,99.120000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,27,2559,102.360000,102.360000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,28,2640,105.600000,105.600000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,29,2721,108.840000,108.840000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s3504,30,3201,128.040000,128.040000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,0,0,0.000000,0.000000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,1,81,3.240000,3.240000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,2,252,10.080000,10.080000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,3,513,20.520000,20.520000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,4,594,23.760000,23.760000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,5,675,27.000000,27.000000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,6,756,30.240000,30.240000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,7,837,33.480000,33.480000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,8,918,36.720000,36.720000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,9,999,39.960000,39.960000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,10,1080,43.200000,43.200000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,11,1161,46.440000,46.440000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,12,1242,49.680000,49.680000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,13,1323,52.920000,52.920000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,14,1494,59.760000,59.760000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,15,1575,63.000000,63.000000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,16,1656,66.240000,66.240000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,17,1737,69.480000,69.480000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,18,1818,72.720000,72.720000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,19,1899,75.960000,75.960000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,20,2250,90.000000,90.000000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,21,2331,93.240000,93.240000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,22,2412,96.480000,96.480000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,23,2493,99.720000,99.720000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,24,2574,102.960000,102.960000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,25,2655,106.200000,106.200000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,26,2736,109.440000,109.440000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,27,2817,112.680000,112.680000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,28,2898,115.920000,115.920000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s4642,29,2979,119.160000,119.160000,EXACT_BY_CONSTRUCTION,0.0000,1
