state_id,cluster_id,timestamp,raw_checkpoint_count,path_evaluation_count,static_loss_sum,score_loss_sum,conditional_loss_sum,split_ids
401809243:1,401809243,2025-10-21,1,7,0.1760256179330648,0.36150908860488035,0.283134526351193,0|1|2|3|4|5|6
401810607:2,401810607,2026-02-07,1,7,0.1420128074373947,0.5404817880186461,0.4323867509399335,3|9|14|18|22|23|24
401810607:3,401810607,2026-02-07,1,7,0.1420128074373947,0.7227392126774391,0.6567413109807017,3|9|14|18|22|23|24
401810608:1,401810608,2026-02-07,1,7,0.17412745769495744,0.28524285386816967,0.21326688909363828,3|9|14|18|22|23|24
401810608:2,401810608,2026-02-07,1,7,0.17412745769495744,0.29345569362301765,0.23288925403695435,3|9|14|18|22|23|24
401810608:3,401810608,2026-02-07,1,7,0.17412745769495744,0.013917420639854959,0.009734643812706204,3|9|14|18|22|23|24
401810609:1,401810609,2026-02-07,1,7,0.25841845976934563,0.1866980015540252,0.19292759729924147,3|9|14|18|22|23|24
401810609:2,401810609,2026-02-07,1,7,0.25841845976934563,0.015523753714142356,0.01630895644535789,3|9|14|18|22|23|24
401810609:3,401810609,2026-02-07,1,7,0.25841845976934563,0.004794061005175573,0.0049928130682387,3|9|14|18|22|23|24
401810610:1,401810610,2026-02-07,1,7,0.16302316805192493,0.21708021855804113,0.1469454537582191,3|9|14|18|22|23|24
401810610:2,401810610,2026-02-07,1,7,0.16302316805192493,0.25,0.185994658670533,3|9|14|18|22|23|24
401810610:3,401810610,2026-02-07,1,7,0.16302316805192493,0.7779731845173766,0.7321844081877826,3|9|14|18|22|23|24
401810611:1,401810611,2026-02-07,1,7,0.13419906422352404,0.4845473729189655,0.34329930321006674,3|9|14|18|22|23|24
401810611:2,401810611,2026-02-07,1,7,0.13419906422352404,0.1739088890099055,0.10624381573310968,3|9|14|18|22|23|24
401810611:3,401810611,2026-02-07,1,7,0.13419906422352404,0.451099425492723,0.369343842046752,3|9|14|18|22|23|24
401810612:1,401810612,2026-02-08,1,7,0.23165928457587975,0.030062872606085835,0.02669860078564567,3|9|14|18|22|23|24
401810612:2,401810612,2026-02-08,1,7,0.23165928457587975,0.0536797839643997,0.04919954406891819,3|9|14|18|22|23|24
401810612:3,401810612,2026-02-08,1,7,0.23165928457587975,3.472137133667609e-05,3.050469249360013e-05,3|9|14|18|22|23|24
401810613:1,401810613,2026-02-08,1,7,0.1253435763031844,0.13404767417557015,0.06382924794688713,3|9|14|18|22|23|24
401810613:2,401810613,2026-02-08,1,7,0.1253435763031844,0.00011221696073482614,2.6200662148530918e-05,3|9|14|18|22|23|24
401810613:3,401810613,2026-02-08,1,7,0.1253435763031844,1.1335676604221236e-12,1.7571845366924006e-13,3|9|14|18|22|23|24
401810614:1,401810614,2026-02-08,1,7,0.12208957648310301,0.21708021855804113,0.1135395064943621,3|9|14|18|22|23|24
401810614:2,401810614,2026-02-08,1,7,0.12208957648310301,0.3398611949062516,0.22479355439947343,3|9|14|18|22|23|24
401810614:3,401810614,2026-02-08,1,7,0.12208957648310301,7.894566071240843e-05,2.694105060256849e-05,3|9|14|18|22|23|24
401810615:1,401810615,2026-02-08,1,7,0.27947421764003927,0.13404767417557015,0.1521174459782309,3|9|14|18|22|23|24
401810615:2,401810615,2026-02-08,1,7,0.27947421764003927,0.010891545096038863,0.013037488983867954,3|9|14|18|22|23|24
401810615:3,401810615,2026-02-08,1,7,0.27947421764003927,8.684822812288208e-07,1.1226659478540194e-06,3|9|14|18|22|23|24
401810616:1,401810616,2026-02-09,1,7,0.1649134878819359,0.4017972411253189,0.30669880766513885,3|9|14|18|22|23|24
401810616:2,401810616,2026-02-09,1,7,0.1649134878819359,0.11397273198167948,0.07763302417834654,3|9|14|18|22|23|24
401810616:3,401810616,2026-02-09,1,7,0.1649134878819359,0.004794061005175573,0.0030066935546524654,3|9|14|18|22|23|24
401810617:1,401810617,2026-02-09,1,7,0.32686081837078046,0.4017972411253189,0.4772580178046267,3|9|14|18|22|23|24
401810617:2,401810617,2026-02-09,1,7,0.32686081837078046,0.07013245807198869,0.09513816719776476,3|9|14|18|22|23|24
401810617:3,401810617,2026-02-09,1,7,0.32686081837078046,0.25,0.287261709252938,3|9|14|18|22|23|24
401810618:1,401810618,2026-02-09,1,7,0.3782432041419687,0.4845473729189655,0.605701516585139,3|9|14|18|22|23|24
401810618:2,401810618,2026-02-09,1,7,0.3782432041419687,0.02989070766017387,0.053308647652267956,3|9|14|18|22|23|24
401810618:3,401810618,2026-02-09,1,7,0.3782432041419687,0.10782071205649345,0.14651245000356017,3|9|14|18|22|23|24
401810619:1,401810619,2026-02-09,1,7,0.17431235774301104,0.11185468757176911,0.07382616311629649,3|9|14|18|22|23|24
401810619:2,401810619,2026-02-09,1,7,0.17431235774301104,0.3885551093781962,0.3204609268355963,3|9|14|18|22|23|24
401810619:3,401810619,2026-02-09,1,7,0.17431235774301104,0.0007320710674167703,0.0004495504403401279,3|9|14|18|22|23|24
401810620:1,401810620,2026-02-09,1,7,0.23850056522194482,0.0754465036602814,0.07110170328446884,3|9|14|18|22|23|24
401810620:2,401810620,2026-02-09,1,7,0.23850056522194482,1.945259029935055e-05,1.7579030178343723e-05,3|9|14|18|22|23|24
401810620:3,401810620,2026-02-09,1,7,0.23850056522194482,5.954905166871923e-06,5.4934410491484645e-06,3|9|14|18|22|23|24
401810621:1,401810621,2026-02-09,1,7,0.2582793006162617,0.11185468757176911,0.1163152141914763,3|9|14|18|22|23|24
401810621:2,401810621,2026-02-09,1,7,0.2582793006162617,0.0033699037388312215,0.0035806072425348208,3|9|14|18|22|23|24
401810621:3,401810621,2026-02-09,1,7,0.2582793006162617,1.1286344246741213e-08,1.2319062594541196e-08,3|9|14|18|22|23|24
401810622:1,401810622,2026-02-09,1,7,0.29913292478687475,0.4017972411253189,0.4509840558397327,3|9|14|18|22|23|24
401810622:2,401810622,2026-02-09,1,7,0.29913292478687475,0.4896993140797036,0.5301474894141135,3|9|14|18|22|23|24
401810622:3,401810622,2026-02-09,1,7,0.29913292478687475,0.5937853282645568,0.6210165867166916,3|9|14|18|22|23|24
401810623:1,401810623,2026-02-09,1,7,0.18146315358057744,0.25,0.1898894562313427,3|9|14|18|22|23|24
401810623:2,401810623,2026-02-09,1,7,0.18146315358057744,0.6384000179860677,0.5771895177953202,3|9|14|18|22|23|24
401810623:3,401810623,2026-02-09,1,7,0.18146315358057744,0.9466184473699865,0.9341556956075395,3|9|14|18|22|23|24
401810624:1,401810624,2026-02-09,1,7,0.17845285176864809,0.21708021855804113,0.1594844338045879,3|9|14|18|22|23|24
401810624:2,401810624,2026-02-09,1,7,0.17845285176864809,0.02989070766017387,0.019568104596639237,3|9|14|18|22|23|24
401810624:3,401810624,2026-02-09,1,7,0.17845285176864809,0.14707371273624584,0.12019999227633694,3|9|14|18|22|23|24
401810625:1,401810625,2026-02-09,1,7,0.2632558681028572,0.3225267186383634,0.33520255353427864,3|9|14|18|22|23|24
401810625:2,401810625,2026-02-09,1,7,0.2632558681028572,0.29345569362301765,0.30341817688581096,3|9|14|18|22|23|24
401810625:3,401810625,2026-02-09,1,7,0.2632558681028572,3.4355974781794337e-09,3.964799225526035e-09,3|9|14|18|22|23|24
401810626:1,401810626,2026-02-10,1,7,0.5038783777334709,0.28524285386816967,0.5094435215711633,3|9|14|18|22|23|24
401810626:2,401810626,2026-02-10,1,7,0.5038783777334709,0.5404817880186461,0.7155747080238157,3|9|14|18|22|23|24
401810626:3,401810626,2026-02-10,1,7,0.5038783777334709,0.19458061345051367,0.30377505938549554,3|9|14|18|22|23|24
401810627:1,401810627,2026-02-10,1,7,0.201494572809672,0.21708021855804113,0.17804944429053657,3|9|14|18|22|23|24
401810627:2,401810627,2026-02-10,1,7,0.201494572809672,0.29345569362301765,0.2552374996682386,3|9|14|18|22|23|24
401810627:3,401810627,2026-02-10,1,7,0.201494572809672,0.03498074411667625,0.0290134377987314,3|9|14|18|22|23|24
401810628:1,401810628,2026-02-10,1,7,0.16678236921408968,0.0018984545730460556,0.0007866221379664507,3|9|14|18|22|23|24
401810628:2,401810628,2026-02-10,1,7,0.16678236921408968,0.0014038163942713827,0.0006730498240054936,3|9|14|18|22|23|24
401810628:3,401810628,2026-02-10,1,7,0.16678236921408968,8.684822812288208e-07,3.927554564753697e-07,3|9|14|18|22|23|24
401810629:1,401810629,2026-02-10,1,7,0.2149374225914957,0.005323718741954981,0.00393188254783118,3|9|14|18|22|23|24
401810629:2,401810629,2026-02-10,1,7,0.2149374225914957,1.418495091724905e-06,9.267691509532551e-07,3|9|14|18|22|23|24
401810629:3,401810629,2026-02-10,1,7,0.2149374225914957,5.588338194700972e-14,3.492115409424744e-14,3|9|14|18|22|23|24
401810630:1,401810630,2026-02-11,1,7,0.26784232472559727,0.06096123712447947,0.06727757764202669,3|9|14|18|22|23|24
401810630:2,401810630,2026-02-11,1,7,0.26784232472559727,0.02989070766017387,0.03282055616084424,3|9|14|18|22|23|24
401810630:3,401810630,2026-02-11,1,7,0.26784232472559727,0.0003623775187479246,0.0004049419597740772,3|9|14|18|22|23|24
401810631:1,401810631,2026-02-11,1,7,0.10093826812998898,0.007322652409599296,0.0014322316107392562,3|9|14|18|22|23|24
401810631:2,401810631,2026-02-11,1,7,0.10093826812998898,0.0033699037388312215,0.0008065844743726374,3|9|14|18|22|23|24
401810631:3,401810631,2026-02-11,1,7,0.10093826812998898,5.954905166871923e-06,1.3053941829423077e-06,3|9|14|18|22|23|24
401810632:1,401810632,2026-02-11,1,7,0.34005049782668106,0.4017972411253189,0.4895646058021071,3|9|14|18|22|23|24
401810632:2,401810632,2026-02-11,1,7,0.34005049782668106,0.2100246739027631,0.2677436915309301,3|9|14|18|22|23|24
401810632:3,401810632,2026-02-11,1,7,0.34005049782668106,0.05263598019402433,0.0689290723881155,3|9|14|18|22|23|24
401810633:1,401810633,2026-02-11,1,7,0.1571118933165652,0.04871253480476694,0.025459160303313043,3|9|14|18|22|23|24
401810633:2,401810633,2026-02-11,1,7,0.1571118933165652,2.8140957096844046e-06,8.409905228280531e-07,3|9|14|18|22|23|24
401810633:3,401810633,2026-02-11,1,7,0.1571118933165652,2.808565140983604e-10,8.933909239467763e-11,3|9|14|18|22|23|24
401810634:1,401810634,2026-02-11,1,7,0.2658230924126636,0.7515445712673287,0.7632569035833784,3|9|14|18|22|23|24
401810634:2,401810634,2026-02-11,1,7,0.2658230924126636,0.7663350403730895,0.775619387619255,3|9|14|18|22|23|24
401810634:3,401810634,2026-02-11,1,7,0.2658230924126636,0.6609179466257936,0.6690740183016938,3|9|14|18|22|23|24
401810635:1,401810635,2026-02-11,1,7,0.18525612911261732,0.017711163736687418,0.010673653351260285,3|9|14|18|22|23|24
401810635:2,401810635,2026-02-11,1,7,0.18525612911261732,7.005617755573828e-07,2.998450011892596e-07,3|9|14|18|22|23|24
401810635:3,401810635,2026-02-11,1,7,0.18525612911261732,2.5708301292347575e-13,1.0623680306858426e-13,3|9|14|18|22|23|24
401810636:1,401810636,2026-02-11,1,7,0.18779098591136642,0.038487851558991364,0.02513095882377467,3|9|14|18|22|23|24
401810636:2,401810636,2026-02-11,1,7,0.18779098591136642,0.0033699037388312215,0.0020729397624621782,3|9|14|18|22|23|24
401810636:3,401810636,2026-02-11,1,7,0.18779098591136642,2.3209490858198446e-06,1.3382626184084891e-06,3|9|14|18|22|23|24
401810637:1,401810637,2026-02-11,1,7,0.3055345994811188,0.5260959647134942,0.5801402318935207,3|9|14|18|22|23|24
401810637:2,401810637,2026-02-11,1,7,0.3055345994811188,0.7268936857296328,0.7615513085105279,3|9|14|18|22|23|24
401810637:3,401810637,2026-02-11,1,7,0.3055345994811188,0.6609179466257936,0.6888372064859514,3|9|14|18|22|23|24
401810638:1,401810638,2026-02-11,1,7,0.22534468952620396,0.09235863152078065,0.08132022835431614,3|9|14|18|22|23|24
401810638:2,401810638,2026-02-11,1,7,0.22534468952620396,0.021732478418567076,0.0189044962098569,3|9|14|18|22|23|24
401810638:3,401810638,2026-02-11,1,7,0.22534468952620396,0.0003623775187479246,0.00031132462962288777,3|9|14|18|22|23|24
401810639:1,401810639,2026-02-11,1,7,0.15615954436011684,0.09235863152078065,0.05231967296075284,3|9|14|18|22|23|24
401810639:2,401810639,2026-02-11,1,7,0.15615954436011684,0.1418713333095474,0.09469363184764341,3|9|14|18|22|23|24
401810639:3,401810639,2026-02-11,1,7,0.15615954436011684,0.0026615176924436813,0.0015221481151413104,3|9|14|18|22|23|24
401810640:1,401810640,2026-02-11,1,7,0.14705748470240504,0.02321095708918745,0.01000909435614633,3|9|14|18|22|23|24
401810640:2,401810640,2026-02-11,1,7,0.14705748470240504,6.382999805541803e-05,1.9764024389454268e-05,3|9|14|18|22|23|24
401810640:3,401810640,2026-02-11,1,7,0.14705748470240504,1.1335676604221236e-12,2.640778460488565e-13,3|9|14|18|22|23|24
401810641:1,401810641,2026-02-11,1,7,0.2685412022102648,0.002710971983230985,0.0032123768255768784,3|9|14|18|22|23|24
401810641:2,401810641,2026-02-11,1,7,0.2685412022102648,5.470301138228109e-06,6.798960331319247e-06,3|9|14|18|22|23|24
401810641:3,401810641,2026-02-11,1,7,0.2685412022102648,5.5883381920764413e-14,7.269996436049264e-14,3|9|14|18|22|23|24
401810642:1,401810642,2026-02-11,1,7,0.10251435404467435,0.1866980015540252,0.07974762145356895,3|9|14|18|22|23|24
401810642:2,401810642,2026-02-11,1,7,0.10251435404467435,0.07013245807198869,0.028507585862878968,3|9|14|18|22|23|24
401810642:3,401810642,2026-02-11,1,7,0.10251435404467435,0.0014228119651552398,0.0004913244250698741,3|9|14|18|22|23|24
401810643:1,401810643,2026-02-11,1,7,0.14485948608461457,0.5260959647134942,0.39799847950976425,3|9|14|18|22|23|24
401810643:2,401810643,2026-02-11,1,7,0.14485948608461457,0.43877577706650955,0.33695500797462347,3|9|14|18|22|23|24
401810643:3,401810643,2026-02-11,1,7,0.14485948608461457,0.25,0.1930605899759296,3|9|14|18|22|23|24
401810644:1,401810644,2026-02-12,1,7,0.5022651954436256,0.11185468757176917,0.27006030290547994,3|9|14|18|22|23|24
401810644:2,401810644,2026-02-12,1,7,0.5022651954436256,0.010891545096038863,0.03730422820713698,3|9|14|18|22|23|24
401810644:3,401810644,2026-02-12,1,7,0.5022651954436256,7.894566071240843e-05,0.00032949739268831377,3|9|14|18|22|23|24
401810645:1,401810645,2026-02-12,1,7,0.14842073305117678,0.36150908860488035,0.25120406687942093,3|9|14|18|22|23|24
401810645:2,401810645,2026-02-12,1,7,0.14842073305117678,0.3398611949062516,0.25091437851678683,3|9|14|18|22|23|24
401810645:3,401810645,2026-02-12,1,7,0.14842073305117678,0.0001725057830329685,8.040630056529748e-05,3|9|14|18|22|23|24
401810646:1,401810646,2026-02-12,1,7,0.136634568500263,0.11185468757176911,0.056287500776910394,3|9|14|18|22|23|24
401810646:2,401810646,2026-02-12,1,7,0.136634568500263,0.2100246739027631,0.13446320063988704,3|9|14|18|22|23|24
401810646:3,401810646,2026-02-12,1,7,0.136634568500263,0.0003623775187479246,0.00015790535117531776,3|9|14|18|22|23|24
401810647:1,401810647,2026-02-19,1,7,0.20022991885924873,0.6072942080227134,0.5524468359834142,3|9|14|18|22|23|24
401810647:2,401810647,2026-02-19,1,7,0.20022991885924873,0.2100246739027631,0.17754260478061332,3|9|14|18|22|23|24
401810647:3,401810647,2026-02-19,1,7,0.20022991885924873,0.14707371273624584,0.12848417141164523,3|9|14|18|22|23|24
401810648:1,401810648,2026-02-19,1,7,0.124178593658238,0.003822807335517764,0.0009642398597264305,3|9|14|18|22|23|24
401810648:2,401810648,2026-02-19,1,7,0.124178593658238,0.00011221696073482496,2.577587592485154e-05,3|9|14|18|22|23|24
401810648:3,401810648,2026-02-19,1,7,0.124178593658238,1.1642445420762377e-14,1.5112421764052875e-15,3|9|14|18|22|23|24
401810649:1,401810649,2026-02-19,1,7,0.249620547444386,0.1866980015540252,0.18645520057577064,3|9|14|18|22|23|24
401810649:2,401810649,2026-02-19,1,7,0.249620547444386,0.0536797839643997,0.05364419033028668,3|9|14|18|22|23|24
401810649:3,401810649,2026-02-19,1,7,0.249620547444386,0.07657778759285831,0.07649826496896943,3|9|14|18|22|23|24
401810650:1,401810650,2026-02-19,1,7,0.2709776879786906,0.1866980015540252,0.2023478756028758,3|9|14|18|22|23|24
401810650:2,401810650,2026-02-19,1,7,0.2709776879786906,0.010891545096038863,0.012444128641211092,3|9|14|18|22|23|24
401810650:3,401810650,2026-02-19,1,7,0.2709776879786906,0.013917420639854959,0.015207370908547981,3|9|14|18|22|23|24
401810651:1,401810651,2026-02-19,1,7,0.24208648881803432,0.1866980015540252,0.1809000499755253,3|9|14|18|22|23|24
401810651:2,401810651,2026-02-19,1,7,0.24208648881803432,0.021732478418567076,0.020829129607601454,3|9|14|18|22|23|24
401810651:3,401810651,2026-02-19,1,7,0.24208648881803432,0.0026615176924436813,0.002558848095699836,3|9|14|18|22|23|24
401810652:1,401810652,2026-02-19,1,7,0.1896632350632749,0.1866980015540252,0.14261549761423267,3|9|14|18|22|23|24
401810652:2,401810652,2026-02-19,1,7,0.1896632350632749,0.04040124704027287,0.029023153183339014,3|9|14|18|22|23|24
401810652:3,401810652,2026-02-19,1,7,0.1896632350632749,0.008319486603880549,0.006180549540406407,3|9|14|18|22|23|24
401810653:1,401810653,2026-02-19,1,7,0.1801870886866546,0.11185468757176911,0.07664703953128826,3|9|14|18|22|23|24
401810653:2,401810653,2026-02-19,1,7,0.1801870886866546,0.010891545096038863,0.006743897364060218,3|9|14|18|22|23|24
401810653:3,401810653,2026-02-19,1,7,0.1801870886866546,1.003067559251969e-09,4.5040904032396747e-10,3|9|14|18|22|23|24
401810654:1,401810654,2026-02-19,1,7,0.17124858969532256,0.13404767417557015,0.08877568135736401,3|9|14|18|22|23|24
401810654:2,401810654,2026-02-19,1,7,0.17124858969532256,6.382999805541803e-05,2.7298539573599168e-05,3|9|14|18|22|23|24
401810654:3,401810654,2026-02-19,1,7,0.17124858969532256,7.540787264294996e-11,2.8569660352754997e-11,3|9|14|18|22|23|24
401810655:1,401810655,2026-02-19,1,7,0.15202919381564423,0.6461214332253559,0.532840552443734,3|9|14|18|22|23|24
401810655:2,401810655,2026-02-19,1,7,0.15202919381564423,0.02989070766017387,0.01615149455768363,3|9|14|18|22|23|24
401810655:3,401810655,2026-02-19,1,7,0.15202919381564423,1.4671815292568941e-05,6.287704075081388e-06,3|9|14|18|22|23|24
401810656:1,401810656,2026-02-19,1,7,0.34347289540497894,0.21708021855804113,0.2926636231806972,3|9|14|18|22|23|24
401810656:2,401810656,2026-02-19,1,7,0.34347289540497894,0.5903018217590325,0.6596607573912235,3|9|14|18|22|23|24
401810656:3,401810656,2026-02-19,1,7,0.34347289540497894,0.19458061345051372,0.23451230554793104,3|9|14|18|22|23|24
401810657:1,401810657,2026-02-20,1,7,0.21198792074893671,0.038487851558991364,0.03009606928392735,3|9|14|18|22|23|24
401810657:2,401810657,2026-02-20,1,7,0.21198792074893671,0.07013245807198869,0.05877094168702783,3|9|14|18|22|23|24
401810657:3,401810657,2026-02-20,1,7,0.21198792074893671,0.19458061345051367,0.17767814556964256,3|9|14|18|22|23|24
401810658:1,401810658,2026-02-20,1,7,0.2709776879786906,0.4429610112022907,0.46402443016016415,3|9|14|18|22|23|24
401810658:2,401810658,2026-02-20,1,7,0.2709776879786906,0.7663350403730895,0.778484254430998,3|9|14|18|22|23|24
401810658:3,401810658,2026-02-20,1,7,0.2709776879786906,0.25,0.2602491555256385,3|9|14|18|22|23|24
401810659:1,401810659,2026-02-20,1,7,0.23223018278263957,0.4017972411253189,0.3830881562745894,3|9|14|18|22|23|24
401810659:2,401810659,2026-02-20,1,7,0.23223018278263957,0.8021664139207167,0.7914890033725283,3|9|14|18|22|23|24
401810659:3,401810659,2026-02-20,1,7,0.23223018278263957,0.312354761527065,0.3023798753114309,3|9|14|18|22|23|24
401810660:1,401810660,2026-02-20,1,7,0.2645328512378125,0.017711163736687418,0.01966010880968828,3|9|14|18|22|23|24
401810660:2,401810660,2026-02-20,1,7,0.2645328512378125,0.07013245807198869,0.07471854024008064,3|9|14|18|22|23|24
401810660:3,401810660,2026-02-20,1,7,0.2645328512378125,0.0014228119651552439,0.0015425349042691439,3|9|14|18|22|23|24
401810661:1,401810661,2026-02-20,1,7,0.16308994673766083,0.009949251199998689,0.004583797371280162,3|9|14|18|22|23|24
401810661:2,401810661,2026-02-20,1,7,0.16308994673766083,0.010891545096038863,0.005856214605755543,3|9|14|18|22|23|24
401810661:3,401810661,2026-02-20,1,7,0.16308994673766083,0.013917420639854959,0.00914660603542205,3|9|14|18|22|23|24
401810662:1,401810662,2026-02-20,1,7,0.21623279130830625,0.4429610112022907,0.405920449408857,3|9|14|18|22|23|24
401810662:2,401810662,2026-02-20,1,7,0.21623279130830625,0.07013245807198869,0.06004065919510317,3|9|14|18|22|23|24
401810662:3,401810662,2026-02-20,1,7,0.21623279130830625,0.02245780928864816,0.019577484089280617,3|9|14|18|22|23|24
401810663:1,401810663,2026-02-20,1,7,0.062863658673196,0.3225267186383634,0.1156680243830588,3|9|14|18|22|23|24
401810663:2,401810663,2026-02-20,1,7,0.062863658673196,0.0014038163942713827,0.0001461681147656119,3|9|14|18|22|23|24
401810663:3,401810663,2026-02-20,1,7,0.062863658673196,0.00479406100517558,0.0011948948368050165,3|9|14|18|22|23|24
401810664:1,401810664,2026-02-20,1,7,0.1918228430282573,0.030062872606085835,0.020041837340318055,3|9|14|18|22|23|24
401810664:2,401810664,2026-02-20,1,7,0.1918228430282573,0.0536797839643997,0.03987752623268564,3|9|14|18|22|23|24
401810664:3,401810664,2026-02-20,1,7,0.1918228430282573,0.07657778759285828,0.06309562520159426,3|9|14|18|22|23|24
401810665:1,401810665,2026-02-20,1,7,0.17414686611844293,0.013354633037271472,0.007110825403057551,3|9|14|18|22|23|24
401810665:2,401810665,2026-02-20,1,7,0.17414686611844293,1.418495091724905e-06,5.32899436289902e-07,3|9|14|18|22|23|24
401810665:3,401810665,2026-02-20,1,7,0.17414686611844293,2.410917013430529e-18,6.948635446115812e-19,3|9|14|18|22|23|24
401810666:1,401810666,2026-02-21,1,7,0.2419322746961479,0.4017972411253189,0.3931686172306166,3|9|14|18|22|23|24
401810666:2,401810666,2026-02-21,1,7,0.2419322746961479,0.6384000179860677,0.631562669504234,3|9|14|18|22|23|24
401810666:3,401810666,2026-02-21,1,7,0.2419322746961479,0.07657778759285828,0.07471255240308791,3|9|14|18|22|23|24
401810667:1,401810667,2026-02-21,1,7,0.3826909120621748,0.4429610112022907,0.5693042936716746,3|9|14|18|22|23|24
401810667:2,401810667,2026-02-21,1,7,0.3826909120621748,0.6384000179860677,0.7282885289119747,3|9|14|18|22|23|24
401810667:3,401810667,2026-02-21,1,7,0.3826909120621748,0.03498074411667625,0.05305421961704175,3|9|14|18|22|23|24
401810668:1,401810668,2026-02-21,1,7,0.16273204669589952,0.09235863152078065,0.054899742135656966,3|9|14|18|22|23|24
401810668:2,401810668,2026-02-21,1,7,0.16273204669589952,0.09012893131261515,0.05905633363573009,3|9|14|18|22|23|24
401810668:3,401810668,2026-02-21,1,7,0.16273204669589952,1.4671815292568517e-05,7.010358952062931e-06,3|9|14|18|22|23|24
401810669:1,401810669,2026-02-21,1,7,0.1361108102779595,0.3225267186383634,0.2048617465242078,3|9|14|18|22|23|24
401810669:2,401810669,2026-02-21,1,7,0.1361108102779595,0.1418713333095474,0.08457679478933491,3|9|14|18|22|23|24
401810669:3,401810669,2026-02-21,1,7,0.1361108102779595,8.684822812288208e-07,2.7362812617532145e-07,3|9|14|18|22|23|24
401810670:1,401810670,2026-02-21,1,7,0.0933396741921405,0.13404767417557015,0.047063149854295376,3|9|14|18|22|23|24
401810670:2,401810670,2026-02-21,1,7,0.0933396741921405,0.04040124704027289,0.013346705052799017,3|9|14|18|22|23|24
401810670:3,401810670,2026-02-21,1,7,0.0933396741921405,0.0026615176924436874,0.0008874170183944445,3|9|14|18|22|23|24
401810671:1,401810671,2026-02-21,1,7,0.21811498476686872,0.09235863152078065,0.07806368776476082,3|9|14|18|22|23|24
401810671:2,401810671,2026-02-21,1,7,0.21811498476686872,0.29345569362301765,0.2687317313717475,3|9|14|18|22|23|24
401810671:3,401810671,2026-02-21,1,7,0.21811498476686872,0.9823086715252458,0.9802163876010538,3|9|14|18|22|23|24
401810672:1,401810672,2026-02-22,1,7,0.15862200619336458,0.009949251199998689,0.004374761204461497,3|9|14|18|22|23|24
401810672:2,401810672,2026-02-22,1,7,0.15862200619336458,0.02989070766017387,0.016991049006378562,3|9|14|18|22|23|24
401810672:3,401810672,2026-02-22,1,7,0.15862200619336458,0.10782071205649345,0.08017901491622934,3|9|14|18|22|23|24
401810673:1,401810673,2026-02-22,1,7,0.14107923991611573,0.1866980015540252,0.10754429095665348,3|9|14|18|22|23|24
401810673:2,401810673,2026-02-22,1,7,0.14107923991611573,0.11397273198167948,0.06762494885802707,3|9|14|18|22|23|24
401810673:3,401810673,2026-02-22,1,7,0.14107923991611573,0.14707371273624584,0.1052181289802815,3|9|14|18|22|23|24
401810674:1,401810674,2026-02-22,1,7,0.1646124068430523,0.4429610112022907,0.3450273990782307,3|9|14|18|22|23|24
401810674:2,401810674,2026-02-22,1,7,0.1646124068430523,0.02989070766017387,0.017746045401529794,3|9|14|18|22|23|24
401810674:3,401810674,2026-02-22,1,7,0.1646124068430523,5.954905166871923e-06,2.803183633877207e-06,3|9|14|18|22|23|24
401810675:1,401810675,2026-02-22,1,7,0.36763701914593716,0.02321095708918745,0.04590635486576981,3|9|14|18|22|23|24
401810675:2,401810675,2026-02-22,1,7,0.36763701914593716,0.02989070766017387,0.05116538791312746,3|9|14|18|22|23|24
401810675:3,401810675,2026-02-22,1,7,0.36763701914593716,0.6609179466257936,0.7173366469273971,3|9|14|18|22|23|24
401810676:1,401810676,2026-02-22,1,7,0.1970462552416665,0.15899657123987532,0.12422618386042643,3|9|14|18|22|23|24
401810676:2,401810676,2026-02-22,1,7,0.1970462552416665,0.09012893131261515,0.07102010142945313,3|9|14|18|22|23|24
401810676:3,401810676,2026-02-22,1,7,0.1970462552416665,0.013917420639854947,0.010947180082877114,3|9|14|18|22|23|24
401810677:1,401810677,2026-02-22,1,7,0.12795078230511578,0.21708021855804113,0.1183375915793022,3|9|14|18|22|23|24
401810677:2,401810677,2026-02-22,1,7,0.12795078230511578,0.09012893131261515,0.047205859727151515,3|9|14|18|22|23|24
401810677:3,401810677,2026-02-22,1,7,0.12795078230511578,8.684822812288208e-07,2.488190574408908e-07,3|9|14|18|22|23|24
401810678:1,401810678,2026-02-22,1,7,0.24696959622659115,0.25,0.24734698608219322,3|9|14|18|22|23|24
401810678:2,401810678,2026-02-22,1,7,0.24696959622659115,0.021732478418567076,0.021403040496684206,3|9|14|18|22|23|24
401810678:3,401810678,2026-02-22,1,7,0.24696959622659115,0.0007320710674167675,0.0007207989249543656,3|9|14|18|22|23|24
401810679:1,401810679,2026-02-22,1,7,0.26299476727203924,0.04871253480476694,0.05247957817129293,3|9|14|18|22|23|24
401810679:2,401810679,2026-02-22,1,7,0.26299476727203924,0.021732478418567076,0.023329275549581894,3|9|14|18|22|23|24
401810679:3,401810679,2026-02-22,1,7,0.26299476727203924,7.894566071240843e-05,8.613757392158833e-05,3|9|14|18|22|23|24
401810680:1,401810680,2026-02-22,1,7,0.14242744204174285,0.3225267186383634,0.211792065535838,3|9|14|18|22|23|24
401810680:2,401810680,2026-02-22,1,7,0.14242744204174285,0.29345569362301765,0.20574082204203753,3|9|14|18|22|23|24
401810680:3,401810680,2026-02-22,1,7,0.14242744204174285,0.05263598019402433,0.03417354898757714,3|9|14|18|22|23|24
