target,game,game_date,player,favourite,actual,model_log_loss,prior_game_clusters,base_log_loss,attempt2_prereg_seal
outscores_pregame_favourite,0022500416,2025-12-24,Rudy Gobert,Anthony Edwards,0,0.10236577162905655,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500416,2025-12-24,Tyler Kolek,Anthony Edwards,0,0.006968669316093316,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500416,2025-12-24,Bones Hyland,Anthony Edwards,0,0.04424290547041395,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Aaron Wiggins,Shai Gilgeous-Alexander,0,0.025384295135672343,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Alex Caruso,Shai Gilgeous-Alexander,0,0.005554803811767366,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Cason Wallace,Shai Gilgeous-Alexander,0,0.004325981681190504,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Chet Holmgren,Shai Gilgeous-Alexander,0,0.05799211855554715,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,De'Aaron Fox,Shai Gilgeous-Alexander,0,0.2648955553704793,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Devin Vassell,Shai Gilgeous-Alexander,0,0.0753012048059591,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Dylan Harper,Shai Gilgeous-Alexander,0,0.018904154639152723,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Harrison Barnes,Shai Gilgeous-Alexander,0,0.030440917980140175,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Isaiah Hartenstein,Shai Gilgeous-Alexander,0,0.010589580073240816,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Jalen Williams,Shai Gilgeous-Alexander,0,0.11359717772370533,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Julian Champagnie,Shai Gilgeous-Alexander,0,0.008992029829520898,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Keldon Johnson,Shai Gilgeous-Alexander,0,0.03206062267966669,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Luguentz Dort,Shai Gilgeous-Alexander,0,0.012174063398865956,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Luke Kornet,Shai Gilgeous-Alexander,0,0.0032102756302482102,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Stephon Castle,Shai Gilgeous-Alexander,0,0.04640536960438611,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Victor Wembanyama,Shai Gilgeous-Alexander,0,0.20305127980545265,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500417,2025-12-24,Isaiah Joe,Shai Gilgeous-Alexander,0,0.015361488589803553,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,Austin Reaves,Devin Booker,0,0.2926094155583301,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,Collin Gillespie,Devin Booker,0,0.0469536163621305,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,Deandre Ayton,Devin Booker,0,0.18802787956878614,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,Dillon Brooks,Devin Booker,1,1.9345660076721174,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,Jake LaRavia,Devin Booker,0,0.05123455551120831,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,Jarred Vanderbilt,Devin Booker,0,0.006114467131054301,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,Jaxson Hayes,Devin Booker,0,0.011454238934008699,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,Jordan Goodwin,Devin Booker,0,0.01916576449928326,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,LeBron James,Devin Booker,1,0.815374995040289,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,Marcus Smart,Devin Booker,0,0.07767558207399716,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,Mark Williams,Devin Booker,0,0.13337502045844954,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,Oso Ighodaro,Devin Booker,0,0.004894247307701417,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,Royce O'Neale,Devin Booker,0,0.03782712682281612,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500418,2025-12-24,Ryan Dunn,Devin Booker,0,0.021899817499276466,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Anthony Black,Shaedon Sharpe,0,0.14475485499437216,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Deni Avdija,Shaedon Sharpe,1,0.8470895487522455,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Desmond Bane,Shaedon Sharpe,1,0.5870391764840652,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Donovan Clingan,Shaedon Sharpe,0,0.10766540417326192,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Duop Reath,Shaedon Sharpe,0,0.09685664150417012,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Jase Richardson,Shaedon Sharpe,0,0.060841659256245045,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Jett Howard,Shaedon Sharpe,0,0.04658834887334548,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Kris Murray,Shaedon Sharpe,0,0.05240437067346042,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Noah Penda,Shaedon Sharpe,0,0.040862685452286544,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Paolo Banchero,Shaedon Sharpe,0,1.0752346698237614,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Rayan Rupert,Shaedon Sharpe,0,0.026434502684364928,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Toumani Camara,Shaedon Sharpe,0,0.18047666873786355,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Tyus Jones,Shaedon Sharpe,0,0.18447230549671012,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500420,2025-12-24,Wendell Carter Jr,Shaedon Sharpe,0,0.1800063581411513,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,Ausar Thompson,Cade Cunningham,0,0.05600418787841007,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,Caris LeVert,Cade Cunningham,0,0.12330560695878301,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,DeMar DeRozan,Cade Cunningham,1,0.9271676407399422,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,Dennis Schroder,Cade Cunningham,0,0.16358530021374257,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,Duncan Robinson,Cade Cunningham,0,0.10789370257663018,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,Jaden Ivey,Cade Cunningham,0,0.18361960571585145,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,Jalen Duren,Cade Cunningham,0,0.1260304157426168,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,Javonte Green,Cade Cunningham,0,0.02840291453052401,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,Keegan Murray,Cade Cunningham,0,0.15118117218204433,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,Maxime Raynaud,Cade Cunningham,0,0.0976546981928407,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,Nique Clifford,Cade Cunningham,0,0.01568138446032863,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,Precious Achiuwa,Cade Cunningham,0,0.03707112643696037,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,Russell Westbrook,Cade Cunningham,1,2.2366318501958107,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500421,2025-12-24,Tobias Harris,Cade Cunningham,1,1.7959878053375762,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,Alperen Sengun,Kevin Durant,0,0.2814386631976501,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,Amen Thompson,Kevin Durant,0,0.07587131252544133,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,Bogdan Bogdanovic,Kevin Durant,0,0.11211513624134117,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,Brook Lopez,Kevin Durant,0,0.05860112622364637,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,Jabari Smith Jr,Kevin Durant,0,0.07282058620060539,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,James Harden,Kevin Durant,1,1.3676833153039833,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,John Collins,Kevin Durant,0,0.10130496452564568,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,Josh Okogie,Kevin Durant,0,0.007578645523550354,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,Kawhi Leonard,Kevin Durant,1,1.0509937707955685,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,Kris Dunn,Kevin Durant,0,0.0035241666587196006,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,Nicolas Batum,Kevin Durant,0,0.002174618868153029,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,Reed Sheppard,Kevin Durant,0,0.04109259389952771,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,Steven Adams,Kevin Durant,0,0.001949951869078954,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500422,2025-12-24,Tari Eason,Kevin Durant,0,0.05165885827391002,0,0.6931471805599453,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Al Horford,Stephen Curry,0,0.05341307828756838,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Brandin Podziemski,Stephen Curry,0,0.09265449139139728,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,De'Anthony Melton,Stephen Curry,0,0.09976771893429943,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Draymond Green,Stephen Curry,0,0.054180461935119516,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Gary Payton II,Stephen Curry,0,0.02943698426483006,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Jordan Clarkson,Stephen Curry,0,0.19460447614752482,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Josh Hart,Stephen Curry,0,0.10377447250219148,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Karl-Anthony Towns,Stephen Curry,0,0.47252644127595494,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Landry Shamet,Stephen Curry,0,0.044744305649888225,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Mikal Bridges,Stephen Curry,0,0.27742671559971405,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Miles McBride,Stephen Curry,0,0.08095409594657249,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Moses Moody,Stephen Curry,0,0.06727276922369657,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,OG Anunoby,Stephen Curry,0,0.23120003655140503,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Quinten Post,Stephen Curry,0,0.04997158466344242,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Tyler Kolek,Stephen Curry,0,0.01427280214387171,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Will Richard,Stephen Curry,0,0.054640577847607605,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500584,2026-01-16,Gui Santos,Stephen Curry,0,0.017082007217182216,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,C.J. McCollum,Shaedon Sharpe,0,0.7359337245355442,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Corey Kispert,Shaedon Sharpe,0,0.2682402671482901,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Donovan Clingan,Shaedon Sharpe,0,0.11783418262721519,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Dyson Daniels,Shaedon Sharpe,0,0.2087526673152065,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Jalen Johnson,Shaedon Sharpe,0,0.6745731560203803,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Jerami Grant,Shaedon Sharpe,0,0.6252010024929974,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Jrue Holiday,Shaedon Sharpe,0,0.24702639158968456,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Luke Kennard,Shaedon Sharpe,0,0.15711013744745853,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Nickeil Alexander-Walker,Shaedon Sharpe,0,0.2325395232674944,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Onyeka Okongwu,Shaedon Sharpe,1,1.3677241913406655,2,3.5553480614894135,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Rayan Rupert,Shaedon Sharpe,0,0.027670090527056424,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Toumani Camara,Shaedon Sharpe,0,0.18396649784560057,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Vit Krejci,Shaedon Sharpe,0,0.14692703032546453,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Mouhamed Gueye,Shaedon Sharpe,0,0.0552749207498365,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500585,2026-01-16,Caleb Love,Shaedon Sharpe,0,0.24690306187702873,2,0.028987536873252298,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,Craig Porter Jr,Luka Doncic,0,0.002181025946360226,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,De'Andre Hunter,Luka Doncic,0,0.04140938105023847,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,Dean Wade,Luka Doncic,0,0.0016783943001430206,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,Deandre Ayton,Luka Doncic,0,0.041821040968183905,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,Donovan Mitchell,Luka Doncic,0,0.29369461990020346,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,Jake LaRavia,Luka Doncic,0,0.012636584004512131,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,Jarrett Allen,Luka Doncic,0,0.03141619623337893,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,Jaxson Hayes,Luka Doncic,0,0.0013241049181040789,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,Jaylon Tyson,Luka Doncic,0,0.013083677047434784,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,LeBron James,Luka Doncic,0,0.2018638629470377,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,Marcus Smart,Luka Doncic,0,0.014483465818579714,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,Rui Hachimura,Luka Doncic,0,0.026988880499490466,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,Sam Merrill,Luka Doncic,0,0.008900731046250355,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500671,2026-01-29,Jarred Vanderbilt,Luka Doncic,0,0.00038834951944381486,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500672,2026-01-29,Aaron Nesmith,Pascal Siakam,0,0.1540673499659543,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500672,2026-01-29,Andrew Nembhard,Pascal Siakam,0,0.12403005260847148,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500672,2026-01-29,Ayo Dosunmu,Pascal Siakam,0,0.17047891503721918,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500672,2026-01-29,Bennedict Mathurin,Pascal Siakam,0,0.29913266233007396,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500672,2026-01-29,Coby White,Pascal Siakam,0,0.524477712934318,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500672,2026-01-29,Isaac Okoro,Pascal Siakam,0,0.04380262265839289,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
