sport,cluster_id,captured_at,source_ts,lag_seconds,source_file
mlb,823274,2026-07-12T22:35:58Z,20260712_223528,30.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:36:16Z,20260712_223555,21.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:36:30Z,20260712_223612,18.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:36:52Z,20260712_223623,29.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:37:09Z,20260712_223643,26.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:37:23Z,20260712_223702,21.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:37:45Z,20260712_223702,43.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:38:02Z,20260712_223730,32.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:38:16Z,20260712_223756,20.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:38:37Z,20260712_223756,41.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:38:54Z,20260712_223829,25.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:39:08Z,20260712_223829,39.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:39:30Z,20260712_223829,61.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:39:47Z,20260712_223829,78.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:40:00Z,20260712_223829,91.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:40:21Z,20260712_223829,112.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:40:38Z,20260712_223953,45.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:40:52Z,20260712_223953,59.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:41:14Z,20260712_223953,81.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:41:31Z,20260712_224051,40.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:41:45Z,20260712_224051,54.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:42:06Z,20260712_224139,27.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:42:23Z,20260712_224139,44.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:42:37Z,20260712_224210,27.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:42:59Z,20260712_224224,35.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:43:16Z,20260712_224246,30.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:43:30Z,20260712_224310,20.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:43:51Z,20260712_224325,26.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:44:08Z,20260712_224354,14.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823274,2026-07-12T22:44:22Z,20260712_224354,28.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823274.jsonl
mlb,823276,2026-07-12T00:41:03Z,20260712_004030,33.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:41:24Z,20260712_004030,54.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:41:41Z,20260712_004030,71.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:42:10Z,20260712_004030,100.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:42:29Z,20260712_004156,33.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:42:46Z,20260712_004214,32.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:43:16Z,20260712_004248,28.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:43:39Z,20260712_004248,51.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:43:56Z,20260712_004248,68.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:44:26Z,20260712_004327,59.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:44:45Z,20260712_004420,25.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:45:02Z,20260712_004452,10.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:45:31Z,20260712_004452,39.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:45:51Z,20260712_004452,59.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:46:07Z,20260712_004535,32.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:46:37Z,20260712_004605,32.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:46:57Z,20260712_004631,26.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:47:13Z,20260712_004631,42.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:47:42Z,20260712_004631,71.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:48:01Z,20260712_004708,53.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:48:18Z,20260712_004802,16.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:48:48Z,20260712_004802,46.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:49:08Z,20260712_004802,66.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:49:24Z,20260712_004802,82.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:49:54Z,20260712_004802,112.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:50:14Z,20260712_004802,132.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:50:30Z,20260712_004802,148.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:51:01Z,20260712_004802,179.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:51:21Z,20260712_005036,45.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:51:37Z,20260712_005052,45.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:52:08Z,20260712_005136,32.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:52:31Z,20260712_005136,55.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:52:50Z,20260712_005136,74.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:53:21Z,20260712_005250,31.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:53:42Z,20260712_005313,29.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:53:59Z,20260712_005313,46.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:54:30Z,20260712_005313,77.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:54:50Z,20260712_005313,97.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:55:06Z,20260712_005439,27.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:55:38Z,20260712_005506,32.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:55:57Z,20260712_005531,26.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:56:14Z,20260712_005531,43.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:56:44Z,20260712_005626,18.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:57:04Z,20260712_005640,24.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:57:20Z,20260712_005640,40.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:57:51Z,20260712_005640,71.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:58:11Z,20260712_005742,29.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:58:27Z,20260712_005803,24.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:58:58Z,20260712_005822,36.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:59:17Z,20260712_005839,38.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T00:59:34Z,20260712_005839,55.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:00:04Z,20260712_005839,85.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:00:23Z,20260712_005920,63.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:00:40Z,20260712_010016,24.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:01:07Z,20260712_010036,31.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:01:27Z,20260712_010043,44.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:01:43Z,20260712_010112,31.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:02:10Z,20260712_010142,28.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:02:29Z,20260712_010142,47.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:02:46Z,20260712_010142,64.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:03:10Z,20260712_010222,48.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:03:30Z,20260712_010240,50.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:03:47Z,20260712_010240,67.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:04:11Z,20260712_010240,91.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:04:30Z,20260712_010352,38.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:04:47Z,20260712_010352,55.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:05:11Z,20260712_010352,79.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:05:34Z,20260712_010352,102.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:05:51Z,20260712_010352,119.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:06:15Z,20260712_010352,143.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:06:35Z,20260712_010352,163.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:06:51Z,20260712_010622,29.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:07:15Z,20260712_010651,24.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:07:34Z,20260712_010712,22.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:07:51Z,20260712_010712,39.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:08:17Z,20260712_010712,65.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:08:37Z,20260712_010734,63.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:08:53Z,20260712_010826,27.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:09:18Z,20260712_010850,28.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:09:39Z,20260712_010850,49.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:09:56Z,20260712_010915,41.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:10:25Z,20260712_010915,70.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:10:46Z,20260712_010915,91.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:11:03Z,20260712_010915,108.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:11:49Z,20260712_011047,62.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:12:06Z,20260712_011116,50.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:12:32Z,20260712_011134,58.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:12:53Z,20260712_011215,38.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:13:10Z,20260712_011238,32.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:13:35Z,20260712_011301,34.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:13:55Z,20260712_011314,41.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:14:13Z,20260712_011347,26.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:14:39Z,20260712_011422,17.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:14:59Z,20260712_011422,37.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:15:17Z,20260712_011440,37.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:15:43Z,20260712_011440,63.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:16:03Z,20260712_011440,83.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:16:21Z,20260712_011543,38.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:16:47Z,20260712_011610,37.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:17:07Z,20260712_011629,38.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:17:25Z,20260712_011652,33.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:17:50Z,20260712_011735,15.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:18:11Z,20260712_011753,18.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:18:29Z,20260712_011753,36.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:18:55Z,20260712_011821,34.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:19:14Z,20260712_011828,46.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:19:30Z,20260712_011828,62.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:19:53Z,20260712_011828,85.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:20:16Z,20260712_011912,64.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:20:35Z,20260712_011942,53.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:20:59Z,20260712_012019,40.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:21:18Z,20260712_012035,43.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:21:33Z,20260712_012114,19.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:21:56Z,20260712_012114,42.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:22:17Z,20260712_012114,63.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:22:33Z,20260712_012138,55.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:22:58Z,20260712_012243,15.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:23:18Z,20260712_012243,35.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:23:34Z,20260712_012243,51.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:23:59Z,20260712_012243,76.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:24:19Z,20260712_012243,96.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:24:36Z,20260712_012243,113.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:25:05Z,20260712_012243,142.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:25:33Z,20260712_012243,170.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:26:11Z,20260712_012516,55.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:26:31Z,20260712_012608,23.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:26:48Z,20260712_012627,21.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:27:12Z,20260712_012630,42.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:27:32Z,20260712_012644,48.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:27:49Z,20260712_012731,18.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:28:18Z,20260712_012755,23.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:28:38Z,20260712_012815,23.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:28:55Z,20260712_012828,27.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:29:20Z,20260712_012851,29.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:29:40Z,20260712_012902,38.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:29:57Z,20260712_012949,8.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:30:23Z,20260712_012949,34.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:30:43Z,20260712_012949,54.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:31:01Z,20260712_013029,32.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:31:26Z,20260712_013051,35.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:31:46Z,20260712_013051,55.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:32:03Z,20260712_013051,72.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:32:26Z,20260712_013051,95.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:32:45Z,20260712_013143,62.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:33:02Z,20260712_013200,62.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
mlb,823276,2026-07-12T01:33:25Z,20260712_013252,33.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\823276.jsonl
