game_id,timestamp,outcome,market_probability,s123_incumbent_probability,market_loss,s123_incumbent_loss,preregistration_path,preregistration_sha256
401704630,2024-10-24T02:42:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:42:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:43:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:43:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:44:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:44:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:45:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:45:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:46:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:46:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:47:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:47:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:48:04+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:48:04+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:49:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:49:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:50:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:50:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:51:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:51:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
