game,n_ticks,record_type,date,timestamp_start,timestamp_end,incumbent_brier,market_brier,arm,nominal,cell,group_id,cluster_id,mean_probability,observed_frequency,mean_lo,mean_hi,covered
,1283,grouped_coverage,,2025-01-03T01:28:03Z,2026-06-09T03:05:04Z,,,ladder_base,0.90,ALL,17.0,401705030;401705039;401705055;401705061;401705074;401705086;401705095;401705110;401705118;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705170;401705171;401705172;401705174;401705191;401705206;401705208;401705224;401705238;401705759;401705764;401748705;401766124;401766125;401766462;401768045;401768063;401769743;401809236;401809773;401809795;401809808;401809818;401809839;401810013;401810031;401810034;401810048;401810052;401810058;401810060;401810076;401810123;401810131;401810138;401810147;401810154;401810182;401810229;401810233;401810239;401810241;401810269;401810284;401810349;401810360;401810380;401810383;401810389;401810400;401810417;401810419;401810491;401810504;401810509;401810533;401810537;401810538;401810564;401810639;401810645;401810649;401810652;401810665;401810667;401810671;401810675;401810677;401810679;401810684;401810688;401810691;401810696;401810770;401810806;401810819;401810829;401810910;401810913;401810921;401810940;401812483;401812678;401812680;401812692;401812712;401812720;401812724;401812729;401812734;401836754;401836799;401836805;401836807;401850920;401859965;401869373;401869391;401869404;401869406;401871161,0.19197060386114623,0.14341387373343725,0.02873308617939481,0.38909151208181897,1.0
,1284,grouped_coverage,,2025-01-03T01:26:03Z,2026-06-09T02:47:03Z,,,ladder_base,0.90,ALL,18.0,401705030;401705039;401705055;401705061;401705074;401705086;401705095;401705110;401705112;401705118;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705170;401705171;401705172;401705174;401705191;401705206;401705224;401705759;401705764;401748705;401766124;401766125;401766462;401767820;401767910;401768045;401768063;401769743;401769746;401809236;401809773;401809795;401809808;401809813;401809839;401809934;401809955;401810013;401810031;401810034;401810052;401810058;401810060;401810076;401810123;401810138;401810154;401810182;401810184;401810229;401810233;401810239;401810241;401810269;401810284;401810349;401810365;401810370;401810380;401810383;401810389;401810417;401810419;401810491;401810504;401810509;401810533;401810537;401810538;401810564;401810569;401810639;401810645;401810649;401810652;401810665;401810667;401810671;401810675;401810679;401810684;401810688;401810691;401810696;401810770;401810783;401810806;401810819;401810829;401810910;401810921;401810940;401810952;401812483;401812678;401812680;401812692;401812712;401812720;401812724;401812729;401836754;401836799;401836805;401836807;401839023;401850920;401859965;401869373;401869391;401869402;401869404;401869406;401869408;401869410;401869417;401871161,0.25904600448249976,0.23130841121495327,0.06669158711142659,0.4677812010917277,1.0
,1283,grouped_coverage,,2025-01-03T01:22:03Z,2026-06-09T02:45:03Z,,,ladder_base,0.90,ALL,19.0,401705030;401705039;401705055;401705061;401705068;401705074;401705086;401705095;401705110;401705118;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705171;401705172;401705174;401705191;401705206;401705224;401705238;401705755;401705759;401705764;401748705;401766124;401766125;401766462;401767820;401767910;401768045;401768063;401769743;401809236;401809795;401809802;401809808;401809839;401809934;401809955;401810013;401810034;401810052;401810058;401810060;401810076;401810123;401810154;401810184;401810229;401810233;401810239;401810241;401810269;401810284;401810349;401810360;401810365;401810380;401810383;401810389;401810391;401810398;401810400;401810417;401810419;401810486;401810491;401810504;401810509;401810533;401810537;401810538;401810564;401810569;401810639;401810645;401810649;401810652;401810665;401810667;401810671;401810675;401810679;401810684;401810688;401810691;401810696;401810783;401810829;401810910;401810915;401810921;401810940;401810952;401812678;401812680;401812692;401812712;401812720;401812724;401812729;401836754;401836799;401836805;401836807;401850920;401859965;401869373;401869391;401869397;401869402;401869404;401869406;401869410;401871161,0.31011939530094085,0.2922837100545596,0.10545274865467676,0.5203611736450645,1.0
,1283,grouped_coverage,,2025-01-03T01:21:03Z,2026-06-09T02:44:09Z,,,ladder_base,0.90,ALL,20.0,401705030;401705039;401705055;401705068;401705074;401705086;401705110;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705171;401705174;401705191;401705206;401705208;401705224;401705238;401705755;401705759;401705764;401748705;401766124;401766125;401766462;401767820;401767910;401768045;401768063;401769743;401769746;401809236;401809795;401809802;401809808;401809813;401809839;401809934;401809952;401809955;401810013;401810034;401810048;401810052;401810058;401810060;401810066;401810076;401810123;401810147;401810148;401810154;401810182;401810184;401810229;401810233;401810239;401810241;401810284;401810349;401810365;401810370;401810380;401810383;401810389;401810391;401810398;401810400;401810417;401810419;401810486;401810491;401810504;401810509;401810537;401810538;401810564;401810569;401810639;401810645;401810649;401810652;401810665;401810667;401810671;401810675;401810679;401810684;401810688;401810691;401810696;401810770;401810783;401810910;401810913;401810915;401810921;401810940;401812678;401812680;401812692;401812720;401812724;401812729;401812734;401836754;401836799;401836805;401836807;401839023;401850920;401859965;401869391;401869397;401869402;401869404;401869406;401869410;401869417;401871161,0.3546506453204376,0.3211223694466095,0.14851537753505498,0.5671875915226607,1.0
,1284,grouped_coverage,,2025-01-03T01:20:03Z,2026-06-09T02:36:03Z,,,ladder_base,0.90,ALL,21.0,401705030;401705039;401705068;401705074;401705086;401705095;401705110;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705171;401705174;401705191;401705206;401705208;401705755;401705759;401748705;401766124;401766125;401766462;401767820;401767910;401768045;401769743;401769746;401809236;401809795;401809802;401809813;401809839;401809934;401809952;401809955;401810013;401810034;401810048;401810058;401810060;401810066;401810068;401810076;401810123;401810126;401810131;401810148;401810154;401810182;401810184;401810229;401810233;401810239;401810241;401810284;401810349;401810360;401810365;401810370;401810372;401810380;401810383;401810389;401810391;401810398;401810400;401810417;401810419;401810486;401810491;401810509;401810526;401810538;401810564;401810569;401810639;401810645;401810649;401810665;401810667;401810675;401810679;401810684;401810688;401810691;401810696;401810702;401810770;401810783;401810829;401810831;401810910;401810915;401810921;401810940;401810952;401812678;401812680;401812692;401812712;401812720;401812724;401812729;401812734;401836799;401836805;401836807;401839023;401850920;401859965;401866758;401869391;401869397;401869402;401869408;401869410;401869417;401871161,0.39901855942662046,0.38317757009345793,0.18822584059586459,0.612250738511843,1.0
,1283,grouped_coverage,,2025-01-03T02:24:03Z,2026-06-09T02:43:04Z,,,ladder_base,0.90,ALL,22.0,401705030;401705039;401705055;401705068;401705074;401705086;401705110;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705171;401705174;401705191;401705206;401705208;401705238;401705755;401705764;401748705;401766124;401766125;401766462;401767820;401767910;401768045;401768063;401769743;401769746;401809236;401809795;401809802;401809808;401809813;401809839;401809934;401809952;401809955;401810034;401810048;401810055;401810058;401810066;401810068;401810076;401810123;401810126;401810147;401810148;401810154;401810182;401810184;401810229;401810233;401810239;401810241;401810269;401810284;401810349;401810360;401810365;401810370;401810372;401810380;401810383;401810391;401810398;401810400;401810417;401810486;401810491;401810509;401810526;401810536;401810563;401810564;401810569;401810639;401810649;401810665;401810667;401810671;401810675;401810679;401810684;401810688;401810691;401810702;401810770;401810783;401810829;401810910;401810913;401810915;401810921;401810940;401810958;401812678;401812680;401812692;401812712;401812720;401812724;401812729;401812734;401836754;401836799;401836805;401836807;401839023;401850920;401859965;401866758;401869389;401869391;401869397;401869402;401869410;401869417;401871161,0.4456523216420371,0.5019485580670304,0.2394529851739885,0.6529861924252918,1.0
,1284,grouped_coverage,,2025-01-03T01:18:03Z,2026-06-09T02:28:04Z,,,ladder_base,0.90,ALL,23.0,401705030;401705039;401705055;401705074;401705086;401705095;401705110;401705112;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705171;401705174;401705191;401705206;401705208;401705220;401705755;401705764;401748705;401766124;401766125;401767910;401768045;401768063;401769743;401809236;401809795;401809802;401809808;401809813;401809818;401809839;401809934;401809952;401809955;401810034;401810048;401810055;401810058;401810066;401810068;401810076;401810123;401810126;401810131;401810148;401810182;401810184;401810233;401810239;401810241;401810269;401810284;401810347;401810349;401810350;401810360;401810365;401810370;401810372;401810380;401810383;401810391;401810398;401810400;401810417;401810419;401810486;401810491;401810509;401810526;401810536;401810538;401810563;401810564;401810569;401810639;401810649;401810665;401810671;401810675;401810679;401810684;401810688;401810702;401810770;401810783;401810807;401810829;401810831;401810910;401810913;401810915;401810921;401810940;401810947;401810952;401810958;401812678;401812680;401812692;401812712;401812720;401812724;401812729;401812734;401836754;401836799;401836805;401836807;401839023;401859965;401866758;401869389;401869397;401869402;401869410;401869417;401871161,0.488427578800676,0.4197819314641745,0.2762808489429111,0.7008267722207491,1.0
,1283,grouped_coverage,,2025-01-03T00:36:03Z,2026-06-09T02:18:04Z,,,ladder_base,0.90,ALL,24.0,401705030;401705039;401705055;401705074;401705086;401705095;401705110;401705112;401705118;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705171;401705174;401705191;401705206;401705208;401705220;401705238;401705755;401705764;401748705;401766125;401766462;401767820;401767910;401768045;401768063;401769743;401809236;401809795;401809802;401809808;401809813;401809816;401809818;401809839;401809934;401809955;401810013;401810034;401810048;401810055;401810058;401810066;401810068;401810123;401810126;401810131;401810148;401810182;401810184;401810233;401810239;401810241;401810269;401810284;401810347;401810349;401810350;401810360;401810365;401810370;401810372;401810380;401810383;401810391;401810398;401810400;401810417;401810419;401810486;401810491;401810509;401810526;401810536;401810538;401810563;401810564;401810569;401810639;401810671;401810675;401810679;401810684;401810702;401810759;401810783;401810807;401810829;401810831;401810910;401810913;401810915;401810921;401810939;401810940;401810947;401810958;401812678;401812680;401812692;401812710;401812712;401812720;401812724;401812729;401812734;401836754;401836799;401836805;401836807;401839023;401859965;401866758;401869389;401869397;401869402;401869408;401869410;401869417,0.5343452908953179,0.4715510522213562,0.3281834155965675,0.739791286756039,1.0
,1283,grouped_coverage,,2025-01-03T00:38:03Z,2026-06-09T02:16:04Z,,,ladder_base,0.90,ALL,25.0,401705030;401705039;401705068;401705074;401705086;401705095;401705110;401705112;401705118;401705119;401705126;401705129;401705133;401705138;401705142;401705144;401705159;401705171;401705191;401705206;401705208;401705220;401705238;401705755;401705764;401766124;401766125;401766462;401767820;401767910;401768045;401768063;401769743;401809236;401809795;401809802;401809808;401809813;401809816;401809818;401809934;401809952;401809955;401810007;401810048;401810055;401810066;401810068;401810126;401810131;401810147;401810148;401810184;401810233;401810239;401810269;401810284;401810347;401810349;401810350;401810360;401810365;401810370;401810372;401810383;401810391;401810398;401810400;401810417;401810419;401810486;401810491;401810509;401810526;401810536;401810563;401810569;401810639;401810646;401810671;401810675;401810679;401810684;401810690;401810697;401810702;401810759;401810770;401810783;401810807;401810819;401810824;401810829;401810831;401810843;401810910;401810913;401810915;401810921;401810939;401810940;401810947;401810952;401810958;401812678;401812680;401812692;401812710;401812712;401812720;401812724;401812729;401812734;401836754;401836799;401836807;401839023;401859965;401866758;401869389;401869397;401869402;401869408;401869410;401869417;401871161,0.5796600420323207,0.47856586126266565,0.3713248936853307,0.7840029066457923,1.0
,1284,grouped_coverage,,2025-01-03T00:40:03Z,2026-06-09T02:23:04Z,,,ladder_base,0.90,ALL,26.0,401705030;401705039;401705046;401705068;401705074;401705086;401705095;401705110;401705112;401705118;401705119;401705126;401705129;401705133;401705138;401705142;401705144;401705159;401705171;401705174;401705190;401705191;401705206;401705208;401705220;401705238;401705755;401705764;401766124;401766125;401767820;401767910;401768063;401768065;401769743;401809236;401809795;401809802;401809808;401809813;401809816;401809818;401809839;401809934;401809952;401809955;401810007;401810013;401810034;401810048;401810055;401810058;401810066;401810068;401810126;401810131;401810148;401810184;401810233;401810239;401810269;401810284;401810347;401810349;401810350;401810360;401810365;401810370;401810372;401810380;401810383;401810391;401810398;401810400;401810417;401810419;401810486;401810491;401810509;401810526;401810536;401810538;401810545;401810563;401810569;401810646;401810667;401810671;401810679;401810690;401810697;401810759;401810770;401810783;401810807;401810819;401810829;401810831;401810843;401810913;401810915;401810921;401810939;401810947;401810958;401810987;401812680;401812692;401812710;401812712;401812720;401812724;401812734;401836754;401836799;401836807;401839023;401859965;401866758;401869389;401869397;401869402;401869408;401869417;401869418;401871161,0.6277291722214292,0.5171339563862928,0.4237651619089944,0.8305028877463824,1.0
,1283,grouped_coverage,,2025-01-03T01:01:03Z,2026-06-09T02:11:04Z,,,ladder_base,0.90,ALL,27.0,401705030;401705032;401705039;401705046;401705068;401705074;401705086;401705105;401705110;401705112;401705118;401705119;401705126;401705129;401705133;401705142;401705144;401705171;401705190;401705191;401705206;401705208;401705220;401705238;401705755;401705764;401766125;401767820;401768063;401768065;401769743;401809236;401809795;401809802;401809808;401809813;401809816;401809818;401809839;401809934;401809952;401809955;401810007;401810008;401810013;401810034;401810048;401810055;401810058;401810066;401810068;401810126;401810131;401810147;401810148;401810184;401810233;401810284;401810347;401810350;401810360;401810365;401810370;401810372;401810383;401810387;401810391;401810398;401810400;401810417;401810419;401810486;401810491;401810509;401810521;401810526;401810536;401810545;401810569;401810646;401810667;401810671;401810679;401810690;401810697;401810702;401810759;401810770;401810783;401810784;401810807;401810819;401810829;401810831;401810843;401810910;401810913;401810915;401810921;401810939;401810947;401810958;401810987;401812678;401812680;401812692;401812710;401812720;401812724;401812734;401836754;401836799;401836805;401839023;401859965;401866758;401869389;401869397;401869402;401869408;401869410;401869417;401869418;401871161,0.6736714657767824,0.6344505066250974,0.46972966772717395,0.8697743998322942,1.0
,1284,grouped_coverage,,2025-01-03T01:39:03Z,2026-05-03T20:36:06Z,,,ladder_base,0.90,ALL,28.0,401705032;401705039;401705046;401705068;401705074;401705086;401705105;401705110;401705112;401705118;401705119;401705126;401705129;401705133;401705142;401705171;401705174;401705190;401705191;401705206;401705208;401705220;401705238;401705755;401705764;401766125;401766462;401767820;401767910;401768045;401768063;401768065;401769743;401809236;401809802;401809816;401809818;401809839;401809934;401809952;401810007;401810008;401810013;401810044;401810055;401810058;401810066;401810068;401810126;401810131;401810148;401810239;401810347;401810350;401810365;401810370;401810372;401810380;401810387;401810391;401810398;401810400;401810417;401810419;401810476;401810486;401810491;401810500;401810509;401810521;401810536;401810545;401810563;401810569;401810646;401810667;401810671;401810679;401810690;401810697;401810756;401810759;401810770;401810784;401810807;401810819;401810824;401810829;401810831;401810843;401810913;401810915;401810933;401810939;401810947;401810952;401810958;401810987;401812678;401812692;401812710;401812712;401812720;401812729;401812734;401836754;401836799;401836805;401839023;401866758;401869389;401869397;401869408;401869410;401869417;401869418,0.7128770585137761,0.6838006230529595,0.5055279611076406,0.916925550716388,1.0
,1283,grouped_coverage,,2025-01-03T01:38:03Z,2026-05-03T20:37:05Z,,,ladder_base,0.90,ALL,29.0,401705032;401705039;401705046;401705068;401705074;401705086;401705105;401705110;401705112;401705118;401705119;401705129;401705133;401705142;401705171;401705174;401705190;401705191;401705206;401705208;401705220;401705227;401705238;401705755;401705764;401766125;401766462;401767820;401768045;401768065;401769743;401769746;401769987;401809795;401809802;401809808;401809813;401809816;401809818;401809839;401809934;401809952;401810007;401810008;401810013;401810026;401810044;401810055;401810058;401810066;401810068;401810126;401810131;401810147;401810148;401810347;401810350;401810360;401810365;401810370;401810372;401810387;401810391;401810417;401810419;401810476;401810486;401810500;401810509;401810521;401810522;401810526;401810536;401810545;401810563;401810569;401810646;401810667;401810690;401810697;401810702;401810705;401810756;401810759;401810763;401810770;401810784;401810807;401810819;401810824;401810829;401810831;401810843;401810913;401810915;401810921;401810933;401810939;401810952;401810987;401812678;401812692;401812710;401812712;401812720;401812729;401812734;401836754;401836799;401836805;401839023;401866758;401869389;401869397;401869402;401869408;401869410;401869417;401869418,0.7573408287996557,0.7537022603273578,0.5608869630225521,0.9473599352245181,1.0
,1283,grouped_coverage,,2025-01-03T01:34:03Z,2026-05-03T20:41:06Z,,,ladder_base,0.90,ALL,30.0,401705032;401705039;401705046;401705068;401705074;401705105;401705110;401705112;401705118;401705119;401705129;401705133;401705142;401705171;401705174;401705190;401705191;401705208;401705220;401705227;401705238;401705755;401705764;401766125;401767820;401767910;401768045;401768065;401769743;401769746;401769838;401769987;401809236;401809802;401809808;401809816;401809818;401809839;401809934;401810007;401810008;401810013;401810026;401810044;401810055;401810058;401810066;401810068;401810126;401810131;401810148;401810233;401810347;401810350;401810360;401810365;401810370;401810372;401810380;401810387;401810391;401810398;401810417;401810419;401810476;401810486;401810500;401810521;401810522;401810526;401810536;401810545;401810563;401810569;401810646;401810661;401810667;401810685;401810690;401810697;401810705;401810756;401810759;401810763;401810783;401810807;401810811;401810819;401810824;401810829;401810831;401810843;401810913;401810915;401810921;401810933;401810939;401810947;401810952;401810958;401810987;401812678;401812692;401812710;401836754;401836799;401866758;401869386;401869389;401869397;401869408;401869417;401869418,0.8032687318066805,0.8261886204208886,0.6043477506052682,0.9765586446144164,1.0
,1284,grouped_coverage,,2025-01-03T01:32:03Z,2026-05-03T20:43:04Z,,,ladder_base,0.90,ALL,31.0,401705032;401705039;401705046;401705068;401705074;401705091;401705105;401705108;401705110;401705112;401705118;401705119;401705133;401705142;401705147;401705171;401705174;401705190;401705191;401705208;401705220;401705227;401705238;401705755;401766124;401767820;401768065;401769743;401769746;401769838;401769987;401809236;401809802;401809808;401809813;401809816;401809818;401809839;401809934;401809952;401810007;401810008;401810013;401810026;401810044;401810055;401810058;401810066;401810068;401810131;401810148;401810233;401810347;401810350;401810372;401810380;401810383;401810387;401810391;401810398;401810400;401810417;401810419;401810476;401810486;401810500;401810509;401810521;401810522;401810526;401810536;401810545;401810563;401810661;401810667;401810671;401810685;401810697;401810705;401810756;401810759;401810763;401810783;401810784;401810807;401810811;401810816;401810819;401810824;401810829;401810831;401810843;401810913;401810915;401810933;401810939;401810947;401810952;401810958;401810987;401812692;401812710;401836754;401836805;401866758;401869191;401869386;401869389;401869397;401869402;401869408;401869410;401869417;401869418,0.8457896510472358,0.8200934579439252,0.6646894773942805,0.9843438291001948,1.0
,1283,grouped_coverage,,2025-01-03T01:11:03Z,2026-05-03T21:03:07Z,,,ladder_base,0.90,ALL,32.0,401705032;401705039;401705046;401705074;401705091;401705105;401705108;401705112;401705118;401705142;401705147;401705171;401705174;401705176;401705190;401705191;401705208;401705220;401705223;401705227;401705755;401766124;401766462;401767910;401768045;401768063;401768065;401769743;401769746;401769838;401769987;401809236;401809802;401809808;401809816;401809818;401809839;401809934;401809952;401810007;401810008;401810013;401810026;401810044;401810055;401810058;401810066;401810068;401810131;401810147;401810148;401810233;401810347;401810350;401810360;401810372;401810380;401810383;401810387;401810391;401810398;401810400;401810417;401810476;401810486;401810491;401810500;401810509;401810521;401810522;401810526;401810536;401810545;401810563;401810569;401810646;401810661;401810667;401810675;401810685;401810690;401810697;401810702;401810705;401810756;401810759;401810763;401810784;401810807;401810811;401810816;401810819;401810824;401810826;401810829;401810831;401810843;401810913;401810921;401810933;401810939;401810947;401810949;401810952;401810958;401810987;401812692;401812710;401836754;401836805;401866758;401869191;401869386;401869389;401869397;401869402;401869408;401869410;401869417;401869418,0.8930107984473211,0.7724084177708496,0.7146704308694342,0.9976251603836498,1.0
,1283,grouped_coverage,,2025-01-03T02:26:03Z,2026-05-03T21:20:06Z,,,ladder_base,0.90,ALL,33.0,401705032;401705046;401705068;401705091;401705105;401705108;401705110;401705112;401705118;401705119;401705142;401705147;401705161;401705171;401705174;401705176;401705190;401705191;401705220;401705223;401705227;401705755;401767820;401768045;401768065;401769743;401769746;401769838;401769987;401809802;401809813;401809816;401809818;401809839;401809952;401810007;401810008;401810013;401810026;401810044;401810055;401810058;401810066;401810068;401810126;401810131;401810147;401810148;401810347;401810350;401810360;401810380;401810387;401810391;401810398;401810417;401810476;401810486;401810500;401810509;401810521;401810522;401810536;401810545;401810563;401810646;401810661;401810667;401810685;401810690;401810697;401810702;401810705;401810756;401810759;401810763;401810783;401810784;401810807;401810811;401810816;401810819;401810824;401810826;401810831;401810843;401810913;401810915;401810933;401810939;401810949;401810952;401810958;401810965;401810979;401810987;401812692;401812710;401812729;401836799;401836805;401866758;401869191;401869386;401869389;401869397;401869402;401869408;401869410;401869417;401869418,0.9305478852279152,0.911925175370226,0.7002936989055673,0.9998344460786457,1.0
,1284,grouped_coverage,,2025-01-05T01:43:03Z,2026-05-03T21:21:03Z,,,ladder_base,0.90,ALL,34.0,401705046;401705068;401705091;401705105;401705108;401705112;401705118;401705119;401705142;401705147;401705161;401705171;401705174;401705176;401705190;401705191;401705220;401705223;401705227;401705755;401705764;401766124;401767910;401768045;401768065;401769746;401769838;401769987;401809802;401809813;401809816;401809839;401809952;401810007;401810008;401810013;401810026;401810034;401810044;401810055;401810066;401810126;401810131;401810233;401810350;401810360;401810372;401810380;401810383;401810387;401810391;401810398;401810417;401810476;401810486;401810500;401810522;401810526;401810536;401810545;401810563;401810569;401810646;401810661;401810685;401810690;401810697;401810702;401810705;401810756;401810759;401810763;401810783;401810784;401810811;401810816;401810824;401810826;401810829;401810831;401810843;401810913;401810915;401810933;401810939;401810947;401810949;401810952;401810958;401810965;401810979;401810987;401812710;401836805;401866758;401869191;401869386;401869389;401869397;401869402;401869410;401869418,0.9576225189499663,0.9509345794392523,0.8122027245717639,0.9881485929212983,1.0
,1283,grouped_coverage,,2025-01-03T02:27:03Z,2026-05-03T21:25:05Z,,,ladder_base,0.90,ALL,35.0,401705032;401705039;401705046;401705068;401705091;401705105;401705108;401705112;401705119;401705142;401705147;401705161;401705171;401705174;401705176;401705190;401705220;401705223;401705227;401705755;401766124;401767820;401767910;401768045;401768065;401769746;401769838;401769987;401809813;401809816;401809839;401809934;401809952;401810007;401810008;401810026;401810044;401810055;401810066;401810068;401810126;401810131;401810147;401810148;401810233;401810347;401810350;401810360;401810380;401810383;401810387;401810391;401810398;401810417;401810419;401810476;401810486;401810491;401810500;401810521;401810522;401810526;401810536;401810545;401810563;401810569;401810646;401810661;401810667;401810671;401810675;401810685;401810690;401810697;401810702;401810705;401810756;401810759;401810763;401810783;401810784;401810807;401810811;401810816;401810819;401810824;401810826;401810831;401810843;401810913;401810921;401810933;401810939;401810947;401810949;401810952;401810958;401810965;401810979;401810987;401812692;401812710;401836805;401866758;401869191;401869386;401869402;401869410;401869418,0.9751551472330805,0.9664848012470771,0.8210100792101457,0.9999209356633537,1.0
,1284,grouped_coverage,,2025-01-03T02:35:03Z,2026-05-03T21:36:20Z,,,ladder_base,0.90,ALL,36.0,401705032;401705039;401705046;401705068;401705091;401705105;401705108;401705110;401705112;401705119;401705142;401705147;401705161;401705171;401705174;401705176;401705190;401705220;401705223;401705227;401705755;401766124;401767820;401767910;401768065;401769746;401769838;401769987;401809802;401809813;401809934;401809952;401810007;401810008;401810026;401810034;401810044;401810055;401810066;401810068;401810126;401810131;401810147;401810148;401810233;401810347;401810372;401810380;401810387;401810391;401810398;401810417;401810419;401810476;401810486;401810500;401810521;401810522;401810526;401810536;401810545;401810563;401810569;401810646;401810661;401810667;401810671;401810675;401810685;401810690;401810697;401810702;401810705;401810756;401810759;401810763;401810783;401810784;401810807;401810816;401810824;401810826;401810831;401810843;401810913;401810921;401810933;401810939;401810947;401810949;401810952;401810958;401810965;401810979;401810987;401812692;401812710;401812729;401836805;401866758;401869191;401869386;401869397;401869402;401869410;401869418,0.9914582746924121,0.985202492211838,0.7375292228970118,0.9999940464613258,1.0
,1283,grouped_coverage,,2025-01-03T02:44:03Z,2026-05-03T21:56:05Z,,,ladder_base,0.90,ALL,37.0,401705032;401705039;401705046;401705068;401705091;401705105;401705108;401705110;401705119;401705142;401705147;401705161;401705171;401705174;401705176;401705190;401705220;401705223;401705755;401767820;401767910;401768065;401769838;401769987;401809813;401809816;401809839;401809934;401809952;401810007;401810008;401810026;401810044;401810066;401810068;401810131;401810147;401810148;401810233;401810347;401810360;401810372;401810380;401810387;401810398;401810419;401810476;401810491;401810500;401810521;401810522;401810526;401810536;401810545;401810569;401810646;401810661;401810671;401810675;401810685;401810690;401810697;401810702;401810705;401810756;401810759;401810763;401810783;401810784;401810807;401810811;401810816;401810824;401810826;401810831;401810843;401810915;401810933;401810939;401810947;401810949;401810952;401810958;401810965;401810979;401810987;401812692;401812729;401836799;401866758;401869191;401869386;401869397;401869402;401869410;401869418,0.9981645541680579,0.9883086515978177,0.8180909381849917,1.0,1.0
,1283,grouped_coverage,,2025-01-03T02:52:03Z,2026-05-03T21:58:03Z,,,ladder_base,0.90,ALL,38.0,401705032;401705039;401705046;401705068;401705091;401705105;401705108;401705110;401705119;401705142;401705147;401705161;401705171;401705174;401705176;401705190;401705220;401705223;401705227;401705755;401766124;401767820;401767910;401768065;401769838;401769987;401809813;401809839;401809934;401809952;401810007;401810008;401810026;401810044;401810066;401810068;401810147;401810148;401810347;401810350;401810372;401810380;401810387;401810398;401810417;401810419;401810476;401810491;401810500;401810521;401810522;401810526;401810545;401810563;401810569;401810646;401810667;401810685;401810690;401810697;401810702;401810705;401810756;401810759;401810763;401810784;401810807;401810816;401810824;401810826;401810831;401810843;401810933;401810939;401810947;401810949;401810952;401810958;401810965;401810979;401810987;401812692;401812710;401812729;401866758;401869191;401869386;401869397;401869402;401869410;401869418,0.9996994423761145,0.9984411535463756,0.7817211401477665,1.0,1.0
,1284,grouped_coverage,,2025-01-03T02:55:03Z,2026-05-03T22:02:05Z,,,ladder_base,0.90,ALL,39.0,401705032;401705068;401705105;401705110;401705119;401705142;401705147;401705161;401705174;401705176;401705190;401705220;401705223;401705227;401766124;401767820;401768065;401769838;401769987;401809816;401809839;401809952;401810008;401810026;401810044;401810066;401810068;401810148;401810372;401810380;401810387;401810398;401810417;401810419;401810476;401810491;401810521;401810522;401810526;401810536;401810646;401810661;401810675;401810685;401810690;401810697;401810702;401810705;401810756;401810759;401810763;401810783;401810784;401810807;401810811;401810816;401810826;401810831;401810843;401810933;401810939;401810947;401810949;401810958;401810965;401810979;401810987;401812692;401812729;401836805;401866758;401869191;401869386;401869397;401869402;401869418,0.9999669710431246,1.0,0.7242875330771753,1.0,1.0
,1283,grouped_coverage,,2025-01-03T03:01:02Z,2026-05-03T22:04:04Z,,,ladder_base,0.90,ALL,40.0,401705032;401705039;401705046;401705091;401705105;401705108;401705119;401705147;401705161;401705174;401705176;401705190;401705223;401705227;401766124;401767910;401769838;401769987;401809813;401809816;401809839;401809952;401810007;401810008;401810026;401810044;401810066;401810068;401810347;401810350;401810372;401810387;401810398;401810417;401810419;401810476;401810522;401810526;401810536;401810545;401810569;401810646;401810667;401810675;401810685;401810690;401810697;401810702;401810705;401810756;401810759;401810763;401810783;401810784;401810807;401810811;401810816;401810824;401810831;401810843;401810933;401810939;401810947;401810949;401810958;401810965;401810979;401810987;401812710;401866758;401869191;401869386;401869402;401869410;401869418,0.9999963022724379,1.0,0.8473450142666322,1.0,1.0
,1283,grouped_coverage,,2025-01-03T03:09:03Z,2026-05-03T22:08:05Z,,,ladder_base,0.90,ALL,41.0,401705032;401705039;401705046;401705068;401705091;401705105;401705147;401705161;401705174;401705190;401705220;401705223;401766124;401767910;401769838;401809816;401809839;401809952;401810008;401810044;401810066;401810068;401810347;401810372;401810387;401810398;401810417;401810476;401810521;401810522;401810526;401810536;401810545;401810563;401810569;401810646;401810661;401810667;401810685;401810690;401810763;401810783;401810784;401810807;401810826;401810831;401810933;401810939;401810947;401810979;401810987;401812710;401866758;401869191;401869386;401869402;401869410;401869418,0.9999998361478682,1.0,0.8079835110884608,1.0,1.0
,1284,grouped_coverage,,2025-01-04T03:24:03Z,2026-05-01T06:09:04Z,,,ladder_base,0.90,ALL,42.0,401705039;401705105;401705147;401705161;401705176;401705220;401705223;401767820;401767910;401769838;401769987;401809839;401810068;401810347;401810372;401810398;401810417;401810526;401810545;401810563;401810646;401810675;401810705;401810759;401810807;401810811;401810826;401810933;401810958;401810979;401810987;401812710;401866758;401869191;401869386;401869402,0.9999999805725406,1.0,0.706963011839995,1.0,1.0
