arm,game,game_date,n_ticks,loss_arm_sum,loss_incumbent_sum,loss_market_sum
hot_night_planted_null,401704663,2024-10-27,642,79.8941975,79.8941975,79.8941975
hot_night_planted_null,401704664,2024-10-27,492,46.86603424999999,46.86603424999999,46.86603424999999
hot_night_planted_null,401704666,2024-10-27,436,8.124440749999998,8.124440749999998,8.124440749999998
hot_night_planted_null,401704668,2024-10-28,295,26.342301749999997,26.342301749999997,26.342301749999997
hot_night_planted_null,401704670,2024-10-28,286,9.298053,9.298053,9.298053
hot_night_planted_null,401704671,2024-10-28,288,7.281311499999999,7.281311499999999,7.281311499999999
hot_night_planted_null,401704672,2024-10-28,289,51.432874500000004,51.432874500000004,51.432874500000004
hot_night_planted_null,401704673,2024-10-28,304,42.57170425,42.57170425,42.57170425
hot_night_planted_null,401704674,2024-10-28,276,84.125658,84.125658,84.125658
hot_night_planted_null,401704677,2024-10-28,556,34.74362825,34.74362825,34.74362825
hot_night_planted_null,401704678,2024-10-28,502,1.4373092500000002,1.4373092500000002,1.4373092500000002
hot_night_planted_null,401704679,2024-10-29,564,42.05903575000001,42.05903575000001,42.05903575000001
hot_night_planted_null,401704680,2024-10-29,490,38.914356749999996,38.914356749999996,38.914356749999996
hot_night_planted_null,401704681,2024-10-29,400,3.47719125,3.47719125,3.47719125
hot_night_planted_null,401704682,2024-10-29,425,44.811172,44.811172,44.811172
hot_night_planted_null,401704683,2024-10-30,290,9.6770815,9.6770815,9.6770815
hot_night_planted_null,401704684,2024-10-30,275,2.99668775,2.99668775,2.99668775
hot_night_planted_null,401704685,2024-10-30,298,30.507611,30.507611,30.507611
hot_night_planted_null,401704686,2024-10-30,280,24.80884375,24.80884375,24.80884375
hot_night_planted_null,401704687,2024-10-30,291,58.968579500000004,58.968579500000004,58.968579500000004
hot_night_planted_null,401704688,2024-10-30,269,31.647425,31.647425,31.647425
hot_night_planted_null,401704689,2024-10-30,291,68.80612475,68.80612475,68.80612475
hot_night_planted_null,401704690,2024-10-30,322,56.74231400000001,56.74231400000001,56.74231400000001
hot_night_planted_null,401704691,2024-10-30,913,0.87621575,0.87621575,0.87621575
hot_night_planted_null,401704692,2024-10-30,273,11.066057250000002,11.066057250000002,11.066057250000002
hot_night_planted_null,401704693,2024-10-30,856,66.2288665,66.2288665,66.2288665
hot_night_planted_null,401704694,2024-10-31,281,13.28146125,13.28146125,13.28146125
hot_night_planted_null,401704695,2024-10-31,723,17.636651750000002,17.636651750000002,17.636651750000002
hot_night_planted_null,401704696,2024-10-31,678,25.98325375,25.98325375,25.98325375
hot_night_planted_null,401704697,2024-10-31,594,50.23460675,50.23460675,50.23460675
hot_night_planted_null,401704698,2024-11-01,478,3.0876387500000004,3.0876387500000004,3.0876387500000004
hot_night_planted_null,401704699,2024-11-01,474,1.0675427499999999,1.0675427499999999,1.0675427499999999
hot_night_planted_null,401704700,2024-11-01,478,0.7049202499999998,0.7049202499999998,0.7049202499999998
hot_night_planted_null,401704701,2024-11-01,864,4.199469,4.199469,4.199469
hot_night_planted_null,401704702,2024-11-01,452,13.9514365,13.9514365,13.9514365
hot_night_planted_null,401704703,2024-11-01,441,0.6472365000000001,0.6472365000000001,0.6472365000000001
hot_night_planted_null,401704704,2024-11-01,418,41.1134045,41.1134045,41.1134045
hot_night_planted_null,401704705,2024-11-01,325,26.04210525,26.04210525,26.04210525
hot_night_planted_null,401704706,2024-11-01,300,2.3465675,2.3465675,2.3465675
hot_night_planted_null,401704707,2024-11-02,602,1.0853547499999996,1.0853547499999996,1.0853547499999996
hot_night_planted_null,401704708,2024-11-02,282,20.56792875,20.56792875,20.56792875
hot_night_planted_null,401704709,2024-11-02,306,55.15362375000001,55.15362375000001,55.15362375000001
hot_night_planted_null,401704710,2024-11-02,323,10.422802999999998,10.422802999999998,10.422802999999998
hot_night_planted_null,401704711,2024-11-02,333,41.390547,41.390547,41.390547
hot_night_planted_null,401704712,2024-11-02,477,26.724756250000006,26.724756250000006,26.724756250000006
hot_night_planted_null,401704714,2024-11-02,367,1.2185907500000002,1.2185907500000002,1.2185907500000002
hot_night_planted_null,401704715,2024-11-02,368,3.4447682500000005,3.4447682500000005,3.4447682500000005
hot_night_planted_null,401704716,2024-11-02,268,21.4760115,21.4760115,21.4760115
hot_night_planted_null,401704717,2024-11-03,276,41.56771225000001,41.56771225000001,41.56771225000001
hot_night_planted_null,401704718,2024-11-03,282,16.627343000000003,16.627343000000003,16.627343000000003
hot_night_planted_null,401704719,2024-11-03,299,2.998868,2.998868,2.998868
hot_night_planted_null,401704720,2024-11-04,336,12.137549,12.137549,12.137549
hot_night_planted_null,401704721,2024-11-04,326,1.2309614999999998,1.2309614999999998,1.2309614999999998
hot_night_planted_null,401704722,2024-11-04,627,21.136539249999995,21.136539249999995,21.136539249999995
hot_night_planted_null,401704723,2024-11-04,619,1.4943197500000003,1.4943197500000003,1.4943197500000003
hot_night_planted_null,401704724,2024-11-04,603,43.22962275,43.22962275,43.22962275
hot_night_planted_null,401704725,2024-11-04,588,50.769882,50.769882,50.769882
hot_night_planted_null,401704778,2024-11-11,268,9.29363475,9.29363475,9.29363475
hot_night_planted_null,401704779,2024-11-11,281,1.8703805,1.8703805,1.8703805
hot_night_planted_null,401704780,2024-11-11,287,39.701786,39.701786,39.701786
hot_night_planted_null,401704781,2024-11-11,297,5.6296065,5.6296065,5.6296065
hot_night_planted_null,401704782,2024-11-11,268,22.095559499999997,22.095559499999997,22.095559499999997
hot_night_planted_null,401704783,2024-11-13,255,37.79152525,37.79152525,37.79152525
hot_night_planted_null,401704784,2024-11-13,253,5.665077,5.665077,5.665077
hot_night_planted_null,401704785,2024-11-13,263,38.232305,38.232305,38.232305
hot_night_planted_null,401704786,2024-11-13,245,8.47713175,8.47713175,8.47713175
hot_night_planted_null,401704787,2024-11-13,261,2.09817075,2.09817075,2.09817075
hot_night_planted_null,401704788,2024-11-13,258,11.7168695,11.7168695,11.7168695
hot_night_planted_null,401704789,2024-11-13,288,43.387981,43.387981,43.387981
hot_night_planted_null,401704790,2024-11-13,273,4.180052750000001,4.180052750000001,4.180052750000001
