state_key,cluster_id,game,ts,split_id,n_train,y,p_null,p_candidate,loss_null,loss_candidate,loss_delta
KXMLBGAME-26JUL021235PITPHI::6621,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:46:07+00:00,0,31164,0,0.5201773522399901,0.5863038839940932,0.2705844777834067,0.34375224438655905,-0.07316776660315233
KXMLBGAME-26JUN301840PITPHI::49330,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:46:07+00:00,0,31164,1,0.5201773522399901,0.5875979700361156,0.23022977330342656,0.17007543431833264,0.060154338985093925
KXMLBGAME-26JUL011310TEXCLE::10,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:46:37+00:00,0,31164,1,0.4842119114213419,0.5488297148193071,0.26603735231962566,0.20355462623002776,0.0624827260895979
KXMLBGAME-26JUL011840PITPHI::2840,KXMLBGAME-26JUL011840PITPHI#1,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:46:37+00:00,0,31164,1,0.5201773522399901,0.5858722560746377,0.23022977330342656,0.1715017882887105,0.05872798501471607
KXMLBGAME-26JUL021235PITPHI::6622,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:46:37+00:00,0,31164,0,0.5201773522399901,0.5858722560746377,0.2705844777834067,0.3432463004379858,-0.0726618226545791
KXMLBGAME-26JUN301840PITPHI::49331,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:46:37+00:00,0,31164,1,0.5201773522399901,0.5871667415960811,0.23022977330342656,0.1704312992443969,0.05979847405902966
KXMLBGAME-26JUN301840TEXCLE::49565,KXMLBGAME-26JUN301840TEXCLE#1,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:46:37+00:00,0,31164,0,0.4842119114213419,0.5497107047014511,0.23446117516230947,0.302181858863366,-0.06772068370105655
KXMLBGAME-26JUL011310TEXCLE::11,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:47:08+00:00,0,31164,1,0.4842119114213419,0.548389104708211,0.26603735231962566,0.2039524007462512,0.06208495157337446
KXMLBGAME-26JUL011840PITPHI::2841,KXMLBGAME-26JUL011840PITPHI#1,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:47:08+00:00,0,31164,1,0.5201773522399901,0.5854404962392112,0.23022977330342656,0.17185958215839142,0.05837019114503514
KXMLBGAME-26JUL021235PITPHI::6623,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:47:08+00:00,0,31164,0,0.5201773522399901,0.5854404962392112,0.2705844777834067,0.3427405746368139,-0.07215609685340718
KXMLBGAME-26JUN301840PITPHI::49332,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:47:08+00:00,0,31164,1,0.5201773522399901,0.5867353793751248,0.23022977330342656,0.17078764666022206,0.0594421266432045
KXMLBGAME-26JUL011310TEXCLE::12,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:47:38+00:00,0,31164,1,0.4842119114213419,0.5479484187204812,0.26603735231962566,0.20435063213731341,0.06168672018231225
KXMLBGAME-26JUL011840PITPHI::2842,KXMLBGAME-26JUL011840PITPHI#1,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:47:38+00:00,0,31164,1,0.5201773522399901,0.5850086051110653,0.23022977330342656,0.17221785783186372,0.05801191547156284
KXMLBGAME-26JUL021235PITPHI::6624,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:47:38+00:00,0,31164,0,0.5201773522399901,0.5850086051110653,0.2705844777834067,0.3422350680539944,-0.07165059027058768
KXMLBGAME-26JUN301840PITPHI::49333,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:47:38+00:00,0,31164,1,0.5201773522399901,0.5863038839940932,0.23022977330342656,0.1711444763983727,0.05908529690505385
KXMLBGAME-26JUN301840TEXCLE::49566,KXMLBGAME-26JUN301840TEXCLE#1,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:47:38+00:00,0,31164,0,0.4842119114213419,0.5492702483761134,0.23446117516230947,0.3016978057511573,-0.06723663058884782
KXMLBGAME-26JUL011310TEXCLE::13,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:48:08+00:00,0,31164,1,0.4842119114213419,0.5475076575342477,0.26603735231962566,0.20474931999014367,0.06128803232948199
KXMLBGAME-26JUL011840PITPHI::2843,KXMLBGAME-26JUL011840PITPHI#1,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:48:08+00:00,0,31164,1,0.5201773522399901,0.5845765833142461,0.23022977330342656,0.1725766151308655,0.05765315817256106
KXMLBGAME-26JUL021235PITPHI::6625,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:48:08+00:00,0,31164,0,0.5201773522399901,0.5845765833142461,0.2705844777834067,0.34172978175935775,-0.07114530397595104
KXMLBGAME-26JUN301840PITPHI::49334,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:48:08+00:00,0,31164,1,0.5201773522399901,0.5858722560746377,0.23022977330342656,0.1715017882887105,0.05872798501471607
KXMLBGAME-26JUN301840TEXCLE::49567,KXMLBGAME-26JUN301840TEXCLE#1,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:48:08+00:00,0,31164,0,0.4842119114213419,0.5488297148193071,0.23446117516230947,0.30121405586864197,-0.0667528807063325
KXMLBGAME-26JUL011310TEXCLE::14,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:48:38+00:00,0,31164,1,0.4842119114213419,0.5470668218281101,0.26603735231962566,0.205148463888889,0.06088888843073667
KXMLBGAME-26JUL011840PITPHI::2844,KXMLBGAME-26JUL011840PITPHI#1,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:48:38+00:00,0,31164,1,0.5201773522399901,0.5841444314735912,0.23022977330342656,0.1729358538744227,0.05729391942900386
KXMLBGAME-26JUL021235PITPHI::6626,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:48:38+00:00,0,31164,0,0.5201773522399901,0.5841444314735912,0.2705844777834067,0.34122471682160505,-0.07064023903819833
KXMLBGAME-26JUN301840PITPHI::49335,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:48:38+00:00,0,31164,1,0.5201773522399901,0.5854404962392112,0.23022977330342656,0.17185958215839142,0.05837019114503514
KXMLBGAME-26JUN301840TEXCLE::49568,KXMLBGAME-26JUN301840TEXCLE#1,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:48:38+00:00,0,31164,0,0.4842119114213419,0.548389104708211,0.23446117516230947,0.3007306101626732,-0.06626943500036375
KXMLBGAME-26JUL011310TEXCLE::15,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:49:08+00:00,0,31164,1,0.4842119114213419,0.546625912281133,0.26603735231962566,0.2055480634149149,0.06048928890471075
KXMLBGAME-26JUL011840PITPHI::2845,KXMLBGAME-26JUL011840PITPHI#1,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:49:08+00:00,0,31164,1,0.5201773522399901,0.5837121502147264,0.23022977330342656,0.17329557387884648,0.056934199424580084
KXMLBGAME-26JUL021235PITPHI::6627,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:49:08+00:00,0,31164,0,0.5201773522399901,0.5837121502147264,0.2705844777834067,0.34071987430829936,-0.07013539652489265
KXMLBGAME-26JUN301840PITPHI::49336,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:49:08+00:00,0,31164,1,0.5201773522399901,0.5850086051110653,0.23022977330342656,0.17221785783186372,0.05801191547156284
KXMLBGAME-26JUN301840TEXCLE::49569,KXMLBGAME-26JUN301840TEXCLE#1,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:49:08+00:00,0,31164,0,0.4842119114213419,0.5479484187204812,0.23446117516230947,0.30024746957827575,-0.06578629441596628
KXMLBGAME-26JUL011310TEXCLE::16,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:49:38+00:00,0,31164,1,0.4842119114213419,0.546184929572843,0.26603735231962566,0.20594811814680544,0.06008923417282022
KXMLBGAME-26JUL011840PITPHI::2846,KXMLBGAME-26JUL011840PITPHI#1,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:49:38+00:00,0,31164,1,0.5201773522399901,0.583279740164062,0.23022977330342656,0.17365577495773166,0.056573998345694904
KXMLBGAME-26JUL021235PITPHI::6628,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:49:38+00:00,0,31164,0,0.5201773522399901,0.583279740164062,0.2705844777834067,0.3402152552858557,-0.069630777502449
KXMLBGAME-26JUN301840PITPHI::49337,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:49:38+00:00,0,31164,1,0.5201773522399901,0.5845765833142461,0.23022977330342656,0.1725766151308655,0.05765315817256106
KXMLBGAME-26JUN301840TEXCLE::49570,KXMLBGAME-26JUN301840TEXCLE#1,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:49:38+00:00,0,31164,0,0.4842119114213419,0.5475076575342477,0.23446117516230947,0.29976463505863904,-0.06530345989632957
KXMLBGAME-26JUL011310TEXCLE::17,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:49:57+00:00,0,31164,1,0.4842119114213419,0.5457438743832234,0.26603735231962566,0.20634862766036477,0.059688724659260894
KXMLBGAME-26JUL011840PITPHI::2847,KXMLBGAME-26JUL011840PITPHI#1,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:49:57+00:00,0,31164,1,0.5201773522399901,0.5828472019487896,0.23022977330342656,0.17401645692195394,0.05621331638147262
KXMLBGAME-26JUL021235PITPHI::6629,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:49:57+00:00,0,31164,0,0.5201773522399901,0.5828472019487896,0.2705844777834067,0.3397108608195331,-0.0691263830361264
KXMLBGAME-26JUN301840PITPHI::49338,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:49:57+00:00,0,31164,1,0.5201773522399901,0.5841444314735912,0.23022977330342656,0.1729358538744227,0.05729391942900386
KXMLBGAME-26JUN301840TEXCLE::49571,KXMLBGAME-26JUN301840TEXCLE#1,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:49:57+00:00,0,31164,0,0.4842119114213419,0.5470668218281101,0.23446117516230947,0.29928210754510914,-0.06482093238279968
KXMLBGAME-26JUL011310TEXCLE::18,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:50:09+00:00,0,31164,1,0.4842119114213419,0.5453027473927107,0.26603735231962566,0.20674959152861708,0.05928776079100859
KXMLBGAME-26JUL011840PITPHI::2848,KXMLBGAME-26JUL011840PITPHI#1,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:50:09+00:00,0,31164,1,0.5201773522399901,0.5824145361968781,0.23022977330342656,0.17437761957966844,0.055852153723758124
KXMLBGAME-26JUL021235PITPHI::6630,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:50:09+00:00,0,31164,0,0.5201773522399901,0.5824145361968781,0.2705844777834067,0.3392066919734246,-0.0686222141900179
KXMLBGAME-26JUN301840PITPHI::49339,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:50:09+00:00,0,31164,1,0.5201773522399901,0.5837121502147264,0.23022977330342656,0.17329557387884648,0.056934199424580084
KXMLBGAME-26JUN301840TEXCLE::49572,KXMLBGAME-26JUN301840TEXCLE#1,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:50:09+00:00,0,31164,0,0.4842119114213419,0.546625912281133,0.23446117516230947,0.29879988797718093,-0.06433871281487147
KXMLBGAME-26JUL011310TEXCLE::19,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:50:39+00:00,0,31164,1,0.4842119114213419,0.5448615492821902,0.26603735231962566,0.20715100932180816,0.058886342997817503
KXMLBGAME-26JUL011840PITPHI::2849,KXMLBGAME-26JUL011840PITPHI#1,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:50:39+00:00,0,31164,1,0.5201773522399901,0.5819817435370712,0.23022977330342656,0.1747392627363069,0.05549051056711965
KXMLBGAME-26JUL021235PITPHI::6631,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:50:39+00:00,0,31164,0,0.5201773522399901,0.5819817435370712,0.2705844777834067,0.33870274981044934,-0.06811827202704263
KXMLBGAME-26JUN301840PITPHI::49340,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:50:39+00:00,0,31164,1,0.5201773522399901,0.583279740164062,0.23022977330342656,0.17365577495773166,0.056573998345694904
KXMLBGAME-26JUN301840TEXCLE::49573,KXMLBGAME-26JUN301840TEXCLE#1,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:50:39+00:00,0,31164,0,0.4842119114213419,0.546184929572843,0.23446117516230947,0.2983179772924915,-0.06385680213018202
KXMLBGAME-26JUL011310TEXCLE::20,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:51:10+00:00,0,31164,1,0.4842119114213419,0.5444202807329921,0.26603735231962566,0.20755288060740573,0.05848447171221993
KXMLBGAME-26JUL011840PITPHI::2850,KXMLBGAME-26JUL011840PITPHI#1,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:51:10+00:00,0,31164,1,0.5201773522399901,0.5815488245988828,0.23022977330342656,0.17510138619457655,0.05512838710885001
KXMLBGAME-26JUL021235PITPHI::6632,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:51:10+00:00,0,31164,0,0.5201773522399901,0.5815488245988828,0.2705844777834067,0.33819903539234214,-0.06761455760893542
KXMLBGAME-26JUN301840PITPHI::49341,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:51:10+00:00,0,31164,1,0.5201773522399901,0.5828472019487896,0.23022977330342656,0.17401645692195394,0.05621331638147262
KXMLBGAME-26JUN301840TEXCLE::49574,KXMLBGAME-26JUN301840TEXCLE#1,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:51:10+00:00,0,31164,0,0.4842119114213419,0.5457438743832234,0.23446117516230947,0.2978363764268115,-0.06337520126450202
KXMLBGAME-26JUL011310TEXCLE::21,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:51:40+00:00,0,31164,1,0.4842119114213419,0.543978942426887,0.26603735231962566,0.2079552049501004,0.05808214736952527
KXMLBGAME-26JUL011840PITPHI::2851,KXMLBGAME-26JUL011840PITPHI#1,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:51:40+00:00,0,31164,1,0.5201773522399901,0.5811157800125947,0.23022977330342656,0.17546398975445698,0.05476578354896958
KXMLBGAME-26JUL021235PITPHI::6633,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:51:40+00:00,0,31164,0,0.5201773522399901,0.5811157800125947,0.2705844777834067,0.33769554977964633,-0.06711107199623961
KXMLBGAME-26JUN301840PITPHI::49342,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:51:40+00:00,0,31164,1,0.5201773522399901,0.5824145361968781,0.23022977330342656,0.17437761957966844,0.055852153723758124
KXMLBGAME-26JUL011310TEXCLE::22,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:52:29+00:00,0,31164,1,0.4842119114213419,0.5435375350460822,0.26603735231962566,0.20835798191180668,0.05767937040781898
KXMLBGAME-26JUL011840PITPHI::2852,KXMLBGAME-26JUL011840PITPHI#1,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:52:29+00:00,0,31164,1,0.5201773522399901,0.580682610409252,0.23022977330342656,0.17582707321319918,0.05440270009022738
KXMLBGAME-26JUL021235PITPHI::6634,KXMLBGAME-26JUL021235PITPHI#1,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:52:29+00:00,0,31164,0,0.5201773522399901,0.580682610409252,0.2705844777834067,0.3371922940317031,-0.06660781624829637
KXMLBGAME-26JUN301840PITPHI::49343,KXMLBGAME-26JUN301840PITPHI#1,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:52:29+00:00,0,31164,1,0.5201773522399901,0.5819817435370712,0.23022977330342656,0.1747392627363069,0.05549051056711965
KXMLBGAME-26JUN301840TEXCLE::49575,KXMLBGAME-26JUN301840TEXCLE#1,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:52:29+00:00,0,31164,0,0.5666456757482156,0.6264506553167168,0.32108732184415184,0.39244042354674397,-0.07135310170259213
KXMLBGAME-26JUL011310TEXCLE::23,KXMLBGAME-26JUL011310TEXCLE#1,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:53:23+00:00,0,31164,1,0.5666456757482156,0.6243665025509064,0.18779597034772072,0.1411005244058382,0.04669544594188252
