member,selection,game,fold,timestamp,n_ticks,loss_guard_sum,loss_incumbent_sum,loss_market_sum,tail_guard,tail_incumbent,tail_market,max_loser_probability_guard,max_loser_probability_incumbent,max_loser_probability_market
hi_0.05_lo_0.15,fixed,401810637,F4,2026-02-12T01:12:16Z,307,77.31542443834039,73.38760326035029,80.88984199999999,False,True,True,0.65,0.9512726591787711,0.925
hi_0.05_lo_0.15,fixed,401810638,F4,2026-02-12T01:14:13Z,299,56.95538831649108,4.414998795735512,2.8747160000000003,False,False,False,0.44999999999999996,0.35558987365439654,0.29000000000000004
hi_0.05_lo_0.15,fixed,401810639,F4,2026-02-12T01:11:16Z,299,59.56396466343543,17.114878678817824,15.7416285,False,False,False,0.5958520819145721,0.5958520819145721,0.5549999999999999
hi_0.05_lo_0.15,fixed,401810640,F4,2026-02-12T02:11:12Z,291,56.41112070293198,3.062705922187557,1.5095325000000002,False,False,False,0.45,0.3652142538518156,0.29500000000000004
hi_0.05_lo_0.15,fixed,401810641,F4,2026-02-12T02:13:18Z,285,56.1363997436371,3.2091508643528557,1.8541194999999997,False,False,False,0.44999999999999996,0.40423393401293717,0.36
hi_0.05_lo_0.15,fixed,401810642,F4,2026-02-12T02:12:12Z,301,57.672499999999985,3.670115144325842,1.76627175,False,False,False,0.44999999999999996,0.26821469028526246,0.23449999999999993
hi_0.05_lo_0.15,fixed,401810643,F4,2026-02-12T03:13:13Z,280,66.65116831261973,37.122630115787,26.4050885,False,True,False,0.65,0.8511807008717417,0.765
hi_0.05_lo_0.15,fixed,401810644,F4,2026-02-13T00:43:19Z,272,66.51042369298915,35.399797000647844,39.82518325,False,False,True,0.65,0.7626789262158483,0.845
hi_0.05_lo_0.15,fixed,401810645,F4,2026-02-13T02:12:15Z,267,49.92903600977818,13.031521830337624,10.045176999999999,False,False,False,0.4912387393469638,0.4912387393469638,0.45499999999999996
hi_0.05_lo_0.15,fixed,401810646,F4,2026-02-13T03:13:15Z,262,47.18382131327583,9.352429997973381,7.748161499999999,False,False,False,0.44999999999999996,0.42785380288554353,0.355
hi_0.05_lo_0.15,fixed,401810647,F4,2026-02-20T00:12:16Z,316,66.2281712922528,22.508603384501587,22.10121225,False,False,False,0.623197066123853,0.623197066123853,0.62
hi_0.05_lo_0.15,fixed,401810648,F4,2026-02-20T00:13:16Z,301,60.87249999999999,0.8214730307940465,0.15133674999999994,False,False,False,0.44999999999999996,0.21205140274029832,0.11499999999999999
hi_0.05_lo_0.15,fixed,401810649,F4,2026-02-20T00:12:19Z,274,54.1042526594445,20.84754373061025,21.825664,False,False,False,0.540641399064041,0.540641399064041,0.5549999999999999
hi_0.05_lo_0.15,fixed,401810650,F4,2026-02-20T00:12:15Z,262,54.86103920742356,23.040473761126947,22.32113525,False,False,False,0.6378629175431181,0.6378629175431181,0.685
hi_0.05_lo_0.15,fixed,401810651,F4,2026-02-20T00:43:21Z,286,59.96311689232381,22.618404680853384,25.36613825,False,False,False,0.6085688250871663,0.6085688250871663,0.685
hi_0.05_lo_0.15,fixed,401810652,F4,2026-02-20T01:14:21Z,285,51.11611151876003,8.533852890665042,6.081153500000001,False,False,False,0.45,0.4004883161131604,0.355
hi_0.05_lo_0.15,fixed,401810653,F4,2026-02-20T01:42:20Z,243,46.76795531649114,4.062756166669754,2.3378864999999993,False,False,False,0.44999999999999996,0.3709625868378399,0.30499999999999994
hi_0.05_lo_0.15,fixed,401810654,F4,2026-02-20T03:17:17Z,268,52.22906228033513,4.495230267966466,2.493430249999999,False,False,False,0.45,0.4348538534852577,0.365
hi_0.05_lo_0.15,fixed,401810655,F4,2026-02-20T03:10:20Z,273,51.291140151126264,9.320679867156926,7.35018775,False,False,False,0.5100816242429768,0.5100816242429768,0.5355
hi_0.05_lo_0.15,fixed,401810656,F4,2026-02-20T03:41:20Z,291,70.1858956707569,66.47877689432308,65.41114275,False,True,True,0.65,0.889523537792009,0.811
hi_0.05_lo_0.15,fixed,401810657,F4,2026-02-21T00:11:24Z,270,48.44803798550626,12.864189481218894,11.238148999999998,False,False,False,0.5320160083642902,0.5320160083642902,0.52
hi_0.05_lo_0.15,fixed,401810658,F4,2026-02-21T00:12:21Z,258,67.1035528016739,39.87431154252867,41.745982,False,False,False,0.65,0.7900544564912766,0.775
hi_0.05_lo_0.15,fixed,401810659,F4,2026-02-21T00:11:20Z,266,68.25321775997939,39.00993661625289,37.6308385,False,False,False,0.65,0.7787777223141544,0.745
hi_0.05_lo_0.15,fixed,401810660,F4,2026-02-21T00:41:18Z,247,44.86744667999761,9.36795513106211,7.722414750000002,False,False,False,0.4530566751894879,0.4530566751894879,0.43500000000000005
hi_0.05_lo_0.15,fixed,401810661,F4,2026-02-21T00:43:16Z,266,52.584999999999994,2.228835083878303,1.58517525,False,False,False,0.44999999999999996,0.23798505065922682,0.3095
hi_0.05_lo_0.15,fixed,401810662,F4,2026-02-21T01:11:14Z,270,58.369735915240824,23.833505187861277,26.324278249999995,False,False,False,0.6493566751123583,0.6493566751123583,0.7
hi_0.05_lo_0.15,fixed,401810663,F4,2026-02-21T01:11:17Z,290,55.92499999999998,2.3935925392203425,0.8948809999999998,False,False,False,0.44999999999999996,0.2639067232069524,0.18500000000000005
hi_0.05_lo_0.15,fixed,401810664,F4,2026-02-21T03:16:21Z,300,53.19390837739972,9.349032095870111,8.88443575,False,False,False,0.5310259675028385,0.5310259675028385,0.475
hi_0.05_lo_0.15,fixed,401810665,F4,2026-02-21T03:15:21Z,284,55.07111318485748,5.944341315866573,4.091304,False,False,False,0.5196163646019817,0.5196163646019817,0.595
hi_0.05_lo_0.15,fixed,401810666,F4,2026-02-21T22:10:31Z,330,73.21342749619484,36.86125310087766,40.902463999999995,False,True,True,0.65,0.9610574400206577,0.835
hi_0.05_lo_0.15,fixed,401810667,F4,2026-02-22T00:11:21Z,294,79.34764990619942,48.73053926286614,54.337431,False,True,True,0.65,0.8146652101802634,0.81
hi_0.05_lo_0.15,fixed,401810668,F4,2026-02-22T01:12:15Z,277,52.41249999999999,3.7842923371237354,1.9270585000000002,False,False,False,0.44999999999999996,0.28226757080108555,0.21499999999999997
hi_0.05_lo_0.15,fixed,401810669,F4,2026-02-22T01:11:20Z,266,48.34500000000001,4.831955144686067,2.943800999999999,False,False,False,0.45,0.3106826746347998,0.25
hi_0.05_lo_0.15,fixed,401810670,F4,2026-02-22T01:11:17Z,270,54.675,1.464997843860778,0.633341,False,False,False,0.44999999999999996,0.19318132950963063,0.13149999999999995
hi_0.05_lo_0.15,fixed,401810671,F4,2026-02-22T01:41:20Z,278,61.34900939417099,55.01362835629102,49.00160225,False,True,True,0.65,0.9714261799935974,0.945
hi_0.05_lo_0.15,fixed,401810672,F4,2026-02-22T18:11:18Z,284,54.124117515014746,20.24959965072206,23.981738749999998,False,False,False,0.5983904477078429,0.5983904477078429,0.695
hi_0.05_lo_0.15,fixed,401810673,F4,2026-02-22T20:41:22Z,278,51.97519084715098,22.053387988781708,17.85723625,False,True,True,0.65,0.9375710819306048,0.865
hi_0.05_lo_0.15,fixed,401810674,F4,2026-02-22T20:43:17Z,284,54.70295149324623,11.836564758191944,11.33985375,False,False,False,0.5109458355334835,0.5109458355334835,0.515
hi_0.05_lo_0.15,fixed,401810675,F4,2026-02-22T20:46:20Z,254,61.668991201627065,44.23779040779207,51.2148105,False,True,True,0.65,0.8979224954039806,0.885
hi_0.05_lo_0.15,fixed,401810676,F4,2026-02-22T22:11:18Z,233,44.0704208032513,16.218538988893958,16.868875500000005,False,False,False,0.48747761831515374,0.48747761831515374,0.53
hi_0.05_lo_0.15,fixed,401810677,F4,2026-02-22T23:11:31Z,261,49.41250000000002,3.767876464276225,2.2477827499999994,False,False,False,0.45,0.29262476651532415,0.235
hi_0.05_lo_0.15,fixed,401810678,F4,2026-02-22T23:36:17Z,268,53.1673515884861,14.742291511576523,15.1696165,False,False,False,0.5400589276924672,0.5400589276924672,0.55
hi_0.05_lo_0.15,fixed,401810679,F4,2026-02-23T00:11:15Z,257,56.68750378050914,20.765746822674203,23.77605675,False,False,True,0.65,0.6993373753405434,0.8049999999999999
hi_0.05_lo_0.15,fixed,401810680,F4,2026-02-23T01:22:39Z,252,46.99063553021903,10.297244294763658,9.0561485,False,False,False,0.4639627726606749,0.4639627726606749,0.525
hi_0.05_lo_0.15,fixed,401810681,F4,2026-02-23T01:22:50Z,241,45.77530085423019,7.542671685602224,7.754325250000001,False,False,False,0.48336114331784186,0.48336114331784186,0.485
hi_0.05_lo_0.15,fixed,401810682,F4,2026-02-23T02:10:23Z,324,80.05263522567529,46.728642614485885,47.528344249999996,False,True,False,0.65,0.8936996526822186,0.735
hi_0.05_lo_0.15,fixed,401810683,F4,2026-02-24T00:14:17Z,292,63.07862541528671,24.315014998530618,25.057563000000002,False,False,False,0.613310917274989,0.613310917274989,0.635
hi_0.05_lo_0.15,fixed,401810684,F4,2026-02-24T01:10:26Z,265,53.45161681051094,20.841280661834475,21.38204,False,False,False,0.589320549063554,0.589320549063554,0.565
hi_0.05_lo_0.15,fixed,401810685,F4,2026-02-24T02:43:18Z,255,50.5975,1.3962270748794214,0.5076244999999999,False,False,False,0.44999999999999996,0.23853357122263297,0.17500000000000004
hi_0.05_lo_0.15,fixed,401810686,F4,2026-02-25T00:11:20Z,346,67.03820545765029,4.687634855396998,2.86775625,False,False,False,0.45,0.37318035224656493,0.32999999999999996
hi_0.05_lo_0.15,fixed,401810687,F4,2026-02-25T00:41:21Z,286,56.71499999999998,1.361982372928404,0.42721824999999997,False,False,False,0.44999999999999996,0.2512880929558007,0.15500000000000003
hi_0.05_lo_0.15,fixed,401810688,F4,2026-02-25T00:41:19Z,327,62.208992611834276,12.1701612088378,10.81256575,False,False,False,0.5112363092330969,0.5112363092330969,0.505
hi_0.05_lo_0.15,fixed,401810689,F4,2026-02-25T00:42:19Z,477,98.11115976256305,16.633668469995126,18.342423000000004,False,False,False,0.6242384823596884,0.6242384823596884,0.6699999999999999
hi_0.05_lo_0.15,fixed,401810690,F4,2026-02-25T00:43:17Z,500,95.31341856058515,9.965784326812724,8.019146000000003,False,False,False,0.44999999999999996,0.42424473473517366,0.395
hi_0.05_lo_0.15,fixed,401810691,F4,2026-02-25T01:12:20Z,393,74.86721118629049,10.023878005483088,7.8462510000000005,False,False,False,0.5002558130000904,0.5002558130000904,0.46499999999999997
hi_0.05_lo_0.15,fixed,401810692,F4,2026-02-25T01:13:22Z,403,99.16863594723806,50.4768336330193,52.707342249999996,False,True,True,0.65,0.8981739919253374,0.88
hi_0.05_lo_0.15,fixed,401810693,F4,2026-02-25T01:11:23Z,404,77.28873157878454,19.13425690076389,15.932465,False,False,False,0.65,0.6612681334852162,0.595
hi_0.05_lo_0.15,fixed,401810694,F4,2026-02-25T02:10:30Z,333,65.93977235032733,12.489742925063856,10.506922999999999,False,False,False,0.5764536798019313,0.5764536798019313,0.575
hi_0.05_lo_0.15,fixed,401810695,F4,2026-02-25T03:41:17Z,327,75.87089605193083,82.76554804526,74.07159625,False,True,True,0.65,0.9648761534643365,0.865
hi_0.05_lo_0.15,fixed,401810696,F4,2026-02-25T03:14:53Z,342,60.546530375490384,11.996962961590102,10.937055750000003,False,False,False,0.45102579185185193,0.45102579185185193,0.43500000000000005
hi_0.05_lo_0.15,fixed,401810697,F4,2026-02-26T00:43:20Z,311,58.98271436480607,7.559959002482245,6.181240249999999,False,False,False,0.44999999999999996,0.4422290780259335,0.4650000000000001
hi_0.05_lo_0.15,fixed,401810698,F4,2026-02-26T00:43:19Z,316,63.74729210886004,28.743703203449687,25.28339175,False,True,True,0.65,0.9102297175462197,0.895
hi_0.05_lo_0.15,fixed,401810699,F4,2026-02-26T00:41:19Z,286,55.58389836454147,5.732065626130319,4.275081250000001,False,False,False,0.45,0.42020645973630605,0.395
hi_0.05_lo_0.15,fixed,401810700,F4,2026-02-26T01:12:19Z,296,59.219999999999985,1.2020699666825914,0.30349474999999987,False,False,False,0.44999999999999996,0.24192197350653077,0.14500000000000002
hi_0.05_lo_0.15,fixed,401810701,F4,2026-02-26T01:12:24Z,303,72.8927619268236,38.698878131567405,40.22756825,False,True,False,0.65,0.8256621576273407,0.755
hi_0.05_lo_0.15,fixed,401810702,F4,2026-02-26T03:13:24Z,276,56.70341463893452,21.703568743245654,24.29139925,False,False,False,0.5630973116071097,0.5630973116071097,0.63
hi_0.05_lo_0.15,fixed,401810705,F4,2026-02-27T00:41:26Z,272,53.23999999999998,1.8054831980011372,0.71139725,False,False,False,0.44999999999999996,0.26151904245215973,0.18500000000000005
hi_0.05_lo_0.15,fixed,401810706,F4,2026-02-27T00:42:27Z,278,54.85500000000002,1.9118940465828402,0.48307524999999985,False,False,False,0.45,0.2616246437288879,0.17500000000000004
hi_0.05_lo_0.15,fixed,401810708,F4,2026-02-27T01:13:23Z,310,61.440015378196634,16.355224927211513,15.4105365,False,False,False,0.5771776539327592,0.5771776539327592,0.565
hi_0.05_lo_0.15,fixed,401810712,F4,2026-02-27T03:16:23Z,296,52.35882705544321,13.01720234610472,10.328463,False,False,False,0.5916001086547752,0.5916001086547752,0.485
hi_0.05_lo_0.15,fixed,401810723,F5,2026-03-01T19:15:28Z,212,42.93,0.61452074368366,2.913004499999999,False,False,False,0.44999999999999996,0.1772135961959176,0.355
hi_0.05_lo_0.15,fixed,401810754,F5,2026-03-06T00:11:21Z,285,55.318630802883874,21.21735089126479,16.764634750000003,False,True,True,0.65,0.9948557636488563,0.92
hi_0.05_lo_0.15,fixed,401810755,F5,2026-03-06T00:11:24Z,341,67.95653305055923,11.565374791249361,12.212445749999999,False,False,False,0.5853484748657501,0.5853484748657501,0.625
hi_0.05_lo_0.15,fixed,401810756,F5,2026-03-06T00:41:22Z,276,53.48999999999998,3.2142956527282536,1.6554814999999998,False,False,False,0.44999999999999996,0.33584820206590915,0.255
hi_0.05_lo_0.15,fixed,401810757,F5,2026-03-06T00:43:21Z,314,84.30073527239259,62.614505645550544,63.020388000000004,False,True,True,0.65,0.916671969082872,0.815
hi_0.05_lo_0.15,fixed,401810758,F5,2026-03-06T01:12:30Z,302,58.72027682305672,16.073652178099692,13.7882605,False,False,False,0.5279322964537728,0.5279322964537728,0.525
hi_0.05_lo_0.15,fixed,401810759,F5,2026-03-06T01:11:30Z,310,59.105937817432405,5.948408558508007,4.302743749999999,False,False,False,0.44999999999999996,0.4233449900470865,0.41500000000000004
hi_0.05_lo_0.15,fixed,401810760,F5,2026-03-06T02:11:23Z,295,73.45340544174721,39.21856095470551,44.920814,False,False,True,0.65,0.729378184601304,0.825
hi_0.05_lo_0.15,fixed,401810761,F5,2026-03-06T03:13:23Z,298,53.98794963188213,7.720200108261004,6.909348999999999,False,False,False,0.44999999999999996,0.4391375990587554,0.405
hi_0.05_lo_0.15,fixed,401810762,F5,2026-03-06T03:10:26Z,292,54.849737478045355,12.124942134553104,9.92503375,False,False,False,0.47251666434190476,0.47251666434190476,0.43500000000000005
hi_0.05_lo_0.15,fixed,401810763,F5,2026-03-07T00:13:43Z,273,51.282499999999985,3.21574012737147,1.5695530000000002,False,False,False,0.44999999999999996,0.268740712086572,0.22499999999999998
hi_0.05_lo_0.15,fixed,401810764,F5,2026-03-07T00:11:23Z,281,80.31497143289343,54.61005129926506,58.6541555,False,True,False,0.65,0.8085444195906453,0.795
hi_0.05_lo_0.15,fixed,401810765,F5,2026-03-07T01:11:28Z,264,50.38642923325864,20.01481558335262,17.027417250000003,False,False,False,0.65,0.7113961340434949,0.665
hi_0.05_lo_0.15,fixed,401810766,F5,2026-03-07T02:11:24Z,306,62.65430751043113,15.972282068351962,18.18715075,False,False,False,0.6141318110587397,0.6141318110587397,0.675
hi_0.05_lo_0.15,fixed,401810767,F5,2026-03-07T02:11:19Z,321,60.04195827692885,12.933797658764258,11.091331999999998,False,False,False,0.5043959194582164,0.5043959194582164,0.515
hi_0.05_lo_0.15,fixed,401810768,F5,2026-03-07T02:43:21Z,301,67.07212146587065,52.9326002893324,50.656541000000004,False,True,True,0.65,0.9082347382609475,0.9
hi_0.05_lo_0.15,fixed,401810769,F5,2026-03-07T03:41:25Z,298,56.58499999999998,4.030077277035248,2.0503662499999997,False,False,False,0.44999999999999996,0.3450380232788226,0.29499999999999993
hi_0.05_lo_0.15,fixed,401810770,F5,2026-03-07T20:13:25Z,356,81.94101932874864,30.28129690700938,35.753450750000006,False,False,True,0.65,0.7631272851420373,0.8049999999999999
hi_0.05_lo_0.15,fixed,401810771,F5,2026-03-07T23:11:26Z,332,83.05000000000003,119.08232070361359,126.78111375000002,False,True,True,0.65,0.9957655979261325,0.997
hi_0.05_lo_0.15,fixed,401810772,F5,2026-03-07T23:10:33Z,311,63.25534226907386,21.87655668948239,22.340969,False,False,False,0.5912414676747632,0.5912414676747632,0.605
hi_0.05_lo_0.15,fixed,401810773,F5,2026-03-08T01:11:22Z,313,61.92442004112481,23.551665828625882,19.830715250000004,False,False,False,0.6313126761861366,0.6313126761861366,0.645
hi_0.05_lo_0.15,fixed,401810774,F5,2026-03-08T01:11:26Z,299,56.96433788531229,4.760532939083662,3.50222325,False,False,False,0.44999999999999996,0.37327990210069895,0.32499999999999996
hi_0.05_lo_0.15,fixed,401810775,F5,2026-03-08T01:41:18Z,302,58.35499999999999,3.4432220304072008,2.5499519999999998,False,False,False,0.44999999999999996,0.26175314866093147,0.255
hi_0.05_lo_0.15,fixed,401810776,F5,2026-03-08T18:11:22Z,333,65.83250000000002,1.7882112713572889,0.8438777499999998,False,False,False,0.45,0.2764227388647857,0.20499999999999996
hi_0.05_lo_0.15,fixed,401810777,F5,2026-03-08T20:43:21Z,251,44.37383664105287,12.418939772353895,10.401373750000003,False,False,False,0.45865634011195633,0.45865634011195633,0.555
hi_0.05_lo_0.15,fixed,401810778,F5,2026-03-08T23:12:19Z,242,49.005,0.6018636535712736,0.31403699999999996,False,False,False,0.44999999999999996,0.17941162592493365,0.125
hi_0.05_lo_0.15,fixed,401810779,F5,2026-03-08T23:12:21Z,226,45.765,0.6823973123908595,0.09330024999999989,False,False,False,0.44999999999999996,0.16666978692008716,0.07000000000000006
hi_0.05_lo_0.15,fixed,401810780,F5,2026-03-09T00:00:36Z,265,50.54249999999999,3.336877315917805,1.6089740000000008,False,False,False,0.44999999999999996,0.34962133749810187,0.21499999999999997
hi_0.05_lo_0.15,fixed,401810781,F5,2026-03-09T00:10:19Z,304,58.19878652724735,4.618779778364419,2.87412075,False,False,False,0.45,0.39152299546729347,0.33499999999999996
hi_0.05_lo_0.15,fixed,401810782,F5,2026-03-09T00:13:22Z,333,63.054503796032236,6.785138781711475,4.637865499999998,False,False,False,0.44999999999999996,0.40633383464152373,0.37
hi_0.05_lo_0.15,fixed,401810783,F5,2026-03-09T02:13:21Z,279,67.83438072923806,35.29714348709238,39.599520500000004,False,False,False,0.65,0.7223615583778478,0.775
hi_0.05_lo_0.15,fixed,401810784,F5,2026-03-09T01:12:31Z,324,61.63098244865039,5.231126104609939,2.9001604999999997,False,False,False,0.44999999999999996,0.3686202423087581,0.29499999999999993
hi_0.05_lo_0.15,fixed,401810785,F5,2026-03-09T01:10:23Z,330,67.07592993655746,16.659086986791056,18.5114825,False,False,False,0.610980714718912,0.610980714718912,0.695
hi_0.05_lo_0.15,fixed,401810786,F5,2026-03-09T23:12:20Z,276,53.889999999999986,1.9955814640820442,0.806162,False,False,False,0.44999999999999996,0.2533835196039371,0.18999999999999995
hi_0.05_lo_0.15,fixed,401810787,F5,2026-03-09T23:41:25Z,278,53.53659445865648,16.059350663508013,16.635343749999997,False,False,False,0.5936825084192332,0.5936825084192332,0.665
hi_0.05_lo_0.15,fixed,401810788,F5,2026-03-09T23:43:26Z,299,60.08553045079839,25.163614760775605,25.60131,False,False,False,0.65,0.7185248985678485,0.655
hi_0.05_lo_0.15,fixed,401810789,F5,2026-03-10T01:11:20Z,286,70.29152419074933,37.081479217862864,44.45269775,False,False,False,0.65,0.7283055417820183,0.715
hi_0.05_lo_0.15,fixed,401810790,F5,2026-03-10T02:13:19Z,284,54.821574880183434,14.419082433922439,17.838244500000002,False,False,False,0.5164536824534478,0.5164536824534478,0.565
hi_0.05_lo_0.15,fixed,401810791,F5,2026-03-10T23:11:31Z,274,65.06532821438729,43.72187979141277,38.06017525000001,False,True,True,0.65,0.8656658710539689,0.855
hi_0.05_lo_0.15,fixed,401810792,F5,2026-03-10T23:41:27Z,294,59.535000000000025,0.7164654915038067,0.12369225000000002,False,False,False,0.45,0.19069182464322532,0.09499999999999997
hi_0.05_lo_0.15,fixed,401810793,F5,2026-03-10T23:41:20Z,331,67.02749999999999,0.9797785771213368,0.25775849999999983,False,False,False,0.44999999999999996,0.1912270439632009,0.11499999999999999
hi_0.05_lo_0.15,fixed,401810794,F5,2026-03-10T23:41:20Z,300,58.58999999999999,3.184776438100462,2.267577,False,False,False,0.44999999999999996,0.3120720885905234,0.265
hi_0.05_lo_0.15,fixed,401810795,F5,2026-03-11T00:12:30Z,324,59.701681834132124,10.713331890811006,9.032301,False,False,False,0.451765776334517,0.451765776334517,0.42500000000000004
hi_0.05_lo_0.15,fixed,401810796,F5,2026-03-11T00:10:35Z,317,66.07249723228104,22.655002433749388,23.602658,False,False,False,0.65,0.702765678180356,0.745
hi_0.05_lo_0.15,fixed,401810797,F5,2026-03-11T00:13:24Z,338,68.60944113222953,21.461775488388664,17.622604250000002,False,False,False,0.5658788777741681,0.5658788777741681,0.56
hi_0.05_lo_0.15,fixed,401810798,F5,2026-03-11T02:11:23Z,313,76.11248257311371,54.774705247843585,56.868390000000005,False,True,True,0.65,0.999528778530065,0.96
hi_0.05_lo_0.15,fixed,401810799,F5,2026-03-11T02:12:27Z,305,80.16219116339734,51.84305546636051,54.246311750000004,False,True,True,0.65,0.8156431120953778,0.855
hi_0.05_lo_0.15,fixed,401810800,F5,2026-03-11T02:10:32Z,312,74.55638157192502,68.67267128279113,61.369805,False,True,True,0.65,0.9529583228363576,0.935
hi_0.05_lo_0.15,fixed,401810801,F5,2026-03-11T03:13:24Z,296,69.20923855221052,27.14305817904001,28.993166000000002,False,False,False,0.65,0.6500287722315511,0.695
hi_0.05_lo_0.15,fixed,401810802,F5,2026-03-11T23:43:24Z,305,68.93232986883255,30.365004267814523,33.773483750000004,False,False,False,0.640760069783068,0.640760069783068,0.635
hi_0.05_lo_0.15,fixed,401810803,F5,2026-03-12T00:12:30Z,305,65.05757242288489,20.65443899193508,25.83182225,False,False,False,0.6204673582937472,0.6204673582937472,0.655
hi_0.05_lo_0.15,fixed,401810804,F5,2026-03-12T01:11:24Z,334,63.07655752148186,15.829232376662718,12.24654275,False,False,False,0.5566722952124132,0.5566722952124132,0.45499999999999996
hi_0.05_lo_0.15,fixed,401810805,F5,2026-03-12T02:14:30Z,266,48.255244650466075,7.562532498088561,6.1943617500000006,False,False,False,0.44999999999999996,0.4123518497956544,0.385
hi_0.05_lo_0.15,fixed,401810806,F5,2026-03-12T02:10:30Z,260,47.77000000000002,4.999165664006809,3.32888475,False,False,False,0.45,0.33192173196575336,0.28500000000000003
hi_0.05_lo_0.15,fixed,401810807,F5,2026-03-12T02:41:27Z,300,55.72430090986937,9.385145711031678,9.129544249999999,False,False,False,0.4715617694741131,0.4715617694741131,0.475
hi_0.05_lo_0.15,fixed,401810808,F5,2026-03-12T23:13:28Z,278,56.134999999999984,1.2959493574296697,0.33540824999999985,False,False,False,0.44999999999999996,0.20328581508936872,0.11499999999999999
hi_0.05_lo_0.15,fixed,401810809,F5,2026-03-12T23:11:21Z,276,52.37000000000002,5.095084054782327,3.0857552499999996,False,False,False,0.45,0.3347916177924737,0.265
hi_0.05_lo_0.15,fixed,401810810,F5,2026-03-12T23:11:24Z,308,61.64999999999998,1.8442445016158109,1.5522245,False,False,False,0.44999999999999996,0.3130455114445554,0.36149999999999993
hi_0.05_lo_0.15,fixed,401810811,F5,2026-03-12T23:41:26Z,291,58.84749999999998,1.8437691159143716,1.11559025,False,False,False,0.44999999999999996,0.2302807435532962,0.22499999999999998
hi_0.05_lo_0.15,fixed,401810812,F5,2026-03-12T23:42:31Z,299,54.69024142976936,6.088130150620332,5.459365749999999,False,False,False,0.44999999999999996,0.3923486242923261,0.365
hi_0.05_lo_0.15,fixed,401810813,F5,2026-03-13T01:11:24Z,309,80.83534125905473,82.55736553411222,80.49872825,False,True,True,0.65,0.9656902185122063,0.925
hi_0.05_lo_0.15,fixed,401810814,F5,2026-03-13T01:43:27Z,307,56.806280820369736,18.904663576620443,14.78259025,False,False,False,0.6049069923927414,0.6049069923927414,0.4650000000000001
hi_0.05_lo_0.15,fixed,401810815,F5,2026-03-13T02:41:25Z,288,54.0662603634283,4.347860487487578,2.2199315000000004,False,False,False,0.44999999999999996,0.3996051630360309,0.29499999999999993
hi_0.05_lo_0.15,fixed,401810816,F5,2026-03-13T23:42:23Z,311,62.89749999999998,1.4655422953688724,0.6631777499999996,False,False,False,0.44999999999999996,0.2189924409644176,0.18500000000000005
hi_0.05_lo_0.15,fixed,401810817,F5,2026-03-13T23:41:24Z,332,64.91000000000003,3.0679005753360933,2.2365939999999997,False,False,False,0.45,0.2567156548423168,0.245
hi_0.05_lo_0.15,fixed,401810818,F5,2026-03-13T23:42:25Z,341,77.9105746130338,42.25292696996468,35.31385074999999,False,True,True,0.65,0.9307518482438675,0.815
hi_0.05_lo_0.15,fixed,401810819,F5,2026-03-14T00:12:29Z,356,67.53129093583394,15.89340936577968,12.9990275,False,True,True,0.65,0.9879397011191123,0.865
hi_0.05_lo_0.15,fixed,401810820,F5,2026-03-13T23:43:25Z,319,63.63750000000003,1.3895929088627934,0.4020077500000001,False,False,False,0.45,0.27051663283439564,0.18500000000000005
hi_0.05_lo_0.15,fixed,401810821,F5,2026-03-14T02:13:43Z,347,67.44450936698823,5.855986553199856,4.0063625,False,False,False,0.45,0.4251117671211874,0.33999999999999997
hi_0.05_lo_0.15,fixed,401810822,F5,2026-03-14T02:13:39Z,336,65.08817115723647,3.5152167383644053,2.79411125,False,False,False,0.44999999999999996,0.3614846569862742,0.365
hi_0.05_lo_0.15,fixed,401810823,F5,2026-03-14T02:40:28Z,332,65.54999999999998,2.7763826470316,1.7186557499999997,False,False,False,0.44999999999999996,0.2537070497636096,0.245
hi_0.05_lo_0.15,fixed,401810824,F5,2026-03-14T17:11:29Z,364,72.02005595092986,2.2426773208649218,1.0119725,False,False,False,0.44999999999999996,0.4493003467659047,0.4355
hi_0.05_lo_0.15,fixed,401810825,F5,2026-03-14T19:10:33Z,361,69.58249999999998,3.963658260927176,1.9414665,False,False,False,0.44999999999999996,0.3063739311043997,0.245
hi_0.05_lo_0.15,fixed,401810826,F5,2026-03-14T22:11:41Z,272,55.079999999999984,0.4437008297599088,0.08128049999999998,False,False,False,0.44999999999999996,0.1343241726827109,0.0605
hi_0.05_lo_0.15,fixed,401810827,F5,2026-03-15T00:12:28Z,365,71.3020668508521,10.746599019183911,10.35900475,False,False,False,0.5806558563207662,0.5806558563207662,0.625
hi_0.05_lo_0.15,fixed,401810828,F5,2026-03-14T19:43:31Z,371,71.97402624696284,4.386580670081548,2.9144322499999995,False,False,False,0.44999999999999996,0.37149528797498066,0.345
hi_0.05_lo_0.15,fixed,401810829,F5,2026-03-15T00:41:27Z,368,74.93120757396244,41.373248426865416,36.654799749999995,False,True,True,0.65,0.9940696093479826,0.945
hi_0.05_lo_0.15,fixed,401810830,F5,2026-03-15T02:48:36Z,294,70.62422065753996,39.259631690691435,49.669664499999996,False,True,True,0.65,0.8076503482220794,0.895
hi_0.05_lo_0.15,fixed,401810831,F5,2026-03-15T17:11:26Z,289,55.367595802588085,14.282123426624281,10.160188250000003,False,False,False,0.6330244584680657,0.6330244584680657,0.525
