target,game,game_date,fold_train_clusters,player,stat,line,actual,history_n,model_crps,market_crps,model_pinball,market_pinball,over_observed,model_over_probability,market_over_probability,model_brier,market_brier,attempt2_prereg_seal
player_stat,0022500585,2026-01-16,2,Donovan Clingan,player_points,11.5,9.0,104,1.5183986686390538,2.2165473973139886,1.0,1.0,0,0.2403846153846154,0.4653465346534653,0.05778476331360947,0.2165473973139888,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Dyson Daniels,player_points,12.5,10.0,177,1.3671677998021003,2.2165473973139886,0.0,1.0,0,0.3389830508474576,0.4653465346534653,0.11490950876185003,0.2165473973139888,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jalen Johnson,player_points,22.5,12.0,129,4.02403701700619,10.241863851070116,3.5,5.0,0,0.29457364341085274,0.49179655455291227,0.08677363139234423,0.24186385107011563,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jerami Grant,player_points,11.5,16.0,127,2.0741521483042966,4.260223901391598,1.0,2.5,1,0.8188976377952756,0.48987854251012153,0.032798065596131194,0.2602239013915979,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jrue Holiday,player_points,13.5,12.0,145,1.2316765755053507,1.2165473973139889,0.0,0.5,0,0.3793103448275862,0.4653465346534653,0.14387633769322233,0.2165473973139888,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Luke Kennard,player_points,5.5,5.0,140,2.32734693877551,0.260223901391598,2.0,0.5,0,0.6857142857142857,0.5101214574898786,0.4702040816326531,0.260223901391598,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Mouhamed Gueye,player_points,4.5,6.0,79,1.3986540618490628,1.2355103806228374,1.0,0.5,1,0.4430379746835443,0.5147058823529411,0.31020669764460834,0.2355103806228374,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Nickeil Alexander-Walker,player_points,20.5,11.0,204,1.7864763552479808,9.241863851070116,1.0,4.5,0,0.1323529411764706,0.49179655455291227,0.017517301038062285,0.24186385107011563,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Onyeka Okongwu,player_points,15.5,26.0,168,9.770975056689343,10.225999170748342,6.75,5.0,1,0.2976190476190476,0.5246062992125985,0.4933390022675736,0.22599917074834144,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Rayan Rupert,player_points,5.5,13.0,125,7.990079999999999,7.2858543280070585,5.5,4.0,1,0.216,0.4653465346534653,0.6146560000000001,0.2858543280070582,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Shaedon Sharpe,player_points,25.5,24.0,141,3.2771490367687743,1.258270741964291,2.5,1.0,0,0.14893617021276595,0.5082034454470877,0.02218198279764599,0.25827074196429106,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Toumani Camara,player_points,13.5,11.0,189,1.5450295344475236,2.2399809864118407,0.5,1.0,0,0.31216931216931215,0.48987854251012153,0.09744967946026147,0.23998098641184096,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Vit Krejci,player_points,7.5,8.0,60,1.6150000000000002,0.25,0.5,0.0,1,0.45,0.5,0.30250000000000005,0.25,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,C.J. McCollum,player_rebounds,2.5,3.0,159,0.5733950397531744,0.23998098641184085,0.5,0.0,1,0.7547169811320755,0.5101214574898786,0.06016375934496259,0.23998098641184085,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Corey Kispert,player_rebounds,2.5,2.0,161,0.4297287913274952,0.15111874591206723,0.0,0.0,0,0.4968944099378882,0.38873994638069703,0.24690405462752207,0.1511187459120672,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Donovan Clingan,player_rebounds,11.5,12.0,104,2.0447485207100593,0.2582707419642911,2.0,0.5,1,0.2692307692307692,0.49179655455291227,0.5340236686390534,0.25827074196429106,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Dyson Daniels,player_rebounds,6.5,5.0,177,0.6976283954163871,1.258270741964291,0.0,1.0,0,0.3220338983050847,0.5082034454470877,0.10370583165756965,0.25827074196429106,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jalen Johnson,player_rebounds,9.5,11.0,129,1.0667027221921759,1.2259991707483413,1.0,0.5,1,0.4806201550387597,0.5246062992125985,0.26975542335196206,0.22599917074834144,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jerami Grant,player_rebounds,2.5,2.0,127,0.7616715233430467,0.260223901391598,0.5,0.5,0,0.6220472440944882,0.5101214574898786,0.38694277388554776,0.260223901391598,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jrue Holiday,player_rebounds,4.5,4.0,145,0.6437574316290131,0.140625,0.5,0.0,0,0.5655172413793104,0.375,0.31980975029726516,0.140625,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Luke Kennard,player_rebounds,1.5,0.0,140,1.6214285714285714,1.2649221453287196,1.0,1.0,0,0.7071428571428572,0.5147058823529411,0.5000510204081633,0.26492214532871966,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Mouhamed Gueye,player_rebounds,4.5,3.0,79,0.648934465630508,1.252982673960032,0.0,1.0,0,0.3291139240506329,0.5029738302934179,0.10831597500400575,0.25298267396003193,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Nickeil Alexander-Walker,player_rebounds,3.5,6.0,204,2.3027441368704347,2.2301077069751862,2.0,1.0,1,0.3088235294117647,0.5203045685279188,0.47772491349480967,0.23010770697518612,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Onyeka Okongwu,player_rebounds,8.5,9.0,168,1.030966553287982,0.2858543280070582,0.75,0.5,1,0.40476190476190477,0.4653465346534653,0.3543083900226757,0.2858543280070582,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Rayan Rupert,player_rebounds,2.5,3.0,125,0.988096,0.25,1.0,0.0,1,0.288,0.5,0.506944,0.25,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Shaedon Sharpe,player_rebounds,4.5,9.0,141,3.1945576178260655,4.260223901391598,2.5,2.5,1,0.46099290780141844,0.48987854251012153,0.2905286454403702,0.2602239013915979,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Toumani Camara,player_rebounds,5.5,4.0,189,0.7892276252064614,1.2165473973139889,0.5,0.5,0,0.4656084656084656,0.4653465346534653,0.21679124324626967,0.2165473973139888,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Vit Krejci,player_rebounds,1.5,1.0,60,0.8124999999999999,0.3736388531506731,0.5,0.5,0,0.7166666666666667,0.6112600536193029,0.5136111111111111,0.3736388531506731,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Caleb Love,player_assists,3.5,4.0,33,0.9219467401285583,0.2707168440310238,1.0,0.5,1,0.3333333333333333,0.4796954314720812,0.44444444444444453,0.2707168440310238,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Dyson Daniels,player_assists,5.5,1.0,177,1.8366689010182262,4.330812935195865,1.5,2.5,0,0.3050847457627119,0.5751633986928104,0.09307670209709855,0.3308129351958648,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jalen Johnson,player_assists,7.5,6.0,129,0.8935160146625802,1.25,0.5,1.0,0,0.20930232558139536,0.5,0.043807463493780424,0.25,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jrue Holiday,player_assists,5.5,4.0,145,0.5974791914387636,1.281549354435652,0.0,1.0,0,0.35172413793103446,0.5306122448979592,0.12370986920332935,0.2815493544356518,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Shaedon Sharpe,player_assists,3.5,5.0,141,1.4667773250842513,1.330812935195865,1.5,1.0,1,0.2978723404255319,0.4248366013071895,0.4929832503395202,0.3308129351958649,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,C.J. McCollum,player_points,16.5,20.0,159,2.084885882678691,3.2707168440310244,0.5,2.0,1,0.6352201257861635,0.4796954314720812,0.13306435663146238,0.2707168440310238,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Caleb Love,player_points,13.5,12.0,33,2.3654729109274566,1.270716844031024,1.0,1.0,0,0.3939393939393939,0.5203045685279188,0.155188246097337,0.2707168440310238,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Corey Kispert,player_points,7.5,3.0,161,5.96030245746692,4.260223901391598,4.5,2.5,0,0.7950310559006211,0.5101214574898786,0.6320743798464564,0.260223901391598,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Donovan Clingan,player_points,11.5,9.0,104,1.5183986686390538,2.2203248646397333,1.0,1.0,0,0.2403846153846154,0.4693877551020409,0.05778476331360947,0.22032486463973353,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Dyson Daniels,player_points,12.5,10.0,177,1.3671677998021003,2.2203248646397333,0.0,1.0,0,0.3389830508474576,0.4693877551020409,0.11490950876185003,0.22032486463973353,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jalen Johnson,player_points,22.5,12.0,129,4.02403701700619,10.239980986411842,3.5,5.0,0,0.29457364341085274,0.48987854251012153,0.08677363139234423,0.23998098641184096,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jerami Grant,player_points,11.5,16.0,127,2.0741521483042966,4.260223901391598,1.0,2.5,1,0.8188976377952756,0.48987854251012153,0.032798065596131194,0.2602239013915979,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jrue Holiday,player_points,13.5,12.0,145,1.2316765755053507,1.2203248646397336,0.0,0.5,0,0.3793103448275862,0.4693877551020409,0.14387633769322233,0.22032486463973353,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Nickeil Alexander-Walker,player_points,20.5,11.0,204,1.7864763552479808,9.230107706975188,1.0,4.5,0,0.1323529411764706,0.4796954314720812,0.017517301038062285,0.23010770697518615,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Onyeka Okongwu,player_points,15.5,26.0,168,9.770975056689343,10.230107706975186,6.75,5.0,1,0.2976190476190476,0.5203045685279188,0.4933390022675736,0.23010770697518612,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Shaedon Sharpe,player_points,25.5,24.0,141,3.2771490367687743,1.230107706975186,2.5,0.5,0,0.14893617021276595,0.4796954314720812,0.02218198279764599,0.23010770697518615,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Toumani Camara,player_points,13.5,11.0,189,1.5450295344475236,2.2399809864118407,0.5,1.0,0,0.31216931216931215,0.48987854251012153,0.09744967946026147,0.23998098641184096,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Donovan Clingan,player_rebounds,11.5,12.0,104,2.0447485207100593,0.2602239013915979,2.0,0.5,1,0.2692307692307692,0.48987854251012153,0.5340236686390534,0.2602239013915979,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Dyson Daniels,player_rebounds,6.5,5.0,177,0.6976283954163871,1.2602239013915981,0.0,1.0,0,0.3220338983050847,0.5101214574898786,0.10370583165756965,0.260223901391598,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jalen Johnson,player_rebounds,9.5,11.0,129,1.0667027221921759,1.2301077069751862,1.0,0.5,1,0.4806201550387597,0.5203045685279188,0.26975542335196206,0.23010770697518612,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Onyeka Okongwu,player_rebounds,8.5,9.0,168,1.030966553287982,0.2924553405331333,0.75,0.5,1,0.40476190476190477,0.4592085979482169,0.3543083900226757,0.2924553405331333,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Toumani Camara,player_rebounds,5.5,4.0,189,0.7892276252064614,1.239980986411841,0.5,0.5,0,0.4656084656084656,0.48987854251012153,0.21679124324626967,0.23998098641184096,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Dyson Daniels,player_assists,6.5,1.0,177,1.8366689010182262,5.190558382825061,1.5,2.5,0,0.1864406779661017,0.43652993348115304,0.03476012640045964,0.1905583828250599,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jalen Johnson,player_assists,7.5,6.0,129,0.8935160146625802,1.2755558868033696,0.5,1.0,0,0.20930232558139536,0.5249341737812177,0.043807463493780424,0.2755558868033696,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jrue Holiday,player_assists,5.5,4.0,145,0.5974791914387636,1.242076575243189,0.0,0.5,0,0.35172413793103446,0.4920127795527157,0.12370986920332935,0.24207657524318923,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Nickeil Alexander-Walker,player_assists,2.5,7.0,204,3.355920799692426,4.20004750404074,2.0,2.0,1,0.5196078431372549,0.552733296521259,0.23077662437524024,0.20004750404074,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Onyeka Okongwu,player_assists,3.5,2.0,168,0.35448554421768697,1.1859478488561266,0.0,0.5,0,0.19642857142857142,0.4312167075336096,0.038584183673469385,0.18594784885612659,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Shaedon Sharpe,player_assists,3.5,5.0,141,1.4667773250842513,1.2957723917381565,1.5,1.0,1,0.2978723404255319,0.45615039603015556,0.4929832503395202,0.29577239173815656,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,C.J. McCollum,player_points,16.5,20.0,159,2.084885882678691,3.2776835417963843,0.5,2.0,1,0.6352201257861635,0.4730431309904154,0.13306435663146238,0.2776835417963845,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Donovan Clingan,player_points,11.5,9.0,104,1.5183986686390538,2.2450019254749525,1.0,1.0,0,0.2403846153846154,0.4949766918501849,0.05778476331360947,0.2450019254749529,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Dyson Daniels,player_points,11.5,10.0,177,1.3671677998021003,1.2850113490262058,0.0,1.0,0,0.3785310734463277,0.5338645418326693,0.14328577356442912,0.2850113490262059,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jalen Johnson,player_points,22.5,12.0,129,4.02403701700619,10.269520071865244,3.5,5.5,0,0.29457364341085274,0.5191532258064516,0.08677363139234423,0.26952007186524457,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jerami Grant,player_points,12.5,16.0,127,2.0741521483042966,3.275555886803369,1.0,2.0,1,0.7795275590551181,0.47506582621878246,0.048608097216194454,0.2755558868033695,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jrue Holiday,player_points,12.5,12.0,145,1.2316765755053507,0.25302258166731606,0.0,0.5,0,0.4482758620689655,0.5030135004821601,0.2009512485136742,0.25302258166731606,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Nickeil Alexander-Walker,player_points,19.5,11.0,204,1.7864763552479808,8.269520071865244,1.0,4.5,0,0.15196078431372548,0.5191532258064516,0.023092079969242594,0.26952007186524457,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Onyeka Okongwu,player_points,16.5,26.0,168,9.770975056689343,9.260223901391598,6.75,5.0,1,0.2619047619047619,0.48987854251012153,0.5447845804988662,0.2602239013915979,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Shaedon Sharpe,player_points,24.5,24.0,141,3.2771490367687743,0.2450019254749529,2.5,0.0,0,0.18439716312056736,0.4949766918501849,0.03400231376691313,0.2450019254749529,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Toumani Camara,player_points,13.5,11.0,189,1.5450295344475236,2.27555588680337,0.5,1.5,0,0.31216931216931215,0.5249341737812177,0.09744967946026147,0.2755558868033696,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Vit Krejci,player_points,7.5,8.0,60,1.6150000000000002,0.2370915504321651,0.5,0.0,1,0.45,0.5130795235028978,0.30250000000000005,0.2370915504321651,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Donovan Clingan,player_rebounds,11.5,12.0,104,2.0447485207100593,0.2755558868033695,2.0,0.5,1,0.2692307692307692,0.47506582621878246,0.5340236686390534,0.2755558868033695,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Dyson Daniels,player_rebounds,6.5,5.0,177,0.6976283954163871,1.2901730739432231,0.0,1.0,0,0.3220338983050847,0.5386771518667031,0.10370583165756965,0.29017307394322306,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jalen Johnson,player_rebounds,9.5,11.0,129,1.0667027221921759,1.20217040289559,1.0,0.5,1,0.4806201550387597,0.5503663681444749,0.26975542335196206,0.20217040289558985,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Jrue Holiday,player_rebounds,3.5,4.0,145,0.6437574316290131,0.25302258166731606,0.5,0.5,1,0.7172413793103448,0.4969864995178399,0.07995243757431629,0.25302258166731606,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Nickeil Alexander-Walker,player_rebounds,3.5,6.0,204,2.3027441368704347,2.2284291775419782,2.0,1.0,1,0.3088235294117647,0.5220573491076799,0.47772491349480967,0.2284291775419782,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Onyeka Okongwu,player_rebounds,8.5,9.0,168,1.030966553287982,0.2957723917381566,0.75,0.5,1,0.40476190476190477,0.45615039603015556,0.3543083900226757,0.29577239173815656,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Shaedon Sharpe,player_rebounds,4.5,9.0,141,3.1945576178260655,4.271343414634011,2.5,2.5,1,0.46099290780141844,0.4790936604014018,0.2905286454403702,0.2713434146340101,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500585,2026-01-16,2,Toumani Camara,player_rebounds,5.5,4.0,189,0.7892276252064614,1.2237698037772153,0.5,0.5,0,0.4656084656084656,0.4730431309904154,0.21679124324626967,0.2237698037772153,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Craig Porter Jr,player_assists,3.5,3.0,144,0.8478973765432096,0.25,0.75,0.5,0,0.2222222222222222,0.5,0.04938271604938271,0.25,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Donovan Mitchell,player_assists,6.5,5.0,169,0.4736528833024054,1.2988822061465046,0.0,1.0,0,0.2781065088757396,0.5467012037178121,0.07734323027905184,0.2988822061465046,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Jaylon Tyson,player_assists,3.5,6.0,89,3.714303749526575,2.2946073421583546,2.5,1.5,1,0.12359550561797752,0.45722256664600125,0.7680848377730085,0.29460734215835455,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,LeBron James,player_assists,6.5,5.0,169,1.779034347536851,1.2019946976391869,1.5,0.5,0,0.6923076923076923,0.449438202247191,0.4792899408284023,0.20199469763918695,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Luka Doncic,player_assists,9.5,6.0,102,2.1027489427143404,3.198594442374477,2.0,1.5,0,0.5098039215686274,0.4456393635827931,0.2599000384467512,0.19859444237447688,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Marcus Smart,player_assists,2.5,0.0,90,2.0807407407407403,2.28418465807141,1.5,1.5,0,0.5666666666666667,0.5330897279740154,0.32111111111111107,0.2841846580714098,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Sam Merrill,player_assists,2.5,4.0,156,1.702827087442472,1.2267103269571806,1.5,0.5,1,0.25,0.5238589211618258,0.5625,0.22671032695718046,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Craig Porter Jr,player_points,5.5,7.0,144,2.2489390432098766,1.2885675167581205,2.25,1.0,1,0.3194444444444444,0.46281519310564956,0.4631558641975309,0.2885675167581206,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,De'Andre Hunter,player_points,12.5,19.0,160,2.4299218750000002,6.218005202123378,1.5,3.0,1,0.61875,0.5330897279740154,0.14535156249999998,0.2180052021233789,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Dean Wade,player_points,7.5,11.0,152,3.877856648199446,3.2885675167581203,3.0,2.0,1,0.2894736842105263,0.46281519310564956,0.5048476454293629,0.2885675167581206,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Deandre Ayton,player_points,10.5,10.0,135,2.925267489711935,0.22191107164811147,2.5,0.0,0,0.6888888888888889,0.4710743801652893,0.4745679012345679,0.2219110716481115,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Donovan Mitchell,player_points,31.5,25.0,169,2.256048457687055,6.235641128923232,0.5,3.0,0,0.28402366863905326,0.48542880932556204,0.08066944434718673,0.23564112892323286,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Jake LaRavia,player_points,8.5,6.0,146,1.6105742165509476,2.274428169280832,0.5,1.5,0,0.4246575342465753,0.5238589211618258,0.18033402139238128,0.27442816928083197,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Jarrett Allen,player_points,16.5,17.0,194,2.0239398448294184,0.27976231131753293,1.5,0.5,1,0.3402061855670103,0.4710743801652893,0.4353278775640344,0.279762311317533,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Jaxson Hayes,player_points,5.5,7.0,163,1.3670066618992056,1.2267103269571806,1.0,0.5,1,0.4723926380368098,0.5238589211618258,0.27836952839775686,0.22671032695718046,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Jaylon Tyson,player_points,16.5,20.0,89,8.415982830450702,3.2541726798771022,7.0,2.0,1,0.16853932584269662,0.4958445875753168,0.6913268526701175,0.2541726798771024,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,LeBron James,player_points,23.5,11.0,169,9.705297433563251,12.226710326957182,7.0,6.0,0,0.5798816568047337,0.47614107883817425,0.33626273589860295,0.22671032695718046,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
player_stat,0022500671,2026-01-29,14,Luka Doncic,player_points,33.5,29.0,102,2.8670703575547867,4.254172679877103,2.5,2.5,0,0.5196078431372549,0.5041554124246831,0.26999231064975016,0.2541726798771023,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
