stable_key,game_id,player_id,date,split_id,fold_status,baseline_minutes_crps,baseline_dnp_brier,baseline_dnp_logloss,baseline_pinball_q10,baseline_pinball_q50,baseline_pinball_q90,baseline_inside80,candidate_minutes_crps,candidate_dnp_brier,candidate_dnp_logloss,candidate_pinball_q10,candidate_pinball_q50,candidate_pinball_q90,candidate_inside80
0022400601|1628991,0022400601,1628991,2025-01-20,2,SCORED,4.873404999999998,4.045975925728675e-05,0.006381114710036923,2.798333333333334,4.491666666666667,0.4016666666666665,1.0,2.2292299999999985,1.3875088908534548e-06,0.0011786199726112807,2.0983333333333336,1.333333333333334,0.5016666666666665,1.0
0022400601|1629630,0022400601,1629630,2025-01-20,2,SCORED,5.136954999999999,4.045975925728675e-05,0.006381114710036923,2.6016666666666666,4.508333333333333,0.5983333333333333,1.0,1.791568333333334,8.752787292003622e-06,0.002962896036958391,1.3399999999999999,0.49166666666666714,0.5983333333333333,1.0
0022400601|1629634,0022400601,1629634,2025-01-20,2,SCORED,6.0064350000000015,4.045975925728675e-05,0.006381114710036923,0.8550000000000001,5.433333333333332,2.0449999999999995,1.0,2.588468333333335,6.740484674266848e-06,0.002599620427281783,0.3883333333333333,2.2249999999999996,1.1449999999999996,1.0
0022400601|1629638,0022400601,1629638,2025-01-20,2,SCORED,3.06323,4.045975925728675e-05,0.006381114710036923,1.9583333333333333,1.1583333333333332,1.2216666666666662,1.0,1.477689999999999,1.052543164861778e-06,0.0010264618952914926,0.9316666666666666,0.3416666666666668,0.8683333333333332,1.0
0022400601|1629675,0022400601,1629675,2025-01-20,2,SCORED,6.333066666666667,4.045975925728675e-05,0.006381114710036923,3.0250000000000004,5.5,0.19999999999999996,1.0,5.736600000000001,1.069727259099392e-06,0.0010348114333000623,1.8,4.5,0.09999999999999998,1.0
0022400601|1630162,0022400601,1630162,2025-01-20,2,SCORED,8.470136666666672,4.045975925728675e-05,0.006381114710036923,3.368333333333334,6.841666666666669,0.6150000000000034,0.0,2.000928333333336,1.105382398942333e-06,0.0010519247538707088,2.3683333333333336,1.06666666666667,0.03166666666666628,1.0
0022400601|1630183,0022400601,1630183,2025-01-20,2,SCORED,12.690224999999996,4.045975925728675e-05,0.006381114710036923,3.3166666666666664,8.583333333333332,6.3,0.0,10.461441666666666,1.2452988383283089e-06,0.0011165526978723307,2.4166666666666665,7.083333333333332,5.549999999999998,0.0
0022400601|1630217,0022400601,1630217,2025-01-20,2,SCORED,9.342101666666668,4.045975925728675e-05,0.006381114710036923,3.2266666666666666,6.258333333333333,2.8050000000000006,0.0,2.8720050000000015,2.5931587410534687e-06,0.0016116267410014548,2.0116666666666667,2.3500000000000014,0.08833333333333326,1.0
0022400601|1630568,0022400601,1630568,2025-01-20,2,SCORED,10.833279999999998,4.045975925728675e-05,0.006381114710036923,0.11999999999999998,9.066666666666666,3.2133333333333325,0.0,2.450451666666667,0.0004699023110381523,0.021915632969711284,0.2866666666666667,0.5666666666666667,2.2399999999999993,1.0
0022400601|1630583,0022400601,1630583,2025-01-20,2,SCORED,4.990831666666668,4.045975925728675e-05,0.006381114710036923,0.7516666666666666,3.741666666666667,2.248333333333333,1.0,6.752295000000003,1.4679277735070024e-06,0.0012123152493790942,0.051666666666666576,5.741666666666667,2.248333333333333,1.0
0022400601|1630590,0022400601,1630590,2025-01-20,2,SCORED,4.5852,4.045975925728675e-05,0.006381114710036923,0.9,3.0,2.2999999999999994,1.0,5.17266,3.830509752169159e-06,0.0019590865678751363,0.5,3.9333333333333336,1.7999999999999996,1.0
0022400601|1630643,0022400601,1630643,2025-01-20,2,SCORED,13.868538333333333,4.045975925728675e-05,0.006381114710036923,4.664999999999999,10.4,3.279999999999999,0.0,5.928858333333333,0.0003102089475212802,0.017769699659021417,0.12000000000000002,5.533333333333333,2.0799999999999996,1.0
0022400601|1631222,0022400601,1631222,2025-01-20,2,SCORED,5.599153333333337,4.045975925728675e-05,0.006381114710036923,1.06,4.7,2.2399999999999993,1.0,6.176155000000004,2.5931587410534687e-06,0.0016116267410014548,1.06,5.641666666666667,2.2399999999999993,1.0
0022400601|1641713,0022400601,1641713,2025-01-20,2,SCORED,5.916656666666669,4.045975925728675e-05,0.006381114710036923,0.6766666666666666,4.616666666666667,2.523333333333333,1.0,9.569148333333338,3.499979174505775e-06,0.001872575302799587,0.17666666666666658,8.116666666666667,2.6233333333333326,1.0
0022400601|1641744,0022400601,1641744,2025-01-20,2,SCORED,3.991579999999998,4.045975925728675e-05,0.006381114710036923,1.2983333333333336,3.508333333333333,1.801666666666666,1.0,2.248644999999999,1.39999166980231e-05,0.003748663723469978,0.5450000000000003,1.5,1.3033333333333328,1.0
0022400601|1642265,0022400601,1642265,2025-01-20,2,SCORED,3.327048333333333,4.045975925728675e-05,0.006381114710036923,1.3399999999999999,1.5916666666666668,1.7849999999999997,1.0,4.700333333333331,1.684069063778845e-05,0.004112184507005376,1.415,3.883333333333333,1.42,1.0
0022400601|1642377,0022400601,1642377,2025-01-20,2,SCORED,4.55386166666667,4.045975925728675e-05,0.006381114710036923,2.5333333333333337,4.166666666666668,0.6666666666666663,1.0,3.4086900000000013,8.359454392001394e-06,0.002895459907377068,1.3416666666666668,2.6916666666666664,0.40333333333333304,1.0
0022400602|203991,0022400602,203991,2025-01-20,2,SCORED,3.802460000000001,4.045975925728675e-05,0.006381114710036923,1.5566666666666666,1.0916666666666668,1.543333333333333,1.0,3.377861666666668,1.182256096348506e-06,0.001087907562637868,0.45666666666666667,2.716666666666667,1.343333333333333,1.0
0022400602|203992,0022400602,203992,2025-01-20,2,SCORED,5.613311666666665,4.045975925728675e-05,0.006381114710036923,0.6699999999999999,5.025,2.1049999999999995,1.0,9.187409999999998,1.3621667959695904e-06,0.001167800629139828,0.895,6.408333333333333,2.1049999999999995,1.0
0022400602|1626157,0022400602,1626157,2025-01-20,2,SCORED,9.782753333333334,4.045975925728675e-05,0.006381114710036923,3.1799999999999997,7.766666666666666,0.3599999999999987,0.0,3.117863333333332,1.5254881424182016e-06,0.001235869903497633,1.6533333333333333,2.7666666666666657,0.14666666666666683,1.0
0022400602|1626166,0022400602,1626166,2025-01-20,2,SCORED,6.836854999999998,4.045975925728675e-05,0.006381114710036923,0.5983333333333333,6.008333333333334,2.401666666666666,1.0,3.9287333333333336,1.2237356297099961e-06,0.0011068381687550815,0.39833333333333326,3.5083333333333337,1.801666666666666,1.0
0022400602|1628384,0022400602,1628384,2025-01-20,2,SCORED,12.646843333333337,4.045975925728675e-05,0.006381114710036923,3.6883333333333335,8.441666666666666,4.395,0.0,4.724828333333332,1.912086921421869e-06,0.00138373923736263,2.388333333333333,3.4333333333333336,1.170000000000004,0.0
0022400602|1628404,0022400602,1628404,2025-01-20,2,SCORED,7.5374216666666705,4.045975925728675e-05,0.006381114710036923,2.921666666666667,5.608333333333334,0.07833333333333313,1.0,3.7130083333333346,1.069727259099392e-06,0.0010348114333000623,2.121666666666667,3.1083333333333343,0.47833333333333306,1.0
0022400602|1628969,0022400602,1628969,2025-01-20,2,SCORED,3.2179883333333326,4.045975925728675e-05,0.006381114710036923,2.3433333333333337,0.7166666666666686,0.9566666666666661,1.0,4.028366666666664,1.052543164861778e-06,0.0010264618952914926,1.2433333333333338,3.2833333333333314,1.2433333333333327,1.0
0022400602|1628973,0022400602,1628973,2025-01-20,2,SCORED,8.999148333333336,4.045975925728675e-05,0.006381114710036923,3.3833333333333337,5.916666666666668,2.550000000000002,0.0,3.2328016666666697,1.142850342695763e-06,0.0010696136199104633,2.1833333333333336,2.166666666666668,0.016666666666666427,1.0
0022400602|1629013,0022400602,1629013,2025-01-20,2,SCORED,6.635465,4.045975925728675e-05,0.006381114710036923,0.5883333333333335,5.558333333333333,2.411666666666666,1.0,5.458065,3.7153130631117316e-06,0.0019293747845511163,0.10499999999999883,4.058333333333333,2.211666666666666,0.0
0022400602|1629027,0022400602,1629027,2025-01-20,2,SCORED,8.570941666666663,4.045975925728675e-05,0.006381114710036923,3.2350000000000003,6.675000000000001,0.3150000000000013,0.0,1.6418999999999997,1.720045031662738e-06,0.001312365648113936,2.1350000000000002,0.05000000000000071,0.46499999999999975,1.0
0022400602|1629631,0022400602,1629631,2025-01-20,2,SCORED,3.509760000000001,4.045975925728675e-05,0.006381114710036923,2.536666666666667,2.5666666666666664,0.6633333333333331,1.0,2.040705,1.9980128028289753e-06,0.0014145107562728875,1.4366666666666668,1.1833333333333336,0.5633333333333331,1.0
0022400602|1629726,0022400602,1629726,2025-01-20,2,SCORED,7.365644999999999,4.045975925728675e-05,0.006381114710036923,0.6383333333333333,6.050000000000001,2.461666666666666,1.0,3.2196916666666686,1.4962928719410784e-06,0.0012239792635627181,0.8383333333333334,3.091666666666665,1.6616666666666664,1.0
0022400602|1630168,0022400602,1630168,2025-01-20,2,SCORED,3.4024300000000007,4.045975925728675e-05,0.006381114710036923,2.2433333333333336,1.2166666666666668,0.6566666666666665,1.0,2.862078333333333,1.720045031662738e-06,0.001312365648113936,1.2433333333333334,2.6750000000000007,0.665,1.0
0022400602|1630173,0022400602,1630173,2025-01-20,2,SCORED,3.9337600000000004,4.045975925728675e-05,0.006381114710036923,1.145,3.091666666666667,1.918333333333333,1.0,3.195331666666669,1.7932303271927644e-06,0.0013400129182277588,0.7800000000000001,2.091666666666667,2.318333333333333,1.0
0022400602|1630249,0022400602,1630249,2025-01-20,2,SCORED,4.473329999999997,4.045975925728675e-05,0.006381114710036923,2.9966666666666666,3.083333333333332,0.4133333333333332,1.0,7.687251666666664,5.985171487764314e-06,0.0024494584884720313,3.0166666666666666,6.458333333333332,0.14999999999999789,0.0
0022400602|1630540,0022400602,1630540,2025-01-20,2,SCORED,3.5216916666666664,4.045975925728675e-05,0.006381114710036923,1.8416666666666666,1.2916666666666679,1.5166666666666668,1.0,3.3549966666666675,1.4679277735070024e-06,0.0012123152493790942,1.8416666666666666,0.20833333333333215,1.758333333333333,1.0
0022400602|1630552,0022400602,1630552,2025-01-20,2,SCORED,8.292799999999998,4.045975925728675e-05,0.006381114710036923,3.0483333333333333,6.458333333333332,0.00833333333333357,1.0,1.966664999999998,1.6512502502718806e-06,0.0012858361580693545,2.591666666666667,0.45833333333333215,0.5083333333333334,1.0
0022400602|1630700,0022400602,1630700,2025-01-20,2,SCORED,4.010163333333335,4.045975925728675e-05,0.006381114710036923,2.586666666666667,2.9333333333333336,0.4133333333333332,1.0,3.663988333333333,1.5254881424182016e-06,0.001235869903497633,2.086666666666667,2.9333333333333336,0.6133333333333332,1.0
0022400603|201142,0022400603,201142,2025-01-20,2,SCORED,4.236204999999998,4.045975925728675e-05,0.006381114710036923,2.5100000000000002,3.5500000000000007,0.5899999999999997,1.0,3.082578333333334,1.3875088908534548e-06,0.0011786199726112807,1.6049999999999998,2.4499999999999993,0.7899999999999997,1.0
0022400603|202684,0022400603,202684,2025-01-20,2,SCORED,3.2384233333333334,4.045975925728675e-05,0.006381114710036923,2.2616666666666667,0.9499999999999993,1.01,1.0,8.151701666666668,2.729617760653517e-06,0.0016535218032448368,2.29,5.949999999999999,0.7949999999999996,0.0
0022400603|203078,0022400603,203078,2025-01-20,2,SCORED,3.0625116666666665,4.045975925728675e-05,0.006381114710036923,2.095,1.375,1.1249999999999998,1.0,4.554506666666666,2.138182547617215e-06,0.001463322694055388,0.9750000000000001,4.125,1.3249999999999997,1.0
0022400603|203486,0022400603,203486,2025-01-20,2,SCORED,12.770593333333338,4.045975925728675e-05,0.006381114710036923,0.8700000000000001,10.399999999999999,3.0966666666666662,0.0,8.499070000000003,2.138182547617215e-06,0.001463322694055388,1.7700000000000002,7.150000000000001,2.3966666666666665,0.0
0022400603|1626145,0022400603,1626145,2025-01-20,2,SCORED,3.2846116666666676,4.045975925728675e-05,0.006381114710036923,2.151666666666667,1.7583333333333346,0.8483333333333329,1.0,2.370058333333332,1.3875088908534548e-06,0.0011786199726112807,1.3200000000000003,2.2249999999999996,1.048333333333333,1.0
0022400603|1626164,0022400603,1626164,2025-01-20,2,SCORED,5.099776666666667,4.045975925728675e-05,0.006381114710036923,2.7883333333333336,4.383333333333335,0.4116666666666666,1.0,2.704171666666668,1.3375127027202232e-06,0.0011571781148879677,2.1883333333333335,2.0583333333333336,0.7116666666666666,1.0
0022400603|1626220,0022400603,1626220,2025-01-20,2,SCORED,3.307598333333333,4.045975925728675e-05,0.006381114710036923,1.6033333333333333,1.9833333333333343,1.3966666666666665,1.0,2.009501666666667,1.105382398942333e-06,0.0010519247538707088,0.6599999999999998,0.9833333333333343,1.3966666666666665,1.0
0022400603|1627777,0022400603,1627777,2025-01-20,2,SCORED,2.651276666666667,4.045975925728675e-05,0.006381114710036923,1.7233333333333336,0.3583333333333343,1.1766666666666663,1.0,1.7528250000000005,1.0193942871576403e-06,0.001010160617243867,0.9233333333333335,1.1166666666666671,0.8766666666666664,1.0
0022400603|1627814,0022400603,1627814,2025-01-20,2,SCORED,10.060403333333335,4.045975925728675e-05,0.006381114710036923,0.15833333333333333,8.208333333333334,3.041666666666666,1.0,3.381173333333334,2.809705503978247e-05,0.005314763898090576,0.38999999999999996,1.6916666666666669,2.2416666666666663,1.0
0022400603|1628378,0022400603,1628378,2025-01-20,2,SCORED,4.328171666666667,4.045975925728675e-05,0.006381114710036923,2.455,3.7750000000000004,0.8383333333333335,1.0,2.357575000000002,1.685121168566712e-06,0.0012989654605830181,0.8550000000000001,1.8499999999999996,0.8449999999999998,1.0
0022400603|1628386,0022400603,1628386,2025-01-20,2,SCORED,2.9252116666666677,4.045975925728675e-05,0.006381114710036923,1.725,0.5916666666666668,1.2899999999999996,1.0,5.624883333333333,1.105382398942333e-06,0.0010519247538707088,0.41000000000000014,4.949999999999999,1.4899999999999995,1.0
0022400603|1628420,0022400603,1628420,2025-01-20,2,SCORED,10.951201666666666,4.045975925728675e-05,0.006381114710036923,0.25666666666666665,8.708333333333334,2.976666666666666,1.0,5.3462999999999985,3.302837490390755e-06,0.0018190244604766711,0.29999999999999977,3.7083333333333335,2.541666666666666,0.0
0022400603|1628960,0022400603,1628960,2025-01-20,2,SCORED,3.19118,4.045975925728675e-05,0.006381114710036923,2.0850000000000004,1.4250000000000007,1.0149999999999997,1.0,2.8022866666666655,1.2674370508978544e-06,0.0011264392624513756,0.8850000000000002,2.0749999999999993,1.0149999999999997,1.0
0022400603|1629622,0022400603,1629622,2025-01-20,2,SCORED,2.6906566666666665,4.045975925728675e-05,0.006381114710036923,1.3583333333333336,1.2083333333333321,1.4416666666666662,1.0,6.917219999999999,1.9980128028289753e-06,0.0014145107562728875,0.05833333333333357,6.208333333333332,1.741666666666666,1.0
0022400603|1629626,0022400603,1629626,2025-01-20,2,SCORED,10.011940000000001,4.045975925728675e-05,0.006381114710036923,0.2583333333333333,8.708333333333334,2.7416666666666663,1.0,3.3306016666666673,0.0002668800355066505,0.01647137472395219,0.5616666666666666,2.2083333333333335,2.141666666666666,1.0
0022400603|1629636,0022400603,1629636,2025-01-20,2,SCORED,2.8911016666666667,4.045975925728675e-05,0.006381114710036923,1.875,1.375,1.1249999999999998,1.0,4.141281666666667,1.6183903702914698e-06,0.001272969608845527,1.175,3.625,1.3249999999999997,1.0
0022400603|1629660,0022400603,1629660,2025-01-20,2,SCORED,2.581405,4.045975925728675e-05,0.006381114710036923,1.498333333333333,1.0166666666666675,1.603333333333333,1.0,2.2355549999999997,7.992051211315901e-06,0.0028310251877800056,1.1199999999999999,1.8166666666666664,0.8433333333333335,1.0
0022400603|1629731,0022400603,1629731,2025-01-20,2,SCORED,4.016771666666667,4.045975925728675e-05,0.006381114710036923,1.3616666666666668,2.6916666666666664,1.838333333333333,1.0,2.5231966666666663,1.9980128028289753e-06,0.0014145107562728875,0.7616666666666667,1.6916666666666664,1.5383333333333329,1.0
0022400603|1630208,0022400603,1630208,2025-01-20,2,SCORED,2.8625766666666674,4.045975925728675e-05,0.006381114710036923,1.3633333333333337,0.5083333333333346,1.3983333333333328,1.0,2.848270000000001,1.7932303271927644e-06,0.0013400129182277588,1.501666666666667,1.9916666666666654,1.1116666666666661,1.0
0022400603|1630241,0022400603,1630241,2025-01-20,2,SCORED,3.3370966666666657,4.045975925728675e-05,0.006381114710036923,1.4816666666666667,2.591666666666667,1.3516666666666666,1.0,2.204039999999999,1.5865016863949318e-06,0.0012603580034358467,1.5816666666666668,0.4083333333333332,1.018333333333333,1.0
0022400603|1630550,0022400603,1630550,2025-01-20,2,SCORED,10.736056666666666,4.045975925728675e-05,0.006381114710036923,0.015000000000000036,7.925,2.8749999999999996,1.0,4.423708333333333,0.00017586378533524758,0.01335008148992309,0.26000000000000006,3.925,2.1849999999999996,1.0
0022400603|1641734,0022400603,1641734,2025-01-20,2,SCORED,10.938208333333339,4.045975925728675e-05,0.006381114710036923,0.05999999999999997,9.2,3.039999999999999,1.0,3.372913333333333,1.321134996156302e-05,0.003641363801705918,0.45999999999999996,1.7000000000000002,2.583333333333332,1.0
0022400603|1641854,0022400603,1641854,2025-01-20,2,SCORED,11.751118333333338,4.045975925728675e-05,0.006381114710036923,0.036666666666666625,9.683333333333334,2.9633333333333325,1.0,5.01060333333333,2.138182547617215e-06,0.001463322694055388,0.33666666666666667,4.316666666666666,2.7916666666666656,1.0
0022400603|1642281,0022400603,1642281,2025-01-20,2,SCORED,4.479264999999998,4.045975925728675e-05,0.006381114710036923,0.7366666666666668,3.541666666666666,1.9499999999999995,1.0,4.533103333333336,1.4861252252446926e-05,0.0038624792532793114,1.1933333333333334,3.741666666666667,2.201666666666666,1.0
0022400603|1642345,0022400603,1642345,2025-01-20,2,SCORED,7.258315000000003,4.045975925728675e-05,0.006381114710036923,0.4583333333333333,6.208333333333334,2.8416666666666663,1.0,5.509435000000002,1.1821697372472387e-05,0.00344419396412707,0.2583333333333333,4.050000000000001,2.296666666666666,1.0
0022400603|1642346,0022400603,1642346,2025-01-20,2,SCORED,3.238866666666665,4.045975925728675e-05,0.006381114710036923,1.4483333333333335,2.258333333333333,1.3516666666666663,1.0,1.8536116666666667,1.0640304867136556e-05,0.003267279767419447,1.1333333333333335,0.30833333333333357,0.8716666666666663,1.0
0022400604|201143,0022400604,201143,2025-01-20,2,SCORED,3.749036666666666,4.045975925728675e-05,0.006381114710036923,1.6233333333333335,0.3333333333333339,1.4833333333333332,1.0,4.091448333333332,1.5254881424182016e-06,0.001235869903497633,0.023333333333333428,2.883333333333333,1.6766666666666663,1.0
0022400604|201939,0022400604,201939,2025-01-20,2,SCORED,3.465486666666667,4.045975925728675e-05,0.006381114710036923,2.1433333333333335,2.716666666666667,0.8566666666666665,1.0,2.774718333333335,1.31352193027471e-06,0.001146747107094555,1.3783333333333336,2.283333333333333,0.9066666666666664,1.0
0022400604|201950,0022400604,201950,2025-01-20,2,SCORED,3.2497383333333323,4.045975925728675e-05,0.006381114710036923,2.01,2.049999999999999,0.79,1.0,2.5943133333333344,1.3375127027202232e-06,0.0011571781148879677,0.8099999999999998,1.950000000000001,0.915,1.0
0022400604|203471,0022400604,203471,2025-01-20,2,SCORED,4.84687833333333,4.045975925728675e-05,0.006381114710036923,1.211666666666667,3.9416666666666664,2.088333333333333,1.0,8.748228333333333,1.105382398942333e-06,0.0010519247538707088,0.7949999999999996,6.758333333333335,1.888333333333333,0.0
0022400604|203952,0022400604,203952,2025-01-20,2,SCORED,3.024703333333332,4.045975925728675e-05,0.006381114710036923,1.8600000000000003,0.8000000000000007,1.1399999999999997,1.0,2.4878516666666677,1.31352193027471e-06,0.001146747107094555,0.8600000000000002,1.6999999999999993,1.1399999999999997,1.0
0022400604|204001,0022400604,204001,2025-01-20,2,SCORED,3.193625,4.045975925728675e-05,0.006381114710036923,1.8350000000000002,1.6750000000000007,1.0649999999999997,1.0,3.8707083333333325,2.4068863329736315e-06,0.0015526189901887602,0.3450000000000003,3.3249999999999993,1.1649999999999996,1.0
0022400604|1626172,0022400604,1626172,2025-01-20,2,SCORED,4.156531666666666,4.045975925728675e-05,0.006381114710036923,0.7633333333333335,2.6083333333333325,2.0233333333333325,1.0,2.283548333333333,1.2452988383283089e-06,0.0011165526978723307,0.7783333333333335,0.6083333333333325,1.721666666666666,1.0
0022400604|1627741,0022400604,1627741,2025-01-20,2,SCORED,3.2922266666666644,4.045975925728675e-05,0.006381114710036923,1.6166666666666665,0.08333333333333215,1.3116666666666663,1.0,2.866880000000002,1.0193942871576403e-06,0.001010160617243867,0.9166666666666665,2.741666666666669,1.2833333333333332,1.0
0022400604|1627759,0022400604,1627759,2025-01-20,2,SCORED,3.978563333333331,4.045975925728675e-05,0.006381114710036923,2.3533333333333335,2.7666666666666675,0.8466666666666663,1.0,3.337958333333334,1.3621667959695904e-06,0.001167800629139828,0.8533333333333335,2.774999999999997,0.9466666666666663,1.0
0022400604|1627780,0022400604,1627780,2025-01-20,2,SCORED,6.806533333333333,4.045975925728675e-05,0.006381114710036923,0.47500000000000003,6.625,2.2999999999999994,1.0,2.7993449999999993,2.1881968230009056e-06,0.0014803506747649107,0.275,2.125,1.2249999999999996,1.0
0022400604|1628369,0022400604,1628369,2025-01-20,2,SCORED,3.347973333333332,4.045975925728675e-05,0.006381114710036923,2.1433333333333335,2.216666666666667,0.6266666666666668,1.0,3.7317633333333315,1.182256096348506e-06,0.001087907562637868,0.6433333333333334,3.283333333333333,1.0566666666666664,1.0
0022400604|1628401,0022400604,1628401,2025-01-20,2,SCORED,3.646651666666666,4.045975925728675e-05,0.006381114710036923,2.225,0.9000000000000004,0.9199999999999997,1.0,3.504496666666668,1.2027276830346835e-06,0.0010972912234636749,1.1800000000000002,2.658333333333333,1.2133333333333334,1.0
0022400604|1628436,0022400604,1628436,2025-01-20,2,SCORED,5.855716666666668,4.045975925728675e-05,0.006381114710036923,0.5333333333333333,4.5,2.436666666666666,1.0,3.0571466666666653,1.5865016863949318e-06,0.0012603580034358467,0.6000000000000001,2.1083333333333343,1.6999999999999997,1.0
0022400604|1629674,0022400604,1629674,2025-01-20,2,SCORED,12.030716666666663,4.045975925728675e-05,0.006381114710036923,0.5700000000000004,9.316666666666666,3.0633333333333326,0.0,4.606966666666664,3.499979174505775e-06,0.001872575302799587,0.33666666666666667,3.816666666666667,2.463333333333333,1.0
0022400604|1630202,0022400604,1630202,2025-01-20,2,SCORED,2.892805000000001,4.045975925728675e-05,0.006381114710036923,1.5799999999999998,0.3999999999999986,1.3399999999999996,1.0,2.2005083333333335,1.0193942871576403e-06,0.001010160617243867,1.0799999999999998,0.6000000000000014,1.22,1.0
0022400604|1630214,0022400604,1630214,2025-01-20,2,SCORED,9.361491666666668,4.045975925728675e-05,0.006381114710036923,0.35333333333333333,7.966666666666667,2.7933333333333326,1.0,5.5580466666666695,0.00016041104015240043,0.012746237246978522,0.20666666666666667,4.466666666666667,2.3933333333333326,1.0
0022400604|1630311,0022400604,1630311,2025-01-20,2,SCORED,6.4302183333333325,4.045975925728675e-05,0.006381114710036923,0.3883333333333333,5.541666666666666,2.3999999999999995,1.0,3.7407183333333336,1.4861252252446926e-05,0.0038624792532793114,1.0633333333333332,2.833333333333333,1.8999999999999995,1.0
0022400604|1630322,0022400604,1630322,2025-01-20,2,SCORED,3.2921083333333323,4.045975925728675e-05,0.006381114710036923,1.1766666666666665,2.616666666666667,1.723333333333333,1.0,3.814426666666664,0.0007834224020760754,0.02838886125594997,1.7766666666666666,3.383333333333333,0.9233333333333332,1.0
0022400604|1630531,0022400604,1630531,2025-01-20,2,SCORED,9.360074999999998,4.045975925728675e-05,0.006381114710036923,0.23666666666666664,7.333333333333332,3.1233333333333326,1.0,3.4787,0.0007834224020760754,0.02838886125594997,0.5366666666666666,2.816666666666667,1.963333333333333,1.0
0022400604|1630541,0022400604,1630541,2025-01-20,2,SCORED,4.982663333333333,4.045975925728675e-05,0.006381114710036923,2.6783333333333337,3.491666666666667,0.5216666666666664,1.0,9.596236666666666,1.3875088908534548e-06,0.0011786199726112807,2.5783333333333336,7.3916666666666675,1.8000000000000032,0.0
0022400604|1630573,0022400604,1630573,2025-01-20,2,SCORED,2.8938750000000013,4.045975925728675e-05,0.006381114710036923,1.36,0.6500000000000004,1.6299999999999997,1.0,1.9470716666666679,1.142850342695763e-06,0.0010696136199104633,0.87,0.15000000000000036,1.4299999999999997,1.0
0022400604|1630611,0022400604,1630611,2025-01-20,2,SCORED,3.073631666666664,4.045975925728675e-05,0.006381114710036923,2.0383333333333336,1.666666666666666,0.8616666666666665,1.0,12.278276666666669,6.740484674266848e-06,0.002599620427281783,2.486666666666667,10.691666666666666,3.0449999999999995,0.0
0022400604|1631218,0022400604,1631218,2025-01-20,2,SCORED,3.4916666666666663,4.045975925728675e-05,0.006381114710036923,1.3466666666666667,2.375,1.653333333333333,1.0,2.2416783333333337,0.0003739708920984638,0.019527758640807885,1.375,0.2333333333333325,1.0449999999999997,1.0
0022400604|1631248,0022400604,1631248,2025-01-20,2,SCORED,11.123568333333335,4.045975925728675e-05,0.006381114710036923,0.11833333333333336,9.408333333333333,3.1816666666666658,1.0,2.565011666666667,2.5894245924663517e-05,0.005101630120316323,0.25833333333333336,1.9416666666666664,1.8816666666666662,1.0
0022400604|1641775,0022400604,1641775,2025-01-20,2,SCORED,9.85337666666667,4.045975925728675e-05,0.006381114710036923,0.30666666666666664,8.283333333333333,2.693333333333333,1.0,2.5182516666666652,7.992051211315901e-06,0.0028310251877800056,0.5066666666666667,1.0333333333333332,2.278333333333333,1.0
0022400604|1642366,0022400604,1642366,2025-01-20,2,SCORED,7.017101666666665,4.045975925728675e-05,0.006381114710036923,0.5366666666666667,6.125,2.2249999999999996,1.0,5.665670000000001,4.045975925728675e-05,0.006381114710036923,0.675,5.125,1.9249999999999996,1.0
0022400605|201988,0022400605,201988,2025-01-20,2,SCORED,3.190184999999998,4.045975925728675e-05,0.006381114710036923,1.4000000000000001,1.5,1.5999999999999996,1.0,2.1460816666666664,4.349342569985138e-06,0.0020876854482747053,1.0,1.083333333333333,0.9999999999999998,1.0
0022400605|203468,0022400605,203468,2025-01-20,2,SCORED,15.63512,4.045975925728675e-05,0.006381114710036923,3.8000000000000003,10.5,6.554999999999999,0.0,9.619286666666667,1.720045031662738e-06,0.001312365648113936,2.9000000000000004,6.391666666666666,5.4,0.0
0022400605|1627749,0022400605,1627749,2025-01-20,2,SCORED,17.993941666666668,4.045975925728675e-05,0.006381114710036923,4.11,12.141666666666666,9.0,0.0,8.757473333333332,1.4679277735070024e-06,0.0012123152493790942,2.6,5.5,4.5,0.0
0022400605|1628464,0022400605,1628464,2025-01-20,2,SCORED,7.682505000000003,4.045975925728675e-05,0.006381114710036923,2.9450000000000003,5.5,0.26999999999999746,0.0,14.973206666666668,1.720045031662738e-06,0.001312365648113936,3.0,10.225,5.4,0.0
0022400605|1629004,0022400605,1629004,2025-01-20,2,SCORED,3.6842200000000007,4.045975925728675e-05,0.006381114710036923,2.1,2.5,1.1999999999999997,1.0,8.190401666666666,3.7153130631117316e-06,0.0019293747845511163,2.4000000000000004,7.5,0.7999999999999998,1.0
0022400605|1629234,0022400605,1629234,2025-01-20,2,SCORED,3.1522983333333316,4.045975925728675e-05,0.006381114710036923,1.4000000000000001,2.1416666666666657,1.3999999999999997,1.0,1.678421666666667,1.2452988383283089e-06,0.0011165526978723307,0.9,1.0,1.3999999999999997,1.0
0022400605|1629750,0022400605,1629750,2025-01-20,2,SCORED,2.5405299999999986,4.045975925728675e-05,0.006381114710036923,1.7000000000000002,0.5,1.1999999999999997,1.0,1.5374016666666668,5.761446672450943e-06,0.0024031867125590732,1.0516666666666665,0.0,0.7150000000000004,1.0
0022400605|1630526,0022400605,1630526,2025-01-20,2,SCORED,4.625736666666668,4.045975925728675e-05,0.006381114710036923,0.9,4.5,2.1649999999999996,1.0,3.306238333333333,0.0014195790012680592,0.03840543849059313,1.3,0.5,1.163333333333333,1.0
