cluster_date,n_rows,cold_start_rows,naive_crps,naive_pinball_q10,naive_pinball_q50,naive_pinball_q90
2024-04-07,4,0,0.38945436567484293,0.1,0.5,0.09999999999999998
2024-04-08,5,0,0.6117281984222273,0.12000000000000002,0.7,0.07999999999999999
2024-04-09,3,0,0.2666773508670152,0.03333333333333333,0.0,0.16666666666666663
2024-04-10,6,1,0.42497224394836614,0.10000000000000002,0.25,0.25
2024-04-11,1,0,0.50086802206705,0.2,0.0,0.09999999999999998
2024-04-12,2,1,0.2120907884829144,0.0,0.0,0.09999999999999998
2024-04-13,3,1,0.5188536885291871,0.13333333333333333,0.5,0.0
2024-04-14,5,0,0.2120982969332954,0.06000000000000001,0.0,0.11999999999999997
2024-04-15,3,0,0.7510839946216151,0.13333333333333333,0.6666666666666666,0.06666666666666665
2024-04-16,5,0,0.3701637500909262,0.08,0.3,0.13999999999999996
2024-04-17,7,0,0.24304908296264008,0.014285714285714287,0.14285714285714285,0.1714285714285714
2024-04-18,1,0,0.41420118343195267,0.0,0.0,0.19999999999999996
2024-04-19,2,0,0.17452596087657227,0.05,0.0,0.14999999999999997
2024-04-20,7,0,0.30921246394842633,0.042857142857142864,0.07142857142857142,0.1714285714285714
2024-04-21,4,0,0.22373432321288006,0.025,0.125,0.17499999999999996
2024-04-22,3,0,0.3536187154961883,0.10000000000000002,0.16666666666666666,0.09999999999999998
2024-04-23,3,0,0.13783113593422155,0.06666666666666667,0.0,0.1333333333333333
2024-04-24,2,0,0.35734080187374206,0.0,0.5,0.24999999999999994
2024-04-25,3,0,0.47657505978748177,0.06666666666666667,0.5,0.16666666666666663
2024-04-26,4,0,0.3653967277052378,0.07500000000000001,0.5,0.14999999999999997
2024-04-27,5,0,0.31337586921902433,0.06000000000000001,0.2,0.13999999999999996
2024-04-28,6,0,0.5412030235918147,0.10000000000000002,0.25,0.11666666666666664
2024-04-29,2,0,0.48294186284962304,0.1,0.25,0.09999999999999998
2024-04-30,4,0,0.6045459242465023,0.15000000000000002,0.5,0.07499999999999998
2024-05-01,3,0,0.5603702010502669,0.06666666666666667,0.3333333333333333,0.1333333333333333
2024-05-02,1,0,0.3907385387765887,0.0,0.0,0.19999999999999996
2024-05-03,6,0,0.7333486173155196,0.15000000000000002,0.5833333333333334,0.2333333333333333
2024-05-04,5,0,0.3769498175033642,0.0,0.3,0.21999999999999992
2024-05-05,3,0,0.3712381264816811,0.06666666666666667,0.3333333333333333,0.1333333333333333
2024-05-06,4,0,0.30838859914269023,0.07500000000000001,0.375,0.12499999999999997
2024-05-07,3,0,0.8535179322310502,0.16666666666666666,1.0,0.3666666666666667
2024-05-08,6,0,0.3241709352254129,0.0,0.25,0.2166666666666666
2024-05-09,4,0,0.45245907749296804,0.1,0.375,0.09999999999999998
2024-05-10,6,0,0.28837750308351023,0.05000000000000001,0.16666666666666666,0.14999999999999997
2024-05-11,1,0,0.3450963718820861,0.0,0.0,0.19999999999999996
2024-05-12,4,0,0.42223254486938067,0.1,0.375,0.12499999999999997
2024-05-13,6,0,0.5611127074527958,0.10000000000000002,0.5833333333333334,0.28333333333333327
2024-05-14,4,0,0.3983628930044717,0.05,0.125,0.14999999999999997
2024-05-15,5,0,0.6062595978668102,0.1,0.4,0.3
2024-05-16,3,0,0.4387623945611399,0.13333333333333333,0.3333333333333333,0.09999999999999998
2024-05-17,4,0,0.45206907649069467,0.05,0.375,0.17499999999999996
2024-05-18,4,0,0.7902201978741997,0.125,1.0,0.35
2024-05-19,4,0,0.36359999995779796,0.0,0.25,0.22499999999999995
2024-05-20,2,0,0.3883952826807884,0.1,0.5,0.09999999999999998
2024-05-21,5,0,0.4006604496273887,0.08,0.4,0.11999999999999997
2024-05-22,5,0,0.6763950782442377,0.1,0.4,0.5
2024-05-23,1,0,0.40080332409972297,0.0,0.0,0.19999999999999996
2024-05-24,2,0,0.23487870587261694,0.0,0.0,0.19999999999999996
2024-05-25,7,0,0.31682705545017076,0.042857142857142864,0.2857142857142857,0.1714285714285714
2024-05-26,4,0,0.6674449086958734,0.07500000000000001,0.5,0.39999999999999997
2024-05-27,5,0,0.3047661189609475,0.02,0.2,0.19999999999999996
2024-05-28,5,0,0.28218995358285576,0.1,0.2,0.11999999999999997
2024-05-29,2,0,0.37019886013386427,0.05,0.25,0.14999999999999997
2024-05-31,3,0,0.18866259010645647,0.03333333333333333,0.0,0.16666666666666663
2024-06-01,5,0,0.5648339830336322,0.1,0.3,0.09999999999999998
2024-06-02,2,0,0.24727226396223748,0.0,0.0,0.19999999999999996
2024-06-03,2,0,0.38050495796802214,0.0,0.0,0.19999999999999996
2024-06-04,4,0,0.23984562933236658,0.0,0.0,0.19999999999999996
2024-06-05,3,0,0.7406537660086722,0.13333333333333333,0.6666666666666666,0.06666666666666665
2024-06-06,3,0,0.17403084386918607,0.03333333333333333,0.0,0.16666666666666663
2024-06-07,3,0,0.27371681593759334,0.10000000000000002,0.3333333333333333,0.09999999999999998
2024-06-08,2,0,0.10095985302563354,0.0,0.0,0.19999999999999996
2024-06-09,4,0,0.7824813909511732,0.175,0.75,0.024999999999999994
2024-06-11,4,0,0.23406419213889218,0.0,0.0,0.19999999999999996
2024-06-12,3,0,0.8637642911567166,0.13333333333333333,0.6666666666666666,0.39999999999999997
2024-06-14,2,0,0.9750991494412842,0.15000000000000002,0.75,0.55
2024-06-15,4,0,0.152640250172064,0.025,0.0,0.17499999999999996
2024-06-16,7,0,0.3960303645966011,0.08571428571428573,0.2857142857142857,0.12857142857142853
2024-06-17,2,0,0.3741416466423887,0.1,0.5,0.09999999999999998
2024-06-18,3,0,0.4400567287280834,0.13333333333333333,0.3333333333333333,0.09999999999999998
2024-06-19,3,0,0.6313953259406964,0.10000000000000002,0.16666666666666666,0.1333333333333333
2024-06-20,3,0,0.24403923752368994,0.0,0.0,0.1333333333333333
2024-06-21,2,0,0.20664457332228664,0.05,0.0,0.14999999999999997
2024-06-22,2,0,0.5088679977187835,0.1,0.25,0.09999999999999998
2024-06-23,3,0,0.5760584824139282,0.10000000000000002,0.3333333333333333,0.09999999999999998
2024-06-24,4,0,0.9293210678596198,0.175,0.5,0.3
2024-06-25,3,0,0.464179307530926,0.13333333333333333,0.5,0.06666666666666665
2024-06-26,3,0,0.5130540948981429,0.03333333333333333,0.5,0.19999999999999996
2024-06-27,2,0,0.4966534279721092,0.05,0.5,0.14999999999999997
2024-06-28,3,0,0.3175668299803424,0.0,0.5,0.16666666666666663
2024-06-29,2,0,0.5735584527934781,0.2,0.25,0.04999999999999999
2024-06-30,4,0,0.7384118105182124,0.1,0.25,0.575
2024-07-02,5,0,0.7290889350639781,0.16,0.5,0.25999999999999995
2024-07-03,2,0,0.16929429429429427,0.0,0.0,0.09999999999999998
2024-07-04,2,0,0.34982865445807015,0.0,0.25,0.19999999999999996
2024-07-05,4,0,1.1585483836665238,0.2,0.875,0.5
2024-07-06,3,0,0.8018687318047926,0.16666666666666666,0.5,0.39999999999999997
2024-07-07,2,0,0.411669630994228,0.1,0.0,0.14999999999999997
2024-07-09,4,0,0.6109786805380788,0.1,0.625,0.12499999999999997
2024-07-10,3,0,0.2942241007876107,0.10000000000000002,0.0,0.1333333333333333
2024-07-11,2,0,0.4819404854633987,0.0,0.5,0.24999999999999994
2024-07-13,4,0,0.4776815360050671,0.1,0.125,0.12499999999999997
2024-07-14,5,0,0.30496671832783945,0.02,0.3,0.21999999999999992
2024-07-19,3,0,0.18454873993854873,0.03333333333333333,0.0,0.16666666666666663
2024-07-20,3,0,0.4874113570438457,0.16666666666666666,0.6666666666666666,0.033333333333333326
2024-07-21,2,0,0.23107389247007137,0.0,0.0,0.19999999999999996
2024-07-22,3,0,0.7524035098102088,0.10000000000000002,0.8333333333333334,0.5
2024-07-23,4,0,0.4196105718223151,0.05,0.125,0.22499999999999995
2024-07-24,2,0,0.4226868946179267,0.1,0.0,0.14999999999999997
2024-07-25,2,0,0.5019365876321782,0.1,0.5,0.09999999999999998
2024-07-26,4,0,0.3446947092738704,0.07500000000000001,0.125,0.17499999999999996
2024-07-27,4,0,0.3555259675232154,0.0,0.125,0.19999999999999996
2024-07-28,1,0,0.7261852582365403,0.2,1.0,0.0
2024-07-29,1,0,0.05877351471994896,0.1,0.0,0.09999999999999998
2024-07-30,5,0,0.6555151540464121,0.08,0.7,0.15999999999999998
2024-07-31,4,0,0.32365089750168313,0.025,0.125,0.19999999999999996
2024-08-02,5,0,0.31267681236443023,0.06000000000000001,0.1,0.17999999999999997
2024-08-03,3,0,0.2741132831318273,0.0,0.0,0.19999999999999996
2024-08-04,4,0,0.5915835994950358,0.1,0.375,0.14999999999999997
2024-08-05,3,0,0.8225691781973286,0.2333333333333333,0.6666666666666666,0.0
2024-08-06,5,0,0.27323753641823856,0.02,0.2,0.17999999999999997
2024-08-07,4,0,0.7383315161200626,0.1,0.25,0.575
2024-08-08,3,0,1.3821956475162647,0.16666666666666666,1.1666666666666667,1.0
2024-08-09,4,0,0.4642079925710775,0.1,0.125,0.12499999999999997
2024-08-10,3,0,0.17698820848196592,0.0,0.0,0.19999999999999996
2024-08-11,2,0,0.198105302648975,0.0,0.0,0.19999999999999996
2024-08-12,3,0,0.9351474372797585,0.20000000000000004,0.8333333333333334,0.3333333333333333
2024-08-13,4,0,0.6681236893732088,0.15000000000000002,0.5,0.07499999999999998
2024-08-14,3,0,1.13737065512532,0.20000000000000004,0.8333333333333334,0.3333333333333333
2024-08-15,2,0,1.089336575880251,0.1,1.0,0.14999999999999997
2024-08-16,5,0,0.632554664349962,0.1,0.6,0.11999999999999997
2024-08-17,3,0,0.3122632549368814,0.0,0.0,0.19999999999999996
2024-08-18,6,0,0.4567256484723871,0.10000000000000002,0.3333333333333333,0.11666666666666664
2024-08-19,2,0,0.09043309264176155,0.05,0.0,0.14999999999999997
2024-08-20,6,0,0.30055648862390916,0.03333333333333333,0.0,0.18333333333333326
2024-08-21,4,0,0.353969897923641,0.0,0.25,0.22499999999999995
2024-08-22,3,0,0.6787506656032744,0.13333333333333333,0.3333333333333333,0.09999999999999998
2024-08-23,5,0,1.0604462204769696,0.12000000000000002,0.8,0.5
2024-08-24,6,0,0.286250611697395,0.06666666666666667,0.08333333333333333,0.14999999999999997
2024-08-25,6,1,0.501900119424738,0.10000000000000002,0.4166666666666667,0.2333333333333333
2024-08-26,2,0,0.18109201708924644,0.05,0.0,0.14999999999999997
2024-08-27,7,0,0.4258630894506155,0.08571428571428573,0.21428571428571427,0.12857142857142853
2024-08-28,2,0,0.15939250060871682,0.0,0.0,0.19999999999999996
2024-08-29,4,0,0.4549062089809808,0.30000000000000004,0.125,0.12499999999999997
2024-08-30,4,0,0.3380176607880584,0.0,0.25,0.22499999999999995
2024-08-31,4,0,0.511155286528636,0.05,0.25,0.14999999999999997
2024-09-01,1,0,0.686264789477163,0.2,1.0,0.0
2024-09-02,2,0,1.1724230707908163,0.15000000000000002,0.75,1.0
2024-09-03,6,0,0.6147816275250618,0.06666666666666667,0.5,0.3
2024-09-04,4,0,0.4697706757362196,0.05,0.5,0.17499999999999996
2024-09-05,2,0,1.1959876543209877,0.2,1.0,0.45
2024-09-06,4,0,0.4782619296642173,0.1,0.375,0.14999999999999997
2024-09-07,2,0,0.4783914049586777,0.1,0.5,0.09999999999999998
2024-09-08,5,0,0.2777650837947713,0.04,0.0,0.17999999999999997
2024-09-09,2,0,0.34434636719998113,0.0,0.5,0.24999999999999994
2024-09-10,2,0,0.22521328802202498,0.0,0.0,0.19999999999999996
2024-09-11,5,0,0.5538422496055729,0.08,0.6,0.13999999999999996
2024-09-12,2,0,0.8750118622686224,0.15000000000000002,0.75,0.55
2024-09-13,4,0,0.4138182572245218,0.05,0.5,0.17499999999999996
2024-09-14,4,0,0.4535934187753229,0.05,0.375,0.17499999999999996
2024-09-15,3,0,0.3882886953202802,0.0,0.16666666666666666,0.23333333333333328
2024-09-16,2,0,1.0843733953283208,0.2,1.0,0.0
2024-09-17,3,0,0.2625396650659366,0.06666666666666667,0.0,0.16666666666666663
2024-09-18,5,0,0.3305521228734582,0.1,0.2,0.11999999999999997
2024-09-19,2,0,0.7144809420002642,0.2,0.5,0.04999999999999999
2024-09-20,3,0,0.3729976039081599,0.06666666666666667,0.3333333333333333,0.1333333333333333
2024-09-21,2,0,1.1112301540127842,0.15000000000000002,1.25,0.6
2024-09-23,2,0,0.4793066858012274,0.0,0.5,0.24999999999999994
2024-09-24,3,0,0.37304731317376527,0.06666666666666667,0.3333333333333333,0.1333333333333333
2024-09-25,4,0,0.24972009266964315,0.05,0.0,0.17499999999999996
2024-09-26,4,0,0.38034377071059666,0.05,0.25,0.14999999999999997
2024-09-27,2,0,0.2797364190545497,0.1,0.0,0.14999999999999997
2024-09-28,5,1,0.7824497013429917,0.08,0.6,0.5
2024-09-29,5,1,0.5890731360457163,0.06000000000000001,0.5,0.31999999999999995
2025-03-27,5,1,0.7761276793185348,0.14,0.5,0.4
2025-03-28,3,0,0.09647421709392912,0.03333333333333333,0.0,0.09999999999999998
2025-03-29,6,0,0.5341934428559495,0.19999999999999998,0.4166666666666667,0.14999999999999997
2025-03-30,3,0,0.27601587570377645,0.0,0.0,0.19999999999999996
2025-03-31,6,0,0.25972573970900803,0.016666666666666666,0.16666666666666666,0.19999999999999996
2025-04-01,2,0,0.48654387258230825,0.1,0.5,0.09999999999999998
2025-04-02,3,0,0.3159732628163108,0.10000000000000002,0.16666666666666666,0.09999999999999998
2025-04-03,1,0,0.5868007925621094,0.0,1.0,0.29999999999999993
2025-04-04,6,0,0.41302191801668525,0.13333333333333333,0.3333333333333333,0.06666666666666665
2025-04-05,6,0,0.4023037087388836,0.06666666666666667,0.16666666666666666,0.26666666666666666
2025-04-06,4,0,0.8801211088298001,0.15000000000000002,1.0,0.07499999999999998
2025-04-07,5,0,0.1582066494345448,0.02,0.0,0.11999999999999997
2025-04-08,5,0,0.36066135986288256,0.1,0.3,0.24
2025-04-09,5,0,0.29637611725554486,0.04,0.2,0.11999999999999997
2025-04-10,2,0,0.3523367131625389,0.0,0.5,0.24999999999999994
2025-04-11,7,0,0.32104646430097555,0.028571428571428574,0.2857142857142857,0.15714285714285708
2025-04-12,6,0,0.3938900998168586,0.10000000000000002,0.25,0.24999999999999997
2025-04-13,7,0,0.3182599918603374,0.07142857142857142,0.07142857142857142,0.11428571428571425
2025-04-14,5,0,0.3711872794736458,0.06000000000000001,0.4,0.15999999999999998
2025-04-15,5,0,0.417595015486413,0.1,0.3,0.09999999999999998
2025-04-16,5,0,0.7132102836823861,0.08,0.3,0.5
2025-04-17,2,0,0.2041510121595302,0.05,0.0,0.14999999999999997
2025-04-18,2,0,0.7334893355037984,0.15000000000000002,0.5,0.0
2025-04-19,5,0,0.36283689655286744,0.06000000000000001,0.2,0.11999999999999997
2025-04-20,5,0,0.7322011393198071,0.12000000000000002,0.5,0.26
2025-04-21,5,0,0.22486013026824708,0.04,0.0,0.17999999999999997
2025-04-22,4,0,0.1042717341336303,0.025,0.0,0.17499999999999996
2025-04-23,6,0,0.34425114629292314,0.06666666666666667,0.16666666666666666,0.14999999999999997
2025-04-24,2,0,0.49406642471921747,0.05,0.25,0.09999999999999998
2025-04-25,5,0,0.29393852338120147,0.06000000000000001,0.2,0.13999999999999996
2025-04-26,4,0,0.27475561573305873,0.025,0.125,0.14999999999999997
2025-04-27,6,0,0.3572063709601712,0.05000000000000001,0.16666666666666666,0.09999999999999998
2025-04-28,3,0,0.5180786483995795,0.10000000000000002,0.5,0.033333333333333326
2025-04-29,2,0,0.06707097519791477,0.0,0.0,0.14999999999999997
2025-04-30,5,0,0.37590532615124717,0.1,0.4,0.019999999999999997
2025-05-01,2,0,0.4325396825396825,0.1,0.5,0.0
2025-05-02,5,0,0.4090787620553602,0.08,0.3,0.07999999999999999
2025-05-03,6,0,0.5845837088703337,0.08333333333333333,0.5,0.3833333333333333
2025-05-04,10,0,0.4622928702444189,0.06000000000000001,0.35,0.19999999999999998
2025-05-05,3,0,0.7101367466823589,0.13333333333333333,0.6666666666666666,0.033333333333333326
2025-05-06,5,0,0.2682397288410776,0.04,0.0,0.17999999999999997
2025-05-07,7,0,0.5470415051330796,0.08571428571428573,0.5,0.22857142857142856
2025-05-08,2,0,0.10425619574971551,0.0,0.0,0.19999999999999996
2025-05-09,3,0,0.3371376792596767,0.03333333333333333,0.16666666666666666,0.1333333333333333
2025-05-10,6,0,0.4059548108513482,0.03333333333333333,0.3333333333333333,0.14999999999999997
2025-05-11,8,0,0.33939169386546403,0.05,0.1875,0.13749999999999996
2025-05-12,5,0,0.2647798741940043,0.04,0.0,0.15999999999999998
2025-05-13,5,0,0.592790536878035,0.08,0.3,0.29999999999999993
2025-05-14,8,0,0.3140697245624654,0.05,0.1875,0.11249999999999998
2025-05-15,1,0,0.27170138888888884,0.0,0.0,0.19999999999999996
2025-05-16,5,0,0.5373611132900785,0.1,0.5,0.059999999999999984
2025-05-17,3,0,0.5218456192649952,0.10000000000000002,0.5,0.09999999999999998
2025-05-18,5,0,0.48909722875097283,0.06000000000000001,0.5,0.13999999999999996
2025-05-19,3,0,0.29507087019444905,0.0,0.3333333333333333,0.23333333333333328
2025-05-20,5,0,0.31176720893131693,0.04,0.4,0.11999999999999997
2025-05-21,4,0,0.4250698477034309,0.025,0.375,0.17499999999999996
2025-05-22,5,0,0.4179862226436173,0.04,0.3,0.33999999999999997
2025-05-23,7,0,0.2893691686125517,0.05714285714285715,0.21428571428571427,0.09999999999999998
2025-05-24,5,0,0.3548412230056024,0.06000000000000001,0.1,0.13999999999999996
2025-05-25,4,0,0.54225770517016,0.125,0.5,0.07499999999999998
2025-05-26,1,0,0.3459490523550385,0.0,0.0,0.19999999999999996
2025-05-27,3,0,0.556068461225019,0.10000000000000002,0.5,0.09999999999999998
2025-05-28,3,0,0.7781824796376124,0.10000000000000002,0.5,0.43333333333333335
2025-05-29,2,0,0.33548133608815434,0.15000000000000002,0.0,0.09999999999999998
2025-05-30,4,0,0.6080620546535429,0.07500000000000001,0.625,0.37499999999999994
2025-05-31,2,0,0.7188243062978473,0.15000000000000002,0.75,0.0
2025-06-01,5,0,0.2766599795548985,0.02,0.2,0.17999999999999997
2025-06-03,3,0,0.7654528204615163,0.10000000000000002,0.3333333333333333,0.43333333333333335
2025-06-04,4,0,0.32523121325514787,0.05,0.375,0.12499999999999997
2025-06-05,6,0,0.3206694359450096,0.05000000000000001,0.25,0.11666666666666664
2025-06-06,4,0,0.19989564173976188,0.025,0.0,0.12499999999999997
2025-06-07,5,0,0.5279985519410699,0.06000000000000001,0.5,0.31999999999999995
2025-06-08,5,0,0.42964610387986835,0.04,0.3,0.13999999999999996
2025-06-09,2,0,0.7024997524813743,0.05,0.75,0.6
2025-06-10,6,0,0.27451822576037316,0.016666666666666666,0.25,0.18333333333333326
2025-06-11,3,0,0.41087021130166557,0.03333333333333333,0.3333333333333333,0.16666666666666663
2025-06-12,1,0,0.20749108204518435,0.0,0.0,0.19999999999999996
2025-06-13,5,0,0.9760713075731055,0.13999999999999999,0.7,0.45999999999999996
2025-06-14,4,0,1.0150059624165202,0.125,0.75,0.575
2025-06-15,9,0,0.5572071966843362,0.10000000000000002,0.5,0.18888888888888888
2025-06-16,3,0,0.45258426928850676,0.03333333333333333,0.3333333333333333,0.19999999999999996
2025-06-17,2,0,0.14493560747769502,0.0,0.0,0.14999999999999997
2025-06-18,2,0,0.4524389988620109,0.05,0.25,0.14999999999999997
2025-06-19,5,0,0.5147638252505266,0.08,0.4,0.13999999999999996
2025-06-20,2,0,0.6344775884399421,0.1,0.5,0.14999999999999997
2025-06-21,4,0,0.7497945125121923,0.15000000000000002,0.625,0.04999999999999999
2025-06-22,5,0,0.2189261485903745,0.02,0.0,0.15999999999999998
2025-06-23,2,0,0.23187632156278576,0.05,0.0,0.14999999999999997
2025-06-24,4,0,0.959262741799945,0.175,0.875,0.024999999999999994
2025-06-25,3,0,0.24246477767252098,0.03333333333333333,0.0,0.16666666666666663
2025-06-26,4,0,0.5435670354831943,0.125,0.75,0.07499999999999998
2025-06-27,6,0,0.7037808420283588,0.16666666666666666,0.75,0.21666666666666665
2025-06-28,5,0,0.35427422867851643,0.04,0.2,0.13999999999999996
2025-06-29,5,0,0.39445989509933554,0.04,0.2,0.15999999999999998
2025-06-30,2,0,0.5488650248953143,0.05,0.25,0.14999999999999997
2025-07-01,2,0,0.4281269267060062,0.15000000000000002,0.5,0.04999999999999999
2025-07-02,4,0,0.531175784085244,0.07500000000000001,0.25,0.12499999999999997
2025-07-03,2,0,0.520433651571397,0.1,0.5,0.09999999999999998
2025-07-04,7,0,0.34231601057697697,0.042857142857142864,0.21428571428571427,0.15714285714285708
2025-07-05,4,0,0.5473510776629456,0.15000000000000002,0.625,0.024999999999999994
2025-07-06,7,0,0.5610946815445707,0.12857142857142856,0.5714285714285714,0.0857142857142857
2025-07-07,3,0,0.36643818177385573,0.0,0.0,0.23333333333333328
2025-07-08,5,0,0.6089286870261763,0.1,0.5,0.07999999999999999
2025-07-09,6,0,0.43664898080887354,0.08333333333333333,0.3333333333333333,0.11666666666666664
2025-07-10,5,0,0.29998821665867637,0.08,0.3,0.09999999999999998
2025-07-11,6,0,0.38151296600604545,0.09999999999999999,0.4166666666666667,0.09999999999999998
2025-07-12,5,0,0.6382526844226996,0.12000000000000002,0.5,0.07999999999999999
2025-07-13,6,0,0.41103226721036773,0.05000000000000001,0.16666666666666666,0.14999999999999997
2025-07-15,1,0,0.8367130999342538,0.2,1.0,0.0
2025-07-18,6,0,0.46668585483927805,0.06666666666666667,0.3333333333333333,0.14999999999999997
2025-07-19,4,0,0.5325858003483365,0.07500000000000001,0.375,0.12499999999999997
2025-07-20,6,0,0.5521837285477019,0.06666666666666667,0.3333333333333333,0.16666666666666663
2025-07-21,5,0,0.8330183481533424,0.16,0.7,0.24
2025-07-22,3,0,0.5219096646453535,0.13333333333333333,0.5,0.09999999999999998
2025-07-23,5,0,0.4138784283218423,0.06000000000000001,0.2,0.13999999999999996
2025-07-24,1,0,0.29664683612763654,0.0,0.0,0.19999999999999996
2025-07-25,2,0,0.48288187563621626,0.1,0.25,0.09999999999999998
2025-07-26,7,0,0.25942234993907026,0.028571428571428574,0.07142857142857142,0.15714285714285708
2025-07-27,4,0,0.4086682865712261,0.07500000000000001,0.25,0.17499999999999996
2025-07-28,4,0,0.3402556775917617,0.1,0.25,0.09999999999999998
2025-07-29,4,0,0.49272273556033175,0.07500000000000001,0.25,0.14999999999999997
2025-07-30,6,0,0.2872369236163111,0.05000000000000001,0.08333333333333333,0.14999999999999997
2025-08-01,5,0,0.45633733139681415,0.06000000000000001,0.3,0.09999999999999998
2025-08-02,6,0,0.732934531361792,0.15000000000000002,0.6666666666666666,0.2333333333333333
2025-08-03,5,1,0.6712715341765764,0.1,0.4,0.44000000000000006
2025-08-04,5,0,0.40707190775937435,0.08,0.3,0.11999999999999997
2025-08-05,4,1,0.7629139757124506,0.05,0.25,0.625
2025-08-06,6,1,0.644394979476852,0.10000000000000002,0.5,0.21666666666666667
2025-08-07,1,0,2.0,1.8,1.0,0.19999999999999996
2025-08-08,4,0,0.1839554358469293,0.025,0.0,0.14999999999999997
2025-08-09,9,0,0.4778030804626183,0.08888888888888889,0.2777777777777778,0.23333333333333328
2025-08-10,5,0,0.5140385207887309,0.1,0.3,0.26
2025-08-11,4,0,0.7472136207029048,0.1,0.5,0.375
2025-08-12,6,0,0.42292081377877144,0.06666666666666667,0.3333333333333333,0.14999999999999997
2025-08-13,6,0,0.35298135825979604,0.0,0.0,0.23333333333333328
2025-08-14,4,0,0.4940309986140895,0.1,0.375,0.14999999999999997
2025-08-15,5,0,0.4189632311455849,0.04,0.4,0.11999999999999997
2025-08-16,7,0,0.26462304166183953,0.028571428571428574,0.07142857142857142,0.15714285714285708
2025-08-17,6,0,0.6081611616176429,0.08333333333333333,0.4166666666666667,0.1333333333333333
2025-08-18,5,0,0.5458791571954386,0.1,0.4,0.27999999999999997
2025-08-19,5,0,0.27184267892706865,0.06000000000000001,0.2,0.13999999999999996
2025-08-20,3,0,0.3072247167373591,0.03333333333333333,0.16666666666666666,0.19999999999999996
2025-08-21,4,0,0.37337843466519405,0.05,0.25,0.12499999999999997
2025-08-22,7,0,0.3674116504438883,0.07142857142857142,0.35714285714285715,0.14285714285714282
2025-08-23,4,0,0.4008963457571113,0.05,0.125,0.19999999999999996
2025-08-24,6,0,0.4563936716572515,0.06666666666666667,0.3333333333333333,0.1333333333333333
2025-08-25,4,0,0.9023848093356708,0.175,0.75,0.30000000000000004
2025-08-26,2,0,0.581527781678544,0.1,0.5,0.09999999999999998
2025-08-27,4,0,0.3107116467019454,0.05,0.25,0.09999999999999998
2025-08-28,1,0,0.47844953173777305,0.0,0.0,0.29999999999999993
2025-08-29,5,0,0.6147566379706184,0.06000000000000001,0.4,0.33999999999999997
2025-08-30,3,0,0.3152626936569894,0.03333333333333333,0.16666666666666666,0.16666666666666663
2025-08-31,6,0,0.3423608916013676,0.06666666666666667,0.25,0.14999999999999997
2025-09-01,3,0,0.5508629298082419,0.06666666666666667,0.3333333333333333,0.16666666666666663
2025-09-02,4,0,0.3116169018264905,0.0,0.0,0.19999999999999996
2025-09-03,3,0,0.4709991923207098,0.06666666666666667,0.3333333333333333,0.09999999999999998
2025-09-04,3,0,0.31575654010297016,0.06666666666666667,0.3333333333333333,0.1333333333333333
2025-09-05,3,0,0.19274957041640184,0.0,0.0,0.16666666666666663
2025-09-06,6,1,0.28475220387559336,0.016666666666666666,0.08333333333333333,0.16666666666666663
2025-09-07,7,0,0.30677864522194404,0.028571428571428574,0.14285714285714285,0.1714285714285714
2025-09-08,3,0,0.9876760714127336,0.2333333333333333,1.1666666666666667,0.0
2025-09-09,3,0,0.6228480996601641,0.13333333333333333,0.6666666666666666,0.033333333333333326
2025-09-10,3,0,0.9268134849897182,0.13333333333333333,0.6666666666666666,0.43333333333333335
2025-09-11,3,0,0.3023044763358891,0.06666666666666667,0.3333333333333333,0.1333333333333333
2025-09-12,3,0,0.28426131662768395,0.03333333333333333,0.16666666666666666,0.1333333333333333
2025-09-13,6,0,0.32367926772730776,0.03333333333333333,0.16666666666666666,0.18333333333333326
2025-09-14,3,0,0.27090155819897155,0.0,0.0,0.19999999999999996
2025-09-15,1,0,0.47247933230489314,0.0,0.0,0.29999999999999993
2025-09-16,6,0,0.3772801994828443,0.016666666666666666,0.08333333333333333,0.2166666666666666
2025-09-17,6,0,0.4243059972261865,0.08333333333333333,0.4166666666666667,0.08333333333333331
2025-09-18,5,0,0.7324151145895011,0.1,0.5,0.44000000000000006
2025-09-19,2,0,1.736568181592015,0.2,1.0,1.4000000000000001
2025-09-20,5,0,0.6836939446228684,0.12000000000000002,0.6,0.11999999999999997
2025-09-21,2,0,0.25508258575908566,0.0,0.0,0.19999999999999996
2025-09-22,2,0,0.16428084105792012,0.05,0.0,0.14999999999999997
2025-09-23,6,0,0.4796785829560635,0.03333333333333333,0.16666666666666666,0.19999999999999996
2025-09-24,6,0,1.1667688910590128,0.18333333333333335,0.9166666666666666,0.5499999999999999
2025-09-25,5,0,0.4832743826795841,0.13999999999999999,0.7,0.07999999999999999
2025-09-26,4,0,0.8203509046737009,0.125,0.625,0.14999999999999997
2025-09-27,2,0,0.3755547791220122,0.05,0.25,0.14999999999999997
2025-09-28,7,1,0.6629306281439754,0.09999999999999999,0.5,0.35714285714285715
2026-04-01,3,0,0.6007150656536363,0.10000000000000002,0.5,0.09999999999999998
2026-04-02,1,0,0.2920406120867769,0.0,0.0,0.19999999999999996
2026-04-03,2,0,0.8608815426997245,0.5,0.5,0.04999999999999999
2026-04-04,10,0,0.37738035186579194,0.15,0.3,0.09999999999999998
