game,commence_time,home_team,away_team,player,stat,line,over_price,under_price,book,capture_ts,source_file
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Pelle Larsson,player_points,12.5,110.0,-145.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Pelle Larsson,player_points,13.5,145.0,-190.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Pelle Larsson,player_points,14.5,185.0,-250.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Ron Holland,player_points,5.5,-260.0,190.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Ron Holland,player_points,6.5,-170.0,130.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Ron Holland,player_points,7.5,-120.0,-110.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Ron Holland,player_points,8.5,115.0,-150.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Ron Holland,player_points,9.5,160.0,-215.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tobias Harris,player_points,10.5,-280.0,205.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tobias Harris,player_points,11.5,-200.0,150.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tobias Harris,player_points,12.5,-150.0,115.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tobias Harris,player_points,13.5,-115.0,-115.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tobias Harris,player_points,14.5,115.0,-150.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tobias Harris,player_points,15.5,145.0,-190.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tobias Harris,player_points,16.5,185.0,-250.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_points,20.5,-290.0,210.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_points,21.5,-230.0,170.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_points,22.5,-180.0,135.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_points,23.5,-145.0,110.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_points,24.5,-120.0,-110.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_points,25.5,105.0,-135.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_points,26.5,125.0,-165.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_points,27.5,150.0,-200.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_points,28.5,180.0,-245.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Bam Adebayo,player_rebounds,8.5,-210.0,155.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Bam Adebayo,player_rebounds,9.5,-125.0,-105.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Bam Adebayo,player_rebounds,10.5,125.0,-165.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Bam Adebayo,player_rebounds,11.5,200.0,-275.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Cade Cunningham,player_rebounds,5.5,-180.0,135.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Cade Cunningham,player_rebounds,6.5,100.0,-130.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Cade Cunningham,player_rebounds,7.5,170.0,-230.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Daniss Jenkins,player_rebounds,1.5,-180.0,135.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Daniss Jenkins,player_rebounds,2.5,150.0,-200.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Davion Mitchell,player_rebounds,1.5,-170.0,130.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Davion Mitchell,player_rebounds,2.5,160.0,-215.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Duncan Robinson,player_rebounds,2.5,-110.0,-120.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Duncan Robinson,player_rebounds,3.5,200.0,-275.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Isaiah Stewart II,player_rebounds,4.5,-145.0,110.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Isaiah Stewart II,player_rebounds,5.5,130.0,-170.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Jaime Jaquez Jr,player_rebounds,4.5,-145.0,110.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Jaime Jaquez Jr,player_rebounds,5.5,130.0,-170.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Jalen Duren,player_rebounds,9.5,-250.0,185.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Jalen Duren,player_rebounds,10.5,-160.0,120.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Jalen Duren,player_rebounds,11.5,100.0,-130.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Jalen Duren,player_rebounds,12.5,150.0,-200.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Kel'el Ware,player_rebounds,8.5,-230.0,170.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Kel'el Ware,player_rebounds,9.5,-135.0,105.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Kel'el Ware,player_rebounds,10.5,115.0,-150.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Kel'el Ware,player_rebounds,11.5,175.0,-240.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Myron Gardner,player_rebounds,3.5,-185.0,140.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Myron Gardner,player_rebounds,4.5,110.0,-145.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Pelle Larsson,player_rebounds,3.5,-135.0,105.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Pelle Larsson,player_rebounds,4.5,150.0,-200.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Ron Holland,player_rebounds,3.5,-180.0,135.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Ron Holland,player_rebounds,4.5,115.0,-150.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tobias Harris,player_rebounds,4.5,-220.0,165.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tobias Harris,player_rebounds,5.5,-115.0,-115.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tobias Harris,player_rebounds,6.5,155.0,-210.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_rebounds,3.5,-200.0,150.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_rebounds,4.5,105.0,-135.0,bovada,2026-03-08T21:58:57Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Bam Adebayo,player_assists,2.5,-140.0,105.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Cade Cunningham,player_assists,9.5,-110.0,-125.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Davion Mitchell,player_assists,5.5,-115.0,-115.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Duncan Robinson,player_assists,1.5,-165.0,125.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Jaime Jaquez Jr,player_assists,3.5,-140.0,105.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Jalen Duren,player_assists,1.5,-110.0,-120.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Marcus Sasser,player_assists,3.5,-135.0,100.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Myron Gardner,player_assists,1.5,100.0,-135.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Pelle Larsson,player_assists,3.5,100.0,-130.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Ron Holland,player_assists,0.5,-220.0,160.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tobias Harris,player_assists,1.5,-165.0,125.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_assists,3.5,-160.0,120.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Bam Adebayo,player_points,20.5,-110.0,-118.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Cade Cunningham,player_points,25.5,-130.0,-105.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Daniss Jenkins,player_points,7.5,-135.0,100.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Davion Mitchell,player_points,7.5,-150.0,110.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Duncan Robinson,player_points,10.5,-105.0,-125.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Isaiah Stewart II,player_points,8.5,-115.0,-118.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Jaime Jaquez Jr,player_points,14.5,-135.0,100.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Jalen Duren,player_points,17.5,-105.0,-130.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Kasparas Jakucionis,player_points,5.5,-115.0,-115.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Kel'el Ware,player_points,12.5,-130.0,100.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Marcus Sasser,player_points,9.5,-105.0,-125.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Myron Gardner,player_points,5.5,-115.0,-118.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Pelle Larsson,player_points,11.5,-135.0,100.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Ron Holland,player_points,7.5,-118.0,-110.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tobias Harris,player_points,13.5,-105.0,-125.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_points,24.5,105.0,-140.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Bam Adebayo,player_rebounds,9.5,-125.0,-105.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Cade Cunningham,player_rebounds,6.5,110.0,-150.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Isaiah Stewart II,player_rebounds,4.5,-130.0,-105.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Jaime Jaquez Jr,player_rebounds,4.5,-140.0,105.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Jalen Duren,player_rebounds,10.5,-115.0,-115.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Kel'el Ware,player_rebounds,10.5,100.0,-135.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Myron Gardner,player_rebounds,4.5,-105.0,-125.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Pelle Larsson,player_rebounds,3.5,-140.0,105.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Ron Holland,player_rebounds,4.5,110.0,-150.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tobias Harris,player_rebounds,5.5,-110.0,-120.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500923,2026-03-08T22:10:00Z,Miami Heat,Detroit Pistons,Tyler Herro,player_rebounds,4.5,-110.0,-120.0,betmgm,2026-03-08T22:00:33Z,0022500923.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Brandon Ingram,player_assists,3.5,-113.0,-113.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Brandon Williams,player_assists,3.5,-108.0,-118.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Cooper Flagg,player_assists,3.5,-160.0,124.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Immanuel Quickley,player_assists,5.5,-156.0,122.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Jamal Shead,player_assists,4.5,-104.0,-122.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Khris Middleton,player_assists,3.5,102.0,-130.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Naji Marshall,player_assists,2.5,-154.0,120.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,R.J. Barrett,player_assists,3.5,102.0,-130.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Scottie Barnes,player_assists,4.5,-156.0,122.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Brandon Ingram,player_points,21.5,-122.0,-104.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Brandon Williams,player_points,11.5,-113.0,-113.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Cooper Flagg,player_points,18.5,106.0,-136.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Daniel Gafford,player_points,7.5,-115.0,-111.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Immanuel Quickley,player_points,17.5,-113.0,-113.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Ja'Kobe Walter,player_points,6.5,-130.0,102.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Jakob Poeltl,player_points,10.5,-106.0,-120.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Jamal Shead,player_points,6.5,-115.0,-111.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Khris Middleton,player_points,10.5,-115.0,-111.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Klay Thompson,player_points,9.5,-115.0,-111.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Marvin Bagley III,player_points,9.5,-111.0,-115.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Max Christie,player_points,11.5,100.0,-128.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Naji Marshall,player_points,13.5,-113.0,-113.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,P.J. Washington,player_points,12.5,100.0,-128.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,R.J. Barrett,player_points,18.5,-130.0,100.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Sandro Mamukelashvili,player_points,8.5,-122.0,-104.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Scottie Barnes,player_points,18.5,-113.0,-113.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Brandon Ingram,player_rebounds,5.5,112.0,-142.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Brandon Williams,player_rebounds,2.5,104.0,-132.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Cooper Flagg,player_rebounds,5.5,102.0,-130.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Daniel Gafford,player_rebounds,6.5,118.0,-150.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Immanuel Quickley,player_rebounds,3.5,-140.0,110.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Ja'Kobe Walter,player_rebounds,2.5,-125.0,-102.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Jakob Poeltl,player_rebounds,8.5,110.0,-140.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Khris Middleton,player_rebounds,3.5,-113.0,-113.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Marvin Bagley III,player_rebounds,6.5,-104.0,-122.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Max Christie,player_rebounds,3.5,118.0,-150.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Naji Marshall,player_rebounds,3.5,-166.0,130.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,P.J. Washington,player_rebounds,5.5,-136.0,106.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,R.J. Barrett,player_rebounds,5.5,-136.0,106.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Sandro Mamukelashvili,player_rebounds,4.5,-104.0,-122.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Scottie Barnes,player_rebounds,7.5,-128.0,100.0,fanduel,2026-03-08T22:00:07Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Cooper Flagg,player_assists,3.5,-165.0,120.0,fanatics,2026-03-08T22:00:02Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,P.J. Washington,player_points,11.5,-125.0,-105.0,fanatics,2026-03-08T22:00:02Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,R.J. Barrett,player_rebounds,5.5,-125.0,-105.0,fanatics,2026-03-08T22:00:02Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Brandon Ingram,player_assists,3.5,101.0,-133.0,draftkings,2026-03-08T22:00:00Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Brandon Williams,player_assists,3.5,-110.0,-119.0,draftkings,2026-03-08T22:00:00Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Cooper Flagg,player_assists,3.5,-157.0,119.0,draftkings,2026-03-08T22:00:00Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Daniel Gafford,player_assists,0.5,-172.0,130.0,draftkings,2026-03-08T22:00:00Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Immanuel Quickley,player_assists,6.5,103.0,-136.0,draftkings,2026-03-08T22:00:00Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Jakob Poeltl,player_assists,2.5,129.0,-171.0,draftkings,2026-03-08T22:00:00Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Jamal Shead,player_assists,4.5,101.0,-133.0,draftkings,2026-03-08T22:00:00Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Khris Middleton,player_assists,3.5,-102.0,-129.0,draftkings,2026-03-08T22:00:00Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Max Christie,player_assists,2.5,108.0,-142.0,draftkings,2026-03-08T22:00:00Z,0022500924.json
0022500924,2026-03-08T22:10:00Z,Toronto Raptors,Dallas Mavericks,Naji Marshall,player_assists,2.5,-140.0,106.0,draftkings,2026-03-08T22:00:00Z,0022500924.json
