game_id,state_ts,kalshi_asof_ts,traded_any,trade_count_60s,outcome,n_evaluator_records,p_recal_null,p_candidate,loss_recal_null,loss_candidate,improvement
401873203,2026-05-31T01:29:03.000001+00:00,2026-05-31T01:29:00+00:00,1,1,0,7,0.43708792457784323,0.5590189593524151,0.19104585381176636,0.3125021969154571,-0.12145634310369074
401873203,2026-05-31T01:30:03.000001+00:00,2026-05-31T01:30:00+00:00,1,1,0,7,0.43708792457784323,0.5590189593524151,0.19104585381176636,0.3125021969154571,-0.12145634310369074
401873203,2026-05-31T01:31:03.000001+00:00,2026-05-31T01:31:00+00:00,0,0,0,7,0.43708792457784323,0.7134967509374048,0.19104585381176636,0.5090776135982331,-0.31803175978646675
401873203,2026-05-31T01:32:03.000001+00:00,2026-05-31T01:32:00+00:00,0,0,0,7,0.43708792457784323,0.7134967509374048,0.19104585381176636,0.5090776135982331,-0.31803175978646675
401873203,2026-05-31T01:33:04.000001+00:00,2026-05-31T01:33:00+00:00,0,0,0,7,0.43708792457784323,0.7134967509374048,0.19104585381176636,0.5090776135982331,-0.31803175978646675
401873203,2026-05-31T01:34:16.000001+00:00,2026-05-31T01:34:00+00:00,1,1,0,7,0.43708792457784323,0.5590189593524151,0.19104585381176636,0.3125021969154571,-0.12145634310369074
401873203,2026-05-31T01:35:18.000001+00:00,2026-05-31T01:35:00+00:00,1,1,0,7,0.43708792457784323,0.5590189593524151,0.19104585381176636,0.3125021969154571,-0.12145634310369074
401873203,2026-05-31T01:36:03.000001+00:00,2026-05-31T01:36:00+00:00,1,2,0,7,0.44789629169171036,0.3867907706671823,0.2006110881111857,0.1496071002733128,0.05100398783787288
401873203,2026-05-31T01:37:03.000001+00:00,2026-05-31T01:37:00+00:00,1,1,0,7,0.40484425608981,0.5496966102463893,0.16389887168891168,0.3021663633163708,-0.13826749162745913
401873203,2026-05-31T01:38:04.000001+00:00,2026-05-31T01:38:00+00:00,1,2,0,7,0.44789629169171036,0.3867907706671823,0.2006110881111857,0.1496071002733128,0.05100398783787288
401873203,2026-05-31T01:39:03.000001+00:00,2026-05-31T01:39:00+00:00,1,2,0,7,0.5462258139316115,0.4143217530606899,0.29836263980525146,0.17166251505928332,0.12670012474596815
401873203,2026-05-31T01:40:04.000001+00:00,2026-05-31T01:40:00+00:00,1,2,0,7,0.5462258139316115,0.4143217530606899,0.29836263980525146,0.17166251505928332,0.12670012474596815
401873203,2026-05-31T01:41:03.000001+00:00,2026-05-31T01:41:00+00:00,1,2,0,7,0.4587323162118238,0.3897932771705987,0.2104353379370647,0.15193879892739517,0.05849653900966953
401873203,2026-05-31T01:42:03.000001+00:00,2026-05-31T01:42:00+00:00,1,1,0,7,0.5023215555033675,0.5771747438444658,0.25232694512332277,0.33313068493192466,-0.0808037398086019
401873203,2026-05-31T01:43:04.000001+00:00,2026-05-31T01:43:00+00:00,0,0,0,7,0.5023215555033675,0.7249684744854823,0.25232694512332277,0.5255792889978074,-0.2732523438744846
401873203,2026-05-31T01:44:03.000001+00:00,2026-05-31T01:44:00+00:00,1,1,0,7,0.5023215555033675,0.5771747438444658,0.25232694512332277,0.33313068493192466,-0.0808037398086019
401873203,2026-05-31T01:45:04.000001+00:00,2026-05-31T01:45:00+00:00,0,0,0,7,0.496853537205418,0.7240337232704335,0.24686343743353573,0.5242248324328467,-0.27736139499931095
401873203,2026-05-31T01:46:03.000001+00:00,2026-05-31T01:46:00+00:00,1,1,0,7,0.4263087675398806,0.5559345229756048,0.18173916528137196,0.3090631938361132,-0.12732402855474123
401873203,2026-05-31T01:47:03.000001+00:00,2026-05-31T01:47:00+00:00,1,2,0,7,0.43708792457784323,0.38379593984704247,0.19104585381176636,0.14729932344307464,0.04374653036869172
401873203,2026-05-31T01:48:05.000001+00:00,2026-05-31T01:48:00+00:00,1,1,0,7,0.4155603652313297,0.5528278135528498,0.17269041715119615,0.3056185914376245,-0.13292817428642834
401873203,2026-05-31T01:49:03.000001+00:00,2026-05-31T01:49:00+00:00,1,2,0,7,0.3623334073021511,0.3628877871201596,0.1312854980471865,0.13168754604096627,-0.0004020479937797694
401873203,2026-05-31T01:50:04.000001+00:00,2026-05-31T01:50:00+00:00,1,2,0,7,0.27424564371297894,0.3368871157527526,0.07521067309554619,0.11349292876020853,-0.03828225566466234
401873203,2026-05-31T01:51:03.000001+00:00,2026-05-31T01:51:00+00:00,1,2,0,7,0.26917464669820296,0.3353082944471723,0.07245499042510238,0.1124316523250716,-0.03997666189996922
401873203,2026-05-31T01:52:03.000001+00:00,2026-05-31T01:52:00+00:00,0,0,0,7,0.26917464669820296,0.6775168548124423,0.07245499042510238,0.459029088554944,-0.3865740981298416
401873203,2026-05-31T01:53:03.000001+00:00,2026-05-31T01:53:00+00:00,0,0,0,7,0.26917464669820296,0.6775168548124423,0.07245499042510238,0.459029088554944,-0.3865740981298416
401873203,2026-05-31T01:54:04.000001+00:00,2026-05-31T01:54:00+00:00,1,2,0,7,0.2590736653566111,0.3321268969943119,0.0671191640813093,0.11030827570707027,-0.04318911162576097
401873203,2026-05-31T01:55:04.000001+00:00,2026-05-31T01:55:00+00:00,1,2,0,7,0.20944716561874133,0.3156216774773344,0.043868115185724456,0.09961704329360649,-0.05574892810788203
401873203,2026-05-31T01:56:04.000001+00:00,2026-05-31T01:56:00+00:00,1,2,0,7,0.22911469755562835,0.3223600301831012,0.052493544636007056,0.10391598905964992,-0.05142244442364287
401873203,2026-05-31T01:57:04.000001+00:00,2026-05-31T01:57:00+00:00,1,1,0,7,0.21924913989932904,0.48582803983506795,0.04807018534659556,0.23602888428998436,-0.1879586989433888
401873203,2026-05-31T01:58:04.000001+00:00,2026-05-31T01:58:00+00:00,1,1,0,7,0.22911469755562835,0.48995015949942583,0.052493544636007056,0.2400511587935128,-0.18755761415750574
401873203,2026-05-31T01:59:14.000001+00:00,2026-05-31T01:59:00+00:00,1,2,0,7,0.21924913989932904,0.3190166517085409,0.04807018534659556,0.10177162406732848,-0.05370143872073292
401873203,2026-05-31T02:00:04.000001+00:00,2026-05-31T02:00:00+00:00,1,1,0,7,0.21924913989932904,0.48582803983506795,0.04807018534659556,0.23602888428998436,-0.1879586989433888
401873203,2026-05-31T02:01:03.000001+00:00,2026-05-31T02:01:00+00:00,1,2,0,7,0.2641172486724042,0.3337216958844585,0.0697579210462806,0.111370170303999,-0.04161224925771839
401873203,2026-05-31T02:02:03.000001+00:00,2026-05-31T02:02:00+00:00,1,2,0,7,0.31010572990124213,0.34775373526432624,0.09616556371758214,0.1209326603902911,-0.02476709667270896
401873203,2026-05-31T02:03:04.000001+00:00,2026-05-31T02:03:00+00:00,1,1,0,7,0.3623334073021511,0.5368794148702889,0.1312854980471865,0.28823950611146376,-0.15695400806427726
401873203,2026-05-31T02:04:03.000001+00:00,2026-05-31T02:04:00+00:00,1,2,0,7,0.38883399710182415,0.37036359742196484,0.1511918773021814,0.13716919429533925,0.014022683006842146
401873203,2026-05-31T02:05:03.000001+00:00,2026-05-31T02:05:00+00:00,1,2,0,7,0.2895381058803735,0.34158092834725007,0.08383231475679437,0.11667753061056918,-0.03284521585377481
401873203,2026-05-31T02:06:03.000001+00:00,2026-05-31T02:06:00+00:00,1,2,0,7,0.32046202346684155,0.35080966181832407,0.1026959084844625,0.1230674188250869,-0.0203715103406244
401873203,2026-05-31T02:07:03.000001+00:00,2026-05-31T02:07:00+00:00,1,2,0,7,0.3308645072616661,0.35384867931775765,0.1094713221655051,0.1252088878549213,-0.015737565689416186
401873203,2026-05-31T02:08:03.000001+00:00,2026-05-31T02:08:00+00:00,1,2,0,7,0.3308645072616661,0.35384867931775765,0.1094713221655051,0.1252088878549213,-0.015737565689416186
401873203,2026-05-31T02:09:04.000001+00:00,2026-05-31T02:09:00+00:00,1,2,0,7,0.39949879097114893,0.3733472682086528,0.15959928398740975,0.13938818267886374,0.020211101308546003
401873203,2026-05-31T02:10:03.000001+00:00,2026-05-31T02:10:00+00:00,0,0,0,7,0.3941619741797044,0.7054267875629153,0.15536366188924194,0.4976269526113345,-0.34226329072209255
401873203,2026-05-31T02:11:04.000001+00:00,2026-05-31T02:11:00+00:00,1,1,0,7,0.40484425608981,0.5496966102463893,0.16389887168891168,0.3021663633163708,-0.13826749162745913
