checkpoint_game_id,bridge_game_id,status,exclusion_reason
401809813,0022500071,NAMED-EXCLUDED,NO_FOUL_STATE_GAME_ID
401809814,0022500072,NAMED-EXCLUDED,NO_FOUL_STATE_GAME_ID
401809815,0022500073,NAMED-EXCLUDED,NO_FOUL_STATE_GAME_ID
401809816,0022500074,NAMED-EXCLUDED,NO_FOUL_STATE_GAME_ID
401809817,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809818,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809819,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809820,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809821,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809835,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809836,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809837,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809838,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809839,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809933,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809934,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809935,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809936,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809937,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809938,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809939,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809940,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809941,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809942,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809943,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809944,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809945,0022500018,NAMED-EXCLUDED,NO_FOUL_STATE_GAME_ID
401809946,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809947,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809948,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809949,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809950,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809951,0022500019,NAMED-EXCLUDED,NO_FOUL_STATE_GAME_ID
401809952,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809953,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809954,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809955,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809956,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809958,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809959,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401809960,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810003,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810004,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810005,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810006,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810007,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810008,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810009,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810010,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810011,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810012,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810013,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810014,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810015,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810016,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810017,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810018,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810019,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810020,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810021,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810022,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810023,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810024,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810025,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810026,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810027,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810028,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810029,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810030,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810031,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810032,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810033,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810034,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810035,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810036,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810037,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810038,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810039,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810040,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810041,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810042,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810043,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810044,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810045,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810046,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810047,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810048,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810049,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810050,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810051,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810052,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810053,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810054,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810055,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810056,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810057,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810058,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810059,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810060,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810061,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810062,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810063,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810064,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810065,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810066,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810067,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810068,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810069,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810070,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810071,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810072,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810073,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810074,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810075,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810076,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810077,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810078,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810079,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810080,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810081,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810082,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810123,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810124,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810125,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810126,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810127,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810128,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810129,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810130,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810131,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810132,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810133,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810134,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810135,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810136,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810137,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810138,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810139,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810140,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810141,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810142,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810143,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810144,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810145,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810146,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810147,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810148,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810149,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810150,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810151,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810152,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810153,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810154,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810155,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810156,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810157,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810158,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810159,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810160,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810161,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810162,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810163,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810164,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810165,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810166,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810167,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810168,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810169,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810170,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810171,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810172,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810173,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810174,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810175,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810176,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810177,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810178,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810179,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810180,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810181,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810182,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810183,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810184,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810185,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810186,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810187,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810222,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810223,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810224,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810225,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810226,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810227,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810228,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810229,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810230,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810231,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810232,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810233,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810234,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810235,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810236,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810237,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810238,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810239,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810240,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810241,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810242,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810243,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810244,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810245,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810246,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810247,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810248,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810249,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810250,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810251,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810252,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810253,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810254,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810255,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810256,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810257,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810258,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810259,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810260,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810261,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810262,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810263,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810264,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810265,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810266,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810267,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810268,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810269,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810270,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810271,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810272,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810273,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810274,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810275,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810276,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810277,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810278,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810279,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810280,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810281,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810283,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810284,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810285,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810331,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810332,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810333,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810334,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810335,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810336,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810337,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810338,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810339,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810340,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810341,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810342,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810343,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810344,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810345,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810346,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810347,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810348,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810349,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810350,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810351,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810352,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810353,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810354,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810355,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810356,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810357,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810358,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810359,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810360,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810361,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810362,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810363,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810364,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810365,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810366,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810367,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810368,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810369,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810370,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810371,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810372,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810373,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810374,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810375,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810376,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810377,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810378,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810379,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810380,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810381,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810382,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810383,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810385,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810386,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810387,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810388,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810389,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810390,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810391,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810392,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810393,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810394,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810395,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810396,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810397,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810398,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810399,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810400,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810401,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810402,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810403,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810404,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810405,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810406,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810407,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810408,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810409,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810410,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810411,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810412,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810413,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810414,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810415,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810416,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810417,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810418,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810419,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810420,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810421,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810422,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810423,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810424,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810425,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810426,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810428,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810430,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810475,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810476,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810477,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810478,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810479,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810480,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810481,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810482,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810483,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810484,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810485,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810486,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810487,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810488,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810489,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810490,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810491,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810492,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810493,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810494,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810495,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810496,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810497,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810498,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810500,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810501,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810502,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810503,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810504,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810505,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810508,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810509,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810510,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810511,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810512,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810513,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810514,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810515,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810516,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810517,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810518,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
