game,date,timestamp_start,timestamp_end,n_ticks,incumbent_brier,market_brier,record_type,arm,nominal,cell,group_id,cluster_id,mean_probability,observed_frequency,mean_lo,mean_hi,covered
401704843,2024-11-25,2024-11-26T00:11:03Z,2024-11-26T04:40:03Z,270,0.13638907456891783,0.11151319166666666,paired_loss,,,,,,,,,,
401704844,2024-11-25,2024-11-26T00:12:03Z,2024-11-26T04:51:03Z,280,0.14539668109291662,0.12125892678571426,paired_loss,,,,,,,,,,
401704845,2024-11-25,2024-11-26T00:11:03Z,2024-11-26T04:26:03Z,256,0.03260280118020961,0.025984595703125002,paired_loss,,,,,,,,,,
401704847,2024-11-25,2024-11-26T00:42:04Z,2024-11-26T04:46:03Z,245,0.008718181773731319,0.0035636683673469375,paired_loss,,,,,,,,,,
401704871,2024-12-01,2024-12-01T20:43:03Z,2024-12-02T01:33:03Z,291,0.061872870128302226,0.0483752087628866,paired_loss,,,,,,,,,,
401704872,2024-12-01,2024-12-01T20:41:02Z,2024-12-02T01:09:02Z,269,0.081997239034563,0.09432447397769517,paired_loss,,,,,,,,,,
401704873,2024-12-01,2024-12-01T23:11:02Z,2024-12-02T03:37:03Z,267,0.16987124719051058,0.15378785018726593,paired_loss,,,,,,,,,,
401704874,2024-12-01,2024-12-01T23:12:03Z,2024-12-02T03:31:02Z,260,0.004012808886295579,0.0011519144230769235,paired_loss,,,,,,,,,,
401704875,2024-12-01,2024-12-01T23:13:02Z,2024-12-02T03:46:03Z,274,0.08279691938295777,0.1090232481751825,paired_loss,,,,,,,,,,
401704876,2024-12-01,2024-12-02T00:12:03Z,2024-12-02T05:07:03Z,296,0.13373704271210912,0.1364141376689189,paired_loss,,,,,,,,,,
401704877,2024-12-01,2024-12-02T01:12:03Z,2024-12-02T05:36:02Z,265,0.07189112551448465,0.05387880471698114,paired_loss,,,,,,,,,,
401704878,2024-12-01,2024-12-02T02:12:02Z,2024-12-02T06:36:03Z,265,0.07457019816300103,0.06185410566037736,paired_loss,,,,,,,,,,
401704879,2024-12-01,2024-12-02T02:11:02Z,2024-12-02T06:41:02Z,271,0.2679119708829218,0.2520545498154982,paired_loss,,,,,,,,,,
401704880,2024-12-01,2024-12-02T03:11:03Z,2024-12-02T07:36:03Z,266,0.10368610629649577,0.12288463533834587,paired_loss,,,,,,,,,,
401704881,2024-12-02,2024-12-03T00:41:03Z,2024-12-03T05:01:02Z,261,0.04248298572968582,0.034024290229885054,paired_loss,,,,,,,,,,
401704882,2024-12-02,2024-12-03T00:41:03Z,2024-12-03T04:52:03Z,252,0.012433784830892127,0.006189449404761905,paired_loss,,,,,,,,,,
401704883,2024-12-02,2024-12-03T01:11:03Z,2024-12-03T05:32:03Z,262,0.0264493823139193,0.02070895801526717,paired_loss,,,,,,,,,,
401704884,2024-12-02,2024-12-03T01:11:03Z,2024-12-03T05:22:03Z,252,0.017648570550879608,0.016136068452380956,paired_loss,,,,,,,,,,
401704885,2024-12-04,2024-12-05T00:42:03Z,2024-12-05T05:09:02Z,268,0.004349325344987596,0.0009032406716417912,paired_loss,,,,,,,,,,
401704886,2024-12-04,2024-12-05T00:42:03Z,2024-12-05T05:04:03Z,263,0.04164197282196404,0.054935653992395445,paired_loss,,,,,,,,,,
401704887,2024-12-04,2024-12-05T00:43:03Z,2024-12-05T05:04:03Z,262,0.016488710242430978,0.01409488740458015,paired_loss,,,,,,,,,,
401704888,2024-12-04,2024-12-05T00:42:03Z,2024-12-05T05:19:03Z,278,0.05331015447923292,0.033119837230215825,paired_loss,,,,,,,,,,
401704889,2024-12-04,2024-12-05T01:12:03Z,2024-12-05T05:45:03Z,274,0.08219233680252454,0.08410831569343065,paired_loss,,,,,,,,,,
401704890,2024-12-04,2024-12-05T03:41:02Z,2024-12-05T07:56:03Z,256,0.016825173321392998,0.006239052734375002,paired_loss,,,,,,,,,,
401704891,2024-12-05,2024-12-06T00:11:02Z,2024-12-06T04:39:03Z,269,0.026008746410256463,0.029587697026022305,paired_loss,,,,,,,,,,
401704892,2024-12-05,2024-12-06T00:12:02Z,2024-12-06T04:23:02Z,252,0.006694119929417621,0.0010709484126984127,paired_loss,,,,,,,,,,
401704893,2024-12-05,2024-12-06T00:44:03Z,2024-12-06T04:58:03Z,255,0.009563071254352561,0.01089722745098039,paired_loss,,,,,,,,,,
401704894,2024-12-05,2024-12-06T00:43:03Z,2024-12-06T05:03:03Z,261,0.008710915265453633,0.0013762260536398468,paired_loss,,,,,,,,,,
401704895,2024-12-05,2024-12-06T01:11:03Z,2024-12-06T05:43:03Z,273,0.1163543708364665,0.13141403205128205,paired_loss,,,,,,,,,,
401704896,2024-12-05,2024-12-06T01:11:03Z,2024-12-06T05:38:03Z,268,0.13168335132862186,0.1694005839552239,paired_loss,,,,,,,,,,
401704897,2024-12-05,2024-12-06T01:11:03Z,2024-12-06T05:58:03Z,288,0.03615721334250649,0.022060210937499998,paired_loss,,,,,,,,,,
401704898,2024-12-05,2024-12-06T03:11:03Z,2024-12-06T07:37:03Z,267,0.06915836834335992,0.09951882584269663,paired_loss,,,,,,,,,,
401704899,2024-12-06,2024-12-07T00:12:03Z,2024-12-07T04:49:03Z,278,0.05240063919588055,0.07707111960431655,paired_loss,,,,,,,,,,
401704900,2024-12-06,2024-12-07T00:41:03Z,2024-12-07T05:44:03Z,304,0.1323475113653399,0.13260282730263157,paired_loss,,,,,,,,,,
401704901,2024-12-06,2024-12-07T00:44:03Z,2024-12-07T05:13:03Z,270,0.058355237160108805,0.05916860925925927,paired_loss,,,,,,,,,,
401704902,2024-12-06,2024-12-07T01:11:03Z,2024-12-07T05:18:03Z,248,0.04769530983656826,0.03676003528225806,paired_loss,,,,,,,,,,
401704903,2024-12-06,2024-12-07T01:11:03Z,2024-12-07T05:28:03Z,258,0.03497832635983699,0.02512765406976744,paired_loss,,,,,,,,,,
401704904,2024-12-06,2024-12-07T03:15:03Z,2024-12-07T07:43:03Z,269,0.06034250183330987,0.05278451115241636,paired_loss,,,,,,,,,,
401704905,2024-12-06,2024-12-07T03:12:03Z,2024-12-07T07:34:03Z,263,0.04009741732790945,0.026045488593155898,paired_loss,,,,,,,,,,
401704906,2024-12-07,2024-12-07T18:11:03Z,2024-12-07T22:38:03Z,268,0.005452716314350974,0.001459537313432836,paired_loss,,,,,,,,,,
401704907,2024-12-07,2024-12-08T00:11:03Z,2024-12-08T04:49:02Z,279,0.11241484974221856,0.13649635931899642,paired_loss,,,,,,,,,,
401704908,2024-12-07,2024-12-08T00:11:03Z,2024-12-08T04:38:03Z,268,0.010572201891843954,0.0024177695895522375,paired_loss,,,,,,,,,,
401704909,2024-12-07,2024-12-08T00:43:02Z,2024-12-08T05:09:03Z,267,0.08944423783921197,0.0803557883895131,paired_loss,,,,,,,,,,
401704910,2024-12-07,2024-12-08T00:43:02Z,2024-12-08T04:59:03Z,257,0.017366296860149656,0.00640996206225681,paired_loss,,,,,,,,,,
401704911,2024-12-07,2024-12-08T01:11:03Z,2024-12-08T05:43:03Z,273,0.13513550324879559,0.1333629065934066,paired_loss,,,,,,,,,,
401704912,2024-12-07,2024-12-08T01:13:03Z,2024-12-08T05:38:03Z,266,0.043070992471956324,0.04932795112781954,paired_loss,,,,,,,,,,
401704913,2024-12-08,2024-12-08T18:11:03Z,2024-12-08T22:38:03Z,268,0.055754335819890435,0.054992078358208955,paired_loss,,,,,,,,,,
401704914,2024-12-08,2024-12-08T20:42:03Z,2024-12-09T01:15:02Z,274,0.13608846808051347,0.09273707664233577,paired_loss,,,,,,,,,,
401704915,2024-12-08,2024-12-08T22:11:03Z,2024-12-09T02:58:02Z,288,0.2101038746282668,0.21949878038194448,paired_loss,,,,,,,,,,
401704916,2024-12-08,2024-12-08T23:11:03Z,2024-12-09T03:33:03Z,263,0.03442073664162926,0.017300350760456277,paired_loss,,,,,,,,,,
401704917,2024-12-08,2024-12-08T23:13:02Z,2024-12-09T03:37:03Z,265,0.05094768247685247,0.06862582075471696,paired_loss,,,,,,,,,,
401704918,2024-12-08,2024-12-08T23:41:02Z,2024-12-09T04:17:02Z,277,0.128612648889294,0.14539664891696752,paired_loss,,,,,,,,,,
401704919,2024-12-08,2024-12-09T00:11:02Z,2024-12-09T04:37:02Z,267,0.01165910668354903,0.0031902790262172288,paired_loss,,,,,,,,,,
401704920,2024-12-08,2024-12-09T00:11:02Z,2024-12-09T04:42:03Z,272,0.04396739946484783,0.04314731985294118,paired_loss,,,,,,,,,,
401704921,2024-12-08,2024-12-09T01:41:02Z,2024-12-09T06:08:03Z,268,0.12501216486483668,0.14705228638059697,paired_loss,,,,,,,,,,
401704922,2024-12-08,2024-12-09T02:11:02Z,2024-12-09T06:38:02Z,268,0.04588591553208152,0.0315120270522388,paired_loss,,,,,,,,,,
401704923,2024-12-08,2024-12-09T02:11:02Z,2024-12-09T06:32:03Z,262,0.005840643922501572,0.0036254208015267186,paired_loss,,,,,,,,,,
401704924,2024-12-08,2024-12-09T02:41:03Z,2024-12-09T06:57:02Z,257,0.02397348661749012,0.03191045038910506,paired_loss,,,,,,,,,,
401704925,2024-12-09,2024-12-10T00:43:02Z,2024-12-10T05:07:03Z,265,0.09854447107108383,0.055493890566037735,paired_loss,,,,,,,,,,
401704954,2024-12-22,2024-12-22T23:14:03Z,2024-12-23T03:51:02Z,278,0.07316663266234637,0.05417668165467626,paired_loss,,,,,,,,,,
401704955,2024-12-22,2024-12-22T23:11:03Z,2024-12-23T03:20:03Z,250,0.11840256214407435,0.10697602199999999,paired_loss,,,,,,,,,,
401704956,2024-12-22,2024-12-23T00:11:03Z,2024-12-23T05:13:03Z,303,0.1796744683666453,0.11945337046204621,paired_loss,,,,,,,,,,
401704957,2024-12-23,2024-12-24T00:11:03Z,2024-12-24T04:22:03Z,252,0.009133063372052979,0.004163993055555556,paired_loss,,,,,,,,,,
401704958,2024-12-23,2024-12-24T00:46:03Z,2024-12-24T05:27:03Z,282,0.006921274525237681,0.006582095744680851,paired_loss,,,,,,,,,,
401704959,2024-12-23,2024-12-24T00:11:03Z,2024-12-24T04:57:03Z,287,0.26899170195527666,0.2907650984320558,paired_loss,,,,,,,,,,
401704960,2024-12-23,2024-12-24T00:11:03Z,2024-12-24T04:42:03Z,272,0.03331603459009414,0.05807729779411764,paired_loss,,,,,,,,,,
401704961,2024-12-23,2024-12-24T00:43:03Z,2024-12-24T05:21:02Z,279,0.10640227066333528,0.12138759050179213,paired_loss,,,,,,,,,,
401704962,2024-12-23,2024-12-24T00:43:03Z,2024-12-24T05:21:02Z,279,0.011301045399998719,0.014200921146953406,paired_loss,,,,,,,,,,
401704963,2024-12-23,2024-12-24T00:43:03Z,2024-12-24T05:07:03Z,265,0.004521275278082812,0.0031999056603773572,paired_loss,,,,,,,,,,
401704964,2024-12-23,2024-12-24T01:11:03Z,2024-12-24T05:16:03Z,246,0.03985844675773079,0.0326426849593496,paired_loss,,,,,,,,,,
401704965,2024-12-23,2024-12-24T01:11:03Z,2024-12-24T05:42:03Z,272,0.2507889317897824,0.22787934007352942,paired_loss,,,,,,,,,,
401704966,2024-12-23,2024-12-24T01:12:03Z,2024-12-24T05:56:03Z,285,0.005612545016722142,0.004398666666666665,paired_loss,,,,,,,,,,
401704967,2024-12-23,2024-12-24T01:41:03Z,2024-12-24T06:22:03Z,282,0.0041333688965663265,0.003973885638297872,paired_loss,,,,,,,,,,
401704968,2024-12-23,2024-12-24T03:11:03Z,2024-12-24T07:25:03Z,255,0.0272609676400754,0.03909168137254902,paired_loss,,,,,,,,,,
401704969,2024-12-23,2024-12-24T03:12:03Z,2024-12-24T07:30:04Z,259,0.17348564017187496,0.1613333252895753,paired_loss,,,,,,,,,,
401704970,2024-12-23,2024-12-24T03:42:03Z,2024-12-24T08:05:03Z,264,0.18212360701101957,0.19059908143939394,paired_loss,,,,,,,,,,
401704971,2024-12-25,2024-12-25T17:08:03Z,2024-12-25T21:49:02Z,282,0.0661323780124127,0.07030185992907802,paired_loss,,,,,,,,,,
401704972,2024-12-25,2024-12-25T19:38:03Z,2024-12-26T00:00:04Z,263,0.07251550960906906,0.07063128612167302,paired_loss,,,,,,,,,,
401704973,2024-12-25,2024-12-25T22:09:02Z,2024-12-26T02:36:03Z,268,0.168790013725653,0.18200986660447763,paired_loss,,,,,,,,,,
401704974,2024-12-25,2024-12-26T01:08:03Z,2024-12-26T05:36:03Z,269,0.10493954711867255,0.12364574907063196,paired_loss,,,,,,,,,,
401704975,2024-12-25,2024-12-26T03:38:03Z,2024-12-26T07:57:03Z,260,0.0681115007012572,0.09768290576923076,paired_loss,,,,,,,,,,
401704976,2024-12-26,2024-12-27T00:11:03Z,2024-12-27T04:38:03Z,268,0.15211555375634583,0.12509726772388058,paired_loss,,,,,,,,,,
401704977,2024-12-26,2024-12-27T00:11:03Z,2024-12-27T04:43:03Z,273,0.26247561427248806,0.22248025091575097,paired_loss,,,,,,,,,,
401704978,2024-12-26,2024-12-27T00:12:03Z,2024-12-27T04:43:03Z,272,0.10936067663542305,0.10225663970588235,paired_loss,,,,,,,,,,
401704979,2024-12-26,2024-12-27T00:41:03Z,2024-12-27T05:17:03Z,277,0.24438671983788343,0.2269366380866426,paired_loss,,,,,,,,,,
401704980,2024-12-26,2024-12-27T01:12:03Z,2024-12-27T05:47:03Z,276,0.006937021308512869,0.004603613224637681,paired_loss,,,,,,,,,,
401704981,2024-12-26,2024-12-27T01:12:03Z,2024-12-27T05:47:03Z,276,0.27146068637797893,0.25640483876811593,paired_loss,,,,,,,,,,
401704982,2024-12-26,2024-12-27T01:12:03Z,2024-12-27T05:17:03Z,246,0.011232074781454954,0.005573224593495936,paired_loss,,,,,,,,,,
401704983,2024-12-26,2024-12-27T03:13:02Z,2024-12-27T07:32:03Z,260,0.14968924812599843,0.14218628076923076,paired_loss,,,,,,,,,,
401704984,2024-12-26,2024-12-27T03:11:03Z,2024-12-27T07:47:03Z,277,0.4054818894848849,0.37348623736462094,paired_loss,,,,,,,,,,
401704985,2024-12-27,2024-12-28T00:11:02Z,2024-12-28T04:41:03Z,271,0.0722219674690927,0.055142301660516604,paired_loss,,,,,,,,,,
401704986,2024-12-27,2024-12-28T00:41:03Z,2024-12-28T04:56:03Z,256,0.002507521446668611,0.0016806572265625006,paired_loss,,,,,,,,,,
401704987,2024-12-27,2024-12-28T00:41:03Z,2024-12-28T05:16:03Z,276,0.047738013586395775,0.03538601630434783,paired_loss,,,,,,,,,,
401704988,2024-12-27,2024-12-28T01:11:03Z,2024-12-28T05:36:03Z,266,0.2262227647635105,0.18086338157894738,paired_loss,,,,,,,,,,
401704989,2024-12-27,2024-12-28T01:11:03Z,2024-12-28T05:52:03Z,282,0.014995289219084608,0.008660478723404256,paired_loss,,,,,,,,,,
401704990,2024-12-27,2024-12-28T02:11:03Z,2024-12-28T06:43:03Z,273,0.03625954017078707,0.026103451465201464,paired_loss,,,,,,,,,,
401704991,2024-12-27,2024-12-28T02:11:03Z,2024-12-28T06:47:03Z,277,0.038840348699673205,0.03343215703971119,paired_loss,,,,,,,,,,
401704992,2024-12-27,2024-12-28T03:11:03Z,2024-12-28T07:42:03Z,272,0.023822332813374,0.026872255514705883,paired_loss,,,,,,,,,,
401704993,2024-12-28,2024-12-28T20:12:03Z,2024-12-29T00:26:03Z,255,0.06607149600831731,0.0797220843137255,paired_loss,,,,,,,,,,
401704994,2024-12-28,2024-12-28T23:11:03Z,2024-12-29T03:25:03Z,255,0.004919245250360897,0.001471196078431372,paired_loss,,,,,,,,,,
401704995,2024-12-28,2024-12-29T00:11:03Z,2024-12-29T05:16:03Z,306,0.0706767930154476,0.048102079248366014,paired_loss,,,,,,,,,,
401704996,2024-12-28,2024-12-29T01:11:03Z,2024-12-29T05:46:03Z,276,0.095974233422762,0.10372014945652173,paired_loss,,,,,,,,,,
401704997,2024-12-28,2024-12-29T01:41:03Z,2024-12-29T06:26:03Z,286,0.10529031253817107,0.09425170104895104,paired_loss,,,,,,,,,,
401704998,2024-12-28,2024-12-29T02:11:03Z,2024-12-29T06:57:03Z,287,0.02873612679168266,0.02673009930313589,paired_loss,,,,,,,,,,
401704999,2024-12-28,2024-12-29T02:42:03Z,2024-12-29T07:36:03Z,295,0.08622255977610853,0.07110984152542374,paired_loss,,,,,,,,,,
401705000,2024-12-28,2024-12-29T03:13:03Z,2024-12-29T07:52:03Z,280,0.031428380570599684,0.03849123928571429,paired_loss,,,,,,,,,,
401705001,2024-12-28,2024-12-29T03:42:03Z,2024-12-29T08:11:03Z,270,0.0902139305188632,0.1023818925925926,paired_loss,,,,,,,,,,
401705002,2024-12-29,2024-12-29T20:42:03Z,2024-12-30T01:24:03Z,283,0.251055898539319,0.2346840114840989,paired_loss,,,,,,,,,,
401705003,2024-12-29,2024-12-29T23:11:03Z,2024-12-30T03:34:03Z,264,0.1623758085846771,0.18580353693181817,paired_loss,,,,,,,,,,
401705004,2024-12-29,2024-12-29T23:13:03Z,2024-12-30T03:45:03Z,273,0.04001714210503605,0.03379011721611721,paired_loss,,,,,,,,,,
401705005,2024-12-29,2024-12-30T00:12:03Z,2024-12-30T04:34:03Z,263,0.26888056710014824,0.24697001140684405,paired_loss,,,,,,,,,,
401705006,2024-12-29,2024-12-30T00:12:03Z,2024-12-30T04:25:03Z,254,0.011802435566603259,0.009086426181102362,paired_loss,,,,,,,,,,
401705007,2024-12-29,2024-12-30T02:11:03Z,2024-12-30T06:57:03Z,287,0.06666208183927542,0.07611388588850175,paired_loss,,,,,,,,,,
401705008,2024-12-30,2024-12-31T00:11:03Z,2024-12-31T04:52:03Z,282,0.06666542059353664,0.06280507890070922,paired_loss,,,,,,,,,,
401705009,2024-12-30,2024-12-31T00:13:03Z,2024-12-31T04:42:03Z,270,0.015511102437356447,0.014326521296296295,paired_loss,,,,,,,,,,
401705010,2024-12-30,2024-12-31T01:11:03Z,2024-12-31T05:54:03Z,284,0.15491807956515136,0.11258444718309858,paired_loss,,,,,,,,,,
401705011,2024-12-30,2024-12-31T02:13:03Z,2024-12-31T06:35:04Z,263,0.04352319668838487,0.031589266159695824,paired_loss,,,,,,,,,,
401705012,2024-12-30,2024-12-31T03:12:03Z,2024-12-31T07:47:03Z,276,0.04683834129573587,0.03751438586956522,paired_loss,,,,,,,,,,
401705013,2024-12-30,2024-12-31T03:14:03Z,2024-12-31T08:07:03Z,294,0.020882781283826007,0.011830675170068026,paired_loss,,,,,,,,,,
401705014,2024-12-30,2024-12-31T03:12:03Z,2024-12-31T07:57:03Z,286,0.06925186352001725,0.07639522814685314,paired_loss,,,,,,,,,,
401705015,2024-12-31,2024-12-31T20:13:03Z,2025-01-01T00:27:03Z,255,0.002203350917484253,0.0009390117647058821,paired_loss,,,,,,,,,,
401705016,2024-12-31,2024-12-31T20:13:03Z,2025-01-01T00:58:03Z,286,0.19339079022831818,0.16033947814685315,paired_loss,,,,,,,,,,
401705017,2024-12-31,2025-01-01T00:12:03Z,2025-01-01T04:40:04Z,269,0.014881592120656066,0.01317627881040892,paired_loss,,,,,,,,,,
401705018,2024-12-31,2025-01-01T01:12:03Z,2025-01-01T06:50:04Z,339,0.04856846410883011,0.04493689749262537,paired_loss,,,,,,,,,,
401705019,2024-12-31,2025-01-01T02:11:03Z,2025-01-01T08:20:03Z,370,0.07185812723139336,0.06961913986486487,paired_loss,,,,,,,,,,
401705020,2024-12-31,2025-01-01T02:13:03Z,2025-01-01T06:59:03Z,287,0.030504356757089453,0.027080715156794423,paired_loss,,,,,,,,,,
401705021,2025-01-01,2025-01-02T00:12:03Z,2025-01-02T04:35:03Z,264,0.02163107604006391,0.03150959943181818,paired_loss,,,,,,,,,,
401705022,2025-01-01,2025-01-02T00:12:03Z,2025-01-02T04:30:03Z,259,0.11075625447011343,0.1253127924710425,paired_loss,,,,,,,,,,
401705023,2025-01-01,2025-01-02T00:44:03Z,2025-01-02T05:19:03Z,276,0.009448176289776313,0.00675983152173913,paired_loss,,,,,,,,,,
401705024,2025-01-01,2025-01-02T00:42:03Z,2025-01-02T04:54:03Z,253,0.007732579883590819,0.005577834980237154,paired_loss,,,,,,,,,,
401705025,2025-01-01,2025-01-02T00:43:03Z,2025-01-02T05:00:03Z,258,0.07937473796293916,0.09722371220930232,paired_loss,,,,,,,,,,
401705026,2025-01-01,2025-01-02T01:12:03Z,2025-01-02T05:48:03Z,277,0.047354255307192776,0.05062988267148014,paired_loss,,,,,,,,,,
401705027,2025-01-01,2025-01-02T02:12:03Z,2025-01-02T06:39:02Z,268,0.02066272114086921,0.01744268656716418,paired_loss,,,,,,,,,,
401705028,2025-01-01,2025-01-02T03:11:02Z,2025-01-02T07:43:03Z,273,0.16503527271194438,0.13938354853479853,paired_loss,,,,,,,,,,
401705029,2025-01-02,2025-01-03T00:43:03Z,2025-01-03T05:36:03Z,294,0.030916870598213863,0.027331402210884353,paired_loss,,,,,,,,,,
401705030,2025-01-02,2025-01-03T00:36:03Z,2025-01-03T05:27:03Z,292,0.04935388791824904,0.051408280821917805,paired_loss,,,,,,,,,,
401705031,2025-01-02,2025-01-03T01:12:03Z,2025-01-03T07:31:03Z,380,0.09759291221487058,0.09242452960526312,paired_loss,,,,,,,,,,
401705032,2025-01-02,2025-01-03T01:11:03Z,2025-01-03T05:27:03Z,257,0.019102633093316015,0.02503339980544747,paired_loss,,,,,,,,,,
401705033,2025-01-02,2025-01-03T03:07:03Z,2025-01-03T07:41:02Z,275,0.010811716361225038,0.009165762727272729,paired_loss,,,,,,,,,,
401705034,2025-01-02,2025-01-03T03:42:03Z,2025-01-03T08:07:03Z,266,0.028678430503727693,0.026307459586466166,paired_loss,,,,,,,,,,
401705035,2025-01-03,2025-01-04T00:11:03Z,2025-01-04T04:49:03Z,279,0.07486928509576382,0.08633426344086022,paired_loss,,,,,,,,,,
401705036,2025-01-03,2025-01-04T00:43:03Z,2025-01-04T05:09:03Z,267,0.022852257055503172,0.016020691947565547,paired_loss,,,,,,,,,,
401705037,2025-01-03,2025-01-04T01:12:03Z,2025-01-04T05:34:03Z,263,0.03171483248972505,0.02355160456273765,paired_loss,,,,,,,,,,
401705038,2025-01-03,2025-01-04T01:12:03Z,2025-01-04T05:54:03Z,283,0.0368080214523044,0.042244859540636046,paired_loss,,,,,,,,,,
401705039,2025-01-03,2025-01-04T01:11:03Z,2025-01-04T05:54:03Z,284,0.14038955532328498,0.13398323327464787,paired_loss,,,,,,,,,,
401705040,2025-01-03,2025-01-04T01:42:03Z,2025-01-04T06:19:03Z,278,0.00732431925681726,0.003909846223021583,paired_loss,,,,,,,,,,
401705041,2025-01-03,2025-01-04T02:11:03Z,2025-01-04T06:39:03Z,269,0.1521680963467436,0.1516779210037175,paired_loss,,,,,,,,,,
401705042,2025-01-03,2025-01-04T03:11:02Z,2025-01-04T07:55:03Z,285,0.032497412501800896,0.03621478245614035,paired_loss,,,,,,,,,,
401705043,2025-01-03,2025-01-04T03:41:03Z,2025-01-04T08:10:03Z,270,0.033525047639000306,0.032499302777777773,paired_loss,,,,,,,,,,
401705044,2025-01-04,2025-01-04T23:12:03Z,2025-01-05T03:46:03Z,275,0.009878205384087586,0.005788475454545456,paired_loss,,,,,,,,,,
401705045,2025-01-04,2025-01-05T00:11:02Z,2025-01-05T04:58:03Z,288,0.06558272772530925,0.06953414583333334,paired_loss,,,,,,,,,,
401705046,2025-01-04,2025-01-05T00:11:02Z,2025-01-05T04:47:03Z,277,0.041999842679640687,0.045389349277978344,paired_loss,,,,,,,,,,
401705047,2025-01-04,2025-01-05T01:13:03Z,2025-01-05T05:51:03Z,279,0.08377242341626347,0.08488313888888888,paired_loss,,,,,,,,,,
401705048,2025-01-04,2025-01-05T01:12:03Z,2025-01-05T05:41:03Z,270,0.20046288134516044,0.23054462777777773,paired_loss,,,,,,,,,,
401705049,2025-01-04,2025-01-05T01:11:03Z,2025-01-05T05:16:03Z,246,0.264066651546834,0.2547673983739837,paired_loss,,,,,,,,,,
401705050,2025-01-04,2025-01-05T01:11:03Z,2025-01-05T05:46:03Z,276,0.1780211285100746,0.1432257472826087,paired_loss,,,,,,,,,,
401705053,2025-01-05,2025-01-05T20:41:03Z,2025-01-06T01:06:03Z,266,0.17034410927528837,0.16356808082706764,paired_loss,,,,,,,,,,
401705054,2025-01-05,2025-01-05T23:13:03Z,2025-01-06T04:05:02Z,293,0.0012959347702337495,0.0007063404436860065,paired_loss,,,,,,,,,,
401705055,2025-01-05,2025-01-05T23:11:03Z,2025-01-06T04:05:02Z,295,0.014681931045881226,0.011911183050847459,paired_loss,,,,,,,,,,
401705056,2025-01-05,2025-01-05T23:42:03Z,2025-01-06T03:50:03Z,249,0.18759310286331007,0.1710055451807229,paired_loss,,,,,,,,,,
401705057,2025-01-05,2025-01-06T00:11:03Z,2025-01-06T04:34:03Z,264,0.019983799537338212,0.024278132575757578,paired_loss,,,,,,,,,,
401705058,2025-01-05,2025-01-06T01:41:03Z,2025-01-06T03:30:03Z,110,0.08509029351072323,0.0665022340909091,paired_loss,,,,,,,,,,
401705059,2025-01-06,2025-01-07T00:12:03Z,2025-01-07T04:47:03Z,276,0.11793565141335365,0.1133216902173913,paired_loss,,,,,,,,,,
401705060,2025-01-06,2025-01-07T00:11:03Z,2025-01-07T04:57:03Z,287,0.09740195585198941,0.09997230400696865,paired_loss,,,,,,,,,,
401705061,2025-01-06,2025-01-07T00:42:03Z,2025-01-07T05:21:03Z,280,0.007913925697378595,0.0045801089285714275,paired_loss,,,,,,,,,,
401705062,2025-01-06,2025-01-07T00:42:03Z,2025-01-07T05:01:03Z,260,0.18937518456944313,0.2000181144230769,paired_loss,,,,,,,,,,
401705063,2025-01-06,2025-01-07T00:43:03Z,2025-01-07T05:16:03Z,274,0.014834841372011628,0.00940880200729927,paired_loss,,,,,,,,,,
401705064,2025-01-06,2025-01-07T01:11:03Z,2025-01-07T05:27:03Z,257,0.3308177519855559,0.3340446527237354,paired_loss,,,,,,,,,,
