stable_key,game_id,player_id,date,minutes,dnp,split_id,fold_status,n_train_asof,n_player_asof,asof_max_ts,baseline_dnp_probability,candidate_dnp_probability,baseline_q10,baseline_q50,baseline_q90,candidate_q10,candidate_q50,candidate_q90,candidate_positive_q10,candidate_positive_q50,candidate_positive_q90
0022300985|1628964,0022300985,1628964,2024-03-18,19.0,0,1,SCORED,16461,29,2024-02-08T12:00:00,0.006986209829293481,0.0028515142160381556,5.0,19.0,33.0,3.0,14.0,29.0,2.0,8.0,19.2
0022300985|1628997,0022300985,1628997,2024-03-18,35.0,0,1,SCORED,16461,35,2024-02-08T12:00:00,0.006986209829293481,0.0025404399379249025,6.0,26.0,36.10000000000001,12.9,26.0,36.0,16.8,26.0,35.6
0022300985|1629130,0022300985,1629130,2024-03-18,24.0,0,1,SCORED,16461,47,2024-02-08T12:00:00,0.006986209829293481,0.0020854357699383527,2.0,21.0,35.10000000000001,18.9,26.0,36.0,21.0,27.0,35.4
0022300985|1629312,0022300985,1629312,2024-03-18,26.0,0,1,SCORED,16461,37,2024-02-08T12:00:00,0.006986209829293481,0.0024513016944889407,5.9,22.5,36.0,10.0,23.0,33.10000000000001,11.2,22.0,31.4
0022300985|1630178,0022300985,1630178,2024-03-18,41.0,0,1,SCORED,16461,46,2024-02-08T12:00:00,0.006986209829293481,0.002117033281604085,5.0,23.5,38.0,11.0,36.0,41.0,30.5,38.0,42.0
0022300985|1630194,0022300985,1630194,2024-03-18,22.0,0,1,SCORED,16461,50,2024-02-08T12:00:00,0.006986209829293481,0.001996059951226709,4.0,20.0,35.10000000000001,9.0,13.0,31.0,10.0,14.0,27.1
0022300985|1630231,0022300985,1630231,2024-03-18,7.0,0,1,SCORED,16461,36,2024-02-08T12:00:00,0.006986209829293481,0.002495074939033386,8.9,23.0,36.0,2.9000000000000004,10.0,29.10000000000001,1.5,6.0,20.0
0022300985|1631170,0022300985,1631170,2024-03-18,35.0,0,1,SCORED,16461,46,2024-02-08T12:00:00,0.006986209829293481,0.002117033281604085,7.9,27.5,36.0,14.0,30.0,38.0,18.5,32.0,38.0
0022300986|-4438552,0022300986,-4438552,2024-03-18,26.0,0,1,SCORED,16461,1,2024-02-08T12:00:00,0.006986209829293481,0.006653533170755697,5.0,25.0,36.10000000000001,3.0,3.0,30.200000000000017,3.0,3.0,3.0
0022300986|201942,0022300986,201942,2024-03-18,40.0,0,1,SCORED,16461,49,2024-02-08T12:00:00,0.006986209829293481,0.002024988356316951,6.9,22.0,37.0,15.9,36.0,41.0,33.0,38.0,42.0
0022300986|202696,0022300986,202696,2024-03-18,35.0,0,1,SCORED,16461,46,2024-02-08T12:00:00,0.006986209829293481,0.002117033281604085,10.0,25.0,35.0,15.8,32.5,37.10000000000001,30.0,34.0,39.5
0022300986|203083,0022300986,203083,2024-03-18,14.0,0,1,SCORED,16461,51,2024-02-08T12:00:00,0.006986209829293481,0.001967946430786896,8.0,22.0,37.0,11.0,15.0,25.300000000000026,11.0,14.0,23.0
0022300986|1627936,0022300986,1627936,2024-03-18,31.0,0,1,SCORED,16461,44,2024-02-08T12:00:00,0.006986209829293481,0.002183190571654213,3.9000000000000004,22.0,37.0,9.8,26.0,35.0,18.3,28.5,33.7
0022300986|1628470,0022300986,1628470,2024-03-18,24.0,0,1,SCORED,16461,29,2024-02-08T12:00:00,0.006986209829293481,0.0028515142160381556,4.0,23.5,34.0,14.0,23.0,32.0,14.8,20.0,27.2
0022300986|1628975,0022300986,1628975,2024-03-18,17.0,0,1,SCORED,16461,50,2024-02-08T12:00:00,0.006986209829293481,0.001996059951226709,5.0,22.0,36.10000000000001,6.9,15.5,26.10000000000001,8.0,13.5,18.1
0022300986|1629014,0022300986,1629014,2024-03-18,39.0,0,1,SCORED,16461,29,2024-02-08T12:00:00,0.006986209829293481,0.0028515142160381556,5.9,25.0,39.0,20.0,33.5,41.0,24.6,35.0,41.0
0022300986|1629028,0022300986,1629028,2024-03-18,37.0,0,1,SCORED,16461,34,2024-02-08T12:00:00,0.006986209829293481,0.0025874851219605485,5.9,20.5,36.0,20.0,30.0,38.10000000000001,23.3,32.5,38.7
0022300986|1629680,0022300986,1629680,2024-03-18,5.0,0,1,SCORED,16461,48,2024-02-08T12:00:00,0.006986209829293481,0.0020547675968510238,5.9,23.0,36.0,13.8,22.0,34.0,15.4,22.0,32.0
0022300986|1630245,0022300986,1630245,2024-03-18,39.0,0,1,SCORED,16461,49,2024-02-08T12:00:00,0.006986209829293481,0.002024988356316951,9.0,25.0,36.0,12.0,26.0,39.0,11.8,26.0,39.0
0022300986|1630625,0022300986,1630625,2024-03-18,33.0,0,1,SCORED,16461,24,2024-02-08T12:00:00,0.006986209829293481,0.025902822649678855,4.9,23.5,36.0,2.0,11.0,26.10000000000001,2.0,7.0,14.400000000000002
0022300986|1630703,0022300986,1630703,2024-03-18,30.0,0,1,SCORED,16461,41,2024-02-08T12:00:00,0.006986209829293481,0.0022905605997683544,2.9000000000000004,22.5,34.0,17.0,26.0,36.10000000000001,21.0,26.0,36.0
0022300986|1631133,0022300986,1631133,2024-03-18,33.0,0,1,SCORED,16461,46,2024-02-08T12:00:00,0.006986209829293481,0.002117033281604085,6.9,23.0,37.0,9.9,22.0,32.20000000000002,10.0,22.0,30.5
0022300986|1631200,0022300986,1631200,2024-03-18,27.0,0,1,SCORED,16461,30,2024-02-08T12:00:00,0.006986209829293481,0.0027944839317173924,4.9,22.0,34.10000000000001,3.0,16.0,35.0,3.0,14.0,21.0
0022300986|1631207,0022300986,1631207,2024-03-18,15.0,0,1,SCORED,16461,32,2024-02-08T12:00:00,0.006986209829293481,0.002687003780497493,7.700000000000001,22.0,36.10000000000001,4.0,16.0,28.10000000000001,3.0,8.0,18.0
0022300986|1641712,0022300986,1641712,2024-03-18,4.0,0,1,SCORED,16461,16,2024-02-08T12:00:00,0.006986209829293481,0.003881227682940823,5.0,24.5,37.0,2.9000000000000004,7.0,26.10000000000001,2.5,6.0,13.0
0022300986|1641739,0022300986,1641739,2024-03-18,15.0,0,1,SCORED,16461,49,2024-02-08T12:00:00,0.006986209829293481,0.002024988356316951,8.0,23.5,37.0,16.9,24.0,37.0,16.8,23.0,32.0
0022300986|1641871,0022300986,1641871,2024-03-18,17.0,0,1,SCORED,16461,38,2024-02-08T12:00:00,0.006986209829293481,0.002409037872170166,4.9,24.0,37.0,10.0,21.0,35.300000000000026,10.0,14.5,26.300000000000004
0022300987|-4397537,0022300987,-4397537,2024-03-18,0.0,1,1,SCORED,16461,0,2024-02-08T12:00:00,0.006986209829293481,0.006986209829293481,7.800000000000001,25.0,38.0,5.0,23.0,37.0,6.0,23.0,36.0
0022300987|-4395698,0022300987,-4395698,2024-03-18,7.0,0,1,SCORED,16461,16,2024-02-08T12:00:00,0.006986209829293481,0.003881227682940823,7.800000000000001,21.5,36.10000000000001,4.0,10.0,28.10000000000001,3.0,8.5,17.5
0022300987|-3138156,0022300987,-3138156,2024-03-18,0.0,1,1,SCORED,16461,0,2024-02-08T12:00:00,0.006986209829293481,0.006986209829293481,5.9,24.0,36.0,5.0,25.0,37.0,6.0,23.0,36.0
0022300987|-2982334,0022300987,-2982334,2024-03-18,9.0,0,1,SCORED,16461,0,2024-02-08T12:00:00,0.006986209829293481,0.006986209829293481,8.9,22.0,35.0,6.9,24.0,37.0,6.0,23.0,36.0
0022300987|201144,0022300987,201144,2024-03-18,27.0,0,1,SCORED,16461,47,2024-02-08T12:00:00,0.006986209829293481,0.0020854357699383527,4.9,25.0,37.0,21.0,29.0,34.0,24.6,29.0,33.0
0022300987|203937,0022300987,203937,2024-03-18,33.0,0,1,SCORED,16461,52,2024-02-08T12:00:00,0.006986209829293481,0.0019406138414704115,6.0,25.0,37.0,13.0,22.0,29.10000000000001,16.0,22.0,27.0
0022300987|1627739,0022300987,1627739,2024-03-18,27.0,0,1,SCORED,16461,45,2024-02-08T12:00:00,0.006986209829293481,0.017534218409013376,7.800000000000001,23.5,36.0,5.9,18.0,33.0,8.899999999999999,17.5,26.700000000000003
0022300987|1628374,0022300987,1628374,2024-03-18,31.0,0,1,SCORED,16461,43,2024-02-08T12:00:00,0.006986209829293481,0.002217844390251899,11.9,23.5,35.0,14.8,33.0,39.0,26.2,33.0,38.0
0022300987|1628381,0022300987,1628381,2024-03-18,20.0,0,1,SCORED,16461,49,2024-02-08T12:00:00,0.006986209829293481,0.002024988356316951,4.9,24.5,35.0,15.9,28.0,34.0,20.0,28.0,34.2
0022300987|1628420,0022300987,1628420,2024-03-18,16.0,0,1,SCORED,16461,6,2024-02-08T12:00:00,0.006986209829293481,0.005374007560994986,8.0,22.0,35.10000000000001,8.0,10.0,31.10000000000001,8.5,10.5,15.0
0022300987|1629012,0022300987,1629012,2024-03-18,37.0,0,1,SCORED,16461,53,2024-02-08T12:00:00,0.006986209829293481,0.001914030090217392,8.0,24.5,37.0,12.0,22.0,34.10000000000001,17.2,24.0,32.800000000000004
0022300987|1629162,0022300987,1629162,2024-03-18,22.0,0,1,SCORED,16461,30,2024-02-08T12:00:00,0.006986209829293481,0.0027944839317173924,6.0,24.5,34.10000000000001,2.0,12.5,28.10000000000001,2.0,9.5,15.200000000000003
0022300987|1629638,0022300987,1629638,2024-03-18,34.0,0,1,SCORED,16461,52,2024-02-08T12:00:00,0.006986209829293481,0.0019406138414704115,7.800000000000001,24.0,37.0,15.0,23.0,36.0,17.0,22.0,33.0
0022300987|1629659,0022300987,1629659,2024-03-18,19.0,0,1,SCORED,16461,33,2024-02-08T12:00:00,0.006986209829293481,0.0026363055959598043,5.0,24.5,36.0,8.0,23.0,32.10000000000001,12.4,22.0,30.0
0022300987|1629675,0022300987,1629675,2024-03-18,17.0,0,1,SCORED,16461,52,2024-02-08T12:00:00,0.006986209829293481,0.0019406138414704115,8.8,22.0,36.0,16.9,21.0,31.0,18.0,22.0,27.0
0022300987|1630162,0022300987,1630162,2024-03-18,38.0,0,1,SCORED,16461,49,2024-02-08T12:00:00,0.006986209829293481,0.002024988356316951,8.0,25.0,36.0,11.700000000000001,35.5,39.0,30.0,36.0,39.2
0022300987|1630183,0022300987,1630183,2024-03-18,33.0,0,1,SCORED,16461,42,2024-02-08T12:00:00,0.006986209829293481,0.002253616073965639,5.9,25.0,37.0,14.8,27.0,36.0,20.1,30.0,36.9
0022300987|1630568,0022300987,1630568,2024-03-18,11.0,0,1,SCORED,16461,12,2024-02-08T12:00:00,0.006986209829293481,0.004366381143308426,10.0,24.5,37.0,1.0,3.0,23.10000000000001,1.0,3.0,5.0
0022300987|1631117,0022300987,1631117,2024-03-18,28.0,0,1,SCORED,16461,45,2024-02-08T12:00:00,0.006986209829293481,0.0021496030243979944,9.0,25.0,35.10000000000001,14.9,23.0,29.0,15.4,23.0,29.6
0022300987|1641707,0022300987,1641707,2024-03-18,28.0,0,1,SCORED,16461,14,2024-02-08T12:00:00,0.006986209829293481,0.0041095351937020476,6.0,23.5,35.10000000000001,2.0,18.0,27.0,2.3,17.0,25.0
0022300987|1641718,0022300987,1641718,2024-03-18,30.0,0,1,SCORED,16461,47,2024-02-08T12:00:00,0.006986209829293481,0.0020854357699383527,5.0,20.5,36.0,11.8,24.0,34.10000000000001,15.200000000000001,25.0,32.4
0022300987|1641729,0022300987,1641729,2024-03-18,15.0,0,1,SCORED,16461,4,2024-02-08T12:00:00,0.006986209829293481,0.005821841524411234,6.0,23.5,37.0,2.0,3.0,30.0,2.0,2.5,3.7
0022300988|-3593,0022300988,-3593,2024-03-18,17.0,0,1,SCORED,16461,28,2024-02-08T12:00:00,0.006986209829293481,0.002910920762205617,4.9,22.5,36.10000000000001,16.8,31.0,39.0,27.0,33.0,39.0
0022300988|101108,0022300988,101108,2024-03-18,20.0,0,1,SCORED,16461,32,2024-02-08T12:00:00,0.006986209829293481,0.002687003780497493,6.0,24.0,36.0,20.9,28.0,36.0,21.1,28.0,34.0
0022300988|201939,0022300988,201939,2024-03-18,33.0,0,1,SCORED,16461,45,2024-02-08T12:00:00,0.006986209829293481,0.0021496030243979944,5.9,21.0,36.0,22.400000000000002,33.5,38.0,30.0,34.0,37.6
0022300988|202691,0022300988,202691,2024-03-18,31.0,0,1,SCORED,16461,46,2024-02-08T12:00:00,0.006986209829293481,0.002117033281604085,6.0,22.5,36.0,23.9,31.0,36.10000000000001,25.5,31.0,36.0
0022300988|202692,0022300988,202692,2024-03-18,14.0,0,1,SCORED,16461,43,2024-02-08T12:00:00,0.006986209829293481,0.002217844390251899,6.0,22.0,36.0,8.9,20.0,31.0,13.0,21.0,30.0
0022300988|203110,0022300988,203110,2024-03-18,31.0,0,1,SCORED,16461,24,2024-02-08T12:00:00,0.006986209829293481,0.0031755499224061278,6.0,21.0,36.10000000000001,17.0,28.0,35.0,18.0,28.5,34.4
0022300988|203952,0022300988,203952,2024-03-18,24.0,0,1,SCORED,16461,43,2024-02-08T12:00:00,0.006986209829293481,0.002217844390251899,7.9,23.0,36.10000000000001,17.0,27.0,32.0,20.2,27.0,32.0
0022300988|1627780,0022300988,1627780,2024-03-18,17.0,0,1,SCORED,16461,16,2024-02-08T12:00:00,0.006986209829293481,0.003881227682940823,4.9,25.0,36.20000000000002,9.0,19.0,31.0,10.0,17.5,22.0
0022300988|1628392,0022300988,1628392,2024-03-18,25.0,0,1,SCORED,16461,50,2024-02-08T12:00:00,0.006986209829293481,0.001996059951226709,3.9000000000000004,23.0,36.0,14.0,23.5,38.10000000000001,14.9,27.5,39.0
0022300988|1628404,0022300988,1628404,2024-03-18,48.0,0,1,SCORED,16461,50,2024-02-08T12:00:00,0.006986209829293481,0.001996059951226709,4.0,22.5,36.0,15.0,29.0,39.10000000000001,22.9,29.0,38.0
0022300988|1628973,0022300988,1628973,2024-03-18,35.0,0,1,SCORED,16461,49,2024-02-08T12:00:00,0.006986209829293481,0.002024988356316951,6.9,25.0,35.10000000000001,14.9,34.0,39.0,31.8,36.0,40.2
0022300988|1628978,0022300988,1628978,2024-03-18,31.0,0,1,SCORED,16461,51,2024-02-08T12:00:00,0.006986209829293481,0.001967946430786896,9.600000000000001,26.0,36.10000000000001,16.9,24.0,38.0,16.0,22.0,38.0
0022300988|1630173,0022300988,1630173,2024-03-18,18.0,0,1,SCORED,16461,44,2024-02-08T12:00:00,0.006986209829293481,0.002183190571654213,3.0,21.5,36.0,8.9,18.5,40.0,9.0,18.0,32.400000000000006
0022300988|1630228,0022300988,1630228,2024-03-18,26.0,0,1,SCORED,16461,47,2024-02-08T12:00:00,0.006986209829293481,0.0020854357699383527,5.9,26.0,38.10000000000001,13.9,24.0,34.0,17.6,24.0,34.0
0022300988|1630540,0022300988,1630540,2024-03-18,47.0,0,1,SCORED,16461,38,2024-02-08T12:00:00,0.006986209829293481,0.002409037872170166,9.8,25.0,37.0,1.9000000000000004,10.5,34.10000000000001,1.0,10.0,24.10000000000003
0022300988|1630541,0022300988,1630541,2024-03-18,8.0,0,1,SCORED,16461,37,2024-02-08T12:00:00,0.006986209829293481,0.0024513016944889407,5.800000000000001,24.0,36.0,13.0,18.0,30.10000000000001,13.0,18.0,24.4
0022300988|1630579,0022300988,1630579,2024-03-18,5.0,0,1,SCORED,16461,26,2024-02-08T12:00:00,0.006986209829293481,0.003037482534475427,6.0,22.0,36.0,1.0,15.0,27.0,1.0,4.0,22.5
0022300988|1631218,0022300988,1631218,2024-03-18,26.0,0,1,SCORED,16461,36,2024-02-08T12:00:00,0.006986209829293481,0.0382093606533191,7.9,24.0,37.0,2.8000000000000007,17.0,29.300000000000026,5.0,15.0,25.7
0022300988|1641764,0022300988,1641764,2024-03-18,25.0,0,1,SCORED,16461,42,2024-02-08T12:00:00,0.006986209829293481,0.018382648332030155,6.0,25.5,37.10000000000001,8.0,27.0,36.10000000000001,12.0,28.0,37.0
0022300989|-4431673,0022300989,-4431673,2024-03-18,0.0,1,1,SCORED,16461,4,2024-02-08T12:00:00,0.006986209829293481,0.047488508191077895,5.0,22.5,36.10000000000001,2.0,23.0,30.0,6.2,23.0,28.6
0022300989|-4066796,0022300989,-4066796,2024-03-18,17.0,0,1,SCORED,16461,0,2024-02-08T12:00:00,0.006986209829293481,0.006986209829293481,9.9,25.0,37.10000000000001,6.0,25.0,38.0,6.0,23.0,36.0
0022300989|-4066264,0022300989,-4066264,2024-03-18,0.0,1,1,SCORED,16461,0,2024-02-08T12:00:00,0.006986209829293481,0.006986209829293481,5.9,24.5,38.0,4.9,24.0,35.0,6.0,23.0,36.0
0022300989|203084,0022300989,203084,2024-03-18,24.0,0,1,SCORED,16461,50,2024-02-08T12:00:00,0.006986209829293481,0.001996059951226709,3.9000000000000004,22.0,37.0,20.0,31.5,37.0,21.0,32.0,37.1
0022300989|203458,0022300989,203458,2024-03-18,13.0,0,1,SCORED,16461,18,2024-02-08T12:00:00,0.006986209829293481,0.003676952541733411,5.0,23.5,34.0,3.0,10.0,26.300000000000026,2.7,9.0,13.0
0022300989|1627734,0022300989,1627734,2024-03-18,40.0,0,1,SCORED,16461,50,2024-02-08T12:00:00,0.006986209829293481,0.001996059951226709,5.0,21.0,36.10000000000001,8.8,35.0,39.0,30.9,36.0,39.1
0022300989|1628368,0022300989,1628368,2024-03-18,43.0,0,1,SCORED,16461,44,2024-02-08T12:00:00,0.006986209829293481,0.002183190571654213,5.0,24.0,35.10000000000001,18.0,34.5,40.0,29.6,36.0,40.0
0022300989|1628370,0022300989,1628370,2024-03-18,39.0,0,1,SCORED,16461,49,2024-02-08T12:00:00,0.006986209829293481,0.002024988356316951,6.9,23.0,35.20000000000002,15.0,26.0,35.0,19.0,26.0,32.2
0022300989|1628989,0022300989,1628989,2024-03-18,2.0,0,1,SCORED,16461,48,2024-02-08T12:00:00,0.006986209829293481,0.0020547675968510238,6.9,26.0,35.0,11.8,24.0,35.20000000000002,15.7,25.5,37.300000000000004
0022300989|1628991,0022300989,1628991,2024-03-18,39.0,0,1,SCORED,16461,47,2024-02-08T12:00:00,0.006986209829293481,0.0020854357699383527,3.9000000000000004,24.0,37.0,15.8,31.0,38.10000000000001,25.6,32.0,37.0
0022300989|1629723,0022300989,1629723,2024-03-18,35.0,0,1,SCORED,16461,40,2024-02-08T12:00:00,0.006986209829293481,0.01899540327643116,5.9,23.0,36.0,4.800000000000001,22.0,31.0,5.0,21.0,29.200000000000003
0022300989|1630217,0022300989,1630217,2024-03-18,37.0,0,1,SCORED,16461,37,2024-02-08T12:00:00,0.006986209829293481,0.0024513016944889407,4.0,22.0,36.0,23.0,34.0,37.10000000000001,27.0,36.0,39.0
0022300989|1630537,0022300989,1630537,2024-03-18,18.0,0,1,SCORED,16461,36,2024-02-08T12:00:00,0.006986209829293481,0.002495074939033386,6.9,23.5,37.0,3.0,14.5,33.0,3.0,12.5,26.0
0022300989|1630558,0022300989,1630558,2024-03-18,10.0,0,1,SCORED,16461,40,2024-02-08T12:00:00,0.006986209829293481,0.0023287366097644938,8.9,25.0,36.10000000000001,5.0,16.0,30.0,2.9000000000000004,13.0,23.300000000000004
0022300989|1630583,0022300989,1630583,2024-03-18,39.0,0,1,SCORED,16461,39,2024-02-08T12:00:00,0.006986209829293481,0.0023682067217944006,10.8,24.5,36.10000000000001,11.0,26.0,36.0,15.600000000000001,25.0,34.400000000000006
0022300989|1631099,0022300989,1631099,2024-03-18,42.0,0,1,SCORED,16461,46,2024-02-08T12:00:00,0.006986209829293481,0.002117033281604085,3.9000000000000004,25.0,36.0,13.9,31.0,38.0,25.5,33.0,39.5
0022300989|1631165,0022300989,1631165,2024-03-18,34.0,0,1,SCORED,16461,29,2024-02-08T12:00:00,0.006986209829293481,0.0028515142160381556,4.0,24.0,36.0,3.0,12.0,29.0,2.8000000000000003,10.0,21.999999999999996
0022300989|1631222,0022300989,1631222,2024-03-18,41.0,0,1,SCORED,16461,11,2024-02-08T12:00:00,0.006986209829293481,0.004507232147931278,6.0,23.0,36.0,2.0,13.5,22.60000000000005,2.0,12.0,16.0
0022300989|1641713,0022300989,1641713,2024-03-18,44.0,0,1,SCORED,16461,19,2024-02-08T12:00:00,0.006986209829293481,0.0035826717073299905,8.8,24.0,36.0,3.8000000000000007,19.0,29.0,2.0,19.0,29.2
0022300989|1641998,0022300989,1641998,2024-03-18,13.0,0,1,SCORED,16461,5,2024-02-08T12:00:00,0.006986209829293481,0.005588967863434785,11.0,24.0,36.0,1.0,14.0,32.0,1.0,14.0,28.400000000000002
0022300990|-4066269,0022300990,-4066269,2024-03-18,5.0,0,1,SCORED,16461,27,2024-02-08T12:00:00,0.006986209829293481,0.0029728552465078644,3.9000000000000004,22.0,36.0,4.800000000000001,15.5,33.10000000000001,4.2,12.0,31.0
0022300990|-4065656,0022300990,-4065656,2024-03-18,22.0,0,1,SCORED,16461,19,2024-02-08T12:00:00,0.006986209829293481,0.0035826717073299905,7.0,23.0,35.0,5.9,13.0,24.10000000000001,4.8,11.0,15.799999999999997
0022300990|-4065649,0022300990,-4065649,2024-03-18,5.0,0,1,SCORED,16461,16,2024-02-08T12:00:00,0.006986209829293481,0.0316590054607186,8.9,23.5,35.10000000000001,2.0,6.0,26.0,2.4000000000000004,5.0,8.0
0022300990|-4032,0022300990,-4032,2024-03-18,11.0,0,1,SCORED,16461,21,2024-02-08T12:00:00,0.006986209829293481,0.003407907233801698,8.9,22.0,35.0,6.0,12.5,31.10000000000001,7.0,10.0,16.0
0022300990|2544,0022300990,2544,2024-03-18,29.0,0,1,SCORED,16461,47,2024-02-08T12:00:00,0.006986209829293481,0.0020854357699383527,4.0,20.0,37.0,12.0,33.5,40.0,26.200000000000003,36.0,40.0
0022300990|203076,0022300990,203076,2024-03-18,31.0,0,1,SCORED,16461,49,2024-02-08T12:00:00,0.006986209829293481,0.002024988356316951,4.800000000000001,20.5,35.0,19.8,35.0,41.0,29.0,36.0,41.2
0022300990|203915,0022300990,203915,2024-03-18,21.0,0,1,SCORED,16461,48,2024-02-08T12:00:00,0.006986209829293481,0.0020547675968510238,9.9,23.0,37.0,15.8,31.0,38.0,20.7,32.5,38.0
0022300990|203991,0022300990,203991,2024-03-18,20.0,0,1,SCORED,16461,47,2024-02-08T12:00:00,0.006986209829293481,0.0020854357699383527,8.0,22.0,35.10000000000001,18.9,26.0,34.0,21.0,25.0,30.0
0022300990|203992,0022300990,203992,2024-03-18,26.0,0,1,SCORED,16461,49,2024-02-08T12:00:00,0.006986209829293481,0.002024988356316951,9.8,24.5,36.10000000000001,10.0,26.0,36.0,23.8,28.0,35.0
0022300990|1626156,0022300990,1626156,2024-03-18,30.0,0,1,SCORED,16461,48,2024-02-08T12:00:00,0.006986209829293481,0.0020547675968510238,4.0,23.0,35.0,12.0,27.5,36.10000000000001,23.4,31.5,40.0
0022300990|1627749,0022300990,1627749,2024-03-18,31.0,0,1,SCORED,16461,49,2024-02-08T12:00:00,0.006986209829293481,0.002024988356316951,5.0,24.0,35.0,22.9,34.0,39.0,32.0,34.0,39.0
0022300990|1627752,0022300990,1627752,2024-03-18,20.0,0,1,SCORED,16461,50,2024-02-08T12:00:00,0.006986209829293481,0.001996059951226709,5.0,25.0,38.0,17.0,29.5,36.0,23.0,30.5,37.0
0022300990|1628981,0022300990,1628981,2024-03-18,9.0,0,1,SCORED,16461,15,2024-02-08T12:00:00,0.006986209829293481,0.003992119902453418,12.700000000000001,24.0,37.0,1.0,7.0,31.0,1.0,5.0,15.6
0022300990|1629060,0022300990,1629060,2024-03-18,26.0,0,1,SCORED,16461,39,2024-02-08T12:00:00,0.006986209829293481,0.0023682067217944006,5.0,23.0,35.0,12.9,23.0,32.0,15.8,23.0,33.0
0022300990|1629631,0022300990,1629631,2024-03-18,26.0,0,1,SCORED,16461,28,2024-02-08T12:00:00,0.006986209829293481,0.002910920762205617,8.0,25.0,37.0,16.0,28.0,38.10000000000001,18.7,29.5,36.3
0022300990|1629637,0022300990,1629637,2024-03-18,17.0,0,1,SCORED,16461,42,2024-02-08T12:00:00,0.006986209829293481,0.002253616073965639,6.0,26.0,37.0,4.800000000000001,13.0,34.10000000000001,4.1000000000000005,9.5,19.9
0022300990|1629726,0022300990,1629726,2024-03-18,19.0,0,1,SCORED,16461,35,2024-02-08T12:00:00,0.006986209829293481,0.0025404399379249025,4.9,24.0,36.0,3.0,14.0,23.300000000000026,4.0,14.0,19.6
0022300990|1630168,0022300990,1630168,2024-03-18,19.0,0,1,SCORED,16461,50,2024-02-08T12:00:00,0.006986209829293481,0.001996059951226709,6.0,24.0,37.0,14.9,24.0,34.0,20.0,24.5,33.0
0022300990|1630249,0022300990,1630249,2024-03-18,25.0,0,1,SCORED,16461,0,2024-02-08T12:00:00,0.006986209829293481,0.006986209829293481,4.0,20.5,35.10000000000001,3.0,20.0,35.0,6.0,23.0,36.0
0022300990|1630552,0022300990,1630552,2024-03-18,32.0,0,1,SCORED,16461,37,2024-02-08T12:00:00,0.006986209829293481,0.0024513016944889407,4.800000000000001,22.0,35.0,19.9,32.0,40.0,27.8,35.0,40.0
0022300990|1630559,0022300990,1630559,2024-03-18,28.0,0,1,SCORED,16461,53,2024-02-08T12:00:00,0.006986209829293481,0.001914030090217392,3.0,22.0,36.0,18.0,30.0,38.0,25.2,31.0,36.800000000000004
0022300990|1631108,0022300990,1631108,2024-03-18,22.0,0,1,SCORED,16461,43,2024-02-08T12:00:00,0.006986209829293481,0.002217844390251899,4.9,24.0,35.10000000000001,8.0,21.0,31.0,6.4,18.0,27.60000000000001
0022300990|1641721,0022300990,1641721,2024-03-18,5.0,0,1,SCORED,16461,18,2024-02-08T12:00:00,0.006986209829293481,0.003676952541733411,4.0,23.0,37.0,1.0,4.0,23.10000000000001,1.0,3.0,8.0
0022300991|-5105638,0022300991,-5105638,2024-03-19,6.0,0,1,SCORED,16461,2,2024-02-08T12:00:00,0.006986209829293481,0.0063510998448122555,7.9,22.5,36.0,3.0,7.0,31.0,3.4,5.0,6.6
0022300991|-4683018,0022300991,-4683018,2024-03-19,28.0,0,1,SCORED,16461,9,2024-02-08T12:00:00,0.006986209829293481,0.004818075744340332,3.9000000000000004,22.0,36.0,2.0,6.0,27.0,2.0,5.0,10.0
0022300991|-3918423,0022300991,-3918423,2024-03-19,6.0,0,1,SCORED,16461,12,2024-02-08T12:00:00,0.006986209829293481,0.004366381143308426,7.9,22.0,34.0,1.0,4.0,26.10000000000001,2.0,3.5,5.9
0022300991|-6426,0022300991,-6426,2024-03-19,9.0,0,1,SCORED,16461,15,2024-02-08T12:00:00,0.006986209829293481,0.06113497704531056,4.0,24.5,36.0,1.0,10.0,30.0,1.4000000000000004,9.0,11.0
0022300991|203914,0022300991,203914,2024-03-19,17.0,0,1,SCORED,16461,30,2024-02-08T12:00:00,0.006986209829293481,0.0027944839317173924,7.0,23.0,37.10000000000001,14.0,22.0,35.0,16.9,21.5,31.1
0022300991|203995,0022300991,203995,2024-03-19,27.0,0,1,SCORED,16461,30,2024-02-08T12:00:00,0.006986209829293481,0.0027944839317173924,7.9,23.0,38.0,6.0,14.0,34.10000000000001,6.9,12.0,17.0
0022300991|204060,0022300991,204060,2024-03-19,15.0,0,1,SCORED,16461,37,2024-02-08T12:00:00,0.006986209829293481,0.0024513016944889407,8.0,22.5,36.10000000000001,13.0,20.0,26.200000000000017,13.0,17.0,23.4
0022300991|1628365,0022300991,1628365,2024-03-19,18.0,0,1,SCORED,16461,18,2024-02-08T12:00:00,0.006986209829293481,0.003676952541733411,5.9,22.0,34.10000000000001,14.8,25.0,32.0,16.4,25.0,31.3
0022300991|1628371,0022300991,1628371,2024-03-19,8.0,0,1,SCORED,16461,33,2024-02-08T12:00:00,0.006986209829293481,0.0026363055959598043,5.800000000000001,24.0,36.10000000000001,9.8,14.0,23.0,10.0,14.0,20.0
