row_id,game,timestamp,game_date,y,market,p_null,p_candidate,margin,period,game_clock_s,state_age_s,stern_margin_over_sqrt_remaining,loss_market,loss_null,loss_candidate,delta_null_minus_candidate
2340,401856963,2026-06-05T23:46:00Z,2026-06-05,1.0,0.54,0.596849608612933,0.6130025580584788,-7.0,1.0,179.0,16.0,-0.15735304187644927,0.21159999999999995,0.16253023807554529,0.14976702006928105,0.012763218006264232
2341,401856963,2026-06-05T23:47:00Z,2026-06-05,1.0,0.46,0.3116699640867208,0.3232052103186793,-7.0,1.0,142.0,12.0,-0.15884495546417604,0.2916,0.47379823834037615,0.45805118733978306,0.015747051000593093
2342,401856963,2026-06-05T23:47:00Z,2026-06-05,1.0,0.49,0.413922762353544,0.42826539554373516,-7.0,1.0,142.0,12.0,-0.15884495546417604,0.2601,0.3434865284873005,0.32688045793276155,0.016606070554538943
2343,401856963,2026-06-05T23:48:00Z,2026-06-05,1.0,0.47,0.3443829767193125,0.36107389924602024,-9.0,1.0,100.0,3.0,-0.2064741604835056,0.28090000000000004,0.42983368121542953,0.4082265622246846,0.02160711899074491
2344,401856963,2026-06-05T23:48:00Z,2026-06-05,1.0,0.5,0.4501699495998959,0.46971728777084426,-9.0,1.0,100.0,3.0,-0.2064741604835056,0.25,0.30231308432298104,0.28119975488910964,0.021113329433871397
2345,401856963,2026-06-05T23:49:00Z,2026-06-05,1.0,0.36,0.08903292581344847,0.09558536219713708,-12.0,1.0,90.0,18.0,-0.2760262237369417,0.4096,0.8298610102520061,0.8179658370720837,0.011895173179922391
2346,401856963,2026-06-05T23:49:00Z,2026-06-05,1.0,0.36,0.08903292581344847,0.09558536219713708,-12.0,1.0,90.0,18.0,-0.2760262237369417,0.4096,0.8298610102520061,0.8179658370720837,0.011895173179922391
2347,401856963,2026-06-05T23:50:00Z,2026-06-05,1.0,0.35,0.07678552764071461,0.08379988985959026,-14.0,1.0,45.7,4.0,-0.3258723252899503,0.42250000000000004,0.8523249619736338,0.8394226418212989,0.012902320152334945
2348,401856963,2026-06-05T23:50:00Z,2026-06-05,1.0,0.35,0.07678552764071461,0.08379988985959026,-14.0,1.0,45.7,4.0,-0.3258723252899503,0.42250000000000004,0.8523249619736338,0.8394226418212989,0.012902320152334945
2349,401856963,2026-06-05T23:51:00Z,2026-06-05,1.0,0.36,0.08903292581344847,0.09728631877385203,-14.0,1.0,25.5,5.0,-0.3276703288767303,0.4096,0.8298610102520061,0.8148919902728634,0.014969019979142684
2350,401856963,2026-06-05T23:51:00Z,2026-06-05,1.0,0.36,0.08903292581344847,0.09728631877385203,-14.0,1.0,25.5,5.0,-0.3276703288767303,0.4096,0.8298610102520061,0.8148919902728634,0.014969019979142684
2351,401856963,2026-06-05T23:52:00Z,2026-06-05,1.0,0.36,0.08903292581344847,0.09736312291971799,-14.0,1.0,0.0,24.0,-0.3299831645537222,0.4096,0.8298610102520061,0.814753331865244,0.01510767838676208
2352,401856963,2026-06-05T23:52:00Z,2026-06-05,1.0,0.33999999999999997,0.06596850515547036,0.07203813091311205,-14.0,1.0,0.0,24.0,-0.3299831645537222,0.43560000000000004,0.8724148333615066,0.8611132304792305,0.011301602882276107
2353,401856963,2026-06-05T23:53:00Z,2026-06-05,1.0,0.36,0.08903292581344847,0.09736312291971799,-14.0,1.0,0.0,84.0,-0.3299831645537222,0.4096,0.8298610102520061,0.814753331865244,0.01510767838676208
2354,401856963,2026-06-05T23:53:00Z,2026-06-05,1.0,0.33999999999999997,0.06596850515547036,0.07203813091311205,-14.0,1.0,0.0,84.0,-0.3299831645537222,0.43560000000000004,0.8724148333615066,0.8611132304792305,0.011301602882276107
2355,401856963,2026-06-05T23:54:00Z,2026-06-05,1.0,0.35,0.07678552764071461,0.08391926952167947,-14.0,1.0,0.0,144.0,-0.3299831645537222,0.42250000000000004,0.8523249619736338,0.8392039047536933,0.013121057219940502
2356,401856963,2026-06-05T23:54:00Z,2026-06-05,1.0,0.33999999999999997,0.06596850515547036,0.07203813091311205,-14.0,1.0,0.0,144.0,-0.3299831645537222,0.43560000000000004,0.8724148333615066,0.8611132304792305,0.011301602882276107
2357,401856963,2026-06-05T23:55:00Z,2026-06-05,1.0,0.35,0.07678552764071461,0.08391926952167947,-14.0,2.0,600.0,2.0,-0.3299831645537222,0.42250000000000004,0.8523249619736338,0.8392039047536933,0.013121057219940502
2358,401856963,2026-06-05T23:55:00Z,2026-06-05,1.0,0.35,0.07678552764071461,0.08391926952167947,-14.0,2.0,600.0,2.0,-0.3299831645537222,0.42250000000000004,0.8523249619736338,0.8392039047536933,0.013121057219940502
2359,401856963,2026-06-05T23:56:00Z,2026-06-05,1.0,0.39,0.13558553218073938,0.14510578746487837,-11.0,2.0,561.0,6.0,-0.26212775450531534,0.3721,0.7472123721752556,0.7308441146260457,0.016368257549209897
2360,401856963,2026-06-05T23:56:00Z,2026-06-05,1.0,0.37,0.10283581808408958,0.10996296379170402,-11.0,2.0,561.0,6.0,-0.26212775450531534,0.39690000000000003,0.8049035693128448,0.7921659258224476,0.012737643490397188
2361,401856963,2026-06-05T23:57:00Z,2026-06-05,1.0,0.39,0.13558553218073938,0.14516555804990328,-11.0,2.0,544.0,17.0,-0.2634022284358166,0.3721,0.7472123721752556,0.7307419231441333,0.01647044903112227
2362,401856963,2026-06-05T23:57:00Z,2026-06-05,1.0,0.39,0.13558553218073938,0.14516555804990328,-11.0,2.0,544.0,17.0,-0.2634022284358166,0.3721,0.7472123721752556,0.7307419231441333,0.01647044903112227
2363,401856963,2026-06-05T23:58:00Z,2026-06-05,1.0,0.38,0.11831561425993205,0.1267297754947602,-11.0,2.0,515.0,13.0,-0.26561990862896234,0.3844,0.7773673560578409,0.762600885007432,0.014766471050408958
2364,401856963,2026-06-05T23:58:00Z,2026-06-05,1.0,0.36,0.08903292581344847,0.09524585400319296,-11.0,2.0,515.0,13.0,-0.26561990862896234,0.4096,0.8298610102520061,0.8185800646984116,0.01128094555359449
2365,401856963,2026-06-05T23:59:00Z,2026-06-05,1.0,0.37,0.10283581808408958,0.11195586106109981,-13.0,2.0,497.0,35.0,-0.3155748839276344,0.39690000000000003,0.8049035693128448,0.7886223927037327,0.016281176609112102
2366,401856963,2026-06-05T23:59:00Z,2026-06-05,1.0,0.36,0.08903292581344847,0.09688553587041715,-13.0,2.0,497.0,35.0,-0.3155748839276344,0.4096,0.8298610102520061,0.8156157353200636,0.014245274931942498
2367,401856963,2026-06-06T00:00:00Z,2026-06-05,1.0,0.37,0.10283581808408958,0.11113437468883333,-12.0,2.0,470.0,13.0,-0.29364527053943784,0.39690000000000003,0.8049035693128448,0.7900820998598113,0.014821469453033531
2368,401856963,2026-06-06T00:00:00Z,2026-06-05,1.0,0.35,0.07678552764071461,0.08286934365691438,-12.0,2.0,470.0,13.0,-0.29364527053943784,0.42250000000000004,0.8523249619736338,0.841128640804299,0.011196321169334778
2369,401856963,2026-06-06T00:01:00Z,2026-06-05,1.0,0.4,0.15474527667072369,0.1634970146364198,-9.0,2.0,455.0,37.0,-0.2212297407386972,0.36,0.7144555473104515,0.699737244522182,0.014718302788269466
2370,401856963,2026-06-06T00:01:00Z,2026-06-05,1.0,0.38,0.11831561425993205,0.12488443043805046,-9.0,2.0,455.0,37.0,-0.2212297407386972,0.3844,0.7773673560578409,0.7658272600897355,0.011540095968105457
2371,401856963,2026-06-06T00:02:00Z,2026-06-05,1.0,0.39,0.13558553218073938,0.14319857216444293,-9.0,2.0,455.0,97.0,-0.2212297407386972,0.3721,0.7472123721752556,0.7341086867410495,0.013103685434206147
2372,401856963,2026-06-06T00:02:00Z,2026-06-05,1.0,0.4,0.15474527667072369,0.1634970146364198,-9.0,2.0,455.0,97.0,-0.2212297407386972,0.36,0.7144555473104515,0.699737244522182,0.014718302788269466
2373,401856963,2026-06-06T00:03:00Z,2026-06-05,1.0,0.4,0.15474527667072369,0.16351780367094018,-9.0,2.0,449.0,4.0,-0.22163185511003344,0.36,0.7144555473104515,0.6997024647754878,0.014753082534963657
2374,401856963,2026-06-06T00:03:00Z,2026-06-05,1.0,0.38,0.11831561425993205,0.12490104287154018,-9.0,2.0,449.0,4.0,-0.22163185511003344,0.3844,0.7773673560578409,0.7657981847673181,0.011569171290522817
2375,401856963,2026-06-06T00:04:00Z,2026-06-05,1.0,0.4,0.15474527667072369,0.1661451329949694,-11.0,2.0,434.0,10.0,-0.2721238827974114,0.36,0.7144555473104515,0.6953139392279771,0.019141608082474337
2376,401856963,2026-06-06T00:04:00Z,2026-06-05,1.0,0.4,0.15474527667072369,0.1661451329949694,-11.0,2.0,434.0,10.0,-0.2721238827974114,0.36,0.7144555473104515,0.6953139392279771,0.019141608082474337
2377,401856963,2026-06-06T00:05:00Z,2026-06-05,1.0,0.34,0.06596850515547047,0.07067607459507266,-11.0,2.0,393.0,0.0,-0.2756035436010373,0.4355999999999999,0.8724148333615064,0.863642958330023,0.008771875031483356
2378,401856963,2026-06-06T00:05:00Z,2026-06-05,1.0,0.31000000000000005,0.04086360707060178,0.043597655820654564,-11.0,2.0,393.0,0.0,-0.2756035436010373,0.4760999999999999,0.919942620241617,0.9147054439517471,0.00523717628986986
2379,401856963,2026-06-06T00:06:00Z,2026-06-05,1.0,0.35,0.07678552764071461,0.08235250731172981,-11.0,2.0,393.0,60.0,-0.2756035436010373,0.42250000000000004,0.8523249619736338,0.8420769208370689,0.010248041136564967
2380,401856963,2026-06-06T00:06:00Z,2026-06-05,1.0,0.32999999999999996,0.05645666436585935,0.060410817371464684,-11.0,2.0,393.0,60.0,-0.2756035436010373,0.4489000000000001,0.8902740262196005,0.8828278321125591,0.007446194107041393
2381,401856963,2026-06-06T00:07:00Z,2026-06-05,1.0,0.34,0.06596850515547047,0.07067607459507266,-11.0,2.0,393.0,120.0,-0.2756035436010373,0.4355999999999999,0.8724148333615064,0.863642958330023,0.008771875031483356
2382,401856963,2026-06-06T00:07:00Z,2026-06-05,1.0,0.33999999999999997,0.06596850515547036,0.07067607459507261,-11.0,2.0,393.0,120.0,-0.2756035436010373,0.43560000000000004,0.8724148333615066,0.863642958330023,0.008771875031483578
2383,401856963,2026-06-06T00:08:00Z,2026-06-05,1.0,0.33,0.05645666436585944,0.06041081737146473,-11.0,2.0,393.0,180.0,-0.2756035436010373,0.4488999999999999,0.8902740262196005,0.8828278321125591,0.007446194107041393
2384,401856963,2026-06-06T00:08:00Z,2026-06-05,1.0,0.31999999999999995,0.04812756233245101,0.05142667700365834,-11.0,2.0,393.0,180.0,-0.2756035436010373,0.4624000000000001,0.906061137591162,0.899791349100322,0.006269788490840034
2385,401856963,2026-06-06T00:09:00Z,2026-06-05,1.0,0.27,0.02034571276524004,0.022371582483590786,-15.0,2.0,381.0,10.0,-0.37724659112089265,0.5328999999999999,0.9597225224974456,0.9557573227356384,0.003965199761807203
2386,401856963,2026-06-06T00:09:00Z,2026-06-05,1.0,0.27,0.02034571276524004,0.022371582483590786,-15.0,2.0,381.0,10.0,-0.37724659112089265,0.5328999999999999,0.9597225224974456,0.9557573227356384,0.003965199761807203
2387,401856963,2026-06-06T00:10:00Z,2026-06-05,1.0,0.28,0.02438679647124915,0.026896021669132936,-15.0,2.0,355.0,8.0,-0.3803873470057303,0.5184,0.9518211228996317,0.9469313526433606,0.004889770256271131
2388,401856963,2026-06-06T00:10:00Z,2026-06-05,1.0,0.27,0.02034571276524004,0.022397562305764607,-15.0,2.0,355.0,8.0,-0.3803873470057303,0.5328999999999999,0.9597225224974456,0.9557065261857114,0.004015996311734216
2389,401856963,2026-06-06T00:11:00Z,2026-06-05,1.0,0.3,0.0345535289868854,0.03753510754077038,-13.0,2.0,355.0,14.0,-0.32966903407163295,0.48999999999999994,0.9320868883916769,0.9263386692165564,0.0057482191751204725
2390,401856963,2026-06-06T00:11:00Z,2026-06-05,1.0,0.28,0.02438679647124915,0.026398785383706116,-13.0,2.0,355.0,14.0,-0.32966903407163295,0.5184,0.9518211228996317,0.9478993251023228,0.003921797797308946
2391,401856963,2026-06-06T00:12:00Z,2026-06-05,1.0,0.32,0.048127562332451065,0.05253279959417081,-13.0,2.0,306.0,5.0,-0.33498924681954756,0.4623999999999999,0.9060611375911618,0.8976940958448597,0.008367041746302095
2392,401856963,2026-06-06T00:12:00Z,2026-06-05,1.0,0.31000000000000005,0.04086360707060178,0.044543293495785084,-13.0,2.0,306.0,5.0,-0.33498924681954756,0.4760999999999999,0.919942620241617,0.9128975180038814,0.007045102237735579
2393,401856963,2026-06-06T00:13:00Z,2026-06-05,1.0,0.36,0.08903292581344847,0.09431523330046647,-9.0,2.0,243.0,1.0,-0.23692415692169538,0.4096,0.8298610102520061,0.8202648966315885,0.009596113620417568
2394,401856963,2026-06-06T00:13:00Z,2026-06-05,1.0,0.37,0.10283581808408958,0.10903402263429417,-9.0,2.0,243.0,1.0,-0.23692415692169538,0.39690000000000003,0.8049035693128448,0.7938203728232274,0.01108319648961742
2395,401856963,2026-06-06T00:14:00Z,2026-06-05,1.0,0.45,0.28063703468327844,0.2910658439473479,-6.0,2.0,240.0,15.0,-0.15811388300841897,0.30250000000000005,0.5174830758692667,0.5025876376180861,0.01489543825118056
2396,401856963,2026-06-06T00:14:00Z,2026-06-05,1.0,0.44999999999999996,0.28063703468327833,0.29106584394734775,-6.0,2.0,240.0,15.0,-0.15811388300841897,0.30250000000000005,0.517483075869267,0.5025876376180863,0.01489543825118067
2397,401856963,2026-06-06T00:15:00Z,2026-06-05,1.0,0.45,0.28063703468327844,0.2912812266641866,-6.0,2.0,191.0,1.0,-0.1608746760515156,0.30250000000000005,0.5174830758692667,0.5022822996786199,0.015200776190646748
2398,401856963,2026-06-06T00:15:00Z,2026-06-05,1.0,0.43999999999999995,0.2514511871592647,0.2610271723030524,-6.0,2.0,191.0,1.0,-0.1608746760515156,0.31360000000000005,0.5603253252052742,0.5460808400744226,0.014244485130851636
2399,401856963,2026-06-06T00:16:00Z,2026-06-05,1.0,0.43,0.2242268942402668,0.2366439339872321,-8.0,2.0,144.0,1.0,-0.2182178902359924,0.3249000000000001,0.6018239116201023,0.5827124835184891,0.019111428101613148
2400,401856963,2026-06-06T00:16:00Z,2026-06-05,1.0,0.4,0.15474527667072369,0.1633413716581321,-8.0,2.0,144.0,1.0,-0.2182178902359924,0.36,0.7144555473104515,0.6999976603788958,0.014457886931555697
2401,401856963,2026-06-06T00:17:00Z,2026-06-05,1.0,0.45,0.28063703468327844,0.2916983811432241,-6.0,2.0,103.0,12.0,-0.16621837895115926,0.30250000000000005,0.5174830758692667,0.5016911832751294,0.01579189259413727
2402,401856963,2026-06-06T00:17:00Z,2026-06-05,1.0,0.43999999999999995,0.2514511871592647,0.2614169807259697,-6.0,2.0,103.0,12.0,-0.16621837895115926,0.31360000000000005,0.5603253252052742,0.5455048763599427,0.014820448845331513
2403,401856963,2026-06-06T00:18:00Z,2026-06-05,1.0,0.46,0.3116699640867208,0.3238151733261821,-6.0,2.0,103.0,72.0,-0.16621837895115926,0.2916,0.47379823834037615,0.45722591982390126,0.016572318516474893
2404,401856963,2026-06-06T00:18:00Z,2026-06-05,1.0,0.45999999999999996,0.31166996408672076,0.323815173326182,-6.0,2.0,103.0,72.0,-0.16621837895115926,0.2916,0.47379823834037627,0.45722591982390126,0.016572318516475004
2405,401856963,2026-06-06T00:19:00Z,2026-06-05,1.0,0.46,0.3116699640867208,0.3238151733261821,-6.0,2.0,103.0,132.0,-0.16621837895115926,0.2916,0.47379823834037615,0.45722591982390126,0.016572318516474893
2406,401856963,2026-06-06T00:19:00Z,2026-06-05,1.0,0.44999999999999996,0.28063703468327833,0.291698381143224,-6.0,2.0,103.0,132.0,-0.16621837895115926,0.30250000000000005,0.517483075869267,0.5016911832751296,0.01579189259413738
2407,401856963,2026-06-06T00:20:00Z,2026-06-05,1.0,0.48,0.3785567287451702,0.3877547353860038,-4.0,2.0,97.0,2.0,-0.11106826896141314,0.27040000000000003,0.38619173938790397,0.37484426404226223,0.011347475345641733
2408,401856963,2026-06-06T00:20:00Z,2026-06-05,1.0,0.45999999999999996,0.31166996408672076,0.31926753042500966,-4.0,2.0,97.0,2.0,-0.11106826896141314,0.2916,0.47379823834037627,0.46339669513366516,0.010401543206711106
2409,401856963,2026-06-06T00:21:00Z,2026-06-05,1.0,0.48,0.3785567287451702,0.38792015175601635,-4.0,2.0,55.0,18.0,-0.11291148738752735,0.27040000000000003,0.38619173938790397,0.37464174062637806,0.011549998761525904
2410,401856963,2026-06-06T00:21:00Z,2026-06-05,1.0,0.48,0.3785567287451702,0.38792015175601635,-4.0,2.0,55.0,18.0,-0.11291148738752735,0.27040000000000003,0.38619173938790397,0.37464174062637806,0.011549998761525904
2411,401856963,2026-06-06T00:22:00Z,2026-06-05,1.0,0.47,0.3443829767193125,0.35795645465869164,-6.0,2.0,36.1,0.0,-0.17065713373046923,0.28090000000000004,0.42983368121542953,0.4122199141144367,0.017613767100992828
2412,401856963,2026-06-06T00:22:00Z,2026-06-05,1.0,0.45999999999999996,0.31166996408672076,0.3241826563296061,-6.0,2.0,36.1,0.0,-0.17065713373046923,0.2916,0.47379823834037627,0.45672908200570733,0.017069156334668933
2413,401856963,2026-06-06T00:23:00Z,2026-06-05,1.0,0.51,0.4869539832040592,0.4983838377704037,-4.0,2.0,24.3,5.0,-0.11431838134777511,0.24009999999999998,0.2632162153501807,0.25161877420994866,0.011597441140232034
2414,401856963,2026-06-06T00:23:00Z,2026-06-05,1.0,0.51,0.4869539832040592,0.4983838377704037,-4.0,2.0,24.3,5.0,-0.11431838134777511,0.24009999999999998,0.2632162153501807,0.25161877420994866,0.011597441140232034
2415,401856963,2026-06-06T00:24:00Z,2026-06-05,1.0,0.55,0.6321231039233309,0.6419711236948136,-3.0,2.0,9.9,9.0,-0.08624750020633816,0.20249999999999996,0.13533341066700438,0.12818467626835447,0.0071487343986499086
2416,401856963,2026-06-06T00:24:00Z,2026-06-05,1.0,0.5700000000000001,0.6987249459776075,0.7083953655988903,-3.0,2.0,9.9,9.0,-0.08624750020633816,0.18489999999999995,0.09076665817619553,0.08503326280420487,0.005733395371990663
2417,401856963,2026-06-06T00:25:00Z,2026-06-05,1.0,0.57,0.6987249459776071,0.7061640421953694,-2.0,2.0,0.0,38.0,-0.05773502691896257,0.18490000000000004,0.09076665817619572,0.08633957009896463,0.004427088077231092
2418,401856963,2026-06-06T00:25:00Z,2026-06-05,1.0,0.5800000000000001,0.7295634629585392,0.7368974349969147,-2.0,2.0,0.0,38.0,-0.05773502691896257,0.17639999999999995,0.07313592056697737,0.06922295971120271,0.0039129608557746665
2419,401856963,2026-06-06T00:26:00Z,2026-06-05,1.0,0.57,0.6987249459776071,0.7061640421953694,-2.0,2.0,0.0,98.0,-0.05773502691896257,0.18490000000000004,0.09076665817619572,0.08633957009896463,0.004427088077231092
2420,401856963,2026-06-06T00:26:00Z,2026-06-05,1.0,0.5700000000000001,0.6987249459776075,0.7061640421953698,-2.0,2.0,0.0,98.0,-0.05773502691896257,0.18489999999999995,0.09076665817619553,0.08633957009896444,0.004427088077231092
2421,401856963,2026-06-06T00:27:00Z,2026-06-05,1.0,0.57,0.6987249459776071,0.7061640421953694,-2.0,2.0,0.0,158.0,-0.05773502691896257,0.18490000000000004,0.09076665817619572,0.08633957009896463,0.004427088077231092
2422,401856963,2026-06-06T00:27:00Z,2026-06-05,1.0,0.5800000000000001,0.7295634629585392,0.7368974349969147,-2.0,2.0,0.0,158.0,-0.05773502691896257,0.17639999999999995,0.07313592056697737,0.06922295971120271,0.0039129608557746665
2423,401856963,2026-06-06T00:28:00Z,2026-06-05,1.0,0.58,0.7295634629585389,0.7368974349969144,-2.0,2.0,0.0,218.0,-0.05773502691896257,0.17640000000000003,0.07313592056697756,0.06922295971120289,0.0039129608557746665
2424,401856963,2026-06-06T00:28:00Z,2026-06-05,1.0,0.5700000000000001,0.6987249459776075,0.7061640421953698,-2.0,2.0,0.0,218.0,-0.05773502691896257,0.18489999999999995,0.09076665817619553,0.08633957009896444,0.004427088077231092
2425,401856963,2026-06-06T00:29:00Z,2026-06-05,1.0,0.58,0.7295634629585389,0.7368974349969144,-2.0,2.0,0.0,278.0,-0.05773502691896257,0.17640000000000003,0.07313592056697756,0.06922295971120289,0.0039129608557746665
2426,401856963,2026-06-06T00:29:00Z,2026-06-05,1.0,0.5700000000000001,0.6987249459776075,0.7061640421953698,-2.0,2.0,0.0,278.0,-0.05773502691896257,0.18489999999999995,0.09076665817619553,0.08633957009896444,0.004427088077231092
2427,401856963,2026-06-06T00:40:00Z,2026-06-05,1.0,0.57,0.6987249459776071,0.7061640421953694,-2.0,3.0,600.0,13.0,-0.05773502691896257,0.18490000000000004,0.09076665817619572,0.08633957009896463,0.004427088077231092
2428,401856963,2026-06-06T00:40:00Z,2026-06-05,1.0,0.5700000000000001,0.6987249459776075,0.7061640421953698,-2.0,3.0,600.0,13.0,-0.05773502691896257,0.18489999999999995,0.09076665817619553,0.08633957009896444,0.004427088077231092
2429,401856963,2026-06-06T00:41:00Z,2026-06-05,1.0,0.58,0.7295634629585389,0.7368974349969144,-2.0,3.0,600.0,19.0,-0.05773502691896257,0.17640000000000003,0.07313592056697756,0.06922295971120289,0.0039129608557746665
2430,401856963,2026-06-06T00:41:00Z,2026-06-05,1.0,0.5700000000000001,0.6987249459776075,0.7061640421953698,-2.0,3.0,600.0,19.0,-0.05773502691896257,0.18489999999999995,0.09076665817619553,0.08633957009896444,0.004427088077231092
2431,401856963,2026-06-06T00:42:00Z,2026-06-05,1.0,0.64,0.8727540981141982,0.8757683770997888,0.0,3.0,544.0,2.0,0.0,0.1296,0.01619151954673109,0.015433496128420272,0.0007580234183108166
2432,401856963,2026-06-06T00:42:00Z,2026-06-05,1.0,0.6699999999999999,0.918054385662719,0.920546856826112,0.0,3.0,544.0,2.0,0.0,0.10890000000000005,0.006715083709114391,0.00631280196021034,0.00040228174890405075
2433,401856963,2026-06-06T00:43:00Z,2026-06-05,1.0,0.62,0.8332044575725023,0.8364352414905887,0.0,3.0,496.0,13.0,0.0,0.1444,0.027820752973683194,0.026753430226242044,0.0010673227474411497
2434,401856963,2026-06-06T00:43:00Z,2026-06-05,1.0,0.6699999999999999,0.918054385662719,0.920546856826112,0.0,3.0,496.0,13.0,0.0,0.10890000000000005,0.006715083709114391,0.00631280196021034,0.00040228174890405075
2435,401856963,2026-06-06T00:44:00Z,2026-06-05,1.0,0.56,0.6661714260165427,0.6763707998076366,-3.0,3.0,490.0,20.0,-0.09086737992230741,0.19359999999999997,0.11144151680782864,0.10473585921714883,0.006705657590679814
2436,401856963,2026-06-06T00:44:00Z,2026-06-05,1.0,0.56,0.6661714260165427,0.6763707998076366,-3.0,3.0,490.0,20.0,-0.09086737992230741,0.19359999999999997,0.11144151680782864,0.10473585921714883,0.006705657590679814
2437,401856963,2026-06-06T00:45:00Z,2026-06-05,1.0,0.58,0.7295634629585389,0.7393519932572674,-3.0,3.0,479.0,42.0,-0.09132938483219745,0.17640000000000003,0.07313592056697756,0.06793738341895957,0.00519853714801799
2438,401856963,2026-06-06T00:45:00Z,2026-06-05,1.0,0.53,0.560663276462456,0.5706793754729126,-3.0,3.0,479.0,42.0,-0.09132938483219745,0.22089999999999999,0.1930167566487044,0.18431619864432838,0.008700558004376024
2439,401856963,2026-06-06T00:46:00Z,2026-06-05,1.0,0.58,0.7295634629585389,0.7393519932572674,-3.0,3.0,479.0,102.0,-0.09132938483219745,0.17640000000000003,0.07313592056697756,0.06793738341895957,0.00519853714801799
2440,401856963,2026-06-06T00:46:00Z,2026-06-05,1.0,0.56,0.6661714260165427,0.6764090251121673,-3.0,3.0,479.0,102.0,-0.09132938483219745,0.19359999999999997,0.11144151680782864,0.10471111902885799,0.006730397778970651
2441,401856963,2026-06-06T00:47:00Z,2026-06-05,1.0,0.6,0.7854795806329639,0.7906656331952152,-1.0,3.0,474.0,16.0,-0.030513909884867668,0.16000000000000003,0.04601901032540905,0.04382087712556018,0.0021981331998488715
2442,401856963,2026-06-06T00:47:00Z,2026-06-05,1.0,0.62,0.8332044575725023,0.8380071175775651,-1.0,3.0,474.0,16.0,-0.030513909884867668,0.1444,0.027820752973683194,0.026241693955528826,0.0015790590181543676
2443,401856963,2026-06-06T00:48:00Z,2026-06-05,1.0,0.58,0.7295634629585389,0.7372089657166772,-2.0,3.0,441.0,4.0,-0.06198757273737437,0.17640000000000003,0.07313592056697756,0.06905912769969856,0.004076792867278994
2444,401856963,2026-06-06T00:48:00Z,2026-06-05,1.0,0.5900000000000001,0.7585196823763893,0.7659532256195177,-2.0,3.0,441.0,4.0,-0.06198757273737437,0.16809999999999994,0.05831274379959989,0.05477789259790837,0.003534851201691523
2445,401856963,2026-06-06T00:49:00Z,2026-06-05,1.0,0.65,0.8896211622991324,0.8913336268261156,1.0,3.0,410.0,12.0,0.03146583877637763,0.12249999999999998,0.012183487812194482,0.011808380658765901,0.00037510715342858013
2446,401856963,2026-06-06T00:49:00Z,2026-06-05,1.0,0.65,0.8896211622991324,0.8913336268261156,1.0,3.0,410.0,12.0,0.03146583877637763,0.12249999999999998,0.012183487812194482,0.011808380658765901,0.00037510715342858013
2447,401856963,2026-06-06T00:50:00Z,2026-06-05,1.0,0.69,0.9402414999804468,0.9416751858001514,1.0,3.0,381.0,40.0,0.031927542840705044,0.09610000000000003,0.003571078324586938,0.003401783951446859,0.00016929437314007912
2448,401856963,2026-06-06T00:50:00Z,2026-06-05,1.0,0.72,0.9640514610718095,0.9651616799287942,1.0,3.0,381.0,40.0,0.031927542840705044,0.07840000000000001,0.0012922974510716277,0.0012137085453837806,7.858890568784708e-05
2449,401856963,2026-06-06T00:51:00Z,2026-06-05,1.0,0.77,0.9861260645583854,0.98672575652015,1.0,3.0,381.0,100.0,0.031927542840705044,0.05289999999999999,0.00019248608463809074,0.00017620553996233908,1.628054467575166e-05
2450,401856963,2026-06-06T00:51:00Z,2026-06-05,1.0,0.74,0.9750117618282625,0.9759032694640257,1.0,3.0,381.0,100.0,0.031927542840705044,0.06760000000000001,0.0006244120469274767,0.0005806524225233551,4.37596244041216e-05
2451,401856963,2026-06-06T00:52:00Z,2026-06-05,1.0,0.76,0.9830143868677538,0.9837049347769562,1.0,3.0,381.0,10.0,0.031927542840705044,0.0576,0.0002885110534783354,0.0002655291506232516,2.2981902855083816e-05
2452,401856963,2026-06-06T00:52:00Z,2026-06-05,1.0,0.75,0.9793368015239591,0.9801249142174161,1.0,3.0,381.0,10.0,0.031927542840705044,0.0625,0.0004269677712602599,0.0003950190348650687,3.1948736395191204e-05
2453,401856963,2026-06-06T00:53:00Z,2026-06-05,1.0,0.7,0.949315105912859,0.9483017153030485,5.0,3.0,362.0,8.0,0.16120647005479025,0.09000000000000002,0.002568958488624706,0.0026727126406070477,-0.00010375415198234181
2454,401856963,2026-06-06T00:53:00Z,2026-06-05,1.0,0.79,0.9909380684028388,0.9909501998063036,5.0,3.0,362.0,8.0,0.16120647005479025,0.044099999999999986,8.211860427162811e-05,8.18988835458272e-05,2.1972072580091824e-07
2455,401856963,2026-06-06T00:54:00Z,2026-06-05,1.0,0.83,0.9965214576457986,0.9965225743366518,6.0,3.0,337.0,1.0,0.19601145611544035,0.028900000000000012,1.2100256909973153e-05,1.2092489244112586e-05,7.767665860566915e-09
2456,401856963,2026-06-06T00:54:00Z,2026-06-05,1.0,0.83,0.9965214576457986,0.9965225743366518,6.0,3.0,337.0,1.0,0.19601145611544035,0.028900000000000012,1.2100256909973153e-05,1.2092489244112586e-05,7.767665860566915e-09
2457,401856963,2026-06-06T00:55:00Z,2026-06-05,1.0,0.83,0.9965214576457986,0.9965646522096256,5.0,3.0,333.0,2.0,0.16369265111791279,0.028900000000000012,1.2100256909973153e-05,1.180161444082996e-05,2.9864246914319324e-07
