game_id,ts,loss_null,loss_candidate,delta
KXMLBGAME-26JUL061845HOUWSH,2026-07-07T00:13:09+00:00,0.11044353850420444,0.07405905203721273,0.0363844864669917
KXMLBGAME-26JUL061945MILSTL,2026-07-07T01:09:33+00:00,0.6208567184999432,0.6976993112770439,-0.0768425927771007
KXMLBGAME-26JUL071845HOUWSH,2026-07-07T01:19:57+00:00,0.3692818618169755,0.4118364304845374,-0.04255456866756191
KXMLBGAME-26JUL062140AZSD,2026-07-07T02:35:10+00:00,0.0024080293179694957,0.003285904435965167,-0.0008778751179956711
KXMLBGAME-26JUL062145TORSF,2026-07-07T02:37:40+00:00,0.15891937047539192,0.10822916139025147,0.05069020908514045
KXMLBGAME-26JUL072145TORSF,2026-07-07T03:28:12+00:00,0.3371060727289203,0.4036409072359463,-0.06653483450702602
KXMLBGAME-26JUL072140AZSD,2026-07-07T03:29:15+00:00,0.45041979841004026,0.40255164225685164,0.047868156153188623
KXMLBGAME-26JUL062210COLLAD,2026-07-07T03:45:52+00:00,0.0010220511472886914,0.0005214380714629872,0.0005006130758257042
KXMLBGAME-26JUL072210COLLAD,2026-07-07T04:39:43+00:00,0.6561982151059381,0.7014479966343675,-0.0452497815284294
KXMLBGAME-26JUL071415MILSTLG1,2026-07-07T19:39:52+00:00,0.16202540272937702,0.2135653438376044,-0.05153994110822738
KXMLBGAME-26JUL071945MILSTLG2,2026-07-07T20:07:18+00:00,0.1717589034809738,0.20134654155147674,-0.029587638070502936
KXMLBGAME-26JUL071840NYYTB,2026-07-07T23:02:40+00:00,0.43217515642881593,0.3895220360911785,0.04265312033763741
KXMLBGAME-26JUL071840ATLPIT,2026-07-07T23:37:14+00:00,0.11216147710019715,0.07353332760976419,0.03862814949043296
KXMLBGAME-26JUL071835CHCBAL,2026-07-07T23:39:55+00:00,0.19817750715079396,0.24493513772450703,-0.04675763057371307
KXMLBGAME-26JUL071840SEAMIA,2026-07-08T00:07:07+00:00,0.04201980101189017,0.02597349346453581,0.016046307547354362
KXMLBGAME-26JUL071910KCNYM,2026-07-08T00:17:49+00:00,0.5487230762806174,0.6320203964905025,-0.083297320209885
KXMLBGAME-26JUL071910PHICIN,2026-07-08T00:19:14+00:00,0.004386456338852885,0.005905272231889188,-0.0015188158930363026
KXMLBGAME-26JUL081945MILSTL,2026-07-08T00:27:19+00:00,0.5416279558779753,0.5230940137829498,0.018533942095025457
KXMLBGAME-26JUL071940CLEMIN,2026-07-08T00:35:45+00:00,0.19999180704034414,0.14063904112107697,0.059352765919267164
KXMLBGAME-26JUL081840ATLPIT,2026-07-08T00:46:14+00:00,0.3865872218515286,0.4431219410642929,-0.05653471921276432
KXMLBGAME-26JUL081840NYYTB,2026-07-08T00:49:16+00:00,0.13526841008921398,0.10573162290957182,0.029536787179642157
KXMLBGAME-26JUL081845HOUWSH,2026-07-08T00:50:36+00:00,0.43252350367062187,0.38803399288933843,0.04448951078128344
KXMLBGAME-26JUL081835CHCBAL,2026-07-08T00:51:54+00:00,0.10523155693638275,0.11646020064935941,-0.01122864371297666
KXMLBGAME-26JUL072005LAATEX,2026-07-08T00:53:11+00:00,0.261501403893285,0.1885285544720517,0.07297284942123333
KXMLBGAME-26JUL081910KCNYM,2026-07-08T01:20:46+00:00,0.2988286226709107,0.2548659532973493,0.043962669373561414
KXMLBGAME-26JUL081840SEAMIA,2026-07-08T01:23:17+00:00,0.3164460647220838,0.2659605559372714,0.050485508784812394
KXMLBGAME-26JUL082210COLLAD,2026-07-08T03:44:20+00:00,0.045558376068961445,0.0383272382715216,0.007231137797439842
KXMLBGAME-26JUL081545TORSF,2026-07-08T20:35:38+00:00,0.004240301316503077,0.005361203203519132,-0.001120901887016055
KXMLBGAME-26JUL081910PHICIN,2026-07-09T00:11:55+00:00,0.36226093408180066,0.2940425706042417,0.06821836347755894
KXMLBGAME-26JUL082005LAATEX,2026-07-09T00:12:11+00:00,0.1712250527848793,0.21937289691760903,-0.04814784413272974
KXMLBGAME-26JUL081940CLEMIN,2026-07-09T00:20:26+00:00,0.349804246446232,0.3094539023831702,0.04035034406306176
KXMLBGAME-26JUL091310KCNYM,2026-07-09T01:59:08+00:00,0.12325287123529341,0.09567425549819737,0.027578615737096038
KXMLBGAME-26JUL082210AZSD,2026-07-09T02:34:40+00:00,0.38717644799871026,0.3356125651758578,0.05156388282285246
KXMLBGAME-26JUL091340CLEMIN,2026-07-09T02:58:59+00:00,0.18607049176409435,0.20566335703627844,-0.019592865272184096
KXMLBGAME-26JUL091310NYYTB,2026-07-09T17:36:56+00:00,0.2597519977628734,0.3061765192599858,-0.0464245214971124
KXMLBGAME-26JUL091835CHCBAL,2026-07-09T17:56:59+00:00,0.31212161410161837,0.2773408959907231,0.03478071811089528
KXMLBGAME-26JUL091235ATLPIT,2026-07-09T17:59:37+00:00,0.0052342277022573835,0.005195014215153485,3.921348710389863e-05
KXMLBGAME-26JUL091910PHICIN,2026-07-09T23:15:57+00:00,0.14262300635855937,0.15827360760312606,-0.015650601244566686
KXMLBGAME-26JUL091840SEAMIA,2026-07-09T23:20:12+00:00,0.22937370563050952,0.19916760394944838,0.030206101681061137
KXMLBGAME-26JUL091945MILSTL,2026-07-10T00:24:26+00:00,0.012344489121678981,0.012757455880311564,-0.0004129667586325828
KXMLBGAME-26JUL092005LAATEX,2026-07-10T00:40:21+00:00,0.09470151589925777,0.08048281920235122,0.01421869669690655
KXMLBGAME-26JUL092140AZSD,2026-07-10T01:42:19+00:00,0.21155845653730848,0.23023867276210566,-0.01868021622479718
KXMLBGAME-26JUL092145COLSF,2026-07-10T02:57:29+00:00,0.2874278648441648,0.237963053511126,0.049464811333038816
KXMLBGAME-26JUL102215COLSF,2026-07-10T04:23:08+00:00,0.40776657554332907,0.42777583115115425,-0.020009255607825183
KXMLBGAME-26JUL101840PHIDET,2026-07-10T23:38:12+00:00,0.2332475637315002,0.1781396489726726,0.05510791475882762
KXMLBGAME-26JUL101840MILPIT,2026-07-11T00:08:06+00:00,0.4479747755635621,0.4239244673101764,0.024050308253385666
KXMLBGAME-26JUL101910SEATB,2026-07-11T00:08:06+00:00,0.2007892770615682,0.14943110948120675,0.05135816758036146
KXMLBGAME-26JUL101915BOSNYM,2026-07-11T00:09:29+00:00,0.057859111822376165,0.06810397246699237,-0.010244860644616209
KXMLBGAME-26JUL101905KCBAL,2026-07-11T00:12:18+00:00,0.1704554530142567,0.12268158036049388,0.04777387265376283
KXMLBGAME-26JUL101910CLEMIA,2026-07-11T00:19:49+00:00,0.005684750473742411,0.007421150518794025,-0.0017364000450516134
KXMLBGAME-26JUL101910CHCCIN,2026-07-11T00:22:58+00:00,0.3448285172774053,0.2822027911920188,0.06262572608538652
KXMLBGAME-26JUL101845NYYWSH,2026-07-11T00:40:32+00:00,0.11295470541504218,0.12238537247295392,-0.009430667057911735
KXMLBGAME-26JUL111905KCBAL,2026-07-11T01:05:35+00:00,0.33613414409796527,0.2914933777007754,0.04464076639718989
KXMLBGAME-26JUL102005HOUTEX,2026-07-11T01:24:24+00:00,0.04383087146496315,0.026866691059574434,0.016964180405388718
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T01:39:34+00:00,0.00649395174416431,0.00846323095666149,-0.0019692792124971804
KXMLBGAME-26JUL111910CHCCIN,2026-07-11T01:40:59+00:00,0.28354718123334466,0.32240340999944594,-0.038856228766101286
KXMLBGAME-26JUL111905HOUTEX,2026-07-11T02:20:39+00:00,0.1953983750960008,0.2294787436790963,-0.03408036858309549
KXMLBGAME-26JUL111610BOSNYM,2026-07-11T02:21:54+00:00,0.12083947234144347,0.1300035436434625,-0.00916407130201903
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T02:45:22+00:00,0.04195471436827867,0.041055832232576354,0.0008988821357023141
KXMLBGAME-26JUL102140TORSD,2026-07-11T03:06:20+00:00,0.19622579139032106,0.2465312668487945,-0.05030547545847344
KXMLBGAME-26JUL102015ATLSTL,2026-07-11T03:11:46+00:00,0.34223976044214277,0.3005356436990018,0.04170411674314095
KXMLBGAME-26JUL102210AZLAD,2026-07-11T03:19:45+00:00,0.07393853455719623,0.0985136299316224,-0.024575095374426162
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T03:51:42+00:00,0.34223976044214277,0.33616191893621883,0.006077841505923942
KXMLBGAME-26JUL112040TORSD,2026-07-11T04:12:05+00:00,0.4430162438128943,0.418030121032729,0.024986122780165265
KXMLBGAME-26JUL112110AZLAD,2026-07-11T04:51:26+00:00,0.23906705839984543,0.27695864540239806,-0.03789158700255263
KXMLBGAME-26JUL111605MILPIT,2026-07-11T17:35:26+00:00,0.5562799766575778,0.542100850242053,0.014179126415524768
KXMLBGAME-26JUL121215MILPIT,2026-07-11T18:20:45+00:00,0.5218123753462381,0.483560712199657,0.03825166314658113
KXMLBGAME-26JUL111410LAAMIN,2026-07-11T18:23:24+00:00,0.283585535019128,0.26825753816132664,0.01532799685780134
KXMLBGAME-26JUL111610CLEMIA,2026-07-11T20:11:55+00:00,0.16991104166573795,0.1963531698800566,-0.026442128214318655
KXMLBGAME-26JUL111605COLSF,2026-07-11T20:17:33+00:00,0.17182770856345891,0.13363425825356173,0.03819345030989718
KXMLBGAME-26JUL111610SEATB,2026-07-11T20:18:10+00:00,0.3462701812271762,0.30730940229066794,0.038960778936508234
KXMLBGAME-26JUL121410LAAMIN,2026-07-11T20:18:10+00:00,0.1396943731726732,0.12035458374403007,0.019339789428643117
KXMLBGAME-26JUL121340SEATB,2026-07-11T21:38:17+00:00,0.33192162430752864,0.3606900859253282,-0.028768461617799557
KXMLBGAME-26JUL121605COLSF,2026-07-11T21:46:24+00:00,0.1218720445005754,0.10058091072527521,0.02129113377530019
KXMLBGAME-26JUL121335NYYWSH,2026-07-11T21:57:28+00:00,0.2793810029419547,0.3161782963737446,-0.03679729343178989
KXMLBGAME-26JUL111810PHIDET,2026-07-11T22:16:28+00:00,0.13411212697382505,0.16154811275099992,-0.027435985777174876
KXMLBGAME-26JUL121340BOSNYM,2026-07-11T23:03:07+00:00,0.11456460658203024,0.13367673614492637,-0.019112129562896124
KXMLBGAME-26JUL121415ATLSTL,2026-07-12T00:23:11+00:00,0.37423018311930356,0.392930372485611,-0.018700189366307463
KXMLBGAME-26JUL121340PHIDET,2026-07-12T00:35:22+00:00,0.10382321090957136,0.12342842921126025,-0.01960521830168889
KXMLBGAME-26JUL121340CHCCIN,2026-07-12T01:31:36+00:00,0.08164541661359336,0.09013460402323031,-0.008489187409636959
KXMLBGAME-26JUL121610AZLAD,2026-07-12T02:19:24+00:00,0.2027869665201795,0.19892871043605584,0.003858256084123657
KXMLBGAME-26JUL121610TORSD,2026-07-12T03:33:03+00:00,0.21435048811330656,0.18536213947577904,0.028988348637527528
KXMLBGAME-26JUL121335KCBAL,2026-07-12T17:40:14+00:00,0.265629094129448,0.2232080034918525,0.04242109063759553
KXMLBGAME-26JUL121435HOUTEX,2026-07-12T18:38:09+00:00,0.26343213754640676,0.22914164071598966,0.0342904968304171
KXMLBGAME-26JUL121340CLEMIA,2026-07-12T18:53:02+00:00,0.09310960674088346,0.12024793298121585,-0.027138326240332383
