event_id,corpus_unit,event_date,y,p_model,p_close,loss_model,loss_close,brier_delta_close_minus_model
20190817-E1-barnsley-charlton,E1,2019-08-17,1.0,0.5114854517611026,0.5510204193344812,0.238646463841054,0.2015826638545851,-0.037063799986468915
20190817-E1-blackburn-middlesbrough,E1,2019-08-17,0.0,0.5122324159021406,0.48461538391000425,0.2623820479009436,0.2348520703222408,-0.02752997757870279
20190817-E1-brentford-hull,E1,2019-08-17,0.0,0.49074074074074087,0.5410256339718367,0.24082647462277104,0.2927087366146278,0.051882261991856776
20190817-E1-bristol_city-qpr,E1,2019-08-17,0.0,0.4904735982580295,0.5307692168967493,0.2405643505881789,0.28171596160518847,0.041151611017009565
20190817-E1-luton-west_brom,E1,2019-08-17,1.0,0.5363283416528009,0.5358974335461678,0.21499140675444178,0.21539119218903371,0.0003997854345919316
20190817-E1-millwall-sheffield_weds,E1,2019-08-17,0.0,0.4802215189873418,0.38386309037635075,0.23061270729850986,0.1473508721532824,-0.08326183514522745
20190817-E1-nott_m_forest-birmingham,E1,2019-08-17,1.0,0.4798418972332016,0.37864077332804336,0.2705644518739552,0.386087288570372,0.11552283669641678
20190817-E1-stoke-derby,E1,2019-08-17,1.0,0.4787878787878789,0.41708542924286013,0.27166207529843883,0.3397893968009807,0.06812732150254186
20190817-E1-swansea-preston,E1,2019-08-17,1.0,0.5265306122448979,0.4948717844478398,0.22417326114119118,0.25515451414690954,0.030981253005718357
20190817-E1-wigan-leeds,E1,2019-08-17,0.0,0.4902067464635473,0.5205128163589137,0.24030265427837652,0.27093359199388817,0.030630937715511647
20190817-F1-amiens-lille,F1,2019-08-17,0.0,0.5114503816793894,0.39066339382985027,0.2615814929199931,0.1526178872786567,-0.10896360564133642
20190817-F1-bordeaux-montpellier,F1,2019-08-17,0.0,0.47538200339558573,0.35377358410994153,0.22598804915240067,0.12515574881399388,-0.10083230033840679
20190817-F1-metz-monaco,F1,2019-08-17,1.0,0.4898989898989901,0.39753086070901034,0.2602030405060706,0.3629690637980259,0.10276602329195528
20190817-F1-nantes-marseille,F1,2019-08-17,0.0,0.49021739130434794,0.429292937198861,0.2403130907372402,0.18429242592882525,-0.056020664808414944
20190817-F1-nimes-nice,F1,2019-08-17,1.0,0.4899117276166458,0.4452926133011479,0.26019004562303494,0.30770028485826983,0.0475102392352349
20190817-F1-toulouse-dijon,F1,2019-08-17,0.0,0.49022801302931607,0.4666666829687918,0.24032350475867129,0.21777779299309485,-0.02254571176557643
20190817-SP1-celta-real_madrid,SP1,2019-08-17,1.0,0.5369822485207101,0.6494117624619428,0.2143854381849375,0.12291211230004125,-0.09147332588489625
20190817-SP1-leganes-osasuna,SP1,2019-08-17,0.0,0.5363475177304965,0.3410672965490155,0.28766865977566525,0.1163269007752541,-0.17134175900041115
20190817-SP1-mallorca-eibar,SP1,2019-08-17,1.0,0.4899244332493704,0.44162436148903417,0.260177083795976,0.3117833536825288,0.051606269886552814
20190817-SP1-valencia-sociedad,SP1,2019-08-17,0.0,0.5358724534986714,0.473145790187929,0.28715928641868577,0.22386693877255975,-0.06329234764612601
20190817-SP1-villarreal-granada,SP1,2019-08-17,1.0,0.6081632653061224,0.5,0.1535360266555602,0.25,0.09646397334443979
20190818-D1-ein_frankfurt-hoffenheim,D1,2019-08-18,0.0,0.6088631984585742,0.63309353875371,0.37071439443720505,0.4008074288116953,0.030093034374490235
20190818-D1-union_berlin-rb_leipzig,D1,2019-08-18,1.0,0.49230769230769234,0.5829145707571398,0.2577514792899408,0.17396025528670092,-0.08379122400323988
20190818-E0-chelsea-leicester,E0,2019-08-18,0.0,0.4802527646129542,0.5343511279034098,0.2306427179183856,0.2855311278916462,0.05488840997326061
20190818-E0-sheffield_united-crystal_palace,E0,2019-08-18,0.0,0.4902386117136661,0.45801524726220555,0.24033389641494268,0.2097779667246593,-0.030555929690283395
20190818-E1-reading-cardiff,E1,2019-08-18,1.0,0.4899371069182392,0.4948717844478398,0.26016415489893574,0.25515451414690954,-0.005009640752026201
20190818-F1-reims-strasbourg,F1,2019-08-18,0.0,0.4902491874322862,0.3586698282140353,0.24034426577801687,0.1286440456710856,-0.11170022010693129
20190818-F1-rennes-paris_sg,F1,2019-08-18,1.0,0.6082771896053898,0.6059113301939009,0.15344676018345174,0.15530587966954063,0.0018591194860888838
20190818-F1-st_etienne-brest,F1,2019-08-18,0.0,0.5211864406779662,0.5295629692429306,0.27163530594656715,0.280436938393389,0.008801632446821861
20190818-SP1-alaves-levante,SP1,2019-08-18,0.0,0.6086538461538461,0.4452926133011479,0.37045950443786974,0.19828551146056564,-0.1721739929773041
20190818-SP1-ath_madrid-getafe,SP1,2019-08-18,0.0,0.4899497487437186,0.398514847029846,0.240050756294033,0.15881408330322158,-0.08123667299081141
20190818-SP1-betis-valladolid,SP1,2019-08-18,1.0,0.5200845665961944,0.47948718364108645,0.23031882321916258,0.27093359199388806,0.040614768774725474
20190818-SP1-espanol-sevilla,SP1,2019-08-18,0.0,0.5353982300884954,0.4755784140475738,0.28665126478189346,0.22617482790800553,-0.06047643687388793
20190819-E0-wolves-man_united,E0,2019-08-19,0.0,0.5210970464135022,0.45063289870934675,0.27154213178087566,0.20307000939918837,-0.06847212238168729
20190820-E1-birmingham-barnsley,E1,2019-08-20,0.0,0.5274949083503057,0.4578005196183742,0.2782508783354974,0.2095813157628534,-0.06866956257264398
20190820-E1-derby-bristol_city,E1,2019-08-20,1.0,0.534924845269673,0.4948717844478398,0.2162948995474376,0.25515451414690954,0.03885961459947193
20190820-E1-hull-blackburn,E1,2019-08-20,0.0,0.5378486055776892,0.5510204193344812,0.2892811225218647,0.30362350252354753,0.014342380001682808
20190820-E1-middlesbrough-wigan,E1,2019-08-20,0.0,0.5199999999999999,0.45408161651686035,0.2703999999999999,0.20619011445856503,-0.06420988554143489
20190820-E1-sheffield_weds-luton,E1,2019-08-20,0.0,0.608433734939759,0.5051282155521601,0.37019160981274496,0.25515451414690954,-0.11503709566583542
20190821-E1-cardiff-huddersfield,E1,2019-08-21,1.0,0.6078234704112337,0.4489795806655187,0.15380243036028846,0.30362350252354764,0.14982107216325918
20190821-E1-charlton-nott_m_forest,E1,2019-08-21,0.0,0.5368731563421829,0.4329113968364933,0.288232786000818,0.1874122775109238,-0.10082050848989418
20190821-E1-fulham-millwall,E1,2019-08-21,1.0,0.47987371744277824,0.4692307831032507,0.27053134980679483,0.28171596160518847,0.01118461179839364
20190821-E1-leeds-brentford,E1,2019-08-21,0.0,0.4896421845574388,0.5459183834831397,0.23974946889818097,0.2980268814248444,0.058277412526663436
20190821-E1-preston-stoke,E1,2019-08-21,1.0,0.5360824742268041,0.4089775656730983,0.21521947071952388,0.34930751787769687,0.134088047158173
20190821-E1-qpr-swansea,E1,2019-08-21,1.0,0.5367647058823529,0.5282051167622903,0.214586937716263,0.2225904118492841,0.008003474133021105
20190821-E1-west_brom-reading,E1,2019-08-21,0.0,0.5353356890459364,0.5205128163589137,0.28658429996628754,0.27093359199388817,-0.01565070797239937
20190823-D1-fc_koln-dortmund,D1,2019-08-23,1.0,0.6808510638297872,0.6666666666666667,0.10185604345857856,0.11111111111111106,0.009255067652532506
20190823-E0-aston_villa-everton,E0,2019-08-23,0.0,0.4802839116719243,0.5204081592312557,0.2306726358108848,0.270824652194464,0.04015201638357921
20190823-SP1-granada-sevilla,SP1,2019-08-23,0.0,0.6082164328657315,0.47948718364108645,0.3699272292079148,0.22990795927606095,-0.14001926993185387
20190823-SP1-levante-villarreal,SP1,2019-08-23,1.0,0.625,0.5920398147155562,0.140625,0.16643151277731769,0.025806512777317686
20190824-D1-augsburg-union_berlin,D1,2019-08-24,0.0,0.6814814814814815,0.5230769164933726,0.4644170096021948,0.2736094605682147,-0.19080754903398006
20190824-D1-fortuna_dusseldorf-leverkusen,D1,2019-08-24,1.0,0.6764705882352942,0.6589327034509845,0.10467128027681659,0.11632690077525405,0.011655620498437463
20190824-D1-hoffenheim-werder_bremen,D1,2019-08-24,1.0,0.6076076076076076,0.6151960696230161,0.15397178960742527,0.1480740648335747,-0.005897724773850588
20190824-D1-mainz-m_gladbach,D1,2019-08-24,1.0,0.5348631950573699,0.5498721350822321,0.21635224731223832,0.2026150947754283,-0.013737152536810016
20190824-D1-paderborn-freiburg,D1,2019-08-24,1.0,0.5352733686067019,0.6372315130862208,0.21597084192616234,0.13160097509771276,-0.08436986682844957
20190824-D1-schalke_04-bayern_munich,D1,2019-08-24,1.0,0.5356828193832599,0.6494117624619428,0.21559044421587845,0.12291211230004125,-0.0926783319158372
20190824-E0-brighton-southampton,E0,2019-08-24,0.0,0.48036253776435056,0.4492385673149434,0.2307481676874071,0.2018152903631829,-0.0289328773242242
20190824-E0-liverpool-arsenal,E0,2019-08-24,1.0,0.5264227642276422,0.699784020059087,0.22427539824178735,0.09012963461188267,-0.13414576362990469
20190824-E0-man_united-crystal_palace,E0,2019-08-24,1.0,0.48933500627352594,0.5800000005960465,0.26077873581765976,0.17639999949932095,-0.08437873631833881
20190824-E0-norwich-chelsea,E0,2019-08-24,1.0,0.5273833671399595,0.6097560940151907,0.22336648165596235,0.15229030615828068,-0.07107617549768167
20190824-E0-sheffield_united-leicester,E0,2019-08-24,1.0,0.42857142857142855,0.4343434373841774,0.32653061224489793,0.31996734683034794,-0.00656326541454999
20190824-E0-watford-west_ham,E0,2019-08-24,1.0,0.48965517241379325,0.5703517512683209,0.26045184304399516,0.18459761763819876,-0.0758542254057964
20190824-E1-barnsley-luton,E1,2019-08-24,1.0,0.510670731707317,0.5572519134910637,0.2394431328078525,0.1960258681073245,-0.04341726470052801
20190824-E1-blackburn-cardiff,E1,2019-08-24,0.0,0.4799054373522459,0.5230769164933726,0.2303092288002504,0.2736094605682147,0.043300231767964326
20190824-E1-charlton-brentford,E1,2019-08-24,0.0,0.4795275590551181,0.49743589994391657,0.2299466798933598,0.24744247455301419,0.017495794659654396
20190824-E1-derby-west_brom,E1,2019-08-24,0.0,0.5189075630252098,0.5307692168967493,0.26926505896476205,0.28171596160518847,0.01245090264042642
20190824-E1-fulham-nott_m_forest,E1,2019-08-24,1.0,0.5114155251141553,0.5256410166278315,0.23871478909947658,0.22501644510587726,-0.013698343993599316
20190824-E1-huddersfield-reading,E1,2019-08-24,0.0,0.48997493734335856,0.4552429494414207,0.24007543922462815,0.2072461430161239,-0.03282929620850425
20190824-E1-hull-bristol_city,E1,2019-08-24,1.0,0.4901960784313724,0.5282051167622903,0.2599000384467514,0.2225904118492841,-0.03730962659746731
20190824-E1-middlesbrough-millwall,E1,2019-08-24,0.0,0.4336283185840708,0.41353383997780735,0.1880335186780484,0.17101023680679078,-0.017023281871257623
20190824-E1-preston-sheffield_weds,E1,2019-08-24,1.0,0.5,0.4589743660281633,0.25,0.2927087366146278,0.04270873661462782
20190824-E1-qpr-wigan,E1,2019-08-24,1.0,0.5121580547112462,0.5307692168967493,0.23798976358311547,0.22017752781168992,-0.017812235771425544
20190824-E1-stoke-leeds,E1,2019-08-24,1.0,0.5128983308042488,0.46153846624099776,0.23726803613328698,0.28994082333809706,0.052672787204810084
20190824-F1-amiens-nantes,F1,2019-08-24,1.0,0.4298245614035088,0.3466042214717652,0.32510003077870114,0.4269260433985181,0.10182601261981694
20190824-F1-angers-metz,F1,2019-08-24,1.0,0.5360915492957746,0.3466042214717652,0.2152110506347947,0.4269260433985181,0.21171499276372338
20190824-F1-brest-reims,F1,2019-08-24,0.0,0.4791502753737214,0.39753086070901034,0.22958498639071304,0.15803078521604658,-0.07155420117466646
20190824-F1-dijon-bordeaux,F1,2019-08-24,0.0,0.456,0.3710843409486911,0.207936,0.13770358809732441,-0.0702324119026756
20190824-I1-fiorentina-napoli,I1,2019-08-24,1.0,0.48966812773951157,0.5634517757282387,0.2604386198448954,0.190574352114828,-0.0698642677300674
20190824-I1-parma-juventus,I1,2019-08-24,0.0,0.4789156626506024,0.565989844336875,0.22936021193206563,0.32034450389248004,0.09098429196041441
20190824-SP1-celta-valencia,SP1,2019-08-24,0.0,0.5364995602462618,0.5,0.2878317781444323,0.25,-0.03783177814443228
20190824-SP1-getafe-ath_bilbao,SP1,2019-08-24,0.0,0.4745762711864407,0.2999999974084937,0.2252226371732261,0.08999999844509622,-0.1352226387281299
20190824-SP1-osasuna-eibar,SP1,2019-08-24,0.0,0.5360281195079086,0.40547262552967694,0.28732614490318475,0.16440805005392964,-0.12291809484925512
20190824-SP1-real_madrid-valladolid,SP1,2019-08-24,0.0,0.5283400809716602,0.6888888859454495,0.2791432411611404,0.47456789717916253,0.1954246560180221
20190825-D1-hertha-wolfsburg,D1,2019-08-25,1.0,0.6788321167883211,0.5484694014088105,0.1031488092066706,0.2038798814641179,0.10073107225744729
20190825-D1-rb_leipzig-ein_frankfurt,D1,2019-08-25,1.0,0.608,0.6719817715694812,0.15366400000000002,0.10759595818269599,-0.046068041817304034
20190825-E0-bournemouth-man_city,E0,2019-08-25,1.0,0.6083916083916084,0.7359999958038331,0.15335713237811135,0.06969600221557612,-0.08366113016253524
20190825-E0-tottenham-newcastle,E0,2019-08-25,0.0,0.5178197064989518,0.6097560940151907,0.2681372484386606,0.37180249418866207,0.10366524575000147
20190825-E0-wolves-burnley,E0,2019-08-25,0.0,0.48998748435544415,0.42462312791995366,0.2400877348249766,0.18030480076452532,-0.05978293406045129
20190825-E1-swansea-birmingham,E1,2019-08-25,1.0,0.5355575065847233,0.5128205159555369,0.2157068296897993,0.23734384967382927,0.021637019984029976
20190825-F1-monaco-nimes,F1,2019-08-25,1.0,0.5359649122807018,0.5051282155521601,0.21532856263465683,0.24489808304258928,0.029569520407932454
20190825-F1-paris_sg-toulouse,F1,2019-08-25,1.0,0.5374449339207048,0.7853403115219585,0.21395718915562115,0.04607878185748983,-0.1678784072981313
20190825-F1-strasbourg-rennes,F1,2019-08-25,0.0,0.4774774774774775,0.4079601852844439,0.227984741498255,0.1664315127773178,-0.061553228720937214
20190825-I1-cagliari-brescia,I1,2019-08-25,0.0,0.48968105065666034,0.47692308350662754,0.23978753137221076,0.22745562758146962,-0.012331903790741144
20190825-I1-roma-genoa,I1,2019-08-25,1.0,0.47877358490566035,0.5804020102760207,0.2716769757920969,0.17606247298040467,-0.0956145028116922
20190825-I1-sampdoria-lazio,I1,2019-08-25,1.0,0.5363716038562665,0.5510204193344812,0.2149512897108107,0.2015826638545851,-0.013368625856225613
20190825-I1-spal-atalanta,I1,2019-08-25,1.0,0.5367775831873906,0.4871794840444631,0.21457500743771488,0.2629848815849031,0.0484098741471882
20190825-I1-torino-sassuolo,I1,2019-08-25,1.0,0.48937500000000006,0.4666666829687918,0.26073789062499986,0.28444442705551126,0.023706536430511405
20190825-I1-udinese-milan,I1,2019-08-25,0.0,0.4791830322073841,0.4589743660281633,0.22961637835546292,0.21065746867095445,-0.018958909684508474
20190825-I1-verona-bologna,I1,2019-08-25,0.0,0.6087824351297405,0.47179488323770963,0.3706160533224967,0.22259041184928405,-0.14802564147321265
20190825-SP1-alaves-espanol,SP1,2019-08-25,0.0,0.478806907378336,0.32801822843051875,0.2292560545532064,0.10759595818269599,-0.12166009637051042
20190825-SP1-barcelona-betis,SP1,2019-08-25,1.0,0.5272727272727273,0.5910224343269016,0.22347107438016522,0.1672626492238935,-0.056208425156271724
20190825-SP1-leganes-ath_madrid,SP1,2019-08-25,0.0,0.45478723404255317,0.2933618880852458,0.20683142824807604,0.0860611973809403,-0.12077023086713574
20190825-SP1-mallorca-sociedad,SP1,2019-08-25,0.0,0.47604790419161674,0.4354430399611867,0.22662160708523071,0.18961064105063966,-0.03701096603459106
20190826-I1-inter-lecce,I1,2019-08-26,1.0,0.48969394128669574,0.606879606087992,0.26041227355950636,0.15454364410953236,-0.105868629449974
20190827-F1-montpellier-lyon,F1,2019-08-27,0.0,0.5371828521434822,0.5051282155521601,0.2885654166370062,0.25515451414690954,-0.03341090249009665
20190828-F1-lille-st_etienne,F1,2019-08-28,1.0,0.4900124843945068,0.4692307831032507,0.2600872660734631,0.28171596160518847,0.02162869553172536
20190828-F1-nice-marseille,F1,2019-08-28,1.0,0.47843137254901963,0.3795620395613585,0.2720338331410995,0.3849432627532613,0.11290942961216177
20190830-D1-m_gladbach-rb_leipzig,D1,2019-08-30,1.0,0.4921874999999999,0.6170731601652681,0.2578735351562501,0.14663296466581438,-0.11124057049043573
20190830-E1-cardiff-fulham,E1,2019-08-30,0.0,0.4903306300686212,0.5410256339718367,0.24042412678349107,0.2927087366146278,0.05228460983113675
20190830-F1-metz-paris_sg,F1,2019-08-30,0.0,0.6083418107833164,0.5396419379638492,0.37007975874712434,0.2912134212093789,-0.07886633753774547
20190830-I1-bologna-spal,I1,2019-08-30,0.0,0.6077235772357723,0.4589743660281633,0.36932794632824373,0.21065746867095445,-0.15867047765728928
20190830-SP1-ath_bilbao-sociedad,SP1,2019-08-30,0.0,0.47884012539184945,0.3619047532546548,0.2292878656852821,0.1309750504283126,-0.0983128152569695
20190830-SP1-sevilla-celta,SP1,2019-08-30,0.0,0.5282258064516131,0.5384615337590022,0.279022502601457,0.28994082333809706,0.010918320736640064
20190831-D1-bayern_munich-mainz,D1,2019-08-31,1.0,0.6811594202898551,0.790737565234368,0.10165931526990127,0.04379076660404039,-0.05786854866586088
20190831-D1-freiburg-fc_koln,D1,2019-08-31,1.0,0.6071065989847716,0.565989844336875,0.15436522456131307,0.18836481521872994,0.03399959065741687
20190831-D1-leverkusen-hoffenheim,D1,2019-08-31,0.0,0.6834532374100719,0.6808988809194279,0.4671083277263081,0.46362328603732916,-0.0034850416889789515
20190831-D1-schalke_04-hertha,D1,2019-08-31,1.0,0.5367132867132867,0.5282051167622903,0.21463457870800534,0.2225904118492841,0.007955833141278762
20190831-D1-union_berlin-dortmund,D1,2019-08-31,1.0,0.6075050709939148,0.665898618270993,0.15405226929549184,0.11162373327323169,-0.042428536022260155
20190831-D1-wolfsburg-paderborn,D1,2019-08-31,0.0,0.6079027355623099,0.6719817715694812,0.3695457359041397,0.45155950132165845,0.08201376541751876
20190831-E0-burnley-liverpool,E0,2019-08-31,1.0,0.6072874493927125,0.6324582480138139,0.15422314740448134,0.13508693945307515,-0.019136207951406192
20190831-E0-chelsea-sheffield_united,E0,2019-08-31,1.0,0.4746268656716418,0.5569620306647333,0.2760169302740031,0.19628264227271675,-0.07973428800128635
20190831-E0-crystal_palace-aston_villa,E0,2019-08-31,0.0,0.5072463768115942,0.5102040872182613,0.25729888678848983,0.26030821061421916,0.0030093238257293264
