state_id,cluster_id,timestamp,raw_checkpoint_count,path_evaluation_count,static_loss_sum,score_loss_sum,conditional_loss_sum,split_ids
20100404-BOS-NYY-1:3,20100404-BOS-NYY-1,2010-04-04,1,7,0.27119869762900195,0.4021980976858046,0.4246477529985237,0|1|2|3|4|5|6
20100407-WAS-PHI-1:7,20100407-WAS-PHI-1,2010-04-07,1,7,0.28220242762853304,8.157040354646535e-05,0.00010923435949297172,0|1|2|3|4|5|6
20100408-ATL-CUB-1:3,20100408-ATL-CUB-1,2010-04-08,1,7,0.27481040112036403,0.13381629761801017,0.14937174278414206,0|1|2|3|4|5|6
20100408-ATL-CUB-1:5,20100408-ATL-CUB-1,2010-04-08,1,7,0.27481040112036403,0.03486569207809136,0.040014668203511586,0|1|2|3|4|5|6
20100408-ATL-CUB-1:7,20100408-ATL-CUB-1,2010-04-08,1,7,0.27481040112036403,0.00802909353931199,0.009188176130846668,0|1|2|3|4|5|6
20100408-CIN-STL-1:3,20100408-CIN-STL-1,2010-04-08,1,7,0.2908201528791578,0.25,0.28629393507492173,0|1|2|3|4|5|6
20100408-CIN-STL-1:5,20100408-CIN-STL-1,2010-04-08,1,7,0.2908201528791578,0.10416404037899751,0.12296172347226987,0|1|2|3|4|5|6
20100408-CIN-STL-1:7,20100408-CIN-STL-1,2010-04-08,1,7,0.2908201528791578,0.25,0.2721800795713717,0|1|2|3|4|5|6
20100408-KAN-DET-1:3,20100408-KAN-DET-1,2010-04-08,1,7,0.24932932631859553,0.561901564686956,0.561096833231553,0|1|2|3|4|5|6
20100408-KAN-DET-1:5,20100408-KAN-DET-1,2010-04-08,1,7,0.24932932631859553,0.6614185494830983,0.6607576711782022,0|1|2|3|4|5|6
20100408-KAN-DET-1:7,20100408-KAN-DET-1,2010-04-08,1,7,0.24932932631859553,0.5851542815964524,0.584650449832145,0|1|2|3|4|5|6
20100408-LAA-MIN-1:3,20100408-LAA-MIN-1,2010-04-08,1,7,0.2674910351799365,0.4021980976858046,0.42071638127675665,0|1|2|3|4|5|6
20100408-LAA-MIN-1:5,20100408-LAA-MIN-1,2010-04-08,1,7,0.2674910351799365,0.03486569207809134,0.03846855593584818,0|1|2|3|4|5|6
20100408-LAA-MIN-1:7,20100408-LAA-MIN-1,2010-04-08,1,7,0.2674910351799365,0.00802909353931199,0.008839856585593105,0|1|2|3|4|5|6
20100408-NYM-MIA-1:3,20100408-NYM-MIA-1,2010-04-08,1,7,0.28933573887370184,0.13381629761801017,0.15859517074054055,0|1|2|3|4|5|6
20100408-NYM-MIA-1:5,20100408-NYM-MIA-1,2010-04-08,1,7,0.28933573887370184,0.1041640403789975,0.12226539864922492,0|1|2|3|4|5|6
20100408-NYM-MIA-1:7,20100408-NYM-MIA-1,2010-04-08,1,7,0.28933573887370184,0.00802909353931199,0.0098892664394965,0|1|2|3|4|5|6
20100408-OAK-SEA-1:3,20100408-OAK-SEA-1,2010-04-08,1,7,0.22123411622938294,0.13381629761801017,0.11625425954321611,0|1|2|3|4|5|6
20100408-OAK-SEA-1:5,20100408-OAK-SEA-1,2010-04-08,1,7,0.22123411622938294,0.03486569207809126,0.029278444080556538,0|1|2|3|4|5|6
20100408-OAK-SEA-1:7,20100408-OAK-SEA-1,2010-04-08,1,7,0.22123411622938294,8.157040354646796e-05,6.12466505581156e-05,0|1|2|3|4|5|6
20100408-PIT-LOS-1:3,20100408-PIT-LOS-1,2010-04-08,1,7,0.20455574041987434,0.06269969077276429,0.046993374539532486,0|1|2|3|4|5|6
20100408-PIT-LOS-1:5,20100408-PIT-LOS-1,2010-04-08,1,7,0.20455574041987434,0.002455455295088479,0.0015840433045733698,0|1|2|3|4|5|6
20100408-PIT-LOS-1:7,20100408-PIT-LOS-1,2010-04-08,1,7,0.20455574041987434,3.133778036149239e-08,1.456887886502852e-08,0|1|2|3|4|5|6
20100408-TAM-BAL-1:3,20100408-TAM-BAL-1,2010-04-08,1,7,0.31687961084660937,0.4021980976858046,0.4711962110903915,0|1|2|3|4|5|6
20100408-TAM-BAL-1:5,20100408-TAM-BAL-1,2010-04-08,1,7,0.31687961084660937,0.4586749533171091,0.5191040079443751,0|1|2|3|4|5|6
20100408-TAM-BAL-1:7,20100408-TAM-BAL-1,2010-04-08,1,7,0.31687961084660937,0.00802909353931199,0.011299383778376458,0|1|2|3|4|5|6
20100408-TEX-TOR-1:3,20100408-TEX-TOR-1,2010-04-08,1,7,0.2468817186911945,0.25,0.24720679621417294,0|1|2|3|4|5|6
20100408-TEX-TOR-1:5,20100408-TEX-TOR-1,2010-04-08,1,7,0.2468817186911945,0.25,0.24757932502987673,0|1|2|3|4|5|6
20100408-TEX-TOR-1:7,20100408-TEX-TOR-1,2010-04-08,1,7,0.2468817186911945,0.5851542815964527,0.5829447298495641,0|1|2|3|4|5|6
20100408-WAS-PHI-1:3,20100408-WAS-PHI-1,2010-04-08,1,7,0.21982983766755623,0.13381629761800998,0.11540644741546516,0|1|2|3|4|5|6
20100408-WAS-PHI-1:5,20100408-WAS-PHI-1,2010-04-08,1,7,0.21982983766755623,0.10416404037899751,0.09068177185104599,0|1|2|3|4|5|6
20100408-WAS-PHI-1:7,20100408-WAS-PHI-1,2010-04-08,1,7,0.21982983766755623,0.055246726746876015,0.04894949907180122,0|1|2|3|4|5|6
20100409-ARI-PIT-1:3,20100409-ARI-PIT-1,2010-04-09,1,7,0.25396099712488895,0.0011892127580570876,0.0012436641309032613,0|1|2|3|4|5|6
20100409-ARI-PIT-1:5,20100409-ARI-PIT-1,2010-04-09,1,7,0.25396099712488895,4.11621493679948e-06,4.387365560075453e-06,0|1|2|3|4|5|6
20100409-ARI-PIT-1:7,20100409-ARI-PIT-1,2010-04-09,1,7,0.25396099712488895,1.953000043228173e-09,2.1024055784431213e-09,0|1|2|3|4|5|6
20100409-BAL-TOR-1:3,20100409-BAL-TOR-1,2010-04-09,1,7,0.22151895418260162,0.13381629761801014,0.11643486429405096,0|1|2|3|4|5|6
20100409-BAL-TOR-1:5,20100409-BAL-TOR-1,2010-04-09,1,7,0.22151895418260162,0.24999999999999994,0.22788328700643096,0|1|2|3|4|5|6
20100409-BAL-TOR-1:7,20100409-BAL-TOR-1,2010-04-09,1,7,0.22151895418260162,0.25000000000000006,0.23402445650271878,0|1|2|3|4|5|6
20100409-CIN-CUB-1:3,20100409-CIN-CUB-1,2010-04-09,1,7,0.25199517425723944,0.4021980976858046,0.4042495170280352,0|1|2|3|4|5|6
20100409-CIN-CUB-1:5,20100409-CIN-CUB-1,2010-04-09,1,7,0.25199517425723944,0.6614185494830979,0.663008514660199,0|1|2|3|4|5|6
20100409-CIN-CUB-1:7,20100409-CIN-CUB-1,2010-04-09,1,7,0.25199517425723944,0.8288186748766463,0.8296365742949404,0|1|2|3|4|5|6
20100409-COL-SDG-1:3,20100409-COL-SDG-1,2010-04-09,1,7,0.2526639380885925,0.25,0.25237414547863973,0|1|2|3|4|5|6
20100409-COL-SDG-1:5,20100409-COL-SDG-1,2010-04-09,1,7,0.2526639380885925,0.009867885108268885,0.010064129698115482,0|1|2|3|4|5|6
20100409-COL-SDG-1:7,20100409-COL-SDG-1,2010-04-09,1,7,0.2526639380885925,0.0008889665482522526,0.000907354297096758,0|1|2|3|4|5|6
20100409-DET-CLE-1:3,20100409-DET-CLE-1,2010-04-09,1,7,0.27914629116388257,0.4021980976858046,0.4328203085693819,0|1|2|3|4|5|6
20100409-DET-CLE-1:5,20100409-DET-CLE-1,2010-04-09,1,7,0.27914629116388257,0.03486569207809134,0.0409575755719135,0|1|2|3|4|5|6
20100409-DET-CLE-1:7,20100409-DET-CLE-1,2010-04-09,1,7,0.27914629116388257,0.0008889665482522593,0.001099334960323618,0|1|2|3|4|5|6
20100409-HOU-PHI-1:3,20100409-HOU-PHI-1,2010-04-09,1,7,0.267257826336646,0.026284266745223824,0.029619038256578845,0|1|2|3|4|5|6
20100409-HOU-PHI-1:5,20100409-HOU-PHI-1,2010-04-09,1,7,0.267257826336646,2.23267665757701e-05,2.8393751776428375e-05,0|1|2|3|4|5|6
20100409-HOU-PHI-1:7,20100409-HOU-PHI-1,2010-04-09,1,7,0.267257826336646,1.953000043240174e-09,2.6735192460087645e-09,0|1|2|3|4|5|6
20100409-KAN-BOS-1:3,20100409-KAN-BOS-1,2010-04-09,1,7,0.2829677857350668,0.25,0.27932548791157785,0|1|2|3|4|5|6
20100409-KAN-BOS-1:5,20100409-KAN-BOS-1,2010-04-09,1,7,0.2829677857350668,0.8111934266767039,0.8313376165409367,0|1|2|3|4|5|6
20100409-KAN-BOS-1:7,20100409-KAN-BOS-1,2010-04-09,1,7,0.2829677857350668,0.5851542815964522,0.6069600200339076,0|1|2|3|4|5|6
20100409-LAA-OAK-1:3,20100409-LAA-OAK-1,2010-04-09,1,7,0.2405331201252332,0.02628426674522383,0.024578738388657536,0|1|2|3|4|5|6
20100409-LAA-OAK-1:5,20100409-LAA-OAK-1,2010-04-09,1,7,0.2405331201252332,0.009867885108268923,0.00920742344897003,0|1|2|3|4|5|6
20100409-LAA-OAK-1:7,20100409-LAA-OAK-1,2010-04-09,1,7,0.2405331201252332,1.953000043240173e-09,1.661089041127261e-09,0|1|2|3|4|5|6
20100409-MIA-LOS-1:3,20100409-MIA-LOS-1,2010-04-09,1,7,0.17270055063472894,0.25,0.1802371698694267,0|1|2|3|4|5|6
20100409-MIA-LOS-1:5,20100409-MIA-LOS-1,2010-04-09,1,7,0.17270055063472894,0.25,0.18903931268901217,0|1|2|3|4|5|6
20100409-MIA-LOS-1:7,20100409-MIA-LOS-1,2010-04-09,1,7,0.17270055063472894,0.0008889665482522677,0.00045013944876932775,0|1|2|3|4|5|6
20100409-MIL-STL-1:3,20100409-MIL-STL-1,2010-04-09,1,7,0.2338332037611437,0.25,0.23554231618308097,0|1|2|3|4|5|6
20100409-MIL-STL-1:5,20100409-MIL-STL-1,2010-04-09,1,7,0.2338332037611437,0.8111934266767039,0.8003221879636017,0|1|2|3|4|5|6
20100409-MIL-STL-1:7,20100409-MIL-STL-1,2010-04-09,1,7,0.2338332037611437,0.5851542815964524,0.5738761702581353,0|1|2|3|4|5|6
20100409-NYM-WAS-1:3,20100409-NYM-WAS-1,2010-04-09,1,7,0.27560321347197775,0.4021980976858046,0.42923779524610844,0|1|2|3|4|5|6
20100409-NYM-WAS-1:5,20100409-NYM-WAS-1,2010-04-09,1,7,0.27560321347197775,0.25,0.26961412146109104,0|1|2|3|4|5|6
20100409-NYM-WAS-1:7,20100409-NYM-WAS-1,2010-04-09,1,7,0.27560321347197775,8.157040354646597e-05,0.00010308347392915595,0|1|2|3|4|5|6
20100409-TAM-NYY-1:3,20100409-TAM-NYY-1,2010-04-09,1,7,0.2580161878472384,0.25,0.2571454507920358,0|1|2|3|4|5|6
20100409-TAM-NYY-1:5,20100409-TAM-NYY-1,2010-04-09,1,7,0.2580161878472384,0.009867885108268906,0.010456823557922573,0|1|2|3|4|5|6
20100409-TAM-NYY-1:7,20100409-TAM-NYY-1,2010-04-09,1,7,0.2580161878472384,3.133778036146504e-08,3.5549865507020175e-08,0|1|2|3|4|5|6
20100409-TEX-SEA-1:3,20100409-TEX-SEA-1,2010-04-09,1,7,0.2438027315080335,0.4021980976858046,0.39545571871914104,0|1|2|3|4|5|6
20100409-TEX-SEA-1:5,20100409-TEX-SEA-1,2010-04-09,1,7,0.2438027315080335,0.25,0.24520099549597182,0|1|2|3|4|5|6
20100409-TEX-SEA-1:7,20100409-TEX-SEA-1,2010-04-09,1,7,0.2438027315080335,6.5285403667145396e-06,6.103149644960306e-06,0|1|2|3|4|5|6
20100410-ARI-PIT-1:3,20100410-ARI-PIT-1,2010-04-10,1,7,0.24614558026388234,0.06269969077276429,0.061320027734654906,0|1|2|3|4|5|6
20100410-ARI-PIT-1:5,20100410-ARI-PIT-1,2010-04-10,1,7,0.24614558026388234,0.0005525279746476747,0.0005313145819279149,0|1|2|3|4|5|6
20100410-ARI-PIT-1:7,20100410-ARI-PIT-1,2010-04-10,1,7,0.24614558026388234,8.157040354646542e-05,7.870410953203627e-05,0|1|2|3|4|5|6
20100410-BAL-TOR-1:3,20100410-BAL-TOR-1,2010-04-10,1,7,0.22151895418260162,0.25,0.2244838311088961,0|1|2|3|4|5|6
20100410-BAL-TOR-1:5,20100410-BAL-TOR-1,2010-04-10,1,7,0.22151895418260162,0.10416404037899751,0.09143500795893958,0|1|2|3|4|5|6
20100410-BAL-TOR-1:7,20100410-BAL-TOR-1,2010-04-10,1,7,0.22151895418260162,0.00802909353931199,0.006787630088959551,0|1|2|3|4|5|6
20100410-CIN-CUB-1:3,20100410-CIN-CUB-1,2010-04-10,1,7,0.24827148436062013,0.7020358018592737,0.7001855934403233,0|1|2|3|4|5|6
