event_id,reason
20100516-CIN-STL-1,null_price
20100516-COL-WAS-1,null_price
20100516-CUB-PIT-1,null_price
20100516-DET-BOS-1,null_price
20100516-KAN-CWS-1,null_price
20100516-LAA-OAK-1,null_price
20100516-MIA-NYM-1,null_price
20100516-MIL-PHI-1,null_price
20100516-NYY-MIN-1,null_price
20100516-SDG-LOS-1,null_price
20100516-SFO-HOU-1,null_price
20100516-TAM-SEA-1,null_price
20100516-TOR-TEX-1,null_price
20100517-ATL-NYM-1,null_price
20100517-BAL-KAN-1,null_price
20100517-CIN-MIL-1,null_price
20100517-CUB-COL-1,null_price
20100517-LOS-HOU-1,null_price
20100517-MIA-ARI-1,null_price
20100517-NYY-BOS-1,null_price
20100517-OAK-SEA-1,null_price
20100517-PHI-PIT-1,null_price
20100517-SDG-SFO-1,null_price
20100517-STL-WAS-1,null_price
20100517-TAM-CLE-1,null_price
20100517-TEX-LAA-1,null_price
20100517-TOR-MIN-1,null_price
20100518-ATL-NYM-1,null_price
20100518-BAL-KAN-1,null_price
20100518-CIN-MIL-1,null_price
20100518-CUB-COL-1,null_price
20100518-DET-CWS-1,null_price
20100518-LOS-HOU-1,null_price
20100518-MIA-ARI-1,null_price
20100518-NYY-BOS-1,null_price
20100518-OAK-SEA-1,null_price
20100518-PHI-PIT-1,null_price
20100518-SDG-SFO-1,null_price
20100518-STL-WAS-1,null_price
20100518-TAM-CLE-1,null_price
20100518-TEX-LAA-1,null_price
20100518-TOR-MIN-1,null_price
20100519-ARI-SFO-1,null_price
20100519-ATL-CIN-1,null_price
20100519-BOS-MIN-1,null_price
20100519-CLE-KAN-1,null_price
20100519-CWS-LAA-1,null_price
20100519-HOU-COL-1,null_price
20100519-LOS-SDG-1,null_price
20100519-NYY-TAM-1,null_price
20100519-OAK-DET-1,null_price
20100519-PHI-CUB-1,null_price
20100519-PIT-MIL-1,null_price
20100519-SEA-TOR-1,null_price
20100519-STL-MIA-1,null_price
20100519-TEX-BAL-1,null_price
20100519-WAS-NYM-1,null_price
20100520-ARI-SFO-1,null_price
20100520-ATL-CIN-1,null_price
20100520-BOS-MIN-1,null_price
20100520-CLE-KAN-1,null_price
20100520-CWS-LAA-1,null_price
20100520-HOU-COL-1,null_price
20100520-LOS-SDG-1,null_price
20100520-NYY-TAM-1,null_price
20100520-OAK-DET-1,null_price
20100520-PHI-CUB-1,null_price
20100520-PIT-MIL-1,null_price
20100520-SEA-TOR-1,null_price
20100520-STL-MIA-1,null_price
20100520-TEX-BAL-1,null_price
20100520-WAS-NYM-1,null_price
20100521-ARI-TOR-1,null_price
20100521-CLE-CIN-1,null_price
20100521-CWS-MIA-1,null_price
20100521-HOU-TAM-1,null_price
20100521-KAN-COL-1,null_price
20100521-LOS-DET-1,null_price
20100521-MIN-MIL-1,null_price
20100521-NYM-NYY-1,null_price
20100521-OAK-SFO-1,null_price
20100521-PHI-BOS-1,null_price
20100521-PIT-ATL-1,null_price
20100521-SEA-SDG-1,null_price
20100521-STL-LAA-1,null_price
20100521-TEX-CUB-1,null_price
20100521-WAS-BAL-1,null_price
20100522-ARI-TOR-1,null_price
20100522-CLE-CIN-1,null_price
20100522-CWS-MIA-1,null_price
20100522-HOU-TAM-1,null_price
20100522-KAN-COL-1,null_price
20100522-LOS-DET-1,null_price
20100522-MIN-MIL-1,null_price
20100522-NYM-NYY-1,null_price
20100522-OAK-SFO-1,null_price
20100522-PHI-BOS-1,null_price
20100522-PIT-ATL-1,null_price
20100522-SEA-SDG-1,null_price
20100522-STL-LAA-1,null_price
20100522-TEX-CUB-1,null_price
20100522-WAS-BAL-1,null_price
20100523-ARI-TOR-1,null_price
20100523-CLE-CIN-1,null_price
20100523-CWS-MIA-1,null_price
20100523-HOU-TAM-1,null_price
20100523-KAN-COL-1,null_price
20100523-LOS-DET-1,null_price
20100523-MIN-MIL-1,null_price
20100523-NYM-NYY-1,null_price
20100523-OAK-SFO-1,null_price
20100523-PHI-BOS-1,null_price
20100523-PIT-ATL-1,null_price
20100523-SEA-SDG-1,null_price
20100523-STL-LAA-1,null_price
20100523-TEX-CUB-1,null_price
20100523-WAS-BAL-1,null_price
20100524-CIN-PIT-1,null_price
20100524-CLE-CWS-1,null_price
20100524-LAA-TOR-1,null_price
20100524-TAM-BOS-1,null_price
20100525-BAL-OAK-1,null_price
20100525-CIN-PIT-1,null_price
20100525-CLE-CWS-1,null_price
20100525-COL-ARI-1,null_price
20100525-CUB-LOS-1,null_price
20100525-KAN-TEX-1,null_price
20100525-LAA-TOR-1,null_price
20100525-MIA-ATL-1,null_price
20100525-MIL-HOU-1,null_price
20100525-NYM-PHI-1,null_price
20100525-SDG-STL-1,null_price
20100525-SEA-DET-1,null_price
20100525-SFO-WAS-1,null_price
20100525-TAM-BOS-1,null_price
20100526-BAL-OAK-1,null_price
20100526-CIN-PIT-1,null_price
20100526-CLE-CWS-1,null_price
20100526-COL-ARI-1,null_price
20100526-CUB-LOS-1,null_price
20100526-KAN-TEX-1,null_price
20100526-LAA-TOR-1,null_price
20100526-MIA-ATL-1,null_price
20100526-MIL-HOU-1,null_price
20100526-MIN-NYY-1,null_price
20100526-NYM-PHI-1,null_price
20100526-SDG-STL-1,null_price
20100526-SEA-DET-1,null_price
20100526-SFO-WAS-1,null_price
20100526-TAM-BOS-1,null_price
20100527-BAL-OAK-1,null_price
20100527-BOS-KAN-1,null_price
20100527-CIN-PIT-1,null_price
20100527-COL-ARI-1,null_price
20100527-CUB-LOS-1,null_price
20100527-MIA-ATL-1,null_price
20100527-MIL-HOU-1,null_price
20100527-MIN-NYY-1,null_price
20100527-NYM-PHI-1,null_price
20100527-SDG-STL-1,null_price
20100527-SFO-WAS-1,null_price
20100527-TAM-CWS-1,null_price
20100528-ATL-PIT-1,null_price
20100528-BOS-KAN-1,null_price
20100528-CIN-HOU-1,null_price
20100528-COL-LOS-1,null_price
20100528-CUB-STL-1,null_price
20100528-DET-OAK-1,null_price
20100528-LAA-SEA-1,null_price
20100528-MIA-PHI-1,null_price
20100528-MIL-NYM-1,null_price
20100528-MIN-TEX-1,null_price
20100528-NYY-CLE-1,null_price
20100528-SDG-WAS-1,null_price
20100528-SFO-ARI-1,null_price
20100528-TAM-CWS-1,null_price
20100528-TOR-BAL-1,null_price
20100529-ATL-PIT-1,null_price
20100529-BOS-KAN-1,null_price
20100529-CIN-HOU-1,null_price
20100529-COL-LOS-1,null_price
20100529-CUB-STL-1,null_price
20100529-DET-OAK-1,null_price
20100529-LAA-SEA-1,null_price
20100529-MIA-PHI-1,null_price
20100529-MIL-NYM-1,null_price
20100529-MIN-TEX-1,null_price
20100529-NYY-CLE-1,null_price
20100529-SDG-WAS-1,null_price
20100529-SFO-ARI-1,null_price
20100529-TAM-CWS-1,null_price
20100529-TOR-BAL-1,null_price
20100530-ATL-PIT-1,null_price
20100530-BOS-KAN-1,null_price
20100530-CIN-HOU-1,null_price
20100530-COL-LOS-1,null_price
20100530-CUB-STL-1,null_price
20100530-DET-OAK-1,null_price
20100530-LAA-SEA-1,null_price
20100530-MIA-PHI-1,null_price
20100530-MIL-NYM-1,null_price
20100530-MIN-TEX-1,null_price
20100530-NYY-CLE-1,null_price
20100530-SDG-WAS-1,null_price
20100530-SFO-ARI-1,null_price
20100530-TAM-CWS-1,null_price
20100530-TOR-BAL-1,null_price
20100531-ATL-PHI-1,null_price
20100531-DET-OAK-1,null_price
20100531-HOU-WAS-1,null_price
20100531-KAN-LAA-1,null_price
20100531-LOS-ARI-1,null_price
20100531-MIA-MIL-1,null_price
20100531-NYY-CLE-1,null_price
20100531-PIT-CUB-1,null_price
20100531-SDG-NYM-1,null_price
20100531-SEA-MIN-1,null_price
20100531-SFO-COL-1,null_price
20100531-STL-CIN-1,null_price
20100531-TOR-TAM-1,null_price
20100601-ATL-PHI-1,null_price
20100601-BOS-OAK-1,null_price
20100601-CWS-TEX-1,null_price
20100601-DET-CLE-1,null_price
20100601-HOU-WAS-1,null_price
20100601-KAN-LAA-1,null_price
20100601-LOS-ARI-1,null_price
20100601-MIA-MIL-1,null_price
20100601-NYY-BAL-1,null_price
20100601-PIT-CUB-1,null_price
20100601-SDG-NYM-1,null_price
20100601-SEA-MIN-1,null_price
20100601-SFO-COL-1,null_price
20100601-STL-CIN-1,null_price
20100601-TOR-TAM-1,null_price
20100602-ATL-PHI-1,null_price
20100602-BOS-OAK-1,null_price
20100602-CWS-TEX-1,null_price
20100602-DET-CLE-1,null_price
