game_id,game_date,n_player_rows,base_sq_error,candidate_sq_error,null_sq_error,base_abs_error,candidate_abs_error,null_abs_error,preregistration_path,preregistration_sha256
0022300608,2024-01-22,17,136.65566982924392,136.56028162263183,136.61926917258634,6.379670035357233,6.380959625229656,6.389559820554203,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300609,2024-01-22,16,31.189572511555507,31.156672136786923,31.069447484897285,4.570974074766025,4.570373525359336,4.565201179524581,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300610,2024-01-22,17,154.30420476670693,154.43867360629312,154.19313076217378,7.833361675007206,7.8395373747718144,7.819107457203749,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300611,2024-01-22,14,37.767563979316755,37.713816360140285,37.86210500064305,5.7131065299906485,5.709321680667928,5.725630566373321,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300612,2024-01-22,18,37.386853719528084,37.29341884455668,37.230669306034216,4.450509135974121,4.44588152039285,4.4310563447955955,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300613,2024-01-22,17,66.03562953572165,65.94711065281523,66.01510183095988,5.854919965348021,5.850044505478837,5.854698383486132,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300614,2024-01-23,18,35.742207675293024,35.70274511928715,35.618671308023416,5.190011364680796,5.187144386243568,5.183872048068501,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300615,2024-01-23,18,38.60580740263036,38.68608786315367,38.78023552552333,4.780460228682857,4.783176629689923,4.784096329523652,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300616,2024-01-23,23,37.6946476855762,37.65427542355881,37.7254004791268,4.937779373958698,4.933052686885902,4.938976530992409,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300617,2024-01-23,21,20.47641806018086,20.51875768923851,20.49615972356912,3.731168601084217,3.736646438697809,3.7436294814810247,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300618,2024-01-23,20,21.093117040091922,21.080456793484696,21.107606619393557,3.8474806433188804,3.8487230735815614,3.8459828418918667,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300619,2024-01-24,16,41.58948720842682,41.63677371819776,41.70899420512712,4.692918355073052,4.703757131056435,4.700055086917421,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300620,2024-01-24,21,26.123412542462958,26.134982634831918,26.126014020266286,3.9273510645315803,3.928301262504408,3.919304023045152,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300621,2024-01-24,17,47.232755207256446,47.23796333466484,47.14902345529168,5.589256179203713,5.5889389335148625,5.5895096210619855,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300622,2024-01-24,25,29.086396334172576,29.062644940512815,29.131652217909753,3.8742874794642437,3.866452676550404,3.8856771721997543,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300623,2024-01-24,13,31.973829997194063,31.913943749171406,32.185351487956794,4.348474865723147,4.35005936729195,4.376985521634342,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300624,2024-01-24,23,24.62320736391119,24.570008193238387,24.67758053699644,4.265379529504055,4.261176549076751,4.263623073763094,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300625,2024-01-24,23,31.010337030432982,30.974606528401342,31.005913455400197,3.8452639434351856,3.847689120713991,3.8419448975107793,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300626,2024-01-24,16,23.504462784503904,23.544448974365014,23.272914459545362,4.132937490839626,4.1370597359994905,4.114342332384357,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300627,2024-01-25,20,19.598483476854522,19.549024883081856,19.589688967609227,3.8422510921094437,3.8380062214299153,3.841538772605541,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300628,2024-01-25,20,25.494841609613616,25.47398754726016,25.60883896082071,4.077456411857076,4.077158138974877,4.089481427119149,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300629,2024-01-25,18,25.542475397088836,25.547673294136967,25.46781387437023,4.200050757577885,4.200464348862931,4.192163774085898,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300630,2024-01-25,22,21.028960989363387,21.015097663875846,21.05631981233794,3.3610620226274937,3.3634202914603533,3.362285485895527,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300631,2024-01-25,20,45.101069028144444,45.094607753434204,45.15706575539194,5.400058930299207,5.399726624846389,5.39122827164431,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300632,2024-01-25,18,73.28655999152794,73.2127013442276,73.26845809057315,5.924176212418559,5.917372861535464,5.928817068795379,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300633,2024-01-25,18,30.669162592861127,30.66712426235912,30.64668919783507,4.565360987034881,4.563726217740956,4.564368770199116,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300634,2024-01-26,16,124.55028179126803,124.66266429594609,124.21392389118492,6.530082064801214,6.532797423389696,6.521592489051977,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300635,2024-01-26,20,40.81800749953423,40.89773660818542,41.160408113600305,4.672962628087921,4.678129202704189,4.6837198164449765,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300636,2024-01-26,20,115.24098017451915,115.07382271769538,115.56346044274694,8.33978720181884,8.33127190619187,8.36026486010911,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300637,2024-01-26,20,17.06351620057301,17.056397026056352,17.07469804837461,3.4258601979495653,3.424168019135126,3.4289331335543607,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300638,2024-01-26,15,34.98641176855852,34.931161016910806,35.005238302661716,5.03854581221714,5.03691142617626,5.036085042604455,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300639,2024-01-26,18,17.491071510545325,17.505484291073124,17.447931711798038,3.298006596734861,3.2973987739828785,3.293846241064752,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300640,2024-01-26,22,24.790764192169387,24.89878010136014,24.696906178606625,4.263613227858488,4.26965023282722,4.262030306987932,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300641,2024-01-26,19,80.03839735199286,80.11945371000773,80.63410769648162,7.262232081116652,7.260428210410439,7.290668442106516,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300642,2024-01-27,19,21.26252593069381,21.323471170814663,21.214003357056747,3.9647846162591804,3.967028152596928,3.9623489298891608,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300643,2024-01-27,20,31.766916993173503,31.75504364297758,31.77268587096548,4.811617926358912,4.809616995173965,4.812044778673748,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300644,2024-01-27,18,66.91276269779136,66.8469524254314,66.86971625245512,5.701356347812874,5.699842390007614,5.695764943667824,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300645,2024-01-27,18,47.473493388669084,47.44562023466315,47.59579097246196,5.3721000779566825,5.371566187793132,5.379038487492292,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300646,2024-01-27,24,44.97739190429423,44.94811921032335,44.95363657754794,5.579402211649804,5.57821223739852,5.5733411821124745,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300647,2024-01-27,13,110.61392689037834,110.82917365492933,111.01855475186152,6.714690767387566,6.716781170473007,6.72600718804835,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300648,2024-01-27,20,26.995204812588668,27.101970979906504,26.713130055147513,3.9930591383283898,3.9939743321234205,3.976520265976324,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300649,2024-01-27,19,15.108158140985031,15.112499270736818,15.080677426711413,3.4314644762427813,3.431717653960582,3.432169530147757,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300650,2024-01-27,17,43.87812977063798,43.90690736039895,43.9572986953093,5.324370250924951,5.327051350954651,5.327430216246504,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300651,2024-01-27,19,37.285365567794344,37.27320522592824,37.248491929941515,4.728590077020792,4.731175102819398,4.724532306503233,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300652,2024-01-28,15,36.34776780809829,36.37273384210482,36.428859789964726,5.287250522628009,5.289704157705698,5.2931151344134,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300653,2024-01-28,17,49.74985327628612,49.73844994978209,49.77037729539552,5.222051231397889,5.22055931592892,5.219716517763664,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300654,2024-01-28,22,16.207762210478936,16.19253560372134,16.246723588964453,3.404201776507485,3.4014810236596222,3.4190389436466755,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300655,2024-01-28,24,39.11465091922481,38.99179407259829,39.303959299974956,4.6355913928170756,4.633630986036119,4.640227673781788,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300656,2024-01-28,14,32.274986228403726,32.248266871121935,32.084351969967784,4.274815111597734,4.2703587561638745,4.275385887126414,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300657,2024-01-29,21,33.21488824340806,33.25828497822066,33.18367558597991,4.088517359743702,4.093320025779004,4.083839874348263,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300658,2024-01-29,17,24.01202922295588,23.98142272759659,23.881664476364307,3.98561036778165,3.976688968357489,3.9698354117931105,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300659,2024-01-29,16,16.37344355805992,16.38884317067067,16.28718170847211,3.6057600130334215,3.608940412955053,3.5931721407307773,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300660,2024-01-29,23,35.869458371985196,35.936233217367125,35.86413831923003,4.597531223090323,4.603007875521386,4.589873975390085,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300661,2024-01-29,19,52.36291095826593,52.512161212915245,52.37516692027547,6.1773053712096235,6.1847123159867845,6.178264640592647,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300662,2024-01-29,20,47.6357468422888,47.67775867478382,47.424053196494626,5.429153232827868,5.434385812806712,5.407671574520358,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300663,2024-01-29,13,35.957115814627514,35.84859944720142,35.914494916742534,4.4395009526249645,4.433594310808939,4.44554933324706,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300664,2024-01-29,20,21.842315867878874,21.848283635523156,21.902307607782056,3.8248503235884064,3.8255484093394214,3.837197576166841,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300665,2024-01-29,20,24.79975913108562,24.78344612144913,24.928975111730626,3.6864904724523164,3.6810636870405786,3.6946715566238275,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300666,2024-01-29,19,74.7572053217098,74.66863833058001,74.79948898589402,6.996553130150503,6.990867308522885,7.002616941372371,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300667,2024-01-29,17,23.337474202704545,23.480702450811254,23.212191372452327,3.863458950021953,3.870186819108276,3.8543900128739885,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300668,2024-01-29,21,30.102736534453705,30.071949564582795,30.35378461084894,4.512006086361174,4.50986856454838,4.52695065664385,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300669,2024-01-30,16,26.159603066789845,26.181290741119195,26.054333882567903,3.870100784082417,3.87193343295508,3.8565799245365544,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
0022300670,2024-01-30,17,25.60263588615473,25.601834442182305,25.577616886260063,3.7450045249977624,3.745549424993198,3.73835383873757,docs/evidence/harness/S229_ATTEMPT2_PREREG_2026-09-04.md,6ca56099a0bac5067f68740ae7d9ac2bdbf1d2c6fa71e75728ace6e1210ef1e7
