frame,track_id,cls,x,y,calibration_provenance,projection_status,projection_rejection_reason,raw_projected_x_ft,raw_projected_y_ft,coordinate_space,observation,calibration
11935,13,player,28.041540145874023,13.989709854125977,camera_lock_drift_checked,,,,,court_feet,observed,homography
11935,14,player,107.19396209716797,38.949462890625,camera_lock_drift_checked,,,,,court_feet,observed,homography
11940,13,player,27.888887405395508,13.511220932006836,camera_lock_drift_checked,,,,,court_feet,observed,homography
11940,14,player,107.17662048339844,38.94890594482422,camera_lock_drift_checked,,,,,court_feet,observed,homography
11945,13,player,28.22503089904785,13.237770080566406,camera_lock_drift_checked,,,,,court_feet,observed,homography
11945,14,player,107.18351745605469,38.94893264770508,camera_lock_drift_checked,,,,,court_feet,observed,homography
11950,13,player,26.872879028320312,13.015928268432617,solved,,,,,court_feet,observed,homography
11950,14,player,106.7470932006836,38.837196350097656,solved,,,,,court_feet,observed,homography
11955,13,player,26.619430541992188,12.721311569213867,solved,,,,,court_feet,observed,homography
11955,14,player,107.71233367919922,39.24421691894531,solved,,,,,court_feet,observed,homography
11960,13,player,26.44759178161621,12.464090347290039,solved,,,,,court_feet,observed,homography
11960,14,player,107.37309265136719,39.121788024902344,solved,,,,,court_feet,observed,homography
11965,13,player,25.939973831176758,12.252949714660645,solved,,,,,court_feet,observed,homography
11965,14,player,107.9034194946289,39.20674133300781,solved,,,,,court_feet,observed,homography
11970,13,player,26.86627960205078,12.09775161743164,camera_lock_drift_checked,,,,,court_feet,observed,homography
11970,14,player,107.20626831054688,38.96952819824219,camera_lock_drift_checked,,,,,court_feet,observed,homography
13360,15,player,-2.622546911239624,20.891210556030273,solved,,,,,court_feet,observed,homography
13360,16,player,89.58692169189453,5.22199010848999,solved,,,,,court_feet,observed,homography
13365,15,player,-2.14679217338562,20.786640167236328,solved,,,,,court_feet,observed,homography
13365,16,player,89.86067199707031,5.3728790283203125,solved,,,,,court_feet,observed,homography
13375,15,player,-2.4918324947357178,21.372621536254883,solved,,,,,court_feet,observed,homography
13375,16,player,89.33721160888672,5.198290824890137,solved,,,,,court_feet,observed,homography
13380,15,player,-2.3775277137756348,21.16413688659668,solved,,,,,court_feet,observed,homography
13380,16,player,89.40682220458984,5.226614475250244,solved,,,,,court_feet,observed,homography
13385,15,player,-2.0476624965667725,21.350135803222656,solved,,,,,court_feet,observed,homography
13385,16,player,89.62250518798828,5.185235977172852,solved,,,,,court_feet,observed,homography
13390,15,player,-1.6725417375564575,21.64836311340332,camera_lock_drift_checked,,,,,court_feet,observed,homography
13390,16,player,89.59239959716797,5.219723701477051,camera_lock_drift_checked,,,,,court_feet,observed,homography
13395,15,player,-1.392272710800171,21.718076705932617,solved,,,,,court_feet,observed,homography
13395,16,player,89.78715515136719,5.232787132263184,solved,,,,,court_feet,observed,homography
13400,15,player,-1.7201249599456787,21.842937469482422,camera_lock_drift_checked,,,,,court_feet,observed,homography
13400,16,player,89.51229858398438,5.17137336730957,camera_lock_drift_checked,,,,,court_feet,observed,homography
13405,15,player,-1.7400803565979004,21.781335830688477,camera_lock_drift_checked,,,,,court_feet,observed,homography
13405,16,player,89.6702651977539,5.182977676391602,camera_lock_drift_checked,,,,,court_feet,observed,homography
13410,15,player,-1.6570818424224854,21.611347198486328,camera_lock_drift_checked,,,,,court_feet,observed,homography
13410,16,player,89.88301849365234,5.169162750244141,camera_lock_drift_checked,,,,,court_feet,observed,homography
13415,15,player,-1.74782395362854,21.266857147216797,camera_lock_drift_checked,,,,,court_feet,observed,homography
13415,16,player,89.61922454833984,5.214788436889648,camera_lock_drift_checked,,,,,court_feet,observed,homography
13420,15,player,0.24777071177959442,21.25824737548828,camera_lock_drift_checked,,,,,court_feet,observed,homography
13420,16,player,89.48099517822266,5.317000865936279,camera_lock_drift_checked,,,,,court_feet,observed,homography
13425,15,player,3.1328957080841064,21.590600967407227,solved,,,,,court_feet,observed,homography
13425,16,player,88.44525909423828,6.115274429321289,solved,,,,,court_feet,observed,homography
13430,15,player,5.110118865966797,21.730636596679688,solved,,,,,court_feet,observed,homography
13430,16,player,87.89363861083984,6.508163928985596,solved,,,,,court_feet,observed,homography
13435,15,player,3.4930965900421143,21.227005004882812,camera_lock_drift_checked,,,,,court_feet,observed,homography
13435,16,player,88.3028335571289,6.511516094207764,camera_lock_drift_checked,,,,,court_feet,observed,homography
13440,15,player,0.9552825093269348,20.638582229614258,camera_lock_drift_checked,,,,,court_feet,observed,homography
13440,16,player,88.4931640625,7.163263320922852,camera_lock_drift_checked,,,,,court_feet,observed,homography
13445,15,player,1.1274386644363403,20.34356117248535,camera_lock_drift_checked,,,,,court_feet,observed,homography
13445,16,player,87.3912353515625,7.425639629364014,camera_lock_drift_checked,,,,,court_feet,observed,homography
13450,15,player,1.8016798496246338,20.62116813659668,camera_lock_drift_checked,,,,,court_feet,observed,homography
13450,16,player,87.53723907470703,8.684402465820312,camera_lock_drift_checked,,,,,court_feet,observed,homography
13455,15,player,3.307164192199707,20.03235626220703,solved,,,,,court_feet,observed,homography
13455,16,player,87.54490661621094,10.131872177124023,solved,,,,,court_feet,observed,homography
13460,15,player,3.8375446796417236,19.65502166748047,camera_lock_drift_checked,,,,,court_feet,observed,homography
13460,16,player,88.43868255615234,10.165836334228516,camera_lock_drift_checked,,,,,court_feet,observed,homography
13465,15,player,2.7953789234161377,19.024633407592773,camera_lock_drift_checked,,,,,court_feet,observed,homography
13465,16,player,88.58827209472656,10.461591720581055,camera_lock_drift_checked,,,,,court_feet,observed,homography
13470,15,player,2.7012157440185547,17.95378303527832,camera_lock_drift_checked,,,,,court_feet,observed,homography
13470,16,player,85.07874298095703,11.452735900878906,camera_lock_drift_checked,,,,,court_feet,observed,homography
13475,15,player,2.1247475147247314,17.537860870361328,camera_lock_drift_checked,,,,,court_feet,observed,homography
13475,16,player,85.73739624023438,12.512853622436523,camera_lock_drift_checked,,,,,court_feet,observed,homography
13480,15,player,0.96265709400177,17.608165740966797,camera_lock_drift_checked,,,,,court_feet,observed,homography
13480,16,player,85.28025817871094,13.510091781616211,camera_lock_drift_checked,,,,,court_feet,observed,homography
13485,15,player,0.20725804567337036,18.030920028686523,camera_lock_drift_checked,,,,,court_feet,observed,homography
13485,16,player,85.8465805053711,14.214912414550781,camera_lock_drift_checked,,,,,court_feet,observed,homography
13490,15,player,0.492645800113678,18.706045150756836,camera_lock_drift_checked,,,,,court_feet,observed,homography
13490,16,player,86.01622009277344,14.55221939086914,camera_lock_drift_checked,,,,,court_feet,observed,homography
13495,15,player,0.7098947763442993,18.870563507080078,solved,,,,,court_feet,observed,homography
13495,16,player,85.31495666503906,15.338685035705566,solved,,,,,court_feet,observed,homography
13500,15,player,0.961307942867279,19.02309226989746,camera_lock_drift_checked,,,,,court_feet,observed,homography
13500,16,player,84.70349884033203,16.20543670654297,camera_lock_drift_checked,,,,,court_feet,observed,homography
13505,15,player,2.0904085636138916,19.24293327331543,camera_lock_drift_checked,,,,,court_feet,observed,homography
13505,16,player,85.33727264404297,16.846397399902344,camera_lock_drift_checked,,,,,court_feet,observed,homography
13510,15,player,2.237600088119507,19.625368118286133,camera_lock_drift_checked,,,,,court_feet,observed,homography
13510,16,player,86.15298461914062,17.157880783081055,camera_lock_drift_checked,,,,,court_feet,observed,homography
13515,15,player,3.1259355545043945,19.73100471496582,solved,,,,,court_feet,observed,homography
13515,16,player,85.10894775390625,17.729991912841797,solved,,,,,court_feet,observed,homography
13520,15,player,3.747575283050537,19.95218276977539,camera_lock_drift_checked,,,,,court_feet,observed,homography
13520,16,player,85.5467758178711,18.325664520263672,camera_lock_drift_checked,,,,,court_feet,observed,homography
13525,15,player,4.008323669433594,20.123498916625977,camera_lock_drift_checked,,,,,court_feet,observed,homography
13525,16,player,84.87539672851562,18.864015579223633,camera_lock_drift_checked,,,,,court_feet,observed,homography
13530,15,player,4.021793365478516,20.406658172607422,camera_lock_drift_checked,,,,,court_feet,observed,homography
13530,16,player,86.08966827392578,19.188434600830078,camera_lock_drift_checked,,,,,court_feet,observed,homography
13535,15,player,4.032996654510498,20.58574676513672,solved,,,,,court_feet,observed,homography
13535,16,player,86.14439392089844,19.299440383911133,solved,,,,,court_feet,observed,homography
13540,15,player,4.3530097007751465,21.061132431030273,solved,,,,,court_feet,observed,homography
13540,16,player,86.29590606689453,19.957218170166016,solved,,,,,court_feet,observed,homography
13545,15,player,4.405587196350098,21.32111930847168,solved,,,,,court_feet,observed,homography
13545,16,player,86.27784729003906,20.295387268066406,solved,,,,,court_feet,observed,homography
13550,15,player,4.531551837921143,21.565393447875977,camera_lock_drift_checked,,,,,court_feet,observed,homography
13550,16,player,86.4006576538086,20.76000213623047,camera_lock_drift_checked,,,,,court_feet,observed,homography
13555,15,player,4.319466590881348,21.87014389038086,solved,,,,,court_feet,observed,homography
13555,16,player,86.41304016113281,21.177772521972656,solved,,,,,court_feet,observed,homography
13560,15,player,4.5360107421875,22.075416564941406,camera_lock_drift_checked,,,,,court_feet,observed,homography
13560,16,player,86.4522933959961,21.331356048583984,camera_lock_drift_checked,,,,,court_feet,observed,homography
13565,15,player,4.7944254875183105,22.619657516479492,solved,,,,,court_feet,observed,homography
13565,16,player,86.7264404296875,21.758424758911133,solved,,,,,court_feet,observed,homography
13570,15,player,4.783039093017578,22.929536819458008,solved,,,,,court_feet,observed,homography
13570,16,player,87.53572845458984,22.273723602294922,solved,,,,,court_feet,observed,homography
13575,15,player,4.7842488288879395,23.43101692199707,solved,,,,,court_feet,observed,homography
13575,16,player,86.66071319580078,22.28833770751953,solved,,,,,court_feet,observed,homography
13580,15,player,5.010689735412598,23.694372177124023,camera_lock_drift_checked,,,,,court_feet,observed,homography
13580,16,player,87.14634704589844,22.908445358276367,camera_lock_drift_checked,,,,,court_feet,observed,homography
13585,15,player,4.748210906982422,23.775829315185547,solved,,,,,court_feet,observed,homography
13585,16,player,86.88758087158203,23.201576232910156,solved,,,,,court_feet,observed,homography
13590,15,player,4.754106521606445,24.047775268554688,solved,,,,,court_feet,observed,homography
13590,16,player,86.96402740478516,23.4543399810791,solved,,,,,court_feet,observed,homography
13595,15,player,4.865902900695801,24.359102249145508,solved,,,,,court_feet,observed,homography
13595,16,player,87.20664978027344,23.54477310180664,solved,,,,,court_feet,observed,homography
13600,15,player,4.768000602722168,24.86374282836914,solved,,,,,court_feet,observed,homography
13600,16,player,88.27393341064453,24.127578735351562,solved,,,,,court_feet,observed,homography
13605,15,player,4.548199653625488,25.380008697509766,solved,,,,,court_feet,observed,homography
13605,16,player,87.21712493896484,24.218372344970703,solved,,,,,court_feet,observed,homography
13610,15,player,4.251530647277832,26.015974044799805,solved,,,,,court_feet,observed,homography
13610,16,player,86.9913330078125,24.507644653320312,solved,,,,,court_feet,observed,homography
13615,15,player,4.212986469268799,26.111797332763672,solved,,,,,court_feet,observed,homography
13615,16,player,88.42345428466797,25.215131759643555,solved,,,,,court_feet,observed,homography
13620,15,player,3.5739152431488037,26.271520614624023,solved,,,,,court_feet,observed,homography
13620,16,player,88.76568603515625,25.047618865966797,solved,,,,,court_feet,observed,homography
13625,15,player,4.00762414932251,26.663373947143555,camera_lock_drift_checked,,,,,court_feet,observed,homography
13625,16,player,89.33434295654297,25.435941696166992,camera_lock_drift_checked,,,,,court_feet,observed,homography
13630,15,player,3.6705121994018555,27.16045570373535,solved,,,,,court_feet,observed,homography
13630,16,player,89.3817138671875,26.0020809173584,solved,,,,,court_feet,observed,homography
13635,15,player,3.227099657058716,27.431289672851562,camera_lock_drift_checked,,,,,court_feet,observed,homography
13635,16,player,89.16472625732422,25.881473541259766,camera_lock_drift_checked,,,,,court_feet,observed,homography
13640,15,player,2.4770519733428955,27.812366485595703,solved,,,,,court_feet,observed,homography
13640,16,player,90.93970489501953,26.860918045043945,solved,,,,,court_feet,observed,homography
15205,17,player,-14.613884925842285,31.327999114990234,solved,,,,,court_feet,observed,homography
15205,18,player,111.41632080078125,-16.645008087158203,solved,,,,,court_feet,observed,homography
15215,17,player,-14.704389572143555,31.575824737548828,solved,,,,,court_feet,observed,homography
15215,18,player,111.33628845214844,-16.603866577148438,solved,,,,,court_feet,observed,homography
15220,17,player,-14.637012481689453,31.59653663635254,solved,,,,,court_feet,observed,homography
15220,18,player,111.56442260742188,-16.63746452331543,solved,,,,,court_feet,observed,homography
15225,17,player,-14.64066219329834,31.56024169921875,solved,,,,,court_feet,observed,homography
15225,18,player,111.50983428955078,-16.672239303588867,solved,,,,,court_feet,observed,homography
15230,17,player,-14.609548568725586,31.443527221679688,solved,,,,,court_feet,observed,homography
15230,18,player,111.80023956298828,-16.74013900756836,solved,,,,,court_feet,observed,homography
15235,17,player,-14.714557647705078,31.530963897705078,solved,,,,,court_feet,observed,homography
15235,18,player,106.3125991821289,-3.0417544841766357,solved,,,,,court_feet,observed,homography
15240,17,player,-14.735968589782715,31.451072692871094,solved,,,,,court_feet,observed,homography
15240,18,player,106.41484832763672,-3.037001371383667,solved,,,,,court_feet,observed,homography
15245,17,player,-14.60610294342041,31.431758880615234,solved,,,,,court_feet,observed,homography
15245,18,player,106.78422546386719,-3.0324110984802246,solved,,,,,court_feet,observed,homography
15250,17,player,-14.802114486694336,31.523208618164062,solved,,,,,court_feet,observed,homography
15250,18,player,106.24858856201172,-2.986698865890503,solved,,,,,court_feet,observed,homography
15255,17,player,-14.632378578186035,31.45121955871582,camera_lock_drift_checked,,,,,court_feet,observed,homography
15255,18,player,106.51908111572266,-3.0457041263580322,camera_lock_drift_checked,,,,,court_feet,observed,homography
15260,17,player,-14.962454795837402,31.486934661865234,solved,,,,,court_feet,observed,homography
15260,18,player,106.40446472167969,-3.0217461585998535,solved,,,,,court_feet,observed,homography
15265,17,player,-14.894682884216309,31.440929412841797,solved,,,,,court_feet,observed,homography
15265,18,player,106.59637451171875,-3.079441547393799,solved,,,,,court_feet,observed,homography
15270,17,player,-14.852751731872559,31.463016510009766,camera_lock_drift_checked,,,,,court_feet,observed,homography
15270,18,player,106.54739379882812,-3.04585599899292,camera_lock_drift_checked,,,,,court_feet,observed,homography
15275,17,player,-14.83284854888916,31.342334747314453,solved,,,,,court_feet,observed,homography
15275,18,player,106.74141693115234,-2.9003992080688477,solved,,,,,court_feet,observed,homography
15280,17,player,-14.750219345092773,31.42023277282715,solved,,,,,court_feet,observed,homography
15280,18,player,106.59519958496094,-2.988766670227051,solved,,,,,court_feet,observed,homography
15285,17,player,-14.799985885620117,31.399131774902344,solved,,,,,court_feet,observed,homography
15285,18,player,106.67244720458984,-3.059051036834717,solved,,,,,court_feet,observed,homography
15290,17,player,-14.802252769470215,31.44243812561035,camera_lock_drift_checked,,,,,court_feet,observed,homography
15290,18,player,106.5819091796875,-3.029090642929077,camera_lock_drift_checked,,,,,court_feet,observed,homography
15295,17,player,-14.756810188293457,31.44609260559082,camera_lock_drift_checked,,,,,court_feet,observed,homography
15295,18,player,106.64929962158203,-3.0360124111175537,camera_lock_drift_checked,,,,,court_feet,observed,homography
15300,17,player,-14.70734691619873,31.392114639282227,solved,,,,,court_feet,observed,homography
15300,18,player,106.78909301757812,-3.1136324405670166,solved,,,,,court_feet,observed,homography
15305,17,player,-15.059942245483398,31.438207626342773,solved,,,,,court_feet,observed,homography
15305,18,player,106.47731018066406,-3.0527496337890625,solved,,,,,court_feet,observed,homography
15310,17,player,-14.897965431213379,31.455459594726562,solved,,,,,court_feet,observed,homography
15310,18,player,106.44099426269531,-3.071878671646118,solved,,,,,court_feet,observed,homography
15315,17,player,-14.861589431762695,31.370153427124023,camera_lock_drift_checked,,,,,court_feet,observed,homography
15315,18,player,106.89282989501953,-3.102405071258545,camera_lock_drift_checked,,,,,court_feet,observed,homography
15320,17,player,-14.681238174438477,31.346172332763672,solved,,,,,court_feet,observed,homography
15320,18,player,106.84451293945312,-2.9651052951812744,solved,,,,,court_feet,observed,homography
15325,17,player,-14.594242095947266,31.382291793823242,solved,,,,,court_feet,observed,homography
15325,18,player,107.0119857788086,-3.0276408195495605,solved,,,,,court_feet,observed,homography
15330,17,player,-14.7416410446167,31.367382049560547,solved,,,,,court_feet,observed,homography
15330,18,player,106.82121276855469,-3.0074775218963623,solved,,,,,court_feet,observed,homography
15335,17,player,-14.915660858154297,31.375957489013672,camera_lock_drift_checked,,,,,court_feet,observed,homography
15335,18,player,106.82394409179688,-3.0214548110961914,camera_lock_drift_checked,,,,,court_feet,observed,homography
15340,17,player,-15.018418312072754,31.318878173828125,camera_lock_drift_checked,,,,,court_feet,observed,homography
15340,18,player,106.84978485107422,-3.025280714035034,camera_lock_drift_checked,,,,,court_feet,observed,homography
15345,17,player,-14.90458869934082,31.34225845336914,solved,,,,,court_feet,observed,homography
15345,18,player,106.6814956665039,-3.03905987739563,solved,,,,,court_feet,observed,homography
15350,17,player,-15.09783935546875,31.30702781677246,camera_lock_drift_checked,,,,,court_feet,observed,homography
15350,18,player,106.71019744873047,-3.002851963043213,camera_lock_drift_checked,,,,,court_feet,observed,homography
15355,17,player,-15.107192993164062,31.305526733398438,camera_lock_drift_checked,,,,,court_feet,observed,homography
15355,18,player,106.73600769042969,-3.003077507019043,camera_lock_drift_checked,,,,,court_feet,observed,homography
15360,17,player,-15.163902282714844,31.31473159790039,camera_lock_drift_checked,,,,,court_feet,observed,homography
15360,18,player,106.69375610351562,-2.990593194961548,camera_lock_drift_checked,,,,,court_feet,observed,homography
15365,17,player,-15.187931060791016,31.29177474975586,camera_lock_drift_checked,,,,,court_feet,observed,homography
15365,18,player,106.6865234375,-2.9932949542999268,camera_lock_drift_checked,,,,,court_feet,observed,homography
15370,17,player,-15.187385559082031,31.296588897705078,camera_lock_drift_checked,,,,,court_feet,observed,homography
15370,18,player,106.65254974365234,-2.9925553798675537,camera_lock_drift_checked,,,,,court_feet,observed,homography
15375,17,player,-15.054015159606934,31.243619918823242,solved,,,,,court_feet,observed,homography
15375,18,player,107.21778869628906,-3.0947422981262207,solved,,,,,court_feet,observed,homography
15380,17,player,-15.176397323608398,31.312152862548828,solved,,,,,court_feet,observed,homography
15380,18,player,106.77535247802734,-3.106935501098633,solved,,,,,court_feet,observed,homography
15385,17,player,-15.226583480834961,31.290287017822266,camera_lock_drift_checked,,,,,court_feet,observed,homography
15385,18,player,106.59878540039062,-2.9877898693084717,camera_lock_drift_checked,,,,,court_feet,observed,homography
15390,17,player,-15.227595329284668,31.2924747467041,camera_lock_drift_checked,,,,,court_feet,observed,homography
15390,18,player,106.60871124267578,-2.9901299476623535,camera_lock_drift_checked,,,,,court_feet,observed,homography
15395,17,player,-15.269993782043457,31.276065826416016,camera_lock_drift_checked,,,,,court_feet,observed,homography
15395,18,player,106.57146453857422,-2.984255075454712,camera_lock_drift_checked,,,,,court_feet,observed,homography
15400,17,player,-15.280430793762207,31.33930778503418,solved,,,,,court_feet,observed,homography
15400,18,player,106.54474639892578,-3.0632591247558594,solved,,,,,court_feet,observed,homography
15405,17,player,-15.16285514831543,31.251577377319336,solved,,,,,court_feet,observed,homography
15405,18,player,107.0771255493164,-2.9208109378814697,solved,,,,,court_feet,observed,homography
15410,17,player,-15.19609260559082,31.26182746887207,solved,,,,,court_feet,observed,homography
15410,18,player,107.19570922851562,-2.9708704948425293,solved,,,,,court_feet,observed,homography
15415,17,player,-15.094791412353516,31.271764755249023,solved,,,,,court_feet,observed,homography
15415,18,player,107.31012725830078,-2.909463882446289,solved,,,,,court_feet,observed,homography
15420,17,player,-14.994383811950684,31.32769775390625,solved,,,,,court_feet,observed,homography
15420,18,player,107.13860321044922,-3.0030782222747803,solved,,,,,court_feet,observed,homography
15425,17,player,-14.954358100891113,31.346317291259766,solved,,,,,court_feet,observed,homography
15425,18,player,107.13594818115234,-3.0717694759368896,solved,,,,,court_feet,observed,homography
15430,17,player,-14.976473808288574,31.2878475189209,solved,,,,,court_feet,observed,homography
15430,18,player,107.236083984375,-3.124757766723633,solved,,,,,court_feet,observed,homography
15435,17,player,-14.785355567932129,31.29999542236328,solved,,,,,court_feet,observed,homography
15435,18,player,107.0564193725586,-3.1260433197021484,solved,,,,,court_feet,observed,homography
15440,17,player,-14.169933319091797,31.404720306396484,solved,,,,,court_feet,observed,homography
15440,18,player,106.9488754272461,-3.0952324867248535,solved,,,,,court_feet,observed,homography
15445,17,player,-14.20855712890625,31.422739028930664,solved,,,,,court_feet,observed,homography
15445,18,player,106.893310546875,-3.066253900527954,solved,,,,,court_feet,observed,homography
15450,17,player,-13.908126831054688,31.41544532775879,solved,,,,,court_feet,observed,homography
15450,18,player,106.77073669433594,-3.0521934032440186,solved,,,,,court_feet,observed,homography
15455,17,player,-13.523785591125488,31.33251190185547,solved,,,,,court_feet,observed,homography
15455,18,player,106.37619018554688,-2.990736246109009,solved,,,,,court_feet,observed,homography
15460,17,player,-11.989500999450684,31.111587524414062,camera_lock_drift_checked,,,,,court_feet,observed,homography
15460,18,player,106.35639953613281,-2.9797067642211914,camera_lock_drift_checked,,,,,court_feet,observed,homography
15465,17,player,-12.184680938720703,30.762096405029297,camera_lock_drift_checked,,,,,court_feet,observed,homography
15465,18,player,106.30728912353516,-2.9739444255828857,camera_lock_drift_checked,,,,,court_feet,observed,homography
15470,17,player,-12.189083099365234,30.691162109375,solved,,,,,court_feet,observed,homography
15470,18,player,106.39513397216797,-3.0445914268493652,solved,,,,,court_feet,observed,homography
15475,17,player,-11.758336067199707,31.234357833862305,camera_lock_drift_checked,,,,,court_feet,observed,homography
15475,18,player,106.23374938964844,-2.988577365875244,camera_lock_drift_checked,,,,,court_feet,observed,homography
15480,17,player,-10.780970573425293,32.447853088378906,solved,,,,,court_feet,observed,homography
15480,18,player,106.32840728759766,-3.074659585952759,solved,,,,,court_feet,observed,homography
15485,17,player,-10.416544914245605,33.70457458496094,solved,,,,,court_feet,observed,homography
15485,18,player,106.69819641113281,-3.1600372791290283,solved,,,,,court_feet,observed,homography
15495,17,player,-6.42141580581665,35.42477035522461,solved,,,,,court_feet,observed,homography
15495,18,player,107.8296127319336,-3.546609401702881,solved,,,,,court_feet,observed,homography
15500,17,player,-5.489943504333496,35.705810546875,solved,,,,,court_feet,observed,homography
15500,18,player,106.68194580078125,-3.121598243713379,solved,,,,,court_feet,observed,homography
15505,17,player,-5.258304119110107,36.52462387084961,solved,,,,,court_feet,observed,homography
15505,18,player,106.99325561523438,-3.118199586868286,solved,,,,,court_feet,observed,homography
15515,17,player,-5.100584506988525,38.453765869140625,solved,,,,,court_feet,observed,homography
15515,18,player,106.86382293701172,-3.1518917083740234,solved,,,,,court_feet,observed,homography
15520,17,player,-4.817483425140381,39.000160217285156,solved,,,,,court_feet,observed,homography
15520,18,player,106.60521697998047,-2.749659776687622,solved,,,,,court_feet,observed,homography
15525,17,player,-4.483138084411621,39.168270111083984,solved,,,,,court_feet,observed,homography
15525,18,player,107.28130340576172,-2.744831085205078,solved,,,,,court_feet,observed,homography
15530,17,player,-4.346710681915283,38.861175537109375,solved,,,,,court_feet,observed,homography
15530,18,player,107.59239196777344,-2.730944871902466,solved,,,,,court_feet,observed,homography
15535,17,player,-3.925429344177246,38.286590576171875,solved,,,,,court_feet,observed,homography
15535,18,player,107.6269302368164,-3.0543155670166016,solved,,,,,court_feet,observed,homography
15540,17,player,-3.7433695793151855,37.34231948852539,camera_lock_drift_checked,,,,,court_feet,observed,homography
15540,18,player,106.82664489746094,-2.944904327392578,camera_lock_drift_checked,,,,,court_feet,observed,homography
15545,17,player,-3.631235361099243,36.3328971862793,solved,,,,,court_feet,observed,homography
15545,18,player,106.96475219726562,-3.0336973667144775,solved,,,,,court_feet,observed,homography
15550,17,player,-3.569355010986328,35.312564849853516,camera_lock_drift_checked,,,,,court_feet,observed,homography
15550,18,player,106.38245391845703,-2.719297170639038,camera_lock_drift_checked,,,,,court_feet,observed,homography
15560,17,player,-4.5649542808532715,32.61982727050781,solved,,,,,court_feet,observed,homography
15560,18,player,107.13872528076172,-3.076690673828125,solved,,,,,court_feet,observed,homography
15565,17,player,-4.33964204788208,30.726280212402344,solved,,,,,court_feet,observed,homography
15565,18,player,106.87667846679688,-3.207890510559082,solved,,,,,court_feet,observed,homography
15585,19,player,-3.6520042419433594,26.63802146911621,solved,,,,,court_feet,observed,homography
15585,20,player,78.73600769042969,16.132659912109375,solved,,,,,court_feet,observed,homography
17085,21,player,-13.807804107666016,5.1417765617370605,solved,,,,,court_feet,observed,homography
17085,22,player,77.3292465209961,20.879079818725586,solved,,,,,court_feet,observed,homography
17090,21,player,-13.17685317993164,5.158320426940918,solved,,,,,court_feet,observed,homography
17090,22,player,79.18616485595703,20.390016555786133,solved,,,,,court_feet,observed,homography
17095,21,player,-11.939988136291504,5.410958290100098,solved,,,,,court_feet,observed,homography
17095,22,player,77.01414489746094,20.129446029663086,solved,,,,,court_feet,observed,homography
17100,21,player,-11.870505332946777,6.042630195617676,solved,,,,,court_feet,observed,homography
17100,22,player,75.55348205566406,19.832883834838867,solved,,,,,court_feet,observed,homography
17105,21,player,-11.73609447479248,6.08413553237915,solved,,,,,court_feet,observed,homography
17105,22,player,75.52642822265625,19.74384117126465,solved,,,,,court_feet,observed,homography
17110,21,player,-11.511514663696289,5.9682183265686035,solved,,,,,court_feet,observed,homography
17110,22,player,75.78812408447266,19.871936798095703,solved,,,,,court_feet,observed,homography
17115,21,player,-11.229652404785156,5.3299055099487305,solved,,,,,court_feet,observed,homography
17115,22,player,75.41533660888672,19.613426208496094,solved,,,,,court_feet,observed,homography
17120,21,player,-11.049543380737305,4.389469146728516,solved,,,,,court_feet,observed,homography
17120,22,player,74.66238403320312,19.477941513061523,solved,,,,,court_feet,observed,homography
17125,21,player,-10.724252700805664,3.4586734771728516,solved,,,,,court_feet,observed,homography
17125,22,player,74.49140167236328,19.608205795288086,solved,,,,,court_feet,observed,homography
17130,21,player,-9.064496994018555,2.799255847930908,solved,,,,,court_feet,observed,homography
17130,22,player,73.94827270507812,19.32978057861328,solved,,,,,court_feet,observed,homography
17135,21,player,-6.851831436157227,1.5751398801803589,solved,,,,,court_feet,observed,homography
17135,22,player,75.17650604248047,20.174890518188477,solved,,,,,court_feet,observed,homography
17140,21,player,-6.747624397277832,1.0415799617767334,solved,,,,,court_feet,observed,homography
17140,22,player,74.69639587402344,21.125131607055664,solved,,,,,court_feet,observed,homography
17145,21,player,-6.84611701965332,0.09417874366044998,solved,,,,,court_feet,observed,homography
17145,22,player,76.706298828125,21.206207275390625,solved,,,,,court_feet,observed,homography
17150,21,player,-6.6163530349731445,-0.8735795617103577,solved,,,,,court_feet,observed,homography
17150,22,player,75.92426300048828,21.083820343017578,solved,,,,,court_feet,observed,homography
17155,21,player,-6.225986480712891,-1.2157809734344482,solved,,,,,court_feet,observed,homography
17155,22,player,75.90476989746094,20.690265655517578,solved,,,,,court_feet,observed,homography
17160,21,player,-5.783034324645996,-1.5993820428848267,solved,,,,,court_feet,observed,homography
17160,22,player,76.53555297851562,20.824846267700195,solved,,,,,court_feet,observed,homography
17165,21,player,-6.195106506347656,-1.6024436950683594,solved,,,,,court_feet,observed,homography
17165,22,player,75.8197021484375,20.97919464111328,solved,,,,,court_feet,observed,homography
17170,21,player,-5.5986809730529785,-1.5544357299804688,solved,,,,,court_feet,observed,homography
17170,22,player,74.87134552001953,21.056066513061523,solved,,,,,court_feet,observed,homography
17175,21,player,-5.411416053771973,-1.3629404306411743,solved,,,,,court_feet,observed,homography
17175,22,player,74.73324584960938,21.156389236450195,solved,,,,,court_feet,observed,homography
17180,21,player,-5.7133893966674805,-1.264730453491211,camera_lock_drift_checked,,,,,court_feet,observed,homography
17180,22,player,74.30587768554688,20.937864303588867,camera_lock_drift_checked,,,,,court_feet,observed,homography
17185,21,player,-5.358893394470215,-1.164079189300537,solved,,,,,court_feet,observed,homography
17185,22,player,74.48790740966797,21.14234161376953,solved,,,,,court_feet,observed,homography
