frame,track_id,cls,x,y,calibration_provenance,projection_status,projection_rejection_reason,raw_projected_x_ft,raw_projected_y_ft,coordinate_space,observation,calibration
2216,7,player,-0.7658856511116028,21.431018829345703,solved,,,,,court_feet,observed,homography
2216,8,player,76.5970687866211,-0.6214472055435181,solved,,,,,court_feet,observed,homography
2218,7,player,-0.4034399390220642,21.371583938598633,solved,,,,,court_feet,observed,homography
2218,8,player,75.7922592163086,-0.963869035243988,solved,,,,,court_feet,observed,homography
2220,7,player,-0.30622074007987976,20.796083450317383,solved,,,,,court_feet,observed,homography
2220,8,player,75.231689453125,-1.6080927848815918,solved,,,,,court_feet,observed,homography
2222,7,player,-0.5858389735221863,19.60441780090332,solved,,,,,court_feet,observed,homography
2222,8,player,75.37955474853516,-2.0574710369110107,solved,,,,,court_feet,observed,homography
2224,7,player,-0.9389511942863464,18.525650024414062,solved,,,,,court_feet,observed,homography
2224,8,player,74.88923645019531,-2.2202036380767822,solved,,,,,court_feet,observed,homography
2226,7,player,-2.5102784633636475,17.59803009033203,solved,,,,,court_feet,observed,homography
2226,8,player,74.96160125732422,-1.9684782028198242,solved,,,,,court_feet,observed,homography
2228,7,player,-3.4771337509155273,17.188159942626953,solved,,,,,court_feet,observed,homography
2228,8,player,75.1448974609375,-1.5572274923324585,solved,,,,,court_feet,observed,homography
2230,7,player,-3.746938705444336,16.72920036315918,solved,,,,,court_feet,observed,homography
2230,8,player,75.7840805053711,-1.4241905212402344,solved,,,,,court_feet,observed,homography
2232,7,player,-3.5826282501220703,16.235326766967773,solved,,,,,court_feet,observed,homography
2232,8,player,75.78227996826172,-0.6173951029777527,solved,,,,,court_feet,observed,homography
2234,7,player,-4.587503433227539,16.032493591308594,solved,,,,,court_feet,observed,homography
2234,8,player,75.7424545288086,-0.18196465075016022,solved,,,,,court_feet,observed,homography
2236,7,player,-6.019786834716797,15.742938041687012,solved,,,,,court_feet,observed,homography
2236,8,player,76.23793029785156,0.9496504664421082,solved,,,,,court_feet,observed,homography
2238,7,player,-7.509158611297607,15.293441772460938,solved,,,,,court_feet,observed,homography
2238,8,player,77.57579803466797,1.8608801364898682,solved,,,,,court_feet,observed,homography
2240,7,player,-7.546905994415283,15.163586616516113,solved,,,,,court_feet,observed,homography
2240,8,player,77.84752655029297,2.5101358890533447,solved,,,,,court_feet,observed,homography
2242,7,player,-7.374214172363281,14.499124526977539,solved,,,,,court_feet,observed,homography
2242,8,player,77.33279418945312,3.588531255722046,solved,,,,,court_feet,observed,homography
2244,7,player,-7.352977275848389,14.098716735839844,solved,,,,,court_feet,observed,homography
2244,8,player,77.16526794433594,5.0922532081604,solved,,,,,court_feet,observed,homography
2246,7,player,-8.246424674987793,14.125236511230469,camera_lock_drift_checked,,,,,court_feet,observed,homography
2246,8,player,78.00071716308594,5.67763090133667,camera_lock_drift_checked,,,,,court_feet,observed,homography
2248,7,player,-8.771596908569336,14.226300239562988,solved,,,,,court_feet,observed,homography
2248,8,player,77.12477111816406,8.02210521697998,solved,,,,,court_feet,observed,homography
2250,7,player,-9.958706855773926,14.02461051940918,solved,,,,,court_feet,observed,homography
2250,8,player,77.64176940917969,8.846101760864258,solved,,,,,court_feet,observed,homography
2252,7,player,-11.411703109741211,13.388266563415527,camera_lock_drift_checked,,,,,court_feet,observed,homography
2252,8,player,77.77850341796875,10.043813705444336,camera_lock_drift_checked,,,,,court_feet,observed,homography
2254,7,player,-11.81624698638916,13.336426734924316,solved,,,,,court_feet,observed,homography
2254,8,player,77.15496063232422,11.639177322387695,solved,,,,,court_feet,observed,homography
2256,7,player,-11.347013473510742,13.362227439880371,solved,,,,,court_feet,observed,homography
2256,8,player,78.06314086914062,13.005496978759766,solved,,,,,court_feet,observed,homography
2258,7,player,-11.683834075927734,13.301851272583008,solved,,,,,court_feet,observed,homography
2258,8,player,78.52422332763672,14.006489753723145,solved,,,,,court_feet,observed,homography
2260,7,player,-11.771392822265625,13.338892936706543,solved,,,,,court_feet,observed,homography
2260,8,player,78.25833129882812,15.840225219726562,solved,,,,,court_feet,observed,homography
2262,7,player,-11.821903228759766,13.435903549194336,solved,,,,,court_feet,observed,homography
2262,8,player,79.12849426269531,17.037193298339844,solved,,,,,court_feet,observed,homography
2264,7,player,-11.055927276611328,13.57751178741455,solved,,,,,court_feet,observed,homography
2264,8,player,79.50536346435547,18.18746566772461,solved,,,,,court_feet,observed,homography
2266,7,player,-10.714770317077637,13.77062702178955,solved,,,,,court_feet,observed,homography
2266,8,player,82.08438873291016,19.64107894897461,solved,,,,,court_feet,observed,homography
2268,7,player,-10.467320442199707,14.070920944213867,solved,,,,,court_feet,observed,homography
2268,8,player,78.86674499511719,20.4410400390625,solved,,,,,court_feet,observed,homography
2270,7,player,-10.122444152832031,14.08034896850586,solved,,,,,court_feet,observed,homography
2270,8,player,80.05213165283203,21.062114715576172,solved,,,,,court_feet,observed,homography
2272,7,player,-9.46312427520752,14.202790260314941,solved,,,,,court_feet,observed,homography
2272,8,player,79.15584564208984,22.135499954223633,solved,,,,,court_feet,observed,homography
2274,7,player,-8.958388328552246,14.241450309753418,solved,,,,,court_feet,observed,homography
2274,8,player,79.29090881347656,22.624549865722656,solved,,,,,court_feet,observed,homography
2276,7,player,-8.397171020507812,14.579285621643066,solved,,,,,court_feet,observed,homography
2276,8,player,78.4642562866211,22.76444435119629,solved,,,,,court_feet,observed,homography
2278,7,player,-8.478447914123535,14.64826774597168,solved,,,,,court_feet,observed,homography
2278,8,player,78.76153564453125,22.678422927856445,solved,,,,,court_feet,observed,homography
2280,7,player,-8.245041847229004,14.730964660644531,solved,,,,,court_feet,observed,homography
2280,8,player,78.82757568359375,22.532072067260742,solved,,,,,court_feet,observed,homography
2282,7,player,-8.128597259521484,14.644396781921387,solved,,,,,court_feet,observed,homography
2282,8,player,79.0326156616211,22.471364974975586,solved,,,,,court_feet,observed,homography
2284,7,player,-7.58748722076416,14.11909008026123,solved,,,,,court_feet,observed,homography
2284,8,player,78.40442657470703,22.129241943359375,solved,,,,,court_feet,observed,homography
2286,7,player,-7.194463729858398,13.231171607971191,solved,,,,,court_feet,observed,homography
2286,8,player,79.12620544433594,22.240816116333008,solved,,,,,court_feet,observed,homography
2288,7,player,-7.0565996170043945,12.709548950195312,camera_lock_drift_checked,,,,,court_feet,observed,homography
2288,8,player,79.84395599365234,22.24811363220215,camera_lock_drift_checked,,,,,court_feet,observed,homography
2290,7,player,-6.5692243576049805,11.846559524536133,solved,,,,,court_feet,observed,homography
2290,8,player,81.28395080566406,22.134876251220703,solved,,,,,court_feet,observed,homography
2292,7,player,-6.320232391357422,11.080291748046875,solved,,,,,court_feet,observed,homography
2292,8,player,81.65843200683594,22.177642822265625,solved,,,,,court_feet,observed,homography
2294,7,player,-6.398380756378174,10.347895622253418,solved,,,,,court_feet,observed,homography
2294,8,player,83.4169921875,21.790721893310547,solved,,,,,court_feet,observed,homography
2296,7,player,-5.945708274841309,10.033878326416016,solved,,,,,court_feet,observed,homography
2296,8,player,84.18341827392578,21.318920135498047,solved,,,,,court_feet,observed,homography
2298,7,player,-6.480056285858154,9.648935317993164,solved,,,,,court_feet,observed,homography
2298,8,player,83.68746948242188,21.204349517822266,solved,,,,,court_feet,observed,homography
2300,7,player,-3.2030274868011475,9.094314575195312,solved,,,,,court_feet,observed,homography
2300,8,player,83.2389144897461,21.082782745361328,solved,,,,,court_feet,observed,homography
2302,7,player,-3.9273791313171387,8.875383377075195,solved,,,,,court_feet,observed,homography
2302,8,player,82.94499206542969,20.675762176513672,solved,,,,,court_feet,observed,homography
2304,7,player,-3.0950353145599365,8.33067512512207,solved,,,,,court_feet,observed,homography
2304,8,player,83.35424041748047,20.78108787536621,solved,,,,,court_feet,observed,homography
2306,7,player,-2.7719740867614746,8.427556991577148,solved,,,,,court_feet,observed,homography
2306,8,player,84.66415405273438,21.379337310791016,solved,,,,,court_feet,observed,homography
2308,7,player,-2.4640254974365234,8.366986274719238,solved,,,,,court_feet,observed,homography
2308,8,player,86.06069946289062,21.83220672607422,solved,,,,,court_feet,observed,homography
2310,7,player,-2.674558639526367,8.385653495788574,solved,,,,,court_feet,observed,homography
2310,8,player,81.92543029785156,22.35728645324707,solved,,,,,court_feet,observed,homography
2312,7,player,-2.6510350704193115,8.294501304626465,solved,,,,,court_feet,observed,homography
2312,8,player,84.23666381835938,22.389684677124023,solved,,,,,court_feet,observed,homography
2314,7,player,-2.663486957550049,7.678020000457764,solved,,,,,court_feet,observed,homography
2314,8,player,84.12500762939453,22.424409866333008,solved,,,,,court_feet,observed,homography
2316,7,player,-1.7967627048492432,7.1525750160217285,solved,,,,,court_feet,observed,homography
2316,8,player,83.6089859008789,22.243133544921875,solved,,,,,court_feet,observed,homography
2318,7,player,-2.1710479259490967,7.26591682434082,solved,,,,,court_feet,observed,homography
2318,8,player,86.00987243652344,21.788124084472656,solved,,,,,court_feet,observed,homography
2320,7,player,-2.446443796157837,7.450566291809082,solved,,,,,court_feet,observed,homography
2320,8,player,86.63729095458984,21.917037963867188,solved,,,,,court_feet,observed,homography
2322,7,player,-2.3161699771881104,7.919330596923828,solved,,,,,court_feet,observed,homography
2322,8,player,87.58304595947266,22.429059982299805,solved,,,,,court_feet,observed,homography
2324,7,player,-1.5505787134170532,8.313660621643066,solved,,,,,court_feet,observed,homography
2324,8,player,89.33760833740234,23.312393188476562,solved,,,,,court_feet,observed,homography
2326,7,player,-3.4574244022369385,8.948385238647461,solved,,,,,court_feet,observed,homography
2326,8,player,88.56270599365234,23.384130477905273,solved,,,,,court_feet,observed,homography
2328,7,player,-4.288458824157715,9.696815490722656,solved,,,,,court_feet,observed,homography
2328,8,player,88.70667266845703,23.905628204345703,solved,,,,,court_feet,observed,homography
2330,7,player,-4.765151500701904,10.261648178100586,solved,,,,,court_feet,observed,homography
2330,8,player,88.03124237060547,24.063304901123047,solved,,,,,court_feet,observed,homography
2332,7,player,-5.125998020172119,10.894351959228516,solved,,,,,court_feet,observed,homography
2332,8,player,87.85762786865234,24.2083683013916,solved,,,,,court_feet,observed,homography
2334,7,player,-5.078013896942139,10.917537689208984,camera_lock_drift_checked,,,,,court_feet,observed,homography
2334,8,player,88.21670532226562,24.630626678466797,camera_lock_drift_checked,,,,,court_feet,observed,homography
2336,7,player,-5.124944686889648,11.303387641906738,solved,,,,,court_feet,observed,homography
2336,8,player,86.97892761230469,25.20393943786621,solved,,,,,court_feet,observed,homography
2338,7,player,-4.1167402267456055,11.71108627319336,solved,,,,,court_feet,observed,homography
2338,8,player,85.80747985839844,25.249120712280273,solved,,,,,court_feet,observed,homography
2340,7,player,-5.483058929443359,12.080815315246582,solved,,,,,court_feet,observed,homography
2340,8,player,87.56527709960938,24.959501266479492,solved,,,,,court_feet,observed,homography
2344,7,player,-6.955377101898193,12.570752143859863,solved,,,,,court_feet,observed,homography
2344,8,player,88.31021881103516,25.143558502197266,solved,,,,,court_feet,observed,homography
2346,7,player,-7.295124053955078,12.420076370239258,solved,,,,,court_feet,observed,homography
2346,8,player,89.583984375,25.15264892578125,solved,,,,,court_feet,observed,homography
2348,7,player,-6.992836952209473,12.156708717346191,solved,,,,,court_feet,observed,homography
2348,8,player,88.74966430664062,24.973773956298828,solved,,,,,court_feet,observed,homography
2350,7,player,-7.231575012207031,12.102818489074707,solved,,,,,court_feet,observed,homography
2350,8,player,88.89073944091797,24.792102813720703,solved,,,,,court_feet,observed,homography
2352,7,player,-7.10111665725708,12.097660064697266,solved,,,,,court_feet,observed,homography
2352,8,player,87.62141418457031,24.879274368286133,solved,,,,,court_feet,observed,homography
2354,7,player,-7.118399143218994,12.033672332763672,solved,,,,,court_feet,observed,homography
2354,8,player,88.81456756591797,24.286117553710938,solved,,,,,court_feet,observed,homography
2356,7,player,-6.6494221687316895,11.938896179199219,solved,,,,,court_feet,observed,homography
2356,8,player,88.51519775390625,24.208181381225586,solved,,,,,court_feet,observed,homography
2358,7,player,-6.687957763671875,11.647910118103027,camera_lock_drift_checked,,,,,court_feet,observed,homography
2358,8,player,89.10786437988281,24.25099754333496,camera_lock_drift_checked,,,,,court_feet,observed,homography
2360,7,player,-6.491217136383057,11.100829124450684,solved,,,,,court_feet,observed,homography
2360,8,player,89.08152770996094,24.28915023803711,solved,,,,,court_feet,observed,homography
2362,7,player,-6.413282871246338,10.204071998596191,solved,,,,,court_feet,observed,homography
2362,8,player,89.37892150878906,24.40811538696289,solved,,,,,court_feet,observed,homography
2364,7,player,-6.490164756774902,10.0503511428833,solved,,,,,court_feet,observed,homography
2364,8,player,89.19268035888672,24.339420318603516,solved,,,,,court_feet,observed,homography
2366,7,player,-6.327792167663574,9.855045318603516,solved,,,,,court_feet,observed,homography
2366,8,player,89.58952331542969,24.551544189453125,solved,,,,,court_feet,observed,homography
2368,7,player,-6.031713008880615,9.746045112609863,solved,,,,,court_feet,observed,homography
2368,8,player,89.56416320800781,24.42833137512207,solved,,,,,court_feet,observed,homography
2370,7,player,-6.289157390594482,9.655930519104004,solved,,,,,court_feet,observed,homography
2370,8,player,89.75692749023438,24.404037475585938,solved,,,,,court_feet,observed,homography
2372,7,player,-6.30922269821167,9.816903114318848,solved,,,,,court_feet,observed,homography
2372,8,player,89.64163208007812,24.23955726623535,solved,,,,,court_feet,observed,homography
2374,7,player,-5.61136531829834,9.69661808013916,solved,,,,,court_feet,observed,homography
2374,8,player,89.75871276855469,24.258975982666016,solved,,,,,court_feet,observed,homography
2376,7,player,-5.3120293617248535,9.675089836120605,solved,,,,,court_feet,observed,homography
2376,8,player,89.95059967041016,24.2740478515625,solved,,,,,court_feet,observed,homography
2378,7,player,-5.3314666748046875,9.648465156555176,solved,,,,,court_feet,observed,homography
2378,8,player,90.06845092773438,24.41835594177246,solved,,,,,court_feet,observed,homography
2380,7,player,-5.474708557128906,9.508111000061035,solved,,,,,court_feet,observed,homography
2380,8,player,89.6394271850586,24.252010345458984,solved,,,,,court_feet,observed,homography
2382,7,player,-5.656870365142822,9.302132606506348,solved,,,,,court_feet,observed,homography
2382,8,player,89.26058197021484,24.119792938232422,solved,,,,,court_feet,observed,homography
2384,7,player,-2.711728572845459,8.828643798828125,solved,,,,,court_feet,observed,homography
2384,8,player,88.84454345703125,24.015077590942383,solved,,,,,court_feet,observed,homography
2934,9,player,-1.8227763175964355,13.503512382507324,solved,,,,,court_feet,observed,homography
2934,10,player,83.67444610595703,29.70609474182129,solved,,,,,court_feet,observed,homography
2936,9,player,-1.8662502765655518,13.503573417663574,solved,,,,,court_feet,observed,homography
2936,10,player,84.14013671875,29.82012367248535,solved,,,,,court_feet,observed,homography
2938,9,player,-1.9406795501708984,13.637934684753418,solved,,,,,court_feet,observed,homography
2938,10,player,83.52427673339844,29.324918746948242,solved,,,,,court_feet,observed,homography
2940,9,player,-2.031214714050293,13.63580322265625,solved,,,,,court_feet,observed,homography
2940,10,player,83.255126953125,29.66786766052246,solved,,,,,court_feet,observed,homography
2942,9,player,-1.2545974254608154,13.643397331237793,solved,,,,,court_feet,observed,homography
2942,10,player,83.76134490966797,29.68124008178711,solved,,,,,court_feet,observed,homography
2944,9,player,-0.6541584730148315,13.749957084655762,solved,,,,,court_feet,observed,homography
2944,10,player,83.93025970458984,29.74956703186035,solved,,,,,court_feet,observed,homography
2946,9,player,-0.7815550565719604,13.957193374633789,solved,,,,,court_feet,observed,homography
2946,10,player,83.94367218017578,29.729290008544922,solved,,,,,court_feet,observed,homography
2948,9,player,-0.6956701278686523,14.102248191833496,solved,,,,,court_feet,observed,homography
2948,10,player,83.85047149658203,29.765653610229492,solved,,,,,court_feet,observed,homography
2950,9,player,-0.7778223156929016,14.263166427612305,solved,,,,,court_feet,observed,homography
2950,10,player,83.56529998779297,29.903541564941406,solved,,,,,court_feet,observed,homography
2952,9,player,-0.7161181569099426,14.216140747070312,solved,,,,,court_feet,observed,homography
2952,10,player,83.93325805664062,29.984844207763672,solved,,,,,court_feet,observed,homography
2954,9,player,-0.41992756724357605,14.191333770751953,solved,,,,,court_feet,observed,homography
2954,10,player,83.88056945800781,30.017982482910156,solved,,,,,court_feet,observed,homography
2956,9,player,-0.6463063359260559,13.91482925415039,camera_lock_drift_checked,,,,,court_feet,observed,homography
2956,10,player,83.75469207763672,30.09691619873047,camera_lock_drift_checked,,,,,court_feet,observed,homography
2958,9,player,0.46764859557151794,13.805937767028809,solved,,,,,court_feet,observed,homography
2958,10,player,83.64240264892578,30.226762771606445,solved,,,,,court_feet,observed,homography
2960,9,player,1.342035174369812,14.002206802368164,solved,,,,,court_feet,observed,homography
2960,10,player,82.71499633789062,30.045164108276367,solved,,,,,court_feet,observed,homography
2962,9,player,1.0095617771148682,14.165056228637695,solved,,,,,court_feet,observed,homography
2962,10,player,82.07315063476562,29.83439064025879,solved,,,,,court_feet,observed,homography
2964,9,player,1.973044991493225,13.898604393005371,solved,,,,,court_feet,observed,homography
2964,10,player,81.84923553466797,29.478466033935547,solved,,,,,court_feet,observed,homography
2966,9,player,1.100891351699829,13.86445426940918,solved,,,,,court_feet,observed,homography
2966,10,player,82.24111938476562,29.440555572509766,solved,,,,,court_feet,observed,homography
2968,9,player,1.3050203323364258,13.670061111450195,solved,,,,,court_feet,observed,homography
2968,10,player,82.28375244140625,29.30655288696289,solved,,,,,court_feet,observed,homography
2970,9,player,1.3787745237350464,13.762707710266113,solved,,,,,court_feet,observed,homography
2970,10,player,82.33029174804688,29.430585861206055,solved,,,,,court_feet,observed,homography
2972,9,player,1.302985668182373,13.786386489868164,solved,,,,,court_feet,observed,homography
2972,10,player,82.0079574584961,29.604446411132812,solved,,,,,court_feet,observed,homography
2974,9,player,1.3588109016418457,14.0030517578125,solved,,,,,court_feet,observed,homography
2974,10,player,83.4569320678711,30.67097282409668,solved,,,,,court_feet,observed,homography
2976,9,player,1.548664927482605,13.718881607055664,solved,,,,,court_feet,observed,homography
2976,10,player,81.55640411376953,31.18669319152832,solved,,,,,court_feet,observed,homography
2978,9,player,1.3465675115585327,13.535975456237793,camera_lock_drift_checked,,,,,court_feet,observed,homography
2978,10,player,83.76248168945312,32.01541519165039,camera_lock_drift_checked,,,,,court_feet,observed,homography
2980,9,player,1.4392623901367188,13.526581764221191,solved,,,,,court_feet,observed,homography
2980,10,player,78.7796401977539,32.20009994506836,solved,,,,,court_feet,observed,homography
2982,9,player,1.147287368774414,13.398223876953125,solved,,,,,court_feet,observed,homography
2982,10,player,79.50151062011719,32.92760467529297,solved,,,,,court_feet,observed,homography
2984,9,player,0.8563273549079895,13.392457962036133,solved,,,,,court_feet,observed,homography
2984,10,player,78.25553131103516,32.90693283081055,solved,,,,,court_feet,observed,homography
2986,9,player,0.7934132218360901,13.416954040527344,solved,,,,,court_feet,observed,homography
2986,10,player,78.82575988769531,33.018428802490234,solved,,,,,court_feet,observed,homography
2988,9,player,0.7534713745117188,13.416326522827148,solved,,,,,court_feet,observed,homography
2988,10,player,78.46454620361328,33.423057556152344,solved,,,,,court_feet,observed,homography
2990,9,player,2.0846500396728516,13.333942413330078,solved,,,,,court_feet,observed,homography
2990,10,player,78.23477172851562,32.93183517456055,solved,,,,,court_feet,observed,homography
2992,9,player,0.8796744346618652,13.450848579406738,solved,,,,,court_feet,observed,homography
2992,10,player,78.6310043334961,32.945465087890625,solved,,,,,court_feet,observed,homography
2994,9,player,0.001523803686723113,13.310529708862305,solved,,,,,court_feet,observed,homography
2994,10,player,78.49899291992188,32.381343841552734,solved,,,,,court_feet,observed,homography
2996,9,player,-0.31845107674598694,12.41832160949707,solved,,,,,court_feet,observed,homography
2996,10,player,81.92698669433594,32.18724060058594,solved,,,,,court_feet,observed,homography
2998,9,player,-2.2093563079833984,12.260998725891113,solved,,,,,court_feet,observed,homography
2998,10,player,79.51129150390625,31.375473022460938,solved,,,,,court_feet,observed,homography
3000,9,player,-2.873414993286133,12.26440143585205,solved,,,,,court_feet,observed,homography
3000,10,player,79.26091003417969,30.22503662109375,solved,,,,,court_feet,observed,homography
3002,9,player,-2.8341476917266846,12.199700355529785,solved,,,,,court_feet,observed,homography
3002,10,player,80.37364196777344,29.531505584716797,solved,,,,,court_feet,observed,homography
3004,9,player,-2.830442428588867,11.795388221740723,solved,,,,,court_feet,observed,homography
3004,10,player,79.36849212646484,28.552001953125,solved,,,,,court_feet,observed,homography
3006,9,player,-2.5036568641662598,11.57631778717041,solved,,,,,court_feet,observed,homography
3006,10,player,79.54397583007812,27.693687438964844,solved,,,,,court_feet,observed,homography
3008,9,player,-2.9294610023498535,11.642598152160645,solved,,,,,court_feet,observed,homography
3008,10,player,81.02458190917969,26.3310489654541,solved,,,,,court_feet,observed,homography
3010,9,player,-3.487978219985962,11.909137725830078,solved,,,,,court_feet,observed,homography
3010,10,player,80.63771057128906,24.982582092285156,solved,,,,,court_feet,observed,homography
3012,9,player,-3.8495280742645264,11.922833442687988,solved,,,,,court_feet,observed,homography
3012,10,player,79.69832611083984,24.39874839782715,solved,,,,,court_feet,observed,homography
3014,9,player,-4.4675164222717285,12.257368087768555,solved,,,,,court_feet,observed,homography
3014,10,player,80.37977600097656,24.07208251953125,solved,,,,,court_feet,observed,homography
3016,9,player,-4.639772415161133,12.574117660522461,solved,,,,,court_feet,observed,homography
3016,10,player,81.56494140625,23.054533004760742,solved,,,,,court_feet,observed,homography
3018,9,player,-4.722695827484131,12.679967880249023,solved,,,,,court_feet,observed,homography
3018,10,player,80.46654510498047,21.695648193359375,solved,,,,,court_feet,observed,homography
3020,9,player,-4.506588935852051,12.621699333190918,camera_lock_drift_checked,,,,,court_feet,observed,homography
3020,10,player,82.92623901367188,20.336946487426758,camera_lock_drift_checked,,,,,court_feet,observed,homography
3022,9,player,-4.245500564575195,12.765608787536621,camera_lock_drift_checked,,,,,court_feet,observed,homography
3022,10,player,82.37047576904297,19.458284378051758,camera_lock_drift_checked,,,,,court_feet,observed,homography
3024,9,player,-3.863420009613037,13.189962387084961,solved,,,,,court_feet,observed,homography
3024,10,player,81.8916244506836,19.131404876708984,solved,,,,,court_feet,observed,homography
3026,9,player,-3.8502445220947266,13.36110782623291,solved,,,,,court_feet,observed,homography
3026,10,player,80.74419403076172,18.493305206298828,solved,,,,,court_feet,observed,homography
3028,9,player,-3.396239995956421,13.60213565826416,solved,,,,,court_feet,observed,homography
3028,10,player,82.11491394042969,17.957786560058594,solved,,,,,court_feet,observed,homography
3030,9,player,-3.236940383911133,13.41704273223877,solved,,,,,court_feet,observed,homography
3030,10,player,82.32491302490234,17.54532814025879,solved,,,,,court_feet,observed,homography
3032,9,player,-3.1874232292175293,13.206931114196777,solved,,,,,court_feet,observed,homography
3032,10,player,82.86341857910156,17.242618560791016,solved,,,,,court_feet,observed,homography
3034,9,player,-3.164058208465576,13.15710735321045,solved,,,,,court_feet,observed,homography
3034,10,player,84.028564453125,16.855388641357422,solved,,,,,court_feet,observed,homography
3036,9,player,-3.4168691635131836,13.238056182861328,solved,,,,,court_feet,observed,homography
3036,10,player,83.38422393798828,16.51955795288086,solved,,,,,court_feet,observed,homography
3038,9,player,-3.9341368675231934,13.379789352416992,solved,,,,,court_feet,observed,homography
3038,10,player,84.62857055664062,16.372182846069336,solved,,,,,court_feet,observed,homography
3040,9,player,-3.9475111961364746,13.649103164672852,solved,,,,,court_feet,observed,homography
3040,10,player,84.33126831054688,16.054298400878906,solved,,,,,court_feet,observed,homography
3042,9,player,-4.018415927886963,13.954792976379395,solved,,,,,court_feet,observed,homography
3042,10,player,83.70198059082031,15.59633731842041,solved,,,,,court_feet,observed,homography
3044,9,player,-3.796640396118164,14.082173347473145,solved,,,,,court_feet,observed,homography
3044,10,player,83.18091583251953,15.328906059265137,solved,,,,,court_feet,observed,homography
3046,9,player,-4.152896881103516,14.036666870117188,solved,,,,,court_feet,observed,homography
3046,10,player,83.28533935546875,15.084342956542969,solved,,,,,court_feet,observed,homography
3048,9,player,-4.411895275115967,13.864326477050781,solved,,,,,court_feet,observed,homography
3048,10,player,84.38835906982422,14.630423545837402,solved,,,,,court_feet,observed,homography
3050,9,player,-4.292862415313721,13.788636207580566,solved,,,,,court_feet,observed,homography
3050,10,player,84.33048248291016,14.114654541015625,solved,,,,,court_feet,observed,homography
3052,9,player,-4.562293529510498,13.431982040405273,camera_lock_drift_checked,,,,,court_feet,observed,homography
3052,10,player,84.81199645996094,14.03441333770752,camera_lock_drift_checked,,,,,court_feet,observed,homography
3054,9,player,-4.260904312133789,13.879219055175781,solved,,,,,court_feet,observed,homography
3054,10,player,84.74075317382812,13.405168533325195,solved,,,,,court_feet,observed,homography
3056,9,player,-4.459285259246826,13.009584426879883,camera_lock_drift_checked,,,,,court_feet,observed,homography
3056,10,player,84.55244445800781,13.480694770812988,camera_lock_drift_checked,,,,,court_feet,observed,homography
3058,9,player,-4.26275634765625,13.12868881225586,camera_lock_drift_checked,,,,,court_feet,observed,homography
3058,10,player,84.913330078125,13.246377944946289,camera_lock_drift_checked,,,,,court_feet,observed,homography
3060,9,player,-4.724465847015381,13.366561889648438,solved,,,,,court_feet,observed,homography
3060,10,player,86.27003479003906,12.81761360168457,solved,,,,,court_feet,observed,homography
3062,9,player,-4.729840278625488,13.93233871459961,solved,,,,,court_feet,observed,homography
3062,10,player,86.47701263427734,12.66972541809082,solved,,,,,court_feet,observed,homography
3064,9,player,-4.95762300491333,13.826042175292969,solved,,,,,court_feet,observed,homography
3064,10,player,86.60506439208984,12.44169807434082,solved,,,,,court_feet,observed,homography
3638,11,player,-2.5352001190185547,22.38497543334961,solved,,,,,court_feet,observed,homography
3638,12,player,82.91035461425781,5.186283111572266,solved,,,,,court_feet,observed,homography
3642,11,player,-2.5341742038726807,22.466705322265625,solved,,,,,court_feet,observed,homography
3642,12,player,82.77072143554688,5.145821571350098,solved,,,,,court_feet,observed,homography
3644,11,player,-2.4351158142089844,22.47076988220215,solved,,,,,court_feet,observed,homography
3644,12,player,82.94123840332031,5.194460868835449,solved,,,,,court_feet,observed,homography
3646,11,player,-2.268754243850708,22.697595596313477,solved,,,,,court_feet,observed,homography
3646,12,player,82.87748718261719,5.141634464263916,solved,,,,,court_feet,observed,homography
3648,11,player,-2.3842194080352783,22.410900115966797,solved,,,,,court_feet,observed,homography
3648,12,player,82.8458251953125,5.1753153800964355,solved,,,,,court_feet,observed,homography
3650,11,player,-2.5424420833587646,22.5092830657959,solved,,,,,court_feet,observed,homography
3650,12,player,82.64115142822266,5.153544902801514,solved,,,,,court_feet,observed,homography
3652,11,player,-2.426640510559082,22.305255889892578,solved,,,,,court_feet,observed,homography
3652,12,player,82.86348724365234,5.1535258293151855,solved,,,,,court_feet,observed,homography
3654,11,player,-2.1418111324310303,22.30739974975586,solved,,,,,court_feet,observed,homography
3654,12,player,82.91560363769531,5.1783952713012695,solved,,,,,court_feet,observed,homography
3656,11,player,-1.0087319612503052,22.651182174682617,solved,,,,,court_feet,observed,homography
3656,12,player,82.88096618652344,5.186131954193115,solved,,,,,court_feet,observed,homography
3658,11,player,-0.9904830455780029,22.861953735351562,solved,,,,,court_feet,observed,homography
3658,12,player,82.91366577148438,5.157886981964111,solved,,,,,court_feet,observed,homography
3660,11,player,-0.7810814380645752,23.035329818725586,solved,,,,,court_feet,observed,homography
3660,12,player,82.79209899902344,5.1499810218811035,solved,,,,,court_feet,observed,homography
3662,11,player,-0.931584358215332,23.081558227539062,solved,,,,,court_feet,observed,homography
3662,12,player,82.60386657714844,5.223437309265137,solved,,,,,court_feet,observed,homography
3664,11,player,-1.0252153873443604,23.081174850463867,solved,,,,,court_feet,observed,homography
3664,12,player,82.55644226074219,5.234934329986572,solved,,,,,court_feet,observed,homography
3666,11,player,-1.030801773071289,22.97071075439453,solved,,,,,court_feet,observed,homography
3666,12,player,82.4767837524414,5.312220096588135,solved,,,,,court_feet,observed,homography
