step_index,track_id,frame_gap,image_displacement_px,court_displacement_ft,speed_ft_per_s,implausible,secant_scale_ft_per_px,midpoint_foot_y_px,before_source_frame,before_foot_x_px,before_foot_y_px,before_court_x_ft,before_court_y_ft,after_source_frame,after_foot_x_px,after_foot_y_px,after_court_x_ft,after_court_y_ft
15088,37,1,0.0,0.0,0.0,False,,395.25,21232,1113.0,395.25,42.60580062866211,-2.2004611492156982,21233,1113.0,395.25,42.60580062866211,-2.2004611492156982
15089,39,1,1.9121323175972944,0.10330565960619556,3.0991697881858666,False,0.05402641786631437,696.5625,21232,765.75,695.625,27.438833236694336,17.981094360351562,21233,765.375,697.5,27.409175872802734,18.08005142211914
15090,42,1,2.5155764746872635,0.08031279280282698,2.4093837840848096,False,0.03192619807466258,489.1875,21232,1355.25,488.625,47.91535949707031,3.846660852432251,21233,1357.5,489.75,47.954803466796875,3.9166202545166016
15091,41,6,1.0606601717798212,0.06382483747204311,0.3191241873602155,False,0.060174633846147935,489.375,21227,1352.25,489.75,47.79203796386719,3.94746994972229,21233,1351.5,489.0,47.7924919128418,3.8836467266082764
15092,25,1,0.7630697154421737,0.030127550249909638,0.9038265074972891,False,0.039482041601469814,914.625,21232,88.546875,914.25,8.945523262023926,29.973669052124023,21233,88.6875,915.0,8.94934368133545,30.00355339050293
15093,32,24,25.659428091834002,0.8856372851305525,1.1070466064131905,False,0.03451508279767165,480.9375,21209,667.5,475.125,27.019025802612305,5.0776262283325195,21233,690.375,486.75,27.580503463745117,5.7625322341918945
15094,40,1,6.75,0.36206683529127764,10.86200505873833,False,0.053639531154263356,697.875,21233,882.0,701.25,30.522918701171875,17.93459129333496,21234,882.0,694.5,30.605220794677734,17.582002639770508
15095,37,1,0.8385254915624212,0.03032327784060319,0.9096983352180957,False,0.03616261896117427,395.4375,21233,1113.0,395.25,42.60580062866211,-2.2004611492156982,21234,1113.75,395.625,42.621307373046875,-2.1744027137756348
15096,42,1,0.75,0.05503606498238835,1.6510819494716504,False,0.0733814199765178,489.375,21233,1357.5,489.75,47.954803466796875,3.9166202545166016,21234,1357.5,489.0,47.97383117675781,3.864978075027466
15097,39,1,3.8608613028701253,0.20025862254788213,6.007758676436464,False,0.05186889837223935,699.1875,21233,765.375,697.5,27.409175872802734,18.08005142211914,21234,763.5,700.875,27.32332992553711,18.260976791381836
15098,32,1,9.778803607803972,0.6621719115651746,19.86515734695524,False,0.06771502303581682,491.625,21233,690.375,486.75,27.580503463745117,5.7625322341918945,21234,691.125,496.5,27.487382888793945,6.418123722076416
15099,40,1,7.5,0.3357137624652394,10.07141287395718,False,0.04476183499536525,692.25,21234,882.0,694.5,30.605220794677734,17.582002639770508,21235,888.0,690.0,30.823257446289062,17.326730728149414
15100,37,1,0.8385254915624212,0.0505724393546139,1.517173180638417,False,0.060311153165281205,395.4375,21234,1113.75,395.625,42.621307373046875,-2.1744027137756348,21235,1114.5,395.25,42.65571594238281,-2.2114651203155518
15101,42,1,1.6770509831248424,0.05113052059800747,1.533915617940224,False,0.030488351941892772,489.375,21234,1357.5,489.0,47.97383117675781,3.864978075027466,21235,1359.0,489.75,48.001686096191406,3.9078550338745117
15102,39,1,5.408326913195984,0.17066496058235134,5.11994881747054,False,0.03155596237460043,699.375,21234,763.5,700.875,27.32332992553711,18.260976791381836,21235,759.0,697.875,27.231746673583984,18.116966247558594
15103,15,6,102.24029599428984,5.156459980398895,25.782299901994477,False,0.05043471295003768,659.8125,21229,756.0,697.875,27.15352439880371,18.13089942932129,21235,824.25,621.75,29.901514053344727,13.767685890197754
15104,40,1,20.689671336200583,1.0176352285121741,30.529056855365223,False,0.049185664285136536,682.5,21235,888.0,690.0,30.823257446289062,17.326730728149414,21236,902.25,675.0,31.401662826538086,16.489456176757812
15105,42,1,0.8385254915624212,0.037116499696580776,1.1134949908974232,False,0.044264008751149296,489.5625,21235,1359.0,489.75,48.001686096191406,3.9078550338745117,21236,1359.75,489.375,48.03164291381836,3.8859410285949707
15106,37,1,0.75,0.05202702169296082,1.5608106507888246,False,0.06936936225728109,394.875,21235,1114.5,395.25,42.65571594238281,-2.2114651203155518,21236,1114.5,394.5,42.67149353027344,-2.2610421180725098
15107,39,1,12.023414656411049,0.3414106171394758,10.242318514184273,False,0.028395478896457337,698.25,21235,759.0,697.875,27.231746673583984,18.116966247558594,21236,747.0,698.625,26.898950576782227,18.19317626953125
15108,40,1,11.715374513859981,0.5520219676413706,16.560659029241116,False,0.047119446927479436,671.25,21236,902.25,675.0,31.401662826538086,16.489456176757812,21237,911.25,667.5,31.745946884155273,16.057950973510742
15109,42,1,0.375,0.02525611169289253,0.7576833507867758,False,0.06734963118104674,489.5625,21236,1359.75,489.375,48.03164291381836,3.8859410285949707,21237,1359.75,489.75,48.022727966308594,3.909571409225464
15110,37,1,0.75,0.06373366473933645,1.9120099421800933,False,0.0849782196524486,394.125,21236,1114.5,394.5,42.67149353027344,-2.2610421180725098,21237,1114.5,393.75,42.68952560424805,-2.322171688079834
15111,39,1,3.204001404494074,0.0866106499733722,2.598319499201166,False,0.027032026219429326,698.0625,21236,747.0,698.625,26.898950576782227,18.19317626953125,21237,744.0,697.5,26.82853889465332,18.142742156982422
15112,40,1,8.326351241690444,0.21534313264992425,6.460293979497727,False,0.025862845128570934,666.9375,21237,911.25,667.5,31.745946884155273,16.057950973510742,21238,903.0,666.375,31.533706665039062,16.021526336669922
15113,42,1,0.75,0.023477886380343992,0.7043365914103198,False,0.03130384850712532,489.75,21237,1359.75,489.75,48.022727966308594,3.909571409225464,21238,1359.0,489.75,47.99946212768555,3.9127197265625
15114,37,1,1.5,0.04836603892392567,1.4509811677177702,False,0.03224402594928378,393.75,21237,1114.5,393.75,42.68952560424805,-2.322171688079834,21238,1116.0,393.75,42.73777770996094,-2.3254895210266113
15115,39,1,1.352081728298996,0.0423764227317368,1.271292681952104,False,0.03134161333949022,697.125,21237,744.0,697.5,26.82853889465332,18.142742156982422,21238,742.875,696.75,26.805538177490234,18.10715103149414
15116,15,3,8.112490369793976,0.3707944094871803,3.7079440948718028,False,0.045706607044834854,619.5,21235,824.25,621.75,29.901514053344727,13.767685890197754,21238,831.0,617.25,30.149364471435547,13.491898536682129
15117,40,1,12.799536124407009,0.6412860083050244,19.23858024915073,False,0.0501022851197066,660.9375,21238,903.0,666.375,31.533706665039062,16.021526336669922,21239,909.75,655.5,31.930574417114258,15.517796516418457
15118,39,1,1.6770509831248424,0.16580240326644494,4.974072097993348,False,0.09886545187642774,697.5,21238,742.875,696.75,26.805538177490234,18.10715103149414,21239,742.125,698.25,26.862911224365234,18.262710571289062
15119,42,1,0.75,0.39364370745885396,11.809311223765619,False,0.5248582766118053,490.125,21238,1359.0,489.75,47.99946212768555,3.9127197265625,21239,1359.0,490.5,47.88203048706055,4.2884392738342285
15120,37,1,0.375,0.48953721763963304,14.686116529188991,False,1.3054325803723548,393.5625,21238,1116.0,393.75,42.73777770996094,-2.3254895210266113,21239,1116.0,393.375,42.70698165893555,-1.8369219303131104
15121,15,1,9.86470982847443,0.6858784237203082,20.576352711609246,False,0.06952849456762772,622.125,21238,831.0,617.25,30.149364471435547,13.491898536682129,21239,832.5,627.0,30.160011291503906,14.177694320678711
15122,40,1,2.3717082451262845,0.101332229813296,3.03996689439888,False,0.042725419545817885,656.625,21239,909.75,655.5,31.930574417114258,15.517796516418457,21240,910.5,657.75,31.92035675048828,15.618612289428711
15123,15,1,5.303300858899107,0.2731119637719078,8.193358913157233,False,0.051498485761677516,629.625,21239,832.5,627.0,30.160011291503906,14.177694320678711,21240,833.25,632.25,30.1125431060791,14.446649551391602
15124,39,1,8.460385629508858,0.4365785593863036,13.097356781589108,False,0.05160267847171971,694.125,21239,742.125,698.25,26.862911224365234,18.262710571289062,21240,740.25,690.0,26.892879486083984,17.82716178894043
15125,42,1,0.75,0.004695831905815977,0.14087495717447931,False,0.006261109207754636,490.875,21239,1359.0,490.5,47.88203048706055,4.2884392738342285,21240,1359.0,491.25,47.885536193847656,4.291563510894775
15126,37,1,2.3717082451262845,0.24254281567166933,7.27628447015008,False,0.1022650303510476,392.25,21239,1116.0,393.375,42.70698165893555,-1.8369219303131104,21240,1115.25,391.125,42.75382614135742,-2.0748980045318604
15127,15,1,16.77050983124842,1.0004087993138675,30.012263979416026,False,0.05965285548146008,640.5,21240,833.25,632.25,30.1125431060791,14.446649551391602,21241,830.25,648.75,29.83298683166504,15.407204627990723
15128,39,1,3.023346655611956,0.057104837269064505,1.7131451180719353,False,0.018887955558475614,689.25,21240,740.25,690.0,26.892879486083984,17.82716178894043,21241,737.625,688.5,26.850854873657227,17.788497924804688
15129,40,1,7.5,0.3629437469976511,10.888312409929533,False,0.04839249959968681,654.75,21240,910.5,657.75,31.92035675048828,15.618612289428711,21241,915.0,651.75,32.12868118286133,15.321410179138184
15130,42,1,0.75,0.13094235913789531,3.9282707741368594,False,0.1745898121838604,491.25,21240,1359.0,491.25,47.885536193847656,4.291563510894775,21241,1358.25,491.25,47.812068939208984,4.399953842163086
15131,37,1,0.375,0.2001874283596018,6.005622850788054,False,0.5338331422922714,391.3125,21240,1115.25,391.125,42.75382614135742,-2.0748980045318604,21241,1115.25,391.5,42.70332336425781,-1.8811856508255005
15132,41,8,2.401171589037318,0.5229951839187241,1.9612319396952156,False,0.2178083341925615,489.9375,21233,1351.5,489.0,47.7924919128418,3.8836467266082764,21241,1353.0,490.875,47.665184020996094,4.390910625457764
15133,39,1,1.875,0.09274981713294277,2.782494513988283,False,0.04946656913756948,689.25,21241,737.625,688.5,26.850854873657227,17.788497924804688,21242,736.5,690.0,26.79315185546875,17.861112594604492
15134,40,1,15.443445211480501,0.8616102045310653,25.84830613593196,False,0.05579132070158496,645.0,21241,915.0,651.75,32.12868118286133,15.321410179138184,21242,922.5,638.25,32.51108932495117,14.549311637878418
15135,15,1,13.119641763401926,0.38706588578757334,11.6119765736272,False,0.029502778564222554,652.125,21241,830.25,648.75,29.83298683166504,15.407204627990723,21242,841.5,655.5,30.048748016357422,15.728556632995605
15136,41,1,3.092329219213245,0.07381416153194092,2.2144248459582276,False,0.023870085071576185,491.25,21241,1353.0,490.875,47.665184020996094,4.390910625457764,21242,1356.0,491.625,47.73830795288086,4.400981426239014
15137,37,1,1.0606601717798212,0.0063030206936804355,0.18909062081041306,False,0.005942544899280764,391.875,21241,1115.25,391.5,42.70332336425781,-1.8811856508255005,21242,1116.0,392.25,42.705810546875,-1.8753941059112549
15138,39,1,2.704163456597992,0.06378935974845568,1.9136807924536703,False,0.023589313579700063,690.75,21242,736.5,690.0,26.79315185546875,17.861112594604492,21243,738.75,691.5,26.83017921447754,17.913055419921875
15139,40,1,9.06228448019593,0.543462341031276,16.30387023093828,False,0.05996968448948164,634.125,21242,922.5,638.25,32.51108932495117,14.549311637878418,21243,926.25,630.0,32.72906494140625,14.051478385925293
15140,15,1,6.375,0.3298208592198809,9.894625776596428,False,0.051736605367824456,658.6875,21242,841.5,655.5,30.048748016357422,15.728556632995605,21243,841.5,661.875,29.9653263092041,16.047653198242188
15141,41,1,0.375,0.04673593653504158,1.4020780960512473,False,0.12462916409344421,491.8125,21242,1356.0,491.625,47.73830795288086,4.400981426239014,21243,1356.0,492.0,47.76099395751953,4.36012077331543
15142,37,1,0.375,0.07664208558167396,2.299262567450219,False,0.2043788948844639,392.4375,21242,1116.0,392.25,42.705810546875,-1.8753941059112549,21243,1116.0,392.625,42.72349166870117,-1.9499688148498535
15143,40,1,28.559149146989657,1.6004425845011605,48.01327753503482,True,0.05603957513803799,617.625,21243,926.25,630.0,32.72906494140625,14.051478385925293,21244,940.5,605.25,33.494937896728516,12.646183013916016
15144,39,1,7.075485849042453,0.2892037184695312,8.676111554085935,False,0.040874043795687896,689.625,21243,738.75,691.5,26.83017921447754,17.913055419921875,21244,744.75,687.75,27.048383712768555,17.723251342773438
15145,15,1,16.941535497114774,0.8993132985188113,26.97939895556434,False,0.05308334056685527,653.4375,21243,841.5,661.875,29.9653263092041,16.047653198242188,21244,840.0,645.0,30.14645004272461,15.166768074035645
15146,41,1,0.0,0.0813369718116014,2.440109154348042,False,,492.0,21243,1356.0,492.0,47.76099395751953,4.36012077331543,21244,1356.0,492.0,47.734989166259766,4.437188625335693
15147,37,1,1.5,0.23867509611915497,7.160252883574649,False,0.1591167307461033,393.375,21243,1116.0,392.625,42.72349166870117,-1.9499688148498535,21244,1116.0,394.125,42.67318344116211,-1.716655969619751
15148,15,1,22.810359488618325,1.298958699386528,38.96876098159584,False,0.056945998594834464,634.875,21244,840.0,645.0,30.14645004272461,15.166768074035645,21245,850.5,624.75,30.69096565246582,13.987447738647461
15149,39,1,5.369182898728632,0.29858532244266694,8.957559673280008,False,0.0556109426842898,685.3125,21244,744.75,687.75,27.048383712768555,17.723251342773438,21245,747.0,682.875,27.151966094970703,17.443208694458008
15150,40,1,4.562071897723665,0.11497063424495979,3.449119027348794,False,0.02520140778630136,605.625,21244,940.5,605.25,33.494937896728516,12.646183013916016,21245,945.0,606.0,33.60986328125,12.64295768737793
15151,41,1,0.375,0.0960816470307569,2.8824494109227072,False,0.25621772541535176,491.8125,21244,1356.0,492.0,47.734989166259766,4.437188625335693,21245,1356.0,491.625,47.77387619018555,4.34932804107666
15152,37,1,2.625,0.30776637090674785,9.232991127202435,False,0.11724433177399918,392.8125,21244,1116.0,394.125,42.67318344116211,-1.716655969619751,21245,1116.0,391.5,42.75752639770508,-2.0126397609710693
15153,40,1,2.625,0.18714941153673695,5.6144823461021085,False,0.07129501391875694,607.3125,21245,945.0,606.0,33.60986328125,12.64295768737793,21246,945.0,608.625,33.57172775268555,12.826180458068848
15154,15,1,12.093386622447824,0.6575109778903285,19.725329336709855,False,0.054369466421411876,619.5,21245,850.5,624.75,30.69096565246582,13.987447738647461,21246,856.5,614.25,31.00177764892578,13.408037185668945
15155,39,1,3.023346655611956,0.09438230790278075,2.8314692370834225,False,0.0312178253617023,682.6875,21245,747.0,682.875,27.151966094970703,17.443208694458008,21246,750.0,682.5,27.245952606201172,17.434574127197266
15156,41,1,0.75,0.06185448780271206,1.8556346340813619,False,0.08247265040361608,491.625,21245,1356.0,491.625,47.77387619018555,4.34932804107666,21246,1356.75,491.625,47.765995025634766,4.410678386688232
15157,37,1,0.0,0.10285804006005218,3.0857412018015653,False,,391.5,21245,1116.0,391.5,42.75752639770508,-2.0126397609710693,21246,1116.0,391.5,42.732906341552734,-1.9127717018127441
15158,40,1,7.509369147937795,0.20634563503333855,6.1903690510001566,False,0.027478424747570798,608.8125,21246,945.0,608.625,33.57172775268555,12.826180458068848,21247,952.5,609.0,33.770545959472656,12.770955085754395
15159,39,1,4.056245184896988,0.16599429332946494,4.979828799883948,False,0.04092314092538775,681.375,21246,750.0,682.5,27.245952606201172,17.434574127197266,21247,746.625,680.25,27.157093048095703,17.29436683654785
15160,15,1,8.25,0.2310521631403867,6.9315648942116015,False,0.02800632280489536,614.25,21246,856.5,614.25,31.00177764892578,13.408037185668945,21247,864.75,614.25,31.219806671142578,13.331562042236328
15161,41,1,0.75,0.11101549469434331,3.3304648408302993,False,0.14802065959245775,491.625,21246,1356.75,491.625,47.765995025634766,4.410678386688232,21247,1356.0,491.625,47.79225158691406,4.302812576293945
15162,37,1,2.019436802675439,0.3368236366349435,10.104709099048305,False,0.16679087762920075,390.5625,21246,1116.0,391.5,42.732906341552734,-1.9127717018127441,21247,1116.75,389.625,42.836395263671875,-2.2333028316497803
15163,40,1,12.75,0.5671419266083355,17.014257798250064,False,0.044481719733987096,606.0,21247,952.5,609.0,33.770545959472656,12.770955085754395,21248,963.75,603.0,34.18899917602539,12.388140678405762
15164,39,1,10.419332992087353,0.46555223507592014,13.966567052277604,False,0.04468157754718749,675.75,21247,746.625,680.25,27.157093048095703,17.29436683654785,21248,741.375,671.25,27.11648178100586,16.830589294433594
15165,15,1,11.25,0.5476676139035372,16.43002841710612,False,0.04868156568031442,610.875,21247,864.75,614.25,31.219806671142578,13.331562042236328,21248,873.75,607.5,31.57526397705078,12.914920806884766
15166,37,1,1.352081728298996,0.11739240501152508,3.521772150345752,False,0.08682345346032604,389.0625,21247,1116.75,389.625,42.836395263671875,-2.2333028316497803,21248,1117.5,388.5,42.90484619140625,-2.3286728858947754
15167,42,7,1.5,0.1805052408944418,0.7735938895476078,False,0.1203368272629612,491.25,21241,1358.25,491.25,47.812068939208984,4.399953842163086,21248,1359.75,491.25,47.9276123046875,4.261274814605713
15168,40,1,7.830229881682913,0.2818811672707635,8.456435018122905,False,0.03599909217610099,601.875,21248,963.75,603.0,34.18899917602539,12.388140678405762,21249,971.25,600.75,34.43328857421875,12.2475004196167
15169,39,1,2.5155764746872635,0.14077209071812094,4.223162721543628,False,0.055960171409864104,672.375,21248,741.375,671.25,27.11648178100586,16.830589294433594,21249,740.25,673.5,27.063003540039062,16.96080780029297
15170,15,1,1.0606601717798212,0.045588426554206224,1.3676527966261867,False,0.04298118074680546,607.125,21248,873.75,607.5,31.57526397705078,12.914920806884766,21249,874.5,606.75,31.605712890625,12.88099193572998
15171,37,1,2.25,0.14243169459477378,4.272950837843213,False,0.06330297537545501,387.375,21248,1117.5,388.5,42.90484619140625,-2.3286728858947754,21249,1117.5,386.25,42.94491195678711,-2.46535325050354
15172,42,1,1.0606601717798212,0.04103642507582438,1.2310927522747315,False,0.038689512595692144,490.875,21248,1359.75,491.25,47.9276123046875,4.261274814605713,21249,1360.5,490.5,47.95530319213867,4.230989456176758
15173,32,15,170.64148272035143,9.840519249831221,19.681038499662442,False,0.05766780206638229,441.75,21234,691.125,496.5,27.487382888793945,6.418123722076416,21249,822.0,387.0,33.34825897216797,-1.4866818189620972
15174,33,17,273.05356617337924,13.131055367527456,23.17245064857786,False,0.048089668088017956,499.5,21232,698.25,601.5,26.531936645507812,12.976446151733398,21249,516.75,397.5,23.2271728515625,0.2680571377277374
15175,39,1,2.3717082451262845,0.028681332544653562,0.8604399763396069,False,0.012093111622642434,673.125,21249,740.25,673.5,27.063003540039062,16.96080780029297,21250,738.0,672.75,27.036453247070312,16.971656799316406
15176,40,1,9.75,0.29295804101648654,8.788741230494596,False,0.03004697856579349,600.75,21249,971.25,600.75,34.43328857421875,12.2475004196167,21250,981.0,600.75,34.7236442565918,12.28646183013916
15177,15,1,11.25,0.4603054032848906,13.809162098546718,False,0.040916035847545836,610.125,21249,874.5,606.75,31.605712890625,12.88099193572998,21250,883.5,613.5,31.788923263549805,13.303265571594238
15178,37,1,3.092329219213245,0.09199306607981612,2.759791982394484,False,0.02974879437423585,384.75,21249,1117.5,386.25,42.94491195678711,-2.46535325050354,21250,1118.25,383.25,43.02619171142578,-2.5084383487701416
15179,42,1,1.6770509831248424,0.2378459947973255,7.135379843919765,False,0.14182395001143497,491.25,21249,1360.5,490.5,47.95530319213867,4.230989456176758,21250,1359.75,492.0,47.868247985839844,4.452331066131592
15180,32,1,0.0,0.1857290960927662,5.571872882782986,False,,387.0,21249,822.0,387.0,33.34825897216797,-1.4866818189620972,21250,822.0,387.0,33.379634857177734,-1.3036221265792847
15181,15,1,6.046693311223912,0.20548501554200332,6.1645504662601,False,0.033983039153082345,613.125,21250,883.5,613.5,31.788923263549805,13.303265571594238,21251,889.5,612.75,31.946365356445312,13.171219825744629
15182,39,1,0.0,0.057970007805821545,1.7391002341746464,False,,672.75,21250,738.0,672.75,27.036453247070312,16.971656799316406,21251,738.0,672.75,27.006622314453125,16.921951293945312
15183,40,1,20.760915803499614,1.0548191969550136,31.644575908650406,False,0.05080793193030557,610.6875,21250,981.0,600.75,34.7236442565918,12.28646183013916,21251,987.0,620.625,34.572509765625,13.330397605895996
15184,42,1,1.352081728298996,0.2309347440093846,6.928042320281538,False,0.17079939708963823,491.4375,21250,1359.75,492.0,47.868247985839844,4.452331066131592,21251,1360.5,490.875,47.954708099365234,4.238192081451416
15185,37,1,0.75,0.27816379986115036,8.34491399583451,False,0.3708850664815338,382.875,21250,1118.25,383.25,43.02619171142578,-2.5084383487701416,21251,1118.25,382.5,43.06460189819336,-2.783937454223633
15186,32,1,1.5,0.21642072048377797,6.4926216145133395,False,0.14428048032251864,387.0,21250,822.0,387.0,33.379634857177734,-1.3036221265792847,21251,823.5,387.0,33.39653015136719,-1.519382357597351
15187,15,1,0.375,0.09151992502523927,2.7455977507571783,False,0.24405313340063806,612.9375,21251,889.5,612.75,31.946365356445312,13.171219825744629,21252,889.5,613.125,31.91046714782715,13.087034225463867
15188,40,1,12.600223212308581,0.7913005409307228,23.739016227921685,False,0.06280051770493537,615.5625,21251,987.0,620.625,34.572509765625,13.330397605895996,21252,994.5,610.5,34.9260139465332,12.622448921203613
15189,39,1,10.097184013377195,0.5091419586382382,15.274258759147145,False,0.05042415370104224,677.625,21251,738.0,672.75,27.006622314453125,16.921951293945312,21252,735.375,682.5,26.785369873046875,17.38050651550293
15190,41,5,3.023346655611956,0.32282284047460325,1.9369370428476196,False,0.10677665423360479,491.4375,21247,1356.0,491.625,47.79225158691406,4.302812576293945,21252,1359.0,491.25,47.98834228515625,4.046369552612305
15191,37,1,0.8385254915624212,0.34968623661068976,10.490587098320693,False,0.4170251711240416,382.6875,21251,1118.25,382.5,43.06460189819336,-2.783937454223633,21252,1119.0,382.875,43.14345932006836,-3.1246161460876465
15192,42,1,4.638493828819868,0.15206359592024982,4.561907877607495,False,0.032782968250480146,491.4375,21251,1360.5,490.875,47.954708099365234,4.238192081451416,21252,1356.0,492.0,47.87903594970703,4.10629415512085
15193,32,1,0.375,0.3841017680681875,11.523053042045625,False,1.0242713815151667,386.8125,21251,823.5,387.0,33.39653015136719,-1.519382357597351,21252,823.5,386.625,33.36186981201172,-1.9019170999526978
15194,40,1,5.100551440775791,0.21089324943029716,6.326797482908915,False,0.04134714684854162,608.4375,21252,994.5,610.5,34.9260139465332,12.622448921203613,21253,997.5,606.375,35.08731460571289,12.486588478088379
15195,39,1,14.586487754082544,0.4757667906380891,14.273003719142672,False,0.032616953351565316,677.25,21252,735.375,682.5,26.785369873046875,17.38050651550293,21253,725.25,672.0,26.6644287109375,16.920368194580078
15196,15,1,8.754463147446565,0.43683309131853204,13.10499273955596,False,0.0498983300244909,608.8125,21252,889.5,613.125,31.91046714782715,13.087034225463867,21253,891.0,604.5,32.10240936279297,12.694629669189453
15197,41,1,0.75,0.2944719954425639,8.834159863276918,False,0.39262932725675187,491.625,21252,1359.0,491.25,47.98834228515625,4.046369552612305,21253,1359.0,492.0,47.8795051574707,4.319990158081055
15198,37,1,1.0606601717798212,0.3236730851922868,9.710192555768606,False,0.3051619112360495,382.5,21252,1119.0,382.875,43.14345932006836,-3.1246161460876465,21253,1118.25,382.125,43.07080841064453,-2.809201955795288
15199,32,1,0.75,0.36067764712487366,10.82032941374621,False,0.48090352949983156,386.625,21252,823.5,386.625,33.36186981201172,-1.9019170999526978,21253,824.25,386.625,33.42560958862305,-1.5469162464141846
15200,39,1,9.778803607803972,0.4107949764718186,12.32384929415456,False,0.04200871527310189,674.625,21253,725.25,672.0,26.6644287109375,16.920368194580078,21254,717.0,677.25,26.38538360595703,17.22184181213379
15201,15,1,9.031195934094221,0.2459945931766776,7.379837795300328,False,0.027238318709043655,604.875,21253,891.0,604.5,32.10240936279297,12.694629669189453,21254,900.0,605.25,32.347930908203125,12.709877967834473
15202,40,1,5.369182898728632,0.3173532833578188,9.520598500734565,False,0.05910643934907951,608.8125,21253,997.5,606.375,35.08731460571289,12.486588478088379,21254,995.25,611.25,34.94869613647461,12.772067070007324
15203,41,1,1.5,0.04760707365460384,1.4282122096381153,False,0.03173804910306923,492.0,21253,1359.0,492.0,47.8795051574707,4.319990158081055,21254,1360.5,492.0,47.92662811279297,4.313218116760254
15204,37,1,0.75,0.027549198539282834,0.826475956178485,False,0.036732264719043776,382.125,21253,1118.25,382.125,43.07080841064453,-2.809201955795288,21254,1119.0,382.125,43.09771728515625,-2.8151071071624756
15205,32,1,0.8385254915624212,0.03387491118351046,1.0162473355053137,False,0.040398188873651854,386.4375,21253,824.25,386.625,33.42560958862305,-1.5469162464141846,21254,823.5,386.25,33.40926742553711,-1.57658851146698
15206,42,2,19.51441774688653,0.5261718534236771,7.892577801355157,False,0.026963236118465607,491.625,21252,1356.0,492.0,47.87903594970703,4.10629415512085,21254,1375.5,491.25,48.393184661865234,4.218132972717285
15207,39,1,13.416407864998739,0.360625821724534,10.81877465173602,False,0.02687946172725928,674.25,21254,717.0,677.25,26.38538360595703,17.22184181213379,21255,705.0,671.25,26.13422393798828,16.963056564331055
15208,40,1,1.5,0.056278724858273226,1.6883617457481968,False,0.037519149905515484,611.25,21254,995.25,611.25,34.94869613647461,12.772067070007324,21255,996.75,611.25,34.99460220336914,12.8046236038208
15209,15,1,9.612004213482223,0.23680543586088362,7.104163075826508,False,0.024636426555944474,603.5625,21254,900.0,605.25,32.347930908203125,12.709877967834473,21255,891.0,601.875,32.14958953857422,12.580504417419434
15210,41,1,1.125,0.001951496602140241,0.05854489806420723,False,0.0017346636463468808,491.4375,21254,1360.5,492.0,47.92662811279297,4.313218116760254,21255,1360.5,490.875,47.9246940612793,4.312957763671875
15211,37,1,1.125,0.037685921732335065,1.1305776519700519,False,0.03349859709540895,381.5625,21254,1119.0,382.125,43.09771728515625,-2.8151071071624756,21255,1119.0,381.0,43.10205841064453,-2.777672052383423
15212,32,1,1.125,0.2042106276927725,6.126318830783175,False,0.18152055794913113,386.8125,21254,823.5,386.25,33.40926742553711,-1.57658851146698,21255,823.5,387.375,33.402652740478516,-1.3724850416183472
15213,42,1,2.3717082451262845,0.08543351391497694,2.5630054174493084,False,0.0360219323310688,490.875,21254,1375.5,491.25,48.393184661865234,4.218132972717285,21255,1373.25,490.5,48.3138427734375,4.249814987182617
15214,39,1,9.98514521677076,0.45219299003444474,13.565789701033342,False,0.04528657122331626,667.125,21255,705.0,671.25,26.13422393798828,16.963056564331055,21256,699.375,663.0,26.042510986328125,16.520261764526367
15215,15,1,9.900284086833064,0.256752159750743,7.70256479252229,False,0.025933817403503794,603.9375,21255,891.0,601.875,32.14958953857422,12.580504417419434,21256,900.0,606.0,32.33287048339844,12.760309219360352
15216,40,1,1.0606601717798212,0.07878453454490215,2.3635360363470648,False,0.07427877150576817,610.875,21255,996.75,611.25,34.99460220336914,12.8046236038208,21256,997.5,610.5,35.01852798461914,12.729559898376465
15217,41,1,3.023346655611956,0.10768290370656815,3.2304871111970446,False,0.03561712101610526,491.0625,21255,1360.5,490.875,47.9246940612793,4.312957763671875,21256,1363.5,491.25,48.022361755371094,4.267607688903809
15218,37,1,0.75,0.16233021974720405,4.869906592416122,False,0.21644029299627207,380.625,21255,1119.0,381.0,43.10205841064453,-2.777672052383423,21256,1119.0,380.25,43.12813949584961,-2.9378933906555176
15219,32,1,0.0,0.0998820943858965,2.996462831576895,False,,387.375,21255,823.5,387.375,33.402652740478516,-1.3724850416183472,21256,823.5,387.375,33.381614685058594,-1.4701263904571533
15220,42,1,5.25,0.1913819619634733,5.741458858904199,False,0.03645370704066158,490.5,21255,1373.25,490.5,48.3138427734375,4.249814987182617,21256,1378.5,490.5,48.48892593383789,4.172530174255371
15221,7,27,30.121628442034805,0.7635675174441577,0.8484083527157309,False,0.025349476669680893,489.75,21229,1529.25,494.625,52.98125457763672,3.7420923709869385,21256,1500.75,484.875,52.28480529785156,3.4290528297424316
15222,39,1,9.06228448019593,0.34774878135809595,10.432463440742879,False,0.03837319189416767,664.875,21256,699.375,663.0,26.042510986328125,16.520261764526367,21257,691.125,666.75,25.77473258972168,16.74212646484375
15223,15,1,3.092329219213245,0.10861188484784884,3.2583565454354653,False,0.03512300183726299,605.625,21256,900.0,606.0,32.33287048339844,12.760309219360352,21257,903.0,605.25,32.42556381225586,12.70370101928711
