section_name,arm,mode,gate,measurement,threshold_v1,status_v1,threshold_v2,status_v2,direction
wptZj4SuFtE_s5106,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s5106,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s5106,A2_ID_MERGE,M1,median_step_distance,745.4408091860815,8.408436,REJECT,76.995468,REJECT,max
wptZj4SuFtE_s5106,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s5106,A5_BALL_SHIFT,M1,median_step_distance,40.311288741492746,8.408436,REJECT,76.995468,PASS,max
wptZj4SuFtE_s90,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s90,A0,M1,median_step_distance,30.364452901377952,8.408436,REJECT,76.995468,PASS,max
wptZj4SuFtE_s90,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s90,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s90,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s90,A2_ID_MERGE,M1,median_step_distance,48.85669283345753,8.408436,REJECT,76.995468,PASS,max
wptZj4SuFtE_s90,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s90,A5_BALL_SHIFT,M1,median_step_distance,30.364452901377952,8.408436,REJECT,76.995468,PASS,max
