game,ts,elapsed,outcome_home_win,home_five,away_five,market_prob,p_null,cluster_id,source_order,distance,grid_target_elapsed,game_date,player_snapshot_date,team_snapshot_date,state_key,split_id,p_simulator,n_train,loss_market,loss_recal_null,loss_simulator,paired_loss_recal_null_minus_simulator
401810367,1767753911,2033.0,1,203484|1628991|1630583|1631246|1642914,1628368|1628436|1630577|1631110|1642264,0.3399999999999999,0.3400423948737183,401810367,56351,7.0,2040,2026-01-06,2026-01-05,2026-01-05,401810367:2040,3,0.515625,1709,0.4356000000000002,0.4355440405640171,0.234619140625,0.20092489993901708
401810369,1767755048,2521.0,0,1630529|1630530|1642847|1642852|1642877,203935|1629020|1629028|1629029|1631222,0.185,0.1854169435256743,401810369,56387,1.0,2520,2026-01-06,2026-01-05,2026-01-05,401810369:2520,3,0.484375,1709,0.034225,0.0343794429464031,0.234619140625,-0.2002396976785969
401810367,1767755050,2489.0,1,203484|1628991|1629111|1631246|1642914,203084|1628368|1628436|1629640|1642844,0.735,0.7340057652123084,401810367,56388,31.0,2520,2026-01-06,2026-01-05,2026-01-05,401810367:2520,3,0.65625,1709,0.07022500000000001,0.07075293294028959,0.1181640625,-0.04741112955971041
401810373,1767831251,97.0,1,202331|203954|1630178|1631230|1642845,1630551|1641731|1642259|1642267|1642848,0.905,0.9045807159029374,401810373,56432,23.0,120,2026-01-07,2026-01-06,2026-01-06,401810373:120,3,0.53125,1709,0.009024999999999995,0.009104839777595939,0.2197265625,-0.21062172272240406
401810371,1767831252,115.0,0,1628970|1630163|1631217|1642851|1642883,1627742|1629628|1630193|1630567|1642867,0.51,0.5108193992672359,401810371,56434,5.0,120,2026-01-07,2026-01-06,2026-01-06,401810371:120,3,0.59375,1709,0.2601,0.26093645866773973,0.3525390625,-0.09160260383226027
401810375,1767831313,121.0,0,1627759|1628401|1629674|1630202|1630573,1627750|1631128|1631212|1641747|1642461,0.76,0.7598513351486713,401810375,56436,1.0,120,2026-01-07,2026-01-06,2026-01-06,401810375:120,3,0.53125,1709,0.5776,0.5773740515272184,0.2822265625,0.29514748902721843
401810373,1767832336,597.0,1,1626162|1629656|1630178|1641737|1642272,1628963|1630264|1631103|1642267|1642358,0.935,0.934610965861716,401810373,56486,3.0,600,2026-01-07,2026-01-06,2026-01-06,401810373:600,3,0.5625,1709,0.004224999999999993,0.0042757257855376716,0.19140625,-0.18713052421446233
401810375,1767832390,600.0,0,1627759|1628401|1629014|1630568|1642864,203501|203932|1627750|1628971|1631212,0.745,0.7449014905083938,401810375,56489,0.0,600,2026-01-07,2026-01-06,2026-01-06,401810375:600,3,0.53125,1709,0.555025,0.5548782305616268,0.2822265625,0.2726516680616268
401810371,1767832572,620.0,0,1628970|1629012|1630182|1642275|1642862,1630567|1630572|1641711|1642266|1642347,0.355,0.3562886331074516,401810371,56500,20.0,600,2026-01-07,2026-01-06,2026-01-06,401810371:600,3,0.4375,1709,0.126025,0.12694159008157627,0.19140625,-0.06446465991842373
401810377,1767832994,100.0,1,1626157|1628384|1628969|1628973|1630540,201935|202695|1627739|1627826|1628381,0.585,0.5855250196313017,401810377,56519,20.0,120,2026-01-07,2026-01-06,2026-01-06,401810377:120,3,0.65625,1709,0.17222500000000002,0.17178950935163287,0.1181640625,0.05362544685163287
401810373,1767833471,1088.0,1,202331|203954|1630178|1631230|1642845,1630264|1631103|1642259|1642267|1642358,0.815,0.8146937888678537,401810373,56548,8.0,1080,2026-01-07,2026-01-06,2026-01-06,401810373:1080,3,0.46875,1709,0.03422500000000002,0.03433839188415158,0.2822265625,-0.24788817061584842
401810375,1767833531,1062.0,0,1627759|1629014|1629674|1630202|1630573,203501|1628971|1629618|1630192|1631212,0.6699999999999999,0.6701814017576453,401810375,56553,18.0,1080,2026-01-07,2026-01-06,2026-01-06,401810375:1080,3,0.515625,1709,0.4488999999999999,0.44914311126184236,0.265869140625,0.18327397063684236
401810371,1767833832,1082.0,0,1628970|1629012|1630163|1631217|1642862,1627742|1629628|1630193|1630534|1642867,0.63,0.6303421279743188,401810371,56574,2.0,1080,2026-01-07,2026-01-06,2026-01-06,401810371:1080,3,0.453125,1709,0.39690000000000003,0.39733119829919245,0.205322265625,0.19200893267419245
401810377,1767833892,593.0,1,203903|1627824|1628969|1628973|1629011,201572|201587|201935|1628381|1642920,0.6950000000000001,0.6950839177766882,401810377,56579,7.0,600,2026-01-07,2026-01-06,2026-01-06,401810377:600,3,0.53125,1709,0.09302499999999997,0.09297381719841344,0.2197265625,-0.12675274530158656
401810379,1767834910,128.0,0,1628991|1629111|1641713|1642285|1642377,1626164|1626220|1628415|1631109|1631221,0.375,0.3762443475935511,401810379,56629,8.0,120,2026-01-07,2026-01-06,2026-01-06,401810379:120,3,0.40625,1709,0.140625,0.1415598090960969,0.1650390625,-0.02347925340390311
401810377,1767835214,1083.0,1,203903|1627824|1628969|1628973|1629011,201935|202695|1627739|1627826|1628381,0.655,0.6552411720044927,401810377,56646,3.0,1080,2026-01-07,2026-01-06,2026-01-06,401810377:1080,3,0.53125,1709,0.11902499999999998,0.11885864948083577,0.2197265625,-0.10086791301916423
401810375,1767835452,1561.0,0,1627759|1628401|1629674|1630202|1630573,1627750|1628971|1631128|1631212|1641747,0.65,0.6502612529626124,401810375,56663,1.0,1560,2026-01-07,2026-01-06,2026-01-06,401810375:1560,3,0.59375,1709,0.42250000000000004,0.4228396971045066,0.3525390625,0.07030063460450658
401810373,1767835515,1564.0,1,202331|203954|1630178|1631230|1642845,1630551|1641731|1642259|1642267|1642848,0.505,0.5058380570640353,401810373,56667,4.0,1560,2026-01-07,2026-01-06,2026-01-06,401810373:1560,3,0.421875,1709,0.245025,0.24419602584624764,0.334228515625,-0.09003248977875236
401810371,1767835692,1564.0,0,1628970|1630163|1631217|1642851|1642883,1629628|1630193|1630567|1642266|1642867,0.665,0.6652012373180736,401810371,56684,4.0,1560,2026-01-07,2026-01-06,2026-01-06,401810371:1560,3,0.578125,1709,0.44222500000000003,0.44249268612949605,0.334228515625,0.10826417050449605
401810379,1767835929,593.0,0,203484|1628991|1630583|1631132|1642914,1626164|1628960|1630692|1642345|1642346,0.2199999999999999,0.2213901842324961,401810379,56701,7.0,600,2026-01-07,2026-01-06,2026-01-06,401810379:600,3,0.546875,1709,0.04839999999999995,0.049013613674498566,0.299072265625,-0.2500586519505014
401810373,1767836531,2056.0,1,202331|203083|1626162|1629656|1642845,1628963|1630264|1630551|1631103|1642358,0.475,0.4759463300829868,401810373,56741,16.0,2040,2026-01-07,2026-01-06,2026-01-06,401810373:2040,3,0.53125,1709,0.275625,0.2746322489534898,0.2197265625,0.05490568645348981
401810375,1767836771,2034.0,0,1628401|1629014|1629674|1630573|1642864,203501|203932|1627750|1630192|1631212,0.735,0.7349362604670825,401810375,56758,6.0,2040,2026-01-07,2026-01-06,2026-01-06,401810375:2040,3,0.515625,1709,0.540225,0.5401313069493393,0.265869140625,0.2742621663243393
401810371,1767836906,2051.0,0,1629012|1630182|1641790|1642275|1642862,1630534|1630572|1641711|1642347|1642419,0.5549999999999999,0.5556453687913507,401810371,56767,11.0,2040,2026-01-07,2026-01-06,2026-01-06,401810371:2040,3,0.40625,1709,0.30802499999999994,0.30874177585927615,0.1650390625,0.14370271335927615
401810377,1767837072,1577.0,1,1626157|1628384|1628969|1628973|1630540,201935|202695|1627739|1627826|1628381,0.5349999999999999,0.5357239261638101,401810377,56779,17.0,1560,2026-01-07,2026-01-06,2026-01-06,401810377:1560,3,0.53125,1709,0.21622500000000008,0.2155522727367472,0.2197265625,-0.004174289763252792
401810379,1767837248,1062.0,0,203484|1630583|1631132|1642377|1642914,1626164|1626220|1628415|1628960|1631109,0.1899999999999999,0.1913520240023185,401810379,56790,18.0,1080,2026-01-07,2026-01-06,2026-01-06,401810379:1080,3,0.34375,1709,0.03609999999999996,0.03661559708978387,0.1181640625,-0.08154846541021613
401810373,1767837791,2521.0,1,202331|203083|1626162|1629656|1642845,1631103|1641731|1642259|1642267|1642848,0.5449999999999999,0.5456848550353969,401810373,56836,1.0,2520,2026-01-07,2026-01-06,2026-01-06,401810373:2520,3,0.609375,1709,0.20702500000000007,0.20640225094420836,0.152587890625,0.05381436031920836
401810375,1767837912,2527.0,0,1627759|1628401|1629014|1630202|1630568,1627750|1629618|1630192|1631128|1631212,0.5700000000000001,0.5705854919333592,401810375,56847,7.0,2520,2026-01-07,2026-01-06,2026-01-06,401810375:2520,3,0.53125,1709,0.3249000000000001,0.3255678036048335,0.2822265625,0.043341241104833506
401810371,1767838333,2529.0,0,1628970|1629012|1641790|1642851|1642883,1629628|1630193|1630572|1642266|1642867,0.515,0.515800586074743,401810371,56877,9.0,2520,2026-01-07,2026-01-06,2026-01-06,401810371:2520,3,0.46875,1709,0.265225,0.26605024459504834,0.2197265625,0.046323682095048335
401810377,1767838392,2052.0,1,203903|1626157|1628969|1629011|1642278,201572|201587|201935|1641757|1642920,0.505,0.5058380570640353,401810377,56882,12.0,2040,2026-01-07,2026-01-06,2026-01-06,401810377:2040,3,0.453125,1709,0.245025,0.24419602584624764,0.299072265625,-0.05487623977875236
401810379,1767839108,1563.0,0,1628991|1629111|1641765|1642285|1642377,1626164|1626220|1628415|1631109|1631221,0.035,0.0355317482553345,401810379,56921,3.0,1560,2026-01-07,2026-01-06,2026-01-06,401810379:1560,3,0.625,1709,0.0012250000000000002,0.0012625051340804663,0.390625,-0.3893624948659195
401810377,1767839781,2523.0,1,1627824|1628969|1628973|1629011|1630540,201935|202695|1627739|1627826|1628381,0.954,0.9536596015093992,401810377,56953,3.0,2520,2026-01-07,2026-01-06,2026-01-06,401810377:2520,3,0.546875,1709,0.0021160000000000037,0.0021474325322676756,0.205322265625,-0.20317483309273232
401810379,1767840309,2035.0,0,203484|1628991|1630583|1631132|1642914,1628960|1630692|1631221|1642345|1642346,0.023,0.0233901453962825,401810379,56970,5.0,2040,2026-01-07,2026-01-06,2026-01-06,401810379:2040,3,0.546875,1709,0.000529,0.0005470989016592354,0.299072265625,-0.2985251667233408
401810379,1767841568,2512.0,0,203484|1631132|1641765|1642377|1642914,1626164|1626220|1628415|1631109|1642346,0.0014999999999999,0.0015415189832111,401810379,56993,8.0,2520,2026-01-07,2026-01-06,2026-01-06,401810379:2520,3,0.515625,1709,2.2499999999997e-06,2.3762807756001837e-06,0.265869140625,-0.2658667643442244
401810381,1767841992,118.0,1,201939|202710|203110|1630541|1642366,203507|1626167|1629645|1631157|1631260,0.735,0.7349362604670825,401810381,57003,2.0,120,2026-01-07,2026-01-06,2026-01-06,401810381:120,3,0.421875,1709,0.07022500000000001,0.07025878601517434,0.334228515625,-0.2639697296098257
401810381,1767843073,606.0,1,201143|202710|1629001|1642366|1642954,203914|1626171|1628398|1629018|1631157,0.745,0.7449014905083938,401810381,57026,6.0,600,2026-01-07,2026-01-06,2026-01-06,401810381:600,3,0.578125,1709,0.065025,0.06507524954483908,0.177978515625,-0.11290326608016092
401810381,1767844032,1056.0,1,202710|203110|1630541|1641764|1642366,203507|1626171|1628398|1629018|1629645,0.845,0.8446311302107821,401810381,57040,24.0,1080,2026-01-07,2026-01-06,2026-01-06,401810381:1080,3,0.40625,1709,0.024025000000000008,0.024139485699578956,0.3525390625,-0.32839957680042103
401810381,1767846192,1576.0,1,201939|202710|203110|1630541|1642366,203507|1626167|1629645|1631157|1631260,0.73,0.7299540077280652,401810381,57060,16.0,1560,2026-01-07,2026-01-06,2026-01-06,401810381:1560,3,0.46875,1709,0.0729,0.07292483794213388,0.2822265625,-0.2093017245578661
401810381,1767847344,2057.0,1,202710|1629001|1641764|1642366|1642954,203914|1626171|1628398|1629018|1631157,0.955,0.9546629830601144,401810381,57079,17.0,2040,2026-01-07,2026-01-06,2026-01-06,401810381:2040,3,0.625,1709,0.002025000000000004,0.002055445105007471,0.140625,-0.13856955489499254
401810381,1767848593,2530.0,1,201143|202710|203110|1629001|1642954,203507|1626171|1629645|1631157|1631260,0.973,0.9727423411360416,401810381,57098,10.0,2520,2026-01-07,2026-01-06,2026-01-06,401810381:2520,3,0.46875,1709,0.0007290000000000013,0.0007429799667439281,0.2822265625,-0.28148358253325606
401810383,1767917593,108.0,0,1628970|1629012|1631217|1641706|1642851,1627783|1630174|1630643|1631245|1642277,0.645,0.6448203670289487,401810383,57120,12.0,120,2026-01-08,2026-01-07,2026-01-07,401810383:120,3,0.578125,1709,0.41602500000000003,0.4157933057353482,0.334228515625,0.08156479011034817
401810383,1767918914,595.0,0,1630163|1630182|1641706|1641790|1642275,1630174|1630695|1631245|1641716|1641767,0.53,0.5306107820995706,401810383,57142,5.0,600,2026-01-08,2026-01-07,2026-01-07,401810383:600,3,0.375,1709,0.28090000000000004,0.281547802080318,0.140625,0.140922802080318
401810383,1767920233,1068.0,0,1628970|1630182|1631217|1642862|1642883,1627783|1630174|1630643|1631245|1642277,0.495,0.4958506978538281,401810383,57163,12.0,1080,2026-01-08,2026-01-07,2026-01-07,401810383:1080,3,0.421875,1709,0.245025,0.24586791456212836,0.177978515625,0.06788939893712836
401810383,1767922222,1560.0,0,1628970|1629012|1631217|1641706|1642851,1627783|1630174|1630643|1631245|1642277,0.495,0.4958506978538281,401810383,57196,0.0,1560,2026-01-08,2026-01-07,2026-01-07,401810383:1560,3,0.484375,1709,0.245025,0.24586791456212836,0.234619140625,0.011248773937128365
401810383,1767923473,2036.0,0,1630163|1641790|1642275|1642851|1642883,-4278516|204456|1628396|1630174|1641716,0.295,0.2969125795198076,401810383,57217,4.0,2040,2026-01-08,2026-01-07,2026-01-07,401810383:2040,3,0.296875,1709,0.08702499999999999,0.08815707987710607,0.088134765625,2.2314252106067634e-05
401810383,1767924733,2506.0,0,1628970|1630163|1630182|1631217|1642851,204456|1630174|1630643|1641767|1642277,0.35,0.3517008205802214,401810383,57238,14.0,2520,2026-01-08,2026-01-07,2026-01-07,401810383:2520,3,0.46875,1709,0.12249999999999998,0.12369346719680108,0.2197265625,-0.09603309530319892
401810386,1767924790,116.0,1,201567|1628374|1641718|1641729|1642262,203076|1629655|1630230|1631108|1642843,0.3349999999999999,0.3367666372136941,401810386,57239,4.0,120,2026-01-08,2026-01-07,2026-01-07,401810386:120,3,0.65625,1709,0.44222500000000003,0.4398784935128316,0.1181640625,0.3217144310128316
401810386,1767925811,610.0,1,203937|1628374|1641707|1642268|1642271,202691|1628997|1629655|1630314|1642843,0.52,0.5206799334766399,401810386,57273,10.0,600,2026-01-08,2026-01-07,2026-01-07,401810386:600,3,0.484375,1709,0.2304,0.22974772617195838,0.265869140625,-0.03612141445304162
401810386,1767926950,1082.0,1,201567|1628374|1641718|1642271|1642383,202691|203076|1630230|1630314|1631108,0.5549999999999999,0.5554367354138893,401810386,57295,2.0,1080,2026-01-08,2026-01-07,2026-01-07,401810386:1080,3,0.421875,1709,0.19802500000000006,0.1976364962194603,0.334228515625,-0.1365920194055397
401810386,1767928930,1574.0,1,201567|1628374|1641718|1641729|1642262,203076|1629655|1630230|1631108|1642843,0.4449999999999999,0.4461774431330119,401810386,57313,14.0,1560,2026-01-08,2026-01-07,2026-01-07,401810386:1560,3,0.421875,1709,0.30802500000000016,0.3067194244946883,0.334228515625,-0.02750909113031169
401810386,1767929950,2042.0,1,203937|1641718|1641729|1642268|1642271,202691|1628997|1629655|1642843|1642948,0.415,0.4163594595688497,401810386,57330,2.0,2040,2026-01-08,2026-01-07,2026-01-07,401810386:2040,3,0.578125,1709,0.34222499999999995,0.34063628043476524,0.177978515625,0.16265776480976524
401810386,1767931029,2496.0,1,203937|1628374|1641718|1641729|1642383,202691|203076|1630230|1631108|1642948,0.415,0.4163594595688497,401810386,57346,24.0,2520,2026-01-08,2026-01-07,2026-01-07,401810386:2520,3,0.5,1709,0.34222499999999995,0.34063628043476524,0.25,0.09063628043476524
401810388,1768004051,121.0,0,1628976|1630217|1631094|1641710|1642869,202331|203954|1630178|1631230|1642845,0.475,0.4743613339712073,401810388,57366,1.0,120,2026-01-09,2026-01-08,2026-01-07,401810388:120,3,0.484375,1709,0.225625,0.22501867516694324,0.234619140625,-0.009600465458056762
401810388,1768005191,600.0,0,1626145|1629048|1630217|1641724|1642859,202331|203083|1626162|1629656|1630178,0.4549999999999999,0.4545638376081091,401810388,57385,0.0,600,2026-01-09,2026-01-08,2026-01-07,401810388:600,3,0.4375,1709,0.2070249999999999,0.20662828246101136,0.19140625,0.015222032461011364
401810390,1768005850,128.0,0,1629008|1629611|1629651|1641730|1642856,201935|202695|1627739|1627826|1628381,0.25,0.2513902610506039,401810390,57398,8.0,120,2026-01-09,2026-01-08,2026-01-07,401810390:120,3,0.5625,1709,0.0625,0.06319706335109078,0.31640625,-0.25320918664890923
401810388,1768006390,1079.0,0,1626145|1628976|1631094|1641710|1642869,203083|1630178|1631133|1642272|1642845,0.56,0.5585294995312546,401810388,57417,1.0,1080,2026-01-09,2026-01-08,2026-01-07,401810388:1080,3,0.703125,1709,0.31360000000000005,0.3119552018466338,0.494384765625,-0.18242956377836622
401810390,1768006989,616.0,0,-5279130|1629008|1630549|1630560|1642874,201572|201587|201935|1628381|1642920,0.185,0.1866998619070802,401810390,57436,16.0,600,2026-01-09,2026-01-08,2026-01-07,401810390:600,3,0.328125,1709,0.034225,0.03485683843612282,0.107666015625,-0.07280917718887718
401810390,1768008070,1083.0,0,-5279130|1629008|1629651|1630560|1641730,201572|201587|202695|1641757|1642920,0.0749999999999999,0.0765056395175627,401810390,57459,3.0,1080,2026-01-09,2026-01-08,2026-01-07,401810390:1080,3,0.34375,1709,0.005624999999999985,0.0058531128779912515,0.1181640625,-0.11231094962200874
401810388,1768008371,1560.0,0,1628976|1630217|1631094|1641710|1642869,202331|203954|1630178|1631230|1642845,0.385,0.3852636195735019,401810388,57470,0.0,1560,2026-01-09,2026-01-08,2026-01-07,401810388:1560,3,0.53125,1709,0.148225,0.14842805656687602,0.2822265625,-0.13379850593312398
401810388,1768009390,2003.0,0,1628371|1630217|1631094|1631288|1642859,203083|1626162|1629656|1630178|1631133,0.3149999999999999,0.3159049693065258,401810388,57496,37.0,2040,2026-01-09,2026-01-08,2026-01-07,401810388:2040,3,0.671875,1709,0.09922499999999994,0.099795949632557,0.451416015625,-0.351620065992443
401810390,1768010109,1572.0,0,1629008|1629611|1629651|1641730|1642856,201935|202695|1627739|1627826|1628381,0.0639999999999999,0.0654042607830034,401810390,57513,12.0,1560,2026-01-09,2026-01-08,2026-01-07,401810390:1560,3,0.546875,1709,0.004095999999999988,0.004277717328571117,0.299072265625,-0.29479454829642887
401810388,1768010950,2534.0,0,1628976|1630217|1631094|1641710|1642869,203954|1629656|1630178|1631230|1642845,0.035,0.0360112425182276,401810388,57542,14.0,2520,2026-01-09,2026-01-08,2026-01-07,401810388:2520,3,0.53125,1709,0.0012250000000000002,0.0012968095877066031,0.2822265625,-0.2809297529122934
401810392,1768011203,159.0,0,1629618|1631128|1631212|1641747|1641816,1629638|1630168|1630249|1630552|1630700,0.525,0.523863149460813,401810392,57552,39.0,120,2026-01-09,2026-01-08,2026-01-07,401810392:120,3,0.375,1709,0.275625,0.2744325993630021,0.140625,0.13380759936300213
401810390,1768011489,2058.0,0,-5279130|1630549|1630560|1642874|1642962,201572|201587|201935|1641757|1642920,0.042,0.043126306987769,401810390,57566,18.0,2040,2026-01-09,2026-01-08,2026-01-07,401810390:2040,3,0.390625,1709,0.0017640000000000002,0.0018598783544032935,0.152587890625,-0.1507280122705967
401810392,1768012092,571.0,0,203501|203932|1628971|1630192|1631212,1628379|1629638|1630168|1630811|1631243,0.4449999999999999,0.4446651483876102,401810392,57594,29.0,600,2026-01-09,2026-01-08,2026-01-07,401810392:600,3,0.40625,1709,0.1980249999999999,0.19772709419057538,0.1650390625,0.03268803169057538
401810390,1768012748,2523.0,0,1629008|1629611|1629651|1641730|1642856,201935|202695|1627826|1628381|1642920,0.0004999999999999,0.0005374521339179,401810390,57613,3.0,2520,2026-01-09,2026-01-08,2026-01-07,401810390:2520,3,0.421875,1709,2.4999999999990004e-07,2.888547962529043e-07,0.177978515625,-0.17797822677020375
401810392,1768013169,1076.0,0,1628971|1629618|1630192|1631128|1631212,1629638|1630249|1630552|1630700|1631243,0.27,0.2712560879393957,401810392,57628,4.0,1080,2026-01-09,2026-01-08,2026-01-07,401810392:1080,3,0.515625,1709,0.0729,0.07357986524418518,0.265869140625,-0.1922892753808148
401810394,1768014858,125.0,1,201939|202710|203110|1630541|1642366,201566|201942|203897|1631165|1642875,0.875,0.8724654938761334,401810394,57650,5.0,120,2026-01-09,2026-01-08,2026-01-07,401810394:120,3,0.5625,1709,0.015625,0.016265050252258575,0.19140625,-0.17514119974774142
401810392,1768014969,1562.0,0,1629618|1631128|1631212|1641747|1641816,1629638|1630168|1630249|1630552|1630700,0.255,0.2563581701798618,401810392,57653,2.0,1560,2026-01-09,2026-01-08,2026-01-07,401810392:1560,3,0.515625,1709,0.065025,0.06571951141796697,0.265869140625,-0.20014962920703303
401810394,1768015870,582.0,1,201143|202710|1629001|1641764|1642954,-4433174|201942|203471|1628370|1642363,0.875,0.8724654938761334,401810394,57684,18.0,600,2026-01-09,2026-01-08,2026-01-07,401810394:600,3,0.328125,1709,0.015625,0.016265050252258575,0.451416015625,-0.43515096537274145
401810392,1768016349,2063.0,0,203501|203932|1628971|1631212|1641816,1628379|1629638|1630168|1630811|1631243,0.29,0.2911076389740699,401810392,57697,23.0,2040,2026-01-09,2026-01-08,2026-01-07,401810392:2040,3,0.5,1709,0.0841,0.0847436574690574,0.25,-0.1652563425309426
401810396,1768016651,150.0,0,2544|203935|1629028|1629029|1631222,203507|1626167|1629645|1631157|1631260,0.61,0.6080897547045274,401810396,57709,30.0,120,2026-01-09,2026-01-08,2026-01-07,401810396:120,3,0.578125,1709,0.3721,0.36977314977661235,0.334228515625,0.03554463415161235
401810394,1768016890,1077.0,1,201143|202710|1630541|1630611|1641764,203471|1628370|1630173|1642363|1642875,0.855,0.8523440290656927,401810394,57720,3.0,1080,2026-01-09,2026-01-08,2026-01-07,401810394:1080,3,0.5,1709,0.021025000000000005,0.021802285752552993,0.25,-0.228197714247447
401810396,1768017672,610.0,0,2544|1629020|1629216|1629637|1642261,1626171|1628398|1629018|1631157|1631260,0.5349999999999999,0.5337661576863079,401810396,57760,10.0,600,2026-01-09,2026-01-08,2026-01-07,401810396:600,3,0.4375,1709,0.2862249999999999,0.28490631109120446,0.19140625,0.09350006109120446
401810392,1768017729,2535.0,0,1628971|1629618|1630192|1631212|1641816,1629638|1630168|1630249|1630552|1630700,0.0254999999999999,0.0263275933757782,401810392,57761,15.0,2520,2026-01-09,2026-01-08,2026-01-07,401810392:2520,3,0.46875,1709,0.000650249999999995,0.0006931421729603201,0.2197265625,-0.21903342032703968
401810396,1768018631,1089.0,0,2544|203935|1629028|1629029|1631222,203914|1626171|1628398|1629645|1631260,0.495,0.4941600453582302,401810396,57785,9.0,1080,2026-01-09,2026-01-08,2026-01-07,401810396:1080,3,0.25,1709,0.245025,0.24419415042844814,0.0625,0.18169415042844814
401810394,1768018750,1530.0,1,201939|202710|203110|1630541|1642366,201566|201942|203897|1631165|1642875,0.855,0.8523440290656927,401810394,57788,30.0,1560,2026-01-09,2026-01-08,2026-01-07,401810394:1560,3,0.546875,1709,0.021025000000000005,0.021802285752552993,0.205322265625,-0.183519979872447
401810394,1768020070,2018.0,1,201143|202710|1629001|1641764|1642954,-4433174|203471|203897|1628370|1642363,0.845,0.8422986682993666,401810394,57823,22.0,2040,2026-01-09,2026-01-08,2026-01-07,401810394:2040,3,0.515625,1709,0.024025000000000008,0.024869710020153195,0.234619140625,-0.2097494306048468
401810396,1768020671,1559.0,0,2544|203935|1629028|1629029|1631222,203507|1626167|1629645|1631157|1631260,0.515,0.5139612332378978,401810396,57836,1.0,1560,2026-01-09,2026-01-08,2026-01-07,401810396:1560,3,0.4375,1709,0.265225,0.2641561492714208,0.19140625,0.07274989927142078
401810394,1768021390,2519.0,1,201143|201939|1627780|1630541|1641764,201566|201942|203471|203897|1642875,0.9995,0.9994587098901536,401810394,57859,1.0,2520,2026-01-09,2026-01-08,2026-01-07,401810394:2520,3,0.578125,1709,2.4999999999994493e-07,2.929949830175081e-07,0.177978515625,-0.17797822263001697
401810396,1768021871,1998.0,0,1629020|1629029|1629216|1629637|1631222,1626167|1626171|1628398|1629018|1629645,0.26,0.2613250885044845,401810396,57876,42.0,2040,2026-01-09,2026-01-08,2026-01-07,401810396:2040,3,0.515625,1709,0.06760000000000001,0.06829080188187665,0.265869140625,-0.19757833874312336
401810396,1768023131,2518.0,0,2544|203935|1629020|1629637|1642261,203507|1626171|1629645|1631157|1631260,0.675,0.672614882892052,401810396,57900,2.0,2520,2026-01-09,2026-01-08,2026-01-07,401810396:2520,3,0.546875,1709,0.45562500000000006,0.45241078068788876,0.299072265625,0.15333851506288876
401810398,1768090392,127.0,1,1627783|1629614|1630174|1631245|1642277,203952|1626181|1628389|1629639|1630558,0.3399999999999999,0.3406141191535515,401810398,57920,7.0,120,2026-01-10,2026-01-09,2026-01-07,401810398:120,3,0.5,1709,0.4356000000000002,0.43478973985964686,0.25,0.18478973985964686
401810398,1768091780,593.0,1,204456|1630174|1630643|1641716|1641767,1629639|1631107|1631170|1641796|1642276,0.7,0.6968671410938637,401810398,57943,7.0,600,2026-01-10,2026-01-09,2026-01-07,401810398:600,3,0.578125,1709,0.09000000000000002,0.09188953014860753,0.177978515625,-0.08608898547639247
401810398,1768092914,1079.0,1,204456|1630174|1630695|1641716|1641767,203952|1626181|1628389|1630558|1631107,0.69,0.6869277264835651,401810398,57960,1.0,1080,2026-01-10,2026-01-09,2026-01-07,401810398:1080,3,0.484375,1709,0.09610000000000003,0.09801424844474939,0.265869140625,-0.16785489218025063
401810400,1768093990,98.0,0,1627759|1628401|1629674|1630202|1642864,203084|1628368|1628436|1630577|1642264,0.4599999999999999,0.4592231873430408,401810400,57975,22.0,120,2026-01-10,2026-01-09,2026-01-07,401810400:120,3,0.4375,1709,0.21159999999999993,0.21088593579350154,0.19140625,0.01947968579350154
401810398,1768094836,1557.0,1,1627783|1629614|1630174|1631245|1642277,203952|1626181|1628389|1629639|1630558,0.675,0.6720276757621843,401810398,57994,3.0,1560,2026-01-10,2026-01-09,2026-01-07,401810398:1560,3,0.59375,1709,0.10562499999999997,0.10756584546595495,0.1650390625,-0.05747321703404505
401810400,1768095071,606.0,0,1627759|1628401|1629014|1630568|1641775,1628368|1629640|1631110|1641705|1642264,0.56,0.5580751633323188,401810400,58001,6.0,600,2026-01-10,2026-01-09,2026-01-07,401810400:600,3,0.546875,1709,0.31360000000000005,0.3114478879283943,0.299072265625,0.012375622303394285
401810398,1768096032,2040.0,1,204456|1630174|1630695|1641716|1641767,1629639|1631107|1631170|1641796|1642276,0.97,0.9686466588212228,401810398,58032,0.0,2040,2026-01-10,2026-01-09,2026-01-07,401810398:2040,3,0.390625,1709,0.0009000000000000016,0.0009830320030728057,0.371337890625,-0.3703548586219272
401810400,1768096150,1086.0,0,1628401|1630202|1630568|1631248|1642864,203084|1630322|1630577|1641705|1642844,0.605,0.6026156682516168,401810400,58035,6.0,1080,2026-01-10,2026-01-09,2026-01-07,401810400:1080,3,0.46875,1709,0.366025,0.3631456436223427,0.2197265625,0.1434190811223427
401810398,1768097532,2516.0,1,1627783|1629614|1630643|1631245|1641716,-5214640|1630696|1631323|1642066|1642276,0.998,0.9978393550193888,401810398,58071,4.0,2520,2026-01-10,2026-01-09,2026-01-07,401810398:2520,3,0.4375,1709,4.0000000000000074e-06,4.668386732240341e-06,0.31640625,-0.31640158161326776
