game_id,person_id,derived_on_court_seconds,boxscore_minutes_seconds,absolute_difference_seconds
1022600110,1628276,0.0,0.0,0.0
1022600110,203825,1476.0,1476.0,0.0
1022600110,1628269,1711.0,1711.0,0.0
1022600110,203827,1750.0,1750.0,0.0
1022600110,1627675,1530.0,1530.0,0.0
1022600110,1643426,1562.0,1562.0,0.0
1022600110,1643489,910.0,910.0,0.0
1022600110,1630471,1524.0,1524.0,0.0
1022600110,1642797,606.0,606.0,0.0
1022600110,1643490,632.0,632.0,0.0
1022600110,1629479,299.0,299.0,0.0
1022600110,1642820,0.0,0.0,0.0
1022600110,1643488,0.0,0.0,0.0
1022600110,1629483,0.0,0.0,0.0
1022600110,1641657,0.0,0.0,0.0
1022600116,1628931,1685.0,1685.0,0.0
1022600116,203866,1388.7,1388.7,0.0
1022600116,204329,1115.0,1115.0,0.0
1022600116,1628508,1640.0,1640.0,0.0
1022600116,1631007,1456.7,1456.7,0.0
1022600116,1642767,1467.5,1467.5,0.0
1022600116,1630097,1237.8,1237.8,0.0
1022600116,203026,449.3,449.3,0.0
1022600116,1642822,931.0,931.0,0.0
1022600116,1641656,629.0,629.0,0.0
1022600116,1643686,0.0,0.0,0.0
1022600116,1642794,0.0,0.0,0.0
1022600116,1641695,0.0,0.0,0.0
1022600116,1631039,0.0,0.0,0.0
1022600116,203825,2028.0,2028.0,0.0
1022600116,1628269,1964.3,1964.3,0.0
1022600116,203827,1669.5,1669.5,0.0
1022600116,1627675,2163.0,2163.0,0.0
1022600116,1643426,1936.4,1936.4,0.0
1022600116,1630471,636.0,636.0,0.0
1022600116,1642797,1163.8,1163.8,0.0
1022600116,1643489,439.0,439.0,0.0
1022600116,1642820,0.0,0.0,0.0
1022600116,1629479,0.0,0.0,0.0
1022600116,1643488,0.0,0.0,0.0
1022600116,1629483,0.0,0.0,0.0
1022600116,1643490,0.0,0.0,0.0
1022600116,1641657,0.0,0.0,0.0
1022600121,203825,2135.0,2135.0,0.0
1022600121,1628269,1873.0,1873.0,0.0
1022600121,203827,2168.0,2168.0,0.0
1022600121,1627675,1906.0,1906.0,0.0
1022600121,1643426,1947.0,1947.0,0.0
1022600121,1630471,761.0,761.0,0.0
1022600121,1642797,458.0,458.0,0.0
1022600121,1643489,451.0,451.0,0.0
1022600121,1629479,301.0,301.0,0.0
1022600121,1643488,0.0,0.0,0.0
1022600121,1629483,0.0,0.0,0.0
1022600121,1641657,0.0,0.0,0.0
1022600121,1643490,0.0,0.0,0.0
1022600121,1642820,0.0,0.0,0.0
1022600121,1630446,1352.3,1352.3,0.0
1022600121,1642792,1482.7,1482.7,0.0
1022600121,1631022,1342.6,1342.6,0.0
1022600121,1642785,2003.0,2003.0,0.0
1022600121,1642781,1928.8,1928.8,0.0
1022600121,1643430,1533.9,1533.9,0.0
1022600121,1643427,1057.4,1057.4,0.0
1022600121,1642802,382.0,382.0,0.0
1022600121,1643455,917.3,917.3,0.0
1022600121,1643644,0.0,0.0,0.0
1022600121,1643450,0.0,0.0,0.0
1022600121,1643467,0.0,0.0,0.0
1022600121,1643440,0.0,0.0,0.0
1022600127,1629498,2265.0,2265.0,0.0
1022600127,1628932,2137.6,2137.6,0.0
1022600127,1631019,1376.4,1376.4,0.0
1022600127,203855,783.0,783.0,0.0
1022600127,203833,2127.0,2127.0,0.0
1022600127,204319,1773.0,1773.0,0.0
1022600127,204323,1025.0,1025.0,0.0
1022600127,1631006,513.0,513.0,0.0
1022600127,1643434,0.0,0.0,0.0
1022600127,1630150,0.0,0.0,0.0
1022600127,1630389,0.0,0.0,0.0
1022600127,1629488,0.0,0.0,0.0
1022600127,1630149,492.0,492.0,0.0
1022600127,1627668,2141.6,2141.6,0.0
1022600127,1627673,1681.4,1681.4,0.0
1022600127,1630142,1813.6,1813.6,0.0
1022600127,1629477,1790.0,1790.0,0.0
1022600127,1629546,1088.0,1088.0,0.0
1022600127,1629566,754.0,754.0,0.0
1022600127,1631136,1192.0,1192.0,0.0
1022600127,204335,1047.4,1047.4,0.0
1022600127,204296,0.0,0.0,0.0
1022600127,1630384,0.0,0.0,0.0
1022600127,203822,0.0,0.0,0.0
1022600127,1630469,0.0,0.0,0.0
1022600127,1630993,0.0,0.0,0.0
1022600133,1629498,1903.6,1903.6,0.0
1022600133,1628932,1905.0,1905.0,0.0
1022600133,1631019,1776.0,1776.0,0.0
1022600133,203855,976.0,976.0,0.0
1022600133,203833,1990.4,1990.4,0.0
1022600133,204319,1579.0,1579.0,0.0
1022600133,1631006,751.0,751.0,0.0
1022600133,204323,1028.0,1028.0,0.0
1022600133,1629488,91.0,91.0,0.0
1022600133,1643434,0.0,0.0,0.0
1022600133,1630150,0.0,0.0,0.0
1022600133,1630389,0.0,0.0,0.0
1022600133,1630386,1233.0,1233.0,0.0
1022600133,1629481,1712.0,1712.0,0.0
1022600133,1629491,2088.0,2088.0,0.0
1022600133,1643425,1938.0,1938.0,0.0
1022600133,1642784,2204.0,2204.0,0.0
1022600133,1641652,743.0,743.0,0.0
1022600133,1629574,438.0,438.0,0.0
1022600133,1630134,427.0,427.0,0.0
1022600133,1642793,766.0,766.0,0.0
1022600133,202252,451.0,451.0,0.0
1022600133,1641650,0.0,0.0,0.0
1022600133,203824,0.0,0.0,0.0
1022600133,1629501,0.0,0.0,0.0
1022600133,1643424,0.0,0.0,0.0
1022600139,1631086,1298.0,1298.0,0.0
1022600139,1628881,1316.0,1316.0,0.0
1022600139,1641648,1250.0,1250.0,0.0
1022600139,1628909,1576.8,1576.8,0.0
1022600139,1630112,1815.0,1815.0,0.0
1022600139,1629482,1174.0,1174.0,0.0
1022600139,1642815,617.0,617.0,0.0
1022600139,1643433,1243.2,1243.2,0.0
1022600139,1628899,547.0,547.0,0.0
1022600139,1642788,582.0,582.0,0.0
1022600139,1643453,312.0,312.0,0.0
1022600139,203024,269.0,269.0,0.0
1022600139,1642286,0.0,0.0,0.0
1022600139,1643495,0.0,0.0,0.0
1022600139,1630996,1683.6,1683.6,0.0
1022600139,203014,1567.0,1567.0,0.0
1022600139,204324,1536.0,1536.0,0.0
1022600139,1628878,1343.0,1343.0,0.0
1022600139,204365,1259.0,1259.0,0.0
1022600139,1630148,1442.0,1442.0,0.0
1022600139,1643461,507.0,507.0,0.0
1022600139,1630461,1141.0,1141.0,0.0
1022600139,1643462,681.4,681.4,0.0
1022600139,1628242,435.0,435.0,0.0
1022600139,1643444,405.0,405.0,0.0
1022600139,1642287,0.0,0.0,0.0
1022600139,1628276,0.0,0.0,0.0
1022600139,1642324,0.0,0.0,0.0
1022600144,203866,1567.0,1567.0,0.0
1022600144,1628931,1212.0,1212.0,0.0
1022600144,204329,1363.3,1363.3,0.0
1022600144,1628508,1049.0,1049.0,0.0
1022600144,1631007,1646.7,1646.7,0.0
1022600144,1630097,1351.0,1351.0,0.0
1022600144,203026,1075.0,1075.0,0.0
1022600144,1642767,854.7,854.7,0.0
1022600144,1642822,753.3,753.3,0.0
1022600144,1641656,902.0,902.0,0.0
1022600144,1642794,113.0,113.0,0.0
1022600144,1643686,113.0,113.0,0.0
1022600144,1641695,0.0,0.0,0.0
1022600144,1631039,0.0,0.0,0.0
1022600144,1630142,1874.0,1874.0,0.0
1022600144,1627668,1578.0,1578.0,0.0
1022600144,1627673,1616.0,1616.0,0.0
1022600144,1629477,1555.3,1555.3,0.0
1022600144,1631136,1364.7,1364.7,0.0
1022600144,1629546,1060.9,1060.9,0.0
1022600144,204335,761.0,761.0,0.0
1022600144,203822,929.0,929.0,0.0
1022600144,1629566,588.1,588.1,0.0
1022600144,1630384,454.0,454.0,0.0
1022600144,204296,219.0,219.0,0.0
1022600144,1630469,0.0,0.0,0.0
1022600144,1630993,0.0,0.0,0.0
1022600144,1630149,0.0,0.0,0.0
1052600001,1630142,1989.0,1989.0,0.0
1052600001,1627668,2092.0,2092.0,0.0
1052600001,1627673,1975.2,1975.2,0.0
1052600001,1629477,1885.0,1885.0,0.0
1052600001,1631136,1864.1,1864.1,0.0
1052600001,1629546,1110.0,1110.0,0.0
1052600001,203822,726.9,726.9,0.0
1052600001,1630384,357.8,357.8,0.0
1052600001,204296,0.0,0.0,0.0
1052600001,204335,0.0,0.0,0.0
1052600001,1629566,0.0,0.0,0.0
1052600001,1630469,0.0,0.0,0.0
1052600001,1630993,0.0,0.0,0.0
1052600001,1630149,0.0,0.0,0.0
1052600001,203855,749.7,749.7,0.0
1052600001,1629498,2176.0,2176.0,0.0
1052600001,1631019,1225.0,1225.0,0.0
1052600001,204319,1890.0,1890.0,0.0
1052600001,203833,2137.0,2137.0,0.0
1052600001,1629488,467.1,467.1,0.0
1052600001,1630150,1522.3,1522.3,0.0
1052600001,204323,1168.9,1168.9,0.0
1052600001,1631006,664.0,664.0,0.0
1052600001,1643434,0.0,0.0,0.0
1052600001,1630389,0.0,0.0,0.0
1052600001,1628932,0.0,0.0,0.0
