game_id,tick_index,tick_kind,period,clock,wallclock,home_team_id,away_team_id,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5
1012600002,5,substitution,1,PT02M43.00S,2026-04-30T23:19:54.9Z,1611661325,1611661321,1628278,1642286,1642815,1643433,203024,1629574,1641652,1642784,1642793,202252
1012600002,6,substitution,1,PT02M38.00S,2026-04-30T23:20:51.8Z,1611661325,1611661321,1628278,1628881,1642286,1642815,1643433,1629574,1641652,1642784,1642793,202252
1012600002,7,substitution,1,PT02M09.00S,2026-04-30T23:21:43.3Z,1611661325,1611661321,1628278,1628881,1642286,1642815,1643433,1628263,1629574,1641652,1642793,202252
1012600002,8,substitution,1,PT01M09.00S,2026-04-30T23:24:06.3Z,1611661325,1611661321,1628278,1628881,1628899,1642286,1643433,1628263,1629501,1641652,1642793,202252
1012600002,9,substitution,2,PT10M00.00S,2026-04-30T23:29:00.3Z,1611661325,1611661321,1628881,1628899,1628909,1629482,1642286,1629501,1641652,1642784,1643425,203824
1012600002,10,substitution,2,PT09M04.00S,2026-04-30T23:31:08.6Z,1611661325,1611661321,1628881,1628899,1628909,1629482,1642286,1629501,1641652,1642784,1642793,203824
1012600002,11,substitution,2,PT07M01.00S,2026-04-30T23:38:29.7Z,1611661325,1611661321,1628899,1628909,1629482,1642286,203024,1629501,1641652,1642784,1642793,203824
1012600002,12,substitution,2,PT06M21.00S,2026-04-30T23:39:54.6Z,1611661325,1611661321,1628909,1629482,1642815,1643433,203024,1629501,1642784,1642793,202252,203824
1012600002,13,substitution,2,PT03M59.00S,2026-04-30T23:45:32.7Z,1611661325,1611661321,1628278,1628881,1628909,1642815,1643433,1629501,1629574,1642784,1642793,203824
1012600002,14,substitution,2,PT03M13.00S,2026-04-30T23:50:09.9Z,1611661325,1611661321,1628278,1628881,1642286,1642815,1643433,1629501,1629574,1642784,1642793,203824
1012600002,15,substitution,2,PT02M48.00S,2026-04-30T23:51:23.1Z,1611661325,1611661321,1628278,1628881,1642286,1642815,1643433,1628263,1629501,1629574,1642784,1642793
1012600002,16,substitution,2,PT01M49.00S,2026-04-30T23:54:58.7Z,1611661325,1611661321,1628278,1628899,1642286,1642815,1643433,1628263,1629501,1629574,1642784,1642793
1012600002,17,substitution,2,PT01M33.00S,2026-04-30T23:56:48.2Z,1611661325,1611661321,1628278,1628899,1642286,1642815,1643433,1628263,1629501,1641652,1642784,1642793
1012600002,18,substitution,3,PT10M00.00S,2026-05-01T00:16:59.0Z,1611661325,1611661321,1628881,1628899,1628909,1629482,1642286,1629501,1641652,1642784,1643425,203824
1012600002,19,substitution,3,PT07M51.00S,2026-05-01T00:23:33.6Z,1611661325,1611661321,1628881,1628899,1628909,1629482,1643433,1629501,1641652,1642784,1643425,203824
1012600002,20,substitution,3,PT07M22.00S,2026-05-01T00:24:32.3Z,1611661325,1611661321,1628881,1628899,1628909,1629482,1643433,1641652,1641658,1641675,1642793,1643425
1012600002,21,substitution,3,PT06M43.00S,2026-05-01T00:25:38.2Z,1611661325,1611661321,1628278,1628881,1628899,1643433,1643499,1641652,1641658,1641675,1642793,1643425
1012600002,22,substitution,3,PT05M45.00S,2026-05-01T00:27:28.8Z,1611661325,1611661321,1628278,1628899,1643433,1643499,203024,1629539,1641658,1641675,1642793,1643425
1012600002,23,substitution,3,PT05M26.00S,2026-05-01T00:31:02.9Z,1611661325,1611661321,1628278,1642815,1643433,1643499,203024,1629539,1641658,1641675,1642793,1643425
1012600002,24,substitution,3,PT03M45.00S,2026-05-01T00:34:19.6Z,1611661325,1611661321,1628278,1641672,1642815,1643433,203024,1629539,1641658,1641675,1642793,1643425
1012600002,25,substitution,3,PT02M09.00S,2026-05-01T00:37:28.1Z,1611661325,1611661321,1628278,1641672,1642815,1643433,203024,1629539,1629574,1641652,1641658,1642793
1012600002,26,substitution,3,PT01M35.00S,2026-05-01T00:38:34.3Z,1611661325,1611661321,1628278,1628881,1641672,1642815,1643433,1629539,1629574,1641652,1641658,1642793
1012600002,27,substitution,3,PT01M21.00S,2026-05-01T00:39:11.9Z,1611661325,1611661321,1628278,1628881,1641672,1642799,1642815,1629539,1629574,1641652,1641658,1642793
1012600002,28,substitution,3,PT01M21.00S,2026-05-01T00:39:19.1Z,1611661325,1611661321,1628278,1628881,1641672,1642799,1642815,1628263,1629539,1629574,1641652,1642793
1012600002,29,substitution,4,PT10M00.00S,2026-05-01T00:47:48.6Z,1611661325,1611661321,1628881,1641672,1643433,1643499,203024,1628263,1629539,1629574,1641652,1642793
1012600002,30,substitution,4,PT08M26.00S,2026-05-01T00:54:14.7Z,1611661325,1611661321,1628881,1641672,1643433,1643499,203024,1628263,1629574,1641652,1641658,1642793
1012600002,31,substitution,4,PT07M50.00S,2026-05-01T00:55:14.2Z,1611661325,1611661321,1641672,1642815,1643433,1643499,203024,1628263,1629574,1641652,1641658,1642793
1012600002,32,substitution,4,PT07M30.00S,2026-05-01T00:59:36.9Z,1611661325,1611661321,1641672,1642799,1642815,1643499,203024,1628263,1629574,1641652,1641658,1642793
1012600002,33,substitution,4,PT06M43.00S,2026-05-01T01:01:24.7Z,1611661325,1611661321,1641672,1642799,1642815,1643499,203024,1628263,1641652,1641658,1641675,1642793
1012600002,34,substitution,4,PT06M11.00S,2026-05-01T01:02:55.9Z,1611661325,1611661321,1628881,1641672,1642799,1642815,1643499,1628263,1641652,1641658,1641675,1642793
1012600002,35,substitution,4,PT04M34.00S,2026-05-01T01:05:44.7Z,1611661325,1611661321,1628278,1628881,1641672,1642799,1642815,1628263,1641652,1641658,1641675,1642793
1012600002,36,substitution,4,PT04M02.00S,2026-05-01T01:06:51.1Z,1611661325,1611661321,1628278,1641672,1642799,1642815,203024,1628263,1641652,1641658,1641675,1642793
1012600002,37,substitution,4,PT02M43.00S,2026-05-01T01:08:45.2Z,1611661325,1611661321,1628278,1642799,1642815,1643499,203024,1629539,1641652,1641658,1641675,1642793
1012600003,0,opening,1,PT10M00.00S,,1611661332,1611661323,1627701,1628915,1631055,1631118,1643445,1629568,1641649,1642290,1642809,203398
1012600003,1,substitution,1,PT06M06.00S,2026-04-29T23:09:30.0Z,1611661332,1611661323,1627701,1628915,1631055,1631118,1643445,1629568,1642800,1642809,1643449,203398
1012600003,2,substitution,1,PT05M35.00S,2026-04-29T23:10:18.3Z,1611661332,1611661323,1631055,1642801,1643423,1643445,1643457,1629568,1631135,1642800,1642809,1643449
1012600003,3,substitution,1,PT04M59.00S,2026-04-29T23:12:07.5Z,1611661332,1611661323,1642801,1643420,1643423,1643445,1643457,1629568,1631135,1642800,1642809,1643449
1012600003,4,substitution,1,PT04M13.00S,2026-04-29T23:16:19.6Z,1611661332,1611661323,1628929,1642801,1643420,1643445,1643457,1629568,1631135,1642800,1642809,1643449
1012600003,5,substitution,1,PT03M08.00S,2026-04-29T23:18:06.9Z,1611661332,1611661323,1628929,1642801,1643420,1643445,1643457,1629568,1631135,1642800,1643429,1643449
1012600003,6,substitution,1,PT02M47.00S,2026-04-29T23:19:19.7Z,1611661332,1611661323,1628929,1631118,1642801,1643420,1643457,1629568,1631135,1642800,1643429,1643449
1012600003,7,substitution,1,PT02M04.00S,2026-04-29T23:20:37.5Z,1611661332,1611661323,1628929,1631118,1642801,1643420,1643457,1631135,1642800,1642841,1643429,1643449
1012600003,8,substitution,1,PT01M56.00S,2026-04-29T23:21:35.2Z,1611661332,1611661323,1628929,1631118,1641663,1642801,1643457,1631135,1642800,1642841,1643429,1643449
1012600003,9,substitution,1,PT01M24.00S,2026-04-29T23:23:08.0Z,1611661332,1611661323,1627701,1628929,1631118,1641663,1642801,1631135,1642800,1642841,1643429,1643449
1012600003,10,substitution,2,PT10M00.00S,2026-04-29T23:28:24.5Z,1611661332,1611661323,1627701,1628929,1631118,1641663,1642801,1641649,1642290,1642809,1643429,1643441
1012600003,11,substitution,2,PT08M07.00S,2026-04-29T23:33:18.2Z,1611661332,1611661323,1627701,1628915,1628929,1631055,1643445,1629568,1641649,1642290,1642809,1643441
1012600003,12,substitution,2,PT06M37.00S,2026-04-29T23:36:31.1Z,1611661332,1611661323,1628915,1631055,1641678,1643420,1643445,1629568,1641649,1642290,1642809,203398
1012600003,13,substitution,2,PT04M21.00S,2026-04-29T23:43:19.7Z,1611661332,1611661323,1627701,1628915,1631055,1641678,1643445,1629568,1641649,1642290,1642809,203398
1012600003,14,substitution,2,PT03M37.00S,2026-04-29T23:44:59.7Z,1611661332,1611661323,1627701,1628915,1631055,1641678,1643445,1629568,1641649,1642800,1642809,203398
1012600003,15,substitution,2,PT03M17.00S,2026-04-29T23:46:09.0Z,1611661332,1611661323,1627701,1628915,1631055,1641678,1643423,1629568,1641649,1642800,1642809,203398
1012600003,16,substitution,2,PT02M50.00S,2026-04-29T23:47:10.3Z,1611661332,1611661323,1627701,1628915,1641678,1643423,1643457,1629568,1641649,1642800,1642809,203398
1012600003,17,substitution,2,PT01M54.00S,2026-04-29T23:52:29.4Z,1611661332,1611661323,1641663,1641678,1642801,1643423,1643457,1629568,1641649,1642800,1642809,203398
1012600003,18,substitution,2,PT01M54.00S,2026-04-29T23:52:43.8Z,1611661332,1611661323,1641663,1641678,1642801,1643423,1643457,1641649,1642800,1642809,1643449,203398
1012600003,19,substitution,2,PT00M15.80S,2026-04-29T23:58:56.1Z,1611661332,1611661323,1641663,1641678,1642801,1643423,1643457,1641649,1642290,1642800,1642809,1643449
1012600003,20,substitution,3,PT10M00.00S,2026-04-30T00:07:56.7Z,1611661332,1611661323,1627701,1631118,1642801,1643420,1643445,1629568,1641649,1642290,1642809,203398
1012600003,21,substitution,3,PT05M46.00S,2026-04-30T00:21:00.2Z,1611661332,1611661323,1627701,1631118,1642801,1643420,1643445,1629568,1642290,1642809,1643449,203398
1012600003,22,substitution,3,PT05M16.00S,2026-04-30T00:21:45.6Z,1611661332,1611661323,1628915,1631118,1643420,1643423,1643457,1629568,1642290,1642809,1643449,203398
1012600003,23,substitution,3,PT04M52.00S,2026-04-30T00:25:01.5Z,1611661332,1611661323,1628915,1631118,1641663,1643423,1643457,1629568,1642290,1642809,1643449,203398
1012600003,24,substitution,3,PT04M21.00S,2026-04-30T00:26:47.4Z,1611661332,1611661323,1627701,1628915,1631118,1641663,1643423,1629568,1631135,1642290,1643449,1643475
1012600003,25,substitution,3,PT03M17.00S,2026-04-30T00:28:21.9Z,1611661332,1611661323,1627701,1628915,1628929,1641663,1643423,1629568,1631135,1642800,1643449,1643475
1012600003,26,substitution,3,PT02M47.00S,2026-04-30T00:29:50.1Z,1611661332,1611661323,1627701,1628915,1628929,1641663,1643423,1631135,1642800,1642841,1643449,1643475
1012600003,27,substitution,3,PT01M13.00S,2026-04-30T00:35:54.0Z,1611661332,1611661323,1627701,1628915,1628929,1641663,1641678,1631135,1642800,1642841,1643449,1643475
1012600003,28,substitution,4,PT10M00.00S,2026-04-30T00:38:01.9Z,1611661332,1611661323,1628915,1628929,1641678,1643420,1643457,1631135,1642800,1642841,1643449,1643475
1012600003,29,substitution,4,PT07M59.00S,2026-04-30T00:44:13.3Z,1611661332,1611661323,1628915,1628929,1641678,1643420,1643457,1642800,1643429,1643441,1643449,1643475
1012600003,30,substitution,4,PT07M45.00S,2026-04-30T00:45:30.2Z,1611661332,1611661323,1631118,1641678,1642801,1643420,1643457,1642800,1643429,1643441,1643449,1643475
1012600003,31,substitution,4,PT05M44.00S,2026-04-30T00:50:33.9Z,1611661332,1611661323,1631118,1641678,1642801,1643420,1643457,1642800,1642834,1643429,1643441,1643449
1012600003,32,substitution,4,PT05M13.00S,2026-04-30T00:52:36.7Z,1611661332,1611661323,1631118,1641678,1643420,1643423,1643457,1642800,1642834,1643429,1643441,1643449
1012600003,33,substitution,4,PT03M58.00S,2026-04-30T00:56:17.9Z,1611661332,1611661323,1641663,1641678,1643420,1643423,1643457,1642800,1642834,1643429,1643441,1643449
1012600003,34,substitution,4,PT03M23.00S,2026-04-30T00:59:45.4Z,1611661332,1611661323,1628929,1641663,1643420,1643423,1643457,1642800,1642834,1643429,1643441,1643449
1012600003,35,substitution,4,PT01M58.00S,2026-04-30T01:02:38.5Z,1611661332,1611661323,1628929,1631118,1641663,1643423,1643457,1642800,1642834,1643429,1643441,1643449
1012600003,36,substitution,4,PT00M20.20S,2026-04-30T01:09:52.7Z,1611661332,1611661323,1628929,1631118,1641663,1643420,1643423,1642800,1642834,1643429,1643441,1643449
1012600003,37,substitution,4,PT00M20.20S,2026-04-30T01:10:57.5Z,1611661332,1611661323,1628929,1631118,1641663,1643420,1643423,1642800,1642834,1642841,1643429,1643449
1012600003,38,substitution,4,PT00M11.40S,2026-04-30T01:13:14.8Z,1611661332,1611661323,1628929,1631118,1641663,1643420,1643423,1642800,1642841,1643429,1643441,1643449
1012600003,39,substitution,4,PT00M06.80S,2026-04-30T01:15:06.0Z,1611661332,1611661323,1628929,1631118,1641663,1643420,1643423,1642800,1642834,1642841,1643429,1643449
1012600004,0,opening,1,PT10M00.00S,,1611661323,1611661313,1629568,1641649,1642800,1642809,203398,1627668,1627673,1629477,1629546,203822
1012600004,1,substitution,1,PT08M04.00S,2026-05-03T21:06:59.6Z,1611661323,1611661313,1629568,1642800,1642809,1643449,203398,1627668,1627673,1629477,1629546,203822
1012600004,2,substitution,1,PT05M22.00S,2026-05-03T21:10:14.3Z,1611661323,1611661313,1629568,1631135,1642809,1643449,203398,1627668,1627673,1629477,1629546,203822
1012600004,3,substitution,1,PT04M25.00S,2026-05-03T21:14:04.6Z,1611661323,1611661313,1629568,1631135,1642809,1643449,203398,1627668,1629477,1629566,1630993,203822
1012600004,4,substitution,1,PT03M45.00S,2026-05-03T21:16:04.8Z,1611661323,1611661313,1631135,1642809,1643429,1643449,203398,1629477,1629566,1630993,1631136,1643525
1012600004,5,substitution,1,PT03M23.00S,2026-05-03T21:17:43.8Z,1611661323,1611661313,1631135,1642809,1643429,1643449,203398,1629546,1629566,1630993,1631136,1643525
1012600004,6,substitution,1,PT01M58.00S,2026-05-03T21:20:40.6Z,1611661323,1611661313,1631135,1642809,1643429,1643449,203398,1627668,1629546,1629566,1631136,1643525
1012600004,7,substitution,1,PT01M58.00S,2026-05-03T21:20:49.8Z,1611661323,1611661313,1631135,1642809,1643429,1643441,1643449,1627668,1627673,1629546,1631136,1643525
1012600004,8,substitution,1,PT01M40.00S,2026-05-03T21:22:01.5Z,1611661323,1611661313,1631135,1642825,1643429,1643441,1643449,1627668,1627673,1629546,1631136,1643525
1012600004,9,substitution,2,PT10M00.00S,2026-05-03T21:26:58.8Z,1611661323,1611661313,1629568,1642800,1642825,1643441,1643449,1627668,1627673,1629477,1629546,203822
1012600004,10,substitution,2,PT08M33.00S,2026-05-03T21:30:29.5Z,1611661323,1611661313,1629568,1642800,1642809,1643441,1643475,1627668,1627673,1629477,1629546,203822
1012600004,11,substitution,2,PT07M25.00S,2026-05-03T21:32:11.1Z,1611661323,1611661313,1629568,1642800,1642809,1643475,203398,1627668,1627673,1629477,1629546,203822
1012600004,12,substitution,2,PT05M21.00S,2026-05-03T21:39:28.9Z,1611661323,1611661313,1629568,1642800,1642809,1643475,203398,1627668,1629477,1629566,1630993,1643523
1012600004,13,substitution,2,PT04M33.00S,2026-05-03T21:40:40.6Z,1611661323,1611661313,1629568,1642800,1642809,1643475,203398,1627668,1629566,1630993,1631136,1643523
1012600004,14,substitution,2,PT03M02.00S,2026-05-03T21:42:39.7Z,1611661323,1611661313,1629568,1641649,1642809,1643475,203398,1627668,1629566,1630993,1631136,1643523
1012600004,15,substitution,2,PT01M13.00S,2026-05-03T21:48:26.8Z,1611661323,1611661313,1629568,1641649,1642809,1643475,203398,1627668,1627673,1629477,1630993,1631136
1012600004,16,substitution,3,PT10M00.00S,2026-05-03T22:06:55.5Z,1611661323,1611661313,1629568,1641649,1642800,1642809,203398,1627673,1629477,1629546,1630993,203822
1012600004,17,substitution,3,PT07M23.00S,2026-05-03T22:16:09.0Z,1611661323,1611661313,1629568,1641649,1642800,1642809,203398,1627673,1629546,1630993,1631136,203822
1012600004,18,substitution,3,PT06M07.00S,2026-05-03T22:20:29.3Z,1611661323,1611661313,1629568,1641649,1642800,1642809,203398,1627673,1631136,1643523,1643525,203822
1012600004,19,substitution,3,PT05M38.00S,2026-05-03T22:21:35.9Z,1611661323,1611661313,1629568,1631135,1642809,1643449,203398,1627673,1631136,1643523,1643525,203822
1012600004,20,substitution,3,PT04M34.00S,2026-05-03T22:23:24.6Z,1611661323,1611661313,1629568,1631135,1642809,1643441,1643449,1629566,1631136,1643523,1643525,203822
1012600004,21,substitution,3,PT02M46.00S,2026-05-03T22:26:34.8Z,1611661323,1611661313,1629568,1631135,1643429,1643441,1643449,1629566,1630993,1631136,1643523,1643525
1012600004,22,substitution,3,PT02M11.00S,2026-05-03T22:27:47.5Z,1611661323,1611661313,1631135,1642834,1643429,1643441,1643449,1629566,1630993,1631136,1643523,1643525
1012600004,23,substitution,3,PT01M49.00S,2026-05-03T22:28:44.4Z,1611661323,1611661313,1631135,1642834,1643429,1643441,1643449,1627673,1629546,1630993,1643523,1643525
1012600004,24,substitution,3,PT01M11.00S,2026-05-03T22:30:49.7Z,1611661323,1611661313,1631135,1642825,1642834,1643429,1643441,1627673,1629546,1630993,1643523,1643525
1012600004,25,substitution,4,PT10M00.00S,2026-05-03T22:35:16.7Z,1611661323,1611661313,1631135,1642825,1642834,1643429,1643441,1629546,1629566,1630993,1631136,1643523
1012600004,26,substitution,4,PT06M37.00S,2026-05-03T22:44:37.0Z,1611661323,1611661313,1641649,1642825,1642834,1643429,1643441,1629546,1629566,1630993,1631136,1643523
1012600004,27,substitution,4,PT04M40.00S,2026-05-03T22:48:39.3Z,1611661323,1611661313,1641649,1642825,1642834,1643429,1643476,1629546,1630993,1643523,1643525,203822
1012600004,28,substitution,4,PT02M39.00S,2026-05-03T22:52:13.6Z,1611661323,1611661313,1641649,1642825,1642834,1643429,1643476,1629546,1630993,1631136,1643525,203822
1012600004,29,substitution,4,PT01M26.00S,2026-05-03T22:55:45.8Z,1611661323,1611661313,1641649,1642825,1643429,1643475,1643476,1629546,1630993,1631136,1643525,203822
1012600005,0,opening,1,PT10M00.00S,,1611661331,1611661328,1631007,1642324,203026,203866,204329,1628882,1631141,1642798,1643428,203828
1012600005,1,substitution,1,PT05M54.00S,2026-04-26T00:40:05.2Z,1611661331,1611661328,1631007,1642324,203026,203866,204329,1631141,1641660,1642307,1642798,1643428
1012600005,2,substitution,1,PT04M57.00S,2026-04-26T00:44:24.4Z,1611661331,1611661328,1631007,1643437,203026,203866,204329,1631141,1641660,1642307,1643428,1643453
1012600005,3,substitution,1,PT04M09.00S,2026-04-26T00:45:59.8Z,1611661331,1611661328,1631007,1641656,1642822,1643437,203866,1628882,1631141,1641660,1642307,1643453
1012600005,4,substitution,1,PT02M14.00S,2026-04-26T00:49:46.1Z,1611661331,1611661328,1631007,1641656,1642822,1643437,203866,1628882,1641660,1643453,1643473,203828
1012600005,5,substitution,1,PT01M58.00S,2026-04-26T00:50:29.2Z,1611661331,1611661328,1641656,1642324,1642822,1643437,1643438,1628882,1641660,1643453,1643473,203828
1012600005,6,substitution,2,PT10M00.00S,2026-04-26T00:57:22.6Z,1611661331,1611661328,1641656,1642324,1642822,1643438,203026,1628882,1642798,1643428,1643473,203828
1012600005,7,substitution,2,PT08M32.00S,2026-04-26T01:02:32.4Z,1611661331,1611661328,1631007,1641656,1642324,1643438,203026,1628882,1642798,1643428,1643473,203828
1012600005,8,substitution,2,PT07M36.00S,2026-04-26T01:04:19.0Z,1611661331,1611661328,1631007,1642324,1643438,203026,204329,1628882,1642798,1643428,1643473,203828
1012600005,9,substitution,2,PT06M32.00S,2026-04-26T01:05:50.3Z,1611661331,1611661328,1631007,1642324,203026,203866,204329,1628882,1642307,1642798,1643428,1643473
1012600005,10,substitution,2,PT05M41.00S,2026-04-26T01:07:30.8Z,1611661331,1611661328,1631007,1642324,1643437,203866,204329,1641660,1642240,1642307,1642798,1643428
1012600005,11,substitution,2,PT03M55.00S,2026-04-26T01:11:35.1Z,1611661331,1611661328,1631007,1642324,1643437,203866,204329,1641660,1642240,1642307,1643428,1643453
1012600005,12,substitution,2,PT03M02.00S,2026-04-26T01:13:18.3Z,1611661331,1611661328,1641656,1642324,1642822,1643437,203866,1641660,1642240,1642307,1643428,1643453
1012600005,13,substitution,2,PT02M53.00S,2026-04-26T01:16:04.8Z,1611661331,1611661328,1641656,1642324,1642822,1643437,203866,1628882,1641660,1642240,1643453,203828
1012600005,14,substitution,2,PT00M07.80S,2026-04-26T01:22:48.2Z,1611661331,1611661328,1631007,1641656,1642822,1643437,203866,1628882,1641660,1642240,1643453,1643473
1012600005,15,substitution,3,PT10M00.00S,2026-04-26T01:38:15.1Z,1611661331,1611661328,1641656,1642324,1642822,1643437,1643438,1628882,1631141,1642798,1643428,203828
1012600005,16,substitution,3,PT06M33.00S,2026-04-26T01:46:01.4Z,1611661331,1611661328,1641656,1642324,1642822,1643437,1643438,1628882,1631141,1642798,1643428,1643453
1012600005,17,substitution,3,PT05M08.00S,2026-04-26T01:48:49.4Z,1611661331,1611661328,1641656,1642324,1642822,1643437,1643438,1631141,1641660,1642798,1643428,1643453
